Date,Close,High,Low,Open,Volume,"('Close', 'GFS')","('High', 'GFS')","('Low', 'GFS')","('Open', 'GFS')","('Volume', 'GFS')"
2024-06-03,48.61000061035156,49.91999816894531,48.19499969482422,49.80500030517578,1549100.0,,,,,
2024-06-04,47.93000030517578,48.40999984741211,47.77000045776367,48.400001525878906,1076400.0,,,,,
2024-06-05,49.09000015258789,49.119998931884766,47.9900016784668,48.61000061035156,1261700.0,,,,,
2024-06-06,49.09999847412109,49.345001220703125,48.43000030517578,48.86000061035156,1273900.0,,,,,
2024-06-07,47.93000030517578,49.15999984741211,47.84000015258789,48.7400016784668,1539300.0,,,,,
2024-06-10,47.66999816894531,48.06499862670898,47.43000030517578,47.540000915527344,1507300.0,,,,,
2024-06-11,48.41999816894531,48.540000915527344,46.77000045776367,47.36000061035156,1238400.0,,,,,
2024-06-12,49.29999923706055,50.2400016784668,48.77000045776367,49.43000030517578,1396900.0,,,,,
2024-06-13,48.61000061035156,49.369998931884766,47.89899826049805,48.79999923706055,2175600.0,,,,,
2024-06-14,49.75,49.77999877929688,48.220001220703125,48.290000915527344,1517700.0,,,,,
2024-06-17,50.7599983215332,51.09000015258789,49.10499954223633,49.10499954223633,1841500.0,,,,,
2024-06-18,50.83000183105469,51.11000061035156,50.33000183105469,50.709999084472656,1254300.0,,,,,
2024-06-20,51.0099983215332,51.83000183105469,50.5099983215332,50.84000015258789,1799800.0,,,,,
2024-06-21,51.09999847412109,51.81999969482422,50.81999969482422,51.0099983215332,3247800.0,,,,,
2024-06-24,50.43000030517578,51.97999954223633,50.34000015258789,51.119998931884766,1189100.0,,,,,
2024-06-25,51.0,51.08000183105469,50.09000015258789,50.959999084472656,980500.0,,,,,
2024-06-26,50.84000015258789,51.34000015258789,50.59000015258789,50.83000183105469,1002200.0,,,,,
2024-06-27,50.63999938964844,50.83000183105469,50.02999877929688,50.790000915527344,1215300.0,,,,,
2024-06-28,50.560001373291016,51.560001373291016,50.150001525878906,50.79999923706055,2464200.0,,,,,
2024-07-01,50.2599983215332,51.0,49.40999984741211,50.84000015258789,1078900.0,,,,,
2024-07-02,50.84000015258789,50.84999847412109,49.90999984741211,50.16999816894531,817800.0,,,,,
2024-07-03,50.7400016784668,50.84999847412109,50.26499938964844,50.68000030517578,718500.0,,,,,
2024-07-05,53.13999938964844,53.290000915527344,50.7400016784668,50.880001068115234,1386500.0,,,,,
2024-07-08,53.4900016784668,54.29999923706055,53.119998931884766,53.45000076293945,1124800.0,,,,,
2024-07-09,53.59999847412109,53.81999969482422,52.90999984741211,53.81999969482422,714800.0,,,,,
2024-07-10,55.06999969482422,55.27000045776367,53.52000045776367,53.77000045776367,1347100.0,,,,,
2024-07-11,52.93999862670898,55.09000015258789,52.93000030517578,55.0,1299200.0,,,,,
2024-07-12,54.47999954223633,55.09999847412109,53.119998931884766,53.52999877929688,1178800.0,,,,,
2024-07-15,54.720001220703125,55.25,53.83000183105469,54.2599983215332,1005500.0,,,,,
2024-07-16,54.41999816894531,54.95000076293945,53.93000030517578,54.720001220703125,898600.0,,,,,
2024-07-17,58.130001068115234,61.97999954223633,57.18999862670898,57.61000061035156,6932800.0,,,,,
2024-07-18,58.38999938964844,60.0,58.060001373291016,59.06999969482422,3132400.0,,,,,
2024-07-19,55.5,57.83000183105469,55.45000076293945,57.65999984741211,2025300.0,,,,,
2024-07-22,56.2400016784668,57.0,55.16999816894531,56.70000076293945,1881900.0,,,,,
2024-07-23,53.77000045776367,55.400001525878906,53.59999847412109,55.20000076293945,1251900.0,,,,,
2024-07-24,51.709999084472656,53.209999084472656,51.20000076293945,52.900001525878906,1877000.0,,,,,
2024-07-25,50.93999862670898,52.345001220703125,50.459999084472656,51.61000061035156,1221700.0,,,,,
2024-07-26,51.75,52.36000061035156,51.41999816894531,51.97999954223633,845200.0,,,,,
2024-07-29,51.47999954223633,52.65999984741211,51.43999862670898,52.08000183105469,860100.0,,,,,
2024-07-30,49.52000045776367,51.59000015258789,49.209999084472656,51.5099983215332,1558900.0,,,,,
2024-07-31,51.0099983215332,51.310001373291016,49.84000015258789,50.59000015258789,1935200.0,,,,,
2024-08-01,48.02999877929688,51.119998931884766,47.34999847412109,50.16999816894531,2177000.0,,,,,
2024-08-02,45.470001220703125,47.20000076293945,45.14500045776367,47.20000076293945,2969400.0,,,,,
2024-08-05,44.77000045776367,45.68999862670898,43.79999923706055,44.34999847412109,3448300.0,,,,,
2024-08-06,43.22999954223633,46.25,43.18000030517578,44.61000061035156,3136800.0,,,,,
2024-08-07,42.70000076293945,45.36000061035156,42.59000015258789,44.33000183105469,2240800.0,,,,,
2024-08-08,44.33000183105469,44.63999938964844,42.70500183105469,43.34000015258789,1513300.0,,,,,
2024-08-09,43.68999862670898,44.369998931884766,43.27999877929688,44.25,1060300.0,,,,,
2024-08-12,43.22999954223633,44.0,42.84999847412109,43.97999954223633,946100.0,,,,,
2024-08-13,44.86000061035156,44.959999084472656,43.4900016784668,43.56999969482422,1363000.0,,,,,
2024-08-14,43.560001373291016,44.93000030517578,43.18000030517578,44.93000030517578,1592400.0,,,,,
2024-08-15,45.43000030517578,45.66999816894531,44.0260009765625,44.31999969482422,1313200.0,,,,,
2024-08-16,45.630001068115234,45.900001525878906,45.09000015258789,45.47999954223633,971100.0,,,,,
2024-08-19,46.290000915527344,46.38999938964844,45.119998931884766,45.65999984741211,914100.0,,,,,
2024-08-20,45.63999938964844,46.810001373291016,45.31999969482422,45.619998931884766,1278600.0,,,,,
2024-08-21,46.060001373291016,46.2400016784668,45.45000076293945,45.970001220703125,771300.0,,,,,
2024-08-22,44.290000915527344,46.22999954223633,44.02999877929688,46.09999847412109,1472300.0,,,,,
2024-08-23,46.06999969482422,46.33000183105469,44.86000061035156,45.33000183105469,1034900.0,,,,,
2024-08-26,45.900001525878906,46.5,45.68000030517578,46.15999984741211,842700.0,,,,,
2024-08-27,46.09000015258789,46.34000015258789,45.38999938964844,46.02999877929688,919200.0,,,,,
2024-08-28,45.34999847412109,46.20000076293945,45.02999877929688,45.88999938964844,739100.0,,,,,
2024-08-29,46.02000045776367,46.970001220703125,45.775001525878906,45.81999969482422,761700.0,,,,,
2024-08-30,46.68000030517578,47.52000045776367,46.5099983215332,46.93000030517578,1795500.0,,,,,
2024-09-03,42.68000030517578,45.90999984741211,42.5099983215332,45.900001525878906,1837700.0,,,,,
2024-09-04,41.959999084472656,42.75,41.86000061035156,42.5,1331100.0,,,,,
2024-09-05,41.290000915527344,42.41999816894531,41.06999969482422,41.75,1364400.0,,,,,
2024-09-06,40.119998931884766,41.18000030517578,39.88999938964844,41.18000030517578,1188100.0,,,,,
2024-09-09,40.40999984741211,41.040000915527344,40.15999984741211,40.91999816894531,1091300.0,,,,,
2024-09-10,39.9900016784668,40.380001068115234,39.2400016784668,40.2599983215332,1030700.0,,,,,
2024-09-11,41.09999847412109,41.220001220703125,39.119998931884766,40.18000030517578,1149000.0,,,,,
2024-09-12,39.88999938964844,41.0,39.7599983215332,40.83000183105469,1477800.0,,,,,
2024-09-13,39.75,40.56999969482422,39.68999862670898,40.41999816894531,1440400.0,,,,,
2024-09-16,39.18999862670898,39.88999938964844,38.4900016784668,39.540000915527344,1384800.0,,,,,
2024-09-17,39.11000061035156,40.27000045776367,38.900001525878906,39.650001525878906,1232000.0,,,,,
2024-09-18,39.18000030517578,40.54999923706055,38.83200073242188,39.0099983215332,1633600.0,,,,,
2024-09-19,41.02000045776367,41.72999954223633,39.91999816894531,40.630001068115234,1998100.0,,,,,
2024-09-20,39.40999984741211,40.88999938964844,39.09000015258789,40.630001068115234,2755600.0,,,,,
2024-09-23,39.34999847412109,39.790000915527344,39.150001525878906,39.72999954223633,965300.0,,,,,
2024-09-24,39.040000915527344,39.97999954223633,39.02000045776367,39.59999847412109,825500.0,,,,,
2024-09-25,39.27000045776367,39.84999847412109,38.84999847412109,39.0,1024400.0,,,,,
2024-09-26,40.7599983215332,41.0,39.56999969482422,40.95000076293945,882100.0,,,,,
2024-09-27,40.95000076293945,41.72999954223633,40.77000045776367,41.119998931884766,997200.0,,,,,
2024-09-30,40.25,40.68999862670898,39.90999984741211,40.150001525878906,1368000.0,,,,,
2024-10-01,38.560001373291016,40.41999816894531,38.45000076293945,40.25,1406800.0,,,,,
2024-10-02,39.880001068115234,40.150001525878906,38.52999877929688,38.720001220703125,1533100.0,,,,,
2024-10-03,38.95000076293945,39.970001220703125,38.75,39.290000915527344,1528500.0,,,,,
2024-10-04,39.650001525878906,40.20700073242188,39.290000915527344,39.85499954223633,951900.0,,,,,
2024-10-07,39.72999954223633,39.880001068115234,39.02000045776367,39.02999877929688,1108900.0,,,,,
2024-10-08,39.52999877929688,39.77000045776367,39.040000915527344,39.70000076293945,1129700.0,,,,,
2024-10-09,39.88999938964844,40.27000045776367,39.0,39.310001373291016,968400.0,,,,,
2024-10-10,40.310001373291016,40.45000076293945,39.25,39.560001373291016,1173800.0,,,,,
2024-10-11,40.84999847412109,41.2400016784668,40.04999923706055,40.09999847412109,1024300.0,,,,,
2024-10-14,41.33000183105469,41.375,40.43199920654297,40.900001525878906,1032000.0,,,,,
2024-10-15,40.2599983215332,41.79999923706055,40.04999923706055,41.0,1478100.0,,,,,
2024-10-16,40.29999923706055,41.04999923706055,40.11000061035156,40.970001220703125,1044500.0,,,,,
2024-10-17,40.400001525878906,41.16999816894531,40.20000076293945,41.060001373291016,1017600.0,,,,,
2024-10-18,40.43000030517578,40.97999954223633,40.290000915527344,40.61000061035156,798500.0,,,,,
2024-10-21,40.0099983215332,40.57899856567383,39.52999877929688,40.310001373291016,928600.0,,,,,
2024-10-22,39.29999923706055,39.97999954223633,38.810001373291016,39.97999954223633,1103800.0,,,,,
2024-10-23,38.369998931884766,39.34000015258789,37.93999862670898,39.16999816894531,1167700.0,,,,,
2024-10-24,39.06999969482422,39.150001525878906,38.41999816894531,38.43999862670898,755700.0,,,,,
2024-10-25,40.400001525878906,41.58000183105469,39.38999938964844,39.38999938964844,1826300.0,,,,,
2024-10-28,40.2400016784668,41.06999969482422,39.0099983215332,39.02000045776367,1233900.0,,,,,
2024-10-29,40.720001220703125,41.369998931884766,40.06999969482422,40.220001220703125,1994700.0,,,,,
2024-10-30,38.119998931884766,40.06999969482422,38.119998931884766,39.79999923706055,2278200.0,,,,,
2024-10-31,36.5,38.43999862670898,35.869998931884766,38.13999938964844,2658200.0,,,,,
2024-11-01,36.630001068115234,37.52000045776367,36.540000915527344,36.560001373291016,1504900.0,,,,,
2024-11-04,36.0099983215332,37.20000076293945,35.849998474121094,36.63999938964844,2592400.0,,,,,
