Date,Close,High,Low,Open,Volume,"('Close', 'IXHL')","('High', 'IXHL')","('Low', 'IXHL')","('Open', 'IXHL')","('Volume', 'IXHL')"
2024-06-03,2.990000009536743,2.996000051498413,2.799999952316284,2.799999952316284,8000.0,,,,,
2024-06-04,2.970000028610229,2.990000009536743,2.8399999141693115,2.869999885559082,11800.0,,,,,
2024-06-05,3.069999933242798,3.0899999141693115,2.8499999046325684,2.940000057220459,27100.0,,,,,
2024-06-06,3.200000047683716,3.25,3.0,3.009999990463257,38700.0,,,,,
2024-06-07,3.25,3.299000024795532,3.069999933242798,3.1989998817443848,14400.0,,,,,
2024-06-10,3.359999895095825,3.359999895095825,3.0999999046325684,3.299999952316284,30500.0,,,,,
2024-06-11,3.369999885559082,3.380000114440918,2.9800000190734863,3.299999952316284,26400.0,,,,,
2024-06-12,3.2300000190734863,3.359999895095825,3.220000028610229,3.299999952316284,9900.0,,,,,
2024-06-13,3.150000095367432,3.299999952316284,3.135999917984009,3.2799999713897705,5900.0,,,,,
2024-06-14,3.319999933242798,3.319999933242798,3.0999999046325684,3.190000057220459,29100.0,,,,,
2024-06-17,3.359999895095825,3.369999885559082,3.2699999809265137,3.3299999237060547,9300.0,,,,,
2024-06-18,3.440000057220459,3.444999933242798,3.150000095367432,3.369999885559082,26000.0,,,,,
2024-06-20,3.470000028610229,3.4800000190734863,3.309999942779541,3.3499999046325684,43600.0,,,,,
2024-06-21,3.5,3.549999952316284,3.3499999046325684,3.4100000858306885,32000.0,,,,,
2024-06-24,3.380000114440918,3.509999990463257,3.130000114440918,3.509999990463257,48100.0,,,,,
2024-06-25,3.369999885559082,3.390000104904175,3.200000047683716,3.3399999141693115,17900.0,,,,,
2024-06-26,3.0799999237060547,3.369999885559082,2.884999990463257,3.369999885559082,61800.0,,,,,
2024-06-27,2.6600000858306885,3.130000114440918,2.6600000858306885,3.130000114440918,113600.0,,,,,
2024-06-28,2.940000057220459,3.0,2.6600000858306885,2.6600000858306885,16700.0,,,,,
2024-07-01,2.950000047683716,3.0199999809265137,2.9200000762939453,3.0199999809265137,5500.0,,,,,
2024-07-02,2.900000095367432,3.049999952316284,2.900000095367432,3.039999961853028,12000.0,,,,,
2024-07-03,2.740000009536743,2.950000047683716,2.700000047683716,2.8499999046325684,22700.0,,,,,
2024-07-05,2.7669999599456787,2.869999885559082,2.700000047683716,2.799999952316284,26500.0,,,,,
2024-07-08,2.720000028610229,2.7699999809265137,2.720000028610229,2.749000072479248,3300.0,,,,,
2024-07-09,2.734999895095825,2.819999933242798,2.720000028610229,2.720000028610229,5200.0,,,,,
2024-07-10,2.799999952316284,2.8299999237060547,2.700000047683716,2.8299999237060547,21200.0,,,,,
2024-07-11,2.755000114440918,2.900000095367432,2.6600000858306885,2.75,26400.0,,,,,
2024-07-12,2.746000051498413,2.8399999141693115,2.651000022888184,2.7939999103546143,25800.0,,,,,
2024-07-15,2.690000057220459,2.740000009536743,2.650000095367432,2.6600000858306885,8000.0,,,,,
2024-07-16,2.549999952316284,2.799999952316284,2.539999961853028,2.799999952316284,19800.0,,,,,
2024-07-17,2.5339999198913574,2.5899999141693115,2.5199999809265137,2.5899999141693115,29500.0,,,,,
2024-07-18,2.3399999141693115,2.515000104904175,2.299999952316284,2.515000104904175,22000.0,,,,,
2024-07-19,2.25,2.384999990463257,2.25,2.384999990463257,12000.0,,,,,
2024-07-22,2.240000009536743,2.265000104904175,2.200000047683716,2.2100000381469727,15100.0,,,,,
2024-07-23,2.220000028610229,2.2799999713897705,2.220000028610229,2.234999895095825,8500.0,,,,,
2024-07-24,2.130000114440918,2.2799999713897705,2.130000114440918,2.130000114440918,20900.0,,,,,
2024-07-25,2.1600000858306885,2.180000066757202,2.109999895095825,2.109999895095825,16400.0,,,,,
2024-07-26,2.1670000553131104,2.194999933242798,2.119999885559082,2.174999952316284,12400.0,,,,,
2024-07-29,2.109999895095825,2.240000009536743,2.0999999046325684,2.240000009536743,27100.0,,,,,
2024-07-30,1.870000004768372,2.2039999961853027,1.840000033378601,2.140000104904175,107700.0,,,,,
2024-07-31,1.909999966621399,2.0,1.8799999952316284,2.0,11300.0,,,,,
2024-08-01,1.9299999475479128,1.950000047683716,1.8899999856948853,1.9299999475479128,8200.0,,,,,
2024-08-02,1.8359999656677248,1.899999976158142,1.6449999809265137,1.899999976158142,57100.0,,,,,
2024-08-05,2.039999961853028,2.1989998817443848,1.850000023841858,1.9299999475479128,192000.0,,,,,
2024-08-06,2.109999895095825,2.150000095367432,1.659999966621399,2.0,109200.0,,,,,
2024-08-07,2.0199999809265137,2.1700000762939453,1.8899999856948853,2.059999942779541,43100.0,,,,,
2024-08-08,2.0799999237060547,2.130000114440918,2.0199999809265137,2.130000114440918,22600.0,,,,,
2024-08-09,2.069999933242798,2.119999885559082,2.0339999198913574,2.0999999046325684,15400.0,,,,,
2024-08-12,1.9700000286102293,2.0799999237060547,1.809999942779541,2.039999961853028,53400.0,,,,,
2024-08-13,1.9299999475479128,2.0,1.9019999504089355,1.909999966621399,15400.0,,,,,
2024-08-14,1.850000023841858,2.0299999713897705,1.850000023841858,2.0199999809265137,29800.0,,,,,
2024-08-15,1.7899999618530271,1.9450000524520876,1.7899999618530271,1.9450000524520876,18500.0,,,,,
2024-08-16,1.5399999618530271,1.9299999475479128,1.5,1.9299999475479128,205900.0,,,,,
2024-08-19,1.6699999570846558,1.6799999475479126,1.5,1.5099999904632568,34000.0,,,,,
2024-08-20,1.7799999713897705,1.7799999713897705,1.628999948501587,1.7000000476837158,20300.0,,,,,
2024-08-21,1.8799999952316284,1.8899999856948853,1.7999999523162842,1.850000023841858,58500.0,,,,,
2024-08-22,1.7699999809265137,1.8899999856948853,1.75,1.8899999856948853,31400.0,,,,,
2024-08-23,1.7599999904632568,1.809999942779541,1.75,1.7699999809265137,8700.0,,,,,
2024-08-26,1.919999957084656,1.919999957084656,1.7599999904632568,1.830000042915344,17400.0,,,,,
2024-08-27,1.9700000286102293,1.9980000257492063,1.8600000143051147,1.919999957084656,18300.0,,,,,
2024-08-28,1.7599999904632568,1.986999988555908,1.7599999904632568,1.9299999475479128,14600.0,,,,,
2024-08-29,1.840000033378601,1.850000023841858,1.7400000095367432,1.830000042915344,16900.0,,,,,
2024-08-30,1.7599999904632568,1.9299999475479128,1.75,1.8200000524520876,31800.0,,,,,
2024-09-03,1.7300000190734863,1.840000033378601,1.7000000476837158,1.840000033378601,9300.0,,,,,
2024-09-04,1.690000057220459,1.7999999523162842,1.6699999570846558,1.7999999523162842,20000.0,,,,,
2024-09-05,1.7000000476837158,1.7100000381469729,1.7000000476837158,1.7000000476837158,1700.0,,,,,
2024-09-06,1.659999966621399,1.7000000476837158,1.6139999628067017,1.7000000476837158,8200.0,,,,,
2024-09-09,1.6100000143051147,1.659999966621399,1.5700000524520874,1.600000023841858,16600.0,,,,,
2024-09-10,1.6100000143051147,1.690000057220459,1.600000023841858,1.690000057220459,10700.0,,,,,
2024-09-11,1.5299999713897705,1.6100000143051147,1.5299999713897705,1.600000023841858,4000.0,,,,,
2024-09-12,1.5700000524520874,1.5800000429153442,1.5499999523162842,1.559999942779541,2600.0,,,,,
2024-09-13,1.6299999952316284,1.6399999856948853,1.600000023841858,1.600000023841858,14500.0,,,,,
2024-09-16,1.7400000095367432,1.75,1.659999966621399,1.659999966621399,16600.0,,,,,
2024-09-17,1.85699999332428,1.950000047683716,1.7599999904632568,1.7599999904632568,15400.0,,,,,
2024-09-18,1.840000033378601,1.8600000143051147,1.7999999523162842,1.8600000143051147,8100.0,,,,,
2024-09-19,1.899999976158142,1.899999976158142,1.840000033378601,1.840000033378601,9000.0,,,,,
2024-09-20,1.950000047683716,1.950000047683716,1.8600000143051147,1.899999976158142,11000.0,,,,,
2024-09-23,2.049999952316284,2.049999952316284,1.9700000286102293,1.9700000286102293,21000.0,,,,,
2024-09-24,2.049999952316284,2.180000066757202,2.009999990463257,2.049999952316284,28900.0,,,,,
2024-09-25,2.0199999809265137,2.025000095367432,1.9800000190734863,2.025000095367432,8900.0,,,,,
2024-09-26,2.039999961853028,2.130000114440918,2.009999990463257,2.0899999141693115,12200.0,,,,,
2024-09-27,2.0199999809265137,2.125999927520752,1.950000047683716,2.049999952316284,18800.0,,,,,
2024-09-30,1.9900000095367432,2.0,1.9800000190734863,2.0,2900.0,,,,,
2024-10-01,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,0.0,,,,,
2024-10-02,1.6200000047683716,1.6699999570846558,1.600000023841858,1.6399999856948853,31000.0,,,,,
2024-10-03,1.6299999952316284,1.6299999952316284,1.600000023841858,1.6100000143051147,8700.0,,,,,
2024-10-04,1.6399999856948853,1.6399999856948853,1.6200000047683716,1.625,2900.0,,,,,
2024-10-07,1.5800000429153442,1.659999966621399,1.559999942779541,1.659999966621399,9400.0,,,,,
2024-10-08,1.559999942779541,1.6100000143051147,1.559999942779541,1.600000023841858,4200.0,,,,,
2024-10-09,1.5850000381469729,1.5950000286102295,1.5520000457763672,1.5950000286102295,8800.0,,,,,
2024-10-10,1.590000033378601,1.6200000047683716,1.5199999809265137,1.5199999809265137,10700.0,,,,,
2024-10-11,1.597000002861023,1.597000002861023,1.5499999523162842,1.590000033378601,3500.0,,,,,
2024-10-14,1.6399999856948853,1.649999976158142,1.5700000524520874,1.600000023841858,8100.0,,,,,
2024-10-15,1.7899999618530271,1.9299999475479128,1.6399999856948853,1.6399999856948853,154700.0,,,,,
2024-10-16,1.8899999856948853,1.899999976158142,1.690000057220459,1.75,52900.0,,,,,
2024-10-17,2.0799999237060547,2.0799999237060547,1.809999942779541,1.8899999856948853,70700.0,,,,,
2024-10-18,2.359999895095825,2.369999885559082,1.9800000190734863,2.069999933242798,88900.0,,,,,
2024-10-21,2.259999990463257,2.4100000858306885,2.259999990463257,2.369999885559082,19900.0,,,,,
2024-10-22,2.319999933242798,2.3499999046325684,2.200000047683716,2.2100000381469727,16700.0,,,,,
2024-10-23,2.319999933242798,2.369999885559082,2.194999933242798,2.369999885559082,12300.0,,,,,
2024-10-24,2.259999990463257,2.299999952316284,2.200000047683716,2.234999895095825,12500.0,,,,,
2024-10-25,2.259999990463257,2.374000072479248,2.157000064849853,2.240000009536743,27500.0,,,,,
2024-10-28,2.25,2.299999952316284,2.200000047683716,2.299999952316284,8200.0,,,,,
2024-10-29,2.220000028610229,2.255000114440918,2.2100000381469727,2.220000028610229,11000.0,,,,,
2024-10-30,2.2699999809265137,2.2699999809265137,2.200000047683716,2.2300000190734863,15800.0,,,,,
2024-10-31,2.2699999809265137,2.3399999141693115,2.220000028610229,2.240000009536743,6300.0,,,,,
2024-11-01,2.5899999141693115,2.7300000190734863,2.200000047683716,2.3299999237060547,141300.0,,,,,
2024-11-04,2.5810000896453857,2.7300000190734863,2.3499999046325684,2.450000047683716,66500.0,,,,,
2024-11-05,2.400000095367432,2.5,2.400000095367432,2.5,9700.0,,,,,
2024-11-06,2.2699999809265137,2.400000095367432,2.259999990463257,2.309999942779541,27300.0,,,,,
2024-11-07,2.4200000762939453,2.4200000762939453,2.220000028610229,2.2300000190734863,19300.0,,,,,
2024-11-08,2.7699999809265137,2.8499999046325684,2.4539999961853027,2.4600000381469727,81700.0,,,,,
2024-11-11,2.940000057220459,2.9800000190734863,2.6700000762939453,2.6700000762939453,43600.0,,,,,
2024-11-12,2.900000095367432,3.119999885559082,2.8499999046325684,2.990000009536743,95000.0,,,,,
2024-11-13,2.650000095367432,2.9100000858306885,2.549999952316284,2.900000095367432,51000.0,,,,,
2024-11-14,2.3399999141693115,2.650000095367432,2.25,2.650000095367432,43200.0,,,,,
2024-11-15,2.0,2.650000095367432,2.0,2.4100000858306885,158400.0,,,,,
2024-11-18,2.109999895095825,2.1670000553131104,2.0510001182556152,2.069999933242798,31300.0,,,,,
2024-11-19,2.150000095367432,2.1549999713897705,2.0999999046325684,2.130000114440918,6600.0,,,,,
2024-11-20,2.0899999141693115,2.200000047683716,2.069999933242798,2.200000047683716,10900.0,,,,,
2024-11-21,1.9700000286102293,2.109999895095825,1.9600000381469729,2.109999895095825,19500.0,,,,,
2024-11-22,1.9800000190734863,2.0299999713897705,1.9600000381469729,1.9600000381469729,12400.0,,,,,
2024-11-25,1.975000023841858,2.0,1.866000056266785,1.9600000381469729,34700.0,,,,,
2024-11-26,1.850000023841858,1.9800000190734863,1.850000023841858,1.950000047683716,15500.0,,,,,
2024-11-27,1.8200000524520876,1.899999976158142,1.7999999523162842,1.899999976158142,6100.0,,,,,
2024-11-29,1.7799999713897705,1.8600000143051147,1.7799999713897705,1.8600000143051147,9700.0,,,,,
2024-12-02,1.7200000286102295,1.75,1.7000000476837158,1.7100000381469729,37600.0,,,,,
2024-12-03,1.7799999713897705,1.7999999523162842,1.75,1.75,13000.0,,,,,
2024-12-04,1.7239999771118164,1.809999942779541,1.7239999771118164,1.7999999523162842,8300.0,,,,,
2024-12-05,1.6699999570846558,1.75,1.6100000143051147,1.75,33700.0,,,,,
2024-12-06,1.6299999952316284,1.6799999475479126,1.600000023841858,1.6699999570846558,16000.0,,,,,
2024-12-09,1.659999966621399,1.690999984741211,1.6299999952316284,1.659999966621399,18300.0,,,,,
2024-12-10,1.659999966621399,1.659999966621399,1.6299999952316284,1.659999966621399,4800.0,,,,,
2024-12-11,1.75,1.7599999904632568,1.6549999713897705,1.6699999570846558,26400.0,,,,,
2024-12-12,1.7699999809265137,1.940000057220459,1.7100000381469729,1.7100000381469729,32300.0,,,,,
2024-12-13,1.8600000143051147,1.8799999952316284,1.7999999523162842,1.809999942779541,16500.0,,,,,
2024-12-16,1.899999976158142,1.899999976158142,1.830000042915344,1.8600000143051147,4100.0,,,,,
