Date,Close,High,Low,Open,Volume,"('Close', 'ODV')","('High', 'ODV')","('Low', 'ODV')","('Open', 'ODV')","('Volume', 'ODV')"
2024-06-03,2.0799999237060547,2.130000114440918,1.950000047683716,2.059999942779541,160300.0,,,,,
2024-06-04,2.150000095367432,2.180000066757202,1.9800000190734863,2.0999999046325684,197200.0,,,,,
2024-06-05,2.130000114440918,2.2799999713897705,2.127000093460083,2.1700000762939453,149100.0,,,,,
2024-06-06,2.2100000381469727,2.25,2.130000114440918,2.200000047683716,107900.0,,,,,
2024-06-07,2.200000047683716,2.2100000381469727,2.150000095367432,2.1600000858306885,193000.0,,,,,
2024-06-10,2.1700000762939453,2.2300000190734863,2.130000114440918,2.200000047683716,158900.0,,,,,
2024-06-11,2.0999999046325684,2.2799999713897705,2.0850000381469727,2.200000047683716,57200.0,,,,,
2024-06-12,2.0999999046325684,2.1600000858306885,2.0799999237060547,2.1600000858306885,65000.0,,,,,
2024-06-13,2.049999952316284,2.109999895095825,2.039999961853028,2.109999895095825,40500.0,,,,,
2024-06-14,2.039999961853028,2.0999999046325684,2.009999990463257,2.059999942779541,19000.0,,,,,
2024-06-17,2.0,2.039999961853028,2.0,2.009999990463257,46900.0,,,,,
2024-06-18,1.9900000095367432,2.009999990463257,1.9700000286102293,1.9900000095367432,38900.0,,,,,
2024-06-20,1.9800000190734863,2.119999885559082,1.9600000381469729,2.119999885559082,61700.0,,,,,
2024-06-21,1.9700000286102293,2.0,1.9600000381469729,1.9600000381469729,24300.0,,,,,
2024-06-24,1.9900000095367432,1.9900000095367432,1.9299999475479128,1.950000047683716,48700.0,,,,,
2024-06-25,1.909999966621399,1.9700000286102293,1.899999976158142,1.9600000381469729,38600.0,,,,,
2024-06-26,1.899999976158142,1.9259999990463257,1.8799999952316284,1.899999976158142,48000.0,,,,,
2024-06-27,1.899999976158142,1.9299999475479128,1.8600000143051147,1.9299999475479128,97500.0,,,,,
2024-06-28,1.8600000143051147,2.009999990463257,1.8600000143051147,1.8799999952316284,76800.0,,,,,
2024-07-01,1.919999957084656,1.919999957084656,1.870000004768372,1.870000004768372,23000.0,,,,,
2024-07-02,1.8899999856948853,1.950000047683716,1.8600000143051147,1.8600000143051147,118100.0,,,,,
2024-07-03,2.0999999046325684,2.0999999046325684,1.850000023841858,1.870000004768372,85300.0,,,,,
2024-07-05,2.109999895095825,2.1700000762939453,2.0299999713897705,2.1700000762939453,134600.0,,,,,
2024-07-08,2.119999885559082,2.130000114440918,2.025000095367432,2.109999895095825,53900.0,,,,,
2024-07-09,2.069999933242798,2.1600000858306885,2.0,2.009999990463257,75600.0,,,,,
2024-07-10,2.0999999046325684,2.150000095367432,2.0199999809265137,2.130000114440918,114700.0,,,,,
2024-07-11,2.190000057220459,2.240000009536743,2.0799999237060547,2.109999895095825,137500.0,,,,,
2024-07-12,2.240000009536743,2.25,2.150000095367432,2.240000009536743,99500.0,,,,,
2024-07-15,2.240000009536743,2.2799999713897705,2.190000057220459,2.200000047683716,41000.0,,,,,
2024-07-16,2.390000104904175,2.490000009536743,2.1449999809265137,2.2300000190734863,210900.0,,,,,
2024-07-17,2.220000028610229,2.380000114440918,2.1700000762939453,2.359999895095825,66900.0,,,,,
2024-07-18,2.150000095367432,2.319000005722046,2.140000104904175,2.200000047683716,58000.0,,,,,
2024-07-19,2.119999885559082,2.180000066757202,2.0999999046325684,2.119999885559082,34400.0,,,,,
2024-07-22,2.0799999237060547,2.200000047683716,2.049999952316284,2.049999952316284,63400.0,,,,,
2024-07-23,2.0199999809265137,2.130000114440918,2.009999990463257,2.059999942779541,68100.0,,,,,
2024-07-24,2.0299999713897705,2.134999990463257,2.009999990463257,2.049999952316284,33400.0,,,,,
2024-07-25,2.0999999046325684,2.0999999046325684,2.0,2.0,43800.0,,,,,
2024-07-26,2.0999999046325684,2.1600000858306885,2.049999952316284,2.095000028610229,72300.0,,,,,
2024-07-29,1.9600000381469729,2.0999999046325684,1.940000057220459,2.0999999046325684,163800.0,,,,,
2024-07-30,1.940000057220459,1.9700000286102293,1.909999966621399,1.940000057220459,46100.0,,,,,
2024-07-31,2.0,2.0299999713897705,1.950000047683716,1.9600000381469729,67500.0,,,,,
2024-08-01,1.909999966621399,2.0,1.899999976158142,2.0,117900.0,,,,,
2024-08-02,1.8799999952316284,1.9600000381469729,1.850000023841858,1.919999957084656,109600.0,,,,,
2024-08-05,1.8899999856948853,1.968999981880188,1.7999999523162842,1.870000004768372,126700.0,,,,,
2024-08-06,1.870000004768372,1.940000057220459,1.7999999523162842,1.8899999856948853,35800.0,,,,,
2024-08-07,1.840000033378601,1.8899999856948853,1.7999999523162842,1.870000004768372,73600.0,,,,,
2024-08-08,1.7899999618530271,1.9299999475479128,1.75,1.7999999523162842,89000.0,,,,,
2024-08-09,1.75,1.7999999523162842,1.7400000095367432,1.7699999809265137,59400.0,,,,,
2024-08-12,2.039999961853028,2.0799999237060547,1.7699999809265137,1.7899999618530271,248100.0,,,,,
2024-08-13,1.9900000095367432,2.190000057220459,1.950000047683716,2.190000057220459,125600.0,,,,,
2024-08-14,2.0,2.049999952316284,1.940000057220459,2.0199999809265137,146900.0,,,,,
2024-08-15,2.049999952316284,2.0999999046325684,2.0,2.0299999713897705,82900.0,,,,,
2024-08-16,2.2300000190734863,2.25,2.039999961853028,2.039999961853028,122100.0,,,,,
2024-08-19,2.259999990463257,2.359999895095825,2.220000028610229,2.220000028610229,154600.0,,,,,
2024-08-20,2.289999961853028,2.3499999046325684,2.220000028610229,2.2799999713897705,145800.0,,,,,
2024-08-21,2.200000047683716,2.3399999141693115,2.109999895095825,2.309999942779541,125300.0,,,,,
2024-08-22,2.309999942779541,2.33899998664856,2.0799999237060547,2.200000047683716,175900.0,,,,,
2024-08-23,2.319999933242798,2.3499999046325684,2.25,2.3299999237060547,93200.0,,,,,
2024-08-26,2.25,2.361999988555908,2.2100000381469727,2.359999895095825,70800.0,,,,,
2024-08-27,2.1600000858306885,2.2699999809265137,2.119999885559082,2.200000047683716,31600.0,,,,,
2024-08-28,2.200000047683716,2.220000028610229,2.109999895095825,2.150000095367432,52500.0,,,,,
2024-08-29,2.140000104904175,2.240000009536743,2.119999885559082,2.2300000190734863,72100.0,,,,,
2024-08-30,2.039999961853028,2.150000095367432,2.0,2.150000095367432,85100.0,,,,,
2024-09-03,1.9800000190734863,2.109999895095825,1.940000057220459,2.0199999809265137,91500.0,,,,,
2024-09-04,1.9900000095367432,2.0999999046325684,1.9600000381469729,1.9800000190734863,80100.0,,,,,
2024-09-05,2.1700000762939453,2.3299999237060547,2.069999933242798,2.0999999046325684,584200.0,,,,,
2024-09-06,2.049999952316284,2.200000047683716,2.0,2.200000047683716,271600.0,,,,,
2024-09-09,2.0299999713897705,2.0899999141693115,1.940000057220459,2.0899999141693115,158000.0,,,,,
2024-09-10,2.0,2.0299999713897705,1.950000047683716,2.0299999713897705,91900.0,,,,,
2024-09-11,2.009999990463257,2.0199999809265137,1.9800000190734863,1.9900000095367432,53200.0,,,,,
2024-09-12,2.119999885559082,2.140000104904175,2.009999990463257,2.009999990463257,317600.0,,,,,
2024-09-13,2.0999999046325684,2.1600000858306885,2.0199999809265137,2.1600000858306885,352900.0,,,,,
2024-09-16,2.119999885559082,2.1600000858306885,2.069999933242798,2.130000114440918,316000.0,,,,,
2024-09-17,2.0899999141693115,2.140000104904175,2.069999933242798,2.130000114440918,196400.0,,,,,
2024-09-18,1.9900000095367432,2.109999895095825,1.9900000095367432,2.0799999237060547,186100.0,,,,,
2024-09-19,2.0299999713897705,2.108999967575073,2.0,2.039999961853028,167200.0,,,,,
2024-09-20,2.1700000762939453,2.180000066757202,2.059999942779541,2.059999942779541,490200.0,,,,,
2024-09-23,2.150000095367432,2.180000066757202,2.119999885559082,2.180000066757202,259300.0,,,,,
2024-09-24,2.2799999713897705,2.289999961853028,2.140000104904175,2.140000104904175,321000.0,,,,,
2024-09-25,2.2799999713897705,2.299999952316284,2.190000057220459,2.299999952316284,246100.0,,,,,
2024-09-26,2.4100000858306885,2.450000047683716,2.2699999809265137,2.319999933242798,218500.0,,,,,
2024-09-27,2.289999961853028,2.4200000762939453,2.25,2.400000095367432,209300.0,,,,,
2024-09-30,2.130000114440918,2.369999885559082,2.119999885559082,2.299999952316284,194600.0,,,,,
2024-10-01,2.150000095367432,2.220000028610229,2.130000114440918,2.1600000858306885,181200.0,,,,,
2024-10-02,2.150000095367432,2.180000066757202,2.119999885559082,2.1760001182556152,120900.0,,,,,
2024-10-03,2.2100000381469727,2.25,2.1600000858306885,2.1600000858306885,214300.0,,,,,
2024-10-04,2.109999895095825,2.240000009536743,2.0799999237060547,2.240000009536743,235200.0,,,,,
2024-10-07,2.0799999237060547,2.180000066757202,2.069999933242798,2.109999895095825,218400.0,,,,,
2024-10-08,2.0799999237060547,2.140000104904175,2.049999952316284,2.0899999141693115,189900.0,,,,,
2024-10-09,2.0799999237060547,2.1600000858306885,2.039999961853028,2.1600000858306885,175600.0,,,,,
2024-10-10,2.0799999237060547,2.119999885559082,2.039999961853028,2.0899999141693115,190300.0,,,,,
2024-10-11,2.069999933242798,2.109999895095825,2.069999933242798,2.0799999237060547,99100.0,,,,,
2024-10-14,2.069999933242798,2.138999938964844,2.0299999713897705,2.0899999141693115,80900.0,,,,,
2024-10-15,2.0999999046325684,2.140000104904175,2.039999961853028,2.039999961853028,116900.0,,,,,
2024-10-16,2.1600000858306885,2.190000057220459,2.109999895095825,2.109999895095825,150100.0,,,,,
2024-10-17,2.130000114440918,2.190000057220459,2.0799999237060547,2.1600000858306885,255700.0,,,,,
2024-10-18,2.259999990463257,2.388999938964844,2.180000066757202,2.180000066757202,431400.0,,,,,
2024-10-21,2.6700000762939453,2.690000057220459,2.289999961853028,2.309999942779541,751300.0,,,,,
2024-10-22,2.650000095367432,2.75,2.5899999141693115,2.75,228500.0,,,,,
2024-10-23,2.5199999809265137,2.619999885559082,2.4019999504089355,2.619999885559082,358200.0,,,,,
2024-10-24,1.9700000286102293,2.130000114440918,1.899999976158142,1.9299999475479128,2087900.0,,,,,
2024-10-25,1.9600000381469729,2.039999961853028,1.940000057220459,2.0,513000.0,,,,,
2024-10-28,1.8899999856948853,2.069999933242798,1.8799999952316284,2.0,489300.0,,,,,
2024-10-29,1.8600000143051147,1.919999957084656,1.8600000143051147,1.8799999952316284,194600.0,,,,,
2024-10-30,1.809999942779541,1.8799999952316284,1.809999942779541,1.870000004768372,271300.0,,,,,
2024-10-31,1.830000042915344,1.850000023841858,1.7000000476837158,1.8200000524520876,488000.0,,,,,
2024-11-01,1.7699999809265137,1.8589999675750728,1.75,1.850000023841858,134600.0,,,,,
2024-11-04,1.7799999713897705,1.8899999856948853,1.7599999904632568,1.830000042915344,234200.0,,,,,
2024-11-05,1.7799999713897705,1.830000042915344,1.7699999809265137,1.830000042915344,330000.0,,,,,
2024-11-06,1.7699999809265137,1.7999999523162842,1.7300000190734863,1.75,167000.0,,,,,
2024-11-07,1.809999942779541,1.830000042915344,1.7699999809265137,1.7699999809265137,138200.0,,,,,
2024-11-08,1.7100000381469729,1.8229999542236328,1.6510000228881836,1.8200000524520876,343600.0,,,,,
2024-11-11,1.6399999856948853,1.7000000476837158,1.559999942779541,1.7000000476837158,373300.0,,,,,
2024-11-12,1.5800000429153442,1.690000057220459,1.559999942779541,1.6399999856948853,233900.0,,,,,
2024-11-13,1.5399999618530271,1.600000023841858,1.5149999856948853,1.600000023841858,258500.0,,,,,
2024-11-14,1.4700000286102295,1.5399999618530271,1.4600000381469729,1.5299999713897705,278600.0,,,,,
2024-11-15,1.409999966621399,1.5,1.399999976158142,1.4600000381469729,180200.0,,,,,
2024-11-18,1.4199999570846558,1.4800000190734863,1.3389999866485596,1.4299999475479126,354900.0,,,,,
2024-11-19,1.5,1.5,1.4500000476837158,1.4800000190734863,144200.0,,,,,
2024-11-20,1.4800000190734863,1.6399999856948853,1.3899999856948853,1.5700000524520874,181000.0,,,,,
2024-11-21,1.899999976158142,2.0199999809265137,1.6399999856948853,1.690000057220459,2257100.0,,,,,
2024-11-22,1.840000033378601,1.950000047683716,1.809999942779541,1.9299999475479128,527300.0,,,,,
2024-11-25,1.75,1.840000033378601,1.659999966621399,1.809999942779541,397700.0,,,,,
2024-11-26,1.7400000095367432,1.75,1.690000057220459,1.7100000381469729,66500.0,,,,,
2024-11-27,1.850000023841858,1.850000023841858,1.75,1.75,160900.0,,,,,
2024-11-29,1.809999942779541,1.8600000143051147,1.7999999523162842,1.8200000524520876,122700.0,,,,,
2024-12-02,1.8200000524520876,1.830000042915344,1.75,1.8200000524520876,199500.0,,,,,
2024-12-03,1.8200000524520876,1.8949999809265137,1.7999999523162842,1.8200000524520876,143600.0,,,,,
2024-12-04,1.899999976158142,1.899999976158142,1.7999999523162842,1.850000023841858,181800.0,,,,,
2024-12-05,1.8899999856948853,1.8899999856948853,1.840000033378601,1.8899999856948853,152500.0,,,,,
2024-12-06,1.850000023841858,1.899999976158142,1.830000042915344,1.899999976158142,64700.0,,,,,
2024-12-09,1.870000004768372,1.909999966621399,1.809999942779541,1.840000033378601,125800.0,,,,,
2024-12-10,1.8200000524520876,1.8899999856948853,1.7999999523162842,1.870000004768372,298400.0,,,,,
2024-12-11,1.7799999713897705,1.830000042915344,1.7400000095367432,1.7400000095367432,272100.0,,,,,
2024-12-12,1.8600000143051147,1.8600000143051147,1.7599999904632568,1.809999942779541,120200.0,,,,,
2024-12-13,1.7799999713897705,1.850000023841858,1.75,1.830000042915344,119700.0,,,,,
2024-12-16,1.7400000095367432,1.809999942779541,1.7400000095367432,1.7899999618530271,138000.0,,,,,
2024-12-17,1.7599999904632568,1.7799999713897705,1.6799999475479126,1.7599999904632568,275200.0,,,,,
2024-12-18,1.6799999475479126,1.7799999713897705,1.649999976158142,1.7799999713897705,177700.0,,,,,
2024-12-19,1.6799999475479126,1.7100000381469729,1.6399999856948853,1.7100000381469729,133300.0,,,,,
2024-12-20,1.75,1.7899999618530271,1.6399999856948853,1.7100000381469729,206600.0,,,,,
2024-12-23,1.75,1.7799999713897705,1.7100000381469729,1.75,113000.0,,,,,
2024-12-24,1.7799999713897705,1.8200000524520876,1.6299999952316284,1.6399999856948853,132500.0,,,,,
2024-12-26,1.75,1.784000039100647,1.7300000190734863,1.75,122200.0,,,,,
2024-12-27,1.6799999475479126,1.7899999618530271,1.649999976158142,1.7899999618530271,236100.0,,,,,
2024-12-30,1.6299999952316284,1.7000000476837158,1.5770000219345093,1.690000057220459,401000.0,,,,,
2024-12-31,1.6299999952316284,1.649999976158142,1.590000033378601,1.649999976158142,169800.0,,,,,
2025-01-02,1.6200000047683716,1.6749999523162842,1.5720000267028809,1.6299999952316284,303800.0,,,,,
