Date,Close,High,Low,Open,Volume,"('Close', 'PLAY')","('High', 'PLAY')","('Low', 'PLAY')","('Open', 'PLAY')","('Volume', 'PLAY')"
2024-06-03,52.40999984741211,52.72999954223633,51.13999938964844,51.43999862670898,1579200.0,,,,,
2024-06-04,51.150001525878906,51.95500183105469,50.619998931884766,51.88999938964844,1837600.0,,,,,
2024-06-05,51.18999862670898,52.07500076293945,50.4900016784668,51.20000076293945,1416900.0,,,,,
2024-06-06,50.84000015258789,51.29999923706055,49.79999923706055,50.59999847412109,829600.0,,,,,
2024-06-07,48.88999938964844,50.38999938964844,48.56999969482422,50.310001373291016,1217900.0,,,,,
2024-06-10,48.0,49.25,47.310001373291016,48.61000061035156,1993300.0,,,,,
2024-06-11,48.33000183105469,48.34999847412109,46.38999938964844,47.7400016784668,1831500.0,,,,,
2024-06-12,50.34999847412109,51.27000045776367,49.70000076293945,49.70000076293945,3926700.0,,,,,
2024-06-13,44.84000015258789,46.900001525878906,43.52000045776367,45.5099983215332,6262400.0,,,,,
2024-06-14,43.77000045776367,44.650001525878906,43.24300003051758,44.25,2618300.0,,,,,
2024-06-17,44.470001220703125,44.540000915527344,42.59999847412109,43.72999954223633,1365700.0,,,,,
2024-06-18,41.59999847412109,44.505001068115234,41.255001068115234,44.310001373291016,1664300.0,,,,,
2024-06-20,42.400001525878906,42.61000061035156,41.06999969482422,41.66999816894531,1155700.0,,,,,
2024-06-21,40.9900016784668,42.380001068115234,40.84999847412109,42.380001068115234,1466400.0,,,,,
2024-06-24,40.79999923706055,41.38999938964844,40.5,41.27000045776367,858400.0,,,,,
2024-06-25,38.45000076293945,40.40999984741211,38.310001373291016,40.34000015258789,1873300.0,,,,,
2024-06-26,37.7599983215332,38.43999862670898,37.65999984741211,38.29999923706055,1013700.0,,,,,
2024-06-27,39.59999847412109,39.790000915527344,37.75,38.0,1695200.0,,,,,
2024-06-28,39.810001373291016,40.09000015258789,38.91999816894531,39.650001525878906,1187800.0,,,,,
2024-07-01,38.7400016784668,40.29999923706055,38.0,39.7400016784668,1473500.0,,,,,
2024-07-02,38.09999847412109,38.79999923706055,37.93000030517578,38.79999923706055,940900.0,,,,,
2024-07-03,37.97999954223633,38.790000915527344,37.84999847412109,38.77999877929688,740400.0,,,,,
2024-07-05,37.869998931884766,38.20000076293945,37.49100112915039,38.150001525878906,1115700.0,,,,,
2024-07-08,38.77000045776367,39.81499862670898,38.66999816894531,39.5,1520500.0,,,,,
2024-07-09,37.720001220703125,39.16999816894531,37.52000045776367,38.77000045776367,1081200.0,,,,,
2024-07-10,36.63999938964844,37.88999938964844,36.47999954223633,37.68999862670898,1059300.0,,,,,
2024-07-11,39.18999862670898,39.27000045776367,37.2400016784668,37.310001373291016,1134700.0,,,,,
2024-07-12,40.33000183105469,41.09999847412109,39.084999084472656,39.5099983215332,1403300.0,,,,,
2024-07-15,39.060001373291016,40.5,38.959999084472656,40.43000030517578,1155500.0,,,,,
2024-07-16,40.119998931884766,40.150001525878906,38.59700012207031,39.29999923706055,1020800.0,,,,,
2024-07-17,39.72999954223633,40.459999084472656,39.15999984741211,39.40999984741211,746800.0,,,,,
2024-07-18,39.34000015258789,40.27000045776367,39.119998931884766,39.119998931884766,1216700.0,,,,,
2024-07-19,38.81999969482422,39.45500183105469,38.40700149536133,39.34999847412109,955800.0,,,,,
2024-07-22,38.09999847412109,38.93999862670898,37.02999877929688,38.619998931884766,1220900.0,,,,,
2024-07-23,38.02999877929688,38.35499954223633,37.64500045776367,37.79999923706055,1033200.0,,,,,
2024-07-24,35.29999923706055,37.70000076293945,35.2599983215332,37.63999938964844,1408300.0,,,,,
2024-07-25,35.2400016784668,36.040000915527344,35.150001525878906,35.40999984741211,1332300.0,,,,,
2024-07-26,36.060001373291016,36.83000183105469,35.900001525878906,36.27000045776367,816000.0,,,,,
2024-07-29,36.59999847412109,36.755001068115234,35.790000915527344,36.0,824900.0,,,,,
2024-07-30,37.93999862670898,38.02999877929688,36.89500045776367,37.09000015258789,874000.0,,,,,
2024-07-31,37.61000061035156,39.119998931884766,37.58000183105469,38.13999938964844,909400.0,,,,,
2024-08-01,35.7599983215332,37.869998931884766,35.29999923706055,37.84999847412109,761200.0,,,,,
2024-08-02,33.5,34.560001373291016,33.400001525878906,34.119998931884766,1217000.0,,,,,
2024-08-05,32.36000061035156,33.20600128173828,31.350000381469727,31.450000762939453,972600.0,,,,,
2024-08-06,32.33000183105469,33.15999984741211,31.81999969482422,32.36000061035156,633200.0,,,,,
2024-08-07,31.229999542236328,33.099998474121094,31.125,32.90999984741211,843700.0,,,,,
2024-08-08,32.040000915527344,32.5,31.479999542236328,31.479999542236328,616500.0,,,,,
2024-08-09,31.76000022888184,32.20000076293945,31.600000381469727,32.040000915527344,543300.0,,,,,
2024-08-12,30.71999931335449,32.01499938964844,30.61000061035156,31.76000022888184,1299000.0,,,,,
2024-08-13,31.8700008392334,32.08000183105469,30.450000762939453,30.739999771118164,1240300.0,,,,,
2024-08-14,31.229999542236328,32.29999923706055,31.09000015258789,32.16999816894531,918100.0,,,,,
2024-08-15,32.650001525878906,33.040000915527344,31.729999542236328,31.729999542236328,964700.0,,,,,
2024-08-16,31.670000076293945,33.02000045776367,31.600000381469727,32.5,977000.0,,,,,
2024-08-19,32.40999984741211,32.595001220703125,31.75,31.84000015258789,878500.0,,,,,
2024-08-20,32.04999923706055,32.41999816894531,31.709999084472656,32.220001220703125,554000.0,,,,,
2024-08-21,33.0,33.13999938964844,32.220001220703125,32.38999938964844,574700.0,,,,,
2024-08-22,32.790000915527344,33.47200012207031,32.685001373291016,32.77000045776367,393800.0,,,,,
2024-08-23,32.790000915527344,33.369998931884766,32.439998626708984,33.119998931884766,1035700.0,,,,,
2024-08-26,32.439998626708984,33.150001525878906,32.25,33.150001525878906,882300.0,,,,,
2024-08-27,31.61000061035156,32.310001373291016,31.40999984741211,32.310001373291016,703400.0,,,,,
2024-08-28,31.280000686645508,31.61000061035156,30.8700008392334,31.229999542236328,868900.0,,,,,
2024-08-29,31.13999938964844,32.08000183105469,31.104999542236328,31.56999969482422,723900.0,,,,,
2024-08-30,31.34000015258789,31.665000915527344,31.100000381469727,31.36000061035156,750500.0,,,,,
2024-09-03,30.450000762939453,31.43000030517578,30.200000762939453,30.899999618530277,1422500.0,,,,,
2024-09-04,30.149999618530277,30.56999969482422,29.84000015258789,30.290000915527344,1002700.0,,,,,
2024-09-05,30.270000457763672,31.059999465942383,29.780000686645508,30.350000381469727,994300.0,,,,,
2024-09-06,30.78499984741211,31.65999984741211,30.59000015258789,30.82999992370605,1451400.0,,,,,
2024-09-09,30.11000061035156,31.26000022888184,30.059999465942383,31.239999771118164,1796500.0,,,,,
2024-09-10,29.86000061035156,30.36000061035156,29.34000015258789,30.200000762939453,5228900.0,,,,,
2024-09-11,31.25,34.90999984741211,29.309999465942383,34.2400016784668,8243400.0,,,,,
2024-09-12,31.56999969482422,32.189998626708984,30.989999771118164,31.57999992370605,2501600.0,,,,,
2024-09-13,32.52000045776367,32.540000915527344,31.290000915527344,32.0,1806300.0,,,,,
2024-09-16,32.029998779296875,33.220001220703125,31.950000762939453,32.47999954223633,1118800.0,,,,,
2024-09-17,31.850000381469727,32.904998779296875,31.57999992370605,32.54999923706055,1086900.0,,,,,
2024-09-18,32.13999938964844,33.040000915527344,31.56999969482422,31.979999542236328,1044200.0,,,,,
2024-09-19,32.88999938964844,33.4900016784668,32.5099983215332,33.18000030517578,1153800.0,,,,,
2024-09-20,32.29999923706055,33.16999816894531,32.090999603271484,32.459999084472656,1603300.0,,,,,
2024-09-23,33.16999816894531,33.27000045776367,32.02000045776367,32.349998474121094,2210400.0,,,,,
2024-09-24,32.69499969482422,33.95000076293945,32.66999816894531,33.5099983215332,1187500.0,,,,,
2024-09-25,31.989999771118164,32.80500030517578,31.96999931335449,32.5099983215332,2303800.0,,,,,
2024-09-26,33.060001373291016,33.5,32.39500045776367,32.5099983215332,826800.0,,,,,
2024-09-27,33.61000061035156,34.2400016784668,33.369998931884766,33.59000015258789,911900.0,,,,,
2024-09-30,34.04999923706055,34.70000076293945,33.369998931884766,33.41999816894531,1369600.0,,,,,
2024-10-01,33.400001525878906,34.310001373291016,32.689998626708984,33.900001525878906,966000.0,,,,,
2024-10-02,33.16999816894531,33.380001068115234,32.40999984741211,33.119998931884766,865000.0,,,,,
2024-10-03,33.540000915527344,33.83000183105469,32.90999984741211,32.9900016784668,871600.0,,,,,
2024-10-04,35.880001068115234,36.290000915527344,34.060001373291016,34.11000061035156,1077400.0,,,,,
2024-10-07,33.02000045776367,35.5099983215332,32.90999984741211,35.349998474121094,1382800.0,,,,,
2024-10-08,31.600000381469727,32.970001220703125,31.59000015258789,32.95000076293945,1182800.0,,,,,
2024-10-09,31.950000762939453,32.29999923706055,31.440000534057617,31.65999984741211,1430200.0,,,,,
2024-10-10,32.22999954223633,33.20000076293945,31.28499984741211,32.95000076293945,1454800.0,,,,,
2024-10-11,33.16999816894531,33.18000030517578,32.06999969482422,32.08000183105469,1178000.0,,,,,
2024-10-14,33.959999084472656,34.540000915527344,32.89400100708008,32.97999954223633,1161400.0,,,,,
2024-10-15,35.33000183105469,36.380001068115234,34.04999923706055,34.11000061035156,1374400.0,,,,,
2024-10-16,36.79999923706055,36.900001525878906,35.59000015258789,35.59000015258789,1176300.0,,,,,
2024-10-17,38.77000045776367,38.90499877929688,37.0,37.0,1975400.0,,,,,
2024-10-18,36.619998931884766,38.9900016784668,36.41999816894531,38.9900016784668,1584200.0,,,,,
2024-10-21,35.43000030517578,36.28499984741211,35.0,35.970001220703125,1719700.0,,,,,
2024-10-22,34.54999923706055,35.130001068115234,33.720001220703125,34.810001373291016,1330700.0,,,,,
2024-10-23,34.06999969482422,34.599998474121094,33.91999816894531,34.43000030517578,694200.0,,,,,
2024-10-24,36.86000061035156,36.88999938964844,34.31999969482422,34.36000061035156,1501400.0,,,,,
2024-10-25,37.380001068115234,38.2400016784668,36.869998931884766,37.43999862670898,1631600.0,,,,,
2024-10-28,39.09000015258789,39.14500045776367,37.52000045776367,37.65999984741211,1258600.0,,,,,
2024-10-29,39.0099983215332,40.459999084472656,38.44499969482422,38.66999816894531,1336900.0,,,,,
2024-10-30,38.70000076293945,39.71500015258789,38.630001068115234,38.66999816894531,678100.0,,,,,
2024-10-31,36.93000030517578,39.09000015258789,36.90999984741211,38.59000015258789,850600.0,,,,,
2024-11-01,38.560001373291016,39.59000015258789,37.31999969482422,37.45000076293945,1258100.0,,,,,
2024-11-04,38.2599983215332,39.13999938964844,37.790000915527344,38.40999984741211,882600.0,,,,,
2024-11-05,38.380001068115234,39.27999877929688,38.0,38.31999969482422,794300.0,,,,,
2024-11-06,42.02000045776367,43.72999954223633,40.97999954223633,41.02000045776367,2092500.0,,,,,
2024-11-07,39.7599983215332,42.34000015258789,39.40999984741211,41.83000183105469,1291000.0,,,,,
