Date,Close,High,Low,Open,Volume,"('Close', 'CETX')","('High', 'CETX')","('Low', 'CETX')","('Open', 'CETX')","('Volume', 'CETX')"
2024-07-31,6048.0,6615.0,5512.5,5953.5,21.0,,,,,
2024-08-01,5607.0,6300.0,5449.5,6016.5,25.0,,,,,
2024-08-02,5134.5,5638.5,5103.0,5418.0,27.0,,,,,
2024-08-05,4756.5,5134.5,4441.5,5134.5,15.0,,,,,
2024-08-06,4882.5,5292.0,4756.5,4756.5,7.0,,,,,
2024-08-07,4882.5,5449.5,4882.5,5040.0,15.0,,,,,
2024-08-08,4945.5,5134.5,4725.0,4725.0,8.0,,,,,
2024-08-09,4819.5,5134.5,4788.0,4945.5,5.0,,,,,
2024-08-12,4819.5,5134.5,4788.0,5040.0,12.0,,,,,
2024-08-13,5166.0,5575.5,4882.5,4882.5,12.0,,,,,
2024-08-14,5197.5,5512.5,5197.5,5386.5,22.0,,,,,
2024-08-15,4882.5,5323.5,4819.5,5260.5,15.0,,,,,
2024-08-16,4567.5,5197.5,4410.0,4725.0,24.0,,,,,
2024-08-19,4756.5,5197.5,4567.5,4567.5,12.0,,,,,
2024-08-20,4977.0,5323.5,4567.5,4756.5,26.0,,,,,
2024-08-21,4756.5,4914.0,4662.0,4819.5,12.0,,,,,
2024-08-22,4630.5,4914.0,4630.5,4788.0,14.0,,,,,
2024-08-23,4882.5,4882.5,4473.0,4725.0,14.0,,,,,
2024-08-26,5071.5,5355.0,4725.0,4882.5,26.0,,,,,
2024-08-27,4788.0,5229.0,4756.5,5134.5,8.0,,,,,
2024-08-28,4630.5,4914.0,4536.0,4819.5,9.0,,,,,
2024-08-29,4630.5,4914.0,4536.0,4662.0,8.0,,,,,
2024-08-30,4662.0,4851.0,4567.5,4630.5,9.0,,,,,
2024-09-03,4473.0,4819.5,4284.0,4725.0,15.0,,,,,
2024-09-04,4567.5,4599.0,4410.0,4473.0,3.0,,,,,
2024-09-05,4788.0,4819.5,4473.0,4693.5,10.0,,,,,
2024-09-06,4725.0,4851.0,4536.0,4756.5,3.0,,,,,
2024-09-09,4693.5,4693.5,4252.5,4567.5,5.0,,,,,
2024-09-10,4693.5,4693.5,4284.0,4441.5,3.0,,,,,
2024-09-11,4536.0,4693.5,4252.5,4473.0,11.0,,,,,
2024-09-12,4504.5,4882.5,4315.5,4347.0,20.0,,,,,
2024-09-13,4536.0,4662.0,4347.0,4441.5,11.0,,,,,
2024-09-16,4504.5,4756.5,4378.5,4662.0,10.0,,,,,
2024-09-17,4693.5,4693.5,4504.5,4630.5,4.0,,,,,
2024-09-18,4567.5,4756.5,4504.5,4725.0,6.0,,,,,
2024-09-19,4725.0,4725.0,4504.5,4630.5,5.0,,,,,
2024-09-20,5040.0,5733.0,4567.5,4725.0,40.0,,,,,
2024-09-23,4693.5,5040.0,4662.0,4914.0,9.0,,,,,
2024-09-24,4536.0,4914.0,4536.0,4914.0,21.0,,,,,
2024-09-25,4410.0,4536.0,4126.5,4536.0,23.0,,,,,
2024-09-26,4221.0,4410.0,4032.0,4410.0,23.0,,,,,
2024-09-27,3874.5,4221.0,3654.0,4221.0,54.0,,,,,
2024-09-30,3622.5,3969.0,3496.5,3685.5,79.0,,,,,
2024-10-01,2929.5,3370.5,2772.0,3150.0,446.0,,,,,
2024-10-02,2740.5,3402.0,2740.5,2835.0,231.0,,,,,
2024-10-03,1344.0,1832.25,1176.0,1281.0,7944.0,,,,,
2024-10-04,1055.25,1197.0,897.75,971.25,11426.0,,,,,
2024-10-07,719.25,845.25,682.5,840.0,16675.0,,,,,
2024-10-08,473.0249938964844,630.0,472.5,535.5,27718.0,,,,,
2024-10-09,372.75,446.25,354.8999938964844,378.0,25268.0,,,,,
2024-10-10,246.2250061035156,308.17498779296875,237.3000030517578,299.25,31867.0,,,,,
2024-10-11,228.375,290.32501220703125,225.75,261.45001220703125,59491.0,,,,,
2024-10-14,214.7250061035156,238.875,206.8500061035156,225.75,37525.0,,,,,
2024-10-15,202.6499938964844,232.5749969482422,200.0249938964844,215.25,27614.0,,,,,
2024-10-16,239.3999938964844,273.0,199.5,210.0,52519.0,,,,,
2024-10-17,215.25,224.6999969482422,204.75,215.25,16817.0,,,,,
2024-10-18,152.77499389648438,167.47500610351562,142.27499389648438,154.875,39417.0,,,,,
2024-10-21,154.875,189.0,148.5749969482422,152.25,37355.0,,,,,
2024-10-22,158.02499389648438,172.1999969482422,155.39999389648438,157.5,18073.0,,,,,
2024-10-23,159.0749969482422,163.8000030517578,149.625,160.125,11503.0,,,,,
2024-10-24,154.875,161.1750030517578,152.25,161.1750030517578,6727.0,,,,,
2024-10-25,152.25,162.75,149.625,159.0749969482422,5267.0,,,,,
2024-10-28,142.8000030517578,154.875,141.75,153.3000030517578,28084.0,,,,,
2024-10-29,156.97500610351562,182.6999969482422,147.52499389648438,157.5,94489.0,,,,,
2024-10-30,151.72500610351562,167.47500610351562,144.375,147.52499389648438,13251.0,,,,,
2024-10-31,141.22500610351562,149.625,139.125,147.52499389648438,7177.0,,,,,
2024-11-01,132.3000030517578,138.60000610351562,128.10000610351562,135.4499969482422,7380.0,,,,,
2024-11-04,116.5500030517578,131.25,114.4499969482422,127.0500030517578,7851.0,,,,,
2024-11-05,109.7249984741211,116.5500030517578,105.5250015258789,115.5,7138.0,,,,,
2024-11-06,99.75,109.1999969482422,97.6500015258789,106.0500030517578,6505.0,,,,,
2024-11-07,101.3249969482422,116.5500030517578,99.75,99.75,12177.0,,,,,
2024-11-08,110.25,111.3000030517578,100.2750015258789,101.3249969482422,7968.0,,,,,
2024-11-11,107.625,112.875,103.4250030517578,110.25,5285.0,,,,,
2024-11-12,103.4250030517578,105.0,99.75,103.4250030517578,5302.0,,,,,
2024-11-13,98.1750030517578,103.4250030517578,95.0250015258789,103.4250030517578,5302.0,,,,,
2024-11-14,96.5999984741211,99.75,92.4000015258789,97.125,3436.0,,,,,
2024-11-15,92.4000015258789,96.5999984741211,90.3000030517578,94.5,3450.0,,,,,
2024-11-18,95.0250015258789,96.5999984741211,86.0999984741211,90.8249969482422,4606.0,,,,,
2024-11-19,91.875,95.0250015258789,88.7249984741211,93.9749984741211,4093.0,,,,,
2024-11-20,122.8499984741211,133.875,92.9250030517578,93.9749984741211,67840.0,,,,,
2024-11-21,103.4250030517578,112.875,96.5999984741211,112.875,17880.0,,,,,
2024-11-22,60.375,73.5,57.75,72.9749984741211,46465.0,,,,,
2024-11-25,57.75,61.42499923706055,55.125,61.42499923706055,21667.0,,,,,
2024-11-26,48.0,57.900001525878906,45.0,57.29999923706055,37740.0,,,,,
2024-11-27,48.150001525878906,49.42499923706055,46.79999923706055,48.0,18853.0,,,,,
2024-11-29,47.70000076293945,50.84999847412109,46.20000076293945,47.25,20567.0,,,,,
2024-12-02,46.650001525878906,48.900001525878906,45.29999923706055,48.150001525878906,32353.0,,,,,
2024-12-03,47.84999847412109,52.5,46.79999923706055,47.70000076293945,79353.0,,,,,
2024-12-04,43.20000076293945,48.45000076293945,40.650001525878906,48.0,112933.0,,,,,
2024-12-05,46.34999847412109,49.79999923706055,45.0,45.29999923706055,84547.0,,,,,
2024-12-06,50.09999847412109,50.54999923706055,45.0,45.75,27513.0,,,,,
