Date,Close,High,Low,Open,Volume,"('Close', 'CG')","('High', 'CG')","('Low', 'CG')","('Open', 'CG')","('Volume', 'CG')"
2024-06-03,41.917816162109375,42.05300318580712,41.01012922901736,42.00472263213937,2014700.0,,,,,
2024-06-04,40.730098724365234,41.81159864700162,40.56594041409964,41.492944031358256,2001500.0,,,,,
2024-06-05,41.38672637939453,41.43500693734916,40.39213288796153,41.0391004684085,1350900.0,,,,,
2024-06-06,39.90932083129883,41.415694901071575,39.8803495490236,41.22256898137569,1842200.0,,,,,
2024-06-07,39.28165817260742,39.66790996931887,39.14647114882945,39.378219280000216,2844100.0,,,,,
2024-06-10,39.300968170166016,39.54237460403243,38.7119358821608,38.96299695261113,3088100.0,,,,,
2024-06-11,38.54777908325195,39.271998412874304,38.07462451736455,39.08853084212184,2272100.0,,,,,
2024-06-12,38.9823112487793,40.112095313549766,38.68296961798429,39.78378240486783,3314000.0,,,,,
2024-06-13,38.29671859741211,38.90506387513536,38.08427974535032,38.760218533535046,1725100.0,,,,,
2024-06-14,37.70768356323242,38.20980937878121,37.56284191562802,37.958748312791705,2780600.0,,,,,
2024-06-17,37.92012786865234,37.95875378701187,37.118656638758665,37.66906308288576,2140700.0,,,,,
2024-06-18,38.200157165527344,38.51881175732613,38.007031272901095,38.007031272901095,3865500.0,,,,,
2024-06-20,39.59065628051758,39.60996923780476,38.1132500419626,38.19049818754138,3982700.0,,,,,
2024-06-21,38.72159194946289,39.71618899856923,37.958750389772,39.71618899856923,4703000.0,,,,,
2024-06-24,39.07887649536133,39.31062461976223,38.55743769010427,38.721592304590736,1640900.0,,,,,
2024-06-25,38.45122146606445,39.04025383027391,38.40294090975899,38.95334735549596,1676200.0,,,,,
2024-06-26,38.23877716064453,38.576748373865335,37.775277255593245,38.14221606176419,2203900.0,,,,,
2024-06-27,38.5188102722168,38.70228152074443,38.11324922855128,38.13256218542628,1282800.0,,,,,
2024-06-28,38.76988220214844,39.28166276154339,38.55744332078273,38.81816276148504,2411200.0,,,,,
2024-07-01,38.2194709777832,39.17543845812626,38.16153210362874,38.94369032864859,1499500.0,,,,,
2024-07-02,38.63468551635742,38.76021789811509,38.10359207847956,38.22912446023723,973600.0,,,,,
2024-07-03,39.19475173950195,39.40719059625068,38.65399996030981,38.740906430473366,567600.0,,,,,
2024-07-05,38.90506362915039,39.14647007457788,38.52847016365472,39.09818952220638,1306600.0,,,,,
2024-07-08,39.09819030761719,39.51340601320896,38.93403200597244,39.059564391516055,1934200.0,,,,,
2024-07-09,38.91471862792969,39.43615743895691,38.77953160660486,39.00162509643423,1212600.0,,,,,
2024-07-10,40.07347106933594,40.12175162306689,38.88575176641777,38.93403232014872,1926700.0,,,,,
2024-07-11,41.13565826416016,41.5508776594834,40.84597125624329,40.89425181030107,1803900.0,,,,,
2024-07-12,41.74399948120117,41.93712536213548,41.13565424550751,41.13565424550751,1998300.0,,,,,
2024-07-15,42.55513000488281,42.77722350360549,42.11094300743748,42.14956892466843,1805300.0,,,,,
2024-07-16,44.9112548828125,44.95953912025514,42.42959684135085,42.7192875317261,3257300.0,,,,,
2024-07-17,43.907005310058594,44.77606630022854,43.70422109713926,44.051846966635246,3426300.0,,,,,
2024-07-18,44.86297225952149,45.52925639636634,43.48212711775631,43.70422060218127,3354400.0,,,,,
2024-07-19,44.36084365844727,44.882282424342215,44.1001242754998,44.67950190990632,1236700.0,,,,,
2024-07-22,44.8340072631836,45.20094610737733,43.76216201012439,44.81469430469232,1895400.0,,,,,
2024-07-23,44.882286071777344,45.490631348093,44.50569260477196,44.76641200890724,1317900.0,,,,,
2024-07-24,43.20210266113281,44.87263495937764,43.04760267064688,44.64088313186358,1342500.0,,,,,
2024-07-25,44.73744201660156,45.57753537363681,43.08621921223386,43.21175158903172,1785700.0,,,,,
2024-07-26,45.57753753662109,46.06035042645062,45.007818179279454,45.20094407192527,1966200.0,,,,,
2024-07-29,45.91550827026367,46.05069529941981,45.21060184425649,45.56788237610774,2043600.0,,,,,
2024-07-30,46.8521614074707,47.01631601536964,45.89619030286261,46.465909637542815,2150300.0,,,,,
2024-07-31,48.03022766113281,49.16966268655535,47.219101862927445,47.46050830663654,4701900.0,,,,,
2024-08-01,46.1182861328125,48.35854135562312,45.38441215281441,47.798476629027945,2837200.0,,,,,
2024-08-02,42.70962905883789,44.65053899630914,42.34269022028634,44.49603901432482,4523800.0,,,,,
2024-08-05,39.503753662109375,40.45972488130021,37.54353435116261,38.38362781534404,5201300.0,,,,,
2024-08-06,37.98771667480469,39.97690702088403,37.958749081411206,39.27199699070383,4112100.0,,,,,
2024-08-07,36.90621948242188,38.96299979693996,36.82896764983165,38.59606464284676,5140400.0,,,,,
2024-08-08,37.88150024414063,38.20981316826899,36.86759387607572,37.51456140339241,2932500.0,,,,,
2024-08-09,38.200157165527344,38.325685864699885,37.68837299753228,37.77527946503559,2071800.0,,,,,
2024-08-12,38.06496810913086,38.88575226741244,37.85253293326366,38.49950046544814,2056600.0,,,,,
2024-08-13,38.96299743652344,39.24302978734318,37.84287171681434,38.296716996862216,1916400.0,,,,,
2024-08-14,39.38787841796875,39.61962655394705,38.92437846244195,39.233378432793145,2843500.0,,,,,
2024-08-15,40.58525085449219,41.09703502902277,39.996218532066656,40.17003146929288,2975300.0,,,,,
2024-08-16,40.03022384643555,40.58525218595029,39.73810425424392,40.58525218595029,1658600.0,,,,,
2024-08-19,40.40998077392578,40.61446412250607,39.854952419492285,40.21523313572931,1710600.0,,,,,
2024-08-20,39.3875617980957,40.49761854871778,39.14412816981885,40.37103202195316,1730700.0,,,,,
2024-08-21,39.10517501831055,39.58230652898073,38.77410515965221,39.39729460783212,2087700.0,,,,,
2024-08-22,38.60857391357422,39.32913535417305,38.54041279661223,39.16360227426601,2808400.0,,,,,
2024-08-23,39.19281005859375,40.04969738068071,38.58909576359026,38.84226507617173,3731700.0,,,,,
2024-08-26,38.76436996459961,39.445981111037696,38.63778344547446,39.445981111037696,1879800.0,,,,,
2024-08-27,39.23176193237305,39.3193981815657,38.41382484474234,38.79358068640978,2125900.0,,,,,
2024-08-28,39.07596206665039,39.32913137338377,38.91042528899626,39.06622264264031,2581700.0,,,,,
2024-08-29,39.02727890014648,39.777051164823504,38.85200640036422,39.2901839353177,1779200.0,,,,,
2024-08-30,39.07596206665039,39.37781734992842,38.433297518555925,39.37781734992842,1857600.0,,,,,
2024-09-03,37.479042053222656,38.842268106838205,37.37193066529167,38.53067336804023,1893700.0,,,,,
2024-09-04,37.11875534057617,37.61536197878035,36.807160620899936,37.303767259104106,1053000.0,,,,,
2024-09-05,37.070068359375,37.65430751433915,36.93374613751683,37.37192736099093,885000.0,,,,,
2024-09-06,36.25213241577149,37.60562268036873,36.04764907676803,37.11875546493075,2209600.0,,,,,
2024-09-09,36.553993225097656,36.80716255520096,36.23265906413727,36.3884564321629,2649800.0,,,,,
2024-09-10,36.81689834594727,37.070067651060455,35.97948618253136,36.61241130256528,2196200.0,,,,,
2024-09-11,36.75847625732422,36.93374875915508,35.687369825693146,36.61241460096443,1985600.0,,,,,
2024-09-12,37.751686096191406,37.751686096191406,36.67084023305493,36.87532358162069,2373700.0,,,,,
2024-09-13,38.99806594848633,39.00780537359924,38.12170712794308,38.12170712794308,2645400.0,,,,,
2024-09-16,40.00101089477539,40.02048231399411,38.97858680420097,39.19280956062639,2191700.0,,,,,
2024-09-17,40.887115478515625,41.49082986077841,40.25418653382708,40.302872518533306,5725200.0,,,,,
2024-09-18,41.20844268798828,42.19191658793468,40.302869329008914,41.08185616616798,1838900.0,,,,,
2024-09-19,43.340919494628906,43.779100747708064,41.79268154341737,42.318499047112354,3104500.0,,,,,
2024-09-20,42.53272247314453,43.20459792853885,42.27954942769002,43.12670110151596,4368400.0,,,,,
2024-09-23,41.9874267578125,42.90273948133683,41.92900507043996,42.7664135436296,1501100.0,,,,,
2024-09-24,42.20165252685547,42.57167266944828,42.02638002323268,42.1334914103913,1807700.0,,,,,
2024-09-25,41.29607391357422,42.19191145316,41.04290461524668,42.19191145316,882200.0,,,,,
2024-09-26,41.66609573364258,42.23085975228745,41.54924493157652,41.87057906550528,970200.0,,,,,
2024-09-27,42.44508743286133,42.970904959659904,41.91926990606275,41.987431024591935,1547500.0,,,,,
2024-09-30,41.92900848388672,42.14322754586228,41.198707616260165,42.065330718189976,2127000.0,,,,,
2024-10-01,42.06533050537109,42.10428077626134,41.29607937054907,41.99716938856431,1130300.0,,,,,
2024-10-02,42.104278564453125,42.63983176030247,41.74399414939815,42.04585316118695,1813700.0,,,,,
2024-10-03,43.82778930664063,43.876479004460094,41.66610118844388,42.07506790570998,3803100.0,,,,,
2024-10-04,45.6486701965332,45.70709188387198,44.207543714978655,44.4607130272847,3973400.0,,,,,
2024-10-07,45.53182220458984,46.10632569074463,45.132591220279046,45.67788386096057,2970000.0,,,,,
2024-10-08,45.44418716430664,45.746046195413335,44.80152254525878,45.36629033613536,2230600.0,,,,,
2024-10-09,45.40523910522461,46.01868914322251,44.850210757796674,45.36628883517649,2050200.0,,,,,
2024-10-10,45.70709228515625,46.09658753851034,45.06442771727343,45.22022507571466,2733900.0,,,,,
2024-10-11,47.00216293334961,47.031373778573176,45.47340012494635,45.638933200549495,2787100.0,,,,,
2024-10-14,47.34297180175781,47.40139721077033,46.43739839182734,47.22612469823524,1876500.0,,,,,
2024-10-15,47.32349395751953,47.72272494333782,46.85610185567145,47.45008047921867,2576000.0,,,,,
2024-10-16,48.12195587158203,48.44329003062565,47.771414581492046,47.90773681338853,2057300.0,,,,,
2024-10-17,49.99152755737305,50.04995296246543,48.2388062641257,48.30696737948238,8815300.0,,,,,
2024-10-18,50.906837463378906,51.34501872260317,49.66045851669857,50.06942521563971,4248200.0,,,,,
2024-10-21,49.98179244995117,51.02368804240096,49.91362761927014,50.74130415280183,2258600.0,,,,,
2024-10-22,48.44329071044922,49.75783078161527,48.423815574976096,49.63124797279343,1909300.0,,,,,
2024-10-23,47.9564208984375,49.22227492036893,47.70325157985205,48.31670159913675,1563000.0,,,,,
2024-10-24,48.7938346862793,49.07621857290387,48.24854204809069,48.6575124553577,853800.0,,,,,
2024-10-25,48.90094375610352,49.45597207828732,48.31670087546128,49.06647682452583,1237000.0,,,,,
2024-10-28,49.582557678222656,49.62150794869863,49.02752932469794,49.02752932469794,1044600.0,,,,,
