Date,Close,High,Low,Open,Volume,"('Close', 'ORC')","('High', 'ORC')","('Low', 'ORC')","('Open', 'ORC')","('Volume', 'ORC')"
2024-06-03,6.602755069732666,6.6338634275694535,6.556092903818361,6.610532344612301,1442400.0,,,,,
2024-06-04,6.556091785430908,6.62608576404402,6.540537238325049,6.587200137960999,1170600.0,,,,,
2024-06-05,6.696079730987549,6.696079730987549,6.556092500181432,6.6027546632229015,1923700.0,,,,,
2024-06-06,6.571645736694336,6.696079149576149,6.571645736694336,6.664970796355696,1224500.0,,,,,
2024-06-07,6.532759189605713,6.57164481107463,6.509428113396979,6.540536462235804,919700.0,,,,,
2024-06-10,6.501652240753174,6.540537870595246,6.447212803983291,6.509429515057928,866600.0,,,,,
2024-06-11,6.400550842285156,6.493876664320567,6.384997033067128,6.486099388870648,1125400.0,,,,,
2024-06-12,6.509429931640625,6.571646646696934,6.3849965015280095,6.55609283877373,2171300.0,,,,,
2024-06-13,6.587202548980713,6.594979083698348,6.493877457231989,6.52498582114823,977100.0,,,,,
2024-06-14,6.571645736694336,6.602754089914789,6.532760109748359,6.532760109748359,843700.0,,,,,
2024-06-17,6.618309020996094,6.626086295172428,6.532760488419793,6.540537762596127,1141500.0,,,,,
2024-06-18,6.579423904418945,6.641640619313735,6.57164662963666,6.618309536648625,1054200.0,,,,,
2024-06-20,6.610532283782959,6.641640641333491,6.517207211131362,6.579423926232426,1231100.0,,,,,
2024-06-21,6.571645736694336,6.610531363640314,6.556091930924931,6.594976816189265,1702800.0,,,,,
2024-06-24,6.594977378845215,6.641640283497801,6.563869022970726,6.602754653234264,2933200.0,,,,,
2024-06-25,6.540538311004639,6.6105323010971,6.540538311004639,6.60275502626866,1044300.0,,,,,
2024-06-26,6.587202548980713,6.587202548980713,6.532762355865866,6.540539632265401,1432900.0,,,,,
2024-06-27,6.532759189605713,6.618307705173638,6.470542491928061,6.6105304325435466,1620700.0,,,,,
2024-06-28,6.580100059509277,6.611659261733968,6.532760879956875,6.611659261733968,1954800.0,,,,,
2024-07-01,6.548540592193604,6.603769005743432,6.453862989352168,6.59587901739897,2468800.0,,,,,
2024-07-02,6.57220983505249,6.627438248856572,6.524871409629194,6.524871409629194,2888300.0,,,,,
2024-07-03,6.57220983505249,6.619549012906493,6.556430610721627,6.58798981181406,835400.0,,,,,
2024-07-05,6.564321041107178,6.580101020740051,6.509092617253803,6.572211030923614,1180100.0,,,,,
2024-07-08,6.532761096954346,6.595879503500319,6.516981871533231,6.5722102891532685,1822700.0,,,,,
2024-07-09,6.532761096954346,6.532761096954345,6.509091882607295,6.532761096954345,619500.0,,,,,
2024-07-10,6.722117424011231,6.722117424011231,6.524872205031054,6.524872205031054,2140000.0,,,,,
2024-07-11,6.777345180511475,6.801014393789391,6.698446799677456,6.737895990094465,2945800.0,,,,,
2024-07-12,6.848353862762451,6.8956922913227805,6.816794659578647,6.824683896051531,3589700.0,,,,,
2024-07-15,6.832573890686035,6.903582286016844,6.777345473175743,6.864133093896311,4686700.0,,,,,
2024-07-16,6.958810806274414,6.966700795301168,6.856243206218913,6.864133195245668,2615400.0,,,,,
2024-07-17,6.911470890045166,7.014038468034332,6.895690915386553,6.911470890045166,2494400.0,,,,,
2024-07-18,6.769455432891846,6.950921414296844,6.753676207621836,6.903582233625312,1929000.0,,,,,
2024-07-19,6.69055700302124,6.793124600075246,6.666887789064392,6.761565397322532,1500800.0,,,,,
2024-07-22,6.745787620544434,6.761566849093364,6.698448430035829,6.714228411015666,1646600.0,,,,,
2024-07-23,6.777345180511475,6.8089043823589375,6.722116765386096,6.745785978664012,1447600.0,,,,,
2024-07-24,6.548540592193604,6.76945499882362,6.548540592193604,6.745785786220937,2833200.0,,,,,
2024-07-25,6.516982078552246,6.635328906477674,6.5090920893756765,6.580100487103245,2397000.0,,,,,
2024-07-26,6.501202583312988,6.580100976080183,6.414414953213745,6.540651779696585,2928800.0,,,,,
2024-07-29,6.430192470550537,6.580099226462533,6.422303235316199,6.5485400282332655,2884100.0,,,,,
2024-07-30,6.461752891540527,6.477532869856533,6.422304450612074,6.453863654813305,2182700.0,,,,,
2024-07-31,6.437731742858887,6.517803339020596,6.429724430518849,6.493781402000483,2847300.0,,,,,
2024-08-01,6.437731742858887,6.493781402000483,6.365667459037215,6.461752916259666,2706700.0,,,,,
2024-08-02,6.429724216461182,6.469760013209169,6.3256318321737925,6.365667247112126,2076600.0,,,,,
2024-08-05,6.133460521697998,6.245560599491652,5.973318098863711,6.189510560594825,3472800.0,,,,,
2024-08-06,6.341646194458008,6.437731650298969,6.141467970551175,6.181503386246745,2713800.0,,,,,
2024-08-07,6.365667343139648,6.509795908158892,6.357660412755057,6.421717764880087,1695000.0,,,,,
2024-08-08,6.469759941101074,6.469759941101074,6.373674488148401,6.405702972465959,1133300.0,,,,,
2024-08-09,6.477766513824463,6.485773824894861,6.413709552499707,6.485773824894861,1217400.0,,,,,
2024-08-12,6.365667343139648,6.477767423001206,6.341646170176214,6.477767423001206,1216300.0,,,,,
2024-08-13,6.3736748695373535,6.413710668234795,6.357660626420312,6.389689112654396,965100.0,,,,,
2024-08-14,6.3736748695373535,6.429724529542163,6.357660626420312,6.421717980698152,1209400.0,,,,,
2024-08-15,6.453746318817139,6.477767492036572,6.397695896479354,6.437731694257963,1098300.0,,,,,
2024-08-16,6.509795188903809,6.517802500213348,6.437730914356434,6.4457382256659725,802300.0,,,,,
2024-08-19,6.581860542297363,6.589867091300035,6.525810117562489,6.525810117562489,1284900.0,,,,,
2024-08-20,6.573853969573975,6.589867833001069,6.549832792623611,6.589867833001069,898800.0,,,,,
2024-08-21,6.5578389167785645,6.589867405172842,6.525810428384288,6.589867405172842,1007100.0,,,,,
2024-08-22,6.525809288024902,6.5738523940306735,6.517802740039993,6.5738523940306735,851700.0,,,,,
2024-08-23,6.605881214141846,6.637909698574731,6.541824245276075,6.565845417695913,1532000.0,,,,,
2024-08-26,6.661930561065674,6.742002150232418,6.645916701403886,6.645916701403886,2642800.0,,,,,
2024-08-27,6.637909889221191,6.677945686816986,6.613888716111444,6.661931062330938,1745200.0,,,,,
2024-08-28,6.629901885986328,6.661930368000977,6.597873403971678,6.6379091973948015,2129800.0,,,,,
2024-08-29,6.629901885986328,6.677944990817924,6.6218953381971,6.645916508803275,1770700.0,,,,,
2024-08-30,6.662402153015137,6.670527219842297,6.581153809290586,6.654277086187975,1744300.0,,,,,
2024-09-03,6.629901885986328,6.662401374649048,6.597402397323608,6.621776820108416,1481800.0,,,,,
2024-09-04,6.621776580810547,6.694900621371342,6.61365229007516,6.638026711979124,1637400.0,,,,,
2024-09-05,6.621776580810547,6.662401133883089,6.61365229007516,6.629901646394836,1129100.0,,,,,
2024-09-06,6.629901885986328,6.654276308771135,6.589277331445695,6.621776820108416,1607000.0,,,,,
2024-09-09,6.646152973175049,6.670527399463857,6.621777772037198,6.629902839083148,1302300.0,,,,,
2024-09-10,6.654277324676514,6.703026952537641,6.6299028981704735,6.670527458913239,1475500.0,,,,,
2024-09-11,6.638027667999268,6.646152734753743,6.564903616907022,6.629902601244793,1477800.0,,,,,
2024-09-12,6.67052698135376,6.678652047890429,6.621777356982738,6.67052698135376,1902800.0,,,,,
2024-09-13,6.75990104675293,6.7842762487357415,6.67052763069649,6.686776990502629,2996500.0,,,,,
2024-09-16,6.768025875091553,6.776150942132248,6.703026888464067,6.768025875091553,2231600.0,,,,,
2024-09-17,6.751776218414307,6.808650135495555,6.743651151731555,6.784275710296307,2289100.0,,,,,
2024-09-18,6.784275531768799,6.816775022795579,6.711151483246299,6.784275531768799,2949700.0,,,,,
2024-09-19,6.816774845123291,6.865523692968378,6.759900156172069,6.824899136531495,2722000.0,,,,,
2024-09-20,6.784275531768799,6.833024380884475,6.7680253988309165,6.776150465299858,7007500.0,,,,,
2024-09-23,6.434905052185059,6.824898922087697,6.434905052185059,6.824898922087697,6504500.0,,,,,
2024-09-24,6.589278221130371,6.6217777141811744,6.451155569376716,6.459280248927158,2923800.0,,,,,
2024-09-25,6.540530204772949,6.621778560357917,6.540530204772949,6.621778560357917,1368100.0,,,,,
2024-09-26,6.646152973175049,6.686776758706716,6.57302891945958,6.581153986505531,2181500.0,,,,,
2024-09-27,6.70302677154541,6.7192769053433565,6.654277145000599,6.686776637747464,2082000.0,,,,,
2024-09-30,6.7772297859191895,6.793718986699592,6.703026416692731,6.711271410225862,2513800.0,,,,,
2024-10-01,6.58759880065918,6.760739731706012,6.579354200350863,6.75249473825477,2109300.0,,,,,
2024-10-02,6.612334251403809,6.645313441269014,6.579354668395649,6.595844263328252,1392700.0,,,,,
2024-10-03,6.538130760192871,6.620578738332553,6.513396563322452,6.612334530233042,1725400.0,,,,,
2024-10-04,6.45568323135376,6.587600005558353,6.414459435986323,6.5546208120072045,2343200.0,,,,,
2024-10-07,6.406213760375977,6.480417134553558,6.323765785258086,6.47217214047029,2353500.0,,,,,
2024-10-08,6.45568323135376,6.45568323135376,6.373235247475889,6.397969839210749,1246600.0,,,,,
2024-10-09,6.472171783447266,6.5216405657891645,6.430947994733818,6.472171783447266,1254600.0,,,,,
2024-10-10,6.480416774749756,6.480416774749756,6.4144583983175645,6.44743758653366,1244100.0,,,,,
2024-10-11,6.422702789306641,6.488661163587425,6.406213195736444,6.488661163587425,1089300.0,,,,,
2024-10-14,6.480416774749756,6.50515096934036,6.406213404692073,6.422702998800121,930800.0,,,,,
2024-10-15,6.529885292053223,6.59584366580844,6.472171518445948,6.472171518445948,2063700.0,,,,,
2024-10-16,6.620578289031982,6.628823282857896,6.53813031648757,6.546375310313483,1665700.0,,,,,
2024-10-17,6.645313739776611,6.661802942306955,6.5793549639403786,6.637068745368468,1704000.0,,,,,
2024-10-18,6.727760314941406,6.727760314941406,6.645312742095903,6.645312742095903,1742300.0,,,,,
2024-10-21,6.58759880065918,6.75249473825477,6.554619613140061,6.75249473825477,2751400.0,,,,,
2024-10-22,6.480416774749756,6.5793543393980425,6.480416774749756,6.562864745289995,2199400.0,,,,,
2024-10-23,6.430947780609131,6.488661161514922,6.381478606771422,6.480416561303918,2421200.0,,,,,
2024-10-24,6.496906280517578,6.513395874401412,6.430947904982241,6.4474374988660745,1788300.0,,,,,
2024-10-25,6.521640777587891,6.653557534783788,6.505151182938403,6.562864960783082,2375900.0,,,,,
2024-10-28,6.439192771911621,6.562864927731416,6.373234393645849,6.546375333164973,2511900.0,,,,,
2024-10-29,6.5133957862854,6.529885379946156,6.2825410818918925,6.397968630660108,2851000.0,,,,,
2024-10-30,6.480416774749756,6.538130157556456,6.472171781124264,6.529885557073899,2284900.0,,,,,
2024-10-31,6.338082790374756,6.480417204014695,6.32970996644629,6.438554282087026,2316500.0,,,,,
2024-11-01,6.296219825744629,6.379946073579349,6.254356502208148,6.371573648414999,2427600.0,,,,,
2024-11-04,6.296219825744629,6.354828398848055,6.245984077043796,6.321337899714166,1577400.0,,,,,
2024-11-05,6.371572971343994,6.371572971343994,6.262728661106006,6.32133722798143,1390900.0,,,,,
2024-11-06,6.354827404022217,6.522279873477564,6.204119782274225,6.480416556494638,2704800.0,,,,,
2024-11-07,6.480416774749756,6.505534845633103,6.37994528969275,6.37994528969275,1593800.0,,,,,
2024-11-08,6.622752189636231,6.664615511894053,6.488790197192364,6.488790197192364,2209600.0,,,,,
2024-11-11,6.589261054992676,6.68136011552004,6.555770560116941,6.672987292182011,1621200.0,,,,,
2024-11-12,6.4636712074279785,6.555770263792414,6.413435467385061,6.555770263792414,1976700.0,,,,,
2024-11-13,6.522279262542725,6.597633066358411,6.488788771788673,6.497161594096257,1417200.0,,,,,
2024-11-14,6.497162818908691,6.564143813043715,6.480417171136719,6.555770989157728,1134400.0,,,,,
2024-11-15,6.539025783538818,6.547398607479755,6.446926716379618,6.522280534895166,1145800.0,,,,,
2024-11-18,6.580888271331787,6.614378764377696,6.480416392955892,6.505534462359408,1303800.0,,,,,
2024-11-19,6.572515487670898,6.5976335572243,6.539024994425144,6.539024994425144,1083400.0,,,,,
2024-11-20,6.547398090362549,6.555770514404006,6.472044277798489,6.539025267082903,1159800.0,,,,,
2024-11-21,6.589261054992676,6.606006302430543,6.530652888579236,6.555770560116941,1280200.0,,,,,
2024-11-22,6.614378929138184,6.647869423018322,6.597633682198114,6.606006106049059,1317500.0,,,,,
2024-11-25,6.639495849609375,6.698104406895438,6.631123426704585,6.656241094657088,2018400.0,,,,,
2024-11-26,6.597633361816406,6.65624152364154,6.547397623435651,6.622751031387704,2354900.0,,,,,
2024-11-27,6.631124496459961,6.706478310950069,6.622751672966305,6.647869744209074,2032300.0,,,,,
2024-11-29,6.622622013092041,6.673630606645555,6.597117919005417,6.673630606645555,1448200.0,,,,,
2024-12-02,6.673631191253662,6.70763692326823,6.529106627501596,6.614121362918318,2080900.0,,,,,
2024-12-03,6.631124496459961,6.707637193889512,6.597118763073423,6.682133096539768,1299900.0,,,,,
2024-12-04,6.614121437072754,6.673631266075294,6.5971185708748425,6.631124303270666,1685200.0,,,,,
2024-12-05,6.6396260261535645,6.673631761071661,6.614121927655161,6.631124795114209,1063900.0,,,,,
2024-12-06,6.741641998291016,6.767146497506609,6.665129311404764,6.673630540889786,2052000.0,,,,,
2024-12-09,6.78415060043335,6.818156740722698,6.724640361652409,6.724640361652409,1506500.0,,,,,
2024-12-10,6.818156719207764,6.920173923612881,6.775648942635128,6.784150579025722,1984200.0,,,,,
2024-12-11,6.852161884307861,6.869164344914762,6.801152880965951,6.852161884307861,1230500.0,,,,,
2024-12-12,6.852161884307861,6.9201733482566725,6.843660248624109,6.86066270923101,1525900.0,,,,,
2024-12-13,6.835158348083496,6.877665714094528,6.809654252781106,6.835158348083496,1353300.0,,,,,
2024-12-16,6.86916446685791,6.979683300426838,6.835158734279826,6.852162005949177,2594500.0,,,,,
2024-12-17,6.792651653289795,6.89466885534078,6.784150422475709,6.8606631213237845,2138300.0,,,,,
2024-12-18,6.656629085540772,6.843661038363263,6.631124986307016,6.801153665799874,2497200.0,,,,,
2024-12-19,6.665130615234375,6.775649052440806,6.656628978706004,6.707637581735205,2090300.0,,,,,
2024-12-20,6.741641998291016,6.852161224638409,6.605619083488556,6.631123582704148,7675700.0,,,,,
2024-12-23,6.631124496459961,6.775648660662587,6.588617127036629,6.775648660662587,2348800.0,,,,,
2024-12-24,6.690634250640869,6.707637117139589,6.631124420585509,6.656628517643431,773600.0,,,,,
2024-12-26,6.673631191253662,6.733141424969307,6.673631191253662,6.6906340572609455,1779200.0,,,,,
2024-12-27,6.6991353034973145,6.733141033534944,6.648126708440872,6.673630803278954,1902500.0,,,,,
2024-12-30,6.6396260261535645,6.71613913240945,6.605620291235468,6.71613913240945,3828800.0,,,,,
2024-12-31,6.71733283996582,6.76050311131498,6.639625775148727,6.665527855616994,2010800.0,,,,,
2025-01-02,6.795040130615234,6.846844708118431,6.725967360610971,6.777771938114168,2869800.0,,,,,
2025-01-03,6.8468451499938965,6.933186118071419,6.80367487180824,6.80367487180824,2279500.0,,,,,
2025-01-06,6.80367374420166,6.872746507215908,6.80367374420166,6.855478316462346,2154400.0,,,,,
2025-01-07,6.777771472930908,6.872746731021362,6.743235090299135,6.820942157073702,1931100.0,,,,,
2025-01-08,6.743234634399414,6.777771014696236,6.674161873805771,6.734600745178272,1403900.0,,,,,
2025-01-10,6.691430568695068,6.751869444626531,6.622357802891202,6.734601253175565,2615900.0,,,,,
2025-01-13,6.579186916351318,6.665527870954456,6.449675278593538,6.656893981347216,4067900.0,,,,,
2025-01-14,6.665527820587158,6.682796011377301,6.605089358674731,6.630991439006873,1535100.0,,,,,
2025-01-15,6.7518696784973145,6.846844528914283,6.717333294399112,6.777771760717879,2201600.0,,,,,
2025-01-16,6.8468451499938965,6.872747646270259,6.760504181916373,6.760504181916373,2339100.0,,,,,
2025-01-17,6.91591739654541,6.941819477596429,6.85547852124944,6.881380602300459,2742500.0,,,,,
2025-01-21,6.924551486968994,7.002257727753522,6.864112201809092,6.941819266005905,2572200.0,,,,,
2025-01-22,6.855478286743164,6.924551461164116,6.846843985550743,6.915917159971694,2619200.0,,,,,
2025-01-23,6.907283306121826,6.915917607873439,6.820942347136537,6.820942347136537,1409000.0,,,,,
2025-01-24,6.8468451499938965,6.967722505302429,6.838211259039249,6.915918336162126,2595300.0,,,,,
2025-01-27,6.820941925048828,6.933184958930893,6.786405543591863,6.8813803867454455,3666100.0,,,,,
2025-01-28,6.881380558013916,6.890014859446125,6.812307793380857,6.8209420948130655,2312700.0,,,,,
2025-01-29,6.80367374420166,6.950453571460008,6.786405553448098,6.89001469796947,3672000.0,,,,,
2025-01-30,6.933184623718262,6.967721003505427,6.829575484356767,6.855477975050202,4427500.0,,,,,
2025-01-31,7.318848609924316,7.345143639136717,6.906889251378469,6.941949568962972,8971000.0,,,,,
2025-02-03,7.231197834014893,7.310083762312415,6.950714858475239,7.003305338022928,5056100.0,,,,,
2025-02-04,7.266257762908935,7.266257762908935,7.143546232612198,7.239962733525317,2634800.0,,,,,
2025-02-05,7.275023937225342,7.318849548804004,7.20490329306109,7.257493358232272,2319200.0,,,,,
2025-02-06,7.283789157867432,7.301318900790777,7.239963546703058,7.275023868453756,1810500.0,,,,,
2025-02-07,7.257493019104004,7.283788886364856,7.18737237821635,7.257493019104004,1567300.0,,,,,
2025-02-10,7.301319122314453,7.301319122314453,7.231198476685583,7.248729056044816,1641700.0,,,,,
2025-02-11,7.310084342956543,7.310084342956543,7.248728987586738,7.25749344127955,1241000.0,,,,,
2025-02-12,7.318848609924316,7.327613062392512,7.231197398011104,7.231197398011104,1689300.0,,,,,
2025-02-13,7.502916812896728,7.520446556836664,7.345144937917032,7.362674681856968,2680000.0,,,,,
2025-02-14,7.686984539031982,7.686984539031982,7.502917610620038,7.51168206556983,2734800.0,,,,,
2025-02-18,7.669452667236328,7.713278278229908,7.590566734628686,7.669452667236328,3959800.0,,,,,
2025-02-19,7.765868186950684,7.783398765358132,7.660687224217951,7.6869830918291235,3103300.0,,,,,
2025-02-20,7.774633884429932,7.835989240270032,7.7395735616778705,7.765868594765909,2955700.0,,,,,
2025-02-21,7.818459033966064,7.89734496446389,7.765868134999521,7.835988776352258,2984800.0,,,,,
2025-02-24,7.74833869934082,7.862284955025716,7.590566832099578,7.792164310897167,3346500.0,,,,,
2025-02-25,7.704512596130371,7.792163813649709,7.695747307197645,7.74833820489004,3464000.0,,,,,
2025-02-26,7.739573955535889,7.77463428007213,7.695748340889569,7.73080866542581,4015800.0,,,,,
2025-02-27,7.651922225952148,7.783399061295007,7.590566871001226,7.748338739051049,4909500.0,,,,,
2025-02-28,7.598599910736084,7.749683248249001,7.589712456163721,7.643036336043586,5043200.0,,,,,
2025-03-03,7.491952419281006,7.678584713099353,7.465290057625348,7.607486777126102,4585700.0,,,,,
2025-03-04,7.358643054962158,7.465289957491553,7.287545119942561,7.376417962494178,3940400.0,,,,,
2025-03-05,7.438628196716309,7.456403103658037,7.314206390786853,7.323093844257716,2435200.0,,,,,
2025-03-06,7.385305404663086,7.420854372117062,7.331981529705002,7.403079464612954,2957600.0,,,,,
2025-03-07,7.527501583099365,7.554163097894384,7.394192314015723,7.403079768132154,3088100.0,,,,,
2025-03-10,7.429740905761719,7.60748658885011,7.367530425213321,7.5008388399753825,4074800.0,,,,,
2025-03-11,7.225335121154785,7.465290455980183,7.127575665863593,7.429741486096632,4355600.0,,,,,
2025-03-12,7.269771099090576,7.305320066791698,7.172010802246806,7.296432612977856,3919400.0,,,,,
2025-03-13,7.260883808135986,7.349756653159304,7.225334839637512,7.287545322621276,2448900.0,,,,,
2025-03-14,7.385305404663086,7.3941920108609,7.269771048549105,7.296432562251026,1949000.0,,,,,
2025-03-17,7.438628196716309,7.465289709574688,7.394191776916202,7.41196668385793,1957900.0,,,,,
2025-03-18,7.4564032554626465,7.500838828613203,7.385305321356681,7.447515801810844,1888600.0,,,,,
2025-03-19,7.403079986572266,7.500839442074739,7.376418470990555,7.465290472114358,2601300.0,,,,,
2025-03-20,7.314206600189209,7.474177377027797,7.269771026671145,7.420854349784426,2815200.0,,,,,
2025-03-21,7.296432971954346,7.340869395655533,7.269771456755348,7.287545517703251,3211400.0,,,,,
2025-03-24,7.305320262908935,7.367530746167429,7.28754535480407,7.358643292114997,2130900.0,,,,,
2025-03-25,7.234221935272217,7.3319813819115165,7.198672968534814,7.3319813819115165,2191800.0,,,,,
2025-03-26,7.092026233673096,7.260884051591162,7.0387027791374654,7.243109142968806,3166900.0,,,,,
2025-03-27,7.065364360809326,7.172011270881228,7.047589875797343,7.118688239622427,2674400.0,,,,,
2025-03-28,6.807633876800537,7.100913081071266,6.763197877722111,7.083138596684469,6025800.0,,,,,
2025-03-31,6.789576530456543,6.852777530967909,6.645117592740955,6.762490264374073,4034600.0,,,,,
2025-04-01,6.735404014587402,6.8076334790031,6.663174550171704,6.780547645107998,3956400.0,,,,,
2025-04-02,6.527744293212891,6.71734685849256,6.518715394617868,6.690260593229072,4873200.0,,,,,
2025-04-03,6.464543342590332,6.500658076195294,6.329113306832517,6.401342774042441,4518900.0,,,,,
2025-04-04,5.995051383972168,6.383285416575685,5.958936650314387,6.374256517900448,6374600.0,,,,,
2025-04-07,5.615846157073975,6.094367015900067,5.489444591364311,5.489444591364311,8187700.0,,,,,
2025-04-08,5.570703506469727,5.931851303276564,5.507502502109003,5.832535562287319,6975000.0,,,,,
2025-04-09,5.832534790039063,5.859620623663384,5.137325556205753,5.489444406972868,12635700.0,,,,,
2025-04-10,5.462359428405762,5.760306228042143,5.326928947519689,5.751277328406311,8169700.0,,,,,
2025-04-11,5.534588813781738,5.561674651207361,5.281785224853393,5.462359339951246,4424100.0,,,,,
2025-04-14,5.688076496124268,5.769334436568367,5.588760757224135,5.651961760255421,4258100.0,,,,,
2025-04-15,5.733219146728516,5.832534876032289,5.633903417424742,5.67001858032558,2645200.0,,,,,
2025-04-16,5.769334316253662,5.805449051369366,5.651961642388427,5.706133745061982,4394400.0,,,,,
2025-04-17,5.913793563842773,5.949908298204918,5.742248360361788,5.778363094723932,3699800.0,,,,,
2025-04-21,5.841563701629639,5.87767886674233,5.670018927582733,5.85059260053821,3249300.0,,,,,
2025-04-22,6.139510631561279,6.157567998044394,5.913793335261549,5.913793335261549,3227000.0,,,,,
2025-04-23,6.220768928527832,6.338142032778939,6.166596825916922,6.329113564271254,3780700.0,,,,,
2025-04-24,6.25688362121582,6.320084622427875,6.193683050525365,6.274940988630465,3218900.0,,,,,
2025-04-25,6.572887897491455,6.636088465304394,6.347170599824492,6.392313801044937,5984800.0,,,,,
2025-04-28,6.627060413360596,6.717347251991884,6.554830942455566,6.663175148813111,4648200.0,,,,,
2025-04-29,6.618031024932861,6.69928938895399,6.599973658541675,6.681232022562804,5413600.0,,,,,
2025-04-30,6.562957763671875,6.645568122107942,6.461989061486675,6.562957763671875,4644500.0,,,,,
