Date,Close,High,Low,Open,Volume,"('Close', 'LCID')","('High', 'LCID')","('Low', 'LCID')","('Open', 'LCID')","('Volume', 'LCID')"
2024-06-03,28.299999237060547,29.899999618530277,28.200000762939453,28.75,2149550.0,,,,,
2024-06-04,28.5,28.700000762939453,28.0,28.200000762939453,1201370.0,,,,,
2024-06-05,27.899999618530277,28.899999618530277,27.600000381469727,28.600000381469727,2756770.0,,,,,
2024-06-06,27.899999618530277,28.75,27.700000762939453,27.899999618530277,2019080.0,,,,,
2024-06-07,27.299999237060547,27.600000381469727,27.0,27.299999237060547,1698460.0,,,,,
2024-06-10,27.299999237060547,27.5,26.799999237060547,27.25,1349610.0,,,,,
2024-06-11,26.600000381469727,27.299999237060547,26.5,27.100000381469727,1299030.0,,,,,
2024-06-12,26.450000762939453,27.600000381469727,26.299999237060547,27.200000762939453,2014380.0,,,,,
2024-06-13,25.399999618530277,26.899999618530277,25.0,26.600000381469727,2629460.0,,,,,
2024-06-14,25.200000762939453,25.399999618530277,24.899999618530277,25.200000762939453,1620590.0,,,,,
2024-06-17,26.100000381469727,26.200000762939453,25.200000762939453,25.399999618530277,1467130.0,,,,,
2024-06-18,25.700000762939453,26.200000762939453,25.5,25.899999618530277,1047340.0,,,,,
2024-06-20,25.399999618530277,25.700000762939453,25.0,25.200000762939453,1294290.0,,,,,
2024-06-21,24.899999618530277,25.399999618530277,24.799999237060547,25.299999237060547,2061340.0,,,,,
2024-06-24,25.600000381469727,25.700000762939453,24.899999618530277,25.0,1403270.0,,,,,
2024-06-25,25.0,25.700000762939453,24.799999237060547,25.5,1397490.0,,,,,
2024-06-26,26.0,26.899999618530277,25.5,25.899999618530277,3085040.0,,,,,
2024-06-27,26.700000762939453,27.0,25.600000381469727,26.25,1496220.0,,,,,
2024-06-28,26.100000381469727,27.200000762939453,25.799999237060547,26.700000762939453,2623650.0,,,,,
2024-07-01,26.399999618530277,27.100000381469727,26.0,26.5,1700670.0,,,,,
2024-07-02,27.5,27.799999237060547,26.399999618530277,26.600000381469727,2723820.0,,,,,
2024-07-03,29.5,30.0,27.600000381469727,27.700000762939453,3457040.0,,,,,
2024-07-05,29.299999237060547,29.399999618530277,28.0,29.399999618530277,2513040.0,,,,,
2024-07-08,31.600000381469727,32.0,29.399999618530277,31.299999237060547,6155870.0,,,,,
2024-07-09,30.899999618530277,32.0,30.299999237060547,31.0,3472820.0,,,,,
2024-07-10,31.5,32.5,30.600000381469727,31.0,3553550.0,,,,,
2024-07-11,34.0,34.95000076293945,31.600000381469727,32.0,6159440.0,,,,,
2024-07-12,42.5,43.20000076293945,34.70000076293945,34.79999923706055,16778970.0,,,,,
2024-07-15,36.09999847412109,42.0,36.0,42.0,7652360.0,,,,,
2024-07-16,39.70000076293945,40.5,36.400001525878906,37.20000076293945,6071480.0,,,,,
2024-07-17,37.900001525878906,40.70000076293945,36.5,38.400001525878906,6155120.0,,,,,
2024-07-18,35.70000076293945,38.5,35.20000076293945,38.29999923706055,4290470.0,,,,,
2024-07-19,35.0,35.79999923706055,34.400001525878906,35.0,2628870.0,,,,,
2024-07-22,35.900001525878906,36.400001525878906,34.900001525878906,35.599998474121094,3079520.0,,,,,
2024-07-23,34.75,36.0,34.29999923706055,35.75,2940940.0,,,,,
2024-07-24,32.79999923706055,34.099998474121094,32.45000076293945,33.400001525878906,3620310.0,,,,,
2024-07-25,34.599998474121094,35.95000076293945,32.29999923706055,32.29999923706055,4019320.0,,,,,
2024-07-26,33.79999923706055,35.5,33.400001525878906,35.400001525878906,2707940.0,,,,,
2024-07-29,34.599998474121094,34.900001525878906,33.540000915527344,34.099998474121094,2281260.0,,,,,
2024-07-30,34.70000076293945,35.0,33.599998474121094,34.599998474121094,1952970.0,,,,,
2024-07-31,35.20000076293945,37.0,34.5,34.900001525878906,3309240.0,,,,,
2024-08-01,32.70000076293945,35.5,32.150001525878906,35.400001525878906,2605190.0,,,,,
2024-08-02,31.200000762939453,32.29999923706055,30.700000762939453,31.200000762939453,2951690.0,,,,,
2024-08-05,30.0,31.0,28.0,28.100000381469727,3608330.0,,,,,
2024-08-06,30.899999618530277,34.0,30.25,33.650001525878906,4397450.0,,,,,
2024-08-07,29.100000381469727,31.899999618530277,28.799999237060547,30.899999618530277,4623090.0,,,,,
2024-08-08,31.5,31.600000381469727,29.100000381469727,29.200000762939453,2628000.0,,,,,
2024-08-09,31.899999618530277,32.0,30.100000381469727,30.799999237060547,2642700.0,,,,,
2024-08-12,29.0,32.0,29.0,31.899999618530277,4317020.0,,,,,
2024-08-13,30.700000762939453,30.799999237060547,29.100000381469727,29.100000381469727,2941620.0,,,,,
2024-08-14,31.299999237060547,31.600000381469727,30.100000381469727,30.700000762939453,3615500.0,,,,,
2024-08-15,31.899999618530277,33.0,31.799999237060547,31.899999618530277,2449810.0,,,,,
2024-08-16,31.5,32.79999923706055,31.200000762939453,32.5,2445950.0,,,,,
2024-08-19,32.5,32.599998474121094,31.239999771118164,31.600000381469727,1994650.0,,,,,
2024-08-20,32.400001525878906,33.0,32.0,32.400001525878906,1598660.0,,,,,
2024-08-21,35.79999923706055,35.900001525878906,32.400001525878906,32.400001525878906,3956470.0,,,,,
2024-08-22,38.5,39.70000076293945,35.29999923706055,36.20000076293945,6281430.0,,,,,
2024-08-23,42.0,42.79999923706055,38.59999847412109,38.900001525878906,6951410.0,,,,,
2024-08-26,42.59999847412109,44.29999923706055,40.900001525878906,41.79999923706055,6418120.0,,,,,
2024-08-27,41.09999847412109,44.0,38.400001525878906,42.900001525878906,4868450.0,,,,,
2024-08-28,39.400001525878906,40.59999847412109,38.29999923706055,40.25,4236760.0,,,,,
2024-08-29,39.59999847412109,41.0,39.400001525878906,40.20000076293945,3103770.0,,,,,
2024-08-30,40.20000076293945,40.79999923706055,39.5,40.0,3025930.0,,,,,
2024-09-03,38.20000076293945,42.84999847412109,37.400001525878906,40.400001525878906,4031370.0,,,,,
2024-09-04,38.20000076293945,39.70000076293945,37.59999847412109,38.0,2740130.0,,,,,
2024-09-05,36.29999923706055,38.75,35.29999923706055,38.59999847412109,4017420.0,,,,,
2024-09-06,35.70000076293945,37.20000076293945,34.900001525878906,36.20000076293945,3050690.0,,,,,
2024-09-09,34.599998474121094,36.0,33.79999923706055,35.900001525878906,3707400.0,,,,,
2024-09-10,35.29999923706055,35.400001525878906,33.70000076293945,34.900001525878906,2792540.0,,,,,
2024-09-11,39.79999923706055,40.09999847412109,35.5,35.599998474121094,5287480.0,,,,,
2024-09-12,39.09999847412109,40.29999923706055,38.400001525878906,38.900001525878906,3300240.0,,,,,
2024-09-13,39.400001525878906,40.79999923706055,38.70000076293945,39.0,2708240.0,,,,,
2024-09-16,37.70000076293945,39.20000076293945,37.59999847412109,39.0,2301110.0,,,,,
2024-09-17,37.79999923706055,39.400001525878906,37.400001525878906,38.0,2845580.0,,,,,
2024-09-18,36.400001525878906,39.59999847412109,36.29999923706055,37.59999847412109,3891070.0,,,,,
2024-09-19,36.09999847412109,37.900001525878906,35.79999923706055,37.75,3273930.0,,,,,
2024-09-20,34.900001525878906,36.20000076293945,34.29999923706055,36.20000076293945,4959010.0,,,,,
2024-09-23,34.599998474121094,35.599998474121094,34.40999984741211,35.29999923706055,2694300.0,,,,,
2024-09-24,35.599998474121094,36.20000076293945,34.79999923706055,35.29999923706055,2469720.0,,,,,
2024-09-25,34.20000076293945,35.209999084472656,34.20000076293945,35.099998474121094,2346020.0,,,,,
2024-09-26,35.400001525878906,35.79999923706055,34.79999923706055,34.900001525878906,2876660.0,,,,,
2024-09-27,35.900001525878906,37.29999923706055,35.70000076293945,35.79999923706055,3302940.0,,,,,
2024-09-30,35.29999923706055,36.70000076293945,35.20000076293945,36.0,2596290.0,,,,,
2024-10-01,32.599998474121094,35.20000076293945,32.5,35.20000076293945,4889190.0,,,,,
2024-10-02,33.400001525878906,33.5,32.0,32.29999923706055,3035060.0,,,,,
2024-10-03,33.900001525878906,34.099998474121094,32.599998474121094,32.70000076293945,2361600.0,,,,,
2024-10-04,33.400001525878906,34.5,32.79999923706055,34.29999923706055,2835910.0,,,,,
2024-10-07,34.20000076293945,34.54999923706055,33.5,33.70000076293945,2749240.0,,,,,
2024-10-08,34.400001525878906,34.900001525878906,33.70000076293945,34.20000076293945,2438930.0,,,,,
2024-10-09,33.900001525878906,34.900001525878906,33.70000076293945,34.400001525878906,2063800.0,,,,,
2024-10-10,33.29999923706055,33.95000076293945,32.79999923706055,33.79999923706055,1998360.0,,,,,
2024-10-11,34.0,34.20000076293945,32.599998474121094,33.0,1852450.0,,,,,
2024-10-14,33.29999923706055,34.09000015258789,33.29999923706055,33.849998474121094,1706280.0,,,,,
2024-10-15,32.70000076293945,33.900001525878906,32.599998474121094,33.400001525878906,2099060.0,,,,,
2024-10-16,32.79999923706055,33.29999923706055,32.599998474121094,33.0,3453440.0,,,,,
2024-10-17,26.899999618530277,29.0,26.5,27.399999618530277,21440400.0,,,,,
2024-10-18,26.299999237060547,27.200000762939453,25.5,27.200000762939453,8087750.0,,,,,
2024-10-21,25.5,26.299999237060547,25.200000762939453,26.200000762939453,5495610.0,,,,,
2024-10-22,26.100000381469727,26.600000381469727,25.600000381469727,25.700000762939453,4764280.0,,,,,
2024-10-23,24.899999618530277,26.200000762939453,24.700000762939453,26.100000381469727,5083750.0,,,,,
2024-10-24,25.0,25.600000381469727,24.700000762939453,25.600000381469727,4297630.0,,,,,
2024-10-25,25.0,25.299999237060547,24.75,25.0,3317090.0,,,,,
2024-10-28,25.200000762939453,26.5,25.100000381469727,25.200000762939453,4883260.0,,,,,
2024-10-29,24.399999618530277,25.5,24.299999237060547,25.5,4765340.0,,,,,
2024-10-30,23.5,24.399999618530277,23.299999237060547,24.0,5202030.0,,,,,
2024-10-31,22.100000381469727,23.850000381469727,22.0,23.799999237060547,7236940.0,,,,,
2024-11-01,22.0,22.600000381469727,22.0,22.5,3905090.0,,,,,
2024-11-04,22.399999618530277,23.100000381469727,22.200000762939453,22.399999618530277,5961450.0,,,,,
2024-11-05,22.5,22.850000381469727,22.299999237060547,22.600000381469727,4057490.0,,,,,
2024-11-06,21.299999237060547,22.700000762939453,20.200000762939453,22.700000762939453,10575890.0,,,,,
2024-11-07,22.200000762939453,22.799999237060547,21.700000762939453,22.0,7788890.0,,,,,
2024-11-08,22.100000381469727,23.600000381469727,21.0,23.5,10314700.0,,,,,
2024-11-11,23.399999618530277,24.100000381469727,22.350000381469727,22.600000381469727,10298020.0,,,,,
2024-11-12,21.399999618530277,23.200000762939453,21.200000762939453,23.200000762939453,9015380.0,,,,,
2024-11-13,21.799999237060547,23.299999237060547,21.399999618530277,21.799999237060547,8434290.0,,,,,
2024-11-14,20.799999237060547,22.200000762939453,20.700000762939453,22.0,6936210.0,,,,,
2024-11-15,20.100000381469727,20.649999618530277,19.299999237060547,20.600000381469727,9946280.0,,,,,
2024-11-18,21.399999618530277,22.0,20.100000381469727,20.200000762939453,10050110.0,,,,,
2024-11-19,21.0,21.5,20.600000381469727,20.950000762939453,7180390.0,,,,,
2024-11-20,20.299999237060547,20.899999618530277,20.0,20.899999618530277,7488080.0,,,,,
2024-11-21,20.600000381469727,21.299999237060547,20.0,20.299999237060547,6270750.0,,,,,
2024-11-22,21.0,21.5,20.600000381469727,20.700000762939453,4126700.0,,,,,
2024-11-25,21.700000762939453,22.5,21.200000762939453,21.200000762939453,7542510.0,,,,,
2024-11-26,21.350000381469727,22.200000762939453,21.200000762939453,21.899999618530277,5193250.0,,,,,
2024-11-27,21.700000762939453,22.0,21.100000381469727,21.399999618530277,5396400.0,,,,,
2024-11-29,21.799999237060547,22.399999618530277,21.399999618530277,21.799999237060547,3378470.0,,,,,
2024-12-02,21.299999237060547,22.5,20.799999237060547,21.899999618530277,7182190.0,,,,,
