Date,Close,High,Low,Open,Volume,"('Close', 'EU')","('High', 'EU')","('Low', 'EU')","('Open', 'EU')","('Volume', 'EU')"
2024-07-30,3.690000057220459,3.7200000286102295,3.609999895095825,3.619999885559082,951300.0,,,,,
2024-07-31,3.900000095367432,3.9800000190734863,3.75,3.75,1210900.0,,,,,
2024-08-01,3.630000114440918,3.849999904632568,3.569999933242798,3.839999914169312,1253500.0,,,,,
2024-08-02,3.430000066757202,3.5999999046325684,3.369999885559082,3.5999999046325684,1820800.0,,,,,
2024-08-05,3.2699999809265137,3.289999961853028,3.0199999809265137,3.119999885559082,1310300.0,,,,,
2024-08-06,3.299999952316284,3.390000104904175,3.289999961853028,3.309999942779541,774000.0,,,,,
2024-08-07,3.140000104904175,3.430000066757202,3.130000114440918,3.319999933242798,1199100.0,,,,,
2024-08-08,3.2100000381469727,3.220000028610229,3.0999999046325684,3.190000057220459,654800.0,,,,,
2024-08-09,3.140000104904175,3.240000009536743,3.140000104904175,3.220000028610229,457100.0,,,,,
2024-08-12,3.259999990463257,3.299999952316284,3.150000095367432,3.150000095367432,622500.0,,,,,
2024-08-13,3.190000057220459,3.299999952316284,3.140000104904175,3.259999990463257,607100.0,,,,,
2024-08-14,3.200000047683716,3.289999961853028,3.130000114440918,3.150000095367432,1172800.0,,,,,
2024-08-15,3.3499999046325684,3.440000057220459,3.190000057220459,3.2100000381469727,865100.0,,,,,
2024-08-16,3.289999961853028,3.380000114440918,3.2100000381469727,3.220000028610229,929000.0,,,,,
2024-08-19,3.359999895095825,3.400000095367432,3.2799999713897705,3.289999961853028,612000.0,,,,,
2024-08-20,3.299999952316284,3.390000104904175,3.2799999713897705,3.390000104904175,653700.0,,,,,
2024-08-21,3.369999885559082,3.4200000762939453,3.3299999237060547,3.3299999237060547,504500.0,,,,,
2024-08-22,3.2300000190734863,3.380000114440918,3.200000047683716,3.3499999046325684,559300.0,,,,,
2024-08-23,3.609999895095825,3.7699999809265137,3.4100000858306885,3.4200000762939453,1890100.0,,,,,
2024-08-26,3.650000095367432,3.859999895095825,3.630000114440918,3.740000009536743,2051100.0,,,,,
2024-08-27,3.7100000381469727,3.75,3.4800000190734863,3.630000114440918,1595600.0,,,,,
2024-08-28,3.549999952316284,3.680000066757202,3.549999952316284,3.630000114440918,1395100.0,,,,,
2024-08-29,3.470000028610229,3.5799999237060547,3.3399999141693115,3.549999952316284,2070800.0,,,,,
2024-08-30,3.640000104904175,3.680000066757202,3.440000057220459,3.5299999713897705,2284900.0,,,,,
2024-09-03,3.220000028610229,3.5799999237060547,3.200000047683716,3.569999933242798,1092600.0,,,,,
2024-09-04,3.2699999809265137,3.390000104904175,3.200000047683716,3.200000047683716,702200.0,,,,,
2024-09-05,3.25,3.359999895095825,3.240000009536743,3.2799999713897705,766200.0,,,,,
2024-09-06,3.0999999046325684,3.259999990463257,3.0299999713897705,3.25,1312700.0,,,,,
2024-09-09,3.1700000762939453,3.2799999713897705,3.150000095367432,3.200000047683716,722000.0,,,,,
2024-09-10,3.3299999237060547,3.369999885559082,3.150000095367432,3.200000047683716,1131000.0,,,,,
2024-09-11,3.650000095367432,3.670000076293945,3.3299999237060547,3.3299999237060547,1108300.0,,,,,
2024-09-12,3.7300000190734863,3.849999904632568,3.660000085830689,3.7300000190734863,1018100.0,,,,,
2024-09-13,3.660000085830689,3.7699999809265137,3.539999961853028,3.7699999809265137,932600.0,,,,,
2024-09-16,3.680000066757202,3.740000009536743,3.559999942779541,3.740000009536743,525900.0,,,,,
2024-09-17,3.5799999237060547,3.7200000286102295,3.549999952316284,3.7100000381469727,980400.0,,,,,
2024-09-18,3.4800000190734863,3.640000104904175,3.4200000762939453,3.559999942779541,951100.0,,,,,
2024-09-19,3.660000085830689,3.690000057220459,3.569999933242798,3.5899999141693115,1520400.0,,,,,
2024-09-20,3.809999942779541,3.890000104904175,3.700000047683716,3.809999942779541,3690500.0,,,,,
2024-09-23,4.21999979019165,4.289999961853027,3.859999895095825,3.869999885559082,2217200.0,,,,,
2024-09-24,4.329999923706055,4.389999866485596,4.239999771118164,4.300000190734863,1442400.0,,,,,
2024-09-25,4.269999980926514,4.349999904632568,4.190000057220459,4.28000020980835,980100.0,,,,,
2024-09-26,4.260000228881836,4.389999866485596,4.230000019073486,4.360000133514404,1373000.0,,,,,
2024-09-27,4.099999904632568,4.329999923706055,4.079999923706055,4.260000228881836,1167200.0,,,,,
2024-09-30,4.039999961853027,4.130000114440918,3.9800000190734863,4.099999904632568,1309600.0,,,,,
2024-10-01,4.099999904632568,4.179999828338623,4.0,4.0,947900.0,,,,,
2024-10-02,4.28000020980835,4.300000190734863,4.110000133514404,4.110000133514404,730300.0,,,,,
2024-10-03,4.239999771118164,4.420000076293945,4.21999979019165,4.300000190734863,1235900.0,,,,,
2024-10-04,4.329999923706055,4.400000095367432,4.210000038146973,4.28000020980835,1212900.0,,,,,
2024-10-07,4.150000095367432,4.320000171661377,4.079999923706055,4.320000171661377,1327900.0,,,,,
2024-10-08,4.090000152587891,4.150000095367432,4.0,4.150000095367432,1388700.0,,,,,
2024-10-09,3.930000066757202,4.070000171661377,3.880000114440918,4.050000190734863,764900.0,,,,,
2024-10-10,3.920000076293945,3.940000057220459,3.849999904632568,3.869999885559082,849200.0,,,,,
2024-10-11,4.079999923706055,4.110000133514404,3.920000076293945,3.920000076293945,840000.0,,,,,
2024-10-14,4.059999942779541,4.119999885559082,3.9800000190734863,4.110000133514404,684600.0,,,,,
2024-10-15,3.9600000381469727,4.070000171661377,3.920000076293945,4.019999980926514,1360300.0,,,,,
2024-10-16,4.210000038146973,4.260000228881836,4.010000228881836,4.039999961853027,3460600.0,,,,,
2024-10-17,4.230000019073486,4.340000152587891,4.199999809265137,4.230000019073486,1703500.0,,,,,
2024-10-18,4.400000095367432,4.409999847412109,4.190000057220459,4.260000228881836,2144600.0,,,,,
2024-10-21,4.300000190734863,4.440000057220459,4.199999809265137,4.400000095367432,1602600.0,,,,,
2024-10-22,4.289999961853027,4.329999923706055,4.090000152587891,4.289999961853027,753900.0,,,,,
2024-10-23,4.010000228881836,4.25,3.9700000286102295,4.25,907100.0,,,,,
2024-10-24,4.050000190734863,4.079999923706055,3.920000076293945,4.019999980926514,706500.0,,,,,
2024-10-25,3.990000009536743,4.159999847412109,3.930000066757202,4.0,731000.0,,,,,
2024-10-28,4.0,4.03000020980835,3.910000085830689,3.990000009536743,796200.0,,,,,
2024-10-29,3.990000009536743,4.010000228881836,3.920000076293945,3.9800000190734863,550400.0,,,,,
2024-10-30,3.9600000381469727,4.03000020980835,3.910000085830689,3.990000009536743,535000.0,,,,,
2024-10-31,3.910000085830689,4.019999980926514,3.799999952316284,3.930000066757202,1353000.0,,,,,
2024-11-01,3.799999952316284,3.9700000286102295,3.7699999809265137,3.869999885559082,971300.0,,,,,
2024-11-04,3.650000095367432,3.7699999809265137,3.5299999713897705,3.7699999809265137,2035900.0,,,,,
2024-11-05,3.549999952316284,3.7100000381469727,3.509999990463257,3.670000076293945,1025400.0,,,,,
2024-11-06,3.7100000381469727,3.819999933242798,3.470000028610229,3.700000047683716,1630500.0,,,,,
2024-11-07,3.809999942779541,3.880000114440918,3.740000009536743,3.759999990463257,1107600.0,,,,,
2024-11-08,3.7899999618530273,3.809999942779541,3.660000085830689,3.799999952316284,848100.0,,,,,
2024-11-11,3.7300000190734863,3.7699999809265137,3.5899999141693115,3.759999990463257,1079400.0,,,,,
2024-11-12,3.700000047683716,3.740000009536743,3.5,3.700000047683716,1576300.0,,,,,
2024-11-13,3.470000028610229,3.799999952316284,3.450000047683716,3.700000047683716,1366800.0,,,,,
2024-11-14,3.569999933242798,3.670000076293945,3.450000047683716,3.470000028610229,1199400.0,,,,,
2024-11-15,3.5899999141693115,3.910000085830689,3.5,3.5799999237060547,1677800.0,,,,,
2024-11-18,3.7799999713897705,4.070000171661377,3.690000057220459,3.700000047683716,1732500.0,,,,,
2024-11-19,3.930000066757202,3.950000047683716,3.759999990463257,3.829999923706055,1313300.0,,,,,
2024-11-20,3.829999923706055,4.0,3.7699999809265137,3.9800000190734863,712100.0,,,,,
2024-11-21,3.940000057220459,3.9600000381469727,3.799999952316284,3.829999923706055,1386700.0,,,,,
2024-11-22,3.849999904632568,3.9800000190734863,3.660000085830689,3.9800000190734863,1468300.0,,,,,
2024-11-25,3.7699999809265137,3.880000114440918,3.680000066757202,3.829999923706055,981900.0,,,,,
2024-11-26,3.740000009536743,3.799999952316284,3.7100000381469727,3.7300000190734863,699000.0,,,,,
2024-11-27,3.7100000381469727,3.799999952316284,3.690000057220459,3.700000047683716,470200.0,,,,,
2024-11-29,3.7799999713897705,3.920000076293945,3.75,3.75,584500.0,,,,,
2024-12-02,3.740000009536743,3.900000095367432,3.690000057220459,3.900000095367432,803400.0,,,,,
2024-12-03,3.609999895095825,3.740000009536743,3.539999961853028,3.7100000381469727,1940100.0,,,,,
2024-12-04,3.5799999237060547,3.690000057220459,3.509999990463257,3.650000095367432,967600.0,,,,,
2024-12-05,3.619999885559082,3.650000095367432,3.509999990463257,3.5799999237060547,785900.0,,,,,
2024-12-06,3.559999942779541,3.670000076293945,3.5,3.630000114440918,1279000.0,,,,,
2024-12-09,3.390000104904175,3.5999999046325684,3.390000104904175,3.5999999046325684,902300.0,,,,,
2024-12-10,3.470000028610229,3.5,3.369999885559082,3.400000095367432,899200.0,,,,,
2024-12-11,3.4100000858306885,3.4800000190734863,3.369999885559082,3.430000066757202,709600.0,,,,,
2024-12-12,3.359999895095825,3.4100000858306885,3.25,3.3499999046325684,902700.0,,,,,
2024-12-13,3.220000028610229,3.369999885559082,3.190000057220459,3.359999895095825,1070000.0,,,,,
2024-12-16,3.2100000381469727,3.25,3.109999895095825,3.25,1362800.0,,,,,
2024-12-17,3.220000028610229,3.390000104904175,3.119999885559082,3.200000047683716,4209700.0,,,,,
2024-12-18,3.25,3.5,3.200000047683716,3.259999990463257,2402200.0,,,,,
2024-12-19,3.380000114440918,3.4100000858306885,3.2300000190734863,3.400000095367432,1633100.0,,,,,
2024-12-20,3.2699999809265137,3.3399999141693115,3.220000028610229,3.309999942779541,2616700.0,,,,,
2024-12-23,3.390000104904175,3.430000066757202,3.2799999713897705,3.319999933242798,1304900.0,,,,,
2024-12-24,3.400000095367432,3.4100000858306885,3.2799999713897705,3.3499999046325684,532400.0,,,,,
2024-12-26,3.470000028610229,3.5199999809265137,3.359999895095825,3.400000095367432,689600.0,,,,,
2024-12-27,3.440000057220459,3.470000028610229,3.359999895095825,3.430000066757202,1264600.0,,,,,
2024-12-30,3.380000114440918,3.440000057220459,3.3399999141693115,3.440000057220459,1805400.0,,,,,
2024-12-31,3.4100000858306885,3.4600000381469727,3.359999895095825,3.390000104904175,1636700.0,,,,,
2025-01-02,3.700000047683716,3.7200000286102295,3.430000066757202,3.4800000190734863,3262200.0,,,,,
2025-01-03,3.5899999141693115,3.740000009536743,3.470000028610229,3.7300000190734863,2128800.0,,,,,
2025-01-06,3.670000076293945,3.829999923706055,3.619999885559082,3.619999885559082,1419800.0,,,,,
2025-01-07,3.490000009536743,3.7200000286102295,3.490000009536743,3.7200000286102295,1066200.0,,,,,
2025-01-08,3.490000009536743,3.5,3.3499999046325684,3.4600000381469727,1036200.0,,,,,
2025-01-10,3.369999885559082,3.5,3.3399999141693115,3.490000009536743,1513500.0,,,,,
2025-01-13,3.3299999237060547,3.450000047683716,3.259999990463257,3.319999933242798,1628100.0,,,,,
2025-01-14,3.359999895095825,3.430000066757202,3.309999942779541,3.3299999237060547,867500.0,,,,,
2025-01-15,3.380000114440918,3.4600000381469727,3.299999952316284,3.450000047683716,910500.0,,,,,
2025-01-16,3.2799999713897705,3.4200000762939453,3.240000009536743,3.4100000858306885,1432500.0,,,,,
2025-01-17,3.319999933242798,3.369999885559082,3.240000009536743,3.299999952316284,1167400.0,,,,,
2025-01-21,3.4800000190734863,3.5999999046325684,3.359999895095825,3.369999885559082,2124800.0,,,,,
2025-01-22,3.609999895095825,3.700000047683716,3.470000028610229,3.490000009536743,1714900.0,,,,,
2025-01-23,3.650000095367432,3.7100000381469727,3.549999952316284,3.5999999046325684,1487800.0,,,,,
2025-01-24,3.559999942779541,3.75,3.509999990463257,3.7300000190734863,1085700.0,,,,,
2025-01-27,3.2699999809265137,3.400000095367432,3.1700000762939453,3.3399999141693115,2009000.0,,,,,
2025-01-28,3.2300000190734863,3.309999942779541,3.180000066757202,3.299999952316284,1229600.0,,,,,
2025-01-29,3.309999942779541,3.3299999237060547,3.190000057220459,3.2100000381469727,1660200.0,,,,,
2025-01-30,3.430000066757202,3.539999961853028,3.390000104904175,3.450000047683716,2062200.0,,,,,
2025-01-31,3.309999942779541,3.569999933242798,3.2799999713897705,3.569999933242798,1586100.0,,,,,
2025-02-03,3.180000066757202,3.289999961853028,3.130000114440918,3.200000047683716,2223500.0,,,,,
2025-02-04,3.220000028610229,3.2799999713897705,3.140000104904175,3.2100000381469727,1295100.0,,,,,
2025-02-05,3.140000104904175,3.259999990463257,3.0999999046325684,3.200000047683716,1827200.0,,,,,
2025-02-06,2.9800000190734863,3.140000104904175,2.950000047683716,3.130000114440918,3048300.0,,,,,
2025-02-07,2.9200000762939453,3.009999990463257,2.9100000858306885,3.0,1432600.0,,,,,
2025-02-10,2.8499999046325684,2.970000028610229,2.8399999141693115,2.9200000762939453,1396700.0,,,,,
2025-02-11,2.9100000858306885,2.950000047683716,2.819999933242798,2.8499999046325684,1091500.0,,,,,
2025-02-12,2.900000095367432,2.940000057220459,2.8299999237060547,2.869999885559082,1419600.0,,,,,
2025-02-13,2.869999885559082,2.970000028610229,2.8299999237060547,2.940000057220459,1047400.0,,,,,
2025-02-14,2.799999952316284,2.880000114440918,2.7799999713897705,2.859999895095825,1806100.0,,,,,
2025-02-18,2.809999942779541,2.8399999141693115,2.7100000381469727,2.759999990463257,1424000.0,,,,,
2025-02-19,2.75,2.809999942779541,2.700000047683716,2.799999952316284,1007900.0,,,,,
2025-02-20,2.740000009536743,2.8299999237060547,2.7300000190734863,2.75,846900.0,,,,,
2025-02-21,2.640000104904175,2.799999952316284,2.609999895095825,2.759999990463257,1648500.0,,,,,
2025-02-24,2.549999952316284,2.690000057220459,2.509999990463257,2.619999885559082,1708300.0,,,,,
2025-02-25,2.4800000190734863,2.569999933242798,2.470000028610229,2.5199999809265137,1873600.0,,,,,
2025-02-26,2.569999933242798,2.6700000762939453,2.509999990463257,2.509999990463257,1582400.0,,,,,
2025-02-27,2.490000009536743,2.6600000858306885,2.470000028610229,2.630000114440918,1330200.0,,,,,
2025-02-28,2.5199999809265137,2.5299999713897705,2.4200000762939453,2.4800000190734863,1071300.0,,,,,
2025-03-03,1.350000023841858,2.4600000381469727,1.2599999904632568,2.400000095367432,21491900.0,,,,,
2025-03-04,1.690000057220459,1.7100000381469729,1.3600000143051147,1.409999966621399,8496400.0,,,,,
2025-03-05,1.7699999809265137,1.7799999713897705,1.600000023841858,1.7200000286102295,3070600.0,,,,,
2025-03-06,1.649999976158142,1.7899999618530271,1.600000023841858,1.7899999618530271,2842200.0,,,,,
2025-03-07,1.6100000143051147,1.690000057220459,1.5499999523162842,1.6699999570846558,2120200.0,,,,,
2025-03-10,1.4500000476837158,1.6100000143051147,1.3799999952316284,1.600000023841858,2277500.0,,,,,
2025-03-11,1.5099999904632568,1.5399999618530271,1.4299999475479126,1.4500000476837158,1904400.0,,,,,
2025-03-12,1.409999966621399,1.5700000524520874,1.399999976158142,1.5299999713897705,2205800.0,,,,,
2025-03-13,1.399999976158142,1.440000057220459,1.340000033378601,1.440000057220459,2371400.0,,,,,
2025-03-14,1.4500000476837158,1.4800000190734863,1.3899999856948853,1.4199999570846558,1272000.0,,,,,
2025-03-17,1.5399999618530271,1.5800000429153442,1.440000057220459,1.5,1569100.0,,,,,
2025-03-18,1.5499999523162842,1.590000033378601,1.4800000190734863,1.5499999523162842,2515600.0,,,,,
2025-03-19,1.6399999856948853,1.6699999570846558,1.5199999809265137,1.559999942779541,1701300.0,,,,,
2025-03-20,1.659999966621399,1.6799999475479126,1.559999942779541,1.590000033378601,1633500.0,,,,,
2025-03-21,1.649999976158142,1.690000057220459,1.5499999523162842,1.649999976158142,2602400.0,,,,,
2025-03-24,1.6299999952316284,1.6699999570846558,1.590000033378601,1.659999966621399,1266000.0,,,,,
2025-03-25,1.5499999523162842,1.6699999570846558,1.5,1.649999976158142,1917600.0,,,,,
2025-03-26,1.4600000381469729,1.5499999523162842,1.4299999475479126,1.5399999618530271,2154200.0,,,,,
2025-03-27,1.3899999856948853,1.4700000286102295,1.3799999952316284,1.440000057220459,1444900.0,,,,,
2025-03-28,1.309999942779541,1.399999976158142,1.2699999809265137,1.399999976158142,2045400.0,,,,,
2025-03-31,1.3700000047683716,1.409999966621399,1.25,1.2699999809265137,4074500.0,,,,,
2025-04-01,1.3300000429153442,1.3899999856948853,1.2799999713897705,1.3600000143051147,2179700.0,,,,,
2025-04-02,1.2699999809265137,1.3300000429153442,1.2400000095367432,1.3200000524520874,1918000.0,,,,,
2025-04-03,1.1799999475479126,1.2699999809265137,1.1699999570846558,1.25,2973800.0,,,,,
2025-04-04,1.159999966621399,1.1699999570846558,1.0099999904632568,1.100000023841858,1963500.0,,,,,
2025-04-07,1.190000057220459,1.2400000095367432,1.059999942779541,1.1100000143051147,2600200.0,,,,,
2025-04-08,1.1799999475479126,1.340000033378601,1.1399999856948853,1.2999999523162842,2457200.0,,,,,
2025-04-09,1.2599999904632568,1.2799999713897705,1.100000023841858,1.1399999856948853,4282800.0,,,,,
2025-04-10,1.2100000381469729,1.2599999904632568,1.1299999952316284,1.2400000095367432,1466000.0,,,,,
2025-04-11,1.350000023841858,1.3700000047683716,1.2200000286102295,1.2200000286102295,1867500.0,,,,,
2025-04-14,1.3200000524520874,1.3799999952316284,1.2999999523162842,1.3700000047683716,1810800.0,,,,,
2025-04-15,1.2899999618530271,1.3600000143051147,1.2599999904632568,1.340000033378601,1411100.0,,,,,
2025-04-16,1.3300000429153442,1.409999966621399,1.25,1.25,1974800.0,,,,,
2025-04-17,1.399999976158142,1.440000057220459,1.2999999523162842,1.340000033378601,1647400.0,,,,,
2025-04-21,1.2899999618530271,1.409999966621399,1.2599999904632568,1.3899999856948853,1768800.0,,,,,
2025-04-22,1.2999999523162842,1.340000033378601,1.2799999713897705,1.3300000429153442,1014500.0,,,,,
2025-04-23,1.4199999570846558,1.440000057220459,1.3300000429153442,1.3300000429153442,1444300.0,,,,,
2025-04-24,1.6100000143051147,1.6200000047683716,1.399999976158142,1.399999976158142,2125400.0,,,,,
2025-04-25,1.600000023841858,1.649999976158142,1.5399999618530271,1.6200000047683716,1568000.0,,,,,
2025-04-28,1.6299999952316284,1.649999976158142,1.5199999809265137,1.5800000429153442,1416500.0,,,,,
2025-04-29,1.5800000429153442,1.649999976158142,1.559999942779541,1.6299999952316284,1850200.0,,,,,
2025-04-30,1.5099999904632568,1.5700000524520874,1.5,1.5700000524520874,1380400.0,,,,,
2025-05-01,1.5499999523162842,1.6100000143051147,1.5099999904632568,1.5099999904632568,1522200.0,,,,,
2025-05-02,1.6100000143051147,1.6399999856948853,1.5499999523162842,1.5800000429153442,2225800.0,,,,,
2025-05-05,1.5700000524520874,1.6399999856948853,1.5499999523162842,1.6299999952316284,1494000.0,,,,,
2025-05-06,1.6299999952316284,1.6399999856948853,1.5199999809265137,1.5499999523162842,3009000.0,,,,,
2025-05-07,1.600000023841858,1.649999976158142,1.559999942779541,1.6399999856948853,2360300.0,,,,,
2025-05-08,1.7000000476837158,1.7300000190734863,1.600000023841858,1.600000023841858,2764100.0,,,,,
2025-05-09,1.7000000476837158,1.7200000286102295,1.6299999952316284,1.7000000476837158,3094900.0,,,,,
2025-05-12,1.7599999904632568,1.7999999523162842,1.7200000286102295,1.7699999809265137,2438000.0,,,,,
2025-05-13,1.7100000381469729,1.7699999809265137,1.6799999475479126,1.75,1730700.0,,,,,
2025-05-14,1.75,1.7799999713897705,1.7000000476837158,1.7200000286102295,1345900.0,,,,,
2025-05-15,1.7300000190734863,1.7400000095367432,1.6699999570846558,1.7300000190734863,1068000.0,,,,,
2025-05-16,1.6399999856948853,1.7200000286102295,1.6100000143051147,1.7100000381469729,2306600.0,,,,,
2025-05-19,1.600000023841858,1.6100000143051147,1.559999942779541,1.600000023841858,1341700.0,,,,,
2025-05-20,1.600000023841858,1.6100000143051147,1.5399999618530271,1.6100000143051147,2161000.0,,,,,
2025-05-21,1.6100000143051147,1.690000057220459,1.5800000429153442,1.590000033378601,1675000.0,,,,,
2025-05-22,1.600000023841858,1.6299999952316284,1.5399999618530271,1.600000023841858,1348300.0,,,,,
2025-05-23,1.9700000286102293,1.9800000190734863,1.7100000381469729,1.7699999809265137,7414900.0,,,,,
2025-05-27,2.140000104904175,2.220000028610229,2.049999952316284,2.069999933242798,4793100.0,,,,,
2025-05-28,2.119999885559082,2.1600000858306885,2.059999942779541,2.140000104904175,3609100.0,,,,,
2025-05-29,2.039999961853028,2.240000009536743,2.0299999713897705,2.1700000762939453,2871800.0,,,,,
2025-05-30,2.009999990463257,2.039999961853028,1.9800000190734863,2.0199999809265137,2515400.0,,,,,
2025-06-02,1.919999957084656,2.039999961853028,1.919999957084656,2.0,1948500.0,,,,,
2025-06-03,2.190000057220459,2.240000009536743,2.0,2.0299999713897705,4132300.0,,,,,
2025-06-04,2.130000114440918,2.240000009536743,2.0999999046325684,2.220000028610229,2387700.0,,,,,
2025-06-05,2.140000104904175,2.190000057220459,2.049999952316284,2.140000104904175,1936400.0,,,,,
2025-06-06,2.140000104904175,2.1700000762939453,2.059999942779541,2.1700000762939453,2282400.0,,,,,
2025-06-09,2.2699999809265137,2.4200000762939453,2.130000114440918,2.180000066757202,4901000.0,,,,,
2025-06-10,2.0899999141693115,2.309999942779541,2.059999942779541,2.309999942779541,2736600.0,,,,,
2025-06-11,2.109999895095825,2.1700000762939453,2.069999933242798,2.0999999046325684,2407400.0,,,,,
2025-06-12,2.0899999141693115,2.119999885559082,2.0299999713897705,2.0799999237060547,1701400.0,,,,,
2025-06-13,2.190000057220459,2.2300000190734863,2.0199999809265137,2.0299999713897705,2275800.0,,,,,
2025-06-16,2.4200000762939453,2.619999885559082,2.3299999237060547,2.3299999237060547,5571100.0,,,,,
2025-06-17,2.4100000858306885,2.4600000381469727,2.369999885559082,2.4200000762939453,2427500.0,,,,,
2025-06-18,2.440000057220459,2.4600000381469727,2.3499999046325684,2.4100000858306885,3004500.0,,,,,
2025-06-20,2.3399999141693115,2.4800000190734863,2.25,2.470000028610229,8104600.0,,,,,
2025-06-23,2.3499999046325684,2.400000095367432,2.259999990463257,2.289999961853028,2730500.0,,,,,
2025-06-24,2.539999961853028,2.609999895095825,2.430000066757202,2.4800000190734863,4540400.0,,,,,
2025-06-25,2.470000028610229,2.5899999141693115,2.440000057220459,2.5799999237060547,3117500.0,,,,,
2025-06-26,2.7100000381469727,2.75,2.490000009536743,2.509999990463257,4558800.0,,,,,
2025-06-27,2.650000095367432,2.819999933242798,2.5999999046325684,2.700000047683716,6533900.0,,,,,
2025-06-30,2.859999895095825,2.930000066757202,2.619999885559082,2.6600000858306885,5559300.0,,,,,
2025-07-01,2.759999990463257,2.900000095367432,2.6700000762939453,2.900000095367432,2585100.0,,,,,
2025-07-02,2.880000114440918,2.9600000381469727,2.7699999809265137,2.789999961853028,3953000.0,,,,,
2025-07-03,2.930000066757202,2.9600000381469727,2.819999933242798,2.9100000858306885,2097900.0,,,,,
2025-07-07,2.890000104904175,2.9600000381469727,2.789999961853028,2.869999885559082,2612600.0,,,,,
2025-07-08,2.680000066757202,2.890000104904175,2.640000104904175,2.880000114440918,2567900.0,,,,,
2025-07-09,2.609999895095825,2.690000057220459,2.569999933242798,2.680000066757202,1868200.0,,,,,
