Date,Close,High,Low,Open,Volume,"('Close', 'AM')","('High', 'AM')","('Low', 'AM')","('Open', 'AM')","('Volume', 'AM')"
2024-06-03,13.421378135681152,13.644912328239268,13.35152381153748,13.644912328239268,2545100.0,,,,,
2024-06-04,13.505204200744627,13.523832494965784,13.24907137292544,13.365495547069791,2646400.0,,,,,
2024-06-05,13.54245948791504,13.584372260388404,13.402750838501118,13.505203788854931,2547600.0,,,,,
2024-06-06,13.505204200744627,13.59648035533961,13.477262647658852,13.486575906523472,1312900.0,,,,,
2024-06-07,13.486576080322266,13.612314403197558,13.430692973430558,13.458634526876413,2606200.0,,,,,
2024-06-10,13.635600090026855,13.686826124500744,13.44932069404402,13.47726313638904,2893700.0,,,,,
2024-06-11,13.570401191711426,13.6262851850487,13.47260531367862,13.57971533864196,1958500.0,,,,,
2024-06-12,13.607657432556152,13.728738682732406,13.575058805248313,13.70079712907511,1293300.0,,,,,
2024-06-13,13.523833274841309,13.635600381875616,13.486576684250531,13.616972086580226,1024200.0,,,,,
2024-06-14,13.402750968933104,13.49588977336681,13.370151454723072,13.477262367778444,1945200.0,,,,,
2024-06-17,13.393437385559082,13.445595189296228,13.2723561352793,13.393437385559082,1758000.0,,,,,
2024-06-18,13.523833274841309,13.551774829538385,13.412065279560991,13.449320981905762,1725700.0,,,,,
2024-06-20,13.54245948791504,13.690551402420375,13.495889642028423,13.523832082507951,1413000.0,,,,,
2024-06-21,13.458635330200195,13.644913844701156,13.360839443179447,13.551775031573689,3945200.0,,,,,
2024-06-24,13.654227256774902,13.738052805845175,13.44932045774156,13.477262899595631,2077300.0,,,,,
2024-06-25,13.877760887145996,13.915016586495204,13.654226691050749,13.654226691050749,3173400.0,,,,,
2024-06-26,13.83119297027588,13.924331781536878,13.765994825322574,13.859134524829578,2101900.0,,,,,
2024-06-27,13.775308609008787,13.94295970839402,13.71011135402386,13.915017266332493,1915800.0,,,,,
2024-06-28,13.72873878479004,13.887075737101735,13.663541529689686,13.849820035866394,3109900.0,,,,,
2024-07-01,13.654227256774902,13.80325006034607,13.60765740859742,13.80325006034607,1702300.0,,,,,
2024-07-02,13.747366905212402,13.803250012233818,13.644913061929854,13.738052757960176,1885100.0,,,,,
2024-07-03,13.76599407196045,13.840505472189918,13.710110965911328,13.784622366140797,1318300.0,,,,,
2024-07-05,13.747366905212402,13.831192453990498,13.658884282808192,13.77530845872311,3138300.0,,,,,
2024-07-08,13.616971015930176,13.835848138965476,13.612313942472497,13.775307960507522,3148500.0,,,,,
2024-07-09,13.700796127319336,13.849818920256844,13.542459187761756,13.57040073937606,2433500.0,,,,,
2024-07-10,13.738052368164062,13.765993920881971,13.644912674776435,13.691482521470247,1608800.0,,,,,
2024-07-11,13.738052368164062,13.828397639806116,13.66354096875234,13.812563767575783,2378600.0,,,,,
2024-07-12,13.83119297027588,13.90570437458308,13.765994825322574,13.821878822675975,1752600.0,,,,,
2024-07-15,13.598343849182127,13.924331002731767,13.598343849182127,13.859133749671033,3465700.0,,,,,
2024-07-16,13.691483497619627,13.71011179292366,13.45863513579533,13.60765794524352,2915200.0,,,,,
2024-07-17,13.56108856201172,13.86379124532644,13.55177441464918,13.738052920670086,2697500.0,,,,,
2024-07-18,13.756680488586426,13.812563593317227,13.514517999430463,13.561087845536754,1918200.0,,,,,
2024-07-19,13.849820137023926,13.924331540038832,13.756681327378288,13.76599458657066,3481900.0,,,,,
2024-07-22,14.119924545288086,14.157180247719744,13.821878925834833,13.84982048059707,2954300.0,,,,,
2024-07-23,13.989529609680176,14.166493968840705,13.989529609680176,14.119924120141834,4213500.0,,,,,
2024-07-24,13.76732349395752,14.02262365940244,13.738956107543636,13.984801379271552,3292200.0,,,,,
2024-07-25,13.616033554077148,13.833512342461544,13.55930058441464,13.824056546933027,2620100.0,,,,,
2024-07-26,13.70113468170166,13.729502069884296,13.530934861377562,13.644401708845075,1910000.0,,,,,
2024-07-29,13.568756103515623,13.729501017208468,13.516750130922563,13.710589426536709,1735000.0,,,,,
2024-07-30,13.76732349395752,13.78623418314582,13.549844706889198,13.549844706889198,2719600.0,,,,,
2024-07-31,13.578210830688477,13.871334170228405,13.540388551562769,13.814600300662711,2672400.0,,,,,
2024-08-01,13.27563190460205,13.805144686471944,13.001420169817878,13.757866614594487,5631400.0,,,,,
2024-08-02,12.944686889648438,13.233082329587315,12.826492155477323,13.114887595416205,4148600.0,,,,,
2024-08-05,12.661020278930664,12.793397804392097,12.405719219676314,12.54755344206904,3071800.0,,,,,
2024-08-06,13.285088539123535,13.4600162438474,12.77448731442949,12.793398003323349,3429200.0,,,,,
2024-08-07,13.058154106140137,13.46474336224693,13.039242516586498,13.417465290117056,3068700.0,,,,,
2024-08-08,13.303998947143556,13.32196459717828,13.077065274682615,13.114887553426106,2344000.0,,,,,
2024-08-09,13.095977783203123,13.30399988000141,13.039243910232662,13.2850891901808,2220600.0,,,,,
2024-08-12,13.190531730651855,13.247265598008674,13.03924262003931,13.105431380493744,3097300.0,,,,,
2024-08-13,13.256721496582031,13.29454377453109,13.02505902967052,13.190531833855498,3015700.0,,,,,
2024-08-14,13.360733032226562,13.398555311581774,13.22835460360619,13.303999162316613,2461400.0,,,,,
2024-08-15,13.597122192382812,13.701133232790152,13.318182550365504,13.417465693242384,3612200.0,,,,,
2024-08-16,13.76732349395752,13.84769595195494,13.568756297831786,13.587666987020086,3013900.0,,,,,
2024-08-19,13.956435203552246,14.013168174127276,13.767323798711628,13.767323798711628,2110000.0,,,,,
2024-08-20,13.729500770568848,13.96589023919362,13.701133385070808,13.899700574785788,2554200.0,,,,,
2024-08-21,13.814599990844728,13.951706313196963,13.75786702430564,13.814599990844728,2615400.0,,,,,
2024-08-22,13.842967987060549,13.93752323605189,13.753139734027627,13.852422880731682,2100500.0,,,,,
2024-08-23,13.984801292419434,14.003712883244573,13.819328479716605,13.899700937214876,2034400.0,,,,,
2024-08-26,13.965889930725098,14.197551496650089,13.928066750896456,14.060445175033982,3140200.0,,,,,
2024-08-27,13.79568862915039,13.998983703125852,13.79568862915039,13.946977734875144,2727700.0,,,,,
2024-08-28,13.786234855651855,13.85242362367109,13.715318189666345,13.795690651584414,1774400.0,,,,,
2024-08-29,13.928067207336426,13.946978797870502,13.74841160603404,13.82405616466181,1485300.0,,,,,
2024-08-30,14.060444831848145,14.12663359142426,13.852421856639216,13.852421856639216,2660000.0,,,,,
2024-09-03,13.76732349395752,13.946979099140664,13.672767342753156,13.946979099140664,2236400.0,,,,,
2024-09-04,13.634944915771484,13.847695802812794,13.620761222717304,13.795689830035078,1858200.0,,,,,
2024-09-05,13.79568862915039,13.819327213762058,13.653854416217785,13.691676692648972,1940500.0,,,,,
2024-09-06,13.512022018432615,13.908210458462648,13.436377460456775,13.795689561719149,2953500.0,,,,,
2024-09-09,13.408010482788086,13.606577665599271,13.3701882051933,13.521477315572444,2860400.0,,,,,
2024-09-10,13.464743614196776,13.49311099905804,13.31345450195366,13.445832926043508,1545700.0,,,,,
2024-09-11,13.512022018432615,13.564027990198854,13.297380156842896,13.408010976654404,1298000.0,,,,,
2024-09-12,13.79568862915039,13.80987141921571,13.521476899585725,13.56875497056326,1578000.0,,,,,
2024-09-13,13.890244483947754,13.923339766324323,13.805145034527866,13.852422205843055,1248800.0,,,,,
2024-09-16,14.069901466369627,14.136090229896377,13.899700758153111,13.994256907552126,1797800.0,,,,,
2024-09-17,14.230646133422852,14.282651203114938,14.145545780784929,14.164456469285437,1736600.0,,,,,
2024-09-18,14.164456367492676,14.358296559193942,14.098267605585182,14.287378998002485,2178200.0,,,,,
2024-09-19,13.786234855651855,14.353569987044626,13.786234855651855,14.353569987044626,2668200.0,,,,,
2024-09-20,14.00371265411377,14.050989826894494,13.757867387935224,13.909156505043786,13436800.0,,,,,
2024-09-23,14.334657669067385,14.372479949127417,13.980073455346702,14.003712943980652,3424600.0,,,,,
2024-09-24,14.277924537658691,14.467035935810578,14.225918565009067,14.419757860834038,2803700.0,,,,,
2024-09-25,14.30629062652588,14.363023593526242,14.136089922016284,14.30629062652588,5306500.0,,,,,
2024-09-26,14.202280044555664,14.320474781670455,14.121907587247431,14.18336845377524,5227300.0,,,,,
2024-09-27,14.19282341003418,14.32047393499202,14.136089542801509,14.259012170343777,2460600.0,,,,,
2024-09-30,14.230646133422852,14.26846841217812,14.069901223274387,14.22119033829547,2379100.0,,,,,
2024-10-01,14.381935119628906,14.43866898813079,14.1266340640018,14.164456342418308,2292700.0,,,,,
2024-10-02,14.703425407409668,14.73179189169093,14.452852241288058,14.476491729651007,2594800.0,,,,,
