Date,Close,High,Low,Open,Volume,"('Close', 'AR')","('High', 'AR')","('Low', 'AR')","('Open', 'AR')","('Volume', 'AR')"
2024-07-10,32.02000045776367,32.56999969482422,31.790000915527344,32.47999954223633,2555300.0,,,,,
2024-07-11,32.47999954223633,32.81999969482422,32.040000915527344,32.369998931884766,2206200.0,,,,,
2024-07-12,32.560001373291016,32.72999954223633,32.189998626708984,32.720001220703125,2228900.0,,,,,
2024-07-15,31.989999771118164,32.7400016784668,31.3700008392334,32.7400016784668,4785900.0,,,,,
2024-07-16,31.649999618530277,32.16999816894531,31.270000457763672,32.029998779296875,3767800.0,,,,,
2024-07-17,29.809999465942383,31.739999771118164,29.76000022888184,31.350000381469727,7696800.0,,,,,
2024-07-18,29.46999931335449,29.950000762939453,29.15999984741211,29.88999938964844,5052400.0,,,,,
2024-07-19,29.690000534057617,29.700000762939453,29.09000015258789,29.25,3402800.0,,,,,
2024-07-22,30.809999465942383,30.950000762939453,29.459999084472656,29.88999938964844,5050800.0,,,,,
2024-07-23,30.459999084472656,30.82999992370605,30.15999984741211,30.690000534057617,4175500.0,,,,,
2024-07-24,29.84000015258789,30.82999992370605,29.799999237060547,30.63999938964844,4058700.0,,,,,
2024-07-25,29.200000762939453,30.100000381469727,29.18000030517578,29.82999992370605,4020400.0,,,,,
2024-07-26,29.59000015258789,29.790000915527344,28.979999542236328,29.3700008392334,3345000.0,,,,,
2024-07-29,29.170000076293945,29.68000030517578,28.88999938964844,29.649999618530277,3372100.0,,,,,
2024-07-30,29.020000457763672,29.479999542236328,28.729999542236328,29.149999618530277,3167600.0,,,,,
2024-07-31,29.020000457763672,29.739999771118164,28.989999771118164,29.549999237060547,3585400.0,,,,,
2024-08-01,28.770000457763672,29.729999542236328,28.149999618530277,29.559999465942383,5586300.0,,,,,
2024-08-02,26.5,28.399999618530277,26.479999542236328,28.34000015258789,5741900.0,,,,,
2024-08-05,25.200000762939453,25.96999931335449,24.81999969482422,25.549999237060547,5972000.0,,,,,
2024-08-06,25.34000015258789,25.809999465942383,24.8799991607666,25.32999992370605,3962900.0,,,,,
2024-08-07,25.299999237060547,26.540000915527344,25.26000022888184,25.979999542236328,3762800.0,,,,,
2024-08-08,26.549999237060547,26.690000534057617,25.290000915527344,25.36000061035156,3064300.0,,,,,
2024-08-09,26.709999084472656,26.950000762939453,26.229999542236328,26.530000686645508,2222100.0,,,,,
2024-08-12,27.190000534057617,27.63999938964844,26.93000030517578,26.940000534057617,2678200.0,,,,,
2024-08-13,27.290000915527344,27.350000381469727,26.71999931335449,26.8799991607666,2939600.0,,,,,
2024-08-14,27.399999618530277,27.549999237060547,26.979999542236328,27.5,2053000.0,,,,,
2024-08-15,27.84000015258789,27.96999931335449,27.350000381469727,27.51000022888184,3164000.0,,,,,
2024-08-16,27.88999938964844,27.989999771118164,27.520000457763672,27.59000015258789,1469900.0,,,,,
2024-08-19,28.780000686645508,28.8799991607666,27.959999084472656,28.100000381469727,2911100.0,,,,,
2024-08-20,28.34000015258789,28.979999542236328,27.86000061035156,28.8700008392334,2672000.0,,,,,
2024-08-21,27.780000686645508,28.709999084472656,27.649999618530277,28.670000076293945,2395500.0,,,,,
2024-08-22,26.88999938964844,27.899999618530277,26.850000381469727,27.809999465942383,3663800.0,,,,,
2024-08-23,27.59000015258789,27.670000076293945,27.13999938964844,27.18000030517578,2772400.0,,,,,
2024-08-26,27.3799991607666,28.11000061035156,27.350000381469727,27.88999938964844,3620800.0,,,,,
2024-08-27,26.57999992370605,27.399999618530277,26.530000686645508,27.309999465942383,3209000.0,,,,,
2024-08-28,26.549999237060547,26.6299991607666,26.13999938964844,26.5,2820700.0,,,,,
2024-08-29,26.899999618530277,26.979999542236328,26.290000915527344,26.670000076293945,2640800.0,,,,,
2024-08-30,26.989999771118164,27.030000686645508,26.520000457763672,26.790000915527344,2867600.0,,,,,
2024-09-03,25.63999938964844,26.559999465942383,25.56999969482422,26.5,3922900.0,,,,,
2024-09-04,24.940000534057617,26.07999992370605,24.68000030517578,25.63999938964844,3691900.0,,,,,
2024-09-05,25.32999992370605,25.46999931335449,24.93000030517578,25.309999465942383,3451900.0,,,,,
2024-09-06,25.459999084472656,25.63999938964844,25.01000022888184,25.280000686645508,3878800.0,,,,,
2024-09-09,25.170000076293945,25.6200008392334,25.07999992370605,25.25,3794500.0,,,,,
2024-09-10,25.25,25.309999465942383,24.530000686645508,25.170000076293945,3104400.0,,,,,
2024-09-11,26.489999771118164,26.709999084472656,25.40999984741211,25.71999931335449,4174700.0,,,,,
2024-09-12,26.56999969482422,26.799999237060547,25.8700008392334,26.299999237060547,4659900.0,,,,,
2024-09-13,26.489999771118164,27.0,26.290000915527344,26.90999984741211,3316700.0,,,,,
2024-09-16,26.68000030517578,27.06999969482422,26.239999771118164,26.450000762939453,3643000.0,,,,,
2024-09-17,26.450000762939453,27.1200008392334,26.440000534057617,26.81999969482422,3693600.0,,,,,
2024-09-18,26.649999618530277,27.06999969482422,26.3700008392334,26.450000762939453,2785900.0,,,,,
2024-09-19,27.25,27.71999931335449,26.959999084472656,27.309999465942383,3386100.0,,,,,
2024-09-20,27.440000534057617,27.57999992370605,26.790000915527344,27.25,4413000.0,,,,,
2024-09-23,28.8799991607666,28.940000534057617,27.59000015258789,27.65999984741211,5155000.0,,,,,
2024-09-24,28.3799991607666,29.229999542236328,28.3700008392334,29.13999938964844,3974900.0,,,,,
2024-09-25,27.739999771118164,28.63999938964844,27.6299991607666,28.459999084472656,3897800.0,,,,,
2024-09-26,27.709999084472656,28.1200008392334,27.26000022888184,27.5,6909700.0,,,,,
2024-09-27,28.709999084472656,28.899999618530277,28.149999618530277,28.280000686645508,4360300.0,,,,,
2024-09-30,28.649999618530277,28.959999084472656,28.040000915527344,28.11000061035156,4733800.0,,,,,
2024-10-01,28.65999984741211,28.729999542236328,27.68000030517578,27.920000076293945,4673900.0,,,,,
2024-10-02,29.229999542236328,29.6299991607666,28.8799991607666,29.26000022888184,3478200.0,,,,,
2024-10-03,30.26000022888184,30.350000381469727,29.049999237060547,29.38999938964844,4646000.0,,,,,
2024-10-04,29.989999771118164,30.700000762939453,29.950000762939453,30.61000061035156,2823900.0,,,,,
2024-10-07,29.88999938964844,30.21999931335449,29.520000457763672,29.96999931335449,2577500.0,,,,,
2024-10-08,29.3700008392334,29.530000686645508,28.8799991607666,29.479999542236328,3429000.0,,,,,
2024-10-09,28.61000061035156,29.200000762939453,28.46999931335449,29.0,3469900.0,,,,,
2024-10-10,28.850000381469727,29.100000381469727,28.459999084472656,28.600000381469727,3180200.0,,,,,
2024-10-11,29.25,29.56999969482422,28.559999465942383,28.559999465942383,2575200.0,,,,,
2024-10-14,28.049999237060547,29.09000015258789,27.96999931335449,28.899999618530277,3479600.0,,,,,
2024-10-15,27.350000381469727,27.63999938964844,27.229999542236328,27.299999237060547,3857300.0,,,,,
2024-10-16,27.239999771118164,27.649999618530277,27.190000534057617,27.440000534057617,3744300.0,,,,,
2024-10-17,27.299999237060547,27.559999465942383,27.1299991607666,27.559999465942383,3128900.0,,,,,
2024-10-18,26.84000015258789,26.989999771118164,26.25,26.920000076293945,3022900.0,,,,,
2024-10-21,26.8700008392334,27.200000762939453,26.709999084472656,27.09000015258789,2852200.0,,,,,
2024-10-22,26.559999465942383,27.13999938964844,26.549999237060547,27.040000915527344,2444000.0,,,,,
2024-10-23,26.940000534057617,26.950000762939453,26.34000015258789,26.649999618530277,2425800.0,,,,,
2024-10-24,27.690000534057617,27.90999984741211,26.68000030517578,27.170000076293945,4403500.0,,,,,
2024-10-25,27.739999771118164,28.059999465942383,27.32999992370605,27.88999938964844,3665100.0,,,,,
2024-10-28,27.40999984741211,27.649999618530277,26.8799991607666,27.100000381469727,3565800.0,,,,,
2024-10-29,27.59000015258789,27.65999984741211,27.040000915527344,27.479999542236328,3632300.0,,,,,
2024-10-30,28.21999931335449,28.420000076293945,27.739999771118164,27.959999084472656,5310700.0,,,,,
2024-10-31,25.8799991607666,28.15999984741211,25.8700008392334,27.709999084472656,8372600.0,,,,,
2024-11-01,25.540000915527344,26.57999992370605,25.36000061035156,26.149999618530277,5155300.0,,,,,
2024-11-04,26.56999969482422,26.850000381469727,25.61000061035156,25.6200008392334,3710200.0,,,,,
2024-11-05,26.690000534057617,27.149999618530277,26.56999969482422,26.899999618530277,2990200.0,,,,,
2024-11-06,28.649999618530277,28.920000076293945,27.520000457763672,28.030000686645508,4757500.0,,,,,
2024-11-07,28.670000076293945,28.989999771118164,28.25,28.649999618530277,2652200.0,,,,,
2024-11-08,29.229999542236328,29.270000457763672,28.399999618530277,28.709999084472656,3034700.0,,,,,
2024-11-11,31.670000076293945,31.76000022888184,29.799999237060547,30.049999237060547,7022600.0,,,,,
2024-11-12,31.15999984741211,31.959999084472656,31.09000015258789,31.5,3590800.0,,,,,
2024-11-13,31.190000534057617,31.3700008392334,30.8700008392334,31.18000030517578,2556300.0,,,,,
2024-11-14,30.40999984741211,31.3799991607666,30.25,31.350000381469727,3664400.0,,,,,
2024-11-15,30.489999771118164,30.809999465942383,30.15999984741211,30.43000030517578,2445200.0,,,,,
2024-11-18,31.950000762939453,32.16999816894531,30.559999465942383,30.68000030517578,4692300.0,,,,,
2024-11-19,31.920000076293945,32.0099983215332,31.11000061035156,31.38999938964844,2203700.0,,,,,
2024-11-20,33.18000030517578,33.470001220703125,32.16999816894531,32.34000015258789,3983100.0,,,,,
2024-11-21,33.400001525878906,34.58000183105469,33.25,33.9900016784668,6866300.0,,,,,
2024-11-22,33.11000061035156,33.61000061035156,32.810001373291016,33.060001373291016,4406700.0,,,,,
2024-11-25,33.22999954223633,34.650001525878906,33.119998931884766,33.959999084472656,6037100.0,,,,,
2024-11-26,33.09000015258789,33.4900016784668,32.81999969482422,33.11000061035156,2751400.0,,,,,
2024-11-27,32.47999954223633,32.95000076293945,32.290000915527344,32.63999938964844,3844300.0,,,,,
2024-11-29,32.689998626708984,33.0,32.560001373291016,32.75,1913700.0,,,,,
2024-12-02,31.790000915527344,32.529998779296875,31.479999542236328,32.290000915527344,3811000.0,,,,,
2024-12-03,32.08000183105469,32.15999984741211,31.420000076293945,31.920000076293945,4078000.0,,,,,
2024-12-04,31.520000457763672,32.150001525878906,31.26000022888184,32.04999923706055,2842000.0,,,,,
2024-12-05,31.76000022888184,32.58000183105469,31.700000762939453,32.15999984741211,3081900.0,,,,,
2024-12-06,31.09000015258789,31.739999771118164,30.690000534057617,31.690000534057617,3515700.0,,,,,
2024-12-09,31.190000534057617,31.90999984741211,31.1200008392334,31.690000534057617,3450300.0,,,,,
2024-12-10,31.049999237060547,31.88999938964844,30.920000076293945,31.190000534057617,2629700.0,,,,,
2024-12-11,32.900001525878906,32.95000076293945,31.280000686645508,31.43000030517578,4258100.0,,,,,
2024-12-12,33.04999923706055,33.470001220703125,32.43000030517578,32.779998779296875,3409800.0,,,,,
2024-12-13,32.369998931884766,33.25,32.220001220703125,32.97999954223633,2926700.0,,,,,
2024-12-16,31.57999992370605,32.439998626708984,31.479999542236328,32.439998626708984,2279100.0,,,,,
2024-12-17,31.59000015258789,31.63999938964844,30.68000030517578,31.1200008392334,3755000.0,,,,,
2024-12-18,30.549999237060547,32.08000183105469,30.530000686645508,31.649999618530277,3752400.0,,,,,
2024-12-19,30.86000061035156,31.61000061035156,30.780000686645508,31.479999542236328,3606700.0,,,,,
2024-12-20,30.93000030517578,31.75,30.600000381469727,30.799999237060547,6564700.0,,,,,
2024-12-23,32.310001373291016,32.40999984741211,30.959999084472656,31.059999465942383,2994000.0,,,,,
2024-12-24,33.25,33.279998779296875,32.220001220703125,32.5,2112200.0,,,,,
2024-12-26,32.810001373291016,33.08000183105469,32.5099983215332,32.9900016784668,1841600.0,,,,,
2024-12-27,33.29999923706055,33.36000061035156,32.7400016784668,32.83000183105469,2118900.0,,,,,
2024-12-30,35.52000045776367,36.25,34.16999816894531,34.400001525878906,6896500.0,,,,,
2024-12-31,35.04999923706055,35.45000076293945,34.709999084472656,35.099998474121094,3780700.0,,,,,
2025-01-02,35.56999969482422,36.11000061035156,34.88999938964844,36.0,3975700.0,,,,,
2025-01-03,34.939998626708984,36.18999862670898,34.41999816894531,35.5,4040600.0,,,,,
2025-01-06,36.0099983215332,36.33000183105469,35.599998474121094,35.68000030517578,4509300.0,,,,,
2025-01-07,36.68000030517578,36.84000015258789,35.90999984741211,36.06999969482422,4802900.0,,,,,
2025-01-08,37.86000061035156,37.93000030517578,36.90999984741211,36.93999862670898,6437400.0,,,,,
2025-01-10,38.31999969482422,39.43000030517578,38.04999923706055,38.619998931884766,6883300.0,,,,,
2025-01-13,38.29999923706055,38.75,37.70000076293945,38.5099983215332,5387000.0,,,,,
2025-01-14,38.59000015258789,38.97999954223633,37.959999084472656,38.290000915527344,6949600.0,,,,,
2025-01-15,40.22999954223633,40.52999877929688,38.880001068115234,39.27000045776367,5643600.0,,,,,
2025-01-16,40.56999969482422,40.93000030517578,39.720001220703125,39.720001220703125,6107100.0,,,,,
2025-01-17,40.459999084472656,40.68999862670898,39.560001373291016,39.720001220703125,5292900.0,,,,,
2025-01-21,39.93000030517578,40.06999969482422,39.400001525878906,39.970001220703125,5138600.0,,,,,
2025-01-22,40.7400016784668,41.52999877929688,40.130001068115234,40.41999816894531,4248000.0,,,,,
2025-01-23,40.54999923706055,41.209999084472656,40.38999938964844,41.060001373291016,3839000.0,,,,,
2025-01-24,40.150001525878906,40.75,39.97999954223633,40.75,3607900.0,,,,,
2025-01-27,36.34999847412109,38.58000183105469,36.13999938964844,38.09999847412109,10976100.0,,,,,
2025-01-28,37.220001220703125,37.29999923706055,36.13999938964844,36.52999877929688,5590200.0,,,,,
2025-01-29,37.34999847412109,37.9900016784668,37.06999969482422,37.38999938964844,3458900.0,,,,,
2025-01-30,37.84999847412109,38.540000915527344,37.5,37.68000030517578,3124900.0,,,,,
2025-01-31,37.31999969482422,37.93000030517578,37.02999877929688,37.86000061035156,3472800.0,,,,,
2025-02-03,38.33000183105469,39.11000061035156,37.41999816894531,37.959999084472656,4731100.0,,,,,
2025-02-04,38.72999954223633,38.7400016784668,37.2599983215332,37.34000015258789,3462700.0,,,,,
2025-02-05,39.59999847412109,39.61000061035156,38.5099983215332,38.75,4311200.0,,,,,
2025-02-06,38.29999923706055,39.7599983215332,37.79999923706055,39.65999984741211,4806600.0,,,,,
2025-02-07,37.84999847412109,38.72999954223633,37.75,38.380001068115234,2816100.0,,,,,
2025-02-10,40.02000045776367,40.150001525878906,38.34999847412109,38.380001068115234,4057100.0,,,,,
2025-02-11,40.02000045776367,40.65999984741211,39.900001525878906,40.36000061035156,3672300.0,,,,,
2025-02-12,39.380001068115234,40.36000061035156,39.06999969482422,39.75,4787400.0,,,,,
2025-02-13,40.150001525878906,40.52999877929688,38.61000061035156,38.7599983215332,6169500.0,,,,,
2025-02-14,39.84000015258789,40.5,39.40999984741211,40.34999847412109,3880600.0,,,,,
2025-02-18,39.7400016784668,40.34000015258789,38.77000045776367,39.900001525878906,4553700.0,,,,,
2025-02-19,40.34999847412109,41.18000030517578,40.130001068115234,40.810001373291016,6077800.0,,,,,
2025-02-20,39.5099983215332,40.209999084472656,39.06999969482422,39.790000915527344,3527100.0,,,,,
2025-02-21,38.150001525878906,39.540000915527344,37.7599983215332,39.5,5944300.0,,,,,
2025-02-24,37.900001525878906,38.59000015258789,37.27999877929688,38.0,3245500.0,,,,,
2025-02-25,37.34999847412109,37.790000915527344,36.41999816894531,37.75,3818300.0,,,,,
2025-02-26,37.040000915527344,37.90999984741211,36.970001220703125,37.90999984741211,4617300.0,,,,,
2025-02-27,35.58000183105469,37.59999847412109,35.439998626708984,37.400001525878906,6250400.0,,,,,
2025-02-28,36.70000076293945,36.810001373291016,35.18000030517578,35.209999084472656,4813500.0,,,,,
2025-03-03,36.150001525878906,37.75,35.77000045776367,37.34000015258789,5831500.0,,,,,
2025-03-04,36.52000045776367,37.34000015258789,35.0099983215332,36.130001068115234,7106500.0,,,,,
2025-03-05,36.380001068115234,36.63999938964844,35.16999816894531,36.0,5193900.0,,,,,
2025-03-06,33.779998779296875,36.0,33.65999984741211,35.779998779296875,4861300.0,,,,,
2025-03-07,33.63999938964844,34.13999938964844,32.369998931884766,33.689998626708984,6618700.0,,,,,
2025-03-10,34.689998626708984,34.97999954223633,33.599998474121094,33.97999954223633,6916400.0,,,,,
2025-03-11,35.86000061035156,36.380001068115234,35.04999923706055,35.04999923706055,5087300.0,,,,,
2025-03-12,36.0099983215332,36.5099983215332,35.06999969482422,36.11000061035156,4238500.0,,,,,
2025-03-13,36.369998931884766,36.38999938964844,35.29999923706055,35.95000076293945,5103200.0,,,,,
2025-03-14,37.56999969482422,37.75,35.939998626708984,36.5,3768600.0,,,,,
2025-03-17,38.900001525878906,39.11000061035156,37.650001525878906,37.81999969482422,3420000.0,,,,,
2025-03-18,39.869998931884766,40.16999816894531,38.970001220703125,39.34000015258789,4004800.0,,,,,
2025-03-19,41.02000045776367,41.06999969482422,39.52999877929688,40.09000015258789,3469500.0,,,,,
2025-03-20,40.970001220703125,41.36000061035156,40.38999938964844,40.7400016784668,4122400.0,,,,,
2025-03-21,40.77000045776367,40.95000076293945,40.310001373291016,40.59999847412109,6366400.0,,,,,
2025-03-24,41.209999084472656,41.59000015258789,40.70000076293945,41.20000076293945,3190800.0,,,,,
2025-03-25,41.41999816894531,41.7400016784668,41.18999862670898,41.5,3552000.0,,,,,
2025-03-26,40.970001220703125,42.630001068115234,40.95000076293945,41.97999954223633,3797100.0,,,,,
2025-03-27,39.52999877929688,41.209999084472656,39.38999938964844,41.209999084472656,4532100.0,,,,,
2025-03-28,39.68999862670898,39.93999862670898,39.209999084472656,39.63999938964844,3365700.0,,,,,
2025-03-31,40.43999862670898,41.0099983215332,39.38999938964844,39.709999084472656,4110600.0,,,,,
2025-04-01,40.91999816894531,41.29999923706055,40.04999923706055,40.34999847412109,2955800.0,,,,,
2025-04-02,42.0,42.09000015258789,40.2599983215332,40.43000030517578,4451200.0,,,,,
2025-04-03,38.790000915527344,40.310001373291016,38.33000183105469,39.40999984741211,6975100.0,,,,,
2025-04-04,33.459999084472656,36.88999938964844,32.630001068115234,36.52999877929688,11332000.0,,,,,
2025-04-07,34.150001525878906,36.09000015258789,31.8799991607666,32.2599983215332,7625500.0,,,,,
2025-04-08,32.2400016784668,36.08000183105469,31.21999931335449,35.90999984741211,13213100.0,,,,,
2025-04-09,34.88999938964844,35.279998779296875,30.040000915527344,31.280000686645508,11183600.0,,,,,
2025-04-10,31.920000076293945,33.68000030517578,30.770000457763672,33.380001068115234,9930100.0,,,,,
2025-04-11,33.099998474121094,33.400001525878906,31.270000457763672,32.0,7274800.0,,,,,
2025-04-14,33.22999954223633,34.5099983215332,33.0099983215332,33.9900016784668,3968800.0,,,,,
2025-04-15,33.099998474121094,33.7599983215332,32.70000076293945,32.83000183105469,3366300.0,,,,,
2025-04-16,34.29999923706055,34.9900016784668,32.9900016784668,32.9900016784668,6517600.0,,,,,
2025-04-17,34.41999816894531,35.09000015258789,34.189998626708984,34.58000183105469,4035700.0,,,,,
2025-04-21,32.060001373291016,33.849998474121094,31.3700008392334,33.849998474121094,6344200.0,,,,,
2025-04-22,32.83000183105469,33.2400016784668,32.119998931884766,32.720001220703125,4704800.0,,,,,
2025-04-23,34.290000915527344,35.38999938964844,33.2599983215332,33.2599983215332,6491900.0,,,,,
2025-04-24,34.540000915527344,34.83000183105469,33.970001220703125,34.369998931884766,5321400.0,,,,,
2025-04-25,35.33000183105469,35.59000015258789,34.04999923706055,34.130001068115234,5498200.0,,,,,
2025-04-28,35.93000030517578,35.959999084472656,35.15999984741211,35.279998779296875,4722500.0,,,,,
2025-04-29,36.18000030517578,36.59999847412109,34.9900016784668,35.5,6000000.0,,,,,
2025-04-30,34.83000183105469,35.27000045776367,34.33000183105469,35.0099983215332,6023900.0,,,,,
2025-05-01,34.650001525878906,35.380001068115234,34.02000045776367,34.849998474121094,8663600.0,,,,,
2025-05-02,35.7599983215332,36.16999816894531,34.810001373291016,35.34000015258789,5350000.0,,,,,
2025-05-05,35.4900016784668,36.02000045776367,35.29999923706055,35.459999084472656,4928300.0,,,,,
2025-05-06,35.5,36.08000183105469,35.0099983215332,35.45000076293945,4882700.0,,,,,
2025-05-07,36.709999084472656,36.72999954223633,35.81999969482422,36.27000045776367,4451300.0,,,,,
2025-05-08,37.38999938964844,37.650001525878906,36.68000030517578,37.0,6421100.0,,,,,
2025-05-09,38.709999084472656,38.79999923706055,37.72999954223633,38.04999923706055,4257800.0,,,,,
2025-05-12,39.400001525878906,40.02000045776367,39.0099983215332,39.459999084472656,4990600.0,,,,,
2025-05-13,41.040000915527344,41.27000045776367,39.84999847412109,40.0,4981600.0,,,,,
2025-05-14,40.5,40.7599983215332,39.9900016784668,40.15999984741211,4082000.0,,,,,
2025-05-15,40.22999954223633,40.33000183105469,39.36000061035156,39.709999084472656,3562700.0,,,,,
2025-05-16,39.79999923706055,40.290000915527344,39.4900016784668,40.290000915527344,3591000.0,,,,,
2025-05-19,39.41999816894531,39.86000061035156,39.09000015258789,39.22999954223633,3688400.0,,,,,
2025-05-20,39.77000045776367,40.34999847412109,39.40999984741211,39.77000045776367,3197300.0,,,,,
2025-05-21,39.11000061035156,39.880001068115234,39.02999877929688,39.810001373291016,2244100.0,,,,,
2025-05-22,39.04999923706055,39.47999954223633,38.540000915527344,38.91999816894531,2659300.0,,,,,
2025-05-23,39.4900016784668,39.58000183105469,38.709999084472656,39.09000015258789,2894000.0,,,,,
2025-05-27,40.16999816894531,40.41999816894531,39.38999938964844,39.90999984741211,2673400.0,,,,,
2025-05-28,38.970001220703125,40.38999938964844,38.220001220703125,40.310001373291016,4252400.0,,,,,
2025-05-29,38.84000015258789,39.22999954223633,38.77999877929688,39.0099983215332,3867200.0,,,,,
2025-05-30,37.45000076293945,38.459999084472656,36.88999938964844,38.43999862670898,6576900.0,,,,,
2025-06-02,38.650001525878906,39.0,38.02000045776367,38.77999877929688,4665200.0,,,,,
2025-06-03,38.36000061035156,38.869998931884766,38.27000045776367,38.630001068115234,3115700.0,,,,,
2025-06-04,37.29999923706055,38.41999816894531,36.84999847412109,38.22999954223633,4207200.0,,,,,
2025-06-05,37.18999862670898,37.58000183105469,36.810001373291016,37.540000915527344,3182900.0,,,,,
2025-06-06,38.650001525878906,38.900001525878906,37.36000061035156,37.380001068115234,3945600.0,,,,,
2025-06-09,38.91999816894531,39.470001220703125,38.150001525878906,38.36000061035156,6046500.0,,,,,
2025-06-10,38.38999938964844,39.540000915527344,38.33000183105469,39.31999969482422,3961800.0,,,,,
2025-06-11,39.220001220703125,39.84999847412109,38.68000030517578,39.0,4157500.0,,,,,
2025-06-12,40.040000915527344,40.06999969482422,38.83000183105469,39.150001525878906,3318500.0,,,,,
2025-06-13,41.65999984741211,41.66999816894531,39.20000076293945,40.31999969482422,5460800.0,,,,,
2025-06-16,42.130001068115234,42.7400016784668,41.02000045776367,41.209999084472656,4590800.0,,,,,
2025-06-17,42.52000045776367,42.790000915527344,41.790000915527344,42.5,3240200.0,,,,,
2025-06-18,43.02999877929688,43.7400016784668,42.09999847412109,42.95000076293945,4956400.0,,,,,
2025-06-20,43.77999877929688,44.02000045776367,42.88999938964844,43.25,6538100.0,,,,,
2025-06-23,42.31999969482422,43.88999938964844,42.18999862670898,43.68999862670898,4815300.0,,,,,
2025-06-24,42.34999847412109,42.66999816894531,41.27999877929688,41.720001220703125,3939400.0,,,,,
2025-06-25,41.060001373291016,42.16999816894531,40.7400016784668,42.15999984741211,3795900.0,,,,,
2025-06-26,40.88999938964844,41.68999862670898,40.56999969482422,41.0099983215332,4172900.0,,,,,
2025-06-27,41.18000030517578,41.25,40.59999847412109,41.18000030517578,5045100.0,,,,,
2025-06-30,40.27999877929688,40.959999084472656,40.09000015258789,40.619998931884766,5417300.0,,,,,
2025-07-01,37.65999984741211,40.04999923706055,37.650001525878906,40.04999923706055,9038700.0,,,,,
2025-07-02,37.20000076293945,38.29999923706055,36.77000045776367,38.29999923706055,5820500.0,,,,,
2025-07-03,37.2599983215332,37.83000183105469,37.02000045776367,37.43000030517578,3664900.0,,,,,
2025-07-07,37.02000045776367,37.70000076293945,36.91999816894531,37.16999816894531,4678200.0,,,,,
2025-07-08,36.619998931884766,37.369998931884766,36.560001373291016,37.209999084472656,5060100.0,,,,,
2025-07-09,35.560001373291016,36.47999954223633,35.529998779296875,36.209999084472656,4825500.0,,,,,
2025-07-10,35.849998474121094,35.869998931884766,34.83000183105469,35.70000076293945,6932900.0,,,,,
2025-07-11,35.95000076293945,36.209999084472656,35.5099983215332,35.970001220703125,5934000.0,,,,,
2025-07-14,37.15999984741211,37.380001068115234,35.9900016784668,36.040000915527344,6743500.0,,,,,
2025-07-15,36.31999969482422,37.290000915527344,36.060001373291016,36.77000045776367,5765300.0,,,,,
2025-07-16,36.209999084472656,37.02999877929688,36.209999084472656,36.77000045776367,4519800.0,,,,,
2025-07-17,36.43000030517578,36.650001525878906,36.04999923706055,36.29999923706055,4651100.0,,,,,
2025-07-18,36.310001373291016,36.88999938964844,36.09999847412109,36.84999847412109,3659600.0,,,,,
