Date,Close,High,Low,Open,Volume,"('Close', 'LEVI')","('High', 'LEVI')","('Low', 'LEVI')","('Open', 'LEVI')","('Volume', 'LEVI')"
2024-06-03,23.282310485839844,23.320858240016477,22.85829438018734,23.070303352042632,1449000.0,,,,,
2024-06-04,22.887205123901367,23.29194735119373,22.800474515334567,23.05102940252109,1256800.0,,,,,
2024-06-05,23.29194641113281,23.35940313994931,22.72337992816801,22.98357174336709,1250400.0,,,,,
2024-06-06,22.973934173583984,23.45577003823456,22.936351402570686,23.42685922465466,1255200.0,,,,,
2024-06-07,22.67519760131836,22.945024522840207,22.58846699424118,22.810111062079283,1399000.0,,,,,
2024-06-10,22.72337913513184,22.877566463633624,22.46318732901334,22.598102619995863,1423500.0,,,,,
2024-06-11,22.839019775390625,22.858291812255807,22.5229344760492,22.57882797810293,1294300.0,,,,,
2024-06-12,22.848655700683597,23.258217286342248,22.79083591188233,23.205215047416942,1309600.0,,,,,
2024-06-13,22.5306453704834,22.88720473724069,22.511373331839312,22.867930860538557,1128800.0,,,,,
2024-06-14,22.0199031829834,22.415008513151097,21.91389868628436,22.212636459276418,1460200.0,,,,,
2024-06-17,22.627012252807617,22.69928836929341,21.942806192456267,22.000625982810103,2163500.0,,,,,
2024-06-18,22.68483543395996,23.046212365008586,22.64628767904688,22.7330182895432,1378400.0,,,,,
2024-06-20,22.18372344970703,22.80047276272253,22.077718972260765,22.52100891953411,1438000.0,,,,,
2024-06-21,22.174087524414062,22.39091403906459,21.962080397899115,22.164450586200925,2546100.0,,,,,
2024-06-24,22.37645721435547,22.69446881607426,22.10663030262921,22.309000486423905,3762500.0,,,,,
2024-06-25,22.16444969177246,22.52100903903777,22.0584452137637,22.318637020844506,2942900.0,,,,,
2024-06-26,22.280092239379883,22.52101018305024,22.01026348076819,22.20299857092769,6749600.0,,,,,
2024-06-27,18.84941673278809,19.27343276834792,18.237485021826107,18.300124192979418,15540100.0,,,,,
2024-06-28,18.5795955657959,19.061431533225743,18.309766762334178,18.762691910017228,5595400.0,,,,,
2024-07-01,18.52176856994629,18.71450363640404,18.324215953953114,18.6374099774325,3091200.0,,,,,
2024-07-02,18.38685417175293,18.512130671806577,18.18448401672987,18.512130671806577,3105000.0,,,,,
2024-07-03,18.34831047058105,18.66150267742076,18.194121304035704,18.44467617234223,1802900.0,,,,,
2024-07-05,18.435039520263672,18.541043999513366,18.0977558827564,18.329036879071943,2262200.0,,,,,
2024-07-08,18.271215438842773,18.60850091786728,18.155575858527964,18.569955003781672,2391600.0,,,,,
2024-07-09,17.712284088134766,18.32903519296529,17.69301205209147,18.280850507712543,2413000.0,,,,,
2024-07-10,17.885746002197266,17.924293751958263,17.538825444637652,17.750832554149518,2289500.0,,,,,
2024-07-11,18.425405502319336,18.58922978075314,18.21339653137084,18.232670408376716,1969400.0,,,,,
2024-07-12,18.41576766967773,18.58922887819244,18.314580739338837,18.560318064087323,1631500.0,,,,,
2024-07-15,17.94356918334961,18.43504016902976,17.85683857692181,18.415768130535383,1908300.0,,,,,
2024-07-16,18.261579513549805,18.2962710184648,17.760469786678183,18.030296687256826,3061300.0,,,,,
2024-07-17,17.82792854309082,18.374329917076025,17.818291604392446,18.097757312470957,1687800.0,,,,,
2024-07-18,17.69301414489746,18.112210846862823,17.495461507138334,17.87129290627569,2039200.0,,,,,
2024-07-19,17.664104461669922,17.72674364489071,17.529190994478807,17.56773691165135,1356100.0,,,,,
2024-07-22,17.80865478515625,17.81829172391927,17.577373769018156,17.760471929399277,1553200.0,,,,,
2024-07-23,17.43282127380371,17.77492428761727,17.38463842382301,17.731558987411475,2086900.0,,,,,
2024-07-24,16.864253997802734,17.432820422487566,16.816071150174995,17.432820422487566,1494100.0,,,,,
2024-07-25,16.73897933959961,16.91243871304905,16.488424460539726,16.91243871304905,2217700.0,,,,,
2024-07-26,17.23044776916504,17.360543658524918,16.99916680076673,17.02807761108817,1697700.0,,,,,
2024-07-29,17.644826889038086,17.693011572986045,17.172628014694574,17.211175761852942,1762800.0,,,,,
2024-07-30,17.596647262573242,17.741197664748093,17.384640128587332,17.673740932937037,1389500.0,,,,,
2024-07-31,17.664104461669922,17.9821160900905,17.56773691165135,17.77010895049616,1232700.0,,,,,
2024-08-01,17.220815658569336,17.697832164268725,17.0521719928515,17.567736252334875,1188800.0,,,,,
2024-08-02,16.64807891845703,16.851933913358465,16.551005199529072,16.66749403254806,1525500.0,,,,,
2024-08-05,16.453935623168945,16.643228383095575,15.978274519343763,16.0559349865213,1371300.0,,,,,
2024-08-06,16.99754524230957,17.162570025303932,16.521886009332267,16.541301125338045,1636500.0,,,,,
2024-08-07,16.677204132080078,17.395546799216827,16.618960632454794,17.211106890288043,1204800.0,,,,,
2024-08-08,17.16257095336914,17.215961599508436,16.78010092378825,16.861644045116478,1512200.0,,,,,
2024-08-09,17.007253646850586,17.162570879572993,16.94998034785192,17.123740645628658,825000.0,,,,,
2024-08-12,17.269350051879883,17.380984183477494,17.036372379862772,17.07520260904137,1169800.0,,,,,
2024-08-13,17.71588897705078,17.7547192114871,17.380986536911223,17.424669624888338,1618000.0,,,,,
2024-08-14,17.531448364257812,17.764424206960708,17.317887637995344,17.706180709166837,1265800.0,,,,,
2024-08-15,18.259496688842773,18.51674232639945,17.977984935522713,18.007105755660554,2068600.0,,,,,
2024-08-16,18.43423080444336,18.60896314833349,18.15271902380834,18.15271902380834,1454300.0,,,,,
2024-08-19,18.79340171813965,18.846792358490976,18.468205023057603,18.47305972755896,1091200.0,,,,,
2024-08-20,18.424524307250977,18.880770309576327,18.342012835400013,18.793404132600305,1000200.0,,,,,
2024-08-21,18.725452423095703,18.880769654211356,18.550720075208737,18.608963573995247,792200.0,,,,,
2024-08-22,18.38569641113281,18.78369707167001,18.322598203527388,18.78369707167001,1172800.0,,,,,
2024-08-23,18.92930603027344,19.026379764836747,18.45364676759345,18.57984132645652,1519600.0,,,,,
2024-08-26,18.43423080444336,19.01667133356801,18.38569486515272,19.01667133356801,1280700.0,,,,,
2024-08-27,18.735157012939453,18.79340235978074,18.366279073914637,18.473060358262995,1633700.0,,,,,
2024-08-28,18.26920509338379,18.64293773187986,18.162423810519964,18.541011153615653,1541200.0,,,,,
2024-08-29,18.48276710510254,18.70118066582838,18.152717560259475,18.327448038534698,1169400.0,,,,,
2024-08-30,18.706037521362305,18.754573462321105,18.405108762529853,18.599256229419986,886300.0,,,,,
2024-09-03,18.638086318969727,18.80311110908921,18.47306152885024,18.589548526859613,1584100.0,,,,,
2024-09-04,18.521595001220703,18.70603488360553,18.206105874893545,18.482766624234383,1049300.0,,,,,
2024-09-05,18.278913497924805,18.67691412327655,18.26920593980313,18.59925550983053,1120400.0,,,,,
2024-09-06,18.06535148620605,18.37113121337085,17.890619155524877,18.249789522789733,1312200.0,,,,,
2024-09-09,18.278913497924805,18.453645841060183,18.01681498322173,18.09447359666775,937200.0,,,,,
2024-09-10,18.667205810546875,18.67691336827613,18.157571064688558,18.327448696132222,1241400.0,,,,,
2024-09-11,18.725452423095703,18.773988363496557,18.28862155337829,18.550720075208737,1159300.0,,,,,
2024-09-12,18.67691421508789,18.81281632640463,18.52159698743236,18.74486527074626,893400.0,,,,,
2024-09-13,19.34672164916992,19.37584247325344,18.79825662675814,18.861354831484885,1214500.0,,,,,
2024-09-16,18.90989112854004,19.44379574895853,18.885623157504543,19.29818421969053,1313100.0,,,,,
2024-09-17,19.12345314025879,19.25935525517867,18.96813590848537,18.987549173811452,909800.0,,,,,
2024-09-18,19.201112747192383,19.531162344627955,19.04094080217473,19.104039009441767,1538100.0,,,,,
2024-09-19,19.337013244628903,19.715598753371136,19.26906218937029,19.608819317190765,990500.0,,,,,
2024-09-20,19.569988250732425,19.63308645000955,19.104036590364345,19.385548357513983,2078300.0,,,,,
2024-09-23,19.82238006591797,19.948574618481047,19.443794556701334,19.58940422551332,3020300.0,,,,,
2024-09-24,20.074769973754883,20.259209865428517,19.521452150261293,19.754427978494,2838900.0,,,,,
2024-09-25,20.268917083740234,20.443649430833005,20.074771471491825,20.152430086696675,2254900.0,,,,,
2024-09-26,20.83194351196289,20.99696830867629,20.30774829692049,20.6475054491572,2597800.0,,,,,
2024-09-27,21.016380310058597,21.069770949832748,20.501892730112573,21.00667275268809,2003600.0,,,,,
2024-09-30,21.16199111938477,21.30760263634056,20.93872284229266,21.035796569754076,2281300.0,,,,,
2024-10-01,21.04550552368164,21.268773815583984,20.793114556150847,21.11345658195388,2708700.0,,,,,
2024-10-02,20.443647384643555,20.996965194037877,20.351428366920253,20.88047820865341,6350600.0,,,,,
2024-10-03,18.871063232421875,19.298184717951536,18.045939235218476,18.143012973394324,11266700.0,,,,,
2024-10-04,19.239940643310547,19.54086755632897,18.851647553685574,18.97784211349088,3393700.0,,,,,
2024-10-07,19.08462142944336,19.53115982487643,18.885621125915392,19.259353764546415,3265400.0,,,,,
2024-10-08,18.706037521362305,19.10792081520577,18.63323175839664,19.00696442866729,2281500.0,,,,,
2024-10-09,18.337156295776367,18.780782242228035,18.327448738024923,18.735156905948976,3332800.0,,,,,
2024-10-10,18.1721305847168,18.405106404216436,18.1721305847168,18.26920430572345,1919700.0,,,,,
2024-10-11,18.5798397064209,18.599254821946197,18.113888042977813,18.123595600740455,2337400.0,,,,,
2024-10-14,18.48276710510254,18.735156190898056,18.414814203435935,18.541010597860947,1617400.0,,,,,
2024-10-15,18.75457191467285,18.987547744799105,18.47306014759304,18.541011199938943,1761100.0,,,,,
2024-10-16,18.191545486450195,18.83222944546239,18.152717109418017,18.68661979141911,2281700.0,,,,,
2024-10-17,17.968280792236328,18.27114996959949,17.85179193497066,18.240086891504507,2156400.0,,,,,
2024-10-18,18.113889694213867,18.37598822311588,17.95857245890768,18.09447457691872,1764100.0,,,,,
2024-10-21,18.10417938232422,18.327447642681808,17.987692399323397,18.094471825152947,1985100.0,,,,,
2024-10-22,17.77412986755371,18.07505858566992,17.73530149034572,18.00710568538331,1425900.0,,,,,
2024-10-23,17.259645462036133,17.754719860017975,17.23537563886318,17.754719860017975,2234900.0,,,,,
2024-10-24,16.978130340576172,17.3664234079553,16.96842278245077,17.3664234079553,1638100.0,,,,,
2024-10-25,16.96842384338379,17.172278873708276,16.85193684165052,17.026669195777934,2061300.0,,,,,
2024-10-28,17.14315414428711,17.29847136234757,17.03637286254781,17.11403147157804,2800200.0,,,,,
2024-10-29,17.006244659423828,17.294734805949645,16.91334174843549,17.11381782549525,2070600.0,,,,,
2024-10-30,17.025802612304688,17.280065255319826,16.947568096396797,16.95734764404253,2100500.0,,,,,
2024-10-31,16.712865829467773,17.280066579582044,16.70308628107258,17.16271386409786,2761000.0,,,,,
2024-11-01,16.81066131591797,16.89867539599542,16.57595772413088,16.673749488431746,2008800.0,,,,,
2024-11-04,16.62485122680664,16.8546659435892,16.507498515080336,16.70308574620482,1737600.0,,,,,
2024-11-05,16.50749969482422,16.634631963718338,16.37058974240736,16.527058792386114,1798700.0,,,,,
2024-11-06,16.654190063476562,16.771540911300676,16.258126755239466,16.634630967086512,2420200.0,,,,,
2024-11-07,16.69330596923828,16.986686811902416,16.605291902964847,16.761760939615833,2351000.0,,,,,
2024-11-08,16.556396484375,16.688417587420446,16.497721060329724,16.624851456637504,1628000.0,,,,,
2024-11-11,16.59551239013672,16.815547556285953,16.453713607736592,16.68352645659641,1438200.0,,,,,
2024-11-12,16.48794174194336,16.703086209947077,16.390148123665988,16.48794174194336,1562700.0,,,,,
2024-11-13,16.60529136657715,16.85466516804924,16.527056850778802,16.527056850778802,1566600.0,,,,,
2024-11-14,16.39015007019043,16.673749545091663,16.36081142164547,16.624853662775077,1301400.0,,,,,
2024-11-15,16.204341888427734,16.409708691750247,16.09676871215126,16.390149593289383,1817000.0,,,,,
2024-11-18,15.822946548461914,16.26301500980829,15.79360790493561,16.26301500980829,2501200.0,,,,,
2024-11-19,15.637139320373535,15.74960132590989,15.397545987115157,15.666477964744878,1735400.0,,,,,
2024-11-20,15.451333045959473,15.627360254474114,15.363318975387616,15.510008471254665,2050100.0,,,,,
2024-11-21,15.617581367492676,15.637139531375103,15.275304639574127,15.451332777661271,2010800.0,,,,,
2024-11-22,15.959856033325195,16.008753771143482,15.686036162574698,15.734932035135008,2315600.0,,,,,
2024-11-25,16.732425689697266,17.113818768220696,16.179893304336698,16.179893304336698,3285700.0,,,,,
2024-11-26,16.40970802307129,16.712866575828148,16.390148925407438,16.63463205043095,1893900.0,,,,,
2024-11-27,16.536836624145508,16.908451978203843,16.5074979808489,16.55639571967658,1942200.0,,,,,
2024-11-29,17.0747013092041,17.172494936577227,16.639521625914902,16.66397143170191,1313500.0,,,,,
2024-12-02,17.778812408447266,17.974397781151634,17.143156682956327,17.201832108241824,2940700.0,,,,,
2024-12-03,17.993955612182617,18.062410581076467,17.700576641135264,17.85704567439492,2497200.0,,,,,
2024-12-04,18.08197021484375,18.12597724833673,17.749473042954126,18.003735695884902,1493300.0,,,,,
2024-12-05,17.504989624023438,17.949948792355524,17.41208671731956,17.905941759652,2293700.0,,,,,
2024-12-06,17.37786102294922,17.79837229760739,17.12359834838246,17.720137771991325,1699600.0,,,,,
2024-12-09,17.1627140045166,17.573445714184498,17.108929285790193,17.485431643165796,1825000.0,,,,,
2024-12-10,17.04536247253418,17.172492867117935,16.84977524135817,17.016023828280357,1312400.0,,,,,
2024-12-11,17.09425926208496,17.206721273186528,16.9671288607009,17.123597907908135,1514200.0,,,,,
2024-12-12,16.98668670654297,17.064921224383216,16.6639690872947,17.025803032834073,1806300.0,,,,,
2024-12-13,16.918230056762695,17.113817286136044,16.888893278037333,16.93778915275164,1312300.0,,,,,
2024-12-16,16.732425689697266,17.03558424274773,16.70308704317307,16.879115191801798,1472300.0,,,,,
2024-12-17,16.57595443725586,16.79109888741807,16.429263089375567,16.742203014963284,1599600.0,,,,,
2024-12-18,16.419485092163086,16.76175992329764,16.39992599745313,16.575954119326862,1726300.0,,,,,
2024-12-19,16.282573699951172,16.712864467996454,16.243457374815044,16.605291309670637,1416200.0,,,,,
2024-12-20,17.006244659423828,17.07469963228451,16.135885378324094,16.175003571534837,2346800.0,,,,,
2024-12-23,16.937789916992188,17.32896252813071,16.786211579383714,16.859555394764485,1415900.0,,,,,
2024-12-24,17.055143356323242,17.055143356323242,16.770564640125496,16.947570184225842,376500.0,,,,,
2024-12-26,17.0844783782959,17.099148632690067,16.937788891160423,16.937788891160423,723400.0,,,,,
2024-12-27,16.81066131591797,17.084481240373734,16.727536077952223,16.957350827627607,914400.0,,,,,
2024-12-30,16.957347869873047,17.064921030150753,16.439043029294474,16.59551206319404,1445900.0,,,,,
2024-12-31,16.918230056762695,17.21161090082272,16.87911373004286,17.035582767438317,997800.0,,,,,
2025-01-02,17.035585403442383,17.25072989683704,16.888895891343374,17.09426083523032,1072800.0,,,,,
2025-01-03,17.221389770507812,17.328961063693924,16.88204711602352,17.18227158007069,1334700.0,,,,,
2025-01-06,17.446313858032227,17.641901080691607,17.36807934202007,17.38763843733761,1525300.0,,,,,
2025-01-07,17.280067443847656,17.681019621813604,17.24094924831038,17.54410966794959,1426400.0,,,,,
2025-01-08,17.46587371826172,17.514769593438945,16.84977524558344,17.45609417017466,1614100.0,,,,,
2025-01-10,17.231170654296875,17.45609467097795,17.0942588424082,17.309405175979776,1624600.0,,,,,
2025-01-13,17.035585403442383,17.162715816525967,16.527060020591364,17.162715816525967,1893500.0,,,,,
2025-01-14,17.006244659423828,17.260507319519302,16.825327678969437,17.12359737379794,1026500.0,,,,,
2025-01-15,17.328960418701172,17.500099697606707,17.237034912905035,17.348519513191732,1357400.0,,,,,
2025-01-16,17.18227195739746,17.446314152872503,17.126530586584252,17.446314152872503,1908000.0,,,,,
2025-01-17,16.98668670654297,17.358300199969626,16.91822987133197,17.14315574222346,1397800.0,,,,,
2025-01-21,17.152936935424805,17.30940598611385,16.634632039230965,17.006245568302887,2577800.0,,,,,
2025-01-22,17.231170654296875,17.270286982509262,17.05514251419581,17.211611557561618,1463400.0,,,,,
2025-01-23,17.416976928710938,17.44631557457387,16.888894359985393,17.133377479735298,1696700.0,,,,,
2025-01-24,17.152936935424805,17.368081413807683,16.888894712915214,17.368081413807683,1889200.0,,,,,
2025-01-27,17.837488174438477,17.84726772304921,17.152936559010673,17.280066960433864,2458900.0,,,,,
2025-01-28,17.9548397064209,18.09174964741062,17.617451830041873,17.729913833748864,2429900.0,,,,,
2025-01-29,17.690797805786133,18.31667396402803,17.661459161396763,17.959728850952068,3465600.0,,,,,
2025-01-30,18.43402671813965,18.590495758055027,16.399927333981637,16.624851345702734,6762100.0,,,,,
2025-01-31,18.610055923461918,19.235932119078512,18.27951351881389,18.306895509109204,5038200.0,,,,,
2025-02-03,18.248218536376957,18.49270163773812,17.681017815829364,17.925500917190533,2906800.0,,,,,
2025-02-04,18.795860290527344,18.849646871638303,18.277557305839284,18.39490815075588,1646900.0,,,,,
2025-02-05,18.766525268554688,19.011008394483326,18.668731645131587,18.766525268554688,1964300.0,,,,,
2025-02-06,18.63939094543457,19.254510138997595,18.62961139764364,19.079461269736523,1988300.0,,,,,
2025-02-07,18.0330753326416,18.629612873068936,17.7592535685834,18.580716995499834,2089700.0,,,,,
2025-02-10,17.808149337768555,18.013516125876844,17.68101893770773,17.993957028864976,1979600.0,,,,,
2025-02-11,17.397418975830078,17.7494733853063,17.348521234751367,17.651679768406975,3063700.0,,,,,
2025-02-12,17.220094680786133,17.643701440614834,17.170838867359517,17.239797757752314,2219200.0,,,,,
2025-02-13,17.9490909576416,17.963869204317255,17.367863361433052,17.367863361433052,1648600.0,,,,,
2025-02-14,17.998348236083984,18.07715866025723,17.64370038781002,18.027900970781,1382300.0,,,,,
2025-02-18,17.82102394104004,18.215076053704895,17.69295583005603,18.008199399176604,1668700.0,,,,,
2025-02-19,17.9490909576416,17.98357040157018,17.436824128278978,17.68310694433383,1243700.0,,,,,
2025-02-20,18.39240074157715,18.55002159321985,17.8407277608277,17.958942460065344,1850600.0,,,,,
2025-02-21,18.11656379699707,18.50569110697113,17.97372118817432,18.41210431098536,1586200.0,,,,,
2025-02-24,18.62883186340332,18.806155789767065,17.968793848043134,18.116563160350005,2167800.0,,,,,
2025-02-25,17.880130767822266,18.589426428964877,17.274275309922043,18.589426428964877,3566800.0,,,,,
2025-02-26,17.505783081054688,17.929389826878143,17.33831069035678,17.83087632429312,1897200.0,,,,,
2025-02-27,17.229944229125977,17.446672413754282,17.09695129344885,17.387565068671766,2076700.0,,,,,
2025-02-28,17.70280647277832,17.71758471806086,17.06247158719656,17.22994396148612,1950000.0,,,,,
2025-03-03,16.973812103271484,17.816098926479313,16.895001673245996,17.75206674388845,1453200.0,,,,,
2025-03-04,16.303922653198242,16.747232500392418,16.06749136102431,16.747232500392418,1578100.0,,,,,
2025-03-05,16.41228675842285,16.5255766286528,15.981784124155777,16.313773255921962,1646100.0,,,,,
2025-03-06,16.234962463378906,16.688123813061946,16.170930285338667,16.29407169093891,1083000.0,,,,,
2025-03-07,16.234962463378906,16.412286388081455,15.762099916831264,16.244814001305574,1637700.0,,,,,
2025-03-10,15.949275970458984,16.244814603255225,15.776876868837174,16.00838332122047,1839200.0,,,,,
