Date,Close,High,Low,Open,Volume,"('Close', 'MYNZ')","('High', 'MYNZ')","('Low', 'MYNZ')","('Open', 'MYNZ')","('Volume', 'MYNZ')"
2024-06-03,0.8679999709129333,0.8899999856948853,0.7950000166893005,0.8899999856948853,263900.0,,,,,
2024-06-04,0.7260000109672546,0.8169999718666077,0.699999988079071,0.8169999718666077,349900.0,,,,,
2024-06-05,0.6800000071525574,0.7599999904632568,0.6779999732971191,0.7300000190734863,249500.0,,,,,
2024-06-06,0.7699999809265137,0.8500000238418579,0.6949999928474426,0.699999988079071,228200.0,,,,,
2024-06-07,0.7979999780654907,0.8199999928474426,0.75,0.8100000023841858,182000.0,,,,,
2024-06-10,0.7099999785423279,0.8100000023841858,0.699999988079071,0.8100000023841858,303900.0,,,,,
2024-06-11,0.6600000262260437,0.7400000095367432,0.6499999761581421,0.7400000095367432,242000.0,,,,,
2024-06-12,0.6899999976158142,0.699999988079071,0.6029999852180481,0.6499999761581421,409000.0,,,,,
2024-06-13,0.6600000262260437,0.699999988079071,0.6299999952316284,0.6600000262260437,73400.0,,,,,
2024-06-14,0.625,0.6639999747276306,0.5799999833106995,0.6639999747276306,273200.0,,,,,
2024-06-17,0.6000000238418579,0.6399999856948853,0.5899999737739563,0.625,196500.0,,,,,
2024-06-18,0.574999988079071,0.6399999856948853,0.5049999952316284,0.6309999823570251,472900.0,,,,,
2024-06-20,0.5600000023841858,0.5699999928474426,0.5400000214576721,0.5699999928474426,81000.0,,,,,
2024-06-21,0.4490000009536743,0.5799999833106995,0.4300000071525574,0.5600000023841858,798100.0,,,,,
2024-06-24,0.3910000026226043,0.4699999988079071,0.3819999992847442,0.4510000050067901,637500.0,,,,,
2024-06-25,0.375,0.4620000123977661,0.3519999980926513,0.4329999983310699,757100.0,,,,,
2024-06-26,0.3959999978542328,0.4199999868869781,0.3709999918937683,0.3799999952316284,219800.0,,,,,
2024-06-27,0.4659999907016754,0.4699999988079071,0.3919999897480011,0.3989999890327453,223900.0,,,,,
2024-06-28,0.4009999930858612,0.4839999973773956,0.3409999907016754,0.4839999973773956,781600.0,,,,,
2024-07-01,0.3449999988079071,0.395000010728836,0.3149999976158142,0.3899999856948852,602200.0,,,,,
2024-07-02,0.3389999866485595,0.3970000147819519,0.3210000097751617,0.3700000047683716,568400.0,,,,,
2024-07-03,0.3350000083446502,0.3700000047683716,0.3300000131130218,0.3389999866485595,204200.0,,,,,
2024-07-05,0.3880000114440918,0.3899999856948852,0.3519999980926513,0.3700000047683716,416000.0,,,,,
2024-07-08,0.4769999980926513,0.5600000023841858,0.4099999964237213,0.4259999990463257,3752400.0,,,,,
2024-07-09,0.4799999892711639,0.5529999732971191,0.3899999856948852,0.5299999713897705,12249100.0,,,,,
2024-07-10,0.4059999883174896,0.4690000116825104,0.4000000059604645,0.4690000116825104,1460900.0,,,,,
2024-07-11,0.4629999995231628,0.4850000143051147,0.4000000059604645,0.4050000011920929,871400.0,,,,,
2024-07-12,0.4779999852180481,0.5019999742507935,0.4250000119209289,0.4699999988079071,1161500.0,,,,,
2024-07-15,0.4320000112056732,0.4550000131130218,0.3910000026226043,0.4399999976158142,1143500.0,,,,,
2024-07-16,0.4280000030994415,0.4589999914169311,0.4099999964237213,0.4350000023841858,765000.0,,,,,
2024-07-17,0.4239999949932098,0.4390000104904175,0.4009999930858612,0.4169999957084656,528500.0,,,,,
2024-07-18,0.3799999952316284,0.4300000071525574,0.3709999918937683,0.4250000119209289,816400.0,,,,,
2024-07-19,0.3490000069141388,0.3939999938011169,0.3400000035762787,0.3799999952316284,734200.0,,,,,
2024-07-22,0.3810000121593475,0.3939999938011169,0.3549999892711639,0.3729999959468841,442400.0,,,,,
2024-07-23,0.3549999892711639,0.3819999992847442,0.3409999907016754,0.3700000047683716,778900.0,,,,,
2024-07-24,0.3600000143051147,0.3790000081062317,0.3449999988079071,0.3580000102519989,444800.0,,,,,
2024-07-25,0.3540000021457672,0.3799999952316284,0.3400000035762787,0.367000013589859,1242300.0,,,,,
2024-07-26,0.335999995470047,0.3600000143051147,0.3210000097751617,0.3459999859333038,1210700.0,,,,,
2024-07-29,0.3499999940395355,0.3600000143051147,0.3059999942779541,0.3490000069141388,1355200.0,,,,,
2024-07-30,0.3429999947547912,0.356000006198883,0.3149999976158142,0.3499999940395355,768200.0,,,,,
2024-07-31,0.4670000076293945,0.4749999940395355,0.3300000131130218,0.3379999995231628,4954900.0,,,,,
2024-08-01,0.4099999964237213,0.4659999907016754,0.3810000121593475,0.4350000023841858,1514000.0,,,,,
2024-08-02,0.3600000143051147,0.4300000071525574,0.3499999940395355,0.3910000026226043,1259600.0,,,,,
2024-08-05,0.31700000166893,0.3499999940395355,0.3059999942779541,0.3379999995231628,1223600.0,,,,,
2024-08-06,0.3610000014305115,0.4000000059604645,0.3240000009536743,0.3300000131130218,656000.0,,,,,
2024-08-07,0.3610000014305115,0.3899999856948852,0.3499999940395355,0.3799999952316284,785600.0,,,,,
2024-08-08,0.3289999961853027,0.3759999871253967,0.3109999895095825,0.363999992609024,1220300.0,,,,,
2024-08-09,0.3149999976158142,0.3580000102519989,0.3059999942779541,0.3199999928474426,1611400.0,,,,,
2024-08-12,0.3370000123977661,0.3549999892711639,0.3149999976158142,0.3240000009536743,810400.0,,,,,
2024-08-13,0.3499999940395355,0.3600000143051147,0.3400000035762787,0.3400000035762787,418000.0,,,,,
2024-08-14,0.3149999976158142,0.3580000102519989,0.3100000023841858,0.3580000102519989,1093800.0,,,,,
2024-08-15,0.3199999928474426,0.3499999940395355,0.3079999983310699,0.328000009059906,1379600.0,,,,,
2024-08-16,0.3350000083446502,0.3400000035762787,0.3059999942779541,0.324999988079071,1505900.0,,,,,
2024-08-19,0.3880000114440918,0.4099999964237213,0.3350000083446502,0.3400000035762787,1675400.0,,,,,
2024-08-20,0.3810000121593475,0.4000000059604645,0.3600000143051147,0.4000000059604645,1829100.0,,,,,
2024-08-21,0.356000006198883,0.3889999985694885,0.3400000035762787,0.3790000081062317,1571100.0,,,,,
2024-08-22,0.3470000028610229,0.3799999952316284,0.328000009059906,0.3759999871253967,1277500.0,,,,,
2024-08-23,0.3589999973773956,0.3680000007152557,0.3330000042915344,0.3449999988079071,564700.0,,,,,
2024-08-26,0.4339999854564667,0.4600000083446502,0.3659999966621399,0.3740000128746032,3464400.0,,,,,
2024-08-27,0.356000006198883,0.4390000104904175,0.3510000109672546,0.4199999868869781,2001200.0,,,,,
2024-08-28,0.3540000021457672,0.3869999945163727,0.324999988079071,0.3700000047683716,1806900.0,,,,,
2024-08-29,0.3630000054836273,0.3700000047683716,0.3310000002384186,0.3600000143051147,1165800.0,,,,,
2024-08-30,0.3540000021457672,0.3700000047683716,0.3529999852180481,0.363999992609024,687800.0,,,,,
2024-09-03,0.3930000066757202,0.4079999923706054,0.3510000109672546,0.3549999892711639,1956700.0,,,,,
2024-09-04,0.356000006198883,0.3970000147819519,0.3379999995231628,0.3939999938011169,2255100.0,,,,,
2024-09-05,0.3339999914169311,0.3600000143051147,0.328000009059906,0.3449999988079071,2078100.0,,,,,
2024-09-06,0.3269999921321869,0.3400000035762787,0.3160000145435333,0.3319999873638153,2361000.0,,,,,
2024-09-09,0.3700000047683716,0.3899999856948852,0.3199999928474426,0.3300000131130218,3121300.0,,,,,
2024-09-10,0.3449999988079071,0.3899999856948852,0.3199999928474426,0.3499999940395355,3395500.0,,,,,
