Date,Close,High,Low,Open,Volume,"('Close', 'NKTR')","('High', 'NKTR')","('Low', 'NKTR')","('Open', 'NKTR')","('Volume', 'NKTR')"
2024-10-09,19.5,19.649999618530277,19.200000762939453,19.350000381469727,26027.0,,,,,
2024-10-10,19.350000381469727,19.5,18.600000381469727,18.899999618530277,49160.0,,,,,
2024-10-11,20.399999618530277,20.549999237060547,19.200000762939453,19.200000762939453,84427.0,,,,,
2024-10-14,19.799999237060547,20.850000381469727,19.350000381469727,20.549999237060547,105887.0,,,,,
2024-10-15,19.350000381469727,20.100000381469727,19.049999237060547,19.649999618530277,50307.0,,,,,
2024-10-16,20.700000762939453,20.700000762939453,19.350000381469727,19.350000381469727,260380.0,,,,,
2024-10-17,21.75,22.200000762939453,20.549999237060547,21.149999618530277,186567.0,,,,,
2024-10-18,21.149999618530277,22.350000381469727,20.850000381469727,21.600000381469727,88320.0,,,,,
2024-10-21,20.850000381469727,21.600000381469727,20.700000762939453,21.600000381469727,42907.0,,,,,
2024-10-22,21.600000381469727,21.75,20.850000381469727,21.0,47020.0,,,,,
2024-10-23,21.149999618530277,22.049999237060547,20.700000762939453,21.600000381469727,58933.0,,,,,
2024-10-24,20.25,21.299999237060547,20.100000381469727,21.299999237060547,64513.0,,,,,
2024-10-25,19.799999237060547,20.700000762939453,19.5,20.25,70740.0,,,,,
2024-10-28,20.399999618530277,21.0,19.950000762939453,20.700000762939453,64533.0,,,,,
2024-10-29,19.049999237060547,20.700000762939453,18.75,20.399999618530277,128773.0,,,,,
2024-10-30,18.75,19.5,18.450000762939453,19.200000762939453,95620.0,,,,,
2024-10-31,17.850000381469727,18.75,17.850000381469727,18.75,79187.0,,,,,
2024-11-01,18.450000762939453,18.899999618530277,18.149999618530277,18.149999618530277,56140.0,,,,,
2024-11-04,19.950000762939453,22.049999237060547,18.899999618530277,20.549999237060547,398213.0,,,,,
2024-11-05,21.0,21.149999618530277,20.100000381469727,20.100000381469727,174947.0,,,,,
2024-11-06,20.850000381469727,22.049999237060547,20.399999618530277,21.450000762939453,159073.0,,,,,
2024-11-07,20.549999237060547,21.299999237060547,19.950000762939453,21.149999618530277,124360.0,,,,,
2024-11-08,21.0,21.450000762939453,20.399999618530277,20.700000762939453,110580.0,,,,,
2024-11-11,20.549999237060547,21.299999237060547,20.399999618530277,21.0,86833.0,,,,,
2024-11-12,19.649999618530277,20.700000762939453,19.5,20.549999237060547,64307.0,,,,,
2024-11-13,19.200000762939453,20.549999237060547,19.200000762939453,19.950000762939453,58893.0,,,,,
2024-11-14,17.549999237060547,19.5,17.399999618530273,19.350000381469727,157647.0,,,,,
2024-11-15,16.049999237060547,18.0,15.600000381469728,18.0,251093.0,,,,,
2024-11-18,15.449999809265137,16.350000381469727,15.300000190734863,16.049999237060547,92713.0,,,,,
2024-11-19,15.449999809265137,15.600000381469728,15.0,15.300000190734863,100153.0,,,,,
2024-11-20,15.0,16.049999237060547,15.0,16.049999237060547,99080.0,,,,,
2024-11-21,15.149999618530272,15.600000381469728,14.699999809265137,15.0,97020.0,,,,,
2024-11-22,15.75,16.649999618530273,15.149999618530272,15.449999809265137,308813.0,,,,,
2024-11-25,16.350000381469727,16.799999237060547,16.049999237060547,16.049999237060547,165380.0,,,,,
2024-11-26,16.049999237060547,16.799999237060547,16.049999237060547,16.5,91133.0,,,,,
2024-11-27,16.950000762939453,17.25,16.200000762939453,16.649999618530273,111720.0,,,,,
2024-11-29,17.100000381469727,17.25,16.5,16.950000762939453,64133.0,,,,,
2024-12-02,17.700000762939453,18.149999618530277,17.25,17.25,73973.0,,,,,
2024-12-03,16.049999237060547,17.399999618530273,16.049999237060547,17.25,137213.0,,,,,
2024-12-04,15.300000190734863,16.649999618530273,15.149999618530272,15.899999618530272,406593.0,,,,,
2024-12-05,15.300000190734863,15.899999618530272,14.550000190734863,15.300000190734863,455300.0,,,,,
2024-12-06,15.300000190734863,16.049999237060547,15.0,15.75,95233.0,,,,,
2024-12-09,15.149999618530272,15.75,15.0,15.600000381469728,77727.0,,,,,
2024-12-10,15.300000190734863,15.899999618530272,14.850000381469728,15.449999809265137,123820.0,,,,,
2024-12-11,15.300000190734863,15.75,14.850000381469728,15.449999809265137,115880.0,,,,,
2024-12-12,15.0,15.600000381469728,15.0,15.300000190734863,143947.0,,,,,
2024-12-13,15.149999618530272,15.449999809265137,14.850000381469728,15.0,137227.0,,,,,
2024-12-16,15.0,15.75,15.0,15.0,68527.0,,,,,
2024-12-17,15.300000190734863,15.449999809265137,15.0,15.0,114153.0,,,,,
2024-12-18,13.949999809265137,15.600000381469728,13.800000190734863,15.300000190734863,101060.0,,,,,
2024-12-19,14.100000381469728,15.0,13.350000381469728,13.800000190734863,109240.0,,,,,
2024-12-20,13.949999809265137,14.399999618530272,13.5,14.399999618530272,119160.0,,,,,
2024-12-23,13.5,13.949999809265137,13.050000190734863,13.949999809265137,114087.0,,,,,
2024-12-24,13.649999618530272,13.649999618530272,13.350000381469728,13.350000381469728,33713.0,,,,,
2024-12-26,14.25,14.399999618530272,13.199999809265137,13.800000190734863,72707.0,,,,,
2024-12-27,14.25,14.399999618530272,13.5,13.649999618530272,73207.0,,,,,
2024-12-30,14.100000381469728,14.399999618530272,13.949999809265137,13.949999809265137,46993.0,,,,,
2024-12-31,13.949999809265137,14.399999618530272,13.649999618530272,13.800000190734863,74213.0,,,,,
2025-01-02,14.399999618530272,15.300000190734863,13.949999809265137,14.399999618530272,60607.0,,,,,
2025-01-03,16.5,17.399999618530273,14.399999618530272,14.399999618530272,186353.0,,,,,
2025-01-06,17.549999237060547,18.299999237060547,16.950000762939453,17.25,177080.0,,,,,
2025-01-07,17.850000381469727,18.75,17.100000381469727,17.549999237060547,168380.0,,,,,
2025-01-08,17.100000381469727,18.600000381469727,16.799999237060547,18.450000762939453,122920.0,,,,,
2025-01-10,15.449999809265137,16.799999237060547,15.300000190734863,16.5,110093.0,,,,,
2025-01-13,14.399999618530272,15.149999618530272,13.949999809265137,15.149999618530272,120127.0,,,,,
2025-01-14,13.5,14.850000381469728,13.050000190734863,14.850000381469728,74113.0,,,,,
2025-01-15,13.649999618530272,14.399999618530272,13.5,13.949999809265137,89453.0,,,,,
2025-01-16,13.350000381469728,13.949999809265137,13.199999809265137,13.5,73573.0,,,,,
2025-01-17,13.350000381469728,14.100000381469728,13.199999809265137,13.350000381469728,119520.0,,,,,
2025-01-21,13.5,14.100000381469728,12.600000381469728,13.649999618530272,56273.0,,,,,
2025-01-22,13.800000190734863,14.399999618530272,13.350000381469728,13.800000190734863,51133.0,,,,,
2025-01-23,13.350000381469728,13.949999809265137,13.350000381469728,13.800000190734863,85480.0,,,,,
2025-01-24,13.199999809265137,13.5,13.050000190734863,13.350000381469728,99893.0,,,,,
2025-01-27,13.199999809265137,13.800000190734863,12.899999618530272,13.350000381469728,89533.0,,,,,
2025-01-28,12.600000381469728,13.199999809265137,12.600000381469728,13.050000190734863,73873.0,,,,,
2025-01-29,12.600000381469728,13.050000190734863,12.0,12.300000190734863,110887.0,,,,,
2025-01-30,12.75,12.899999618530272,12.300000190734863,12.899999618530272,66680.0,,,,,
2025-01-31,12.449999809265137,13.350000381469728,12.449999809265137,13.350000381469728,53427.0,,,,,
2025-02-03,12.149999618530272,12.899999618530272,12.0,12.449999809265137,54453.0,,,,,
2025-02-04,11.699999809265137,12.300000190734863,11.550000190734863,12.0,107393.0,,,,,
2025-02-05,11.399999618530272,12.149999618530272,10.800000190734863,11.399999618530272,208320.0,,,,,
2025-02-06,10.5,11.699999809265137,10.5,11.25,114273.0,,,,,
2025-02-07,10.199999809265137,10.800000190734863,9.899999618530272,10.649999618530272,224887.0,,,,,
2025-02-10,10.5,10.800000190734863,10.050000190734863,10.5,560853.0,,,,,
2025-02-11,9.899999618530272,10.649999618530272,9.75,10.649999618530272,277133.0,,,,,
2025-02-12,10.949999809265137,11.699999809265137,9.75,9.899999618530272,324740.0,,,,,
2025-02-13,13.350000381469728,14.100000381469728,11.550000190734863,12.149999618530272,542653.0,,,,,
2025-02-14,14.699999809265137,16.200000762939453,13.5,13.949999809265137,459087.0,,,,,
2025-02-18,15.899999618530272,15.899999618530272,14.699999809265137,15.300000190734863,226100.0,,,,,
2025-02-19,15.0,15.600000381469728,14.550000190734863,15.449999809265137,227260.0,,,,,
2025-02-20,14.399999618530272,14.699999809265137,13.800000190734863,14.699999809265137,110160.0,,,,,
2025-02-21,13.949999809265137,15.0,13.800000190734863,14.699999809265137,81260.0,,,,,
2025-02-24,12.75,14.25,12.449999809265137,13.5,153733.0,,,,,
2025-02-25,13.050000190734863,13.800000190734863,12.0,12.449999809265137,186767.0,,,,,
2025-02-26,11.699999809265137,13.649999618530272,11.699999809265137,12.899999618530272,157107.0,,,,,
2025-02-27,12.0,12.600000381469728,11.399999618530272,11.550000190734863,87220.0,,,,,
2025-02-28,12.600000381469728,12.75,11.699999809265137,11.850000381469728,77620.0,,,,,
2025-03-03,12.0,12.899999618530272,12.0,12.899999618530272,86833.0,,,,,
2025-03-04,12.600000381469728,13.050000190734863,11.550000190734863,12.0,122713.0,,,,,
2025-03-05,12.899999618530272,13.199999809265137,12.449999809265137,12.75,58133.0,,,,,
2025-03-06,12.899999618530272,13.949999809265137,12.300000190734863,12.75,96153.0,,,,,
2025-03-07,13.199999809265137,13.350000381469728,12.600000381469728,12.899999618530272,56087.0,,,,,
2025-03-10,12.300000190734863,12.75,12.0,12.600000381469728,87720.0,,,,,
2025-03-11,12.300000190734863,12.75,11.850000381469728,12.149999618530272,87793.0,,,,,
2025-03-12,12.300000190734863,12.75,12.0,12.600000381469728,114653.0,,,,,
2025-03-13,12.300000190734863,13.949999809265137,12.149999618530272,13.199999809265137,93247.0,,,,,
2025-03-14,13.5,14.25,12.600000381469728,13.5,169200.0,,,,,
2025-03-17,13.649999618530272,14.399999618530272,13.199999809265137,13.800000190734863,139627.0,,,,,
2025-03-18,13.199999809265137,13.800000190734863,12.75,13.649999618530272,71527.0,,,,,
2025-03-19,13.5,13.5,12.600000381469728,13.050000190734863,46060.0,,,,,
2025-03-20,13.050000190734863,14.100000381469728,12.75,13.350000381469728,54533.0,,,,,
2025-03-21,12.899999618530272,13.050000190734863,12.300000190734863,12.75,93753.0,,,,,
2025-03-24,12.899999618530272,13.800000190734863,12.300000190734863,13.050000190734863,105707.0,,,,,
2025-03-25,12.600000381469728,13.350000381469728,12.149999618530272,12.899999618530272,98433.0,,,,,
2025-03-26,12.0,12.600000381469728,11.25,12.300000190734863,150053.0,,,,,
2025-03-27,11.399999618530272,12.0,11.25,12.0,126447.0,,,,,
2025-03-28,11.100000381469728,11.850000381469728,11.100000381469728,11.399999618530272,86773.0,,,,,
2025-03-31,10.199999809265137,10.800000190734863,10.050000190734863,10.5,234900.0,,,,,
2025-04-01,9.600000381469728,10.350000381469728,9.600000381469728,10.350000381469728,148267.0,,,,,
2025-04-02,9.899999618530272,10.050000190734863,9.300000190734863,9.600000381469728,172187.0,,,,,
2025-04-03,9.0,9.899999618530272,8.699999809265137,9.600000381469728,249587.0,,,,,
2025-04-04,8.25,9.0,7.949999809265137,8.699999809265137,315447.0,,,,,
2025-04-07,7.349999904632568,8.25,7.050000190734863,7.949999809265137,294167.0,,,,,
2025-04-08,7.349999904632568,8.699999809265137,7.050000190734863,8.399999618530273,208667.0,,,,,
2025-04-09,7.650000095367432,7.949999809265137,6.449999809265137,7.199999809265137,242153.0,,,,,
2025-04-10,7.5,8.100000381469727,7.050000190734863,7.5,68367.0,,,,,
2025-04-11,9.300000190734863,9.75,7.949999809265137,8.100000381469727,535487.0,,,,,
2025-04-14,9.0,9.75,8.699999809265137,9.449999809265137,186793.0,,,,,
2025-04-15,9.600000381469728,10.199999809265137,8.850000381469727,9.0,162407.0,,,,,
2025-04-16,9.149999618530272,10.050000190734863,8.850000381469727,9.300000190734863,150927.0,,,,,
2025-04-17,9.600000381469728,9.899999618530272,9.0,9.0,133027.0,,,,,
2025-04-21,9.449999809265137,9.75,9.149999618530272,9.449999809265137,86633.0,,,,,
2025-04-22,9.899999618530272,10.050000190734863,9.449999809265137,9.449999809265137,72193.0,,,,,
2025-04-23,10.350000381469728,10.649999618530272,10.050000190734863,10.199999809265137,83187.0,,,,,
2025-04-24,11.100000381469728,11.25,10.350000381469728,10.350000381469728,137793.0,,,,,
2025-04-25,11.699999809265137,12.149999618530272,11.100000381469728,11.25,210880.0,,,,,
2025-04-28,11.399999618530272,12.0,10.649999618530272,11.850000381469728,121033.0,,,,,
2025-04-29,11.100000381469728,11.550000190734863,10.800000190734863,11.25,63413.0,,,,,
2025-04-30,12.0,12.300000190734863,10.800000190734863,11.25,161027.0,,,,,
2025-05-01,11.699999809265137,12.300000190734863,11.100000381469728,12.0,115733.0,,,,,
2025-05-02,11.25,12.0,11.100000381469728,11.850000381469728,93320.0,,,,,
2025-05-05,10.350000381469728,11.399999618530272,10.199999809265137,11.100000381469728,114573.0,,,,,
2025-05-06,9.600000381469728,10.350000381469728,9.449999809265137,10.050000190734863,99647.0,,,,,
2025-05-07,9.149999618530272,9.600000381469728,8.850000381469727,9.600000381469728,188973.0,,,,,
2025-05-08,9.300000190734863,9.449999809265137,8.550000190734863,9.149999618530272,220213.0,,,,,
2025-05-09,8.850000381469727,9.449999809265137,8.550000190734863,9.0,128253.0,,,,,
2025-05-12,10.649999618530272,10.949999809265137,9.149999618530272,9.300000190734863,243127.0,,,,,
2025-05-13,10.649999618530272,11.100000381469728,9.899999618530272,10.649999618530272,203340.0,,,,,
2025-05-14,10.800000190734863,10.949999809265137,10.350000381469728,10.5,88500.0,,,,,
2025-05-15,10.199999809265137,10.649999618530272,9.600000381469728,10.649999618530272,125960.0,,,,,
2025-05-16,10.350000381469728,10.649999618530272,9.899999618530272,10.199999809265137,95760.0,,,,,
2025-05-19,10.5,10.5,9.75,9.899999618530272,75160.0,,,,,
2025-05-20,10.350000381469728,10.5,9.899999618530272,10.199999809265137,109613.0,,,,,
2025-05-21,9.449999809265137,10.350000381469728,9.300000190734863,10.350000381469728,157107.0,,,,,
2025-05-22,9.899999618530272,9.899999618530272,9.149999618530272,9.300000190734863,71360.0,,,,,
2025-05-23,9.75,9.75,9.300000190734863,9.449999809265137,70087.0,,,,,
2025-05-27,10.050000190734863,10.350000381469728,9.449999809265137,10.350000381469728,89373.0,,,,,
2025-05-28,10.5,10.5,9.600000381469728,9.899999618530272,94720.0,,,,,
2025-05-29,11.100000381469728,11.100000381469728,10.199999809265137,10.649999618530272,125987.0,,,,,
2025-05-30,10.800000190734863,11.25,10.050000190734863,11.100000381469728,145233.0,,,,,
2025-06-02,12.0,12.300000190734863,10.5,11.100000381469728,158100.0,,,,,
2025-06-03,11.25,12.449999809265137,11.100000381469728,11.850000381469728,163660.0,,,,,
2025-06-04,11.25,11.699999809265137,10.800000190734863,11.399999618530272,91453.0,,,,,
2025-06-05,10.050000190734863,10.649999618530272,9.600000381469728,10.5,254600.0,,,,,
2025-06-06,10.050000190734863,10.350000381469728,9.899999618530272,10.350000381469728,136520.0,,,,,
2025-06-09,8.789999961853027,11.020000457763672,8.760000228881836,10.34000015258789,736300.0,,,,,
2025-06-10,11.350000381469728,11.649999618530272,8.180000305175781,8.8100004196167,1426800.0,,,,,
2025-06-11,9.550000190734863,11.399999618530272,9.3100004196167,11.25,501500.0,,,,,
2025-06-12,8.760000228881836,9.539999961853027,8.75,9.539999961853027,454800.0,,,,,
2025-06-13,8.59000015258789,9.130000114440918,8.220000267028809,8.420000076293945,441300.0,,,,,
2025-06-16,9.25,9.59000015258789,7.989999771118164,8.5600004196167,889500.0,,,,,
2025-06-17,8.729999542236328,9.710000038146973,8.630000114440918,9.170000076293944,382400.0,,,,,
2025-06-18,8.609999656677246,9.270000457763672,8.369999885559082,8.670000076293945,449600.0,,,,,
2025-06-20,8.510000228881836,8.859999656677246,8.270000457763672,8.390000343322754,371500.0,,,,,
2025-06-23,9.539999961853027,9.75,8.350000381469727,8.359999656677246,1527000.0,,,,,
2025-06-24,24.450000762939453,27.68000030517578,16.559999465942383,19.920000076293945,37172700.0,,,,,
2025-06-25,29.1200008392334,37.380001068115234,23.32999992370605,24.8799991607666,26108100.0,,,,,
2025-06-26,29.68000030517578,33.810001373291016,27.100000381469727,31.149999618530277,7039800.0,,,,,
2025-06-27,25.76000022888184,29.26000022888184,25.299999237060547,29.209999084472656,4785200.0,,,,,
2025-06-30,25.84000015258789,27.989999771118164,25.030000686645508,27.07999992370605,2473000.0,,,,,
2025-07-01,24.59000015258789,25.739999771118164,24.190000534057617,24.959999084472656,3868100.0,,,,,
2025-07-02,25.530000686645508,26.59000015258789,24.06999969482422,24.06999969482422,2076400.0,,,,,
2025-07-03,24.76000022888184,26.43000030517578,23.809999465942383,25.290000915527344,994100.0,,,,,
2025-07-07,23.46999931335449,24.32999992370605,22.09000015258789,24.0,1640900.0,,,,,
2025-07-08,22.729999542236328,23.979999542236328,21.8700008392334,23.809999465942383,1456000.0,,,,,
2025-07-09,23.36000061035156,23.96999931335449,22.61000061035156,23.25,1275600.0,,,,,
2025-07-10,25.100000381469727,25.56999969482422,22.670000076293945,24.09000015258789,1621900.0,,,,,
2025-07-11,25.01000022888184,26.290000915527344,23.86000061035156,24.81999969482422,1207600.0,,,,,
2025-07-14,24.40999984741211,25.149999618530277,23.65999984741211,24.61000061035156,743700.0,,,,,
2025-07-15,23.799999237060547,24.729999542236328,23.059999465942383,24.520000457763672,1157400.0,,,,,
2025-07-16,24.13999938964844,24.63999938964844,23.059999465942383,24.01000022888184,958300.0,,,,,
2025-07-17,26.670000076293945,26.88999938964844,23.450000762939453,24.13999938964844,1311300.0,,,,,
2025-07-18,24.940000534057617,27.71999931335449,24.51000022888184,26.6200008392334,1102300.0,,,,,
2025-07-21,24.790000915527344,25.649999618530277,24.309999465942383,24.979999542236328,597800.0,,,,,
2025-07-22,24.479999542236328,25.59000015258789,23.559999465942383,24.63999938964844,580100.0,,,,,
2025-07-23,25.0,26.350000381469727,24.530000686645508,24.899999618530277,904700.0,,,,,
2025-07-24,24.57999992370605,25.989999771118164,24.299999237060547,25.229999542236328,745200.0,,,,,
2025-07-25,25.0,25.149999618530277,24.0,24.549999237060547,457000.0,,,,,
2025-07-28,23.649999618530277,25.5,23.5,25.32999992370605,641500.0,,,,,
2025-07-29,22.90999984741211,24.31999969482422,22.59000015258789,24.190000534057617,917900.0,,,,,
2025-07-30,22.06999969482422,23.190000534057617,21.8700008392334,23.020000457763672,545200.0,,,,,
2025-07-31,21.68000030517578,22.459999084472656,21.559999465942383,21.8799991607666,368300.0,,,,,
2025-08-01,22.959999084472656,23.0,21.020000457763672,21.34000015258789,505300.0,,,,,
2025-08-04,23.270000457763672,23.549999237060547,22.420000076293945,23.209999084472656,531600.0,,,,,
2025-08-05,22.559999465942383,23.299999237060547,22.5,23.01000022888184,304900.0,,,,,
2025-08-06,22.450000762939453,22.979999542236328,22.13999938964844,22.489999771118164,431200.0,,,,,
2025-08-07,21.75,22.65999984741211,21.600000381469727,22.46999931335449,345100.0,,,,,
2025-08-08,23.059999465942383,23.979999542236328,22.01000022888184,22.59000015258789,914800.0,,,,,
2025-08-11,22.46999931335449,23.5,22.280000686645508,23.190000534057617,583100.0,,,,,
2025-08-12,23.600000381469727,23.989999771118164,22.5,22.68000030517578,1045600.0,,,,,
2025-08-13,25.71999931335449,26.299999237060547,23.68000030517578,23.75,1210000.0,,,,,
