Date,Close,High,Low,Open,Volume,"('Close', 'GTX')","('High', 'GTX')","('Low', 'GTX')","('Open', 'GTX')","('Volume', 'GTX')"
2024-06-03,9.076927185058594,9.219522923108014,8.949083959173528,8.958917404185815,899800.0,,,,,
2024-06-04,8.840909004211426,9.096597371635328,8.814357291743473,9.017924172098514,835500.0,,,,,
2024-06-05,8.998254776000977,8.998254776000977,8.732732980538849,8.880244984922426,790800.0,,,,,
2024-06-06,8.998254776000977,9.135933334521845,8.939250349390926,8.98842133013827,870200.0,,,,,
2024-06-07,8.831073760986328,9.017923295109105,8.801571548493731,8.939250103223229,1092400.0,,,,,
2024-06-10,8.8015718460083,8.89007942433629,8.688479246081851,8.8015718460083,824800.0,,,,,
2024-06-11,8.545883178710938,8.752400541218073,8.536049733150348,8.752400541218073,891500.0,,,,,
2024-06-12,8.526215553283691,8.703230707618221,8.457376743424016,8.555717766386632,1170700.0,,,,,
2024-06-13,8.467209815979004,8.585219601047257,8.319697819108288,8.506546411001755,860600.0,,,,,
2024-06-14,8.359034538269043,8.486878708456167,8.329532326028449,8.457376496215575,726800.0,,,,,
2024-06-17,8.38853645324707,8.427873047460038,8.241024459413037,8.378703008087616,1004500.0,,,,,
2024-06-18,8.29019546508789,8.467209670724397,8.28036108203631,8.378703036835338,602200.0,,,,,
2024-06-20,8.28036117553711,8.378703131446603,8.250858963907621,8.270526792374481,819900.0,,,,,
2024-06-21,8.211522102355957,8.339365327883424,8.18201895382651,8.339365327883424,1704800.0,,,,,
2024-06-24,8.614723205566406,8.683562016026316,8.241025064189769,8.241025064189769,1006400.0,,,,,
2024-06-25,8.359034538269043,8.62455726200963,8.33936577153637,8.604888495276956,768400.0,,,,,
2024-06-26,8.359034538269043,8.368868921635379,8.290195730421521,8.309863559295776,820600.0,,,,,
2024-06-27,8.33936595916748,8.447542302914258,8.324615321644512,8.368869109930294,736200.0,,,,,
2024-06-28,8.447542190551758,8.49671316997731,8.344283039972256,8.38853682766941,1012600.0,,,,,
2024-07-01,8.408205032348633,8.604887999040749,8.36886843901021,8.477043836226283,564900.0,,,,,
2024-07-02,8.545883178710938,8.570469137258467,8.39837117885945,8.39837117885945,585200.0,,,,,
2024-07-03,8.634390830993652,8.668810235409628,8.575386405668674,8.585219851317216,322400.0,,,,,
2024-07-05,8.329532623291016,8.59505441864907,8.329532623291016,8.59505441864907,578300.0,,,,,
2024-07-08,8.506546974182129,8.59505455330761,8.349200583673925,8.378703735288063,741400.0,,,,,
2024-07-09,8.477045059204102,8.550801065122082,8.44754284440861,8.467210674986104,591700.0,,,,,
2024-07-10,8.654059410095215,8.663893793388647,8.49671302883395,8.506546474268971,701600.0,,,,,
2024-07-11,8.8015718460083,8.92449882971752,8.752400864952923,8.791737462225534,761200.0,,,,,
2024-07-12,8.909748077392578,8.978586887270309,8.870411480625526,8.890079310079829,796400.0,,,,,
2024-07-15,9.185104370117188,9.303114161900425,8.909748189289637,8.939250402770833,727100.0,,,,,
2024-07-16,9.509631156921388,9.598138731732648,9.165435241068357,9.20477183677798,801700.0,,,,,
2024-07-17,9.57847023010254,9.691562828666068,9.440792610236832,9.470294823371134,697700.0,,,,,
2024-07-18,9.56863498687744,9.912830881339111,9.52929839361254,9.56863498687744,904300.0,,,,,
2024-07-19,9.322781562805176,9.548967690046906,9.312948117336031,9.548967690046906,677000.0,,,,,
2024-07-22,9.381786346435549,9.411288556740711,9.273610950077712,9.322780987966864,864900.0,,,,,
2024-07-23,9.14576816558838,9.37195337508768,9.076928414031572,9.283445792985,886600.0,,,,,
2024-07-24,8.96875286102295,9.16051866067198,8.914664686615895,9.067094825788775,959200.0,,,,,
2024-07-25,7.926331996917725,8.58521973972746,7.537882294167184,8.398371144815759,3581300.0,,,,,
2024-07-26,8.614723205566406,8.639308227056816,7.955834500752131,7.955834500752131,1888900.0,,,,,
2024-07-29,8.604888916015625,8.860577268891834,8.526215720955015,8.614723299862817,1414800.0,,,,,
2024-07-30,8.752401351928711,8.840908935181185,8.486879540029802,8.486879540029802,1033900.0,,,,,
2024-07-31,8.614723205566406,8.899913769004044,8.555717840987588,8.801571807325498,1093700.0,,,,,
2024-08-01,8.368868827819824,8.713063801057404,8.260692487719618,8.654059377237662,1252000.0,,,,,
2024-08-02,8.162351608276367,8.290195779215958,8.073844033175234,8.231190416529062,903500.0,,,,,
2024-08-05,7.818155765533447,7.975502150381359,7.58213618826158,7.778819169321469,1398200.0,,,,,
2024-08-06,7.77881908416748,7.965668617522775,7.759150786276798,7.847658361249472,991300.0,,,,,
2024-08-07,7.886995792388916,8.044342182824666,7.808322128241808,7.847658725850746,667500.0,,,,,
2024-08-08,8.024673461914062,8.132849809363686,7.926332436247142,7.946000266237138,786700.0,,,,,
2024-08-09,7.877161026000977,8.073844004494585,7.867326642611691,8.073844004494585,594600.0,,,,,
2024-08-12,7.709980487823486,7.906663472133586,7.670643890961466,7.877161258951682,668800.0,,,,,
2024-08-13,7.886995792388916,7.926332389997853,7.739482847961551,7.788653829437339,812500.0,,,,,
2024-08-14,7.886995792388916,7.980419625548602,7.862409832721789,7.916498006131002,346300.0,,,,,
2024-08-15,7.955833435058594,8.186935794830745,7.945999052636376,8.064008828128006,467400.0,,,,,
2024-08-16,7.936165332794189,8.024672906266876,7.906663120922762,7.91649750416604,508800.0,,,,,
2024-08-19,7.995171070098877,8.07384426402524,7.916497876172514,7.93616570572488,676500.0,,,,,
2024-08-20,7.916497707366943,8.005005283111444,7.877161111242547,7.975502132624324,533400.0,,,,,
2024-08-21,7.965668678283691,8.068926891300501,7.926332082202274,7.95583429479873,741700.0,,,,,
2024-08-22,7.965668678283691,8.088595658270425,7.916497698717312,7.945999911313768,545100.0,,,,,
2024-08-23,8.201687812805176,8.300028828780171,8.044341436958481,8.044341436958481,546500.0,,,,,
2024-08-26,8.250860214233398,8.3590356318399,8.241025829580478,8.260693661027778,616300.0,,,,,
2024-08-27,8.28036117553711,8.33444934507317,8.201687985952875,8.250858963907621,517100.0,,,,,
2024-08-28,8.2410249710083,8.37870352822984,8.211522757981701,8.211522757981701,465600.0,,,,,
2024-08-29,8.221356391906738,8.359034952279208,8.211522945911783,8.319698354723997,631700.0,,,,,
2024-08-30,8.211522102355957,8.309863117212345,8.157433934577005,8.260692140854967,637200.0,,,,,
2024-09-03,8.024673461914062,8.221356451106374,7.946000266237138,8.201688621116377,590200.0,,,,,
2024-09-04,8.034506797790527,8.142682193270923,7.960750803696697,7.965667995017398,915000.0,,,,,
2024-09-05,7.896829128265381,8.098429305431909,7.837824232674878,8.093512113567058,618600.0,,,,,
2024-09-06,7.77881908416748,7.985336446484246,7.675560403009097,7.8771610425501,698500.0,,,,,
2024-09-09,7.62147331237793,7.852576182827644,7.582136713441287,7.75915140865618,770500.0,,,,,
2024-09-10,7.532965183258057,7.649008282372819,7.444458076542666,7.601804460862662,647300.0,,,,,
2024-09-11,7.670643806457519,7.675560529314189,7.4444581425280765,7.4837947389567425,735200.0,,,,,
2024-09-12,7.808321952819824,7.901746252809869,7.680477778998312,7.680477778998312,685500.0,,,,,
2024-09-13,7.877161026000977,8.014838642017292,7.842741153067688,7.906663238310413,551100.0,,,,,
2024-09-16,7.906662940979004,7.99517051243739,7.84765804964981,7.906662940979004,555500.0,,,,,
2024-09-17,7.995171070098877,8.09842928543031,7.941082897577584,7.955834473135695,693200.0,,,,,
2024-09-18,7.916497707366943,8.132849454980342,7.877161111242547,8.014838728748721,650400.0,,,,,
2024-09-19,7.995171070098877,8.113180860988422,7.896829108761699,8.103346477283015,1069400.0,,,,,
2024-09-20,7.965668678283691,8.024673103476603,7.862409527408452,7.995170890880147,1122400.0,,,,,
2024-09-23,7.9853363037109375,8.019755707171928,7.906663113554842,7.975501920476824,434600.0,,,,,
2024-09-24,7.975502490997314,8.05909287875003,7.934199203889531,8.005005642810136,559100.0,,,,,
2024-09-25,7.867326736450195,7.99025371670723,7.837824054859652,7.945999928786023,614300.0,,,,,
2024-09-26,8.182019233703613,8.236107403332724,7.965668430903966,7.965668430903966,959400.0,,,,,
2024-09-27,8.211522102355957,8.320681313483156,8.172185508841729,8.270526523698116,620500.0,,,,,
2024-09-30,8.044342041015625,8.180052972123626,7.975502293019671,8.132849618540101,1676300.0,,,,,
2024-10-01,8.005005836486816,8.13285001719341,7.97058549187241,8.044342435330499,1033100.0,,,,,
2024-10-02,7.926331996917725,8.098429016760704,7.911580421849004,7.955834209196746,942800.0,,,,,
2024-10-03,7.827990055084228,7.896828863164244,7.7689851614745535,7.84765835295412,982000.0,,,,,
2024-10-04,7.906662940979004,7.96566830123739,7.827989752540079,7.955833918217928,1290600.0,,,,,
2024-10-07,7.867326736450195,7.926332099631281,7.749316947946454,7.906663332618109,1295300.0,,,,,
2024-10-08,7.749316692352295,7.867326476963743,7.724731203325944,7.867326476963743,660800.0,,,,,
2024-10-09,7.768985271453857,7.847658464047138,7.690312078860577,7.709980377008898,570200.0,,,,,
2024-10-10,7.896829128265381,7.926332279454472,7.7099805266934,7.7099805266934,870000.0,,,,,
2024-10-11,8.064009666442871,8.108263454085039,7.967635334689613,8.093511878918175,791700.0,,,,,
2024-10-14,8.024673461914062,8.083678827600991,7.950917458199254,8.083678827600991,386900.0,,,,,
2024-10-15,7.9853363037109375,8.127932047030363,7.9853363037109375,8.024672898788985,651800.0,,,,,
2024-10-16,8.014838218688965,8.118097363105672,7.995170390807631,8.054174812310004,513900.0,,,,,
2024-10-17,8.064009666442871,8.142682858282631,7.970584899436246,8.064009666442871,402700.0,,,,,
2024-10-18,8.05417537689209,8.152517336767453,8.034507547632078,8.113180740388994,401000.0,,,,,
2024-10-21,7.857492446899414,8.044341984325078,7.832907425697405,8.014838833452536,480800.0,,,,,
2024-10-22,7.867326736450195,7.905679519124078,7.788653544114368,7.847658438366238,476300.0,,,,,
2024-10-23,7.847658157348633,7.941082452669684,7.788653265209675,7.867326454728285,859100.0,,,,,
2024-10-24,7.26744270324707,7.729648396461388,7.011754836537848,7.611638142897162,3112500.0,,,,,
2024-10-25,7.316614151000977,7.513297138018786,7.306779767185471,7.424790028325387,878900.0,,,,,
2024-10-28,7.483794689178467,7.542799583428997,7.287111239414149,7.306779537497659,899400.0,,,,,
2024-10-29,7.591970443725586,7.601804827684748,7.336282556867474,7.346116471897398,844600.0,,,,,
2024-10-30,7.700145721435547,7.773902188582954,7.549683222470052,7.562467639261267,827800.0,,,,,
2024-10-31,7.306779384613037,7.788653380970288,7.306779384613037,7.729648487954357,705600.0,,,,,
2024-11-01,7.424789905548096,7.5624679941839,7.375618925142126,7.375618925142126,851800.0,,,,,
2024-11-04,7.218272686004639,7.532965466476188,7.178936088445695,7.424790057653709,1300700.0,,,,,
2024-11-05,7.454292297363281,7.498546087003784,7.22810662614567,7.22810662614567,472700.0,,,,,
2024-11-06,7.513296604156494,7.778818852228293,7.478877201106378,7.729648343432299,810800.0,,,,,
2024-11-07,7.670643806457519,7.837824106814744,7.572301846456634,7.58213623002841,670100.0,,,,,
2024-11-08,7.582136154174805,7.685394835999333,7.518214068385409,7.660809346245071,666400.0,,,,,
2024-11-11,7.729648590087891,7.754234079735017,7.582136121134344,7.582136121134344,745700.0,,,,,
2024-11-12,7.798487663269043,7.823073153751243,7.5526336963055005,7.680477871669557,1080200.0,,,,,
2024-11-13,7.768985271453857,7.995170934624145,7.749316973305538,7.965668721866274,843400.0,,,,,
2024-11-14,7.670643806457519,7.926332152173072,7.650975508243186,7.827990192172186,638000.0,,,,,
2024-11-15,7.719814300537109,7.867326771284538,7.641141107852938,7.690312087745154,769700.0,,,,,
2024-11-18,7.700145721435547,7.837823803609827,7.670643509719944,7.7394823163424835,585000.0,,,,,
2024-11-19,7.631307125091553,7.709980317073245,7.5870533373695475,7.670643721082398,521500.0,,,,,
2024-11-20,7.709980487823486,7.767018225022959,7.621472910419329,7.621472910419329,707000.0,,,,,
2024-11-21,8.064009666442871,8.073844049887448,7.680477621759431,7.719814217679312,2468700.0,,,,,
2024-11-22,8.172186851501465,8.290196651432721,8.06401049817059,8.083679267088394,974800.0,,,,,
2024-11-25,8.2410249710083,8.486878934566334,8.201688374353354,8.201688374353354,752100.0,,,,,
2024-11-26,8.33936595916748,8.427873535739048,8.191853956787162,8.201688340374766,1036100.0,,,,,
2024-11-27,8.231189727783203,8.477043665666304,8.211521900438894,8.378702653228071,502100.0,,,,,
2024-11-29,8.33936595916748,8.447542302914258,8.231190553279141,8.231190553279141,625800.0,,,,,
2024-12-02,8.329532623291016,8.555717821638304,8.123015254519885,8.555717821638304,835400.0,,,,,
2024-12-03,8.26069164276123,8.34919920729611,8.182018460476518,8.34919920729611,767800.0,,,,,
2024-12-04,8.447542190551758,8.477044403063719,8.211522614739216,8.231190443794382,789500.0,,,,,
2024-12-05,9.037590980529783,9.357201872577768,8.89007898255257,8.909747749140685,1555500.0,,,,,
2024-12-06,8.762234687805176,9.076927445840433,8.644224903541954,9.037590851086026,721800.0,,,,,
2024-12-09,8.85074234008789,8.93433272192528,8.773052025480462,8.781903533113008,852300.0,,,,,
2024-12-10,8.988421440124512,9.047425867456566,8.742567471237875,8.850742879918947,1468500.0,,,,,
2024-12-11,9.165435791015623,9.204772389085536,8.983504376639214,9.057260380787987,1044300.0,,,,,
2024-12-12,9.440792083740234,9.450625528997644,9.067093966065269,9.106430560670086,1308200.0,,,,,
2024-12-13,9.342451095581056,9.533234021203642,9.224441299548314,9.440793061204252,1147800.0,,,,,
2024-12-16,9.35228443145752,9.450625448199602,9.214605882588542,9.342450048425796,1146500.0,,,,,
2024-12-17,9.185104370117188,9.396538932092406,9.047425810774184,9.352285142941383,857400.0,,,,,
2024-12-18,9.02775764465332,9.401455773636927,8.92941568623611,9.204771856802507,1058600.0,,,,,
2024-12-19,8.949084281921387,9.175269468953632,8.870411091835527,9.057259683824842,926500.0,,,,,
2024-12-20,8.860577583312988,9.003172402723452,8.835991622822565,8.88024541384683,1527300.0,,,,,
2024-12-23,8.85074234008789,8.949084296787785,8.811405744979615,8.811405744979615,656100.0,,,,,
2024-12-24,8.909748077392578,8.968752503613933,8.860577096969152,8.870411480625526,457600.0,,,,,
2024-12-26,8.89991283416748,8.963834446043364,8.845824667139793,8.870410623906176,1278100.0,,,,,
2024-12-27,8.811407089233398,8.87827921733353,8.757318911011012,8.831074920858827,1206000.0,,,,,
2024-12-30,8.752401351928711,8.80157233571992,8.536050523821011,8.72289913679739,942500.0,,,,,
2024-12-31,8.880244255065918,8.998254036445388,8.732732262806174,8.801571067479605,873600.0,,,,,
2025-01-02,8.762234687805176,8.978586427883613,8.649142095118554,8.968752044730412,1125500.0,,,,,
2025-01-03,8.811407089233398,8.880245906710218,8.61472408368638,8.850743690342803,760500.0,,,,,
2025-01-06,8.939249992370605,9.112330824801534,8.870411184788717,8.870411184788717,833600.0,,,,,
2025-01-07,8.97858715057373,9.04250877049782,8.850742972867078,8.939250552653105,658400.0,,,,,
2025-01-08,8.821239471435547,8.968751457643972,8.727814713312432,8.949083630483406,961100.0,,,,,
2025-01-10,8.8015718460083,8.821240613573835,8.565552262372632,8.713064267680311,865300.0,,,,,
2025-01-13,9.047425270080566,9.057259653272729,8.683561532696256,8.693395915888416,935800.0,,,,,
2025-01-14,9.224440574645996,9.28344499909626,9.042508233897776,9.126098616751,812900.0,,,,,
2025-01-15,9.353107452392578,9.412492678127018,9.214543498839118,9.412492678127018,835100.0,,,,,
2025-01-16,9.30362033843994,9.402595404466483,9.22444066317718,9.392697709084592,561600.0,,,,,
2025-01-17,9.293723106384276,9.412492613136957,9.254133270800052,9.333312941968504,559600.0,,,,,
