Date,Close,High,Low,Open,Volume,"('Close', 'BTM')","('High', 'BTM')","('Low', 'BTM')","('Open', 'BTM')","('Volume', 'BTM')"
2024-06-03,1.8200000524520876,2.0,1.809999942779541,2.0,141300.0,,,,,
2024-06-04,1.899999976158142,1.950000047683716,1.830000042915344,1.830000042915344,99400.0,,,,,
2024-06-05,1.9600000381469729,2.009999990463257,1.8600000143051147,1.899999976158142,66900.0,,,,,
2024-06-06,1.950000047683716,2.0199999809265137,1.9299999475479128,1.9900000095367432,58300.0,,,,,
2024-06-07,1.940000057220459,1.9900000095367432,1.919999957084656,1.950000047683716,28400.0,,,,,
2024-06-10,1.919999957084656,2.0,1.899999976158142,2.0,54600.0,,,,,
2024-06-11,1.9800000190734863,1.9800000190734863,1.870000004768372,1.940000057220459,38400.0,,,,,
2024-06-12,1.9600000381469729,1.9900000095367432,1.919999957084656,1.919999957084656,43000.0,,,,,
2024-06-13,1.919999957084656,1.9700000286102293,1.909999966621399,1.950000047683716,58700.0,,,,,
2024-06-14,1.850000023841858,1.909999966621399,1.850000023841858,1.8899999856948853,41800.0,,,,,
2024-06-17,1.850000023841858,1.919999957084656,1.7999999523162842,1.919999957084656,58900.0,,,,,
2024-06-18,1.850000023841858,1.934999942779541,1.830000042915344,1.830000042915344,75700.0,,,,,
2024-06-20,1.850000023841858,1.919999957084656,1.830999970436096,1.840000033378601,42600.0,,,,,
2024-06-21,1.4500000476837158,1.8899999856948853,1.4500000476837158,1.840000033378601,475700.0,,,,,
2024-06-24,1.6299999952316284,1.6799999475479126,1.600000023841858,1.6200000047683716,167300.0,,,,,
2024-06-25,1.7400000095367432,1.7599999904632568,1.649999976158142,1.649999976158142,103000.0,,,,,
2024-06-26,1.7999999523162842,1.840000033378601,1.712000012397766,1.7200000286102295,179600.0,,,,,
2024-06-27,1.809999942779541,1.840000033378601,1.7899999618530271,1.840000033378601,33100.0,,,,,
2024-06-28,1.7999999523162842,1.809999942779541,1.7599999904632568,1.809999942779541,65000.0,,,,,
2024-07-01,1.7799999713897705,1.8200000524520876,1.7699999809265137,1.7999999523162842,63500.0,,,,,
2024-07-02,1.6200000047683716,1.809999942779541,1.6200000047683716,1.7699999809265137,114200.0,,,,,
2024-07-03,1.7100000381469729,1.7280000448226929,1.6399999856948853,1.6699999570846558,55200.0,,,,,
2024-07-05,1.6799999475479126,1.7400000095367432,1.6399999856948853,1.7300000190734863,94700.0,,,,,
2024-07-08,1.649999976158142,1.7050000429153442,1.6299999952316284,1.6799999475479126,39100.0,,,,,
2024-07-09,1.6100000143051147,1.6799999475479126,1.600000023841858,1.6699999570846558,55700.0,,,,,
2024-07-10,1.6200000047683716,1.6399999856948853,1.5700000524520874,1.600000023841858,91300.0,,,,,
2024-07-11,1.600000023841858,1.6200000047683716,1.590000033378601,1.600000023841858,57600.0,,,,,
2024-07-12,1.6100000143051147,1.6390000581741333,1.5700000524520874,1.6299999952316284,90600.0,,,,,
2024-07-15,1.5800000429153442,1.7200000286102295,1.5299999713897705,1.7200000286102295,253100.0,,,,,
2024-07-16,1.590000033378601,1.6100000143051147,1.5199999809265137,1.600000023841858,122600.0,,,,,
2024-07-17,1.6299999952316284,1.6799999475479126,1.5399999618530271,1.559999942779541,229400.0,,,,,
2024-07-18,1.6699999570846558,1.7000000476837158,1.6200000047683716,1.6699999570846558,111900.0,,,,,
2024-07-19,1.7100000381469729,1.75,1.659999966621399,1.690000057220459,112000.0,,,,,
2024-07-22,1.870000004768372,1.8799999952316284,1.7100000381469729,1.75,627200.0,,,,,
2024-07-23,1.809999942779541,1.870000004768372,1.75,1.870000004768372,163800.0,,,,,
2024-07-24,1.7899999618530271,1.8200000524520876,1.7599999904632568,1.7899999618530271,64800.0,,,,,
2024-07-25,1.7350000143051147,1.7999999523162842,1.7300000190734863,1.7999999523162842,217200.0,,,,,
2024-07-26,1.7400000095367432,1.7899999618530271,1.7100000381469729,1.7599999904632568,166400.0,,,,,
2024-07-29,1.7599999904632568,1.7999999523162842,1.75,1.7899999618530271,92100.0,,,,,
2024-07-30,1.7100000381469729,1.7699999809265137,1.690000057220459,1.7400000095367432,49500.0,,,,,
2024-07-31,1.690000057220459,1.7100000381469729,1.6799999475479126,1.7000000476837158,102800.0,,,,,
2024-08-01,1.6100000143051147,1.7300000190734863,1.590000033378601,1.7300000190734863,72400.0,,,,,
2024-08-02,1.5099999904632568,1.649999976158142,1.4900000095367432,1.649999976158142,137500.0,,,,,
2024-08-05,1.5299999713897705,1.5299999713897705,1.3300000429153442,1.3600000143051147,121100.0,,,,,
2024-08-06,1.559999942779541,1.600000023841858,1.5399999618530271,1.5399999618530271,91800.0,,,,,
2024-08-07,1.5299999713897705,1.5800000429153442,1.5,1.5700000524520874,101600.0,,,,,
2024-08-08,1.5399999618530271,1.5800000429153442,1.5099999904632568,1.5399999618530271,85900.0,,,,,
2024-08-09,1.7100000381469729,1.7200000286102295,1.5499999523162842,1.600000023841858,170000.0,,,,,
2024-08-12,1.649999976158142,1.7000000476837158,1.6100000143051147,1.7000000476837158,126600.0,,,,,
2024-08-13,1.5700000524520874,1.649999976158142,1.559999942779541,1.649999976158142,49400.0,,,,,
2024-08-14,1.559999942779541,1.649999976158142,1.5299999713897705,1.590000033378601,81500.0,,,,,
2024-08-15,1.6699999570846558,1.6799999475479126,1.5499999523162842,1.559999942779541,106700.0,,,,,
2024-08-16,1.6699999570846558,1.7400000095367432,1.6299999952316284,1.6799999475479126,98300.0,,,,,
2024-08-19,1.75,1.75,1.6950000524520874,1.7200000286102295,120700.0,,,,,
2024-08-20,1.7799999713897705,1.7999999523162842,1.7100000381469729,1.75,151200.0,,,,,
2024-08-21,1.7799999713897705,1.7899999618530271,1.7000000476837158,1.7899999618530271,151300.0,,,,,
2024-08-22,1.7100000381469729,1.7899999618530271,1.7000000476837158,1.7899999618530271,30000.0,,,,,
2024-08-23,1.7300000190734863,1.75,1.7000000476837158,1.7100000381469729,36000.0,,,,,
2024-08-26,1.7400000095367432,1.7400000095367432,1.690000057220459,1.7200000286102295,38700.0,,,,,
2024-08-27,1.5800000429153442,1.7400000095367432,1.559999942779541,1.7400000095367432,105200.0,,,,,
2024-08-28,1.6399999856948853,1.659999966621399,1.6200000047683716,1.649999976158142,23400.0,,,,,
2024-08-29,1.6299999952316284,1.6699999570846558,1.5800000429153442,1.6299999952316284,67600.0,,,,,
2024-08-30,1.6699999570846558,1.6799999475479126,1.6100000143051147,1.6399999856948853,54100.0,,,,,
2024-09-03,1.5299999713897705,1.6720000505447388,1.4600000381469729,1.6200000047683716,125800.0,,,,,
2024-09-04,1.5800000429153442,1.590000033378601,1.5299999713897705,1.5499999523162842,24700.0,,,,,
2024-09-05,1.5700000524520874,1.5880000591278076,1.5299999713897705,1.5700000524520874,43600.0,,,,,
2024-09-06,1.5700000524520874,1.5700000524520874,1.4900000095367432,1.5700000524520874,81300.0,,,,,
2024-09-09,1.4800000190734863,1.559999942779541,1.399999976158142,1.559999942779541,159000.0,,,,,
2024-09-10,1.559999942779541,1.559999942779541,1.4800000190734863,1.5,62300.0,,,,,
2024-09-11,1.5800000429153442,1.600000023841858,1.5099999904632568,1.5399999618530271,41600.0,,,,,
2024-09-12,1.5800000429153442,1.590000033378601,1.5299999713897705,1.590000033378601,49300.0,,,,,
2024-09-13,1.6200000047683716,1.6200000047683716,1.5499999523162842,1.5800000429153442,57600.0,,,,,
2024-09-16,1.6100000143051147,1.6699999570846558,1.600000023841858,1.6200000047683716,65500.0,,,,,
2024-09-17,1.5199999809265137,1.590000033378601,1.5,1.5499999523162842,138700.0,,,,,
2024-09-18,1.5299999713897705,1.5839999914169312,1.5199999809265137,1.5199999809265137,28500.0,,,,,
2024-09-19,1.5700000524520874,1.600000023841858,1.5399999618530271,1.5399999618530271,43000.0,,,,,
2024-09-20,1.590000033378601,1.590000033378601,1.5390000343322754,1.559999942779541,81300.0,,,,,
2024-09-23,1.5299999713897705,1.590000033378601,1.5299999713897705,1.5800000429153442,50100.0,,,,,
2024-09-24,1.559999942779541,1.6299999952316284,1.5399999618530271,1.5399999618530271,85900.0,,,,,
2024-09-25,1.5499999523162842,1.590000033378601,1.5399999618530271,1.590000033378601,41700.0,,,,,
2024-09-26,1.6299999952316284,1.6399999856948853,1.5499999523162842,1.5700000524520874,95700.0,,,,,
2024-09-27,1.590000033378601,1.6399999856948853,1.5700000524520874,1.6299999952316284,72300.0,,,,,
2024-09-30,1.5800000429153442,1.6100000143051147,1.559999942779541,1.5800000429153442,43100.0,,,,,
2024-10-01,1.5099999904632568,1.590000033378601,1.4900000095367432,1.590000033378601,106500.0,,,,,
2024-10-02,1.5,1.5499999523162842,1.4739999771118164,1.5,59100.0,,,,,
2024-10-03,1.4700000286102295,1.5199999809265137,1.4700000286102295,1.5,80600.0,,,,,
2024-10-04,1.5,1.5099999904632568,1.4500000476837158,1.5099999904632568,79000.0,,,,,
2024-10-07,1.5199999809265137,1.5199999809265137,1.5,1.5199999809265137,19100.0,,,,,
2024-10-08,1.5299999713897705,1.5399999618530271,1.5110000371932983,1.5399999618530271,17900.0,,,,,
2024-10-09,1.5199999809265137,1.5399999618530271,1.5,1.5399999618530271,46800.0,,,,,
2024-10-10,1.5099999904632568,1.5199999809265137,1.4800000190734863,1.5199999809265137,25400.0,,,,,
2024-10-11,1.5,1.5099999904632568,1.4950000047683716,1.5099999904632568,10900.0,,,,,
2024-10-14,1.5199999809265137,1.5399999618530271,1.5,1.5,48300.0,,,,,
2024-10-15,1.5,1.5399999618530271,1.4800000190734863,1.5399999618530271,63800.0,,,,,
2024-10-16,1.5299999713897705,1.5299999713897705,1.4700000286102295,1.5099999904632568,101300.0,,,,,
2024-10-17,1.4900000095367432,1.503000020980835,1.399999976158142,1.5,120400.0,,,,,
2024-10-18,1.559999942779541,1.5750000476837158,1.475000023841858,1.4900000095367432,150200.0,,,,,
2024-10-21,1.5199999809265137,1.5700000524520874,1.5110000371932983,1.5499999523162842,31200.0,,,,,
2024-10-22,1.5,1.5299999713897705,1.5,1.5299999713897705,28800.0,,,,,
2024-10-23,1.4600000381469729,1.534999966621399,1.4600000381469729,1.5,36900.0,,,,,
2024-10-24,1.4700000286102295,1.496000051498413,1.4700000286102295,1.4800000190734863,48600.0,,,,,
2024-10-25,1.4299999475479126,1.4800000190734863,1.409999966621399,1.4800000190734863,102000.0,,,,,
2024-10-28,1.440000057220459,1.4600000381469729,1.4299999475479126,1.4600000381469729,76600.0,,,,,
2024-10-29,1.559999942779541,1.587000012397766,1.409999966621399,1.440000057220459,546900.0,,,,,
2024-10-30,1.5099999904632568,1.5750000476837158,1.4800000190734863,1.5099999904632568,171100.0,,,,,
2024-10-31,1.4800000190734863,1.5499999523162842,1.4700000286102295,1.5499999523162842,68600.0,,,,,
2024-11-01,1.4800000190734863,1.5199999809265137,1.4700000286102295,1.5199999809265137,94900.0,,,,,
2024-11-04,1.4700000286102295,1.4900000095367432,1.4500000476837158,1.4600000381469729,43500.0,,,,,
2024-11-05,1.5099999904632568,1.5099999904632568,1.4600000381469729,1.4700000286102295,70600.0,,,,,
2024-11-06,1.7000000476837158,1.7400000095367432,1.600000023841858,1.6100000143051147,777200.0,,,,,
2024-11-07,1.7000000476837158,1.7100000381469729,1.6100000143051147,1.7000000476837158,290600.0,,,,,
2024-11-08,1.7400000095367432,1.7599999904632568,1.649999976158142,1.7200000286102295,209300.0,,,,,
2024-11-11,2.680000066757202,3.5199999809265137,1.950000047683716,2.0,20765000.0,,,,,
2024-11-12,2.509999990463257,3.289999961853028,2.3399999141693115,2.680000066757202,11265400.0,,,,,
2024-11-13,2.4800000190734863,3.25,2.369999885559082,3.009999990463257,9958400.0,,,,,
2024-11-14,2.430000066757202,2.859999895095825,2.4200000762939453,2.8299999237060547,4628700.0,,,,,
2024-11-15,2.0,2.4800000190734863,1.919999957084656,2.4800000190734863,3307400.0,,,,,
2024-11-18,1.9299999475479128,2.0199999809265137,1.7599999904632568,1.9700000286102293,1489200.0,,,,,
2024-11-19,2.039999961853028,2.109999895095825,1.830000042915344,1.850000023841858,1129200.0,,,,,
2024-11-20,1.9800000190734863,2.140000104904175,1.919999957084656,2.049999952316284,1160500.0,,,,,
2024-11-21,1.8799999952316284,2.009999990463257,1.809999942779541,1.9800000190734863,1079700.0,,,,,
2024-11-22,1.9900000095367432,2.0380001068115234,1.870000004768372,1.8799999952316284,623700.0,,,,,
2024-11-25,1.9800000190734863,2.0799999237060547,1.899999976158142,1.9700000286102293,724800.0,,,,,
2024-11-26,1.940000057220459,2.0299999713897705,1.919999957084656,1.9900000095367432,405600.0,,,,,
2024-11-27,1.9800000190734863,2.0899999141693115,1.950000047683716,1.9700000286102293,649100.0,,,,,
2024-11-29,1.9900000095367432,2.059999942779541,1.950000047683716,2.0,446500.0,,,,,
2024-12-02,1.830000042915344,1.9800000190734863,1.75,1.9800000190734863,875200.0,,,,,
2024-12-03,1.690000057220459,1.8450000286102293,1.684999942779541,1.809999942779541,606800.0,,,,,
2024-12-04,1.809999942779541,1.830000042915344,1.7100000381469729,1.7300000190734863,652300.0,,,,,
2024-12-05,1.7899999618530271,2.119999885559082,1.7450000047683716,1.9800000190734863,1246500.0,,,,,
2024-12-06,1.8600000143051147,1.909999966621399,1.7669999599456787,1.7899999618530271,699800.0,,,,,
2024-12-09,1.899999976158142,1.940000057220459,1.830999970436096,1.870000004768372,383900.0,,,,,
2024-12-10,1.8600000143051147,1.919999957084656,1.830000042915344,1.899999976158142,185900.0,,,,,
2024-12-11,1.840000033378601,1.8899999856948853,1.830000042915344,1.830000042915344,317400.0,,,,,
2024-12-12,1.919999957084656,1.9700000286102293,1.815000057220459,1.850000023841858,435700.0,,,,,
2024-12-13,1.950000047683716,1.9700000286102293,1.8480000495910645,1.899999976158142,557800.0,,,,,
2024-12-16,2.039999961853028,2.049999952316284,1.9299999475479128,1.9700000286102293,712400.0,,,,,
2024-12-17,2.0,2.059999942779541,1.950000047683716,2.059999942779541,343600.0,,,,,
2024-12-18,1.8600000143051147,2.0,1.7899999618530271,2.0,581800.0,,,,,
2024-12-19,1.809999942779541,1.919999957084656,1.7899999618530271,1.8799999952316284,264500.0,,,,,
2024-12-20,1.7300000190734863,1.7799999713897705,1.649999976158142,1.7200000286102295,779800.0,,,,,
