Date,Close,High,Low,Open,Volume,"('Close', 'VIK')","('High', 'VIK')","('Low', 'VIK')","('Open', 'VIK')","('Volume', 'VIK')"
2024-06-03,31.57999992370605,32.630001068115234,31.530000686645508,32.279998779296875,2330200.0,,,,,
2024-06-04,31.96999931335449,32.529998779296875,31.559999465942383,31.739999771118164,1488500.0,,,,,
2024-06-05,31.51000022888184,32.38999938964844,31.200000762939453,32.2599983215332,1220600.0,,,,,
2024-06-06,30.59000015258789,31.600000381469727,30.36000061035156,31.149999618530277,1406200.0,,,,,
2024-06-07,31.46999931335449,31.5,29.825000762939453,30.56999969482422,1518500.0,,,,,
2024-06-10,31.5,31.700000762939453,30.915000915527344,31.399999618530277,832600.0,,,,,
2024-06-11,31.709999084472656,31.709999084472656,31.100000381469727,31.56999969482422,1534600.0,,,,,
2024-06-12,32.31999969482422,32.599998474121094,31.51000022888184,31.799999237060547,2214400.0,,,,,
2024-06-13,32.9900016784668,33.279998779296875,32.11399841308594,32.38999938964844,1416700.0,,,,,
2024-06-14,30.86000061035156,33.06999969482422,30.850000381469727,33.060001373291016,3581200.0,,,,,
2024-06-17,30.96999931335449,31.3700008392334,30.420000076293945,30.8799991607666,1207300.0,,,,,
2024-06-18,31.450000762939453,31.479999542236328,30.96999931335449,31.0,939300.0,,,,,
2024-06-20,31.450000762939453,31.739999771118164,31.11000061035156,31.739999771118164,963400.0,,,,,
2024-06-21,31.530000686645508,31.540000915527344,30.96500015258789,31.1299991607666,984200.0,,,,,
2024-06-24,31.030000686645508,32.08000183105469,30.86100006103516,31.549999237060547,1024100.0,,,,,
2024-06-25,30.93000030517578,31.959999084472656,30.700000762939453,31.57999992370605,1654800.0,,,,,
2024-06-26,31.270000457763672,31.270000457763672,30.655000686645508,30.780000686645508,1952300.0,,,,,
2024-06-27,32.709999084472656,33.09000015258789,30.61000061035156,31.309999465942383,2874300.0,,,,,
2024-06-28,33.939998626708984,34.11000061035156,32.67499923706055,32.779998779296875,4589900.0,,,,,
2024-07-01,33.2599983215332,34.25899887084961,32.75,34.22999954223633,2473300.0,,,,,
2024-07-02,33.5,33.72999954223633,32.970001220703125,33.689998626708984,3285800.0,,,,,
2024-07-03,34.150001525878906,34.2599983215332,33.31999969482422,33.63999938964844,1434300.0,,,,,
2024-07-05,33.849998474121094,34.529998779296875,33.65999984741211,34.380001068115234,2080900.0,,,,,
2024-07-08,34.119998931884766,34.36000061035156,33.847999572753906,33.849998474121094,2227800.0,,,,,
2024-07-09,34.34000015258789,35.29999923706055,34.05500030517578,34.16999816894531,1618800.0,,,,,
2024-07-10,33.630001068115234,34.65999984741211,33.45000076293945,34.540000915527344,1211400.0,,,,,
2024-07-11,34.40999984741211,34.41999816894531,33.40999984741211,33.689998626708984,1135500.0,,,,,
2024-07-12,34.959999084472656,35.34000015258789,34.41999816894531,34.59000015258789,779600.0,,,,,
2024-07-15,35.68000030517578,35.709999084472656,34.59000015258789,35.06999969482422,532100.0,,,,,
2024-07-16,36.650001525878906,36.88999938964844,35.53499984741211,35.75,1252900.0,,,,,
2024-07-17,35.130001068115234,36.81999969482422,35.040000915527344,36.61000061035156,1246200.0,,,,,
2024-07-18,35.849998474121094,36.34000015258789,35.099998474121094,35.369998931884766,1546300.0,,,,,
2024-07-19,37.0,37.15999984741211,35.68000030517578,35.88999938964844,1635200.0,,,,,
2024-07-22,36.33000183105469,37.25,35.939998626708984,37.04999923706055,808400.0,,,,,
2024-07-23,36.75,37.06999969482422,36.07500076293945,36.290000915527344,498500.0,,,,,
2024-07-24,34.540000915527344,36.72499847412109,34.18000030517578,36.720001220703125,1637500.0,,,,,
2024-07-25,34.18000030517578,35.22999954223633,33.86000061035156,34.560001373291016,1327800.0,,,,,
2024-07-26,35.189998626708984,35.33000183105469,34.349998474121094,34.869998931884766,715500.0,,,,,
2024-07-29,35.349998474121094,35.619998931884766,34.880001068115234,35.22999954223633,611400.0,,,,,
2024-07-30,35.52000045776367,35.86000061035156,35.185001373291016,35.45000076293945,603000.0,,,,,
2024-07-31,35.70000076293945,36.56999969482422,35.45000076293945,35.790000915527344,1084800.0,,,,,
2024-08-01,35.0,36.43000030517578,34.08000183105469,35.75,1722600.0,,,,,
2024-08-02,32.93000030517578,34.185001373291016,32.720001220703125,34.040000915527344,2365400.0,,,,,
2024-08-05,32.130001068115234,32.31999969482422,30.559999465942383,31.36000061035156,1627000.0,,,,,
2024-08-06,33.2400016784668,33.939998626708984,32.27000045776367,32.33000183105469,1181800.0,,,,,
2024-08-07,32.459999084472656,33.810001373291016,32.02000045776367,33.630001068115234,1478300.0,,,,,
2024-08-08,33.029998779296875,33.59000015258789,31.96999931335449,32.54999923706055,998100.0,,,,,
2024-08-09,33.5099983215332,34.099998474121094,32.7400016784668,33.130001068115234,1007500.0,,,,,
2024-08-12,33.2599983215332,34.09000015258789,33.099998474121094,33.36000061035156,587100.0,,,,,
2024-08-13,33.380001068115234,33.560001373291016,32.66999816894531,33.15999984741211,774900.0,,,,,
2024-08-14,34.209999084472656,34.38999938964844,33.25,33.41999816894531,765300.0,,,,,
2024-08-15,35.630001068115234,35.88999938964844,34.38999938964844,34.459999084472656,1255700.0,,,,,
2024-08-16,35.13999938964844,35.599998474121094,34.91999816894531,35.52000045776367,1033400.0,,,,,
2024-08-19,35.5,35.650001525878906,34.939998626708984,35.2400016784668,934000.0,,,,,
2024-08-20,35.93000030517578,36.900001525878906,35.369998931884766,35.720001220703125,2220300.0,,,,,
2024-08-21,36.43999862670898,36.59000015258789,35.61000061035156,36.06999969482422,1909200.0,,,,,
2024-08-22,33.220001220703125,35.45000076293945,33.04999923706055,34.70000076293945,4042900.0,,,,,
2024-08-23,35.630001068115234,35.83000183105469,33.83000183105469,33.83000183105469,1774000.0,,,,,
2024-08-26,35.7400016784668,36.0,34.709999084472656,35.66999816894531,1157600.0,,,,,
2024-08-27,35.380001068115234,35.8650016784668,35.047000885009766,35.619998931884766,863800.0,,,,,
2024-08-28,33.709999084472656,35.689998626708984,33.63999938964844,35.310001373291016,1092000.0,,,,,
2024-08-29,33.650001525878906,34.0,33.349998474121094,33.779998779296875,1275600.0,,,,,
2024-08-30,33.54999923706055,33.96500015258789,33.150001525878906,33.93000030517578,1834800.0,,,,,
2024-09-03,32.75,33.86000061035156,32.52000045776367,33.29999923706055,1065600.0,,,,,
2024-09-04,33.029998779296875,33.119998931884766,32.52000045776367,32.65999984741211,515600.0,,,,,
2024-09-05,33.189998626708984,33.810001373291016,32.880001068115234,33.0,791800.0,,,,,
2024-09-06,32.38999938964844,33.310001373291016,32.209999084472656,32.84000015258789,1130400.0,,,,,
2024-09-09,32.439998626708984,32.97999954223633,32.04999923706055,32.40999984741211,1546000.0,,,,,
2024-09-10,31.280000686645508,31.940000534057617,30.75,31.31999969482422,2039600.0,,,,,
2024-09-11,31.57999992370605,32.150001525878906,30.84000015258789,31.479999542236328,2827700.0,,,,,
2024-09-12,32.400001525878906,33.04999923706055,31.76000022888184,31.825000762939453,11101300.0,,,,,
2024-09-13,32.68000030517578,33.20000076293945,32.25,32.529998779296875,3574400.0,,,,,
2024-09-16,32.77000045776367,32.93000030517578,32.19900131225586,32.599998474121094,2102100.0,,,,,
2024-09-17,32.84000015258789,33.33000183105469,32.46500015258789,32.97999954223633,1613600.0,,,,,
2024-09-18,33.56999969482422,33.939998626708984,32.81999969482422,32.939998626708984,2361700.0,,,,,
2024-09-19,33.90999984741211,34.36000061035156,33.779998779296875,34.130001068115234,1386700.0,,,,,
2024-09-20,34.43000030517578,34.540000915527344,33.86000061035156,34.0,1516100.0,,,,,
2024-09-23,34.099998474121094,34.75199890136719,34.029998779296875,34.709999084472656,752300.0,,,,,
2024-09-24,34.790000915527344,35.08000183105469,34.04999923706055,34.209999084472656,1628200.0,,,,,
2024-09-25,34.290000915527344,34.95199966430664,34.05500030517578,34.939998626708984,2949000.0,,,,,
2024-09-26,34.77000045776367,35.040000915527344,34.310001373291016,34.939998626708984,2763900.0,,,,,
2024-09-27,34.95000076293945,35.150001525878906,34.5099983215332,34.86000061035156,2261300.0,,,,,
2024-09-30,34.88999938964844,35.099998474121094,34.40999984741211,34.900001525878906,2037400.0,,,,,
2024-10-01,34.5,35.01499938964844,33.86000061035156,34.97999954223633,3940900.0,,,,,
2024-10-02,35.040000915527344,35.040000915527344,34.06999969482422,34.2400016784668,2495100.0,,,,,
2024-10-03,35.529998779296875,36.2400016784668,34.63999938964844,34.869998931884766,3427300.0,,,,,
2024-10-04,37.02999877929688,37.25,35.86000061035156,36.06999969482422,2439000.0,,,,,
2024-10-07,36.869998931884766,37.630001068115234,36.43999862670898,37.09999847412109,3227400.0,,,,,
2024-10-08,36.900001525878906,37.22200012207031,36.51399993896485,36.93000030517578,1133000.0,,,,,
2024-10-09,37.869998931884766,38.400001525878906,36.77000045776367,36.900001525878906,2610500.0,,,,,
2024-10-10,37.84000015258789,38.68199920654297,37.13999938964844,37.59999847412109,2274600.0,,,,,
2024-10-11,38.09999847412109,38.54999923706055,37.5,37.65999984741211,1109100.0,,,,,
2024-10-14,37.790000915527344,38.185001373291016,37.68999862670898,38.15999984741211,892900.0,,,,,
2024-10-15,38.5,38.59000015258789,37.220001220703125,38.290000915527344,2422400.0,,,,,
2024-10-16,39.0,39.45000076293945,38.59000015258789,38.75,1318100.0,,,,,
2024-10-17,39.38999938964844,39.70000076293945,38.75,39.0,1260000.0,,,,,
2024-10-18,38.970001220703125,39.59999847412109,38.68399810791016,39.47999954223633,937000.0,,,,,
2024-10-21,38.54999923706055,39.11000061035156,37.959999084472656,39.040000915527344,1229000.0,,,,,
2024-10-22,39.59999847412109,39.65999984741211,38.220001220703125,38.54999923706055,1203700.0,,,,,
2024-10-23,38.5099983215332,39.625,38.09000015258789,39.400001525878906,1931000.0,,,,,
