Date,Close,High,Low,Open,Volume,"('Close', 'ECDA')","('High', 'ECDA')","('Low', 'ECDA')","('Open', 'ECDA')","('Volume', 'ECDA')"
2024-07-24,49.59999847412109,53.59999847412109,48.0,53.59999847412109,905.0,,,,,
2024-07-25,50.0,52.400001525878906,48.400001525878906,52.400001525878906,693.0,,,,,
2024-07-26,49.20000076293945,50.36000061035156,48.400001525878906,48.79999923706055,303.0,,,,,
2024-07-29,47.59999847412109,49.2400016784668,47.59999847412109,48.79999923706055,373.0,,,,,
2024-07-30,48.400001525878906,50.0,46.0,49.560001373291016,635.0,,,,,
2024-07-31,46.79999923706055,48.0,46.400001525878906,48.0,270.0,,,,,
2024-08-01,44.79999923706055,46.79999923706055,44.20000076293945,46.400001525878906,435.0,,,,,
2024-08-02,40.79999923706055,44.68000030517578,38.0,44.400001525878906,3208.0,,,,,
2024-08-05,35.2400016784668,40.400001525878906,35.20000076293945,36.0,3470.0,,,,,
2024-08-06,36.720001220703125,42.79999923706055,35.599998474121094,35.599998474121094,1163.0,,,,,
2024-08-07,30.36000061035156,44.0,30.36000061035156,44.0,2453.0,,,,,
2024-08-08,36.119998931884766,37.59999847412109,30.0,35.599998474121094,1785.0,,,,,
2024-08-09,36.0,38.79999923706055,34.84000015258789,36.79999923706055,295.0,,,,,
2024-08-12,35.20000076293945,38.47999954223633,33.7599983215332,33.7599983215332,1843.0,,,,,
2024-08-13,39.20000076293945,40.0,36.2400016784668,36.2400016784668,75.0,,,,,
2024-08-14,41.20000076293945,41.20000076293945,35.91999816894531,39.59999847412109,463.0,,,,,
2024-08-15,40.0,43.59999847412109,38.400001525878906,43.59999847412109,678.0,,,,,
2024-08-16,42.400001525878906,46.0,39.59999847412109,42.0,1480.0,,,,,
2024-08-19,44.0,46.0,39.59999847412109,40.0,32388.0,,,,,
2024-08-20,50.79999923706055,52.0,41.20000076293945,48.400001525878906,15415.0,,,,,
2024-08-21,48.0,48.400001525878906,45.20000076293945,46.79999923706055,2095.0,,,,,
2024-08-22,52.0,52.79999923706055,46.0,48.0,3183.0,,,,,
2024-08-23,48.79999923706055,50.59999847412109,46.0,50.400001525878906,1525.0,,,,,
2024-08-26,47.20000076293945,50.0,46.400001525878906,46.79999923706055,2285.0,,,,,
2024-08-27,48.0,49.20000076293945,44.0,44.400001525878906,1503.0,,,,,
2024-08-28,46.400001525878906,48.400001525878906,46.0,46.0,855.0,,,,,
2024-08-29,46.0,48.400001525878906,46.0,47.400001525878906,1135.0,,,,,
2024-08-30,48.79999923706055,49.20000076293945,46.0,46.0,158.0,,,,,
2024-09-03,44.79999923706055,47.59999847412109,43.59999847412109,47.59999847412109,440.0,,,,,
2024-09-04,46.0,47.59999847412109,41.959999084472656,42.0,855.0,,,,,
2024-09-05,45.59999847412109,47.20000076293945,44.0,45.91999816894531,268.0,,,,,
2024-09-06,47.20000076293945,47.59999847412109,44.0,45.59999847412109,310.0,,,,,
2024-09-09,46.400001525878906,47.20000076293945,41.880001068115234,45.20000076293945,568.0,,,,,
2024-09-10,43.59999847412109,48.0,42.400001525878906,42.400001525878906,1033.0,,,,,
2024-09-11,42.0,45.20000076293945,35.720001220703125,35.720001220703125,2988.0,,,,,
2024-09-12,44.400001525878906,46.400001525878906,40.79999923706055,42.400001525878906,1668.0,,,,,
2024-09-13,48.0,50.0,46.400001525878906,46.79999923706055,6093.0,,,,,
2024-09-16,49.959999084472656,50.0,48.0,48.79999923706055,2083.0,,,,,
2024-09-17,48.0,50.0,48.0,50.0,628.0,,,,,
2024-09-18,48.0,50.0,48.0,48.119998931884766,895.0,,,,,
2024-09-19,48.0,50.0,48.0,48.400001525878906,1115.0,,,,,
2024-09-20,47.20000076293945,48.0,45.59999847412109,48.0,1283.0,,,,,
2024-09-23,45.20000076293945,47.20000076293945,44.400001525878906,47.20000076293945,983.0,,,,,
2024-09-24,46.400001525878906,48.79999923706055,46.400001525878906,48.79999923706055,335.0,,,,,
2024-09-25,47.59999847412109,48.79999923706055,45.20000076293945,47.20000076293945,513.0,,,,,
2024-09-26,48.0,48.0,46.79999923706055,47.59999847412109,185.0,,,,,
2024-09-27,48.400001525878906,49.20000076293945,47.20000076293945,48.20000076293945,310.0,,,,,
2024-09-30,47.59999847412109,47.59999847412109,46.79999923706055,47.59999847412109,135.0,,,,,
2024-10-01,43.59999847412109,48.400001525878906,43.20000076293945,48.400001525878906,1855.0,,,,,
2024-10-02,45.20000076293945,46.400001525878906,44.0,45.20000076293945,100.0,,,,,
2024-10-03,43.59999847412109,44.79999923706055,43.59999847412109,43.720001220703125,50.0,,,,,
2024-10-04,43.59999847412109,45.15999984741211,43.59999847412109,44.0,155.0,,,,,
2024-10-07,44.0,45.59999847412109,43.59999847412109,44.0,315.0,,,,,
2024-10-08,43.20000076293945,45.20000076293945,43.0,44.0,163.0,,,,,
2024-10-09,42.79999923706055,44.400001525878906,41.59999847412109,41.59999847412109,478.0,,,,,
2024-10-10,43.20000076293945,43.36000061035156,41.59999847412109,41.59999847412109,168.0,,,,,
2024-10-11,42.79999923706055,44.68000030517578,42.0,43.20000076293945,248.0,,,,,
2024-10-14,43.59999847412109,44.400001525878906,42.400001525878906,44.0,568.0,,,,,
2024-10-15,42.400001525878906,43.20000076293945,41.59999847412109,42.400001525878906,403.0,,,,,
2024-10-16,44.79999923706055,45.43999862670898,41.20000076293945,42.400001525878906,933.0,,,,,
2024-10-17,42.79999923706055,44.79999923706055,42.0,43.20000076293945,533.0,,,,,
2024-10-18,42.0,44.400001525878906,41.20000076293945,41.20000076293945,363.0,,,,,
2024-10-21,41.20000076293945,43.27999877929688,41.20000076293945,41.20000076293945,528.0,,,,,
2024-10-22,42.400001525878906,43.0,41.20000076293945,41.20000076293945,868.0,,,,,
2024-10-23,40.79999923706055,42.59999847412109,40.400001525878906,41.91999816894531,565.0,,,,,
2024-10-24,40.59999847412109,42.0,40.400001525878906,40.400001525878906,350.0,,,,,
2024-10-25,40.400001525878906,42.400001525878906,40.0,40.0,1118.0,,,,,
2024-10-28,40.79999923706055,43.20000076293945,40.0,40.79999923706055,778.0,,,,,
2024-10-29,42.0,43.0,40.0,42.79999923706055,760.0,,,,,
2024-10-30,44.0,45.59999847412109,40.0,40.400001525878906,2518.0,,,,,
2024-10-31,45.20000076293945,46.20000076293945,42.0,43.20000076293945,1630.0,,,,,
2024-11-01,43.59999847412109,45.36000061035156,43.59999847412109,44.79999923706055,680.0,,,,,
2024-11-04,44.400001525878906,44.59999847412109,42.0,42.400001525878906,830.0,,,,,
2024-11-05,41.59999847412109,44.400001525878906,40.0,43.20000076293945,780.0,,,,,
2024-11-06,40.79999923706055,44.400001525878906,40.400001525878906,41.20000076293945,798.0,,,,,
2024-11-07,41.20000076293945,42.79999923706055,40.0,40.0,363.0,,,,,
2024-11-08,42.0,44.2400016784668,40.0,40.400001525878906,888.0,,,,,
2024-11-11,40.0,44.400001525878906,40.0,41.20000076293945,710.0,,,,,
2024-11-12,40.0,43.91999816894531,40.0,40.0,1118.0,,,,,
2024-11-13,39.63999938964844,44.79999923706055,36.400001525878906,44.79999923706055,1403.0,,,,,
2024-11-14,40.400001525878906,40.400001525878906,38.0,39.59999847412109,263.0,,,,,
2024-11-15,37.20000076293945,40.20000076293945,37.20000076293945,39.119998931884766,613.0,,,,,
2024-11-18,36.2400016784668,40.400001525878906,36.2400016784668,38.59999847412109,925.0,,,,,
2024-11-19,38.880001068115234,41.20000076293945,36.0,36.0,803.0,,,,,
2024-11-20,35.20000076293945,37.59999847412109,32.79999923706055,37.59999847412109,5440.0,,,,,
2024-11-21,39.20000076293945,40.400001525878906,36.040000915527344,37.2400016784668,2950.0,,,,,
2024-11-22,38.79999923706055,39.59999847412109,36.84000015258789,38.79999923706055,540.0,,,,,
2024-11-25,38.0,43.20000076293945,37.59999847412109,41.59999847412109,1340.0,,,,,
2024-11-26,39.20000076293945,40.79999923706055,38.0,38.0,498.0,,,,,
2024-11-27,38.79999923706055,41.20000076293945,38.52000045776367,41.20000076293945,1695.0,,,,,
2024-11-29,39.20000076293945,39.59999847412109,36.79999923706055,36.79999923706055,190.0,,,,,
2024-12-02,39.20000076293945,40.0,34.0,34.0,1143.0,,,,,
2024-12-03,39.20000076293945,40.0,37.59999847412109,37.59999847412109,1240.0,,,,,
2024-12-04,38.400001525878906,42.79999923706055,38.0,42.79999923706055,753.0,,,,,
2024-12-05,38.0,39.59999847412109,38.0,39.20000076293945,123.0,,,,,
2024-12-06,38.79999923706055,40.0,38.400001525878906,38.400001525878906,1108.0,,,,,
2024-12-09,39.59999847412109,39.59999847412109,38.79999923706055,39.59999847412109,490.0,,,,,
2024-12-10,40.0,40.0,39.0,39.36000061035156,813.0,,,,,
2024-12-11,39.2400016784668,42.79999923706055,39.20000076293945,42.79999923706055,613.0,,,,,
2024-12-12,38.0,39.59999847412109,37.400001525878906,38.0,873.0,,,,,
2024-12-13,40.400001525878906,42.0,36.0,38.0,2350.0,,,,,
2024-12-16,40.79999923706055,42.79999923706055,38.0,38.79999923706055,3345.0,,,,,
2024-12-17,40.880001068115234,42.0,35.20000076293945,39.59999847412109,1978.0,,,,,
2024-12-18,38.0,42.0,38.0,42.0,1055.0,,,,,
2024-12-19,38.79999923706055,42.0,36.400001525878906,36.79999923706055,445.0,,,,,
2024-12-20,37.20000076293945,39.20000076293945,37.20000076293945,38.400001525878906,970.0,,,,,
2024-12-23,38.79999923706055,41.20000076293945,38.0,40.400001525878906,398.0,,,,,
2024-12-24,40.0,41.20000076293945,38.0,41.119998931884766,548.0,,,,,
2024-12-26,38.400001525878906,41.20000076293945,38.400001525878906,39.59999847412109,1213.0,,,,,
2024-12-27,39.20000076293945,40.79999923706055,38.0,40.0,170.0,,,,,
2024-12-30,39.59999847412109,40.79999923706055,38.0,39.59999847412109,783.0,,,,,
2024-12-31,38.400001525878906,40.79999923706055,37.59999847412109,38.59999847412109,720.0,,,,,
2025-01-02,37.59999847412109,40.0,37.59999847412109,39.27999877929688,1000.0,,,,,
2025-01-03,39.20000076293945,40.0,38.0,38.0,1148.0,,,,,
2025-01-06,40.0,40.0,38.400001525878906,39.20000076293945,353.0,,,,,
2025-01-07,39.52000045776367,40.0,38.0,40.0,190.0,,,,,
2025-01-08,39.20000076293945,40.0,39.20000076293945,39.59999847412109,365.0,,,,,
2025-01-10,39.0,39.59999847412109,37.59999847412109,38.400001525878906,573.0,,,,,
2025-01-13,39.59999847412109,40.0,38.59999847412109,40.0,280.0,,,,,
2025-01-14,37.119998931884766,40.0,36.400001525878906,39.59999847412109,683.0,,,,,
2025-01-15,36.79999923706055,36.79999923706055,34.0,36.040000915527344,1248.0,,,,,
2025-01-16,36.79999923706055,39.59999847412109,35.20000076293945,35.20000076293945,768.0,,,,,
2025-01-17,37.59999847412109,38.79999923706055,35.599998474121094,35.599998474121094,1395.0,,,,,
2025-01-21,36.79999923706055,39.119998931884766,36.0,38.400001525878906,2230.0,,,,,
2025-01-22,34.91999816894531,38.0,32.040000915527344,36.43999862670898,4483.0,,,,,
2025-01-23,34.79999923706055,38.119998931884766,34.400001525878906,34.91999816894531,2080.0,,,,,
2025-01-24,36.0,39.560001373291016,35.20000076293945,36.43999862670898,2030.0,,,,,
2025-01-27,36.0,38.0,34.400001525878906,35.599998474121094,553.0,,,,,
2025-01-28,33.880001068115234,38.0,31.1200008392334,34.439998626708984,2735.0,,,,,
2025-01-29,31.600000381469727,35.0,30.799999237060547,34.040000915527344,2005.0,,,,,
2025-01-30,33.20000076293945,34.0,30.84000015258789,30.84000015258789,655.0,,,,,
2025-01-31,31.68000030517578,33.560001373291016,30.440000534057617,32.599998474121094,783.0,,,,,
2025-02-03,32.0,33.599998474121094,30.399999618530277,30.799999237060547,460.0,,,,,
2025-02-04,35.08000183105469,36.0,32.20000076293945,32.91999816894531,993.0,,,,,
2025-02-05,34.2400016784668,36.0,32.2400016784668,34.119998931884766,935.0,,,,,
2025-02-06,36.400001525878906,36.400001525878906,32.2400016784668,32.2400016784668,530.0,,,,,
2025-02-07,36.400001525878906,36.400001525878906,34.040000915527344,34.040000915527344,333.0,,,,,
2025-02-10,33.68000030517578,36.959999084472656,33.68000030517578,35.599998474121094,680.0,,,,,
2025-02-11,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,28.0,,,,,
2025-02-12,34.7599983215332,36.0,33.20000076293945,34.0,1195.0,,,,,
2025-02-13,35.599998474121094,35.599998474121094,31.200000762939453,31.63999938964844,275.0,,,,,
2025-02-14,35.560001373291016,35.560001373291016,32.79999923706055,34.20000076293945,515.0,,,,,
2025-02-18,34.119998931884766,35.20000076293945,32.79999923706055,34.0,170.0,,,,,
2025-02-19,34.0,34.0,32.68000030517578,34.0,263.0,,,,,
2025-02-20,35.959999084472656,36.0,32.79999923706055,34.79999923706055,718.0,,,,,
2025-02-21,33.720001220703125,38.400001525878906,32.880001068115234,35.959999084472656,1115.0,,,,,
2025-02-24,33.47999954223633,36.79999923706055,30.8799991607666,33.7599983215332,413.0,,,,,
2025-02-25,33.560001373291016,34.0,31.399999618530277,31.399999618530277,293.0,,,,,
2025-02-26,33.20000076293945,34.0,32.0,32.15999984741211,95.0,,,,,
2025-02-27,32.79999923706055,34.400001525878906,31.399999618530277,32.0,820.0,,,,,
2025-02-28,34.0,35.91999816894531,31.399999618530277,34.0,1285.0,,,,,
2025-03-03,34.0,34.0,31.63999938964844,33.20000076293945,298.0,,,,,
2025-03-04,33.599998474121094,33.959999084472656,29.280000686645508,33.959999084472656,1230.0,,,,,
2025-03-05,29.920000076293945,33.599998474121094,25.600000381469727,33.599998474121094,1195.0,,,,,
2025-03-06,26.040000915527344,29.920000076293945,26.0,29.920000076293945,200.0,,,,,
2025-03-07,27.559999465942383,30.07999992370605,22.8799991607666,25.0,2058.0,,,,,
2025-03-10,28.399999618530277,29.600000381469727,24.600000381469727,26.76000022888184,640.0,,,,,
2025-03-11,29.200000762939453,29.559999465942383,27.68000030517578,29.559999465942383,70.0,,,,,
2025-03-12,29.959999084472656,30.0,27.31999969482422,30.0,165.0,,,,,
2025-03-13,29.040000915527344,29.799999237060547,26.63999938964844,29.799999237060547,210.0,,,,,
2025-03-14,31.200000762939453,32.0,27.799999237060547,28.399999618530277,380.0,,,,,
2025-03-17,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,123.0,,,,,
2025-03-18,27.200000762939453,31.600000381469727,26.36000061035156,29.200000762939453,303.0,,,,,
2025-03-19,27.36000061035156,32.0,24.71999931335449,26.76000022888184,785.0,,,,,
2025-03-20,28.399999618530277,32.0,27.31999969482422,31.71999931335449,335.0,,,,,
2025-03-21,31.0,32.0,24.799999237060547,29.799999237060547,883.0,,,,,
2025-03-24,28.440000534057617,29.799999237060547,27.799999237060547,29.799999237060547,215.0,,,,,
2025-03-25,27.799999237060547,29.600000381469727,27.799999237060547,28.920000076293945,468.0,,,,,
2025-03-26,25.600000381469727,26.399999618530277,24.799999237060547,26.399999618530277,1190.0,,,,,
2025-03-27,27.200000762939453,29.200000762939453,25.8799991607666,25.959999084472656,358.0,,,,,
2025-03-28,26.399999618530277,27.36000061035156,24.76000022888184,26.63999938964844,1303.0,,,,,
2025-03-31,23.479999542236328,26.63999938964844,22.280000686645508,24.0,640.0,,,,,
2025-04-01,22.799999237060547,28.0,22.440000534057617,22.799999237060547,613.0,,,,,
2025-04-02,24.31999969482422,27.84000015258789,22.799999237060547,25.399999618530277,2748.0,,,,,
2025-04-03,22.479999542236328,27.8799991607666,21.71999931335449,27.8799991607666,2063.0,,,,,
2025-04-04,26.559999465942383,28.0,18.0,23.959999084472656,6083.0,,,,,
2025-04-07,23.1200008392334,29.200000762939453,20.200000762939453,28.76000022888184,1243.0,,,,,
2025-04-08,23.200000762939453,30.479999542236328,19.600000381469727,19.600000381469727,5925.0,,,,,
2025-04-09,24.799999237060547,26.399999618530277,20.63999938964844,22.600000381469727,1033.0,,,,,
2025-04-10,22.07999992370605,26.0,22.07999992370605,24.399999618530277,670.0,,,,,
2025-04-11,23.200000762939453,23.200000762939453,22.0,22.07999992370605,138.0,,,,,
2025-04-14,21.8799991607666,25.200000762939453,20.399999618530277,22.15999984741211,1828.0,,,,,
2025-04-15,21.600000381469727,22.600000381469727,20.0,21.63999938964844,185.0,,,,,
2025-04-16,19.959999084472656,22.76000022888184,19.200000762939453,22.36000061035156,155.0,,,,,
2025-04-17,19.600000381469727,20.0,19.200000762939453,19.200000762939453,105.0,,,,,
2025-04-21,16.479999542236328,34.720001220703125,14.079999923706056,19.399999618530277,179978.0,,,,,
2025-04-22,15.0,16.0,11.920000076293944,15.479999542236328,6910.0,,,,,
2025-04-23,14.039999961853027,15.0,13.600000381469728,13.800000190734863,3540.0,,,,,
2025-04-24,12.640000343322754,15.079999923706056,12.279999732971191,14.520000457763672,4093.0,,,,,
2025-04-25,14.359999656677246,14.800000190734863,12.800000190734863,14.760000228881836,2915.0,,,,,
2025-04-28,13.15999984741211,14.800000190734863,12.4399995803833,13.520000457763672,3598.0,,,,,
2025-04-29,12.68000030517578,13.15999984741211,11.84000015258789,13.15999984741211,3388.0,,,,,
2025-04-30,12.079999923706056,12.920000076293944,12.0,12.239999771118164,720.0,,,,,
2025-05-01,12.279999732971191,12.880000114440918,11.640000343322754,12.880000114440918,1995.0,,,,,
2025-05-02,11.920000076293944,12.5600004196167,11.68000030517578,11.68000030517578,993.0,,,,,
2025-05-05,12.279999732971191,13.359999656677246,11.640000343322754,12.119999885559082,2705.0,,,,,
2025-05-06,12.640000343322754,13.15999984741211,12.279999732971191,12.399999618530272,1110.0,,,,,
2025-05-07,16.399999618530273,18.0,12.199999809265137,12.199999809265137,20690.0,,,,,
2025-05-08,15.720000267028809,17.200000762939453,14.84000015258789,15.4399995803833,9403.0,,,,,
2025-05-09,13.84000015258789,16.639999389648438,13.640000343322754,15.600000381469728,2588.0,,,,,
2025-05-12,13.399999618530272,15.199999809265137,13.0,13.600000381469728,1315.0,,,,,
2025-05-13,14.199999809265137,19.07999992370605,13.199999809265137,14.399999618530272,67363.0,,,,,
2025-05-14,14.800000190734863,21.31999969482422,13.359999656677246,14.600000381469728,49165.0,,,,,
2025-05-15,14.4399995803833,16.799999237060547,14.119999885559082,14.960000038146973,6425.0,,,,,
2025-05-16,13.520000457763672,14.800000190734863,13.4399995803833,14.800000190734863,5770.0,,,,,
2025-05-19,12.520000457763672,13.920000076293944,12.31999969482422,13.640000343322754,4810.0,,,,,
2025-05-20,12.0,13.199999809265137,11.920000076293944,12.600000381469728,3800.0,,,,,
2025-05-21,10.880000114440918,12.0,10.399999618530272,12.0,6495.0,,,,,
2025-05-22,10.039999961853027,10.880000114440918,9.720000267028809,10.880000114440918,2985.0,,,,,
2025-05-23,10.119999885559082,10.800000190734863,9.479999542236328,10.279999732971191,1035.0,,,,,
2025-05-27,10.479999542236328,10.880000114440918,10.0,10.479999542236328,465.0,,,,,
2025-05-28,10.600000381469728,19.0,9.600000381469728,11.399999618530272,1217665.0,,,,,
2025-05-29,10.600000381469728,11.15999984741211,9.800000190734863,9.800000190734863,31368.0,,,,,
2025-05-30,13.600000381469728,17.719999313354492,11.760000228881836,14.279999732971191,2554038.0,,,,,
2025-06-02,13.600000381469728,14.0,11.15999984741211,11.15999984741211,80978.0,,,,,
2025-06-03,12.239999771118164,13.600000381469728,11.800000190734863,11.84000015258789,27123.0,,,,,
2025-06-04,12.520000457763672,13.640000343322754,12.039999961853027,12.479999542236328,15993.0,,,,,
2025-06-05,14.079999923706056,14.5600004196167,12.399999618530272,12.399999618530272,46648.0,,,,,
2025-06-06,12.920000076293944,13.920000076293944,12.760000228881836,13.039999961853027,306853.0,,,,,
2025-06-09,12.920000076293944,13.960000038146973,11.760000228881836,12.68000030517578,21710.0,,,,,
2025-06-10,12.880000114440918,13.119999885559082,12.079999923706056,12.68000030517578,13470.0,,,,,
2025-06-11,13.039999961853027,13.84000015258789,12.479999542236328,12.720000267028809,23150.0,,,,,
2025-06-12,12.960000038146973,13.199999809265137,12.399999618530272,12.720000267028809,7868.0,,,,,
2025-06-13,12.520000457763672,12.84000015258789,12.199999809265137,12.68000030517578,6750.0,,,,,
2025-06-16,12.399999618530272,12.880000114440918,12.0,12.0,3980.0,,,,,
2025-06-17,12.15999984741211,13.15999984741211,12.039999961853027,12.479999542236328,5563.0,,,,,
2025-06-18,12.31999969482422,12.399999618530272,11.600000381469728,12.199999809265137,2763.0,,,,,
2025-06-20,12.399999618530272,12.800000190734863,12.0,12.800000190734863,2645.0,,,,,
2025-06-23,13.84000015258789,29.200000762939453,12.0,28.68000030517578,5627815.0,,,,,
2025-06-24,11.31999969482422,13.31999969482422,10.84000015258789,13.199999809265137,147928.0,,,,,
2025-06-25,11.15999984741211,11.960000038146973,10.600000381469728,11.079999923706056,76998.0,,,,,
2025-06-26,10.119999885559082,11.119999885559082,9.84000015258789,10.920000076293944,56348.0,,,,,
2025-06-27,11.15999984741211,11.399999618530272,10.199999809265137,10.399999618530272,123053.0,,,,,
2025-06-30,10.199999809265137,10.800000190734863,9.600000381469728,10.640000343322754,39838.0,,,,,
2025-07-01,10.399999618530272,11.920000076293944,10.399999618530272,10.640000343322754,503703.0,,,,,
2025-07-02,11.15999984741211,11.5600004196167,10.0,10.0,126028.0,,,,,
2025-07-03,11.15999984741211,11.359999656677246,10.399999618530272,10.68000030517578,64503.0,,,,,
2025-07-07,10.5600004196167,12.800000190734863,10.5600004196167,11.399999618530272,151633.0,,,,,
2025-07-08,11.31999969482422,11.399999618530272,10.520000457763672,10.920000076293944,87730.0,,,,,
2025-07-09,11.119999885559082,12.0,10.84000015258789,11.800000190734863,137920.0,,,,,
2025-07-10,11.239999771118164,12.239999771118164,10.920000076293944,11.720000267028809,122220.0,,,,,
2025-07-11,10.880000114440918,11.84000015258789,10.800000190734863,11.800000190734863,102713.0,,,,,
2025-07-14,10.68000030517578,11.520000457763672,10.239999771118164,11.039999961853027,88475.0,,,,,
2025-07-15,10.760000228881836,11.119999885559082,10.199999809265137,10.800000190734863,78778.0,,,,,
2025-07-16,9.720000267028809,12.279999732971191,9.640000343322754,10.68000030517578,206065.0,,,,,
2025-07-17,11.239999771118164,13.279999732971191,10.039999961853027,10.039999961853027,634920.0,,,,,
2025-07-18,11.039999961853027,13.15999984741211,10.520000457763672,13.15999984741211,1362120.0,,,,,
2025-07-21,10.84000015258789,11.640000343322754,10.359999656677246,10.359999656677246,187963.0,,,,,
2025-07-22,10.68000030517578,10.960000038146973,10.039999961853027,10.279999732971191,110955.0,,,,,
2025-07-23,9.800000190734863,10.079999923706056,9.359999656677246,10.0,135175.0,,,,,
2025-07-24,8.84000015258789,9.760000228881836,8.84000015258789,9.600000381469728,73483.0,,,,,
2025-07-25,7.400000095367432,8.960000038146973,6.920000076293945,8.880000114440918,112715.0,,,,,
2025-07-28,7.840000152587891,8.0,7.519999980926514,7.559999942779541,53595.0,,,,,
2025-07-29,8.119999885559082,8.359999656677246,7.599999904632568,7.800000190734863,56278.0,,,,,
2025-07-30,6.920000076293945,8.0,6.840000152587891,7.880000114440918,54423.0,,,,,
2025-07-31,6.039999961853027,6.880000114440918,6.0,6.800000190734863,40805.0,,,,,
2025-08-01,5.599999904632568,6.159999847412109,5.239999771118164,6.0,43375.0,,,,,
2025-08-04,6.320000171661377,6.559999942779541,5.639999866485596,5.639999866485596,47235.0,,,,,
2025-08-05,6.039999961853027,6.480000019073486,5.880000114440918,6.440000057220459,37500.0,,,,,
2025-08-06,5.71999979019165,6.079999923706055,5.639999866485596,6.0,29950.0,,,,,
2025-08-07,5.679999828338623,6.400000095367432,5.599999904632568,5.71999979019165,37758.0,,,,,
2025-08-08,5.920000076293945,6.079999923706055,5.400000095367432,5.599999904632568,17488.0,,,,,
2025-08-11,6.320000171661377,6.480000019073486,6.0,6.079999923706055,18458.0,,,,,
2025-08-12,6.71999979019165,6.840000152587891,6.28000020980835,6.28000020980835,26705.0,,,,,
2025-08-13,6.039999961853027,6.519999980926514,6.0,6.519999980926514,29303.0,,,,,
2025-08-14,5.760000228881836,6.559999942779541,5.679999828338623,5.880000114440918,147748.0,,,,,
2025-08-15,5.920000076293945,6.599999904632568,5.800000190734863,6.119999885559082,196040.0,,,,,
2025-08-18,5.559999942779541,5.920000076293945,5.480000019073486,5.880000114440918,40120.0,,,,,
2025-08-19,5.360000133514404,5.559999942779541,5.199999809265137,5.239999771118164,33868.0,,,,,
2025-08-20,5.800000190734863,5.800000190734863,5.199999809265137,5.400000095367432,73075.0,,,,,
