Date,Close,High,Low,Open,Volume,"('Close', 'MYD')","('High', 'MYD')","('Low', 'MYD')","('Open', 'MYD')","('Volume', 'MYD')"
2024-06-03,9.697829246520996,9.835321751061612,9.679497320521724,9.835321751061612,218000.0,,,,,
2024-06-04,9.752826690673828,9.780325016519102,9.716161964828125,9.734493890672969,182200.0,,,,,
2024-06-05,9.80782413482666,9.816990535567728,9.74366107795137,9.752827478692437,103900.0,,,,,
2024-06-06,9.835322380065918,9.862821582057537,9.807824052230382,9.853655181393664,146800.0,,,,,
2024-06-07,9.80782413482666,9.826156936308792,9.752827478692437,9.752827478692437,154400.0,,,,,
2024-06-10,9.89031982421875,9.89031982421875,9.80782396727068,9.853655096036947,89800.0,,,,,
2024-06-11,9.92698574066162,9.936152142343309,9.899487409772735,9.899487409772735,116600.0,,,,,
2024-06-12,9.899483680725098,10.02780975930472,9.89031728249631,9.99114504054542,334400.0,,,,,
2024-06-13,9.954483032226562,9.991147760969058,9.917818303484069,9.93615110493336,209700.0,,,,,
2024-06-14,9.966458320617676,9.994092387297492,9.901980588584536,9.938825132381076,110400.0,,,,,
2024-06-17,9.957245826721191,9.975667655666625,9.911189936693054,9.92040129038729,101400.0,,,,,
2024-06-18,9.975669860839844,10.00330304958797,9.96645850510939,9.96645850510939,122200.0,,,,,
2024-06-20,9.929612159729004,9.966456697525206,9.911190330052438,9.966456697525206,131500.0,,,,,
2024-06-21,9.883556365966797,9.938823612431165,9.874345890258637,9.938823612431165,101300.0,,,,,
2024-06-24,9.883556365966797,9.938823612431165,9.865134536107396,9.91119042842052,149800.0,,,,,
2024-06-25,9.892766952514648,9.90197830595116,9.87434512408464,9.883555599078138,111000.0,,,,,
2024-06-26,9.9111909866333,9.9111909866333,9.86513509172624,9.86513509172624,111600.0,,,,,
2024-06-27,9.948033332824709,9.948033332824709,9.901977448075304,9.93882198018624,108800.0,,,,,
2024-06-28,9.994091033935549,9.994091033935549,9.920401956321165,9.984879679622974,118700.0,,,,,
2024-07-01,9.948033332824709,9.975666512297174,9.911188800713772,9.975666512297174,152100.0,,,,,
2024-07-02,9.948033332824709,9.966455159658706,9.92040015335224,9.92040015335224,162900.0,,,,,
2024-07-03,9.975669860839844,9.99409257230075,9.938825316361266,9.975669860839844,104700.0,,,,,
2024-07-05,10.003301620483398,10.012512974897886,9.966457081268551,9.994091144512016,134800.0,,,,,
2024-07-08,10.021723747253418,10.021723747253418,9.929611965344575,9.975667856298996,198200.0,,,,,
2024-07-09,10.012513160705566,10.030935869876425,9.966457266221548,10.003301806120138,180100.0,,,,,
2024-07-10,10.049358367919922,10.05856972311702,10.02172518077181,10.05856972311702,109100.0,,,,,
2024-07-11,10.123046875,10.132258229671509,10.067780503857218,10.067780503857218,180800.0,,,,,
2024-07-12,10.141469955444336,10.15989178701832,10.095414058844632,10.095414058844632,113600.0,,,,,
2024-07-15,10.125734329223633,10.125734329223633,10.079456540324372,10.116479301059126,109900.0,,,,,
2024-07-16,10.13498878479004,10.162755630680982,10.107221938899096,10.125732875262353,97800.0,,,,,
2024-07-17,10.04243278503418,10.116478299170566,10.04243278503418,10.097966479290392,121200.0,,,,,
2024-07-18,10.02392292022705,10.088712537059964,10.005411979428644,10.079457508006923,164300.0,,,,,
2024-07-19,9.996153831481934,10.088710280153167,9.977642012132408,10.005409741156695,374100.0,,,,,
2024-07-22,10.051688194274902,10.06094410456674,10.023921346091576,10.042433166675252,116600.0,,,,,
2024-07-23,10.088709831237791,10.1072216497636,10.051687076878268,10.07945480466698,108000.0,,,,,
2024-07-24,10.051688194274902,10.079455925150416,10.042433166675252,10.06094410456674,68200.0,,,,,
2024-07-25,10.070199012756348,10.088709948805782,10.06094310338558,10.06094310338558,73500.0,,,,,
2024-07-26,10.125734329223633,10.14424615093713,10.070200629467625,10.070200629467625,77400.0,,,,,
2024-07-29,10.13498878479004,10.153500603845412,10.107221938899096,10.107221938899096,93100.0,,,,,
2024-07-30,10.11647891998291,10.15350167932306,10.079456160642762,10.144245768814969,75400.0,,,,,
2024-07-31,10.17201328277588,10.181269193889197,10.116479581480515,10.162757371662565,103800.0,,,,,
2024-08-01,10.227548599243164,10.246059540103252,10.17201401127824,10.17201401127824,117500.0,,,,,
2024-08-02,10.310848236083984,10.310848236083984,10.27382547814817,10.283080505612991,127300.0,,,,,
2024-08-05,10.125734329223633,10.310849015589644,10.125734329223633,10.310849015589644,199200.0,,,,,
2024-08-06,10.273828506469728,10.273828506469728,10.162759317231272,10.17201523011655,133500.0,,,,,
2024-08-07,10.283082962036133,10.366384407963809,10.24606019525632,10.283082962036133,238800.0,,,,,
2024-08-08,10.255314826965332,10.283081677909635,10.23680388723322,10.283081677909635,147800.0,,,,,
2024-08-09,10.273828506469728,10.3108512753184,10.246060767813896,10.246060767813896,163000.0,,,,,
2024-08-12,10.301592826843262,10.320103765365175,10.246058245893078,10.301592826843262,143600.0,,,,,
2024-08-13,10.357126235961914,10.394148994664402,10.320103477259426,10.366382146310585,201400.0,,,,,
2024-08-14,10.421916961669922,10.45893972121063,10.35712647045452,10.384894202129212,186200.0,,,,,
2024-08-15,10.387508392333984,10.406106871756702,10.350310546621952,10.406106871756702,99800.0,,,,,
2024-08-16,10.41540813446045,10.434007503570468,10.36891059855213,10.40610844990544,211400.0,,,,,
2024-08-19,10.387508392333984,10.461904083758046,10.368909026044667,10.45260440061339,131400.0,,,,,
2024-08-20,10.378211975097656,10.424709518586608,10.350313803751035,10.424709518586608,142200.0,,,,,
2024-08-21,10.378211975097656,10.41540983251544,10.331714431608706,10.406110146444275,113400.0,,,,,
2024-08-22,10.35031032562256,10.378208487594252,10.341010642676467,10.378208487594252,72200.0,,,,,
2024-08-23,10.396809577941896,10.415408060052314,10.368910524476176,10.378210208964749,125300.0,,,,,
2024-08-26,10.387508392333984,10.434005921190671,10.378208709189328,10.434005921190671,47300.0,,,,,
2024-08-27,10.443304061889648,10.452603744450515,10.36890837513578,10.396807422818387,67400.0,,,,,
2024-08-28,10.396809577941896,10.461905595628451,10.387509893453322,10.461905595628451,52600.0,,,,,
2024-08-29,10.396809577941896,10.443306226651307,10.387509893453322,10.424707744540887,87300.0,,,,,
2024-08-30,10.40610694885254,10.46190416126727,10.396808152505589,10.443304794840158,67500.0,,,,,
2024-09-03,10.434006690979004,10.50840238789175,10.424707007148246,10.48980302023023,130600.0,,,,,
2024-09-04,10.489802360534668,10.508401727026486,10.434006034792429,10.461904197663548,122100.0,,,,,
2024-09-05,10.489802360534668,10.536299889897604,10.471203880909457,10.536299889897604,117000.0,,,,,
2024-09-06,10.480504989624023,10.517702840800386,10.424707769426115,10.424707769426115,123500.0,,,,,
2024-09-09,10.517702102661133,10.527000899652585,10.48050425409534,10.48050425409534,59200.0,,,,,
2024-09-10,10.592098236083984,10.592098236083984,10.508402851646853,10.545600701744831,83600.0,,,,,
2024-09-11,10.731589317321776,10.731589317321776,10.582797925732796,10.61999577363004,202200.0,,,,,
2024-09-12,10.843181610107422,10.861780975343684,10.685090553065386,10.7780856055136,430300.0,,,,,
2024-09-13,10.740888595581056,10.917578144706884,10.7036907490879,10.917578144706884,281200.0,,,,,
2024-09-16,10.781062126159668,10.809088901376285,10.743692795552471,10.790404681550246,112100.0,,,,,
2024-09-17,10.715664863586426,10.818430288923969,10.715664863586426,10.790403516732823,95800.0,,,,,
2024-09-18,10.771718978881836,10.79040408863628,10.743692205205242,10.762377314959686,84000.0,,,,,
2024-09-19,10.79040241241455,10.809086628311446,10.753033089665829,10.79040241241455,83500.0,,,,,
2024-09-20,10.809088706970217,10.827773817415313,10.76237771276768,10.818431262192764,53100.0,,,,,
2024-09-23,10.753034591674805,10.837115802342826,10.7436920369439,10.837115802342826,83000.0,,,,,
2024-09-24,10.743691444396973,10.771718216088866,10.69697956427381,10.771718216088866,108700.0,,,,,
2024-09-25,10.725005149841309,10.781059577980804,10.696978381249016,10.781059577980804,80100.0,,,,,
2024-09-26,10.715664863586426,10.790403516732823,10.715664863586426,10.790403516732823,76400.0,,,,,
2024-09-27,10.659610748291016,10.743691958343906,10.58487209290068,10.743691958343906,346700.0,,,,,
2024-09-30,10.678296089172363,10.696980307947586,10.62224165093656,10.668953534307215,123500.0,,,,,
2024-10-01,10.79974365234375,10.79974365234375,10.71566246364659,10.72500412498141,139400.0,,,,,
2024-10-02,10.781062126159668,10.799747236940826,10.725007684771317,10.771719570769088,113800.0,,,,,
2024-10-03,10.743691444396973,10.799745878735768,10.706322118489444,10.76237655282824,140500.0,,,,,
2024-10-04,10.70632266998291,10.715665224679787,10.659610787453571,10.70632266998291,108400.0,,,,,
2024-10-07,10.650267601013184,10.715664589057116,10.631583383682775,10.696979480771708,141500.0,,,,,
2024-10-08,10.743691444396973,10.753033998612606,10.622240912458754,10.67829534679755,182400.0,,,,,
2024-10-09,10.696980476379396,10.725007250461063,10.678296257309976,10.715665586403896,87900.0,,,,,
2024-10-10,10.68763828277588,10.743692723789817,10.678296618402818,10.715665948760403,71100.0,,,,,
2024-10-11,10.678296089172363,10.725007081587952,10.678296089172363,10.70632286281273,70800.0,,,,,
2024-10-14,10.622241020202637,10.696979672775784,10.612898465892238,10.696979672775784,82100.0,,,,,
2024-10-15,10.636322975158691,10.692649881247451,10.617547936652972,10.673873947455933,76000.0,,,,,
2024-10-16,10.73958683013916,10.786525764546235,10.617546854080755,10.617546854080755,267000.0,,,,,
2024-10-17,10.871016502380373,10.899179507073418,10.711424650310136,10.739587655003186,280200.0,,,,,
2024-10-18,10.908564567565918,10.93672756475602,10.852238573185716,10.899176603407373,112500.0,,,,,
2024-10-21,10.814690589904783,10.899179604741036,10.814690589904783,10.899179604741036,64000.0,,,,,
2024-10-22,10.73958683013916,10.842852664891868,10.730199759486313,10.814689662361904,91000.0,,,,,
2024-10-23,10.58938217163086,10.711423033932194,10.57999510167356,10.711423033932194,166900.0,,,,,
2024-10-24,10.476731300354004,10.598772186253171,10.448568294465217,10.579997147422588,283400.0,,,,,
2024-10-25,10.514281272888184,10.589383211636363,10.476730303514094,10.476730303514094,146400.0,,,,,
2024-10-28,10.467340469360352,10.570606288174703,10.448565435666742,10.514279396522731,122000.0,,,,,
2024-10-29,10.35468864440918,10.429790577465123,10.326525643334616,10.429790577465123,216700.0,,,,,
2024-10-30,10.33591365814209,10.392239660560174,10.33591365814209,10.354688693852896,223100.0,,,,,
2024-10-31,10.373465538024902,10.42040447436245,10.298363597999128,10.335914568012017,312800.0,,,,,
2024-11-01,10.32652473449707,10.42978965953923,10.270197842019613,10.373463662347357,248100.0,,,,,
2024-11-04,10.373465538024902,10.44856747805068,10.335914568012017,10.335914568012017,154200.0,,,,,
2024-11-05,10.439179420471191,10.448567386713783,10.392240484543963,10.41101641702915,119500.0,,,,,
2024-11-06,10.345303535461426,10.448568489168478,10.317139633762004,10.439180521935336,355000.0,,,,,
2024-11-07,10.448566436767578,10.486117403038213,10.354688573448165,10.420403435886016,154800.0,,,,,
2024-11-08,10.561220169067385,10.57060813519735,10.486118230599097,10.486118230599097,103300.0,,,,,
2024-11-11,10.59877109527588,10.617547027459594,10.54244419401046,10.608159061367736,90900.0,,,,,
2024-11-12,10.542445182800291,10.57999705068976,10.448568198934042,10.55183314977266,141400.0,,,,,
2024-11-13,10.626935005187988,10.65509890586712,10.589384032901611,10.63632297208103,171800.0,,,,,
2024-11-14,10.655098915100098,10.655098915100098,10.542445102857554,10.63632298129774,128800.0,,,,,
2024-11-15,10.546612739562988,10.63151405708859,10.5088789206233,10.63151405708859,81100.0,,,,,
2024-11-18,10.565479278564451,10.584346637998609,10.508878999552415,10.527745459341356,122100.0,,,,,
2024-11-19,10.546612739562988,10.584346558502675,10.52774538027054,10.584346558502675,70200.0,,,,,
2024-11-20,10.527746200561523,10.593780163939847,10.461712237183198,10.56548002244132,101800.0,,,,,
2024-11-21,10.499444961547852,10.565478918023596,10.45227746421724,10.565478918023596,79900.0,,,,,
2024-11-22,10.527746200561523,10.556046342060052,10.471145917564463,10.508879739444264,160700.0,,,,,
2024-11-25,10.593780517578123,10.678681844553138,10.546613913387835,10.659815382806084,117300.0,,,,,
2024-11-26,10.537179946899414,10.63151495201203,10.527746266459095,10.63151495201203,86200.0,,,,,
2024-11-27,10.706982612609863,10.706982612609863,10.584347465634128,10.584347465634128,164000.0,,,,,
2024-11-29,10.791882514953612,10.801316194951337,10.725848554260034,10.735282234257758,48300.0,,,,,
2024-12-02,10.848482131958008,10.857915810596277,10.773014502142082,10.810748317050043,168700.0,,,,,
