Date,Close,High,Low,Open,Volume,"('Close', 'OGI')","('High', 'OGI')","('Low', 'OGI')","('Open', 'OGI')","('Volume', 'OGI')"
2024-07-10,1.5800000429153442,1.6200000047683716,1.5700000524520874,1.5700000524520874,326600.0,,,,,
2024-07-11,1.7000000476837158,1.7000000476837158,1.5950000286102295,1.600000023841858,724300.0,,,,,
2024-07-12,1.6950000524520874,1.7200000286102295,1.6699999570846558,1.7200000286102295,356000.0,,,,,
2024-07-15,1.7100000381469729,1.7300000190734863,1.6699999570846558,1.6699999570846558,584300.0,,,,,
2024-07-16,1.75,1.7599999904632568,1.7000000476837158,1.7200000286102295,470500.0,,,,,
2024-07-17,1.690000057220459,1.784999966621399,1.6699999570846558,1.7300000190734863,742200.0,,,,,
2024-07-18,1.6200000047683716,1.7400000095367432,1.6100000143051147,1.7000000476837158,677400.0,,,,,
2024-07-19,1.649999976158142,1.6699999570846558,1.6100000143051147,1.6299999952316284,358600.0,,,,,
2024-07-22,1.774999976158142,1.7799999713897705,1.659999966621399,1.6699999570846558,1287200.0,,,,,
2024-07-23,1.7549999952316284,1.7999999523162842,1.741000056266785,1.7699999809265137,614000.0,,,,,
2024-07-24,1.625,1.75,1.6150000095367432,1.7300000190734863,659200.0,,,,,
2024-07-25,1.6200000047683716,1.6699999570846558,1.6150000095367432,1.649999976158142,346400.0,,,,,
2024-07-26,1.6299999952316284,1.649999976158142,1.6100000143051147,1.6299999952316284,364300.0,,,,,
2024-07-29,1.6100000143051147,1.659999966621399,1.600000023841858,1.6399999856948853,293500.0,,,,,
2024-07-30,1.659999966621399,1.6799999475479126,1.6100000143051147,1.659999966621399,587400.0,,,,,
2024-07-31,1.6799999475479126,1.725000023841858,1.649999976158142,1.659999966621399,423800.0,,,,,
2024-08-01,1.5700000524520874,1.6950000524520874,1.559999942779541,1.6699999570846558,816200.0,,,,,
2024-08-02,1.4900000095367432,1.559999942779541,1.4600000381469729,1.5199999809265137,554300.0,,,,,
2024-08-05,1.4299999475479126,1.440000057220459,1.309999942779541,1.350000023841858,664700.0,,,,,
2024-08-06,1.5299999713897705,1.559999942779541,1.4299999475479126,1.4800000190734863,401500.0,,,,,
2024-08-07,1.4900000095367432,1.559999942779541,1.4800000190734863,1.559999942779541,430800.0,,,,,
2024-08-08,1.5399999618530271,1.590000033378601,1.4800000190734863,1.5099999904632568,907300.0,,,,,
2024-08-09,1.4700000286102295,1.5499999523162842,1.4600000381469729,1.5499999523162842,682700.0,,,,,
2024-08-12,1.440000057220459,1.5099999904632568,1.4299999475479126,1.4700000286102295,761600.0,,,,,
2024-08-13,1.809999942779541,1.840000033378601,1.5499999523162842,1.6399999856948853,3650600.0,,,,,
2024-08-14,1.899999976158142,1.9900000095367432,1.809999942779541,1.8200000524520876,1890900.0,,,,,
2024-08-15,1.9900000095367432,2.0199999809265137,1.840000033378601,1.8899999856948853,1335400.0,,,,,
2024-08-16,2.069999933242798,2.0799999237060547,1.9299999475479128,1.9600000381469729,1478200.0,,,,,
2024-08-19,1.9900000095367432,2.069999933242798,1.9700000286102293,2.039999961853028,789400.0,,,,,
2024-08-20,1.919999957084656,2.009999990463257,1.909999966621399,2.0,547300.0,,,,,
2024-08-21,2.0199999809265137,2.055000066757202,1.8899999856948853,1.919999957084656,644400.0,,,,,
2024-08-22,1.940000057220459,2.0299999713897705,1.9299999475479128,2.0199999809265137,326900.0,,,,,
2024-08-23,2.0199999809265137,2.049999952316284,1.934999942779541,1.940000057220459,505100.0,,,,,
2024-08-26,1.9900000095367432,2.0450000762939453,1.9800000190734863,2.0199999809265137,467700.0,,,,,
2024-08-27,1.830000042915344,1.940000057220459,1.825000047683716,1.940000057220459,816400.0,,,,,
2024-08-28,1.840000033378601,1.870000004768372,1.7999999523162842,1.830000042915344,339600.0,,,,,
2024-08-29,1.840000033378601,1.919999957084656,1.8200000524520876,1.850000023841858,473500.0,,,,,
2024-08-30,1.850000023841858,1.8890000581741333,1.830000042915344,1.8600000143051147,205300.0,,,,,
2024-09-03,1.7899999618530271,1.8600000143051147,1.7699999809265137,1.840000033378601,534700.0,,,,,
2024-09-04,1.7999999523162842,1.899999976158142,1.7699999809265137,1.7799999713897705,584500.0,,,,,
2024-09-05,1.8200000524520876,1.8600000143051147,1.7999999523162842,1.8200000524520876,247800.0,,,,,
2024-09-06,1.75,1.830000042915344,1.7200000286102295,1.809999942779541,314000.0,,,,,
2024-09-09,1.8200000524520876,1.870000004768372,1.7699999809265137,1.7699999809265137,382100.0,,,,,
2024-09-10,1.830000042915344,1.840000033378601,1.7599999904632568,1.8200000524520876,298100.0,,,,,
2024-09-11,1.8600000143051147,1.8849999904632568,1.809999942779541,1.830000042915344,309200.0,,,,,
2024-09-12,1.840000033378601,1.870000004768372,1.8200000524520876,1.870000004768372,267400.0,,,,,
2024-09-13,1.8600000143051147,1.899999976158142,1.830000042915344,1.850000023841858,321400.0,,,,,
2024-09-16,1.8899999856948853,1.919999957084656,1.830000042915344,1.8600000143051147,356000.0,,,,,
2024-09-17,1.8899999856948853,2.0,1.8819999694824217,1.899999976158142,449000.0,,,,,
2024-09-18,1.8799999952316284,1.9450000524520876,1.850000023841858,1.8899999856948853,265300.0,,,,,
2024-09-19,1.840000033378601,1.940000057220459,1.840000033378601,1.940000057220459,302800.0,,,,,
2024-09-20,1.7999999523162842,1.870000004768372,1.7899999618530271,1.850000023841858,451800.0,,,,,
2024-09-23,1.7899999618530271,1.8209999799728396,1.7599999904632568,1.7899999618530271,293600.0,,,,,
2024-09-24,1.7999999523162842,1.840000033378601,1.7699999809265137,1.7899999618530271,319500.0,,,,,
2024-09-25,1.7400000095367432,1.807000041007996,1.7200000286102295,1.7999999523162842,613700.0,,,,,
2024-09-26,1.7699999809265137,1.7999999523162842,1.741000056266785,1.75,302400.0,,,,,
2024-09-27,1.7599999904632568,1.7999999523162842,1.7549999952316284,1.7799999713897705,246200.0,,,,,
2024-09-30,1.809999942779541,1.8899999856948853,1.75,1.75,557500.0,,,,,
2024-10-01,1.7599999904632568,1.809999942779541,1.7350000143051147,1.809999942779541,438800.0,,,,,
2024-10-02,1.7400000095367432,1.7699999809265137,1.725000023841858,1.75,253400.0,,,,,
2024-10-03,1.7599999904632568,1.7890000343322754,1.7200000286102295,1.7300000190734863,280000.0,,,,,
2024-10-04,1.7599999904632568,1.7899999618530271,1.7450000047683716,1.7799999713897705,208200.0,,,,,
2024-10-07,1.7200000286102295,1.7799999713897705,1.690000057220459,1.7799999713897705,402600.0,,,,,
2024-10-08,1.7000000476837158,1.7400000095367432,1.6729999780654907,1.7300000190734863,344500.0,,,,,
2024-10-09,1.6699999570846558,1.7000000476837158,1.659999966621399,1.6799999475479126,306300.0,,,,,
2024-10-10,1.659999966621399,1.6820000410079956,1.6299999952316284,1.659999966621399,210400.0,,,,,
2024-10-11,1.7200000286102295,1.7300000190734863,1.649999976158142,1.649999976158142,196000.0,,,,,
2024-10-14,1.7699999809265137,1.7890000343322754,1.7200000286102295,1.7300000190734863,242900.0,,,,,
2024-10-15,1.7300000190734863,1.7999999523162842,1.7000000476837158,1.7799999713897705,241900.0,,,,,
2024-10-16,1.7400000095367432,1.7599999904632568,1.7300000190734863,1.75,168900.0,,,,,
2024-10-17,1.7400000095367432,1.7599999904632568,1.7100000381469729,1.75,245500.0,,,,,
2024-10-18,1.7799999713897705,1.7899999618530271,1.7300000190734863,1.7300000190734863,296500.0,,,,,
2024-10-21,1.7599999904632568,1.7899999618530271,1.7309999465942385,1.7699999809265137,229300.0,,,,,
2024-10-22,1.8600000143051147,1.8799999952316284,1.7300000190734863,1.7599999904632568,891300.0,,,,,
2024-10-23,1.830000042915344,1.919999957084656,1.7890000343322754,1.870000004768372,876600.0,,,,,
2024-10-24,1.7899999618530271,1.8799999952316284,1.7799999713897705,1.830000042915344,335600.0,,,,,
2024-10-25,1.850000023841858,1.9299999475479128,1.8200000524520876,1.840000033378601,529900.0,,,,,
2024-10-28,1.8799999952316284,1.899999976158142,1.8200000524520876,1.8600000143051147,378200.0,,,,,
2024-10-29,1.830000042915344,1.940999984741211,1.809999942779541,1.850000023841858,545900.0,,,,,
2024-10-30,1.7799999713897705,1.8799999952316284,1.7699999809265137,1.8200000524520876,352700.0,,,,,
2024-10-31,1.7100000381469729,1.7799999713897705,1.7000000476837158,1.7599999904632568,378300.0,,,,,
2024-11-01,1.7300000190734863,1.7599999904632568,1.7050000429153442,1.7300000190734863,321300.0,,,,,
2024-11-04,1.7999999523162842,1.850000023841858,1.7100000381469729,1.7100000381469729,465100.0,,,,,
2024-11-05,1.850000023841858,1.850000023841858,1.7649999856948853,1.7999999523162842,321900.0,,,,,
2024-11-06,1.6799999475479126,1.7300000190734863,1.6100000143051147,1.7100000381469729,1476200.0,,,,,
2024-11-07,1.649999976158142,1.690000057220459,1.6299999952316284,1.680999994277954,670000.0,,,,,
2024-11-08,1.5800000429153442,1.659999966621399,1.559999942779541,1.6299999952316284,902900.0,,,,,
2024-11-11,1.559999942779541,1.6089999675750732,1.5199999809265137,1.590000033378601,789800.0,,,,,
2024-11-12,1.590000033378601,1.6399999856948853,1.5399999618530271,1.5499999523162842,1063100.0,,,,,
2024-11-13,1.5800000429153442,1.625,1.5199999809265137,1.590000033378601,1271200.0,,,,,
2024-11-14,1.5,1.5800000429153442,1.4800000190734863,1.559999942779541,741600.0,,,,,
2024-11-15,1.440000057220459,1.5,1.440000057220459,1.5,494500.0,,,,,
2024-11-18,1.4800000190734863,1.5199999809265137,1.440000057220459,1.4600000381469729,452500.0,,,,,
2024-11-19,1.4500000476837158,1.4800000190734863,1.4450000524520874,1.4800000190734863,324600.0,,,,,
2024-11-20,1.4800000190734863,1.5,1.440000057220459,1.4500000476837158,595100.0,,,,,
2024-11-21,1.5099999904632568,1.5499999523162842,1.4600000381469729,1.4800000190734863,864300.0,,,,,
2024-11-22,1.5199999809265137,1.559999942779541,1.4900000095367432,1.5080000162124634,415000.0,,,,,
2024-11-25,1.5800000429153442,1.6200000047683716,1.534999966621399,1.5399999618530271,718200.0,,,,,
2024-11-26,1.4700000286102295,1.559999942779541,1.4500000476837158,1.5499999523162842,1037500.0,,,,,
2024-11-27,1.5,1.5149999856948853,1.4700000286102295,1.4700000286102295,265500.0,,,,,
2024-11-29,1.5099999904632568,1.590000033378601,1.5,1.5199999809265137,388500.0,,,,,
2024-12-02,1.5199999809265137,1.559000015258789,1.4900000095367432,1.5299999713897705,545600.0,,,,,
2024-12-03,1.4700000286102295,1.5449999570846558,1.4450000524520874,1.5099999904632568,586500.0,,,,,
2024-12-04,1.440000057220459,1.4700000286102295,1.4199999570846558,1.4500000476837158,491200.0,,,,,
2024-12-05,1.4500000476837158,1.4800000190734863,1.4299999475479126,1.4299999475479126,767600.0,,,,,
2024-12-06,1.600000023841858,1.6699999570846558,1.4600000381469729,1.5800000429153442,2149600.0,,,,,
2024-12-09,1.5800000429153442,1.7300000190734863,1.565000057220459,1.600000023841858,1182400.0,,,,,
2024-12-10,1.5399999618530271,1.5800000429153442,1.5199999809265137,1.559999942779541,451300.0,,,,,
2024-12-11,1.5199999809265137,1.5499999523162842,1.5,1.5399999618530271,437600.0,,,,,
2024-12-12,1.5099999904632568,1.5499999523162842,1.5099999904632568,1.5199999809265137,414200.0,,,,,
2024-12-13,1.4800000190734863,1.5099999904632568,1.4500000476837158,1.5099999904632568,556900.0,,,,,
2024-12-16,1.5299999713897705,1.5750000476837158,1.4700000286102295,1.4800000190734863,1186200.0,,,,,
2024-12-17,1.6100000143051147,1.6399999856948853,1.5199999809265137,1.5499999523162842,1730900.0,,,,,
2024-12-18,1.4700000286102295,1.7100000381469729,1.4600000381469729,1.7100000381469729,2741000.0,,,,,
2024-12-19,1.4600000381469729,1.5399999618530271,1.440000057220459,1.5199999809265137,1008100.0,,,,,
2024-12-20,1.559999942779541,1.6100000143051147,1.440000057220459,1.440000057220459,1093900.0,,,,,
2024-12-23,1.5800000429153442,1.6299999952316284,1.5299999713897705,1.5700000524520874,1106500.0,,,,,
2024-12-24,1.559999942779541,1.625,1.559999942779541,1.590000033378601,301200.0,,,,,
2024-12-26,1.590000033378601,1.600000023841858,1.5399999618530271,1.5399999618530271,445600.0,,,,,
2024-12-27,1.6200000047683716,1.6549999713897705,1.559999942779541,1.5800000429153442,633400.0,,,,,
2024-12-30,1.5700000524520874,1.6200000047683716,1.569000005722046,1.5800000429153442,448100.0,,,,,
2024-12-31,1.6100000143051147,1.625,1.559999942779541,1.559999942779541,538000.0,,,,,
2025-01-02,1.659999966621399,1.7200000286102295,1.600000023841858,1.6100000143051147,1043100.0,,,,,
2025-01-03,1.6799999475479126,1.7000000476837158,1.6349999904632568,1.6699999570846558,467900.0,,,,,
2025-01-06,1.6799999475479126,1.7699999809265137,1.6699999570846558,1.7100000381469729,816200.0,,,,,
2025-01-07,1.690000057220459,1.7200000286102295,1.659999966621399,1.690000057220459,407300.0,,,,,
2025-01-08,1.6399999856948853,1.6799999475479126,1.590000033378601,1.6799999475479126,497900.0,,,,,
2025-01-10,1.5700000524520874,1.64900004863739,1.5299999713897705,1.600000023841858,684900.0,,,,,
2025-01-13,1.5700000524520874,1.5800000429153442,1.5140000581741333,1.5700000524520874,413000.0,,,,,
2025-01-14,1.5299999713897705,1.590000033378601,1.5,1.5700000524520874,633000.0,,,,,
2025-01-15,1.5399999618530271,1.590000033378601,1.5299999713897705,1.5499999523162842,237000.0,,,,,
2025-01-16,1.5700000524520874,1.5800000429153442,1.5099999904632568,1.5299999713897705,431600.0,,,,,
2025-01-17,1.5499999523162842,1.600000023841858,1.5299999713897705,1.600000023841858,254300.0,,,,,
2025-01-21,1.5399999618530271,1.5750000476837158,1.5399999618530271,1.5499999523162842,246000.0,,,,,
2025-01-22,1.5700000524520874,1.590000033378601,1.5299999713897705,1.5499999523162842,473700.0,,,,,
2025-01-23,1.5499999523162842,1.5800000429153442,1.5399999618530271,1.559999942779541,232000.0,,,,,
2025-01-24,1.5800000429153442,1.6200000047683716,1.5499999523162842,1.5499999523162842,368200.0,,,,,
2025-01-27,1.5299999713897705,1.5750000476837158,1.5199999809265137,1.5399999618530271,366200.0,,,,,
2025-01-28,1.5299999713897705,1.559999942779541,1.5099999904632568,1.5199999809265137,453200.0,,,,,
2025-01-29,1.5,1.5299999713897705,1.4900000095367432,1.5199999809265137,369000.0,,,,,
2025-01-30,1.5499999523162842,1.5800000429153442,1.5,1.5,369200.0,,,,,
2025-01-31,1.5,1.559999942779541,1.5,1.5499999523162842,588800.0,,,,,
2025-02-03,1.4500000476837158,1.4800000190734863,1.4299999475479126,1.4600000381469729,651500.0,,,,,
2025-02-04,1.5099999904632568,1.5099999904632568,1.4500000476837158,1.4800000190734863,317700.0,,,,,
2025-02-05,1.6200000047683716,1.7200000286102295,1.5449999570846558,1.5800000429153442,2767600.0,,,,,
2025-02-06,1.659999966621399,1.7400000095367432,1.6100000143051147,1.6100000143051147,1976000.0,,,,,
2025-02-07,1.6799999475479126,1.7300000190734863,1.6100000143051147,1.6699999570846558,1247800.0,,,,,
2025-02-10,1.7300000190734863,1.7400000095367432,1.649999976158142,1.7000000476837158,865400.0,,,,,
2025-02-11,1.440000057220459,1.5499999523162842,1.4199999570846558,1.5499999523162842,3203600.0,,,,,
2025-02-12,1.350000023841858,1.4500000476837158,1.2899999618530271,1.440000057220459,3022600.0,,,,,
2025-02-13,1.350000023841858,1.3799999952316284,1.3200000524520874,1.340000033378601,1172900.0,,,,,
2025-02-14,1.2699999809265137,1.3700000047683716,1.2699999809265137,1.340000033378601,2055400.0,,,,,
2025-02-18,1.3600000143051147,1.3799999952316284,1.2799999713897705,1.2799999713897705,1707100.0,,,,,
2025-02-19,1.3200000524520874,1.3600000143051147,1.2999999523162842,1.3600000143051147,858600.0,,,,,
2025-02-20,1.2899999618530271,1.3250000476837158,1.2799999713897705,1.3200000524520874,807200.0,,,,,
2025-02-21,1.309999942779541,1.3140000104904177,1.2400000095367432,1.2899999618530271,3283400.0,,,,,
2025-02-24,1.2200000286102295,1.309999942779541,1.2200000286102295,1.2999999523162842,1059000.0,,,,,
2025-02-25,1.1699999570846558,1.2300000190734863,1.159999966621399,1.2200000286102295,910200.0,,,,,
2025-02-26,1.159999966621399,1.2000000476837158,1.149999976158142,1.1799999475479126,878200.0,,,,,
2025-02-27,1.1399999856948853,1.159999966621399,1.1200000047683716,1.159999966621399,1142800.0,,,,,
2025-02-28,1.149999976158142,1.1699999570846558,1.1100000143051147,1.149999976158142,862600.0,,,,,
2025-03-03,1.0700000524520874,1.1799999475479126,1.0609999895095823,1.149999976158142,1244100.0,,,,,
2025-03-04,1.100000023841858,1.1399999856948853,1.0210000276565552,1.0700000524520874,1287000.0,,,,,
2025-03-05,1.1200000047683716,1.149999976158142,1.0700000524520874,1.100000023841858,907000.0,,,,,
2025-03-06,1.0800000429153442,1.1200000047683716,1.0700000524520874,1.090000033378601,976000.0,,,,,
2025-03-07,1.059999942779541,1.100000023841858,1.0299999713897705,1.0700000524520874,1417400.0,,,,,
2025-03-10,1.0,1.0700000524520874,0.9819999933242798,1.0700000524520874,1551200.0,,,,,
2025-03-11,0.9890000224113464,1.0190000534057615,0.959999978542328,1.0099999904632568,1264000.0,,,,,
2025-03-12,1.0199999809265137,1.0299999713897705,0.9869999885559082,1.0099999904632568,439400.0,,,,,
2025-03-13,0.9869999885559082,1.0299999713897705,0.9869999885559082,1.0199999809265137,680000.0,,,,,
2025-03-14,1.0299999713897705,1.059999942779541,0.9879999756813048,0.9900000095367432,647200.0,,,,,
2025-03-17,1.0700000524520874,1.0800000429153442,1.0299999713897705,1.0399999618530271,394500.0,,,,,
2025-03-18,1.0700000524520874,1.090000033378601,1.059999942779541,1.090000033378601,260500.0,,,,,
2025-03-19,1.0800000429153442,1.100000023841858,1.065000057220459,1.0800000429153442,461500.0,,,,,
2025-03-20,1.059999942779541,1.1100000143051147,1.0499999523162842,1.0700000524520874,367200.0,,,,,
2025-03-21,1.1100000143051147,1.1200000047683716,1.0399999618530271,1.0700000524520874,417900.0,,,,,
2025-03-24,1.1100000143051147,1.159999966621399,1.100000023841858,1.1299999952316284,489700.0,,,,,
2025-03-25,1.0700000524520874,1.1380000114440918,1.059999942779541,1.1200000047683716,612200.0,,,,,
2025-03-26,1.0499999523162842,1.0800000429153442,1.0299999713897705,1.0800000429153442,438100.0,,,,,
2025-03-27,1.059999942779541,1.090000033378601,1.0299999713897705,1.0299999713897705,456100.0,,,,,
2025-03-28,1.0299999713897705,1.090000033378601,1.0099999904632568,1.0700000524520874,376800.0,,,,,
2025-03-31,1.0099999904632568,1.024999976158142,0.959999978542328,1.0,326200.0,,,,,
2025-04-01,1.0399999618530271,1.059999942779541,1.0,1.0,660400.0,,,,,
2025-04-02,1.0299999713897705,1.0499999523162842,1.0099999904632568,1.0399999618530271,388400.0,,,,,
2025-04-03,0.9810000061988832,1.0399999618530271,0.949999988079071,1.0099999904632568,626600.0,,,,,
2025-04-04,0.9509999752044678,0.9700000286102296,0.8999999761581421,0.9509999752044678,528600.0,,,,,
2025-04-07,0.925000011920929,0.9700000286102296,0.8700000047683716,0.9160000085830688,837400.0,,,,,
2025-04-08,0.8799999952316284,0.9700000286102296,0.8799999952316284,0.9700000286102296,553000.0,,,,,
2025-04-09,0.9549999833106996,0.972000002861023,0.8500000238418579,0.8799999952316284,575000.0,,,,,
2025-04-10,0.9660000205039978,0.9739999771118164,0.902999997138977,0.949999988079071,214800.0,,,,,
2025-04-11,1.0299999713897705,1.0299999713897705,0.9679999947547911,0.9700000286102296,356300.0,,,,,
2025-04-14,1.0399999618530271,1.059999942779541,1.0149999856948853,1.0499999523162842,354500.0,,,,,
2025-04-15,1.0399999618530271,1.0700000524520874,1.0199999809265137,1.0199999809265137,399800.0,,,,,
2025-04-16,1.0399999618530271,1.1100000143051147,1.0190000534057615,1.0199999809265137,662700.0,,,,,
2025-04-17,1.0700000524520874,1.090000033378601,1.0299999713897705,1.0399999618530271,418600.0,,,,,
2025-04-21,1.0,1.059999942779541,1.0,1.0399999618530271,313500.0,,,,,
2025-04-22,1.059999942779541,1.0679999589920044,1.0299999713897705,1.0299999713897705,452000.0,,,,,
2025-04-23,1.0800000429153442,1.1100000143051147,1.0700000524520874,1.0800000429153442,378200.0,,,,,
2025-04-24,1.159999966621399,1.159999966621399,1.0829999446868896,1.090000033378601,466000.0,,,,,
2025-04-25,1.159999966621399,1.190000057220459,1.1449999809265137,1.149999976158142,397700.0,,,,,
2025-04-28,1.1200000047683716,1.1699999570846558,1.100000023841858,1.149999976158142,287200.0,,,,,
2025-04-29,1.1399999856948853,1.1740000247955322,1.100000023841858,1.100000023841858,232300.0,,,,,
2025-04-30,1.159999966621399,1.2000000476837158,1.090000033378601,1.1200000047683716,811400.0,,,,,
2025-05-01,1.1399999856948853,1.184999942779541,1.1299999952316284,1.1799999475479126,221600.0,,,,,
2025-05-02,1.149999976158142,1.159999966621399,1.1299999952316284,1.149999976158142,156200.0,,,,,
2025-05-05,1.1100000143051147,1.159999966621399,1.1100000143051147,1.1399999856948853,354400.0,,,,,
2025-05-06,1.100000023841858,1.11899995803833,1.090000033378601,1.1100000143051147,240400.0,,,,,
2025-05-07,1.1200000047683716,1.1299999952316284,1.100000023841858,1.100000023841858,152500.0,,,,,
2025-05-08,1.1100000143051147,1.159999966621399,1.100000023841858,1.159999966621399,588400.0,,,,,
2025-05-09,1.1799999475479126,1.1799999475479126,1.1100000143051147,1.1100000143051147,671800.0,,,,,
2025-05-12,1.2799999713897705,1.3179999589920044,1.190000057220459,1.25,1586500.0,,,,,
2025-05-13,1.2400000095367432,1.2899999618530271,1.2300000190734863,1.284999966621399,769200.0,,,,,
2025-05-14,1.2200000286102295,1.2489999532699585,1.1950000524520874,1.2400000095367432,425100.0,,,,,
2025-05-15,1.2400000095367432,1.25,1.1799999475479126,1.2100000381469729,364000.0,,,,,
2025-05-16,1.3600000143051147,1.3600000143051147,1.2300000190734863,1.25,1375700.0,,,,,
2025-05-19,1.309999942779541,1.350000023841858,1.2899999618530271,1.3300000429153442,686600.0,,,,,
2025-05-20,1.350000023841858,1.3700000047683716,1.309999942779541,1.309999942779541,849500.0,,,,,
2025-05-21,1.340000033378601,1.4249999523162842,1.2999999523162842,1.3300000429153442,910500.0,,,,,
2025-05-22,1.3700000047683716,1.3799999952316284,1.2999999523162842,1.3300000429153442,446300.0,,,,,
2025-05-23,1.3700000047683716,1.378999948501587,1.340000033378601,1.340000033378601,303900.0,,,,,
2025-05-27,1.3350000381469729,1.378999948501587,1.3200000524520874,1.3700000047683716,515700.0,,,,,
2025-05-28,1.350000023841858,1.3700000047683716,1.2999999523162842,1.3300000429153442,596100.0,,,,,
2025-05-29,1.3799999952316284,1.3799999952316284,1.340000033378601,1.3799999952316284,396400.0,,,,,
2025-05-30,1.350000023841858,1.3700000047683716,1.3200000524520874,1.3700000047683716,458100.0,,,,,
2025-06-02,1.309999942779541,1.350000023841858,1.2999999523162842,1.340000033378601,467500.0,,,,,
2025-06-03,1.3300000429153442,1.350000023841858,1.2799999713897705,1.309999942779541,472500.0,,,,,
2025-06-04,1.340000033378601,1.350000023841858,1.3109999895095823,1.3200000524520874,172000.0,,,,,
2025-06-05,1.309999942779541,1.3450000286102295,1.2999999523162842,1.340000033378601,659200.0,,,,,
2025-06-06,1.350000023841858,1.3600000143051147,1.3200000524520874,1.3200000524520874,667100.0,,,,,
2025-06-09,1.3799999952316284,1.3899999856948853,1.3559999465942385,1.3600000143051147,344800.0,,,,,
2025-06-10,1.4299999475479126,1.440000057220459,1.3799999952316284,1.3799999952316284,541500.0,,,,,
2025-06-11,1.4700000286102295,1.5049999952316284,1.440999984741211,1.4800000190734863,1007900.0,,,,,
2025-06-12,1.4700000286102295,1.4900000095367432,1.4600000381469729,1.4900000095367432,643900.0,,,,,
2025-06-13,1.399999976158142,1.4800000190734863,1.3899999856948853,1.4700000286102295,855500.0,,,,,
2025-06-16,1.4299999475479126,1.4600000381469729,1.3899999856948853,1.399999976158142,557400.0,,,,,
2025-06-17,1.3700000047683716,1.409999966621399,1.3700000047683716,1.409999966621399,324100.0,,,,,
2025-06-18,1.3200000524520874,1.3799999952316284,1.3200000524520874,1.3600000143051147,562800.0,,,,,
2025-06-20,1.2899999618530271,1.3389999866485596,1.2799999713897705,1.3300000429153442,673500.0,,,,,
2025-06-23,1.2799999713897705,1.2999999523162842,1.25,1.2799999713897705,512500.0,,,,,
2025-06-24,1.3600000143051147,1.36899995803833,1.309999942779541,1.3200000524520874,633400.0,,,,,
2025-06-25,1.3200000524520874,1.3669999837875366,1.309999942779541,1.350000023841858,548200.0,,,,,
2025-06-26,1.399999976158142,1.399999976158142,1.309999942779541,1.3200000524520874,825800.0,,,,,
2025-06-27,1.350000023841858,1.399999976158142,1.3420000076293943,1.399999976158142,540500.0,,,,,
2025-06-30,1.350000023841858,1.3600000143051147,1.340000033378601,1.350000023841858,378500.0,,,,,
2025-07-01,1.3200000524520874,1.3600000143051147,1.3200000524520874,1.340000033378601,389700.0,,,,,
