Date,Close,High,Low,Open,Volume,"('Close', 'LUV')","('High', 'LUV')","('Low', 'LUV')","('Open', 'LUV')","('Volume', 'LUV')"
2024-06-03,26.740665435791016,27.32975069829236,26.07432115713859,26.32540743376061,10037000.0,,,,,
2024-06-04,26.846893310546875,27.2718086961085,26.64409391591113,26.64409391591113,7389100.0,,,,,
2024-06-05,27.484264373779297,27.51323650412662,26.576493059705207,26.875864372135755,8974400.0,,,,,
2024-06-06,26.895177841186523,27.735349319613206,26.827578048894285,27.503577813772875,10698900.0,,,,,
2024-06-07,26.798603057861328,26.97243212916582,26.49923179170137,26.81791780844093,7158900.0,,,,,
2024-06-10,28.681753158569336,29.30946791052022,28.34375234076309,28.58518123320237,34733100.0,,,,,
2024-06-11,27.088321685791016,28.585181962265665,27.0496940198328,28.488610034435634,12599400.0,,,,,
2024-06-12,27.464948654174805,27.78363468758801,27.11729049337636,27.291119573775585,9499700.0,,,,,
2024-06-13,27.435977935791016,27.75466398557066,26.87586300460388,27.407005806917887,7345800.0,,,,,
2024-06-14,27.407005310058597,27.46494956675438,26.798605350402067,27.213863313607767,9994300.0,,,,,
2024-06-17,27.78363609313965,27.793293469423286,27.18489165724745,27.368378122724184,5924300.0,,,,,
2024-06-18,27.628149032592773,27.9974305427308,27.482380064210737,27.851661574348764,6030000.0,,,,,
2024-06-20,27.268585205078125,27.598995871758124,27.268585205078125,27.472663253817228,5464900.0,,,,,
2024-06-21,27.56012535095215,27.744765190723417,27.04507298685913,27.317176437360686,9054300.0,,,,,
2024-06-24,27.686458587646484,28.14320188810109,27.47266420619919,27.589278649332933,8090900.0,,,,,
2024-06-25,27.70589256286621,27.948841460975995,27.55040541636019,27.76419977941772,7059200.0,,,,,
2024-06-26,27.64758682250977,27.909970237777564,26.46199495015747,26.76325293445691,11383300.0,,,,,
2024-06-27,27.667022705078125,27.715613601847124,27.190843038061058,27.41435560253889,14298800.0,,,,,
2024-06-28,27.80307388305664,27.89053563903375,27.307457883704057,27.69617576940616,10740000.0,,,,,
2024-07-01,27.317174911499023,27.968278037697445,26.947891545477408,27.832225393269635,7971300.0,,,,,
2024-07-02,27.492097854614254,27.589275929795598,27.12281449613448,27.365763391193763,7006000.0,,,,,
2024-07-03,27.7739200592041,27.987714438437784,27.50181660545412,27.69617648006884,8222100.0,,,,,
2024-07-05,26.180173873901367,27.744763522965638,26.180173873901367,27.50181462397801,16610100.0,,,,,
2024-07-08,26.578611373901367,26.69522581380497,26.219046168166862,26.296789745953635,8227900.0,,,,,
2024-07-09,26.695226669311523,26.92845741014622,26.403688706656443,26.57861222567076,7611400.0,,,,,
2024-07-10,26.850709915161133,27.054787942108604,26.60776103051831,26.94788983972884,12553300.0,,,,,
2024-07-11,26.209325790405277,26.44255650419858,25.65540261345205,26.23848032471179,18376300.0,,,,,
2024-07-12,26.75353240966797,27.01591580192833,26.141300169436956,26.170454703489405,16401500.0,,,,,
2024-07-15,26.92845726013184,27.09366259899689,26.442559422711454,26.94789361848141,6907400.0,,,,,
2024-07-16,27.90025329589844,28.0168695939513,26.928457608486248,27.05479208583961,9487900.0,,,,,
2024-07-17,27.521249771118164,27.89053311933806,27.336608097008217,27.37548080884312,8420800.0,,,,,
2024-07-18,26.63691711425781,27.75448167794792,26.55917354078945,27.19084030691403,8297100.0,,,,,
2024-07-19,26.413402557373047,26.704940472252176,25.9469411521453,26.64663325998692,6706900.0,,,,,
2024-07-22,26.879865646362305,26.94789104052504,26.05383903105845,26.248198888854525,6579300.0,,,,,
2024-07-23,26.413402557373047,27.015914742404007,26.092710109584864,26.967325707775107,10145000.0,,,,,
2024-07-24,25.85948371887207,26.481432362881637,25.7331492420869,26.40368878238044,9815300.0,,,,,
2024-07-25,27.288021087646484,27.76420072167583,25.043173711921558,25.208379042385044,21025300.0,,,,,
2024-07-26,26.461994171142575,27.33660985457798,26.267636160130845,27.288020815213304,13132900.0,,,,,
2024-07-29,25.56794166564941,26.491148225216264,25.41245451824597,26.4522755115889,15569500.0,,,,,
2024-07-30,26.2773551940918,26.59804768357569,25.44161034423246,25.57766114172469,15559700.0,,,,,
2024-07-31,26.180173873901367,27.01591682600276,25.99553219167593,26.23848109066356,10619300.0,,,,,
2024-08-01,25.616533279418945,26.38425085965947,25.295840797169827,26.238481886555885,12554800.0,,,,,
2024-08-02,24.34347915649414,25.12091675239171,24.178273829551795,25.11119857391828,16898900.0,,,,,
2024-08-05,23.031557083129883,23.77983830662853,22.914940792418644,23.099582480397665,15482900.0,,,,,
2024-08-06,23.653505325317383,24.032505020555224,23.196762055324264,23.40083824397448,9371100.0,,,,,
2024-08-07,23.63406753540039,24.33376151933123,23.604914855105218,23.925607313222542,8399700.0,,,,,
2024-08-08,24.508686065673828,24.59614782402809,23.83814838969531,23.86730107344464,10921500.0,,,,,
2024-08-09,24.61558532714844,24.69332891001789,24.31432917522348,24.489252700068043,17826400.0,,,,,
2024-08-12,24.66417121887207,25.14035268833098,24.586427645939533,24.586427645939533,18995900.0,,,,,
2024-08-13,24.703044891357425,25.03345555253912,24.605864958029912,24.89740475801244,10654100.0,,,,,
2024-08-14,24.66417121887207,24.93627465091245,24.46009503500653,24.78078750504737,8199000.0,,,,,
2024-08-15,25.79145812988281,25.80117445551571,25.052893193721136,25.06261137290719,10219300.0,,,,,
2024-08-16,25.587379455566406,25.86920108449011,25.412455941552125,25.66512303362241,6910600.0,,,,,
2024-08-19,25.976097106933597,26.121866082753765,25.635968260984477,25.635968260984477,7598000.0,,,,,
2024-08-20,25.77202033996582,26.102430999725872,25.713711268088364,26.034405602755225,13967100.0,,,,,
2024-08-21,25.8303279876709,26.005251499104943,25.67484083385244,25.976096962681577,12040000.0,,,,,
2024-08-22,26.17045783996582,26.42312493804327,25.81089262443745,25.99553432179273,9083500.0,,,,,
2024-08-23,27.38519859313965,27.560122086776342,26.2773522715111,26.384248520414605,15426600.0,,,,,
2024-08-26,27.40463638305664,27.56984170752068,27.190840166954366,27.40463638305664,9143400.0,,,,,
2024-08-27,28.288969039916992,28.531917927299165,27.200557208881584,27.50181331024066,11681500.0,,,,,
2024-08-28,27.8710994720459,28.46389541026801,27.462945225877952,28.14320106712246,7243200.0,,,,,
2024-08-29,27.929405212402344,28.24037950661832,27.841943460459976,28.065456002733583,5303200.0,,,,,
2024-08-30,28.10433006286621,28.619382420810048,28.026586485587245,28.11404824172022,6022900.0,,,,,
2024-09-03,28.745716094970703,29.037254057090134,28.386150878373783,28.677690694046376,9814100.0,,,,,
2024-09-04,28.85326766967773,29.2345877880532,28.63816434788413,28.72615972028498,6061100.0,,,,,
2024-09-05,29.14659309387207,29.840793374838317,28.96082278993737,29.12703960102212,7387200.0,,,,,
2024-09-06,29.03904151916504,29.70390687944168,28.775049791832277,29.146592253895736,8500100.0,,,,,
2024-09-09,29.06837272644043,29.479025903393943,28.72616143482892,29.23458953294308,10258200.0,,,,,
2024-09-10,28.59905433654785,29.107482416773937,27.621308889144505,29.09770473851173,7386900.0,,,,,
2024-09-11,28.168846130371094,28.7359384215673,27.58219848243328,28.7359384215673,8536700.0,,,,,
2024-09-12,28.227510452270508,28.745714319516757,27.689749364592508,28.647939406766085,7681700.0,,,,,
2024-09-13,28.04174041748047,28.67727460089531,28.01240738197462,28.344840991434964,6012300.0,,,,,
2024-09-16,27.90485382080078,28.21773204155489,27.7386370329125,28.01240454362169,4350000.0,,,,,
2024-09-17,27.807079315185547,28.335060854164954,27.552865290898676,28.110179862838564,7269100.0,,,,,
2024-09-18,28.2568416595459,28.52083336486555,27.748413604463916,27.95374110801298,8617900.0,,,,,
2024-09-19,28.29595375061035,28.7457157609546,28.18840115470132,28.60883199518052,5736300.0,,,,,
2024-09-20,28.393728256225582,28.76527070003562,28.06129465996857,28.364395221884763,6532600.0,,,,,
2024-09-23,28.97059631347656,29.127037298218777,28.188400714272547,28.4035040378283,6696700.0,,,,,
2024-09-24,29.087926864624023,29.78212523245901,28.90215470869436,29.13681339070484,9022800.0,,,,,
2024-09-25,27.75819206237793,29.57679915248954,27.72886089311897,29.08792643922525,10392600.0,,,,,
2024-09-26,29.26392364501953,30.935867585240857,29.078151474472197,29.567024233353504,27608000.0,,,,,
2024-09-27,28.87282371520996,29.919011044895985,28.794604154062448,29.537689052513095,11657600.0,,,,,
2024-09-30,28.97059631347656,29.283476418059585,28.745715311818085,28.863045584149397,9592600.0,,,,,
2024-10-01,29.21503257751465,29.537688494262756,28.403503946608726,28.892376660766544,9465900.0,,,,,
2024-10-02,28.91193199157715,28.99015155117781,28.51105651551109,28.951042703828183,7088700.0,,,,,
2024-10-03,29.83101272583008,30.261221229021743,29.351917698028583,29.410581900540645,10322100.0,,,,,
2024-10-04,30.55454444885254,31.48340334605821,30.261221568104112,30.75009427928575,9565300.0,,,,,
2024-10-07,30.349218368530277,30.671874278670515,30.065671304972994,30.466546773180525,5292500.0,,,,,
2024-10-08,29.987451553344727,30.886977397763044,29.81145708260398,30.642541047267866,7657700.0,,,,,
2024-10-09,29.958118438720703,30.68164981043717,29.83101235736432,30.310107379248144,6665800.0,,,,,
2024-10-10,29.684350967407227,30.11455760106432,29.34213970411985,29.371472737510665,4603600.0,,,,,
2024-10-11,29.938566207885746,30.05589461639788,29.303030179656176,29.37147392700659,4451400.0,,,,,
2024-10-14,29.694129943847656,30.16344730921763,29.303030274471244,30.065672391873527,5805600.0,,,,,
2024-10-15,29.811458587646484,30.456770436340456,29.762572061039936,30.31010899161936,5410000.0,,,,,
2024-10-16,30.222110748291016,30.54476666192432,29.84079063169749,29.967896715594872,6313300.0,,,,,
2024-10-17,29.420358657836918,30.143890015849927,29.32258374677541,30.143890015849927,7515000.0,,,,,
2024-10-18,30.290552139282227,30.48610196585516,29.283475567665302,29.508356562793224,8078900.0,,,,,
2024-10-21,29.762569427490234,30.10478067815976,29.49857773141078,29.88967550436111,7617900.0,,,,,
2024-10-22,29.811458587646484,30.065672628783723,29.35191889688,29.69413017783019,9247100.0,,,,,
2024-10-23,30.046117782592773,30.10478385339897,29.6061334409552,29.78212605866934,6683000.0,,,,,
2024-10-24,28.374174118041992,30.07545101991233,27.94396558708236,29.87012350051511,16801800.0,,,,,
2024-10-25,28.775047302246094,28.980372940250465,28.48172256450955,28.71638310065932,9321800.0,,,,,
2024-10-28,29.62568473815918,29.762570361664263,28.79460264389208,29.273697663906518,13045900.0,,,,,
2024-10-29,30.33944129943848,30.45676970644299,29.156368361917604,29.361695871527616,9444700.0,,,,,
2024-10-30,30.7696475982666,31.13141422307372,30.36877212653247,30.39810516040377,7542700.0,,,,,
2024-10-31,29.89945411682129,30.974974424744627,29.831012237527307,30.769646921961343,6561000.0,,,,,
2024-11-01,29.928789138793945,30.34921998513868,29.850569576560144,30.055895228085824,6158200.0,,,,,
2024-11-04,29.244365692138672,30.153669241356656,29.234588014040465,29.87012217121281,5578300.0,,,,,
2024-11-05,29.948339462280277,29.95811713963775,29.26391883136841,29.29324999853957,5793400.0,,,,,
2024-11-06,30.691429138183597,31.1900795424377,30.30033133040629,30.77942637804617,8178400.0,,,,,
2024-11-07,30.564321517944336,30.89675510411703,30.35899401358997,30.466546604675656,5654500.0,,,,,
2024-11-08,31.07275009155273,31.170523141545367,30.554544348045383,30.67187461889849,4071200.0,,,,,
2024-11-11,31.923389434814453,32.20693277178575,30.994530540438934,31.19007850537493,7113700.0,,,,,
2024-11-12,31.317184448242188,31.81583669857105,30.847867096628573,31.50295846416197,6546300.0,,,,,
2024-11-13,31.659399032592773,32.41226348421331,31.17052443779248,31.17052443779248,7172300.0,,,,,
2024-11-14,31.698505401611328,32.34382097317411,31.57140117976065,31.825613353264863,6263500.0,,,,,
2024-11-15,31.87449836730957,31.93316443370583,31.053193951676665,31.53228897117142,6251400.0,,,,,
2024-11-18,31.61051177978516,32.05049424274974,31.3171851647383,31.874499765642767,6988100.0,,,,,
2024-11-19,31.63984489440918,31.83539473986077,31.043419544193195,31.20963635335659,4246300.0,,,,,
2024-11-20,31.062973022460938,31.600732267566983,30.750094780588224,31.522514572000237,6452700.0,,,,,
2024-11-21,31.08252716064453,31.52251333659788,30.90653269026319,31.03363877170452,5153300.0,,,,,
2024-11-22,31.258520126342773,31.42473692085157,30.974974926828583,31.15096939923805,5942600.0,,,,,
2024-11-25,31.70828437805176,31.93316537784895,31.50295873429816,31.66917366596456,7658900.0,,,,,
2024-11-26,31.248743057250977,31.649618534482062,31.082528124405247,31.170523497422995,5992900.0,,,,,
2024-11-27,31.63984489440918,31.649620708270376,31.00430882914226,31.22919171088206,4108200.0,,,,,
2024-11-29,31.63984489440918,31.884281268772902,31.454070862818774,31.678955609460115,2665100.0,,,,,
2024-12-02,32.26559829711914,32.65669795021743,31.60073112473368,31.649617648920287,10732800.0,,,,,
2024-12-03,32.24604415893555,32.90113554313779,32.04071851171808,32.32426558442955,7750100.0,,,,,
2024-12-04,33.39000701904297,33.39000701904297,32.343819735757485,32.46114813982428,8240500.0,,,,,
2024-12-05,34.06465148925781,35.31616446665327,33.624665292578825,34.67085262145838,15580600.0,,,,,
2024-12-06,33.41933822631836,34.46552551081564,33.302009822115664,34.41663898654807,6768100.0,,,,,
2024-12-09,33.145565032958984,33.71265533103718,33.05756781241901,33.634437651558365,6917700.0,,,,,
2024-12-10,32.69580841064453,33.43889708463822,32.549148822479566,33.243347237281824,6559200.0,,,,,
2024-12-11,32.83269500732422,33.31178820381438,32.65670052254738,32.69580750709545,8156600.0,,,,,
2024-12-12,32.490478515625,33.0184619157469,32.490478515625,32.88157815937514,5285900.0,,,,,
2024-12-13,32.28515625,32.64692103384706,32.11893757863047,32.402484663447126,5863800.0,,,,,
2024-12-16,31.96249389648437,32.568698694157284,31.90383156302102,32.265596295320826,4297000.0,,,,,
2024-12-17,32.07982635498047,32.382925027150925,31.688726722099368,31.78649976541838,5417500.0,,,,,
2024-12-18,31.74739646911621,32.96957830140676,31.71806156887523,32.07983007669136,8729500.0,,,,,
2024-12-19,32.05049514770508,32.3438217710341,31.630064299389968,32.05049514770508,7319300.0,,,,,
2024-12-20,32.53936767578125,32.69580679999932,31.806058581671017,31.806058581671017,15017800.0,,,,,
2024-12-23,33.10646057128906,33.12601592729689,32.461148742241846,32.4904799113522,4774100.0,,,,,
2024-12-24,33.58555603027344,33.62466674495711,33.008686042999955,33.086907472367294,2272300.0,,,,,
2024-12-26,33.6052131652832,33.72316338585321,33.172740271545315,33.2710283725696,2954500.0,,,,,
2024-12-27,33.45777893066406,33.64452781076351,33.2218822536617,33.310343038856274,2827100.0,,,,,
2024-12-30,32.985992431640625,33.35949022700321,32.64197656818456,33.113766217156375,5015800.0,,,,,
2024-12-31,33.04496383666992,33.369321329819485,32.95650304303376,32.96633410313268,3324600.0,,,,,
2025-01-02,32.79924011230469,33.290688136909885,32.6911209469794,33.05479518479188,3418600.0,,,,,
2025-01-03,33.035133361816406,33.11376308782225,31.796682369532665,32.84838073233288,5561700.0,,,,,
2025-01-06,33.251373291015625,33.82145101806575,33.18256712191151,33.330003020855,5035200.0,,,,,
2025-01-07,32.317623138427734,33.752650469986804,32.012924013459354,33.36932161081906,8371200.0,,,,,
2025-01-08,32.317623138427734,32.317623138427734,31.60993678337904,32.11121211857129,5679400.0,,,,,
2025-01-10,32.55351257324219,33.00564755647855,32.13086701791393,32.4847101572074,9648900.0,,,,,
2025-01-13,32.10138320922852,32.42574068895683,31.70822330945796,32.17018562927076,7559900.0,,,,,
2025-01-14,32.56334686279297,32.64197659629724,32.16035963627513,32.38642527559481,6697800.0,,,,,
2025-01-15,32.23898696899414,33.09410541047205,32.1112094434329,33.09410541047205,5951800.0,,,,,
2025-01-16,31.60993385314941,31.75736974660093,30.6663546335212,31.61976116296927,9664400.0,,,,,
2025-01-17,31.550960540771484,31.777029923444736,31.315067597170053,31.452672439179345,10466500.0,,,,,
2025-01-21,32.700950622558594,32.75992573281644,31.78685703554089,31.806515405626843,8090600.0,,,,,
2025-01-22,31.31506729125977,33.16291282885654,31.275750551226693,33.0842793487904,12015500.0,,,,,
2025-01-23,31.383869171142575,31.69839558708943,31.26592082779985,31.521474009437995,13108900.0,,,,,
2025-01-24,31.61976432800293,31.629595388257368,31.206949784138164,31.482159480048008,6471400.0,,,,,
2025-01-27,32.02275466918945,32.337281100916165,31.383870745678475,31.52147559087756,7026800.0,,,,,
2025-01-28,31.30523681640625,31.84583072123525,31.167630106685543,31.83599966190669,7684400.0,,,,,
2025-01-29,31.108657836914062,31.59027664903426,30.92190707312041,31.403527759965936,9683700.0,,,,,
2025-01-30,30.72532844543457,32.52402800715239,30.42063121769147,30.75481599962595,17452000.0,,,,,
2025-01-31,30.18473625183105,30.93173746134032,29.988158170207814,30.75481775029703,11303400.0,,,,,
2025-02-03,29.95867156982422,30.371487991542192,29.437737855919124,29.65397431501884,10246900.0,,,,,
2025-02-04,30.263368606567383,30.273195916765797,29.624484709601195,29.81123547370171,9775000.0,,,,,
2025-02-05,30.361656188964844,30.80396012936952,30.056958960422342,30.26336809085296,7703400.0,,,,,
2025-02-06,30.558237075805664,30.77447352292712,30.224052282701827,30.548407890746685,7366300.0,,,,,
2025-02-07,30.469776153564453,30.67618341473656,30.283025387700157,30.617210179362434,5575700.0,,,,,
2025-02-10,29.614654541015625,30.459945669127823,29.555681308157297,30.400972436269495,6131800.0,,,,,
