Date,Close,High,Low,Open,Volume,"('Close', 'TNMG')","('High', 'TNMG')","('Low', 'TNMG')","('Open', 'TNMG')","('Volume', 'TNMG')"
2024-06-03,11.140000343322754,11.140000343322754,11.140000343322754,11.140000343322754,0.0,,,,,
2024-06-04,11.119999885559082,11.121000289916992,11.119999885559082,11.121000289916992,400.0,,,,,
2024-06-05,11.109999656677246,11.109999656677246,11.109999656677246,11.109999656677246,200.0,,,,,
2024-06-06,11.109999656677246,11.109999656677246,11.109999656677246,11.109999656677246,0.0,,,,,
2024-06-07,11.149999618530272,11.149999618530272,11.149999618530272,11.149999618530272,1200.0,,,,,
2024-06-10,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,100.0,,,,,
2024-06-11,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0.0,,,,,
2024-06-12,11.149999618530272,11.149999618530272,11.149999618530272,11.149999618530272,100.0,,,,,
2024-06-13,11.149999618530272,11.149999618530272,11.149999618530272,11.149999618530272,0.0,,,,,
2024-06-14,11.149999618530272,11.149999618530272,11.149999618530272,11.149999618530272,0.0,,,,,
2024-06-17,11.039999961853027,11.109999656677246,11.039999961853027,11.109999656677246,3200.0,,,,,
2024-06-18,11.039999961853027,11.039999961853027,11.039999961853027,11.039999961853027,0.0,,,,,
2024-06-20,11.039999961853027,11.039999961853027,11.039999961853027,11.039999961853027,0.0,,,,,
2024-06-21,11.140000343322754,11.140000343322754,11.140000343322754,11.140000343322754,1100.0,,,,,
2024-06-24,11.140000343322754,11.140000343322754,11.140000343322754,11.140000343322754,0.0,,,,,
2024-06-25,11.15999984741211,11.15999984741211,11.149999618530272,11.149999618530272,22800.0,,,,,
2024-06-26,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,1700.0,,,,,
2024-06-27,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0.0,,,,,
2024-06-28,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0.0,,,,,
2024-07-01,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0.0,,,,,
2024-07-02,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0.0,,,,,
2024-07-03,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0.0,,,,,
2024-07-05,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,500.0,,,,,
2024-07-08,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0.0,,,,,
2024-07-09,11.210000038146973,11.210000038146973,11.210000038146973,11.210000038146973,12200.0,,,,,
2024-07-10,11.220000267028809,11.220000267028809,11.210000038146973,11.210000038146973,800.0,,,,,
2024-07-11,11.220000267028809,11.220000267028809,11.220000267028809,11.220000267028809,2800.0,,,,,
2024-07-12,11.220000267028809,11.220000267028809,11.220000267028809,11.220000267028809,200.0,,,,,
2024-07-15,11.220000267028809,11.220000267028809,11.220000267028809,11.220000267028809,1200.0,,,,,
2024-07-16,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,2000.0,,,,,
2024-07-17,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,0.0,,,,,
2024-07-18,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,0.0,,,,,
2024-07-19,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,0.0,,,,,
2024-07-22,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,1100.0,,,,,
2024-07-23,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0,,,,,
2024-07-24,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0,,,,,
2024-07-25,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0,,,,,
2024-07-26,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0,,,,,
2024-07-29,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0,,,,,
2024-07-30,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0,,,,,
2024-07-31,11.25,11.25,11.25,11.25,2000.0,,,,,
2024-08-01,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,300.0,,,,,
2024-08-02,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,0.0,,,,,
2024-08-05,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,0.0,,,,,
2024-08-06,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,500.0,,,,,
2024-08-07,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,0.0,,,,,
2024-08-08,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,800.0,,,,,
2024-08-09,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,7600.0,,,,,
2024-08-12,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,0.0,,,,,
2024-08-13,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,0.0,,,,,
2024-08-14,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,0.0,,,,,
2024-08-15,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,1900.0,,,,,
2024-08-16,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,3200.0,,,,,
2024-08-19,11.40999984741211,11.699999809265137,11.260000228881836,11.260000228881836,18700.0,,,,,
2024-08-20,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,300.0,,,,,
2024-08-21,11.289999961853027,11.369999885559082,11.279999732971191,11.369999885559082,400.0,,,,,
2024-08-22,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,0.0,,,,,
2024-08-23,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,0.0,,,,,
2024-08-26,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,0.0,,,,,
2024-08-27,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,2400.0,,,,,
2024-08-28,11.380000114440918,11.640000343322754,11.350000381469728,11.399999618530272,4500.0,,,,,
2024-08-29,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,0.0,,,,,
2024-08-30,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,0.0,,,,,
2024-09-03,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,0.0,,,,,
2024-09-04,11.399999618530272,11.399999618530272,11.399999618530272,11.399999618530272,5100.0,,,,,
2024-09-05,11.399999618530272,11.399999618530272,11.399999618530272,11.399999618530272,0.0,,,,,
2024-09-06,11.399999618530272,11.420000076293944,11.399999618530272,11.420000076293944,2000.0,,,,,
