Date,Close,High,Low,Open,Volume,"('Close', 'NVNO')","('High', 'NVNO')","('Low', 'NVNO')","('Open', 'NVNO')","('Volume', 'NVNO')"
2024-06-03,4.760000228881836,4.914000034332275,4.679999828338623,4.860000133514404,66300.0,,,,,
2024-06-04,4.730000019073486,4.789999961853027,4.619999885559082,4.789999961853027,27200.0,,,,,
2024-06-05,4.75,4.869999885559082,4.639999866485596,4.860000133514404,26100.0,,,,,
2024-06-06,4.889999866485596,4.889999866485596,4.630000114440918,4.699999809265137,60100.0,,,,,
2024-06-07,4.679999828338623,4.880000114440918,4.679999828338623,4.880000114440918,23200.0,,,,,
2024-06-10,4.699999809265137,4.775000095367432,4.659999847412109,4.679999828338623,16700.0,,,,,
2024-06-11,4.760000228881836,4.760000228881836,4.651999950408936,4.690000057220459,12600.0,,,,,
2024-06-12,4.789999961853027,4.849999904632568,4.699999809265137,4.78000020980835,28000.0,,,,,
2024-06-13,4.71999979019165,4.804999828338623,4.710999965667725,4.739999771118164,16200.0,,,,,
2024-06-14,4.769999980926514,4.798999786376953,4.611999988555908,4.699999809265137,26700.0,,,,,
2024-06-17,4.889999866485596,4.900000095367432,4.699999809265137,4.724999904632568,24800.0,,,,,
2024-06-18,4.699999809265137,4.889999866485596,4.699999809265137,4.800000190734863,30200.0,,,,,
2024-06-20,4.670000076293945,4.809999942779541,4.650000095367432,4.659999847412109,65000.0,,,,,
2024-06-21,5.0,5.0,4.289999961853027,4.610000133514404,2498000.0,,,,,
2024-06-24,5.340000152587891,5.690000057220459,4.789999961853027,4.989999771118164,196200.0,,,,,
2024-06-25,5.199999809265137,5.460000038146973,4.989999771118164,5.420000076293945,68000.0,,,,,
2024-06-26,5.150000095367432,5.199999809265137,4.949999809265137,5.110000133514404,54600.0,,,,,
2024-06-27,5.170000076293945,5.21999979019165,5.010000228881836,5.010000228881836,38500.0,,,,,
2024-06-28,5.25,5.25,4.929999828338623,5.210000038146973,85600.0,,,,,
2024-07-01,5.119999885559082,5.335000038146973,5.079999923706055,5.269999980926514,40900.0,,,,,
2024-07-02,5.070000171661377,5.260000228881836,4.804999828338623,5.179999828338623,53100.0,,,,,
2024-07-03,5.050000190734863,5.189000129699707,5.050000190734863,5.130000114440918,24500.0,,,,,
2024-07-05,5.210000038146973,5.210000038146973,5.050000190734863,5.050000190734863,16400.0,,,,,
2024-07-08,4.980000019073486,5.300000190734863,4.980000019073486,5.210000038146973,64900.0,,,,,
2024-07-09,5.130000114440918,5.269999980926514,4.949999809265137,4.949999809265137,37200.0,,,,,
2024-07-10,5.840000152587891,5.840000152587891,5.070000171661377,5.210000038146973,121200.0,,,,,
2024-07-11,5.949999809265137,6.099999904632568,5.829999923706055,5.900000095367432,76300.0,,,,,
2024-07-12,5.989999771118164,6.099999904632568,5.860000133514404,5.96999979019165,49300.0,,,,,
2024-07-15,6.190000057220459,6.460000038146973,5.860000133514404,6.090000152587891,80500.0,,,,,
2024-07-16,6.059999942779541,6.480000019073486,6.03000020980835,6.309999942779541,78100.0,,,,,
2024-07-17,5.949999809265137,6.03000020980835,5.559999942779541,6.019999980926514,40200.0,,,,,
2024-07-18,5.760000228881836,6.125,5.760000228881836,5.960000038146973,74900.0,,,,,
2024-07-19,5.659999847412109,5.775000095367432,5.599999904632568,5.769999980926514,28600.0,,,,,
2024-07-22,5.699999809265137,5.829999923706055,5.619999885559082,5.699999809265137,43400.0,,,,,
2024-07-23,5.690000057220459,5.78000020980835,5.605000019073486,5.619999885559082,19700.0,,,,,
2024-07-24,5.519999980926514,5.699999809265137,5.380000114440918,5.699999809265137,42900.0,,,,,
2024-07-25,5.5,5.735000133514404,5.474999904632568,5.474999904632568,14400.0,,,,,
2024-07-26,5.75,5.760000228881836,5.510000228881836,5.510000228881836,34700.0,,,,,
2024-07-29,5.5,5.914999961853027,5.460000038146973,5.559999942779541,38000.0,,,,,
2024-07-30,5.380000114440918,5.659999847412109,5.320000171661377,5.510000228881836,36100.0,,,,,
2024-07-31,5.380000114440918,5.4730000495910645,5.269999980926514,5.380000114440918,22100.0,,,,,
2024-08-01,5.329999923706055,5.4720001220703125,5.25,5.360000133514404,31100.0,,,,,
2024-08-02,5.159999847412109,5.369999885559082,5.150000095367432,5.260000228881836,24000.0,,,,,
2024-08-05,5.050000190734863,5.159999847412109,4.619999885559082,5.0,129800.0,,,,,
2024-08-06,5.199999809265137,5.360000133514404,5.019999980926514,5.139999866485596,36800.0,,,,,
2024-08-07,4.96999979019165,5.329999923706055,4.909999847412109,5.197999954223633,30100.0,,,,,
2024-08-08,5.099999904632568,5.158999919891357,4.949999809265137,5.158999919891357,27700.0,,,,,
2024-08-09,5.010000228881836,5.159999847412109,4.909999847412109,5.079999923706055,14900.0,,,,,
2024-08-12,5.0,5.110000133514404,4.920000076293945,5.059999942779541,18600.0,,,,,
2024-08-13,5.0,5.090000152587891,4.954999923706055,5.084000110626221,18900.0,,,,,
2024-08-14,5.210000038146973,5.809999942779541,4.980000019073486,4.980000019073486,137300.0,,,,,
2024-08-15,5.440000057220459,5.550000190734863,5.059999942779541,5.239999771118164,214000.0,,,,,
2024-08-16,5.260000228881836,5.513000011444092,5.21999979019165,5.380000114440918,23100.0,,,,,
2024-08-19,5.429999828338623,5.489999771118164,5.164999961853027,5.25,26100.0,,,,,
2024-08-20,5.349999904632568,5.429999828338623,5.176000118255615,5.239999771118164,42800.0,,,,,
2024-08-21,5.300000190734863,5.4079999923706055,5.179999828338623,5.309999942779541,129300.0,,,,,
2024-08-22,5.389999866485596,5.434999942779541,5.175000190734863,5.369999885559082,32400.0,,,,,
2024-08-23,5.510000228881836,5.638000011444092,5.420000076293945,5.460000038146973,49600.0,,,,,
2024-08-26,5.519999980926514,5.605000019073486,5.380000114440918,5.429999828338623,39900.0,,,,,
2024-08-27,5.5,5.619999885559082,5.5,5.519999980926514,17000.0,,,,,
2024-08-28,5.309999942779541,5.590000152587891,5.309999942779541,5.519999980926514,28000.0,,,,,
2024-08-29,5.300000190734863,5.460000038146973,5.210000038146973,5.40500020980835,19700.0,,,,,
2024-08-30,5.260000228881836,5.328999996185303,5.21999979019165,5.304999828338623,9000.0,,,,,
2024-09-03,5.300000190734863,5.300000190734863,5.099999904632568,5.25,15500.0,,,,,
2024-09-04,5.239999771118164,5.360000133514404,5.139999866485596,5.21999979019165,10100.0,,,,,
2024-09-05,5.159999847412109,5.289999961853027,5.050000190734863,5.190000057220459,12300.0,,,,,
2024-09-06,5.190000057220459,5.320000171661377,5.130000114440918,5.130000114440918,8500.0,,,,,
2024-09-09,5.460000038146973,5.630000114440918,5.139999866485596,5.139999866485596,77300.0,,,,,
2024-09-10,5.300000190734863,5.610000133514404,5.199999809265137,5.53000020980835,102100.0,,,,,
2024-09-11,5.230000019073486,5.421000003814697,5.210000038146973,5.309999942779541,12700.0,,,,,
2024-09-12,5.25,5.349999904632568,5.199999809265137,5.260000228881836,15300.0,,,,,
2024-09-13,5.380000114440918,5.699999809265137,5.230000019073486,5.230000019073486,50800.0,,,,,
2024-09-16,5.440000057220459,5.460000038146973,5.210000038146973,5.460000038146973,24700.0,,,,,
2024-09-17,5.320000171661377,5.510000228881836,5.252999782562256,5.510000228881836,22800.0,,,,,
2024-09-18,5.099999904632568,5.376999855041504,5.099999904632568,5.309999942779541,70700.0,,,,,
2024-09-19,5.110000133514404,5.277999877929688,5.050000190734863,5.199999809265137,39200.0,,,,,
2024-09-20,4.75,5.119999885559082,4.679999828338623,5.099999904632568,188600.0,,,,,
2024-09-23,4.539999961853027,4.941999912261963,4.510000228881836,4.869999885559082,61400.0,,,,,
2024-09-24,4.5,4.611999988555908,4.420000076293945,4.559999942779541,36300.0,,,,,
2024-09-25,4.579999923706055,4.579999923706055,4.369999885559082,4.550000190734863,37700.0,,,,,
2024-09-26,4.5,4.631999969482422,4.400000095367432,4.539999961853027,149500.0,,,,,
2024-09-27,3.240000009536743,3.690000057220459,3.240000009536743,3.690000057220459,2367700.0,,,,,
2024-09-30,3.359999895095825,3.5299999713897705,3.299999952316284,3.380000114440918,535700.0,,,,,
2024-10-01,3.200000047683716,3.509999990463257,3.1700000762939453,3.509999990463257,275700.0,,,,,
2024-10-02,3.200000047683716,3.289999961853028,3.059999942779541,3.25,326100.0,,,,,
2024-10-03,3.180000066757202,3.369999885559082,3.1700000762939453,3.180000066757202,163100.0,,,,,
2024-10-04,3.2300000190734863,3.309999942779541,3.190000057220459,3.2100000381469727,76200.0,,,,,
2024-10-07,3.200000047683716,3.2699999809265137,3.121000051498413,3.2699999809265137,109800.0,,,,,
2024-10-08,3.0799999237060547,3.220000028610229,3.039999961853028,3.180000066757202,156800.0,,,,,
2024-10-09,3.049999952316284,3.117000102996826,3.0199999809265137,3.0799999237060547,118600.0,,,,,
2024-10-10,3.119999885559082,3.150000095367432,3.01200008392334,3.0299999713897705,102800.0,,,,,
2024-10-11,3.220000028610229,3.308000087738037,3.0899999141693115,3.0899999141693115,120900.0,,,,,
2024-10-14,3.180000066757202,3.319000005722046,3.130000114440918,3.2799999713897705,81500.0,,,,,
2024-10-15,3.1700000762939453,3.259999990463257,3.0999999046325684,3.1600000858306885,153000.0,,,,,
2024-10-16,3.400000095367432,3.400000095367432,3.150000095367432,3.259999990463257,132700.0,,,,,
2024-10-17,3.2799999713897705,3.390000104904175,3.259999990463257,3.390000104904175,59700.0,,,,,
2024-10-18,3.3299999237060547,3.3949999809265137,3.2850000858306885,3.3299999237060547,59700.0,,,,,
2024-10-21,3.369999885559082,3.4600000381469727,3.3299999237060547,3.380000114440918,146500.0,,,,,
2024-10-22,3.4600000381469727,3.4600000381469727,3.3499999046325684,3.380000114440918,54400.0,,,,,
2024-10-23,3.309999942779541,3.4600000381469727,3.299999952316284,3.440000057220459,114100.0,,,,,
2024-10-24,3.440000057220459,3.450000047683716,3.299999952316284,3.319999933242798,48200.0,,,,,
2024-10-25,3.319999933242798,3.4800000190734863,3.2799999713897705,3.450000047683716,55100.0,,,,,
2024-10-28,3.4600000381469727,3.509999990463257,3.365000009536743,3.4100000858306885,253300.0,,,,,
2024-10-29,3.450000047683716,3.4800000190734863,3.380000114440918,3.380000114440918,44000.0,,,,,
2024-10-30,3.309999942779541,3.470000028610229,3.309999942779541,3.430000066757202,81000.0,,,,,
2024-10-31,3.369999885559082,3.4100000858306885,3.244999885559082,3.2699999809265137,92500.0,,,,,
2024-11-01,3.3499999046325684,3.430000066757202,3.2850000858306885,3.4100000858306885,75800.0,,,,,
2024-11-04,3.390000104904175,3.440000057220459,3.299999952316284,3.299999952316284,63500.0,,,,,
2024-11-05,3.4200000762939453,3.430000066757202,3.345000028610229,3.390000104904175,108100.0,,,,,
2024-11-06,3.430000066757202,3.440000057220459,3.369999885559082,3.440000057220459,126000.0,,,,,
2024-11-07,3.509999990463257,3.670000076293945,3.369999885559082,3.430000066757202,147200.0,,,,,
2024-11-08,3.509999990463257,3.575000047683716,3.4200000762939453,3.5199999809265137,100500.0,,,,,
2024-11-11,3.6449999809265137,3.674999952316284,3.5299999713897705,3.5899999141693115,176300.0,,,,,
2024-11-12,3.490000009536743,3.630000114440918,3.430000066757202,3.5999999046325684,84900.0,,,,,
