Date,Close,High,Low,Open,Volume,"('Close', 'IP')","('High', 'IP')","('Low', 'IP')","('Open', 'IP')","('Volume', 'IP')"
2024-06-03,43.5051155090332,43.86805712569208,42.43539687637083,43.056217775120736,4915400.0,,,,,
2024-06-04,42.234825134277344,42.99890986860767,42.01515100087259,42.77923573520291,3723400.0,,,,,
2024-06-05,42.40674209594727,42.51180078028027,41.78592123732966,42.16796540316252,2841000.0,,,,,
2024-06-06,42.43539047241211,42.78877892708372,41.94828402082419,42.51179711292141,4333200.0,,,,,
2024-06-07,43.18037414550781,44.25964576448906,41.92918666806308,42.034245347278826,7825000.0,,,,,
2024-06-10,42.77923202514648,43.24723229032969,42.34943326078419,43.21858025385324,7930600.0,,,,,
2024-06-11,43.02755737304688,43.36184691395415,42.66461579619782,43.04665994482241,5069700.0,,,,,
2024-06-12,42.89384841918945,43.50511621926128,42.47360271750094,43.50511621926128,3331300.0,,,,,
2024-06-13,43.31409454345703,43.99222318150591,42.56911236028176,42.91295141203759,4067000.0,,,,,
2024-06-14,42.87474060058594,43.54331604142593,42.8174365284908,43.08486524744958,3099200.0,,,,,
2024-06-17,43.333194732666016,43.4478101725716,42.473600794034034,42.93205162332642,2677900.0,,,,,
2024-06-18,44.17368316650391,44.31695062333995,43.24722853743446,43.4191480282606,4494500.0,,,,,
2024-06-20,44.46022033691406,44.67034499657386,43.99222005023594,44.19279160166943,4286100.0,,,,,
2024-06-21,44.011322021484375,44.41246511886656,43.50511295226559,44.17368842467911,6167300.0,,,,,
2024-06-24,45.19565200805664,45.272062298413225,44.15458548432885,44.40291528454457,7529500.0,,,,,
2024-06-25,44.4984245300293,45.23385717964652,44.21189322791116,45.01418305990784,4883000.0,,,,,
2024-06-26,44.51752471923828,44.60348446961591,44.07817650328288,44.23099343246054,5440500.0,,,,,
2024-06-27,41.30836868286133,41.6904128563807,39.63693179973977,40.095382621897066,35277600.0,,,,,
2024-06-28,41.21285629272461,41.499387579113744,40.57293289779398,40.601584933400005,11239900.0,,,,,
2024-07-01,41.39432907104492,41.52804344078303,40.78306129884595,41.20330698137192,6219300.0,,,,,
2024-07-02,41.547149658203125,41.57580169896199,40.7353102601904,41.01228848889459,11303400.0,,,,,
2024-07-03,41.58535385131836,41.9769475209349,41.365679709186495,41.64265793151755,3210300.0,,,,,
2024-07-05,40.89767074584961,41.55669309174756,40.582487412922106,41.528041055147725,5516400.0,,,,,
2024-07-08,41.23196029663086,41.26061597920747,40.36281322297109,40.725754840246296,4361400.0,,,,,
2024-07-09,40.639793395996094,41.09824422035396,40.47742698970912,41.06959218240762,4306600.0,,,,,
2024-07-10,40.78306198120117,40.878571205914014,40.37236575673787,40.74485683393869,4194500.0,,,,,
2024-07-11,40.9836311340332,41.1555506431819,40.44877003407692,40.86901934241513,4210800.0,,,,,
2024-07-12,41.67131423950195,41.852783235257945,40.81171658919753,41.14600618362419,3594500.0,,,,,
2024-07-15,42.15841674804688,42.27302855252517,41.48984120894361,41.71906846134377,4808500.0,,,,,
2024-07-16,43.4669075012207,43.53376832709096,42.06290302680924,42.177514819049456,5715900.0,,,,,
2024-07-17,43.696136474609375,44.03997550850805,43.1230738470738,43.26633768223603,7111000.0,,,,,
2024-07-18,43.81074905395508,44.14503862885787,43.44781108364014,43.73434240252581,4429000.0,,,,,
2024-07-19,43.66748046875,43.97311432812564,43.44780636003895,43.648377897108645,4219100.0,,,,,
2024-07-22,44.40291595458984,44.58438493176035,43.70568479661584,43.83940280675768,6366400.0,,,,,
2024-07-23,43.858497619628906,44.1068274002837,43.47645712826885,44.020867652125176,5522100.0,,,,,
2024-07-24,44.20233917236328,45.17654849343623,42.95115166313127,43.49556221851864,15253200.0,,,,,
2024-07-25,44.14503479003906,44.41246351195118,42.5213525996232,42.64551749627229,12605700.0,,,,,
2024-07-26,44.81360626220703,45.17654784171044,44.25009678620125,44.65123986609208,5541800.0,,,,,
2024-07-29,44.54617691040039,44.81360562653419,44.12593126455543,44.78495359078928,3106900.0,,,,,
2024-07-30,43.858497619628906,44.48887153508665,42.26347119022879,44.44111328565411,3668000.0,,,,,
2024-07-31,44.39336013793945,44.62258735503968,43.7056821300818,43.96356138302842,6271800.0,,,,,
2024-08-01,44.53662872314453,44.555731295336464,43.915807878957565,44.30740150028444,3782500.0,,,,,
2024-08-02,43.87760543823242,43.93491315833942,42.90339605707344,43.43825718107543,6446500.0,,,,,
2024-08-05,42.43539047241211,42.464042507172735,41.77636816881755,42.02469430477636,5685400.0,,,,,
2024-08-06,43.00846099853516,43.43825981680851,41.75727333621483,41.814577416355576,4069700.0,,,,,
2024-08-07,42.29212188720703,43.33318829599553,42.225264712248,43.018004991680485,5150200.0,,,,,
2024-08-08,42.8365364074707,43.17082595703037,42.34943356663757,42.48314792908419,2698700.0,,,,,
2024-08-09,42.358985900878906,42.8460924181567,42.12020919649189,42.7887846974642,2214300.0,,,,,
2024-08-12,42.51180267333984,42.76968195024397,42.34943626386874,42.683722191275926,2048800.0,,,,,
2024-08-13,43.19947814941406,43.35229508468143,42.44494293752506,42.59775987279243,3211800.0,,,,,
2024-08-14,44.04952239990234,44.56528092061741,43.22813000989903,43.77254421072702,5181500.0,,,,,
2024-08-15,45.22946548461914,45.49960615943574,44.419039779778686,44.47692496415901,7447400.0,,,,,
2024-08-16,45.42242431640625,45.55749465271313,44.51551717767609,44.82425042648915,4172500.0,,,,,
2024-08-19,45.95306015014648,46.02059531946443,45.20051962284682,45.42242509962373,5297900.0,,,,,
2024-08-20,45.779396057128906,46.08812930332434,45.53819797851431,45.9241126960633,3576300.0,,,,,
2024-08-21,46.50299453735352,46.52229082705075,45.81799281486092,46.24250014702727,2367500.0,,,,,
2024-08-22,46.27143859863281,46.59946813333499,46.14601824741625,46.551229253606266,2197300.0,,,,,
2024-08-23,47.1783447265625,47.31341505908278,46.377565354634406,46.50298938357061,3084900.0,,,,,
2024-08-26,46.94679260253906,47.50637389635334,46.87925743678775,47.2555258403709,5206300.0,,,,,
2024-08-27,47.26517868041992,47.29412127309357,46.63806218295885,46.78278250710855,4548100.0,,,,,
2024-08-28,46.78277969360352,47.42918876037832,46.69594824041386,47.21693327916128,2595800.0,,,,,
2024-08-29,46.416160583496094,47.033627099114256,46.223201377267735,47.033627099114256,2202300.0,,,,,
2024-08-30,46.71524429321289,46.74419056667156,45.84693337765924,46.2135555048792,4194100.0,,,,,
2024-09-03,46.08813095092773,46.76348633127,46.02059578093258,46.2424975795439,2940000.0,,,,,
2024-09-04,45.64432907104492,46.04954010626165,45.43207356856518,45.89517347183754,3096000.0,,,,,
2024-09-05,45.8469352722168,46.00130190894247,45.19087614603494,45.924116750384165,3163700.0,,,,,
2024-09-06,45.45137023925781,46.13637195523763,45.10404438879174,45.63467946905229,3593600.0,,,,,
2024-09-09,45.93376159667969,46.21355224456629,45.12333592443642,45.40312657232302,3237200.0,,,,,
2024-09-10,45.40312957763672,45.933764637117065,45.316298118420605,45.933764637117065,2596300.0,,,,,
2024-09-11,45.47066116333008,45.52854634465016,44.68917809199476,45.113685370034055,3769800.0,,,,,
2024-09-12,46.25214385986328,46.34862530294295,45.48996070168291,45.644327330219646,3473000.0,,,,,
2024-09-13,46.98538589477539,47.651091258941584,46.55122862232328,46.60911748544708,3989000.0,,,,,
2024-09-16,48.07560348510742,48.403629343549824,47.15905003715704,47.737923961972726,5851800.0,,,,,
2024-09-17,47.74757385253906,48.77025136306515,47.51602207483297,48.20102374327792,4996900.0,,,,,
2024-09-18,47.79581451416016,48.673775416683895,47.77651822526624,48.14314035346902,2729400.0,,,,,
2024-09-19,48.22031784057617,48.89567317444451,48.13348638793038,48.60623622575536,3587900.0,,,,,
2024-09-20,46.99503707885742,48.239620162339605,46.937151890112816,47.96947946715561,4931800.0,,,,,
