Date,Close,High,Low,Open,Volume,"('Close', 'ANEB')","('High', 'ANEB')","('Low', 'ANEB')","('Open', 'ANEB')","('Volume', 'ANEB')"
2024-08-29,1.825999975204468,1.825999975204468,1.825999975204468,1.825999975204468,0.0,,,,,
2024-08-30,1.919999957084656,1.9299999475479128,1.919999957084656,1.9299999475479128,600.0,,,,,
2024-09-03,1.809999942779541,1.9129999876022337,1.809999942779541,1.850000023841858,11600.0,,,,,
2024-09-04,1.8799999952316284,1.899999976158142,1.75,1.7999999523162842,9000.0,,,,,
2024-09-05,1.7999999523162842,1.830000042915344,1.756999969482422,1.7999999523162842,5200.0,,,,,
2024-09-06,1.7999999523162842,1.85699999332428,1.725000023841858,1.7400000095367432,6800.0,,,,,
2024-09-09,1.909999966621399,1.9299999475479128,1.8200000524520876,1.8799999952316284,6700.0,,,,,
2024-09-10,1.9299999475479128,1.940000057220459,1.909999966621399,1.940000057220459,1000.0,,,,,
2024-09-11,1.7699999809265137,1.950000047683716,1.7200000286102295,1.7599999904632568,10200.0,,,,,
2024-09-12,2.0899999141693115,2.0899999141693115,1.9149999618530276,1.9149999618530276,900.0,,,,,
2024-09-13,2.0799999237060547,2.0799999237060547,1.8279999494552608,1.8279999494552608,2400.0,,,,,
2024-09-16,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,800.0,,,,,
2024-09-17,2.2699999809265137,2.299999952316284,2.005000114440918,2.005000114440918,5200.0,,,,,
2024-09-18,2.0,2.319999933242798,2.0,2.140000104904175,5800.0,,,,,
2024-09-19,2.0799999237060547,2.0799999237060547,2.0799999237060547,2.0799999237060547,600.0,,,,,
2024-09-20,3.0799999237060547,3.0799999237060547,1.9800000190734863,2.0999999046325684,78800.0,,,,,
2024-09-23,2.220000028610229,3.0,2.0999999046325684,2.859999895095825,113800.0,,,,,
2024-09-24,2.0899999141693115,2.289999961853028,2.049999952316284,2.289999961853028,21500.0,,,,,
2024-09-25,1.850000023841858,2.059999942779541,1.7999999523162842,2.059999942779541,10300.0,,,,,
2024-09-26,1.9600000381469729,1.9600000381469729,1.840000033378601,1.850000023841858,3100.0,,,,,
2024-09-27,2.049999952316284,2.0999999046325684,1.909000039100647,2.013999938964844,9600.0,,,,,
2024-09-30,1.9299999475479128,2.140000104904175,1.8899999856948853,2.109999895095825,19000.0,,,,,
2024-10-01,1.9850000143051147,2.0999999046325684,1.870000004768372,1.9299999475479128,20300.0,,,,,
2024-10-02,1.9800000190734863,2.049999952316284,1.9800000190734863,2.049999952316284,2000.0,,,,,
2024-10-03,1.909999966621399,2.0199999809265137,1.8200000524520876,1.8799999952316284,6900.0,,,,,
2024-10-04,1.950000047683716,1.950000047683716,1.950000047683716,1.950000047683716,1000.0,,,,,
2024-10-07,1.9149999618530276,1.9149999618530276,1.8200000524520876,1.850000023841858,7200.0,,,,,
2024-10-08,1.8899999856948853,2.0,1.8320000171661377,1.940000057220459,16000.0,,,,,
2024-10-09,1.950000047683716,1.9700000286102293,1.850000023841858,1.9700000286102293,12400.0,,,,,
2024-10-10,1.870000004768372,1.9600000381469729,1.870000004768372,1.950000047683716,600.0,,,,,
2024-10-11,1.8799999952316284,1.950000047683716,1.8730000257492063,1.8730000257492063,1000.0,,,,,
2024-10-14,1.830000042915344,1.875,1.830000042915344,1.830000042915344,1100.0,,,,,
2024-10-15,1.899999976158142,1.899999976158142,1.8650000095367432,1.899999976158142,2200.0,,,,,
2024-10-16,1.8899999856948853,1.8899999856948853,1.830000042915344,1.830000042915344,1000.0,,,,,
2024-10-17,1.830000042915344,1.9529999494552608,1.830000042915344,1.8600000143051147,16400.0,,,,,
2024-10-18,1.9609999656677248,1.9609999656677248,1.9609999656677248,1.9609999656677248,500.0,,,,,
2024-10-21,1.8600000143051147,1.932999968528748,1.850000023841858,1.850000023841858,800.0,,,,,
2024-10-22,1.840999960899353,1.840999960899353,1.840000033378601,1.840000033378601,1300.0,,,,,
2024-10-23,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,200.0,,,,,
2024-10-24,1.899999976158142,1.955999970436096,1.899999976158142,1.955999970436096,600.0,,,,,
2024-10-25,1.830000042915344,2.0,1.830000042915344,1.870000004768372,11300.0,,,,,
2024-10-28,1.830000042915344,1.830000042915344,1.830000042915344,1.830000042915344,400.0,,,,,
2024-10-29,1.8949999809265137,1.8949999809265137,1.840000033378601,1.850000023841858,1300.0,,,,,
2024-10-30,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,300.0,,,,,
2024-10-31,1.8799999952316284,1.9040000438690183,1.830000042915344,1.850000023841858,8800.0,,,,,
2024-11-01,1.840000033378601,1.840000033378601,1.840000033378601,1.840000033378601,600.0,,,,,
2024-11-04,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,1000.0,,,,,
2024-11-05,1.840000033378601,1.919999957084656,1.830000042915344,1.840000033378601,5100.0,,,,,
2024-11-06,1.870000004768372,1.870000004768372,1.8200000524520876,1.8229999542236328,3200.0,,,,,
2024-11-07,1.4700000286102295,1.950000047683716,1.4600000381469729,1.850000023841858,46600.0,,,,,
2024-11-08,1.6299999952316284,1.7200000286102295,1.5,1.5,9000.0,,,,,
2024-11-11,1.690000057220459,1.690000057220459,1.6200000047683716,1.631999969482422,4300.0,,,,,
2024-11-12,1.649999976158142,1.7000000476837158,1.5700000524520874,1.649999976158142,5500.0,,,,,
2024-11-13,1.5499999523162842,1.5779999494552612,1.5199999809265137,1.5199999809265137,4300.0,,,,,
2024-11-14,1.5199999809265137,1.7300000190734863,1.5199999809265137,1.649999976158142,2600.0,,,,,
2024-11-15,1.5880000591278076,1.5880000591278076,1.5199999809265137,1.5460000038146973,2400.0,,,,,
2024-11-18,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,500.0,,,,,
2024-11-19,1.5199999809265137,1.5700000524520874,1.5199999809265137,1.5540000200271606,1800.0,,,,,
2024-11-20,1.5199999809265137,1.659999966621399,1.5099999904632568,1.6089999675750732,3700.0,,,,,
2024-11-21,1.5,1.6799999475479126,1.25,1.25,13900.0,,,,,
2024-11-22,1.4600000381469729,1.5800000429153442,1.4199999570846558,1.4800000190734863,3500.0,,,,,
2024-11-25,1.399999976158142,1.649999976158142,1.399999976158142,1.649999976158142,11100.0,,,,,
2024-11-26,1.399999976158142,1.600000023841858,1.3899999856948853,1.409999966621399,9100.0,,,,,
2024-11-27,1.4299999475479126,1.590000033378601,1.4299999475479126,1.590000033378601,10200.0,,,,,
2024-11-29,1.440000057220459,1.4420000314712524,1.4299999475479126,1.4299999475479126,4900.0,,,,,
2024-12-02,1.440000057220459,1.6200000047683716,1.4299999475479126,1.5700000524520874,5900.0,,,,,
2024-12-03,1.5499999523162842,1.590000033378601,1.440000057220459,1.4500000476837158,1600.0,,,,,
2024-12-04,1.5499999523162842,1.5499999523162842,1.4299999475479126,1.5,3500.0,,,,,
2024-12-05,1.4199999570846558,1.5950000286102295,1.4199999570846558,1.5099999904632568,5000.0,,,,,
2024-12-06,1.4450000524520874,1.4809999465942385,1.409999966621399,1.4500000476837158,4600.0,,,,,
2024-12-09,1.559999942779541,1.5800000429153442,1.409999966621399,1.409999966621399,10200.0,,,,,
2024-12-10,1.5700000524520874,1.5700000524520874,1.503000020980835,1.5499999523162842,1600.0,,,,,
2024-12-11,1.3799999952316284,1.5299999713897705,1.340000033378601,1.5299999713897705,31100.0,,,,,
2024-12-12,1.3899999856948853,1.399999976158142,1.2999999523162842,1.2999999523162842,2100.0,,,,,
2024-12-13,1.399999976158142,1.5,1.3899999856948853,1.4900000095367432,16900.0,,,,,
2024-12-16,1.2999999523162842,1.399999976158142,1.2619999647140503,1.399999976158142,20700.0,,,,,
2024-12-17,1.309999942779541,1.36899995803833,1.25,1.25,6000.0,,,,,
2024-12-18,1.2300000190734863,1.3899999856948853,1.2300000190734863,1.3799999952316284,6200.0,,,,,
2024-12-19,1.1100000143051147,1.3569999933242798,0.9319999814033508,1.309999942779541,130300.0,,,,,
2024-12-20,0.9900000095367432,1.27400004863739,0.800000011920929,1.1699999570846558,88100.0,,,,,
2024-12-23,1.25,1.350000023841858,0.9100000262260436,1.0399999618530271,553200.0,,,,,
2024-12-24,1.6200000047683716,1.690000057220459,1.100000023841858,1.100000023841858,91000.0,,,,,
2024-12-26,1.6200000047683716,1.6740000247955322,1.4900000095367432,1.4900000095367432,53300.0,,,,,
2024-12-27,1.7000000476837158,1.850000023841858,1.6299999952316284,1.850000023841858,90500.0,,,,,
2024-12-30,1.6399999856948853,1.7100000381469729,1.559999942779541,1.659999966621399,66100.0,,,,,
2024-12-31,1.6799999475479126,1.7999999523162842,1.587000012397766,1.7300000190734863,128000.0,,,,,
2025-01-02,1.5800000429153442,1.687000036239624,1.5,1.6399999856948853,102000.0,,,,,
2025-01-03,1.649999976158142,1.7000000476837158,1.5,1.5099999904632568,10900.0,,,,,
2025-01-06,1.6200000047683716,1.649999976158142,1.5700000524520874,1.649999976158142,6300.0,,,,,
2025-01-07,1.6399999856948853,1.6890000104904177,1.5449999570846558,1.6200000047683716,11900.0,,,,,
2025-01-08,1.6299999952316284,1.6299999952316284,1.5099999904632568,1.5119999647140503,8400.0,,,,,
2025-01-10,1.4600000381469729,1.6480000019073486,1.4600000381469729,1.5199999809265137,19900.0,,,,,
2025-01-13,1.5099999904632568,1.5700000524520874,1.4570000171661377,1.4700000286102295,7600.0,,,,,
2025-01-14,1.5959999561309814,1.600000023841858,1.531999945640564,1.531999945640564,1300.0,,,,,
2025-01-15,1.6549999713897705,1.690000057220459,1.587000012397766,1.659999966621399,9900.0,,,,,
2025-01-16,1.6150000095367432,1.649999976158142,1.5549999475479126,1.6100000143051147,7200.0,,,,,
2025-01-17,1.590000033378601,1.690000057220459,1.590000033378601,1.690000057220459,4200.0,,,,,
2025-01-21,1.6699999570846558,1.6699999570846558,1.5199999809265137,1.5399999618530271,20600.0,,,,,
2025-01-22,1.6100000143051147,1.659999966621399,1.5299999713897705,1.5950000286102295,6300.0,,,,,
2025-01-23,1.5800000429153442,1.5829999446868896,1.4500000476837158,1.5199999809265137,15200.0,,,,,
2025-01-24,1.5399999618530271,1.5880000591278076,1.4500000476837158,1.5,18600.0,,,,,
2025-01-27,1.5,1.587000012397766,1.3899999856948853,1.5700000524520874,29300.0,,,,,
2025-01-28,1.5399999618530271,1.5399999618530271,1.5,1.5099999904632568,1500.0,,,,,
2025-01-29,1.5399999618530271,1.5399999618530271,1.5399999618530271,1.5399999618530271,700.0,,,,,
2025-01-30,1.590000033378601,1.6970000267028809,1.4900000095367432,1.5800000429153442,5300.0,,,,,
2025-01-31,1.5360000133514404,1.590000033378601,1.4600000381469729,1.4600000381469729,500.0,,,,,
2025-02-03,1.600000023841858,1.7489999532699585,1.4199999570846558,1.4700000286102295,93100.0,,,,,
2025-02-04,1.5299999713897705,1.5299999713897705,1.4709999561309814,1.4709999561309814,1900.0,,,,,
2025-02-05,1.5700000524520874,1.5700000524520874,1.4500000476837158,1.4500000476837158,4900.0,,,,,
2025-02-06,1.5399999618530271,1.7200000286102295,1.5,1.7200000286102295,11400.0,,,,,
2025-02-07,1.5700000524520874,1.5700000524520874,1.4500000476837158,1.5700000524520874,2700.0,,,,,
2025-02-10,1.4700000286102295,1.6100000143051147,1.4500000476837158,1.6100000143051147,5100.0,,,,,
2025-02-11,1.4700000286102295,1.4809999465942385,1.4500000476837158,1.4809999465942385,4800.0,,,,,
2025-02-12,1.440000057220459,1.4800000190734863,1.409999966621399,1.409999966621399,2100.0,,,,,
2025-02-13,1.3300000429153442,1.4800000190734863,1.3300000429153442,1.440000057220459,17700.0,,,,,
2025-02-14,1.3300000429153442,1.3899999856948853,1.3300000429153442,1.3899999856948853,1700.0,,,,,
2025-02-18,1.4600000381469729,1.559999942779541,1.3300000429153442,1.4600000381469729,4900.0,,,,,
2025-02-19,1.5299999713897705,1.5299999713897705,1.3600000143051147,1.4299999475479126,22400.0,,,,,
2025-02-20,1.4149999618530271,1.5299999713897705,1.3700000047683716,1.5299999713897705,11200.0,,,,,
2025-02-21,1.2599999904632568,1.409999966621399,1.25,1.409999966621399,12400.0,,,,,
2025-02-24,1.25,1.4199999570846558,1.190000057220459,1.2799999713897705,16900.0,,,,,
2025-02-25,1.2300000190734863,1.2300000190734863,1.1699999570846558,1.2100000381469729,4800.0,,,,,
2025-02-26,1.2300000190734863,1.25,1.1679999828338623,1.2289999723434448,4400.0,,,,,
2025-02-27,1.2000000476837158,1.25,1.2000000476837158,1.25,5300.0,,,,,
2025-02-28,1.159999966621399,1.190000057220459,1.149999976158142,1.149999976158142,4000.0,,,,,
2025-03-03,1.1100000143051147,1.2000000476837158,1.0779999494552612,1.159999966621399,9000.0,,,,,
2025-03-04,1.0499999523162842,1.149999976158142,1.0099999904632568,1.090000033378601,13200.0,,,,,
2025-03-05,1.0299999713897705,1.0820000171661377,1.0099999904632568,1.0099999904632568,10700.0,,,,,
2025-03-06,1.0199999809265137,1.0800000429153442,1.0199999809265137,1.0199999809265137,5300.0,,,,,
2025-03-07,1.0700000524520874,1.0800000429153442,0.9079999923706056,0.9079999923706056,7200.0,,,,,
2025-03-10,1.1200000047683716,1.409999966621399,1.0099999904632568,1.0099999904632568,30200.0,,,,,
2025-03-11,1.3899999856948853,1.7000000476837158,1.0800000429153442,1.3799999952316284,225700.0,,,,,
2025-03-12,1.3799999952316284,1.559999942779541,1.309999942779541,1.3700000047683716,111200.0,,,,,
2025-03-13,1.4299999475479126,1.6799999475479126,1.3300000429153442,1.3300000429153442,88400.0,,,,,
2025-03-14,1.7100000381469729,1.7100000381469729,1.3600000143051147,1.4299999475479126,46200.0,,,,,
2025-03-17,1.559999942779541,1.75,1.5,1.7100000381469729,70900.0,,,,,
2025-03-18,1.7699999809265137,1.7699999809265137,1.5099999904632568,1.5099999904632568,23300.0,,,,,
2025-03-19,2.039999961853028,2.190000057220459,1.5809999704360962,1.7400000095367432,69200.0,,,,,
2025-03-20,1.9800000190734863,2.1700000762939453,1.932000041007996,2.1600000858306885,29000.0,,,,,
2025-03-21,1.6100000143051147,2.009999990463257,1.6100000143051147,1.924999952316284,226500.0,,,,,
2025-03-24,1.5800000429153442,1.7100000381469729,1.5299999713897705,1.6299999952316284,19400.0,,,,,
2025-03-25,1.5299999713897705,1.7990000247955322,1.5299999713897705,1.659999966621399,68000.0,,,,,
2025-03-26,1.5499999523162842,1.7050000429153442,1.5,1.600000023841858,9600.0,,,,,
2025-03-27,1.399999976158142,1.5950000286102295,1.3799999952316284,1.5099999904632568,14100.0,,,,,
2025-03-28,1.3600000143051147,1.4249999523162842,1.25,1.3899999856948853,2500.0,,,,,
2025-03-31,1.2999999523162842,1.3539999723434448,1.25,1.3250000476837158,5900.0,,,,,
2025-04-01,1.190000057220459,1.399999976158142,1.1399999856948853,1.2970000505447388,15200.0,,,,,
2025-04-02,1.149999976158142,1.25,1.1200000047683716,1.149999976158142,6100.0,,,,,
2025-04-03,1.0800000429153442,1.149999976158142,1.0499999523162842,1.149999976158142,3400.0,,,,,
2025-04-04,1.0199999809265137,1.0700000524520874,1.0,1.0499999523162842,37300.0,,,,,
2025-04-07,1.0099999904632568,1.0800000429153442,1.0099999904632568,1.0099999904632568,3700.0,,,,,
2025-04-08,0.9800000190734864,1.0299999713897705,0.949999988079071,1.0299999713897705,14000.0,,,,,
2025-04-09,0.9449999928474426,1.128000020980835,0.8999999761581421,1.0499999523162842,93700.0,,,,,
2025-04-10,0.959999978542328,1.1200000047683716,0.9419999718666076,0.949999988079071,40800.0,,,,,
2025-04-11,0.975000023841858,1.1100000143051147,0.9399999976158142,0.9399999976158142,65300.0,,,,,
2025-04-14,0.949999988079071,1.1200000047683716,0.9409999847412108,0.9700000286102296,14600.0,,,,,
2025-04-15,0.949999988079071,1.0299999713897705,0.9399999976158142,0.9399999976158142,38000.0,,,,,
2025-04-16,1.0399999618530271,1.059999942779541,0.9399999976158142,0.949999988079071,2000.0,,,,,
2025-04-17,1.0099999904632568,1.100000023841858,1.0099999904632568,1.100000023841858,5600.0,,,,,
2025-04-21,0.949999988079071,1.0470000505447388,0.949999988079071,1.0470000505447388,4000.0,,,,,
2025-04-22,0.9700000286102296,1.0199999809265137,0.953000009059906,0.953000009059906,2700.0,,,,,
2025-04-23,0.9700000286102296,0.9919999837875366,0.9700000286102296,0.9700000286102296,2200.0,,,,,
2025-04-24,1.0800000429153442,1.090000033378601,0.9700000286102296,0.9950000047683716,30700.0,,,,,
2025-04-25,1.1399999856948853,1.1699999570846558,1.0399999618530271,1.1200000047683716,8500.0,,,,,
2025-04-28,1.149999976158142,1.159999966621399,1.118000030517578,1.118000030517578,1200.0,,,,,
2025-04-29,1.1799999475479126,1.2400000095367432,1.1399999856948853,1.1399999856948853,7300.0,,,,,
2025-04-30,1.2100000381469729,1.258999943733215,1.190000057220459,1.190000057220459,8800.0,,,,,
2025-05-01,1.1799999475479126,1.2920000553131104,1.1799999475479126,1.2400000095367432,3400.0,,,,,
2025-05-02,1.149999976158142,1.2020000219345093,1.1200000047683716,1.1799999475479126,5000.0,,,,,
2025-05-05,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,700.0,,,,,
2025-05-06,1.1100000143051147,1.1510000228881836,1.100000023841858,1.1510000228881836,700.0,,,,,
2025-05-07,1.0700000524520874,1.2999999523162842,1.0169999599456787,1.100000023841858,50500.0,,,,,
2025-05-08,1.0700000524520874,1.2599999904632568,1.0700000524520874,1.1799999475479126,7100.0,,,,,
2025-05-09,1.0399999618530271,1.149999976158142,1.0399999618530271,1.149999976158142,2700.0,,,,,
2025-05-12,0.9800000190734864,1.059999942779541,0.9700000286102296,1.0499999523162842,44700.0,,,,,
2025-05-13,0.975000023841858,1.0080000162124634,0.975000023841858,0.9800000190734864,3100.0,,,,,
2025-05-14,0.9800000190734864,1.100000023841858,0.9710000157356262,0.9710000157356262,21000.0,,,,,
2025-05-15,1.0099999904632568,1.0800000429153442,0.9800000190734864,1.0299999713897705,13000.0,,,,,
2025-05-16,1.0199999809265137,1.100000023841858,1.0,1.0299999713897705,16000.0,,,,,
2025-05-19,1.059999942779541,1.059999942779541,1.0099999904632568,1.0119999647140503,5700.0,,,,,
2025-05-20,1.0099999904632568,1.100000023841858,1.0,1.0,6200.0,,,,,
2025-05-21,1.1200000047683716,1.1200000047683716,1.0099999904632568,1.0099999904632568,7600.0,,,,,
2025-05-22,1.1100000143051147,1.1670000553131104,1.090000033378601,1.100000023841858,24900.0,,,,,
2025-05-23,1.1200000047683716,1.1200000047683716,1.090000033378601,1.100000023841858,4300.0,,,,,
2025-05-27,1.1299999952316284,1.1519999504089355,1.0980000495910645,1.100000023841858,3100.0,,,,,
2025-05-28,1.0800000429153442,1.14900004863739,1.059999942779541,1.14900004863739,8500.0,,,,,
2025-05-29,1.0499999523162842,1.059999942779541,1.0,1.059999942779541,3100.0,,,,,
2025-05-30,1.0440000295639038,1.0440000295639038,0.9990000128746032,1.0299999713897705,6800.0,,,,,
2025-06-02,1.0579999685287476,1.0700000524520874,1.0119999647140503,1.0420000553131104,3600.0,,,,,
2025-06-03,1.0800000429153442,1.10099995136261,1.0499999523162842,1.0700000524520874,3800.0,,,,,
2025-06-04,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,1900.0,,,,,
2025-06-05,1.1269999742507937,1.1269999742507937,1.0299999713897705,1.0299999713897705,5700.0,,,,,
2025-06-06,1.0800000429153442,1.149999976158142,1.0800000429153442,1.1100000143051147,2700.0,,,,,
2025-06-09,1.100000023841858,1.1100000143051147,1.0499999523162842,1.062000036239624,5600.0,,,,,
2025-06-10,1.090000033378601,1.1799999475479126,1.059999942779541,1.059999942779541,6200.0,,,,,
2025-06-11,1.159999966621399,1.1799999475479126,1.100000023841858,1.1770000457763672,3200.0,,,,,
2025-06-12,1.2699999809265137,1.350000023841858,1.1799999475479126,1.1799999475479126,9700.0,,,,,
2025-06-13,1.3899999856948853,1.4500000476837158,1.218000054359436,1.218000054359436,8800.0,,,,,
2025-06-16,1.5800000429153442,1.6200000047683716,1.4500000476837158,1.4500000476837158,15200.0,,,,,
2025-06-17,1.4700000286102295,1.690000057220459,1.434000015258789,1.5700000524520874,14200.0,,,,,
2025-06-18,1.5499999523162842,1.5850000381469729,1.3209999799728394,1.5,7800.0,,,,,
2025-06-20,1.5399999618530271,1.590000033378601,1.4299999475479126,1.5800000429153442,8300.0,,,,,
2025-06-23,1.5199999809265137,1.600000023841858,1.4500000476837158,1.4500000476837158,9300.0,,,,,
2025-06-24,1.5,1.5609999895095823,1.4800000190734863,1.4800000190734863,2800.0,,,,,
2025-06-25,1.4700000286102295,1.4800000190734863,1.409999966621399,1.4700000286102295,1600.0,,,,,
2025-06-26,1.4199999570846558,1.440000057220459,1.312999963760376,1.312999963760376,5100.0,,,,,
2025-06-27,1.4600000381469729,1.4700000286102295,1.3700000047683716,1.3700000047683716,24500.0,,,,,
2025-06-30,1.440000057220459,1.4850000143051147,1.440000057220459,1.4850000143051147,2500.0,,,,,
2025-07-01,1.75,2.1700000762939453,1.3600000143051147,1.4550000429153442,110800.0,,,,,
2025-07-02,1.809999942779541,2.4600000381469727,1.3899999856948853,1.7899999618530271,86300.0,,,,,
2025-07-03,1.6799999475479126,1.809999942779541,1.6799999475479126,1.809999942779541,10700.0,,,,,
2025-07-07,1.6449999809265137,2.0,1.5700000524520874,1.690000057220459,75200.0,,,,,
