Date,Close,High,Low,Open,Volume,"('Close', 'NFGC')","('High', 'NFGC')","('Low', 'NFGC')","('Open', 'NFGC')","('Volume', 'NFGC')"
2024-10-11,2.4100000858306885,2.461999893188477,2.4100000858306885,2.430000066757202,374800.0,,,,,
2024-10-14,2.440000057220459,2.4600000381469727,2.4049999713897705,2.440000057220459,223400.0,,,,,
2024-10-15,2.490000009536743,2.490000009536743,2.424999952316284,2.440000057220459,282200.0,,,,,
2024-10-16,2.5,2.559999942779541,2.4600000381469727,2.5,355600.0,,,,,
2024-10-17,2.609999895095825,2.6700000762939453,2.440000057220459,2.509999990463257,728400.0,,,,,
2024-10-18,2.740000009536743,2.789999961853028,2.650000095367432,2.6600000858306885,557100.0,,,,,
2024-10-21,2.720000028610229,2.809999942779541,2.680000066757202,2.809999942779541,585400.0,,,,,
2024-10-22,2.609999895095825,2.7699999809265137,2.559999942779541,2.759999990463257,670500.0,,,,,
2024-10-23,2.5299999713897705,2.5799999237060547,2.4649999141693115,2.549999952316284,564300.0,,,,,
2024-10-24,2.490000009536743,2.559999942779541,2.424999952316284,2.549999952316284,484100.0,,,,,
2024-10-25,2.4100000858306885,2.494999885559082,2.390000104904175,2.4800000190734863,400800.0,,,,,
2024-10-28,2.25,2.390000104904175,2.2300000190734863,2.390000104904175,941500.0,,,,,
2024-10-29,2.3399999141693115,2.359999895095825,2.234999895095825,2.25,851200.0,,,,,
2024-10-30,2.2799999713897705,2.359999895095825,2.259999990463257,2.3499999046325684,421800.0,,,,,
2024-10-31,2.25,2.2850000858306885,2.184999942779541,2.259999990463257,591900.0,,,,,
2024-11-01,2.240000009536743,2.309999942779541,2.2049999237060547,2.289999961853028,288500.0,,,,,
2024-11-04,2.25,2.299999952316284,2.2300000190734863,2.2699999809265137,318200.0,,,,,
2024-11-05,2.2300000190734863,2.2799999713897705,2.2149999141693115,2.259999990463257,200700.0,,,,,
2024-11-06,2.119999885559082,2.190000057220459,2.0799999237060547,2.180000066757202,770900.0,,,,,
2024-11-07,2.369999885559082,2.440000057220459,2.119999885559082,2.2100000381469727,1049300.0,,,,,
2024-11-08,2.200000047683716,2.380000114440918,2.134999990463257,2.359999895095825,739400.0,,,,,
2024-11-11,2.069999933242798,2.130000114440918,2.0299999713897705,2.130000114440918,527600.0,,,,,
2024-11-12,1.9700000286102293,2.0299999713897705,1.909999966621399,2.009999990463257,910100.0,,,,,
2024-11-13,1.8600000143051147,1.9980000257492063,1.8450000286102293,1.9299999475479128,657400.0,,,,,
2024-11-14,1.8899999856948853,1.940000057220459,1.830000042915344,1.850000023841858,574100.0,,,,,
2024-11-15,1.8600000143051147,1.919999957084656,1.850000023841858,1.8799999952316284,495100.0,,,,,
2024-11-18,1.850000023841858,1.965000033378601,1.840000033378601,1.8600000143051147,525100.0,,,,,
2024-11-19,1.7799999713897705,1.8799999952316284,1.7599999904632568,1.8600000143051147,710400.0,,,,,
2024-11-20,1.649999976158142,1.75,1.590000033378601,1.75,1601100.0,,,,,
2024-11-21,1.6200000047683716,1.6749999523162842,1.5099999904632568,1.649999976158142,1260400.0,,,,,
2024-11-22,1.6399999856948853,1.6799999475479126,1.600000023841858,1.6399999856948853,526600.0,,,,,
2024-11-25,1.649999976158142,1.649999976158142,1.5700000524520874,1.600000023841858,681400.0,,,,,
2024-11-26,1.659999966621399,1.7200000286102295,1.6139999628067017,1.649999976158142,465700.0,,,,,
2024-11-27,1.7699999809265137,1.7999999523162842,1.659999966621399,1.659999966621399,573900.0,,,,,
2024-11-29,1.809999942779541,1.878999948501587,1.7799999713897705,1.7899999618530271,432200.0,,,,,
2024-12-02,1.75,1.8799999952316284,1.7200000286102295,1.830000042915344,347100.0,,,,,
2024-12-03,1.7599999904632568,1.8650000095367432,1.7400000095367432,1.7599999904632568,585700.0,,,,,
2024-12-04,1.75,1.7999999523162842,1.7300000190734863,1.7999999523162842,363100.0,,,,,
2024-12-05,1.7000000476837158,1.7699999809265137,1.6799999475479126,1.75,371800.0,,,,,
2024-12-06,1.6399999856948853,1.7000000476837158,1.6200000047683716,1.7000000476837158,265600.0,,,,,
2024-12-09,1.7400000095367432,1.7990000247955322,1.6649999618530271,1.690000057220459,630800.0,,,,,
2024-12-10,1.7200000286102295,1.7899999618530271,1.7050000429153442,1.7699999809265137,328400.0,,,,,
2024-12-11,1.7699999809265137,1.7899999618530271,1.7000000476837158,1.7000000476837158,302100.0,,,,,
2024-12-12,1.6699999570846558,1.7699999809265137,1.659999966621399,1.7699999809265137,570900.0,,,,,
2024-12-13,1.6200000047683716,1.7100000381469729,1.5950000286102295,1.6399999856948853,578500.0,,,,,
2024-12-16,1.6100000143051147,1.6390000581741333,1.5700000524520874,1.6100000143051147,328500.0,,,,,
2024-12-17,1.5800000429153442,1.6100000143051147,1.562000036239624,1.590000033378601,287600.0,,,,,
2024-12-18,1.5399999618530271,1.6399999856948853,1.5199999809265137,1.5800000429153442,622600.0,,,,,
2024-12-19,1.559999942779541,1.6050000190734863,1.5399999618530271,1.5399999618530271,447000.0,,,,,
2024-12-20,1.6299999952316284,1.7000000476837158,1.590000033378601,1.590000033378601,613400.0,,,,,
2024-12-23,1.600000023841858,1.649999976158142,1.5499999523162842,1.649999976158142,379200.0,,,,,
2024-12-24,1.6100000143051147,1.659999966621399,1.5700000524520874,1.5800000429153442,232500.0,,,,,
2024-12-26,1.690000057220459,1.7100000381469729,1.6200000047683716,1.6399999856948853,306700.0,,,,,
2024-12-27,1.75,1.75,1.6200000047683716,1.6799999475479126,372000.0,,,,,
2024-12-30,1.6799999475479126,1.75,1.659999966621399,1.7200000286102295,408500.0,,,,,
2024-12-31,1.8200000524520876,1.8200000524520876,1.7000000476837158,1.7000000476837158,528500.0,,,,,
2025-01-02,1.9299999475479128,1.9589999914169312,1.850000023841858,1.850000023841858,414800.0,,,,,
2025-01-03,1.870000004768372,1.9700000286102293,1.809999942779541,1.950000047683716,392900.0,,,,,
2025-01-06,1.8200000524520876,1.8949999809265137,1.7599999904632568,1.870000004768372,248400.0,,,,,
2025-01-07,1.8200000524520876,1.9299999475479128,1.7799999713897705,1.8799999952316284,320600.0,,,,,
2025-01-08,1.8899999856948853,1.9049999713897705,1.7699999809265137,1.850000023841858,389400.0,,,,,
2025-01-10,1.8600000143051147,1.965000033378601,1.847000002861023,1.9299999475479128,436200.0,,,,,
2025-01-13,1.7799999713897705,1.850000023841858,1.7450000047683716,1.840000033378601,339900.0,,,,,
2025-01-14,1.7799999713897705,1.7999999523162842,1.715000033378601,1.7799999713897705,332600.0,,,,,
2025-01-15,1.7200000286102295,1.7799999713897705,1.690000057220459,1.75,380200.0,,,,,
2025-01-16,1.7300000190734863,1.758999943733215,1.715000033378601,1.7300000190734863,207200.0,,,,,
2025-01-17,1.7100000381469729,1.725000023841858,1.6820000410079956,1.7100000381469729,224300.0,,,,,
2025-01-21,1.7699999809265137,1.8200000524520876,1.7200000286102295,1.7200000286102295,405700.0,,,,,
2025-01-22,1.7699999809265137,1.830000042915344,1.75,1.7899999618530271,349000.0,,,,,
2025-01-23,1.7300000190734863,1.75,1.6749999523162842,1.75,237400.0,,,,,
2025-01-24,1.7899999618530271,1.8049999475479128,1.7400000095367432,1.7699999809265137,366000.0,,,,,
2025-01-27,1.7200000286102295,1.7999999523162842,1.6699999570846558,1.7999999523162842,359800.0,,,,,
2025-01-28,1.7000000476837158,1.7400000095367432,1.6699999570846558,1.7200000286102295,276800.0,,,,,
2025-01-29,1.6299999952316284,1.6950000524520874,1.6100000143051147,1.6799999475479126,374300.0,,,,,
2025-01-30,1.7599999904632568,1.7949999570846558,1.6399999856948853,1.6399999856948853,769700.0,,,,,
2025-01-31,1.690000057220459,1.7799999713897705,1.6699999570846558,1.7799999713897705,363400.0,,,,,
2025-02-03,1.659999966621399,1.7000000476837158,1.6100000143051147,1.690000057220459,352300.0,,,,,
2025-02-04,1.75,1.75,1.659999966621399,1.7000000476837158,283300.0,,,,,
2025-02-05,1.7999999523162842,1.830000042915344,1.75,1.75,671900.0,,,,,
2025-02-06,1.690000057220459,1.7999999523162842,1.6699999570846558,1.7999999523162842,681800.0,,,,,
2025-02-07,1.7300000190734863,1.75,1.6699999570846558,1.7000000476837158,873900.0,,,,,
2025-02-10,1.8200000524520876,1.8200000524520876,1.7369999885559082,1.7699999809265137,1171600.0,,,,,
2025-02-11,1.870000004768372,1.8799999952316284,1.7599999904632568,1.870000004768372,1070900.0,,,,,
2025-02-12,1.870000004768372,1.919999957084656,1.812000036239624,1.870000004768372,474100.0,,,,,
2025-02-13,1.850000023841858,1.909999966621399,1.8200000524520876,1.8600000143051147,695400.0,,,,,
2025-02-14,1.7300000190734863,1.878000020980835,1.715000033378601,1.870000004768372,466800.0,,,,,
2025-02-18,1.830000042915344,1.8600000143051147,1.7100000381469729,1.7599999904632568,657700.0,,,,,
2025-02-19,1.7999999523162842,1.830000042915344,1.7699999809265137,1.8200000524520876,282400.0,,,,,
2025-02-20,1.899999976158142,1.940000057220459,1.812999963760376,1.830000042915344,647000.0,,,,,
2025-02-21,1.809999942779541,1.919999957084656,1.7899999618530271,1.919999957084656,712900.0,,,,,
2025-02-24,1.7899999618530271,1.850000023841858,1.7699999809265137,1.830000042915344,483200.0,,,,,
2025-02-25,1.840000033378601,1.8949999809265137,1.75,1.7699999809265137,713900.0,,,,,
2025-02-26,1.9299999475479128,2.0,1.8200000524520876,1.830000042915344,999800.0,,,,,
2025-02-27,1.830000042915344,1.919999957084656,1.8200000524520876,1.899999976158142,450100.0,,,,,
2025-02-28,1.8600000143051147,1.8600000143051147,1.7599999904632568,1.850000023841858,599600.0,,,,,
2025-03-03,1.7300000190734863,1.944000005722046,1.659999966621399,1.909999966621399,1154600.0,,,,,
2025-03-04,1.6799999475479126,1.7699999809265137,1.6299999952316284,1.7699999809265137,921400.0,,,,,
2025-03-05,1.7699999809265137,1.7699999809265137,1.6449999809265137,1.659999966621399,652000.0,,,,,
2025-03-06,1.809999942779541,1.809999942779541,1.7450000047683716,1.75,586000.0,,,,,
2025-03-07,1.7400000095367432,1.8049999475479128,1.7100000381469729,1.7999999523162842,657400.0,,,,,
2025-03-10,1.649999976158142,1.75,1.6299999952316284,1.7300000190734863,671000.0,,,,,
2025-03-11,1.75,1.75,1.6699999570846558,1.6699999570846558,456700.0,,,,,
2025-03-12,1.75,1.774999976158142,1.7300000190734863,1.7400000095367432,615100.0,,,,,
2025-03-13,1.830000042915344,1.8600000143051147,1.7400000095367432,1.7599999904632568,1092900.0,,,,,
2025-03-14,1.830000042915344,1.870000004768372,1.7719999551773071,1.870000004768372,572500.0,,,,,
2025-03-17,1.830000042915344,1.850000023841858,1.7999999523162842,1.850000023841858,564500.0,,,,,
2025-03-18,1.809999942779541,1.8799999952316284,1.7799999713897705,1.8600000143051147,1075300.0,,,,,
2025-03-19,1.7599999904632568,1.8200000524520876,1.7200000286102295,1.8200000524520876,726600.0,,,,,
2025-03-20,1.7300000190734863,1.7300000190734863,1.7000000476837158,1.7300000190734863,465800.0,,,,,
2025-03-21,1.690000057220459,1.7269999980926514,1.6699999570846558,1.7000000476837158,1143800.0,,,,,
2025-03-24,1.590000033378601,1.7400000095367432,1.559999942779541,1.690000057220459,936800.0,,,,,
2025-03-25,1.1200000047683716,1.2799999713897705,1.0800000429153442,1.190000057220459,7030700.0,,,,,
2025-03-26,1.0399999618530271,1.128999948501587,1.0199999809265137,1.1100000143051147,3086500.0,,,,,
2025-03-27,1.149999976158142,1.1549999713897705,0.9629999995231628,1.059999942779541,2893500.0,,,,,
2025-03-28,1.190000057220459,1.3450000286102295,1.159999966621399,1.1799999475479126,4023500.0,,,,,
2025-03-31,1.2000000476837158,1.25,1.149999976158142,1.25,1339700.0,,,,,
2025-04-01,1.100000023841858,1.2000000476837158,1.0800000429153442,1.2000000476837158,928500.0,,,,,
2025-04-02,1.0399999618530271,1.1299999952316284,1.0099999904632568,1.1200000047683716,1098700.0,,,,,
2025-04-03,1.0700000524520874,1.0700000524520874,0.977999985218048,1.0199999809265137,950800.0,,,,,
2025-04-04,0.9990000128746032,1.0499999523162842,0.959999978542328,1.0499999523162842,749500.0,,,,,
2025-04-07,0.9700000286102296,1.0399999618530271,0.9259999990463256,0.9259999990463256,802300.0,,,,,
2025-04-08,0.972000002861023,1.0499999523162842,0.959999978542328,1.0299999713897705,595600.0,,,,,
2025-04-09,1.090000033378601,1.1399999856948853,0.9900000095367432,0.9900000095367432,1140800.0,,,,,
2025-04-10,1.1399999856948853,1.190000057220459,1.1100000143051147,1.1399999856948853,676000.0,,,,,
2025-04-11,1.1399999856948853,1.2400000095367432,1.0700000524520874,1.1799999475479126,1191800.0,,,,,
2025-04-14,1.1299999952316284,1.159999966621399,1.090000033378601,1.159999966621399,684500.0,,,,,
2025-04-15,1.1799999475479126,1.1799999475479126,1.0800000429153442,1.1200000047683716,665400.0,,,,,
2025-04-16,1.2699999809265137,1.3200000524520874,1.2300000190734863,1.25,1695500.0,,,,,
2025-04-17,1.1799999475479126,1.2699999809265137,1.159999966621399,1.2699999809265137,820900.0,,,,,
2025-04-21,1.2200000286102295,1.2549999952316284,1.1399999856948853,1.2300000190734863,872500.0,,,,,
2025-04-22,1.1699999570846558,1.2400000095367432,1.1399999856948853,1.2400000095367432,913000.0,,,,,
2025-04-23,1.1100000143051147,1.1399999856948853,1.0850000381469729,1.1200000047683716,1011600.0,,,,,
2025-04-24,1.149999976158142,1.159999966621399,1.090000033378601,1.159999966621399,712800.0,,,,,
2025-04-25,1.1200000047683716,1.1349999904632568,1.100000023841858,1.100000023841858,343700.0,,,,,
2025-04-28,1.1699999570846558,1.2000000476837158,1.1100000143051147,1.1200000047683716,1039200.0,,,,,
2025-04-29,1.100000023841858,1.159999966621399,1.090000033378601,1.1299999952316284,410000.0,,,,,
2025-04-30,1.090000033378601,1.1200000047683716,1.090000033378601,1.100000023841858,555300.0,,,,,
2025-05-01,1.1399999856948853,1.1399999856948853,1.069000005722046,1.0700000524520874,425600.0,,,,,
2025-05-02,1.1399999856948853,1.1699999570846558,1.1100000143051147,1.1699999570846558,290900.0,,,,,
2025-05-05,1.1799999475479126,1.2200000286102295,1.1349999904632568,1.1699999570846558,745400.0,,,,,
2025-05-06,1.190000057220459,1.2009999752044678,1.149999976158142,1.1799999475479126,1169600.0,,,,,
2025-05-07,1.2000000476837158,1.2200000286102295,1.1549999713897705,1.1799999475479126,513200.0,,,,,
2025-05-08,1.2599999904632568,1.2699999809265137,1.1799999475479126,1.2100000381469729,771000.0,,,,,
2025-05-09,1.2899999618530271,1.309999942779541,1.2400000095367432,1.2899999618530271,676600.0,,,,,
2025-05-12,1.2100000381469729,1.2899999618530271,1.1799999475479126,1.2400000095367432,754600.0,,,,,
2025-05-13,1.1699999570846558,1.25,1.1449999809265137,1.190000057220459,325800.0,,,,,
2025-05-14,1.1200000047683716,1.1399999856948853,1.090000033378601,1.1299999952316284,523100.0,,,,,
2025-05-15,1.190000057220459,1.190000057220459,1.1109999418258667,1.1299999952316284,592600.0,,,,,
2025-05-16,1.190000057220459,1.2100000381469729,1.149999976158142,1.1699999570846558,392700.0,,,,,
2025-05-19,1.309999942779541,1.3200000524520874,1.190000057220459,1.2200000286102295,1034100.0,,,,,
2025-05-20,1.25,1.3200000524520874,1.2300000190734863,1.3200000524520874,977100.0,,,,,
2025-05-21,1.2200000286102295,1.2699999809265137,1.2000000476837158,1.2599999904632568,1191500.0,,,,,
2025-05-22,1.309999942779541,1.3700000047683716,1.2100000381469729,1.25,2328900.0,,,,,
2025-05-23,1.3600000143051147,1.4199999570846558,1.284999966621399,1.3600000143051147,2067400.0,,,,,
2025-05-27,1.2999999523162842,1.350000023841858,1.25,1.3200000524520874,11578700.0,,,,,
2025-05-28,1.4600000381469729,1.5199999809265137,1.2999999523162842,1.350000023841858,6348500.0,,,,,
2025-05-29,1.5299999713897705,1.5549999475479126,1.4199999570846558,1.4600000381469729,1345000.0,,,,,
2025-05-30,1.600000023841858,1.659999966621399,1.5199999809265137,1.5299999713897705,2250400.0,,,,,
2025-06-02,1.649999976158142,1.7350000143051147,1.600000023841858,1.649999976158142,3304400.0,,,,,
2025-06-03,1.5399999618530271,1.6100000143051147,1.5149999856948853,1.600000023841858,2605900.0,,,,,
2025-06-04,1.5199999809265137,1.5449999570846558,1.434999942779541,1.5,2321000.0,,,,,
2025-06-05,1.4900000095367432,1.6100000143051147,1.4800000190734863,1.5399999618530271,2029600.0,,,,,
2025-06-06,1.4900000095367432,1.5299999713897705,1.4600000381469729,1.5299999713897705,835300.0,,,,,
2025-06-09,1.5199999809265137,1.5299999713897705,1.4800000190734863,1.4900000095367432,793600.0,,,,,
2025-06-10,1.4800000190734863,1.5299999713897705,1.4800000190734863,1.5099999904632568,588700.0,,,,,
2025-06-11,1.4800000190734863,1.5049999952316284,1.4500000476837158,1.5,573700.0,,,,,
2025-06-12,1.5399999618530271,1.5399999618530271,1.4700000286102295,1.5,1075300.0,,,,,
2025-06-13,1.5199999809265137,1.5549999475479126,1.4900000095367432,1.5499999523162842,730000.0,,,,,
2025-06-16,1.4800000190734863,1.5299999713897705,1.4700000286102295,1.5199999809265137,586500.0,,,,,
2025-06-17,1.440000057220459,1.5,1.434999942779541,1.4900000095367432,373000.0,,,,,
2025-06-18,1.4299999475479126,1.465000033378601,1.4199999570846558,1.440000057220459,482600.0,,,,,
2025-06-20,1.5,1.5390000343322754,1.4500000476837158,1.4500000476837158,745400.0,,,,,
2025-06-23,1.559999942779541,1.600000023841858,1.5099999904632568,1.5199999809265137,1090500.0,,,,,
2025-06-24,1.4700000286102295,1.559999942779541,1.4600000381469729,1.559999942779541,892700.0,,,,,
2025-06-25,1.4500000476837158,1.4800000190734863,1.4299999475479126,1.4700000286102295,499500.0,,,,,
2025-06-26,1.5,1.5,1.4500000476837158,1.4600000381469729,476400.0,,,,,
2025-06-27,1.409999966621399,1.4700000286102295,1.3899999856948853,1.4600000381469729,744200.0,,,,,
2025-06-30,1.4199999570846558,1.434999942779541,1.3899999856948853,1.409999966621399,549000.0,,,,,
2025-07-01,1.4199999570846558,1.4299999475479126,1.399999976158142,1.399999976158142,306300.0,,,,,
2025-07-02,1.4299999475479126,1.4600000381469729,1.4149999618530271,1.440000057220459,323500.0,,,,,
2025-07-03,1.440000057220459,1.4500000476837158,1.409999966621399,1.4500000476837158,143500.0,,,,,
2025-07-07,1.4500000476837158,1.4700000286102295,1.3830000162124634,1.440000057220459,510400.0,,,,,
2025-07-08,1.3799999952316284,1.4500000476837158,1.350000023841858,1.4500000476837158,644600.0,,,,,
