Date,Close,High,Low,Open,Volume,"('Close', 'CHPT')","('High', 'CHPT')","('Low', 'CHPT')","('Open', 'CHPT')","('Volume', 'CHPT')"
2024-07-29,41.79999923706055,44.79999923706055,40.79999923706055,44.59999847412109,532660.0,,,,,
2024-07-30,40.59999847412109,42.20000076293945,39.59999847412109,41.79999923706055,411880.0,,,,,
2024-07-31,43.400001525878906,45.400001525878906,40.59999847412109,40.59999847412109,1061550.0,,,,,
2024-08-01,39.79999923706055,44.400001525878906,39.0,44.0,674100.0,,,,,
2024-08-02,38.400001525878906,38.400001525878906,36.400001525878906,36.79999923706055,528905.0,,,,,
2024-08-05,37.20000076293945,38.400001525878906,33.20000076293945,33.599998474121094,672475.0,,,,,
2024-08-06,35.20000076293945,38.400001525878906,35.0,38.400001525878906,457860.0,,,,,
2024-08-07,31.799999237060547,36.59999847412109,31.600000381469727,35.599998474121094,733615.0,,,,,
2024-08-08,35.400001525878906,35.79999923706055,32.599998474121094,33.20000076293945,477215.0,,,,,
2024-08-09,33.79999923706055,35.599998474121094,33.29999923706055,35.599998474121094,421850.0,,,,,
2024-08-12,32.79999923706055,33.900001525878906,32.400001525878906,33.79999923706055,322140.0,,,,,
2024-08-13,35.599998474121094,36.0,33.20000076293945,33.20000076293945,379195.0,,,,,
2024-08-14,34.79999923706055,37.0,34.599998474121094,36.20000076293945,383835.0,,,,,
2024-08-15,35.79999923706055,36.59999847412109,35.20000076293945,35.79999923706055,296030.0,,,,,
2024-08-16,35.79999923706055,37.0,35.20000076293945,35.599998474121094,382070.0,,,,,
2024-08-19,37.59999847412109,38.0,35.599998474121094,35.79999923706055,387680.0,,,,,
2024-08-20,36.20000076293945,37.59999847412109,35.599998474121094,37.59999847412109,285545.0,,,,,
2024-08-21,38.59999847412109,38.79999923706055,36.20000076293945,36.20000076293945,480555.0,,,,,
2024-08-22,36.400001525878906,38.5,36.400001525878906,38.20000076293945,415500.0,,,,,
2024-08-23,38.400001525878906,40.0,36.79999923706055,37.0,721840.0,,,,,
2024-08-26,36.79999923706055,38.400001525878906,36.59999847412109,38.20000076293945,583420.0,,,,,
2024-08-27,36.59999847412109,37.20000076293945,35.400001525878906,36.59999847412109,351515.0,,,,,
2024-08-28,35.400001525878906,36.70000076293945,34.79999923706055,36.0,398850.0,,,,,
2024-08-29,37.20000076293945,38.79999923706055,36.0,36.20000076293945,473540.0,,,,,
2024-08-30,37.59999847412109,39.20000076293945,37.20000076293945,38.0,355865.0,,,,,
2024-09-03,34.0,37.59999847412109,33.79999923706055,37.59999847412109,782220.0,,,,,
2024-09-04,33.79999923706055,35.18000030517578,33.20000076293945,33.79999923706055,707500.0,,,,,
2024-09-05,27.799999237060547,29.57999992370605,26.0,29.0,1804375.0,,,,,
2024-09-06,26.200000762939453,28.399999618530277,26.200000762939453,28.0,810745.0,,,,,
2024-09-09,25.600000381469727,28.0,25.200000762939453,27.600000381469727,883395.0,,,,,
2024-09-10,25.600000381469727,26.200000762939453,24.600000381469727,25.600000381469727,639180.0,,,,,
2024-09-11,26.799999237060547,26.799999237060547,24.799999237060547,25.399999618530277,737140.0,,,,,
2024-09-12,26.399999618530277,27.0,25.799999237060547,26.799999237060547,492275.0,,,,,
2024-09-13,27.399999618530277,27.799999237060547,26.799999237060547,26.799999237060547,540355.0,,,,,
2024-09-16,27.399999618530277,27.799999237060547,26.0,27.399999618530277,375255.0,,,,,
2024-09-17,30.200000762939453,30.920000076293945,27.200000762939453,27.200000762939453,946030.0,,,,,
2024-09-18,29.0,31.399999618530277,28.399999618530277,29.799999237060547,771905.0,,,,,
2024-09-19,28.600000381469727,30.520000457763672,28.200000762939453,30.399999618530277,571845.0,,,,,
2024-09-20,27.399999618530277,28.399999618530277,27.399999618530277,28.399999618530277,605800.0,,,,,
2024-09-23,27.0,27.600000381469727,26.600000381469727,27.600000381469727,513845.0,,,,,
2024-09-24,28.399999618530277,28.799999237060547,27.0,27.200000762939453,475645.0,,,,,
2024-09-25,27.0,28.200000762939453,26.799999237060547,28.200000762939453,453885.0,,,,,
2024-09-26,27.200000762939453,27.979999542236328,26.799999237060547,27.600000381469727,391785.0,,,,,
2024-09-27,27.399999618530277,29.0,27.200000762939453,27.600000381469727,527185.0,,,,,
2024-09-30,27.399999618530277,28.200000762939453,27.0,27.399999618530277,441295.0,,,,,
2024-10-01,26.0,27.399999618530277,25.799999237060547,27.200000762939453,632160.0,,,,,
2024-10-02,26.200000762939453,26.600000381469727,25.600000381469727,26.200000762939453,444095.0,,,,,
2024-10-03,27.200000762939453,27.600000381469727,26.0,26.399999618530277,795860.0,,,,,
2024-10-04,28.399999618530277,28.799999237060547,27.200000762939453,27.399999618530277,661980.0,,,,,
2024-10-07,29.399999618530277,29.799999237060547,27.799999237060547,27.799999237060547,521795.0,,,,,
2024-10-08,27.799999237060547,29.200000762939453,27.399999618530277,29.200000762939453,537875.0,,,,,
2024-10-09,27.399999618530277,28.399999618530277,27.399999618530277,27.799999237060547,557780.0,,,,,
2024-10-10,26.200000762939453,27.200000762939453,26.0,27.0,638575.0,,,,,
2024-10-11,26.799999237060547,27.0,25.799999237060547,26.200000762939453,638705.0,,,,,
2024-10-14,26.399999618530277,27.0,26.200000762939453,26.799999237060547,545440.0,,,,,
2024-10-15,26.399999618530277,26.799999237060547,26.0,26.399999618530277,401575.0,,,,,
2024-10-16,26.799999237060547,27.0,26.200000762939453,26.799999237060547,398755.0,,,,,
2024-10-17,26.600000381469727,26.799999237060547,26.200000762939453,26.799999237060547,280775.0,,,,,
2024-10-18,27.200000762939453,27.399999618530277,26.600000381469727,26.799999237060547,517205.0,,,,,
2024-10-21,26.399999618530277,27.399999618530277,26.200000762939453,27.200000762939453,398100.0,,,,,
2024-10-22,26.200000762939453,26.600000381469727,26.0,26.200000762939453,261915.0,,,,,
2024-10-23,25.0,26.600000381469727,25.0,26.0,643370.0,,,,,
2024-10-24,26.0,26.799999237060547,25.399999618530277,25.799999237060547,434355.0,,,,,
2024-10-25,25.399999618530277,26.399999618530277,25.399999618530277,26.200000762939453,426755.0,,,,,
2024-10-28,25.600000381469727,26.399999618530277,25.399999618530277,26.0,529645.0,,,,,
2024-10-29,25.600000381469727,25.799999237060547,24.799999237060547,25.600000381469727,401825.0,,,,,
2024-10-30,25.0,25.799999237060547,25.0,25.399999618530277,395580.0,,,,,
2024-10-31,24.0,25.399999618530277,24.0,25.0,482510.0,,,,,
2024-11-01,24.799999237060547,25.200000762939453,24.399999618530277,25.0,367950.0,,,,,
2024-11-04,26.600000381469727,27.399999618530277,24.399999618530277,24.399999618530277,949970.0,,,,,
2024-11-05,27.799999237060547,28.0,26.200000762939453,26.600000381469727,877680.0,,,,,
2024-11-06,24.399999618530277,26.799999237060547,24.200000762939453,25.0,1246300.0,,,,,
2024-11-07,24.600000381469727,25.0,24.399999618530277,24.799999237060547,479325.0,,,,,
2024-11-08,22.600000381469727,24.600000381469727,22.399999618530277,24.399999618530277,1306310.0,,,,,
2024-11-11,24.200000762939453,24.399999618530277,22.0,22.799999237060547,764255.0,,,,,
2024-11-12,22.600000381469727,23.799999237060547,22.200000762939453,23.600000381469727,688975.0,,,,,
2024-11-13,22.0,23.399999618530277,21.600000381469727,22.200000762939453,655195.0,,,,,
2024-11-14,22.399999618530277,23.0,21.799999237060547,22.200000762939453,717870.0,,,,,
2024-11-15,22.399999618530277,22.600000381469727,22.0,22.200000762939453,827075.0,,,,,
2024-11-18,22.399999618530277,23.0,21.799999237060547,22.200000762939453,549330.0,,,,,
2024-11-19,22.600000381469727,22.799999237060547,21.600000381469727,22.0,509175.0,,,,,
2024-11-20,21.799999237060547,22.399999618530277,21.600000381469727,22.0,451680.0,,,,,
2024-11-21,22.600000381469727,23.0,21.0,21.799999237060547,608600.0,,,,,
2024-11-22,23.0,24.0,22.600000381469727,22.600000381469727,606390.0,,,,,
2024-11-25,25.0,25.399999618530277,23.200000762939453,23.200000762939453,897215.0,,,,,
2024-11-26,23.0,24.899999618530277,22.399999618530277,24.600000381469727,494305.0,,,,,
2024-11-27,23.399999618530277,24.0,22.799999237060547,23.399999618530277,338220.0,,,,,
2024-11-29,24.399999618530277,24.399999618530277,23.0,23.399999618530277,318645.0,,,,,
2024-12-02,23.799999237060547,24.799999237060547,23.399999618530277,24.399999618530277,472700.0,,,,,
2024-12-03,23.200000762939453,23.600000381469727,22.799999237060547,23.399999618530277,478820.0,,,,,
2024-12-04,24.399999618530277,25.0,22.600000381469727,23.0,1357755.0,,,,,
2024-12-05,27.0,30.0,25.399999618530277,26.799999237060547,3028245.0,,,,,
2024-12-06,26.200000762939453,28.600000381469727,25.600000381469727,28.0,1179385.0,,,,,
2024-12-09,28.0,29.600000381469727,25.399999618530277,25.899999618530277,1310840.0,,,,,
2024-12-10,25.799999237060547,27.600000381469727,25.200000762939453,27.399999618530277,984190.0,,,,,
2024-12-11,25.799999237060547,26.200000762939453,24.799999237060547,26.200000762939453,404250.0,,,,,
2024-12-12,23.799999237060547,25.600000381469727,23.600000381469727,25.399999618530277,759270.0,,,,,
2024-12-13,23.0,24.0,22.600000381469727,24.0,733745.0,,,,,
2024-12-16,22.600000381469727,23.0,22.200000762939453,23.0,740700.0,,,,,
2024-12-17,23.200000762939453,23.200000762939453,22.200000762939453,22.399999618530277,649325.0,,,,,
2024-12-18,23.200000762939453,26.0,22.799999237060547,25.700000762939453,1686605.0,,,,,
2024-12-19,22.799999237060547,23.799999237060547,22.399999618530277,23.399999618530277,860160.0,,,,,
2024-12-20,24.799999237060547,25.399999618530277,22.200000762939453,22.200000762939453,1341980.0,,,,,
2024-12-23,22.600000381469727,24.600000381469727,22.399999618530277,24.399999618530277,1282950.0,,,,,
2024-12-24,23.200000762939453,23.200000762939453,22.0,22.600000381469727,476140.0,,,,,
2024-12-26,23.600000381469727,24.0,22.600000381469727,22.799999237060547,750400.0,,,,,
2024-12-27,22.799999237060547,24.399999618530277,22.399999618530277,23.399999618530277,1135655.0,,,,,
2024-12-30,22.200000762939453,22.600000381469727,21.600000381469727,22.399999618530277,1450015.0,,,,,
2024-12-31,21.399999618530277,23.0,21.200000762939453,22.200000762939453,1206390.0,,,,,
2025-01-02,22.399999618530277,23.399999618530277,21.399999618530277,21.5,1348815.0,,,,,
2025-01-03,23.200000762939453,23.399999618530277,22.399999618530277,22.399999618530277,1197955.0,,,,,
2025-01-06,24.0,24.71999931335449,23.200000762939453,23.600000381469727,1382480.0,,,,,
2025-01-07,24.399999618530277,26.0,23.600000381469727,24.200000762939453,1214490.0,,,,,
2025-01-08,22.399999618530277,23.799999237060547,22.0,23.600000381469727,1406335.0,,,,,
2025-01-10,22.200000762939453,22.399999618530277,21.600000381469727,22.200000762939453,943010.0,,,,,
2025-01-13,21.0,22.0,20.399999618530277,21.799999237060547,1213475.0,,,,,
2025-01-14,20.799999237060547,22.0,20.399999618530277,21.799999237060547,1021540.0,,,,,
2025-01-15,22.200000762939453,22.600000381469727,21.200000762939453,21.600000381469727,769985.0,,,,,
2025-01-16,22.0,22.399999618530277,21.600000381469727,22.0,679990.0,,,,,
2025-01-17,21.600000381469727,22.399999618530277,21.399999618530277,22.399999618530277,578190.0,,,,,
2025-01-21,21.200000762939453,22.0,20.600000381469727,21.600000381469727,702230.0,,,,,
2025-01-22,19.739999771118164,21.13999938964844,19.739999771118164,20.799999237060547,1678455.0,,,,,
2025-01-23,18.86000061035156,19.8799991607666,18.420000076293945,19.600000381469727,2639140.0,,,,,
2025-01-24,20.0,21.0,18.780000686645508,18.81999969482422,1179065.0,,,,,
2025-01-27,19.21999931335449,20.399999618530277,18.86000061035156,19.57999992370605,983140.0,,,,,
2025-01-28,18.76000022888184,19.399999618530277,18.600000381469727,19.299999237060547,816810.0,,,,,
2025-01-29,19.479999542236328,19.799999237060547,18.65999984741211,18.799999237060547,746020.0,,,,,
2025-01-30,20.200000762939453,20.600000381469727,19.36000061035156,19.399999618530277,612960.0,,,,,
2025-01-31,19.239999771118164,20.600000381469727,18.86000061035156,20.399999618530277,1037530.0,,,,,
2025-02-03,18.600000381469727,19.13999938964844,18.21999931335449,18.600000381469727,1028880.0,,,,,
2025-02-04,18.420000076293945,19.5,18.299999237060547,18.63999938964844,1096615.0,,,,,
2025-02-05,18.399999618530277,19.0,18.31999969482422,18.399999618530277,1421620.0,,,,,
2025-02-06,18.440000534057617,18.920000076293945,18.100000381469727,18.559999465942383,1486300.0,,,,,
2025-02-07,16.280000686645508,18.479999542236328,16.0,18.399999618530277,2477260.0,,,,,
2025-02-10,15.800000190734863,16.799999237060547,15.760000228881836,16.559999465942383,3776655.0,,,,,
2025-02-11,13.65999984741211,15.5600004196167,13.239999771118164,15.199999809265137,3513805.0,,,,,
2025-02-12,14.0,14.899999618530272,13.520000457763672,13.800000190734863,3230195.0,,,,,
2025-02-13,15.720000267028809,15.800000190734863,14.0,14.0,3720405.0,,,,,
2025-02-14,16.299999237060547,17.15999984741211,15.800000190734863,15.800000190734863,1921385.0,,,,,
2025-02-18,16.600000381469727,16.760000228881836,15.800000190734863,16.299999237060547,1553150.0,,,,,
2025-02-19,16.579999923706055,17.100000381469727,16.260000228881836,16.420000076293945,836070.0,,,,,
2025-02-20,15.800000190734863,16.600000381469727,15.31999969482422,16.600000381469727,862790.0,,,,,
2025-02-21,15.199999809265137,16.0,14.84000015258789,16.0,846295.0,,,,,
2025-02-24,12.899999618530272,15.100000381469728,12.399999618530272,14.899999618530272,2443340.0,,,,,
2025-02-25,12.5600004196167,13.100000381469728,11.15999984741211,13.0,2674010.0,,,,,
2025-02-26,13.079999923706056,13.34000015258789,12.600000381469728,12.600000381469728,1321845.0,,,,,
2025-02-27,12.979999542236328,13.539999961853027,12.619999885559082,13.539999961853027,1060700.0,,,,,
2025-02-28,13.31999969482422,13.68000030517578,12.600000381469728,12.84000015258789,1237515.0,,,,,
2025-03-03,11.960000038146973,13.34000015258789,11.68000030517578,13.100000381469728,1162900.0,,,,,
2025-03-04,13.199999809265137,13.31999969482422,11.399999618530272,11.800000190734863,1562715.0,,,,,
2025-03-05,14.460000038146973,14.600000381469728,13.199999809265137,13.399999618530272,1008910.0,,,,,
2025-03-06,13.960000038146973,14.199999809265137,13.239999771118164,14.199999809265137,512640.0,,,,,
2025-03-07,14.640000343322754,15.960000038146973,13.960000038146973,14.199999809265137,1136250.0,,,,,
2025-03-10,13.800000190734863,14.760000228881836,13.579999923706056,13.979999542236328,835300.0,,,,,
2025-03-11,13.579999923706056,14.0,12.739999771118164,13.800000190734863,706775.0,,,,,
2025-03-12,13.300000190734863,14.15999984741211,13.239999771118164,13.9399995803833,595265.0,,,,,
2025-03-13,12.9399995803833,13.600000381469728,12.65999984741211,13.199999809265137,759140.0,,,,,
2025-03-14,13.800000190734863,13.81999969482422,12.699999809265137,13.15999984741211,1132040.0,,,,,
2025-03-17,14.0,14.300000190734863,13.380000114440918,13.800000190734863,1488620.0,,,,,
2025-03-18,13.699999809265137,14.100000381469728,13.34000015258789,13.68000030517578,907015.0,,,,,
2025-03-19,14.020000457763672,14.699999809265137,13.600000381469728,14.359999656677246,1460320.0,,,,,
2025-03-20,13.239999771118164,14.260000228881836,13.100000381469728,14.0600004196167,1046195.0,,,,,
2025-03-21,13.699999809265137,13.899999618530272,12.640000343322754,13.100000381469728,2107925.0,,,,,
2025-03-24,13.4399995803833,14.18000030517578,13.359999656677246,13.880000114440918,1690770.0,,,,,
2025-03-25,13.739999771118164,13.9399995803833,13.100000381469728,13.399999618530272,1463475.0,,,,,
2025-03-26,13.380000114440918,14.239999771118164,13.119999885559082,14.0,1220925.0,,,,,
2025-03-27,13.239999771118164,13.699999809265137,13.0600004196167,13.260000228881836,974595.0,,,,,
2025-03-28,12.380000114440918,13.100000381469728,12.020000457763672,13.100000381469728,1370520.0,,,,,
2025-03-31,12.100000381469728,12.220000267028809,11.199999809265137,12.0,1330285.0,,,,,
2025-04-01,12.079999923706056,12.539999961853027,11.800000190734863,11.899999618530272,711680.0,,,,,
2025-04-02,12.479999542236328,13.359999656677246,12.15999984741211,12.199999809265137,1086990.0,,,,,
2025-04-03,11.399999618530272,12.0600004196167,11.220000267028809,11.600000381469728,1019480.0,,,,,
2025-04-04,11.539999961853027,11.600000381469728,10.199999809265137,11.359999656677246,883355.0,,,,,
2025-04-07,11.720000267028809,12.600000381469728,10.399999618530272,10.68000030517578,844055.0,,,,,
2025-04-08,10.739999771118164,12.199999809265137,10.539999961853027,12.0,1023965.0,,,,,
2025-04-09,11.9399995803833,12.199999809265137,10.399999618530272,10.600000381469728,1846885.0,,,,,
2025-04-10,11.720000267028809,11.9399995803833,11.300000190734863,11.600000381469728,506465.0,,,,,
2025-04-11,12.119999885559082,12.119999885559082,11.579999923706056,11.800000190734863,439970.0,,,,,
2025-04-14,11.979999542236328,12.699999809265137,11.81999969482422,12.199999809265137,548015.0,,,,,
2025-04-15,11.960000038146973,12.359999656677246,11.800000190734863,12.199999809265137,312965.0,,,,,
2025-04-16,11.420000076293944,11.960000038146973,11.18000030517578,11.960000038146973,288665.0,,,,,
2025-04-17,11.279999732971191,11.800000190734863,11.220000267028809,11.399999618530272,271235.0,,,,,
2025-04-21,11.5600004196167,11.699999809265137,11.15999984741211,11.31999969482422,253010.0,,,,,
2025-04-22,11.960000038146973,12.5600004196167,11.420000076293944,11.779999732971191,339585.0,,,,,
2025-04-23,12.260000228881836,12.979999542236328,12.15999984741211,12.199999809265137,419930.0,,,,,
2025-04-24,13.15999984741211,13.300000190734863,12.399999618530272,12.5600004196167,451160.0,,,,,
2025-04-25,13.34000015258789,13.65999984741211,13.0,13.199999809265137,315550.0,,,,,
2025-04-28,13.720000267028809,14.399999618530272,13.420000076293944,13.800000190734863,571135.0,,,,,
2025-04-29,13.100000381469728,13.899999618530272,13.100000381469728,13.800000190734863,474880.0,,,,,
2025-04-30,12.460000038146973,12.68000030517578,12.220000267028809,12.68000030517578,310920.0,,,,,
2025-05-01,12.520000457763672,13.0,12.460000038146973,12.84000015258789,375225.0,,,,,
2025-05-02,12.34000015258789,12.859999656677246,12.279999732971191,12.600000381469728,410310.0,,,,,
2025-05-05,11.600000381469728,12.359999656677246,11.600000381469728,12.239999771118164,361815.0,,,,,
2025-05-06,11.68000030517578,12.0600004196167,11.600000381469728,11.720000267028809,345425.0,,,,,
2025-05-07,11.920000076293944,12.0,11.600000381469728,12.0,295455.0,,,,,
2025-05-08,12.0600004196167,12.5,11.960000038146973,12.020000457763672,486550.0,,,,,
2025-05-09,12.399999618530272,12.460000038146973,12.0,12.0,203895.0,,,,,
2025-05-12,13.34000015258789,13.5,12.800000190734863,13.0,452645.0,,,,,
2025-05-13,13.880000114440918,14.239999771118164,13.399999618530272,13.600000381469728,478405.0,,,,,
2025-05-14,13.979999542236328,14.399999618530272,13.600000381469728,13.600000381469728,338625.0,,,,,
2025-05-15,13.65999984741211,13.800000190734863,13.18000030517578,13.720000267028809,334945.0,,,,,
2025-05-16,14.300000190734863,14.300000190734863,13.520000457763672,13.520000457763672,455330.0,,,,,
2025-05-19,13.9399995803833,14.18000030517578,13.479999542236328,14.0,328430.0,,,,,
2025-05-20,13.9399995803833,14.079999923706056,13.31999969482422,13.9399995803833,335830.0,,,,,
2025-05-21,13.899999618530272,14.779999732971191,13.720000267028809,13.979999542236328,750900.0,,,,,
2025-05-22,14.65999984741211,14.800000190734863,13.239999771118164,13.800000190734863,730710.0,,,,,
2025-05-23,14.479999542236328,14.600000381469728,14.0,14.31999969482422,618295.0,,,,,
2025-05-27,14.579999923706056,14.779999732971191,13.800000190734863,14.65999984741211,712995.0,,,,,
2025-05-28,15.31999969482422,15.359999656677246,14.420000076293944,14.640000343322754,737685.0,,,,,
2025-05-29,14.479999542236328,15.800000190734863,14.34000015258789,15.739999771118164,930880.0,,,,,
2025-05-30,13.920000076293944,14.5,13.399999618530272,13.979999542236328,1248310.0,,,,,
2025-06-02,13.779999732971191,14.5,13.460000038146973,14.0,750935.0,,,,,
2025-06-03,15.4399995803833,15.960000038146973,13.5,13.899999618530272,1248865.0,,,,,
2025-06-04,17.459999084472656,17.780000686645508,15.960000038146973,16.200000762939453,2025255.0,,,,,
2025-06-05,13.539999961853027,15.300000190734863,13.220000267028809,14.199999809265137,2594820.0,,,,,
2025-06-06,14.9399995803833,15.279999732971191,13.800000190734863,13.800000190734863,1486630.0,,,,,
2025-06-09,15.68000030517578,16.139999389648438,14.800000190734863,15.0,939650.0,,,,,
2025-06-10,16.459999084472656,17.399999618530273,15.399999618530272,15.800000190734863,1521765.0,,,,,
2025-06-11,15.720000267028809,16.799999237060547,15.380000114440918,16.459999084472656,762610.0,,,,,
2025-06-12,15.31999969482422,16.15999984741211,15.119999885559082,15.640000343322754,560945.0,,,,,
2025-06-13,14.279999732971191,15.18000030517578,14.100000381469728,14.859999656677246,755845.0,,,,,
2025-06-16,14.4399995803833,15.15999984741211,14.0,14.600000381469728,676815.0,,,,,
2025-06-17,13.68000030517578,14.600000381469728,13.68000030517578,14.199999809265137,703300.0,,,,,
2025-06-18,13.739999771118164,14.5,13.460000038146973,13.979999542236328,873230.0,,,,,
2025-06-20,13.479999542236328,14.199999809265137,13.31999969482422,14.0,739565.0,,,,,
2025-06-23,13.68000030517578,13.899999618530272,12.920000076293944,13.239999771118164,992175.0,,,,,
2025-06-24,14.34000015258789,14.34000015258789,13.4399995803833,13.800000190734863,576030.0,,,,,
2025-06-25,14.34000015258789,14.859999656677246,13.859999656677246,14.199999809265137,478560.0,,,,,
2025-06-26,15.039999961853027,15.600000381469728,14.34000015258789,14.420000076293944,811180.0,,,,,
2025-06-27,14.739999771118164,16.200000762939453,14.739999771118164,15.34000015258789,3372765.0,,,,,
2025-06-30,14.0600004196167,14.920000076293944,13.600000381469728,14.600000381469728,799625.0,,,,,
2025-07-01,14.119999885559082,14.5600004196167,13.619999885559082,14.100000381469728,921875.0,,,,,
2025-07-02,14.119999885559082,14.65999984741211,13.859999656677246,14.039999961853027,593190.0,,,,,
2025-07-03,14.300000190734863,14.699999809265137,14.140000343322754,14.140000343322754,271865.0,,,,,
2025-07-07,13.9399995803833,14.260000228881836,13.420000076293944,14.100000381469728,752705.0,,,,,
2025-07-08,13.979999542236328,14.220000267028809,13.699999809265137,13.800000190734863,765505.0,,,,,
2025-07-09,14.220000267028809,14.5,13.899999618530272,14.0,772785.0,,,,,
2025-07-10,13.760000228881836,13.899999618530272,12.779999732971191,13.34000015258789,1583710.0,,,,,
2025-07-11,13.220000267028809,13.699999809265137,13.100000381469728,13.239999771118164,837175.0,,,,,
2025-07-14,12.81999969482422,13.300000190734863,12.760000228881836,13.199999809265137,721175.0,,,,,
2025-07-15,12.460000038146973,13.31999969482422,12.460000038146973,13.0,682545.0,,,,,
2025-07-16,12.039999961853027,12.739999771118164,11.640000343322754,12.600000381469728,890375.0,,,,,
2025-07-17,12.4399995803833,13.899999618530272,12.100000381469728,12.100000381469728,1486455.0,,,,,
2025-07-18,12.479999542236328,13.140000343322754,12.260000228881836,13.0,685310.0,,,,,
2025-07-21,12.4399995803833,13.039999961853027,12.199999809265137,12.779999732971191,776555.0,,,,,
2025-07-22,12.779999732971191,12.899999618530272,12.239999771118164,12.399999618530272,546385.0,,,,,
2025-07-23,13.359999656677246,13.600000381469728,12.859999656677246,12.859999656677246,979590.0,,,,,
2025-07-24,12.5,13.5600004196167,12.420000076293944,13.399999618530272,766855.0,,,,,
2025-07-25,12.220000267028809,12.720000267028809,12.0600004196167,12.720000267028809,635695.0,,,,,
2025-07-28,9.90999984741211,11.09000015258789,8.550000190734863,9.5,1926300.0,,,,,
2025-07-29,9.0600004196167,10.029999732971191,8.550000190734863,10.010000228881836,2612300.0,,,,,
2025-07-30,8.970000267028809,9.18000030517578,8.604999542236328,9.06999969482422,1163100.0,,,,,
2025-07-31,9.1899995803833,9.354999542236328,8.720000267028809,8.859999656677246,998800.0,,,,,
2025-08-01,9.479999542236328,9.479999542236328,8.760000228881836,8.819999694824219,663800.0,,,,,
2025-08-04,9.729999542236328,10.050000190734863,9.359999656677246,9.399999618530272,861800.0,,,,,
