Date,Close,High,Low,Open,Volume,"('Close', 'KOS')","('High', 'KOS')","('Low', 'KOS')","('Open', 'KOS')","('Volume', 'KOS')"
2024-07-10,5.559999942779541,5.559999942779541,5.449999809265137,5.480000019073486,2759200.0,,,,,
2024-07-11,5.670000076293945,5.730000019073486,5.550000190734863,5.610000133514404,3806300.0,,,,,
2024-07-12,5.670000076293945,5.78000020980835,5.610000133514404,5.739999771118164,2545000.0,,,,,
2024-07-15,5.739999771118164,5.809999942779541,5.619999885559082,5.710000038146973,3465400.0,,,,,
2024-07-16,5.820000171661377,5.849999904632568,5.659999847412109,5.71999979019165,4439100.0,,,,,
2024-07-17,5.739999771118164,5.96999979019165,5.699999809265137,5.78000020980835,6187500.0,,,,,
2024-07-18,5.710000038146973,5.78000020980835,5.679999828338623,5.730000019073486,2830700.0,,,,,
2024-07-19,5.599999904632568,5.690000057220459,5.539999961853027,5.639999866485596,4366800.0,,,,,
2024-07-22,5.630000114440918,5.659999847412109,5.519999980926514,5.590000152587891,3171300.0,,,,,
2024-07-23,5.550000190734863,5.659999847412109,5.489999771118164,5.559999942779541,8712100.0,,,,,
2024-07-24,5.340000152587891,5.650000095367432,5.329999923706055,5.590000152587891,5206200.0,,,,,
2024-07-25,5.489999771118164,5.510000228881836,5.300000190734863,5.340000152587891,3850600.0,,,,,
2024-07-26,5.460000038146973,5.550000190734863,5.389999866485596,5.53000020980835,4154500.0,,,,,
2024-07-29,5.300000190734863,5.510000228881836,5.21999979019165,5.480000019073486,5116200.0,,,,,
2024-07-30,5.460000038146973,5.53000020980835,5.300000190734863,5.300000190734863,6347000.0,,,,,
2024-07-31,5.53000020980835,5.659999847412109,5.53000020980835,5.539999961853027,6988100.0,,,,,
2024-08-01,5.28000020980835,5.599999904632568,5.199999809265137,5.510000228881836,7790400.0,,,,,
2024-08-02,4.889999866485596,5.230000019073486,4.869999885559082,5.199999809265137,10103700.0,,,,,
2024-08-05,4.670000076293945,4.889999866485596,4.429999828338623,4.699999809265137,13254100.0,,,,,
2024-08-06,4.579999923706055,4.710000038146973,4.53000020980835,4.699999809265137,8241100.0,,,,,
2024-08-07,4.599999904632568,4.730000019073486,4.539999961853027,4.679999828338623,6385700.0,,,,,
2024-08-08,4.800000190734863,4.880000114440918,4.670000076293945,4.670000076293945,5306500.0,,,,,
2024-08-09,4.78000020980835,4.820000171661377,4.71999979019165,4.789999961853027,8583600.0,,,,,
2024-08-12,4.880000114440918,4.940000057220459,4.809999942779541,4.809999942779541,6355500.0,,,,,
2024-08-13,4.920000076293945,4.949999809265137,4.840000152587891,4.860000133514404,6804700.0,,,,,
2024-08-14,4.909999847412109,4.949999809265137,4.809999942779541,4.929999828338623,4214200.0,,,,,
2024-08-15,5.0,5.079999923706055,4.900000095367432,4.96999979019165,3923800.0,,,,,
2024-08-16,4.860000133514404,4.980000019073486,4.820000171661377,4.909999847412109,4471500.0,,,,,
2024-08-19,4.909999847412109,5.010000228881836,4.860000133514404,4.889999866485596,8261100.0,,,,,
2024-08-20,4.75,4.889999866485596,4.679999828338623,4.880000114440918,9704500.0,,,,,
2024-08-21,4.730000019073486,4.809999942779541,4.659999847412109,4.789999961853027,6141800.0,,,,,
2024-08-22,4.659999847412109,4.789999961853027,4.650000095367432,4.75,3807600.0,,,,,
2024-08-23,4.820000171661377,4.889999866485596,4.699999809265137,4.71999979019165,4122200.0,,,,,
2024-08-26,4.920000076293945,5.059999942779541,4.900000095367432,5.0,6654800.0,,,,,
2024-08-27,4.940000057220459,5.019999980926514,4.909999847412109,4.96999979019165,6103800.0,,,,,
2024-08-28,4.789999961853027,4.909999847412109,4.78000020980835,4.889999866485596,3241000.0,,,,,
2024-08-29,5.03000020980835,5.079999923706055,4.849999904632568,4.849999904632568,4749600.0,,,,,
2024-08-30,4.869999885559082,4.989999771118164,4.829999923706055,4.980000019073486,4757900.0,,,,,
2024-09-03,4.519999980926514,4.809999942779541,4.5,4.800000190734863,5778700.0,,,,,
2024-09-04,4.360000133514404,4.570000171661377,4.349999904632568,4.519999980926514,7469100.0,,,,,
2024-09-05,4.369999885559082,4.440000057220459,4.309999942779541,4.400000095367432,5954300.0,,,,,
2024-09-06,4.159999847412109,4.429999828338623,4.150000095367432,4.360000133514404,6350800.0,,,,,
2024-09-09,4.0,4.170000076293945,3.950000047683716,4.139999866485596,9957500.0,,,,,
2024-09-10,3.7899999618530273,4.050000190734863,3.7699999809265137,3.990000009536743,10240900.0,,,,,
2024-09-11,3.869999885559082,3.920000076293945,3.75,3.829999923706055,5792300.0,,,,,
2024-09-12,3.930000066757202,4.010000228881836,3.880000114440918,3.930000066757202,7630400.0,,,,,
2024-09-13,4.010000228881836,4.079999923706055,3.990000009536743,4.0,4948100.0,,,,,
2024-09-16,4.210000038146973,4.239999771118164,4.090000152587891,4.090000152587891,5890100.0,,,,,
2024-09-17,4.369999885559082,4.400000095367432,4.21999979019165,4.21999979019165,4479000.0,,,,,
2024-09-18,4.289999961853027,4.480000019073486,4.25,4.369999885559082,5707000.0,,,,,
2024-09-19,4.349999904632568,4.5,4.309999942779541,4.429999828338623,6758000.0,,,,,
2024-09-20,4.260000228881836,4.409999847412109,4.239999771118164,4.349999904632568,9033400.0,,,,,
2024-09-23,4.199999809265137,4.28000020980835,4.119999885559082,4.230000019073486,4434300.0,,,,,
2024-09-24,4.210000038146973,4.320000171661377,4.170000076293945,4.300000190734863,10758600.0,,,,,
2024-09-25,3.950000047683716,4.179999828338623,3.950000047683716,4.139999866485596,11264000.0,,,,,
2024-09-26,3.700000047683716,3.920000076293945,3.700000047683716,3.849999904632568,15904400.0,,,,,
2024-09-27,3.9600000381469727,3.990000009536743,3.7799999713897705,3.7799999713897705,8877400.0,,,,,
2024-09-30,4.03000020980835,4.110000133514404,3.920000076293945,3.920000076293945,7021900.0,,,,,
2024-10-01,4.260000228881836,4.289999961853027,4.0,4.0,10204900.0,,,,,
2024-10-02,4.269999980926514,4.429999828338623,4.25,4.380000114440918,7505600.0,,,,,
2024-10-03,4.510000228881836,4.550000190734863,4.260000228881836,4.269999980926514,9072200.0,,,,,
2024-10-04,4.510000228881836,4.650000095367432,4.5,4.590000152587891,7964900.0,,,,,
2024-10-07,4.489999771118164,4.679999828338623,4.489999771118164,4.550000190734863,7670600.0,,,,,
2024-10-08,4.400000095367432,4.400000095367432,4.21999979019165,4.340000152587891,8603500.0,,,,,
2024-10-09,4.360000133514404,4.440000057220459,4.329999923706055,4.380000114440918,6283400.0,,,,,
2024-10-10,4.46999979019165,4.570000171661377,4.329999923706055,4.360000133514404,7041500.0,,,,,
2024-10-11,4.440000057220459,4.5,4.420000076293945,4.429999828338623,5477100.0,,,,,
2024-10-14,4.269999980926514,4.389999866485596,4.230000019073486,4.380000114440918,3938800.0,,,,,
2024-10-15,3.9800000190734863,4.130000114440918,3.9600000381469727,4.090000152587891,11672300.0,,,,,
2024-10-16,4.159999847412109,4.28000020980835,4.03000020980835,4.03000020980835,9941400.0,,,,,
2024-10-17,4.210000038146973,4.25,4.119999885559082,4.159999847412109,7801800.0,,,,,
2024-10-18,4.21999979019165,4.260000228881836,4.130000114440918,4.21999979019165,5428400.0,,,,,
2024-10-21,4.239999771118164,4.340000152587891,4.170000076293945,4.289999961853027,4183600.0,,,,,
2024-10-22,4.079999923706055,4.320000171661377,4.079999923706055,4.28000020980835,6083100.0,,,,,
2024-10-23,3.9800000190734863,4.090000152587891,3.920000076293945,4.070000171661377,5951600.0,,,,,
2024-10-24,4.019999980926514,4.079999923706055,3.900000095367432,4.050000190734863,8385700.0,,,,,
2024-10-25,4.170000076293945,4.170000076293945,4.010000228881836,4.070000171661377,8967200.0,,,,,
2024-10-28,3.9800000190734863,4.059999942779541,3.930000066757202,3.990000009536743,8225400.0,,,,,
2024-10-29,3.7899999618530273,3.9800000190734863,3.7799999713897705,3.950000047683716,7473900.0,,,,,
2024-10-30,3.819999933242798,3.900000095367432,3.799999952316284,3.819999933242798,4426600.0,,,,,
2024-10-31,3.759999990463257,3.900000095367432,3.7100000381469727,3.859999895095825,8161100.0,,,,,
2024-11-01,3.680000066757202,3.890000104904175,3.660000085830689,3.829999923706055,9715500.0,,,,,
2024-11-04,3.619999885559082,3.75,3.549999952316284,3.650000095367432,12598100.0,,,,,
2024-11-05,3.7100000381469727,3.799999952316284,3.549999952316284,3.5899999141693115,9498000.0,,,,,
2024-11-06,3.799999952316284,4.010000228881836,3.650000095367432,3.890000104904175,11889500.0,,,,,
2024-11-07,3.619999885559082,3.809999942779541,3.609999895095825,3.809999942779541,7760100.0,,,,,
2024-11-08,3.619999885559082,3.640000104904175,3.490000009536743,3.5999999046325684,10349800.0,,,,,
2024-11-11,3.819999933242798,3.849999904632568,3.5799999237060547,3.5999999046325684,10711200.0,,,,,
2024-11-12,3.849999904632568,3.920000076293945,3.7200000286102295,3.809999942779541,12849900.0,,,,,
2024-11-13,3.890000104904175,3.9800000190734863,3.7699999809265137,3.839999914169312,15730900.0,,,,,
2024-11-14,4.110000133514404,4.21999979019165,3.910000085830689,3.910000085830689,13375200.0,,,,,
2024-11-15,3.890000104904175,4.199999809265137,3.869999885559082,4.110000133514404,10122000.0,,,,,
2024-11-18,4.039999961853027,4.110000133514404,3.920000076293945,3.9800000190734863,5819600.0,,,,,
2024-11-19,3.910000085830689,3.9800000190734863,3.849999904632568,3.900000095367432,6504300.0,,,,,
2024-11-20,3.900000095367432,3.990000009536743,3.849999904632568,3.910000085830689,4362800.0,,,,,
2024-11-21,4.0,4.070000171661377,3.940000057220459,3.940000057220459,4015900.0,,,,,
2024-11-22,4.019999980926514,4.099999904632568,4.0,4.039999961853027,3577500.0,,,,,
2024-11-25,3.950000047683716,4.130000114440918,3.940000057220459,4.03000020980835,4480200.0,,,,,
2024-11-26,3.829999923706055,3.950000047683716,3.809999942779541,3.930000066757202,3673400.0,,,,,
2024-11-27,3.900000095367432,3.990000009536743,3.849999904632568,3.849999904632568,5332900.0,,,,,
2024-11-29,3.940000057220459,3.9800000190734863,3.869999885559082,3.940000057220459,3627400.0,,,,,
2024-12-02,3.799999952316284,3.9600000381469727,3.759999990463257,3.910000085830689,6230200.0,,,,,
2024-12-03,3.809999942779541,3.900000095367432,3.740000009536743,3.849999904632568,4551900.0,,,,,
2024-12-04,3.670000076293945,3.839999914169312,3.5999999046325684,3.809999942779541,7733900.0,,,,,
2024-12-05,3.539999961853028,3.7300000190734863,3.5299999713897705,3.700000047683716,6878300.0,,,,,
2024-12-06,3.4600000381469727,3.549999952316284,3.390000104904175,3.539999961853028,7719700.0,,,,,
2024-12-09,3.619999885559082,3.660000085830689,3.509999990463257,3.569999933242798,9764200.0,,,,,
2024-12-10,3.700000047683716,3.7699999809265137,3.5799999237060547,3.630000114440918,6647700.0,,,,,
2024-12-11,3.7100000381469727,3.7699999809265137,3.660000085830689,3.7300000190734863,9248100.0,,,,,
2024-12-12,3.150000095367432,3.690000057220459,3.130000114440918,3.650000095367432,25767200.0,,,,,
2024-12-13,3.009999990463257,3.2699999809265137,2.990000009536743,3.259999990463257,22846300.0,,,,,
2024-12-16,2.7100000381469727,2.9600000381469727,2.619999885559082,2.930000066757202,37013000.0,,,,,
2024-12-17,3.2300000190734863,3.2699999809265137,3.0,3.130000114440918,31845700.0,,,,,
2024-12-18,3.1700000762939453,3.450000047683716,3.119999885559082,3.220000028610229,19519300.0,,,,,
2024-12-19,3.0899999141693115,3.3299999237060547,3.069999933242798,3.220000028610229,14041900.0,,,,,
2024-12-20,3.009999990463257,3.190000057220459,3.009999990463257,3.0299999713897705,15067300.0,,,,,
2024-12-23,3.0799999237060547,3.0899999141693115,2.880000114440918,3.039999961853028,9155700.0,,,,,
2024-12-24,3.0999999046325684,3.150000095367432,3.0199999809265137,3.109999895095825,2596900.0,,,,,
2024-12-26,3.130000114440918,3.1600000858306885,3.049999952316284,3.109999895095825,4893700.0,,,,,
2024-12-27,3.259999990463257,3.2799999713897705,3.119999885559082,3.119999885559082,7876800.0,,,,,
2024-12-30,3.359999895095825,3.4100000858306885,3.2699999809265137,3.289999961853028,8779000.0,,,,,
2024-12-31,3.4200000762939453,3.490000009536743,3.3299999237060547,3.380000114440918,9524300.0,,,,,
2025-01-02,3.7200000286102295,3.829999923706055,3.509999990463257,3.5299999713897705,11856700.0,,,,,
2025-01-03,3.849999904632568,3.869999885559082,3.7100000381469727,3.759999990463257,10265500.0,,,,,
2025-01-06,3.7899999618530273,4.010000228881836,3.7799999713897705,3.940000057220459,8560500.0,,,,,
2025-01-07,3.900000095367432,3.910000085830689,3.7899999618530273,3.819999933242798,5299500.0,,,,,
2025-01-08,3.75,3.890000104904175,3.670000076293945,3.829999923706055,6908700.0,,,,,
2025-01-10,3.690000057220459,3.940000057220459,3.670000076293945,3.799999952316284,9233400.0,,,,,
2025-01-13,3.650000095367432,3.839999914169312,3.609999895095825,3.660000085830689,7127400.0,,,,,
2025-01-14,3.619999885559082,3.740000009536743,3.5799999237060547,3.630000114440918,5110000.0,,,,,
2025-01-15,3.700000047683716,3.7200000286102295,3.5899999141693115,3.680000066757202,5681300.0,,,,,
2025-01-16,3.660000085830689,3.75,3.5999999046325684,3.640000104904175,5905100.0,,,,,
2025-01-17,3.5899999141693115,3.690000057220459,3.549999952316284,3.670000076293945,5563700.0,,,,,
2025-01-21,3.549999952316284,3.650000095367432,3.4800000190734863,3.569999933242798,5600100.0,,,,,
2025-01-22,3.4800000190734863,3.640000104904175,3.4600000381469727,3.5,5870800.0,,,,,
2025-01-23,3.450000047683716,3.5799999237060547,3.4200000762939453,3.490000009536743,5891700.0,,,,,
2025-01-24,3.430000066757202,3.490000009536743,3.2300000190734863,3.4600000381469727,15451100.0,,,,,
2025-01-27,3.390000104904175,3.5,3.3499999046325684,3.4200000762939453,7503700.0,,,,,
2025-01-28,3.240000009536743,3.4600000381469727,3.190000057220459,3.4200000762939453,6319800.0,,,,,
2025-01-29,3.2799999713897705,3.309999942779541,3.200000047683716,3.2300000190734863,5728800.0,,,,,
2025-01-30,3.25,3.3499999046325684,3.220000028610229,3.309999942779541,5920300.0,,,,,
2025-01-31,3.180000066757202,3.289999961853028,3.130000114440918,3.25,7589700.0,,,,,
2025-02-03,3.119999885559082,3.180000066757202,3.049999952316284,3.109999895095825,7630800.0,,,,,
2025-02-04,3.0999999046325684,3.1600000858306885,3.039999961853028,3.059999942779541,8551400.0,,,,,
2025-02-05,3.0999999046325684,3.190000057220459,3.0799999237060547,3.0999999046325684,7633300.0,,,,,
2025-02-06,3.0,3.150000095367432,2.9800000190734863,3.130000114440918,6754600.0,,,,,
2025-02-07,3.009999990463257,3.039999961853028,2.9800000190734863,3.009999990463257,7180700.0,,,,,
2025-02-10,3.25,3.2799999713897705,3.059999942779541,3.0899999141693115,10921400.0,,,,,
2025-02-11,3.2300000190734863,3.309999942779541,3.180000066757202,3.259999990463257,5997300.0,,,,,
2025-02-12,3.130000114440918,3.220000028610229,3.109999895095825,3.200000047683716,5603800.0,,,,,
2025-02-13,3.0999999046325684,3.130000114440918,3.049999952316284,3.119999885559082,6437200.0,,,,,
2025-02-14,3.140000104904175,3.2300000190734863,3.0999999046325684,3.140000104904175,11575100.0,,,,,
2025-02-18,3.309999942779541,3.380000114440918,3.0799999237060547,3.140000104904175,7959600.0,,,,,
2025-02-19,3.4600000381469727,3.490000009536743,3.309999942779541,3.309999942779541,12874000.0,,,,,
2025-02-20,3.3499999046325684,3.470000028610229,3.319999933242798,3.4600000381469727,5077700.0,,,,,
2025-02-21,3.180000066757202,3.359999895095825,3.180000066757202,3.359999895095825,8422600.0,,,,,
2025-02-24,2.880000114440918,3.25,2.8499999046325684,3.25,10033500.0,,,,,
2025-02-25,2.6600000858306885,2.950000047683716,2.619999885559082,2.9200000762939453,15943600.0,,,,,
2025-02-26,2.650000095367432,2.700000047683716,2.5799999237060547,2.6700000762939453,10633100.0,,,,,
2025-02-27,2.789999961853028,2.819999933242798,2.6600000858306885,2.680000066757202,8967500.0,,,,,
2025-02-28,2.809999942779541,2.809999942779541,2.680000066757202,2.7699999809265137,8810100.0,,,,,
2025-03-03,2.5,2.8299999237060547,2.450000047683716,2.819999933242798,14961000.0,,,,,
2025-03-04,2.359999895095825,2.440000057220459,2.259999990463257,2.4200000762939453,20056800.0,,,,,
2025-03-05,2.299999952316284,2.3399999141693115,2.190000057220459,2.309999942779541,10860900.0,,,,,
2025-03-06,2.130000114440918,2.289999961853028,2.109999895095825,2.240000009536743,15221600.0,,,,,
2025-03-07,2.190000057220459,2.25,2.150000095367432,2.1600000858306885,17462500.0,,,,,
2025-03-10,2.119999885559082,2.240000009536743,2.069999933242798,2.2100000381469727,8172200.0,,,,,
2025-03-11,2.220000028610229,2.259999990463257,2.150000095367432,2.150000095367432,11125300.0,,,,,
2025-03-12,2.2699999809265137,2.3399999141693115,2.2100000381469727,2.25,7161900.0,,,,,
2025-03-13,2.1600000858306885,2.289999961853028,2.109999895095825,2.25,12400200.0,,,,,
2025-03-14,2.2300000190734863,2.2699999809265137,2.150000095367432,2.180000066757202,6737400.0,,,,,
2025-03-17,2.2699999809265137,2.3299999237060547,2.2100000381469727,2.25,14648400.0,,,,,
2025-03-18,2.2699999809265137,2.3399999141693115,2.2300000190734863,2.299999952316284,10911500.0,,,,,
2025-03-19,2.309999942779541,2.3399999141693115,2.25,2.2699999809265137,15294100.0,,,,,
2025-03-20,2.309999942779541,2.3399999141693115,2.259999990463257,2.2699999809265137,9008700.0,,,,,
2025-03-21,2.259999990463257,2.3299999237060547,2.240000009536743,2.2799999713897705,13747500.0,,,,,
2025-03-24,2.259999990463257,2.3399999141693115,2.200000047683716,2.2699999809265137,10335000.0,,,,,
2025-03-25,2.2699999809265137,2.319999933242798,2.240000009536743,2.25,5682600.0,,,,,
2025-03-26,2.3399999141693115,2.390000104904175,2.289999961853028,2.289999961853028,5971900.0,,,,,
2025-03-27,2.309999942779541,2.359999895095825,2.2799999713897705,2.3399999141693115,8475300.0,,,,,
2025-03-28,2.220000028610229,2.369999885559082,2.200000047683716,2.319999933242798,6370000.0,,,,,
2025-03-31,2.2799999713897705,2.309999942779541,2.140000104904175,2.180000066757202,11791200.0,,,,,
2025-04-01,2.25,2.319999933242798,2.2100000381469727,2.309999942779541,8662200.0,,,,,
2025-04-02,2.2799999713897705,2.289999961853028,2.190000057220459,2.200000047683716,8255300.0,,,,,
2025-04-03,1.7999999523162842,2.119999885559082,1.7899999618530271,2.0999999046325684,16735800.0,,,,,
2025-04-04,1.5199999809265137,1.6299999952316284,1.3899999856948853,1.6200000047683716,22282600.0,,,,,
2025-04-07,1.7100000381469729,1.7400000095367432,1.440000057220459,1.4900000095367432,19038200.0,,,,,
2025-04-08,1.5800000429153442,1.8600000143051147,1.5299999713897705,1.7999999523162842,18700000.0,,,,,
2025-04-09,1.850000023841858,1.8899999856948853,1.4900000095367432,1.5399999618530271,14858600.0,,,,,
2025-04-10,1.600000023841858,1.75,1.5700000524520874,1.7300000190734863,11633200.0,,,,,
2025-04-11,1.809999942779541,1.8200000524520876,1.5800000429153442,1.6100000143051147,12035900.0,,,,,
2025-04-14,1.649999976158142,1.8600000143051147,1.6299999952316284,1.840000033378601,9805400.0,,,,,
2025-04-15,1.590000033378601,1.6699999570846558,1.5499999523162842,1.6200000047683716,13546900.0,,,,,
2025-04-16,1.659999966621399,1.7400000095367432,1.6100000143051147,1.6399999856948853,9872900.0,,,,,
2025-04-17,1.7899999618530271,1.830000042915344,1.7100000381469729,1.7899999618530271,10682200.0,,,,,
2025-04-21,1.7999999523162842,1.8600000143051147,1.6799999475479126,1.7400000095367432,12240200.0,,,,,
2025-04-22,1.7699999809265137,1.8899999856948853,1.7599999904632568,1.830000042915344,8126700.0,,,,,
2025-04-23,1.7400000095367432,1.8899999856948853,1.7000000476837158,1.830000042915344,7630000.0,,,,,
2025-04-24,1.7200000286102295,1.7799999713897705,1.7100000381469729,1.7300000190734863,5963700.0,,,,,
2025-04-25,1.7200000286102295,1.7200000286102295,1.659999966621399,1.690000057220459,6794900.0,,,,,
2025-04-28,1.7100000381469729,1.7799999713897705,1.6799999475479126,1.7200000286102295,5160900.0,,,,,
2025-04-29,1.6699999570846558,1.7200000286102295,1.659999966621399,1.690000057220459,8817700.0,,,,,
2025-04-30,1.5399999618530271,1.6299999952316284,1.5199999809265137,1.6200000047683716,14361700.0,,,,,
2025-05-01,1.6299999952316284,1.6699999570846558,1.5,1.5199999809265137,19668300.0,,,,,
2025-05-02,1.7000000476837158,1.7200000286102295,1.6100000143051147,1.659999966621399,9460200.0,,,,,
2025-05-05,1.590000033378601,1.7100000381469729,1.559999942779541,1.659999966621399,10354300.0,,,,,
2025-05-06,1.5399999618530271,1.590000033378601,1.4500000476837158,1.5499999523162842,15196000.0,,,,,
2025-05-07,1.5199999809265137,1.600000023841858,1.5099999904632568,1.590000033378601,11337300.0,,,,,
2025-05-08,1.7400000095367432,1.7699999809265137,1.5,1.5199999809265137,17279800.0,,,,,
2025-05-09,1.7899999618530271,1.830000042915344,1.7599999904632568,1.7799999713897705,9605400.0,,,,,
2025-05-12,1.909999966621399,2.009999990463257,1.899999976158142,1.919999957084656,12611600.0,,,,,
2025-05-13,2.069999933242798,2.119999885559082,1.909999966621399,1.919999957084656,13468900.0,,,,,
2025-05-14,1.9900000095367432,2.0799999237060547,1.950000047683716,2.049999952316284,13597000.0,,,,,
2025-05-15,1.75,1.950000047683716,1.7200000286102295,1.909999966621399,11746900.0,,,,,
2025-05-16,1.75,1.7699999809265137,1.7100000381469729,1.7699999809265137,5964700.0,,,,,
2025-05-19,1.7300000190734863,1.7400000095367432,1.6399999856948853,1.7100000381469729,15117700.0,,,,,
2025-05-20,1.6799999475479126,1.7400000095367432,1.659999966621399,1.7200000286102295,11777600.0,,,,,
2025-05-21,1.6399999856948853,1.7000000476837158,1.6399999856948853,1.690000057220459,9334800.0,,,,,
2025-05-22,1.5800000429153442,1.6200000047683716,1.559999942779541,1.6200000047683716,9205800.0,,,,,
2025-05-23,1.6299999952316284,1.649999976158142,1.5299999713897705,1.5299999713897705,9438600.0,,,,,
2025-05-27,1.7200000286102295,1.7300000190734863,1.590000033378601,1.6799999475479126,14056700.0,,,,,
2025-05-28,1.690000057220459,1.7400000095367432,1.6799999475479126,1.7300000190734863,8692500.0,,,,,
2025-05-29,1.7200000286102295,1.7599999904632568,1.6699999570846558,1.7100000381469729,8000600.0,,,,,
2025-05-30,1.659999966621399,1.7200000286102295,1.649999976158142,1.7100000381469729,9482700.0,,,,,
2025-06-02,1.7599999904632568,1.840000033378601,1.7200000286102295,1.7400000095367432,15748900.0,,,,,
2025-06-03,1.8200000524520876,1.840000033378601,1.7000000476837158,1.7699999809265137,9726600.0,,,,,
2025-06-04,1.809999942779541,1.909999966621399,1.7799999713897705,1.870000004768372,13862100.0,,,,,
2025-06-05,1.7599999904632568,1.840000033378601,1.75,1.809999942779541,6747100.0,,,,,
2025-06-06,1.899999976158142,1.9700000286102293,1.7999999523162842,1.8200000524520876,11016200.0,,,,,
2025-06-09,1.9700000286102293,2.0,1.909999966621399,1.9299999475479128,10096100.0,,,,,
2025-06-10,2.0,2.0799999237060547,1.950000047683716,1.9900000095367432,14143600.0,,,,,
2025-06-11,2.130000114440918,2.190000057220459,2.0199999809265137,2.049999952316284,21574000.0,,,,,
2025-06-12,2.0899999141693115,2.140000104904175,2.0299999713897705,2.059999942779541,10435800.0,,,,,
2025-06-13,2.25,2.319999933242798,2.180000066757202,2.25,25999700.0,,,,,
2025-06-16,2.200000047683716,2.259999990463257,2.0899999141693115,2.2100000381469727,17312400.0,,,,,
2025-06-17,2.2300000190734863,2.319999933242798,2.190000057220459,2.25,18084900.0,,,,,
2025-06-18,2.1700000762939453,2.2699999809265137,2.150000095367432,2.240000009536743,14189400.0,,,,,
2025-06-20,2.1700000762939453,2.220000028610229,2.130000114440918,2.180000066757202,18348800.0,,,,,
2025-06-23,2.0,2.220000028610229,1.9800000190734863,2.200000047683716,14005800.0,,,,,
2025-06-24,1.940000057220459,1.9900000095367432,1.8799999952316284,1.919999957084656,11825600.0,,,,,
2025-06-25,1.8600000143051147,1.940000057220459,1.830000042915344,1.919999957084656,6413100.0,,,,,
2025-06-26,1.870000004768372,1.9299999475479128,1.830000042915344,1.8799999952316284,7341300.0,,,,,
2025-06-27,1.830000042915344,1.899999976158142,1.8200000524520876,1.8799999952316284,18664400.0,,,,,
2025-06-30,1.7200000286102295,1.850000023841858,1.7100000381469729,1.840000033378601,9670400.0,,,,,
2025-07-01,1.8799999952316284,1.899999976158142,1.7000000476837158,1.7200000286102295,10900600.0,,,,,
2025-07-02,1.9800000190734863,2.009999990463257,1.850000023841858,1.919999957084656,8814700.0,,,,,
2025-07-03,1.9800000190734863,2.009999990463257,1.9600000381469729,1.9800000190734863,3460700.0,,,,,
2025-07-07,2.009999990463257,2.119999885559082,1.940000057220459,1.9600000381469729,10709000.0,,,,,
2025-07-08,2.140000104904175,2.1700000762939453,2.0199999809265137,2.0199999809265137,9121800.0,,,,,
2025-07-09,2.109999895095825,2.1700000762939453,2.0999999046325684,2.119999885559082,6044600.0,,,,,
