Date,Close,High,Low,Open,Volume,"('Close', 'GE')","('High', 'GE')","('Low', 'GE')","('Open', 'GE')","('Volume', 'GE')"
2024-08-14,166.67054748535156,167.8911730586688,164.35829569684196,167.21636059294775,4456000.0,,,,,
2024-08-15,168.64540100097656,169.44922800530978,166.93850273440947,167.46446398767804,4162500.0,,,,,
2024-08-16,168.12936401367188,169.0324353075813,167.57363249205014,168.75456954677043,3305600.0,,,,,
2024-08-19,169.62786865234375,169.6973426692286,166.74004818894184,168.31793212691753,4506000.0,,,,,
2024-08-20,168.69503784179688,169.60802755242344,167.90112913699798,169.60802755242344,2573900.0,,,,,
2024-08-21,169.89581298828125,170.87827672147174,168.5561062348933,168.80420176061875,4102900.0,,,,,
2024-08-22,168.3873748779297,170.66985656589597,167.484318742742,170.43169457092253,2996600.0,,,,,
2024-08-23,169.91563415527344,170.07441889724663,167.56369384216285,168.70492699718406,4058000.0,,,,,
2024-08-26,169.91563415527344,170.62021684114157,168.28812840641424,169.24080657316057,3707300.0,,,,,
2024-08-27,169.68740844726562,170.19351783031252,168.30799803381808,169.39960917927084,3206000.0,,,,,
2024-08-28,170.56069946289062,171.85079916680067,168.99273399414437,169.89580530113625,4578700.0,,,,,
2024-08-29,172.25767517089844,174.6294676249705,171.17598238872773,171.30498175613417,4262500.0,,,,,
2024-08-30,173.28976440429688,173.4882529462944,170.46148439142877,172.63480370037408,5295600.0,,,,,
2024-09-03,162.9590606689453,173.4187606576193,162.35370702174896,172.86302914069444,6099600.0,,,,,
2024-09-04,165.09268188476562,165.35069577182605,162.15522429281825,162.25446855690618,4112400.0,,,,,
2024-09-05,162.601806640625,164.73542201329587,161.2720031714579,163.5247146883003,3144200.0,,,,,
2024-09-06,160.0017547607422,164.77511003062904,159.36663085016042,163.2567666952922,3954900.0,,,,,
2024-09-09,164.0903778076172,165.1125301063622,161.6689631860102,162.24454659135515,3716000.0,,,,,
2024-09-10,165.70794677734375,166.4522332982621,162.99874808111448,166.1743675418564,3473200.0,,,,,
2024-09-11,165.08274841308594,165.4598432685151,160.99412435897315,164.97358578959526,4258000.0,,,,,
2024-09-12,168.4072265625,169.6675559737781,164.96365972539903,165.24152548091024,5148500.0,,,,,
2024-09-13,176.921875,177.9539608371296,167.9209774599598,168.11945084631589,7360800.0,,,,,
2024-09-16,180.0577850341797,180.13717740799228,174.91723861327998,177.35850489473947,6844600.0,,,,,
2024-09-17,178.95626831054688,181.0402616629712,177.62647991292147,180.12727193583063,5936900.0,,,,,
2024-09-18,182.1517333984375,184.35482282243328,179.05549101894275,179.8196294587194,5686500.0,,,,,
2024-09-19,184.74185180664065,186.55791283171567,182.87616864901293,186.220491415887,5021500.0,,,,,
2024-09-20,186.0021514892578,186.40903174455792,182.9158579978456,183.59067049122837,9895700.0,,,,,
2024-09-23,187.23272705078125,188.33427177607487,185.9723975569204,186.37927784791825,3972500.0,,,,,
2024-09-24,188.21519470214844,188.35412759190945,185.57545465413972,187.23273096148523,3648900.0,,,,,
2024-09-25,187.8876953125,189.42589051825504,186.76629875057017,188.38388633741783,3214800.0,,,,,
2024-09-26,183.45510864257807,188.38462047210757,183.3954799582048,188.2355335961985,4781500.0,,,,,
2024-09-27,184.24026489257807,185.0452824825388,182.00409818047584,183.03769745481367,4452800.0,,,,,
2024-09-30,187.42059326171875,187.54979886160768,181.96434086725372,183.94211160912184,5628400.0,,,,,
2024-10-01,185.15460205078125,187.0627957764171,183.78308164970915,186.33728817460712,3794000.0,,,,,
2024-10-02,185.2937469482422,187.042920797789,183.59425356071836,184.42910066536624,2879800.0,,,,,
2024-10-03,182.7594146728516,185.56208414730904,182.5705803964196,185.353368587838,3999500.0,,,,,
2024-10-04,185.9298095703125,186.00931953967157,183.72345720677157,185.43288363555055,3978300.0,,,,,
2024-10-07,184.81668090820312,186.07886173108224,183.6638092211081,184.7967996267085,2514200.0,,,,,
2024-10-08,186.31741333007807,188.7126000027,185.4130044788427,186.46648504622627,3627200.0,,,,,
2024-10-09,188.1162872314453,188.2554258914473,185.35338015070795,185.4825857510586,2312600.0,,,,,
2024-10-10,186.96340942382807,188.5833928289854,186.23790180301137,186.9932237668085,2300900.0,,,,,
2024-10-11,189.98472595214844,190.59097619575653,187.8976309718645,188.2454851902371,2983900.0,,,,,
2024-10-14,191.44569396972656,192.7376892916832,190.48165642551345,190.79968114377195,3132900.0,,,,,
2024-10-15,189.3983612060547,193.13523883825692,188.59332843976424,192.65819417914048,3824300.0,,,,,
2024-10-16,190.9984436035156,191.0382061703912,188.7523438542749,189.3287797541634,2912800.0,,,,,
2024-10-17,191.4357452392578,193.60235023438335,191.01832926734764,192.8967087234315,2633300.0,,,,,
2024-10-18,191.42581176757807,192.25071065016337,189.9648482865505,191.9128046495794,3075900.0,,,,,
2024-10-21,193.0358428955078,193.19486283301003,190.83943877304,191.72396632355424,4728800.0,,,,,
2024-10-22,175.57388305664062,183.86260439348777,174.66947417381337,183.36567843566752,15636200.0,,,,,
2024-10-23,180.5729522705078,183.84271831511305,178.51567157958868,178.59518155056384,9788600.0,,,,,
2024-10-24,178.6349334716797,181.08974870618823,178.52560916372676,180.78164190015696,4366800.0,,,,,
2024-10-25,177.99887084960938,180.304599235726,177.20378634354392,178.89333144082326,3974900.0,,,,,
2024-10-28,174.28187561035156,179.46978391478825,174.13280388636426,178.87346668888495,5687400.0,,,,,
2024-10-29,172.9799346923828,173.8246997497336,171.70780541133212,173.48679372679328,5219300.0,,,,,
2024-10-30,173.5662841796875,175.444663544722,171.44937491441942,171.91648649093375,3694000.0,,,,,
2024-10-31,170.72389221191406,172.55257621874046,169.3821859705597,170.9425408610974,5177100.0,,,,,
2024-11-01,170.64434814453125,174.19240628978648,170.53502384177892,171.69782860834016,3984900.0,,,,,
2024-11-04,170.70399475097656,173.60604044290668,170.39590309222365,171.24068326265532,4197400.0,,,,,
2024-11-05,174.18247985839844,174.39119543157437,170.71394640662248,171.30031539248452,3607300.0,,,,,
2024-11-06,179.64865112304688,180.94066153354345,177.4025514492431,180.384106935785,5939500.0,,,,,
2024-11-07,177.7504119873047,179.90706871293253,175.68319828986523,179.90706871293253,5084200.0,,,,,
2024-11-08,183.67376708984372,185.27386925437332,178.34672030280507,178.54548764967691,4676500.0,,,,,
2024-11-11,183.42530822753903,186.31742095904372,182.570594968348,185.48258898447853,3371900.0,,,,,
2024-11-12,181.51710510253903,184.5582894012303,179.47970573410947,183.93217303471957,3158000.0,,,,,
2024-11-13,182.4314422607422,185.1546017757161,181.6363577516645,181.82519202863023,3934800.0,,,,,
2024-11-14,177.3031768798828,182.6699863595176,176.3987831559337,181.87490178864832,5085600.0,,,,,
2024-11-15,175.8422088623047,176.82612769975577,174.80860956198327,175.663322800028,5302100.0,,,,,
2024-11-18,176.4285888671875,177.47213636757817,174.0532834956197,175.911781646665,2833800.0,,,,,
2024-11-19,176.4683380126953,176.7863778946126,174.61977290273563,175.41485744255266,3216000.0,,,,,
2024-11-20,176.8857421875,177.4422967787625,174.91791983554322,177.00501471775286,3225400.0,,,,,
2024-11-21,177.60133361816406,179.82756736014434,176.24969441142187,177.31312323631153,4532000.0,,,,,
2024-11-22,180.03627014160156,180.62265430271395,177.68084593222474,178.1976531794006,3405200.0,,,,,
2024-11-25,179.10205078125,182.5705840751617,178.44610491252467,181.1195688485612,9740700.0,,,,,
2024-11-26,183.46505737304688,183.79301513800544,179.31074875885486,179.757979057865,3918900.0,,,,,
2024-11-27,179.4896697998047,183.5545206711254,179.33064984682468,183.50482504019695,2726200.0,,,,,
2024-11-29,181.04006958007807,181.84508720974128,180.01640331458336,180.33442804353496,2054700.0,,,,,
2024-12-02,179.3306427001953,180.52326197006272,178.31690949656846,179.68842999765323,2817700.0,,,,,
2024-12-03,179.60890197753906,181.1195609889037,178.80388443038976,179.88717927371476,2882300.0,,,,,
2024-12-04,181.5270538330078,181.7755168221934,176.9056483001466,179.3902781920026,3713400.0,,,,,
2024-12-05,171.84693908691406,179.65861578290028,171.64817173595554,179.22131851180546,7547300.0,,,,,
2024-12-06,174.50050354003906,174.74896649384965,171.37980944677727,172.23452261448466,6899600.0,,,,,
2024-12-09,170.2667236328125,175.28566385657314,169.72010202641934,173.9240915356298,6500800.0,,,,,
2024-12-10,170.21701049804688,172.0953898868703,169.561064637829,169.95859931161064,5100300.0,,,,,
2024-12-11,167.6031951904297,172.10534338994816,166.8975536209237,172.10534338994816,7606400.0,,,,,
2024-12-12,163.8166046142578,168.2392423774487,163.4389360530271,167.6031777908884,7808600.0,,,,,
2024-12-13,164.98934936523438,166.8379145159802,164.5222377564723,164.6315620726714,4957100.0,,,,,
2024-12-16,164.77069091796875,168.15972935329123,164.43278492983634,165.29744634826133,7436000.0,,,,,
2024-12-17,164.7806396484375,165.48626596906053,162.5245917043127,164.7806396484375,4855100.0,,,,,
2024-12-18,158.9665985107422,165.60553667669308,158.6187594663058,164.97940516574175,8059100.0,,,,,
2024-12-19,163.78680419921875,164.75084180277636,161.18290178111488,162.02768200360634,6257600.0,,,,,
2024-12-20,167.33482360839844,168.0404650627624,162.1568641950839,162.96188173099452,9281500.0,,,,,
2024-12-23,167.9808349609375,168.2889265915855,165.52601980935694,167.08635924472813,4127700.0,,,,,
2024-12-24,170.4356689453125,170.4356689453125,167.81190051813215,168.1995021551596,2235700.0,,,,,
2024-12-26,171.0915985107422,171.60840574491064,169.08402859162226,169.96855617598047,3309700.0,,,,,
2024-12-27,169.30970764160156,170.69341170880372,168.21468347776596,169.94680846701087,3188400.0,,,,,
2024-12-30,167.33868408203125,168.46355600258306,165.25813811174024,166.44275105266243,4117500.0,,,,,
2024-12-31,166.0345916748047,167.78663025350946,165.39749087973416,167.7368536684906,2806900.0,,,,,
2025-01-02,167.82644653320312,169.92689087931055,166.46265617031227,167.1594828086623,4148000.0,,,,,
2025-01-03,171.1811981201172,171.8481618606408,168.2345973063216,168.45360213929138,3975500.0,,,,,
2025-01-06,171.66897583007812,172.8934009420448,170.40472337074854,172.36580251210458,4980300.0,,,,,
2025-01-07,171.52960205078125,172.9133061047271,170.00653266728983,171.44001330814802,6496400.0,,,,,
2025-01-08,172.10699462890625,172.79387210531482,169.93687496283954,171.2210259741853,4527700.0,,,,,
2025-01-10,170.9124298095703,172.6744178500962,169.96673533448777,171.61920576044636,5131200.0,,,,,
2025-01-13,170.79296875,171.7386631730766,168.23460095915942,168.74228570678608,5610800.0,,,,,
2025-01-14,176.0590057373047,177.09428891777583,171.61919829121558,172.3259894010136,6432700.0,,,,,
2025-01-15,179.47344970703125,180.06078910781096,178.06984722095655,178.2589891305567,7397000.0,,,,,
2025-01-16,178.92596435546875,182.05174271141632,177.8110264980903,180.8571653506764,6144700.0,,,,,
2025-01-17,182.0218811035156,182.3603376029708,179.14497047878194,179.96124881215522,5899100.0,,,,,
2025-01-21,186.6508026123047,188.46256702737512,183.67433901169525,184.0625720735416,7508400.0,,,,,
2025-01-22,187.5069274902344,188.38294687448737,185.7648531536203,187.22819681155076,7457800.0,,,,,
2025-01-23,199.8905792236328,206.7095464388676,197.20281056982927,200.48785270798808,14403500.0,,,,,
2025-01-24,195.85891723632807,202.08061092236144,194.6344921720277,201.5828754274788,7835700.0,,,,,
2025-01-27,193.5792999267578,195.73947020282324,191.86708856873395,193.45983307617976,7674800.0,,,,,
2025-01-28,193.54942321777344,195.65983211014117,190.92138033133568,194.41549333456112,4858800.0,,,,,
2025-01-29,198.1982879638672,199.0344799827629,194.04716040572143,194.04716040572143,5595800.0,,,,,
2025-01-30,204.63897705078125,204.99733202218923,198.5765472265396,198.9050544733453,6282100.0,,,,,
2025-01-31,202.6480407714844,204.9376119424532,202.1503052665464,204.9077490273315,5507800.0,,,,,
2025-02-03,203.1855926513672,203.8027798296044,198.0688721619723,199.09420610825524,4678300.0,,,,,
2025-02-04,201.26431274414065,203.6136248329973,199.5222385525214,202.0109159691203,5413800.0,,,,,
2025-02-05,203.6534576416016,204.35028429900777,200.8760850639428,202.95663098419536,3239400.0,,,,,
2025-02-06,205.12677001953125,205.1665973692849,203.13582784298188,204.07157309630944,3113200.0,,,,,
2025-02-07,204.35028076171875,206.89868403022416,203.5738146155236,205.54484289512047,3954400.0,,,,,
2025-02-10,204.2905731201172,205.72405388368503,202.4788084912514,205.20640467691155,3787500.0,,,,,
2025-02-11,207.874267578125,208.2027596507923,203.51409961016964,204.0715609560908,4110900.0,,,,,
2025-02-12,208.69053649902344,210.46247363554596,205.20638805467533,205.76384937542196,4595200.0,,,,,
2025-02-13,207.4163360595703,210.34302320017488,205.33580533623888,210.1638305233614,3763300.0,,,,,
2025-02-14,207.3267517089844,208.2127203011653,204.0416943348287,207.71498479567757,4268500.0,,,,,
2025-02-18,209.1285400390625,211.22898436159832,208.3719875815843,208.9194844550628,4396000.0,,,,,
2025-02-19,209.5466461181641,210.8208477867484,207.9339879541049,208.0932517704165,2699100.0,,,,,
2025-02-20,207.79461669921875,209.3276353165907,206.21180630550057,208.780123242643,2969100.0,,,,,
2025-02-21,198.9249725341797,208.17289147704733,197.54126844633151,207.41633898236097,5419500.0,,,,,
2025-02-24,197.81005859375,202.32949046734615,196.5358416780453,201.71230327840257,4299100.0,,,,,
2025-02-25,198.3675079345703,199.1738370041057,193.9575635612589,198.0788128419701,4121400.0,,,,,
2025-02-26,200.6969146728516,203.6733785164913,199.08425646730456,200.84622925126052,3157400.0,,,,,
2025-02-27,200.5177154541016,204.539426784582,200.18922339230747,203.4941792007368,3480200.0,,,,,
2025-02-28,206.04258728027344,206.3810589709261,200.119537754563,201.0353692693734,6117400.0,,,,,
2025-03-03,201.0453338623047,207.53579397547625,199.9005330756112,206.15208986540367,5376400.0,,,,,
2025-03-04,197.86978149414065,202.1204318687288,192.3847263805917,197.1032645455745,6164200.0,,,,,
2025-03-05,201.5828857421875,203.54396490754536,197.7901435074615,197.96932100374025,6221200.0,,,,,
2025-03-06,195.1620941162109,199.31320639595563,194.3955771870976,198.09873055127076,5621400.0,,,,,
2025-03-07,192.9720458984375,194.8634345899774,186.82997689207937,194.1865216484767,7681300.0,,,,,
2025-03-10,191.6057281494141,191.69549880297453,187.4070060030752,188.6935462340728,6195000.0,,,,,
2025-03-11,191.2068023681641,193.161547289968,187.8159096241688,189.42158534382136,5356700.0,,,,,
2025-03-12,194.47802734375,196.7220045823317,191.9148993710677,194.39823966022485,4735000.0,,,,,
2025-03-13,191.9049224853516,195.09635358476672,191.15693010808505,194.0292257065306,3837200.0,,,,,
2025-03-14,196.58236694335935,197.17078395026573,193.0817681610784,194.84701918179744,3263200.0,,,,,
2025-03-17,201.48919677734372,203.05500144300115,195.8044578094973,196.4726625004777,3733000.0,,,,,
2025-03-18,200.25250244140625,201.4393193883215,198.9859130367317,201.2598085314485,3983100.0,,,,,
2025-03-19,205.01971435546875,206.26636821456088,200.78109123455548,200.78109123455548,3564000.0,,,,,
2025-03-20,203.38409423828125,205.61810348007165,202.56629720253505,204.45123726912783,3970800.0,,,,,
2025-03-21,203.5835723876953,203.76308324382936,200.28243531105676,202.0576692387835,7976300.0,,,,,
2025-03-24,209.667236328125,210.315505490204,205.04964060712712,206.36609921892472,4043900.0,,,,,
2025-03-25,211.5621490478516,212.19045223772736,209.687176794643,210.20578905534924,4315200.0,,,,,
2025-03-26,206.8148956298828,213.63659750471325,206.13672319615483,211.72172367525465,4791100.0,,,,,
2025-03-27,205.3289031982422,207.1340557370188,202.25714594731824,205.8076140683509,3301900.0,,,,,
2025-03-28,199.34495544433597,206.3062667477037,199.0557232097269,205.0496450612445,5178400.0,,,,,
2025-03-31,199.6142120361328,201.0304242274983,193.92947341945225,197.0012303883473,6923100.0,,,,,
2025-04-01,203.24449157714844,203.9525977566981,197.93873997915625,199.025818632741,3854000.0,,,,,
2025-04-02,199.2352600097656,201.64878032863885,197.8988353555595,198.9460277595938,6026500.0,,,,,
2025-04-03,187.12774658203125,193.63028253106583,186.2201788676975,189.33182221062063,12750500.0,,,,,
2025-04-04,166.3634796142578,182.6697199290193,164.97720098283236,179.1990242557697,18167100.0,,,,,
2025-04-07,167.2510986328125,174.87064731931062,158.9334267455772,162.77312717654831,18545500.0,,,,,
2025-04-08,168.91661071777344,177.87258322618254,165.91467362719223,175.5288678243058,11903400.0,,,,,
2025-04-09,186.76870727539065,188.60377818679672,165.25644000377892,165.36614615706642,12548600.0,,,,,
2025-04-10,181.0241241455078,184.91369366156133,175.4889926946466,181.4130795753188,8150900.0,,,,,
2025-04-11,181.1836853027344,183.7567807205236,174.58141126680516,178.53080221098935,6491100.0,,,,,
2025-04-14,185.50210571289065,187.1077965914888,183.3379163057268,184.85385175322196,5319100.0,,,,,
2025-04-15,185.1729888916016,187.9355782998665,181.8020317483312,183.38778713494773,4999300.0,,,,,
2025-04-16,181.96160888671875,185.3824352649493,180.7947426067692,183.57728276644755,5128000.0,,,,,
2025-04-17,181.30337524414065,183.74682922361768,181.10391365057663,182.89909842854064,4932000.0,,,,,
2025-04-21,177.87258911132812,180.306044803607,175.5488243558434,178.81006008515325,8501600.0,,,,,
2025-04-22,188.673583984375,189.4913962623305,181.61254955754785,186.00076527855077,13041000.0,,,,,
2025-04-23,193.1615447998047,196.50258351580197,192.0545306872428,195.4155049097761,7235700.0,,,,,
2025-04-24,196.88156127929688,197.17077828894784,193.53055497873635,193.80980423562116,5906300.0,,,,,
2025-04-25,197.8988342285156,199.45467119539003,196.731967916818,198.168115752121,4390600.0,,,,,
2025-04-28,200.3223419189453,200.94067744356897,198.06839692761983,198.96598173548932,3416900.0,,,,,
2025-04-29,199.9632873535156,201.88811368776717,199.1155566067349,199.95331960068572,3444200.0,,,,,
2025-04-30,201.00050354003903,201.4891973682835,196.3330384426268,198.06838622440364,4436300.0,,,,,
2025-05-01,203.06497192382807,204.6906135660452,200.32233319725992,201.7086117994257,4687600.0,,,,,
2025-05-02,207.14401245117188,208.16128631164068,205.00974154732924,205.76771687071292,3831700.0,,,,,
2025-05-05,208.3806915283203,209.95646385685524,205.0994899981482,205.7577268982849,4466500.0,,,,,
2025-05-06,208.04161071777344,209.26831390495468,205.3687768197354,205.4685152197749,3169600.0,,,,,
2025-05-07,209.3580780029297,210.06618414946644,207.6626316576587,208.34080410858957,3968300.0,,,,,
2025-05-08,213.9158477783203,216.2196618184024,209.94649068706627,210.4351845086978,5870300.0,,,,,
2025-05-09,214.38458251953125,215.5414657620236,212.16054102629528,214.63391329714528,3778200.0,,,,,
2025-05-12,218.3639068603516,219.39114851663632,210.5847830254829,218.7528622911978,5468000.0,,,,,
2025-05-13,220.9868621826172,222.95158997691985,218.71296665119112,219.4110898024284,7188700.0,,,,,
2025-05-14,222.64242553710935,222.75213169235303,219.85988542590297,222.3432255484499,4764700.0,,,,,
2025-05-15,228.7659912109375,229.4740821321807,222.85185696138177,222.85185696138177,7207700.0,,,,,
2025-05-16,231.15956115722656,231.6981241864902,226.98077467563093,228.45682391158445,4651700.0,,,,,
2025-05-19,234.66015625,235.2386055006448,228.30721268179155,228.8856619324363,4734400.0,,,,,
2025-05-20,234.63023376464844,235.4480460347434,233.1741505188868,233.53318745391385,4311000.0,,,,,
2025-05-21,232.9148406982422,236.6647854647105,232.0372066784261,234.23131455488155,4631000.0,,,,,
2025-05-22,229.6536102294922,231.82776743181128,228.8058794492448,230.57114571819105,6909400.0,,,,,
2025-05-23,232.16683959960935,233.064439527514,227.39963636112955,228.22741636686632,4234200.0,,,,,
2025-05-27,241.1327972412109,241.6314588312073,234.4706857034725,234.7898212077393,7162400.0,,,,,
2025-05-28,243.01773071289065,245.34149548407595,240.9532797008065,241.13279056362092,9570500.0,,,,,
2025-05-29,243.5064239501953,244.2843347897403,240.84357296591537,243.8754286459441,5243700.0,,,,,
2025-05-30,245.25173950195312,246.19919345099248,241.6514023212488,242.7384809025893,9143000.0,,,,,
2025-06-02,246.8175201416016,247.4358708208584,243.85546927378712,245.1918938129955,5450800.0,,,,,
2025-06-03,248.20379638671875,249.8294379183644,243.5263485872286,246.8374686019768,6456200.0,,,,,
2025-06-04,250.20843505859372,252.38259220635533,249.0515365600697,249.31083509886577,5811500.0,,,,,
2025-06-05,251.2456512451172,252.33272984847787,249.44049874167845,251.8041497856348,4188200.0,,,,,
2025-06-06,254.9457092285156,256.7807800824103,251.3952414231281,252.32274460262803,5796700.0,,,,,
2025-06-09,250.7370147705078,254.6365519078473,250.46773326115652,253.3400287797208,5771600.0,,,,,
2025-06-10,241.35220336914065,250.5774425475065,239.1082262717003,250.10869944749464,11230900.0,,,,,
2025-06-11,244.86279296875,246.29894079193616,237.8715476930929,241.99049732237765,6940800.0,,,,,
2025-06-12,239.3475799560547,242.7783586901413,238.04107389173893,239.3575477087497,8946600.0,,,,,
2025-06-13,235.96665954589844,237.3629058460508,233.07441332709232,234.37093644463,7420300.0,,,,,
2025-06-16,235.9068145751953,239.29772246440288,235.4380866885073,236.9639899123704,4505600.0,,,,,
2025-06-17,235.11892700195312,238.33030868575676,234.25126075189985,236.0962994046063,5720500.0,,,,,
2025-06-18,235.2585601806641,238.87884813008495,231.61833672491372,235.3283801066483,7761100.0,,,,,
2025-06-20,238.72923278808597,240.155412777494,235.876888027213,239.0783019708067,9142100.0,,,,,
2025-06-23,247.1466522216797,247.79492141268068,237.98124985825976,238.59960057160853,8052000.0,,,,,
2025-06-24,248.08413696289065,248.7224231789216,244.9126566070333,247.71513226207475,5255700.0,,,,,
2025-06-25,249.2310485839844,250.31814238088023,247.81485154005736,249.4105746639449,5197400.0,,,,,
2025-06-26,250.3281097412109,254.79611317596613,249.3307865948316,250.5076206029463,6790300.0,,,,,
2025-06-27,253.8287048339844,259.8525298550637,251.1060169447866,251.17583686863583,26988000.0,,,,,
2025-06-30,256.7010192871094,257.1996808603599,253.19042233245827,255.6238932447916,8135800.0,,,,,
2025-07-01,248.35340881347656,255.0653891827553,246.44851799268903,255.0653891827553,7178300.0,,,,,
2025-07-02,244.09483337402344,248.46311350496327,243.00775482662524,247.33613351075715,6228600.0,,,,,
2025-07-03,246.2191467285156,248.03426696725455,244.34417431707524,244.89270509892685,3089500.0,,,,,
2025-07-07,248.34654235839844,249.13558677979756,246.17919244723785,247.2179317695564,5336400.0,,,,,
2025-07-08,246.74850463867188,249.15556714607297,243.0430255958144,247.69734221606285,5994500.0,,,,,
2025-07-09,250.0244903564453,251.4127933423062,246.5187795694584,248.686129396872,5589500.0,,,,,
2025-07-10,252.2617645263672,252.37161564903667,246.44886008566235,250.30414985405588,5462500.0,,,,,
2025-07-11,255.1082763671875,256.5665012474994,251.0931782218265,251.19306227506024,7867200.0,,,,,
2025-07-14,262.01983642578125,262.1396851008452,255.68757742378543,255.87734798608145,7502200.0,,,,,
