Date,Close,High,Low,Open,Volume,"('Close', 'RIG')","('High', 'RIG')","('Low', 'RIG')","('Open', 'RIG')","('Volume', 'RIG')"
2024-06-03,5.710000038146973,6.25,5.670000076293945,6.210000038146973,28167400.0,,,,,
2024-06-04,5.400000095367432,5.699999809265137,5.369999885559082,5.699999809265137,27888100.0,,,,,
2024-06-05,5.420000076293945,5.5,5.369999885559082,5.46999979019165,14322600.0,,,,,
2024-06-06,5.449999809265137,5.539999961853027,5.369999885559082,5.420000076293945,14584200.0,,,,,
2024-06-07,5.400000095367432,5.480000019073486,5.309999942779541,5.360000133514404,12539800.0,,,,,
2024-06-10,5.639999866485596,5.78000020980835,5.449999809265137,5.46999979019165,18044500.0,,,,,
2024-06-11,5.599999904632568,5.639999866485596,5.5,5.570000171661377,9885300.0,,,,,
2024-06-12,5.679999828338623,5.809999942779541,5.619999885559082,5.760000228881836,12725000.0,,,,,
2024-06-13,5.409999847412109,5.670000076293945,5.360000133514404,5.639999866485596,10638300.0,,,,,
2024-06-14,5.170000076293945,5.380000114440918,5.139999866485596,5.340000152587891,17450000.0,,,,,
2024-06-17,5.199999809265137,5.28000020980835,5.139999866485596,5.179999828338623,14037400.0,,,,,
2024-06-18,5.239999771118164,5.380000114440918,5.210000038146973,5.230000019073486,11630900.0,,,,,
2024-06-20,5.170000076293945,5.320000171661377,5.099999904632568,5.28000020980835,18992000.0,,,,,
2024-06-21,5.150000095367432,5.179999828338623,5.050000190734863,5.170000076293945,22401700.0,,,,,
2024-06-24,5.139999866485596,5.360000133514404,5.130000114440918,5.190000057220459,19001500.0,,,,,
2024-06-25,5.03000020980835,5.130000114440918,4.980000019073486,5.059999942779541,17246400.0,,,,,
2024-06-26,5.190000057220459,5.199999809265137,5.019999980926514,5.090000152587891,20592800.0,,,,,
2024-06-27,5.329999923706055,5.340000152587891,5.190000057220459,5.199999809265137,16446900.0,,,,,
2024-06-28,5.349999904632568,5.429999828338623,5.25,5.369999885559082,127265400.0,,,,,
2024-07-01,5.050000190734863,5.369999885559082,5.039999961853027,5.320000171661377,18325600.0,,,,,
2024-07-02,5.170000076293945,5.190000057220459,5.050000190734863,5.090000152587891,15427800.0,,,,,
2024-07-03,5.179999828338623,5.300000190734863,5.110000133514404,5.199999809265137,7816500.0,,,,,
2024-07-05,5.099999904632568,5.190000057220459,5.039999961853027,5.179999828338623,11639400.0,,,,,
2024-07-08,5.059999942779541,5.119999885559082,5.03000020980835,5.099999904632568,11981600.0,,,,,
2024-07-09,5.010000228881836,5.059999942779541,4.949999809265137,5.03000020980835,10039900.0,,,,,
2024-07-10,4.989999771118164,5.050000190734863,4.940000057220459,4.989999771118164,14959900.0,,,,,
2024-07-11,5.179999828338623,5.230000019073486,4.989999771118164,5.03000020980835,25077500.0,,,,,
2024-07-12,5.300000190734863,5.380000114440918,5.230000019073486,5.25,15489600.0,,,,,
2024-07-15,5.519999980926514,5.590000152587891,5.260000228881836,5.349999904632568,15832700.0,,,,,
2024-07-16,5.630000114440918,5.650000095367432,5.389999866485596,5.480000019073486,18802300.0,,,,,
2024-07-17,5.590000152587891,5.690000057220459,5.510000228881836,5.659999847412109,14572300.0,,,,,
2024-07-18,5.409999847412109,5.679999828338623,5.369999885559082,5.539999961853027,13809500.0,,,,,
2024-07-19,5.269999980926514,5.429999828338623,5.25,5.349999904632568,10246300.0,,,,,
2024-07-22,5.400000095367432,5.429999828338623,5.230000019073486,5.269999980926514,10556500.0,,,,,
2024-07-23,5.519999980926514,5.53000020980835,5.300000190734863,5.349999904632568,14173300.0,,,,,
2024-07-24,5.260000228881836,5.579999923706055,5.239999771118164,5.5,12838700.0,,,,,
2024-07-25,5.820000171661377,5.900000095367432,5.28000020980835,5.300000190734863,36466600.0,,,,,
2024-07-26,5.800000190734863,5.920000076293945,5.710000038146973,5.849999904632568,18812000.0,,,,,
2024-07-29,5.679999828338623,5.849999904632568,5.599999904632568,5.820000171661377,12268600.0,,,,,
2024-07-30,5.679999828338623,5.699999809265137,5.539999961853027,5.630000114440918,11379500.0,,,,,
2024-07-31,5.789999961853027,5.980000019073486,5.730000019073486,5.900000095367432,23636200.0,,,,,
2024-08-01,5.460000038146973,5.940000057220459,5.380000114440918,5.760000228881836,27827700.0,,,,,
2024-08-02,5.199999809265137,5.320000171661377,5.130000114440918,5.300000190734863,28569000.0,,,,,
2024-08-05,5.010000228881836,5.199999809265137,4.860000133514404,4.889999866485596,30475800.0,,,,,
2024-08-06,5.050000190734863,5.159999847412109,5.010000228881836,5.099999904632568,20644700.0,,,,,
2024-08-07,5.03000020980835,5.309999942779541,5.0,5.230000019073486,16662500.0,,,,,
2024-08-08,5.28000020980835,5.329999923706055,5.079999923706055,5.090000152587891,14388800.0,,,,,
2024-08-09,5.179999828338623,5.320000171661377,5.139999866485596,5.28000020980835,12446100.0,,,,,
2024-08-12,5.210000038146973,5.309999942779541,5.199999809265137,5.239999771118164,12527200.0,,,,,
2024-08-13,5.150000095367432,5.21999979019165,5.099999904632568,5.210000038146973,17683500.0,,,,,
2024-08-14,5.050000190734863,5.21999979019165,5.039999961853027,5.190000057220459,17312900.0,,,,,
2024-08-15,5.230000019073486,5.260000228881836,5.130000114440918,5.150000095367432,18227200.0,,,,,
2024-08-16,5.179999828338623,5.25,5.159999847412109,5.159999847412109,12466800.0,,,,,
2024-08-19,5.199999809265137,5.260000228881836,5.150000095367432,5.21999979019165,13422000.0,,,,,
2024-08-20,4.980000019073486,5.199999809265137,4.949999809265137,5.190000057220459,19361600.0,,,,,
2024-08-21,4.929999828338623,5.090000152587891,4.920000076293945,5.050000190734863,21266700.0,,,,,
2024-08-22,4.730000019073486,4.96999979019165,4.71999979019165,4.920000076293945,17212400.0,,,,,
2024-08-23,4.96999979019165,5.010000228881836,4.75,4.769999980926514,16496200.0,,,,,
2024-08-26,4.96999979019165,5.110000133514404,4.960000038146973,5.079999923706055,14735400.0,,,,,
2024-08-27,4.929999828338623,5.010000228881836,4.889999866485596,4.960000038146973,12139900.0,,,,,
2024-08-28,4.71999979019165,4.840000152587891,4.710000038146973,4.829999923706055,17161800.0,,,,,
2024-08-29,4.739999771118164,4.869999885559082,4.71999979019165,4.789999961853027,14617300.0,,,,,
2024-08-30,4.739999771118164,4.760000228881836,4.639999866485596,4.670000076293945,14876700.0,,,,,
2024-09-03,4.320000171661377,4.679999828338623,4.260000228881836,4.650000095367432,33628100.0,,,,,
2024-09-04,4.139999866485596,4.429999828338623,4.119999885559082,4.360000133514404,24197400.0,,,,,
2024-09-05,4.170000076293945,4.260000228881836,4.070000171661377,4.179999828338623,26882000.0,,,,,
2024-09-06,4.119999885559082,4.28000020980835,4.110000133514404,4.139999866485596,19953200.0,,,,,
2024-09-09,4.159999847412109,4.25,4.099999904632568,4.110000133514404,18863700.0,,,,,
2024-09-10,3.920000076293945,4.170000076293945,3.849999904632568,4.150000095367432,31781000.0,,,,,
2024-09-11,4.059999942779541,4.139999866485596,3.859999895095825,4.03000020980835,37491500.0,,,,,
2024-09-12,4.150000095367432,4.199999809265137,3.9600000381469727,4.079999923706055,21103400.0,,,,,
2024-09-13,4.130000114440918,4.210000038146973,4.059999942779541,4.190000057220459,22291200.0,,,,,
2024-09-16,4.440000057220459,4.460000038146973,4.159999847412109,4.159999847412109,21879700.0,,,,,
2024-09-17,4.670000076293945,4.690000057220459,4.480000019073486,4.510000228881836,24049300.0,,,,,
2024-09-18,4.570000171661377,4.760000228881836,4.53000020980835,4.670000076293945,30121000.0,,,,,
2024-09-19,4.539999961853027,4.71999979019165,4.53000020980835,4.670000076293945,23602500.0,,,,,
2024-09-20,4.539999961853027,4.570000171661377,4.440000057220459,4.5,24089600.0,,,,,
2024-09-23,4.550000190734863,4.639999866485596,4.480000019073486,4.539999961853027,16950200.0,,,,,
2024-09-24,4.570000171661377,4.710000038146973,4.550000190734863,4.670000076293945,16871300.0,,,,,
2024-09-25,4.420000076293945,4.570000171661377,4.389999866485596,4.539999961853027,13421000.0,,,,,
2024-09-26,4.170000076293945,4.400000095367432,4.130000114440918,4.340000152587891,24627400.0,,,,,
2024-09-27,4.309999942779541,4.360000133514404,4.239999771118164,4.239999771118164,19702000.0,,,,,
2024-09-30,4.25,4.349999904632568,4.230000019073486,4.309999942779541,17089400.0,,,,,
2024-10-01,4.389999866485596,4.449999809265137,4.199999809265137,4.269999980926514,25835600.0,,,,,
2024-10-02,4.329999923706055,4.449999809265137,4.289999961853027,4.429999828338623,17173600.0,,,,,
2024-10-03,4.579999923706055,4.610000133514404,4.25,4.300000190734863,25509100.0,,,,,
2024-10-04,4.670000076293945,4.699999809265137,4.579999923706055,4.639999866485596,23485600.0,,,,,
2024-10-07,4.570000171661377,4.739999771118164,4.489999771118164,4.710000038146973,18458400.0,,,,,
2024-10-08,4.329999923706055,4.449999809265137,4.25,4.429999828338623,17537600.0,,,,,
2024-10-09,4.289999961853027,4.369999885559082,4.25,4.300000190734863,12359600.0,,,,,
2024-10-10,4.25,4.369999885559082,4.21999979019165,4.320000171661377,15675400.0,,,,,
2024-10-11,4.300000190734863,4.309999942779541,4.179999828338623,4.210000038146973,8253500.0,,,,,
2024-10-14,4.239999771118164,4.25,4.119999885559082,4.190000057220459,12964200.0,,,,,
2024-10-15,4.0,4.070000171661377,3.9800000190734863,4.059999942779541,21208100.0,,,,,
2024-10-16,4.119999885559082,4.130000114440918,4.019999980926514,4.03000020980835,13409600.0,,,,,
2024-10-17,4.260000228881836,4.289999961853027,4.059999942779541,4.119999885559082,12074100.0,,,,,
2024-10-18,4.239999771118164,4.260000228881836,4.119999885559082,4.230000019073486,12390500.0,,,,,
2024-10-21,4.260000228881836,4.300000190734863,4.139999866485596,4.25,14517800.0,,,,,
2024-10-22,4.25,4.300000190734863,4.179999828338623,4.28000020980835,10746400.0,,,,,
2024-10-23,4.110000133514404,4.239999771118164,4.070000171661377,4.179999828338623,14118800.0,,,,,
2024-10-24,4.099999904632568,4.21999979019165,3.9600000381469727,4.190000057220459,33053900.0,,,,,
2024-10-25,4.139999866485596,4.190000057220459,4.090000152587891,4.179999828338623,18418700.0,,,,,
2024-10-28,4.03000020980835,4.050000190734863,3.9600000381469727,4.0,18637700.0,,,,,
2024-10-29,3.920000076293945,4.059999942779541,3.910000085830689,4.03000020980835,17378500.0,,,,,
