Date,Close,High,Low,Open,Volume,"('Close', 'NKTX')","('High', 'NKTX')","('Low', 'NKTX')","('Open', 'NKTX')","('Volume', 'NKTX')"
2024-06-03,6.829999923706055,7.389999866485596,6.670000076293945,6.78000020980835,610900.0,,,,,
2024-06-04,6.590000152587891,7.070000171661377,6.570000171661377,6.880000114440918,574400.0,,,,,
2024-06-05,7.0,7.125,6.389999866485596,6.610000133514404,547200.0,,,,,
2024-06-06,6.710000038146973,7.050000190734863,6.639999866485596,6.96999979019165,317900.0,,,,,
2024-06-07,6.599999904632568,6.75,6.5,6.639999866485596,269400.0,,,,,
2024-06-10,6.610000133514404,6.699999809265137,6.369999885559082,6.46999979019165,832300.0,,,,,
2024-06-11,6.5,6.659999847412109,6.199999809265137,6.510000228881836,348500.0,,,,,
2024-06-12,6.320000171661377,6.880000114440918,6.260000228881836,6.809999942779541,413400.0,,,,,
2024-06-13,6.230000019073486,6.510000228881836,6.070000171661377,6.309999942779541,487500.0,,,,,
2024-06-14,6.010000228881836,6.25,5.900000095367432,6.119999885559082,467300.0,,,,,
2024-06-17,5.670000076293945,6.050000190734863,5.400000095367432,5.909999847412109,783300.0,,,,,
2024-06-18,5.269999980926514,5.760000228881836,5.110000133514404,5.599999904632568,904800.0,,,,,
2024-06-20,5.295000076293945,5.400000095367432,5.039999961853027,5.230000019073486,873700.0,,,,,
2024-06-21,5.5,5.519999980926514,5.050000190734863,5.340000152587891,1221100.0,,,,,
2024-06-24,5.599999904632568,5.659999847412109,5.329999923706055,5.550000190734863,1080600.0,,,,,
2024-06-25,6.130000114440918,6.150000095367432,5.519999980926514,5.570000171661377,949900.0,,,,,
2024-06-26,5.96999979019165,6.090000152587891,5.739999771118164,6.090000152587891,988700.0,,,,,
2024-06-27,5.860000133514404,6.119999885559082,5.630000114440918,5.96999979019165,882400.0,,,,,
2024-06-28,5.909999847412109,5.960000038146973,5.630000114440918,5.909999847412109,4008600.0,,,,,
2024-07-01,5.849999904632568,6.110000133514404,5.78000020980835,5.900000095367432,608800.0,,,,,
2024-07-02,5.260000228881836,5.889999866485596,5.244999885559082,5.78000020980835,564500.0,,,,,
2024-07-03,5.355000019073486,5.586999893188477,5.139999866485596,5.260000228881836,232700.0,,,,,
2024-07-05,5.179999828338623,5.340000152587891,5.114999771118164,5.329999923706055,361700.0,,,,,
2024-07-08,5.300000190734863,5.480000019073486,5.159999847412109,5.269999980926514,567500.0,,,,,
2024-07-09,5.71999979019165,5.730000019073486,5.159999847412109,5.28000020980835,622600.0,,,,,
2024-07-10,5.480000019073486,5.739999771118164,5.400000095367432,5.71999979019165,510000.0,,,,,
2024-07-11,6.465000152587891,6.559999942779541,5.559999942779541,5.559999942779541,1031800.0,,,,,
2024-07-12,6.510000228881836,6.96999979019165,6.400000095367432,6.679999828338623,1008200.0,,,,,
2024-07-15,7.019999980926514,7.239999771118164,6.53000020980835,6.559999942779541,972500.0,,,,,
2024-07-16,8.0,8.229999542236328,7.050000190734863,7.28000020980835,2774000.0,,,,,
2024-07-17,7.570000171661377,8.0,7.460000038146973,7.739999771118164,940000.0,,,,,
2024-07-18,6.650000095367432,7.550000190734863,6.329999923706055,7.539999961853027,1057900.0,,,,,
2024-07-19,6.210000038146973,6.679999828338623,6.135000228881836,6.679999828338623,745900.0,,,,,
2024-07-22,6.46999979019165,6.53000020980835,6.079999923706055,6.300000190734863,583700.0,,,,,
2024-07-23,6.840000152587891,6.949999809265137,6.340000152587891,6.400000095367432,539700.0,,,,,
2024-07-24,6.639999866485596,7.079999923706055,6.630000114440918,6.730000019073486,626100.0,,,,,
2024-07-25,6.909999847412109,7.070000171661377,6.570000171661377,6.670000076293945,436900.0,,,,,
2024-07-26,7.039999961853027,7.239999771118164,6.889999866485596,7.050000190734863,408600.0,,,,,
2024-07-29,6.690000057220459,7.0920000076293945,6.630000114440918,7.010000228881836,407600.0,,,,,
2024-07-30,6.349999904632568,6.989999771118164,6.329999923706055,6.730000019073486,385100.0,,,,,
2024-07-31,6.429999828338623,6.739999771118164,6.199999809265137,6.400000095367432,514300.0,,,,,
2024-08-01,6.409999847412109,6.659999847412109,6.144999980926514,6.599999904632568,533400.0,,,,,
2024-08-02,5.96999979019165,6.170000076293945,5.769999980926514,6.0,785200.0,,,,,
2024-08-05,5.710000038146973,5.739999771118164,5.340000152587891,5.389999866485596,674600.0,,,,,
2024-08-06,5.480000019073486,6.190000057220459,5.409999847412109,6.0,460600.0,,,,,
2024-08-07,5.190000057220459,5.659999847412109,5.130000114440918,5.599999904632568,453900.0,,,,,
2024-08-08,5.25,5.429999828338623,4.889999866485596,5.0,643100.0,,,,,
2024-08-09,4.929999828338623,5.559999942779541,4.869999885559082,5.369999885559082,430500.0,,,,,
2024-08-12,5.070000171661377,5.230000019073486,4.894999980926514,5.03000020980835,442600.0,,,,,
2024-08-13,4.96999979019165,5.199999809265137,4.889999866485596,5.099999904632568,460900.0,,,,,
2024-08-14,5.130000114440918,6.28000020980835,4.965000152587891,5.449999809265137,2108400.0,,,,,
2024-08-15,5.010000228881836,5.429999828338623,4.96999979019165,5.309999942779541,746000.0,,,,,
2024-08-16,5.070000171661377,5.130000114440918,4.829999923706055,4.96999979019165,508300.0,,,,,
2024-08-19,5.210000038146973,5.230000019073486,4.980000019073486,5.039999961853027,632700.0,,,,,
2024-08-20,5.110000133514404,5.230000019073486,4.949999809265137,5.210000038146973,447700.0,,,,,
2024-08-21,5.380000114440918,5.440000057220459,5.070000171661377,5.110000133514404,298700.0,,,,,
2024-08-22,5.150000095367432,5.5,5.119999885559082,5.429999828338623,392400.0,,,,,
2024-08-23,5.320000171661377,5.445000171661377,5.210000038146973,5.21999979019165,556500.0,,,,,
2024-08-26,5.659999847412109,5.679999828338623,5.360000133514404,5.369999885559082,539800.0,,,,,
2024-08-27,5.380000114440918,5.715000152587891,5.349999904632568,5.639999866485596,430600.0,,,,,
2024-08-28,5.239999771118164,5.449999809265137,5.090000152587891,5.360000133514404,325300.0,,,,,
2024-08-29,5.5,5.559999942779541,5.190000057220459,5.25,384000.0,,,,,
2024-08-30,5.309999942779541,5.559999942779541,5.119999885559082,5.5,385400.0,,,,,
2024-09-03,5.150000095367432,5.329999923706055,5.000999927520752,5.320000171661377,653200.0,,,,,
2024-09-04,5.389999866485596,5.460000038146973,5.080999851226807,5.130000114440918,410300.0,,,,,
2024-09-05,5.429999828338623,5.519999980926514,5.150000095367432,5.380000114440918,333800.0,,,,,
2024-09-06,5.320000171661377,5.449999809265137,5.190000057220459,5.409999847412109,382100.0,,,,,
2024-09-09,5.909999847412109,6.03000020980835,5.284999847412109,5.380000114440918,651500.0,,,,,
2024-09-10,6.510000228881836,6.627999782562256,5.769999980926514,5.889999866485596,676700.0,,,,,
2024-09-11,6.420000076293945,6.553999900817871,6.25,6.409999847412109,405000.0,,,,,
2024-09-12,5.590000152587891,6.485000133514404,5.559999942779541,6.480000019073486,576600.0,,,,,
2024-09-13,5.710000038146973,5.940000057220459,5.53000020980835,5.800000190734863,539900.0,,,,,
2024-09-16,5.650000095367432,5.880000114440918,5.360000133514404,5.699999809265137,390200.0,,,,,
2024-09-17,5.389999866485596,5.828999996185303,5.309999942779541,5.739999771118164,391300.0,,,,,
2024-09-18,5.269999980926514,5.650000095367432,5.21999979019165,5.400000095367432,306100.0,,,,,
2024-09-19,5.380000114440918,5.675000190734863,5.309999942779541,5.460000038146973,385000.0,,,,,
2024-09-20,5.210000038146973,5.394999980926514,5.179999828338623,5.329999923706055,712800.0,,,,,
2024-09-23,4.860000133514404,5.260000228881836,4.840000152587891,5.260000228881836,534400.0,,,,,
2024-09-24,4.75,4.920000076293945,4.679999828338623,4.860000133514404,602100.0,,,,,
2024-09-25,4.699999809265137,4.940000057220459,4.679999828338623,4.769999980926514,538900.0,,,,,
2024-09-26,4.579999923706055,4.769999980926514,4.539999961853027,4.769999980926514,527100.0,,,,,
2024-09-27,4.519999980926514,4.71999979019165,4.400000095367432,4.639999866485596,395100.0,,,,,
2024-09-30,4.519999980926514,4.760000228881836,4.460000038146973,4.630000114440918,516500.0,,,,,
2024-10-01,4.210000038146973,4.525000095367432,4.110000133514404,4.510000228881836,566500.0,,,,,
2024-10-02,4.170000076293945,4.239999771118164,4.010000228881836,4.159999847412109,517600.0,,,,,
2024-10-03,3.900000095367432,4.28000020980835,3.829999923706055,4.119999885559082,1263300.0,,,,,
2024-10-04,3.920000076293945,4.111000061035156,3.869999885559082,3.9800000190734863,523600.0,,,,,
2024-10-07,3.839999914169312,3.910000085830689,3.700000047683716,3.890000104904175,542800.0,,,,,
2024-10-08,3.900000095367432,4.005000114440918,3.829999923706055,3.900000095367432,723600.0,,,,,
2024-10-09,3.940000057220459,4.099999904632568,3.8550000190734863,4.019999980926514,665200.0,,,,,
2024-10-10,3.7100000381469727,3.880000114440918,3.5999999046325684,3.880000114440918,985900.0,,,,,
2024-10-11,3.890000104904175,3.910000085830689,3.6029999256134033,3.7100000381469727,437900.0,,,,,
2024-10-14,3.940000057220459,4.15500020980835,3.869999885559082,3.869999885559082,627300.0,,,,,
2024-10-15,3.9700000286102295,4.019999980926514,3.7699999809265137,3.920000076293945,422400.0,,,,,
2024-10-16,4.340000152587891,4.425000190734863,3.869999885559082,4.03000020980835,812200.0,,,,,
2024-10-17,4.0,4.360000133514404,3.9700000286102295,4.349999904632568,635600.0,,,,,
2024-10-18,4.260000228881836,4.400000095367432,3.9700000286102295,4.0,703300.0,,,,,
2024-10-21,4.21999979019165,4.545000076293945,4.179999828338623,4.269999980926514,740000.0,,,,,
2024-10-22,4.159999847412109,4.21999979019165,4.039999961853027,4.190000057220459,912000.0,,,,,
2024-10-23,3.869999885559082,4.118000030517578,3.809999942779541,4.110000133514404,691700.0,,,,,
2024-10-24,3.640000104904175,3.920000076293945,3.634999990463257,3.869999885559082,701900.0,,,,,
2024-10-25,3.3299999237060547,3.680000066757202,3.319999933242798,3.680000066757202,981600.0,,,,,
2024-10-28,3.4600000381469727,3.494999885559082,3.2799999713897705,3.3499999046325684,1334000.0,,,,,
2024-10-29,3.4100000858306885,3.4600000381469727,3.25,3.430000066757202,1223500.0,,,,,
2024-10-30,3.3299999237060547,3.684999942779541,3.305000066757202,3.369999885559082,816200.0,,,,,
2024-10-31,3.0799999237060547,3.424999952316284,3.0799999237060547,3.3299999237060547,823600.0,,,,,
2024-11-01,3.190000057220459,3.255000114440918,3.0999999046325684,3.0999999046325684,501100.0,,,,,
2024-11-04,3.2300000190734863,3.450000047683716,3.140000104904175,3.1600000858306885,713800.0,,,,,
2024-11-05,3.25,3.2950000762939453,3.140000104904175,3.2300000190734863,1199500.0,,,,,
2024-11-06,3.3499999046325684,3.5199999809265137,3.2850000858306885,3.430000066757202,716200.0,,,,,
2024-11-07,3.2699999809265137,3.380000114440918,3.1670000553131104,3.3499999046325684,595200.0,,,,,
2024-11-08,3.190000057220459,3.3299999237060547,2.9200000762939453,3.289999961853028,3299900.0,,,,,
2024-11-11,3.390000104904175,3.809999942779541,3.2300000190734863,3.2300000190734863,1367000.0,,,,,
2024-11-12,3.049999952316284,3.400000095367432,3.039999961853028,3.400000095367432,827700.0,,,,,
2024-11-13,2.9100000858306885,3.177999973297119,2.9100000858306885,3.0999999046325684,703400.0,,,,,
2024-11-14,2.700000047683716,2.930000066757202,2.619999885559082,2.900000095367432,1089100.0,,,,,
2024-11-15,2.5299999713897705,2.734999895095825,2.4800000190734863,2.700000047683716,1257300.0,,,,,
2024-11-18,2.490000009536743,2.619999885559082,2.450000047683716,2.539999961853028,1719300.0,,,,,
2024-11-19,2.4800000190734863,2.539999961853028,2.380000114440918,2.4800000190734863,1564700.0,,,,,
2024-11-20,2.5,2.539999961853028,2.400000095367432,2.490000009536743,1000600.0,,,,,
2024-11-21,2.440000057220459,2.509999990463257,2.3949999809265137,2.4800000190734863,675700.0,,,,,
2024-11-22,2.450000047683716,2.5,2.400000095367432,2.450000047683716,1937400.0,,,,,
2024-11-25,2.5899999141693115,2.700000047683716,2.490000009536743,2.539999961853028,1809300.0,,,,,
2024-11-26,2.609999895095825,2.6700000762939453,2.5299999713897705,2.5899999141693115,1217100.0,,,,,
2024-11-27,2.990000009536743,2.994999885559082,2.650000095367432,2.650000095367432,1848000.0,,,,,
