Date,Close,High,Low,Open,Volume,"('Close', 'BEPC')","('High', 'BEPC')","('Low', 'BEPC')","('Open', 'BEPC')","('Volume', 'BEPC')"
2024-06-03,29.73188018798828,29.99541126832025,29.411878802998963,29.87305684721095,546500.0,,,,,
2024-06-04,29.7789363861084,29.793055307650825,29.025993059657026,29.44952480275998,540800.0,,,,,
2024-06-05,29.99540901184082,30.34364642054109,29.694229887621823,29.854230568080038,684800.0,,,,,
2024-06-06,29.543642044067383,29.873055430065683,29.30834702480553,29.750702809919275,712400.0,,,,,
2024-06-07,28.555404663085938,29.17658339168328,28.555404663085938,29.05423076732988,485500.0,,,,,
2024-06-10,29.72246742248535,30.183645455077816,28.31163793860371,28.367167578745956,1091900.0,,,,,
2024-06-11,29.52481842041016,30.023642688919853,29.34599371152407,29.43070005809335,748900.0,,,,,
2024-06-12,28.93187522888184,30.409529451439344,28.87540492714568,30.30599906895761,910400.0,,,,,
2024-06-13,28.790699005126957,28.9977579780112,28.254226642758887,28.931875659146147,584200.0,,,,,
2024-06-14,28.29187393188477,28.677757637844827,28.122461222895737,28.62128733323469,586500.0,,,,,
2024-06-17,27.61422348022461,28.178931882949808,27.5483411623524,28.12245978606632,484600.0,,,,,
2024-06-18,27.858930587768555,27.9059888734699,27.29422218355975,27.501281153867616,578300.0,,,,,
2024-06-20,27.56716537475586,27.90598898247785,27.25657422534302,27.84951868038394,867400.0,,,,,
2024-06-21,27.32245635986328,27.75539830315655,27.24716203080539,27.75539830315655,861500.0,,,,,
2024-06-24,27.75539779663086,27.93422249806427,27.388338173567146,27.4448084705404,1115500.0,,,,,
2024-06-25,27.783634185791016,27.84010448346161,27.538927169007245,27.689515826234427,672900.0,,,,,
2024-06-26,27.444808959960938,27.76481030711322,27.26598425533857,27.62363366458331,578100.0,,,,,
2024-06-27,27.962459564208984,27.985990502545427,27.266928972465216,27.397752947305506,496200.0,,,,,
2024-06-28,26.71068954467773,28.1779892853096,26.447160274492735,27.962458963532004,2170300.0,,,,,
2024-07-01,26.10833549499512,27.1248099209266,26.06127720853364,26.90833893095012,733200.0,,,,,
2024-07-02,26.65421867370605,26.81421935368183,26.127158349439355,26.164804617879167,925900.0,,,,,
2024-07-03,26.98363304138184,27.42598703397026,26.81422033927947,26.89892669033065,727600.0,,,,,
2024-07-05,27.153045654296875,27.58598762921773,27.105985573223823,27.153045654296875,1072200.0,,,,,
2024-07-08,27.378931045532227,27.48716654870104,26.927164998786218,27.068341663999508,558700.0,,,,,
2024-07-09,27.858930587768555,28.05657754190445,27.247163897858403,27.322458232075675,704700.0,,,,,
2024-07-10,28.658933639526367,28.696579908568037,27.99069486124136,28.0659891944832,799100.0,,,,,
2024-07-11,29.23305320739746,29.33658359215421,28.95540500795228,29.101288568731466,753200.0,,,,,
2024-07-12,29.35540580749512,29.52481850109665,29.129522814412557,29.52481850109665,784100.0,,,,,
2024-07-15,28.3859920501709,29.00717078082536,28.00010834764793,28.894230172611056,839100.0,,,,,
2024-07-16,28.5742301940918,28.583642211098336,28.188346472617116,28.508347870204705,1062300.0,,,,,
2024-07-17,27.66128158569336,28.54881513537198,27.557752999064785,28.41422671614387,763100.0,,,,,
2024-07-18,26.96480941772461,27.8306951786973,26.88951508177736,27.764812859138274,923700.0,,,,,
2024-07-19,26.40010070800781,26.898926800105095,26.385983581161184,26.85186851384397,682500.0,,,,,
2024-07-22,27.134218215942383,27.162454261041987,26.51586336904341,26.720098530273106,815300.0,,,,,
2024-07-23,27.011869430541992,27.388341109314855,26.91775106205913,27.17187011841528,488100.0,,,,,
2024-07-24,26.833045959472656,27.32246006224717,26.795397892262933,27.14363533331828,426600.0,,,,,
2024-07-25,26.447160720825195,26.93657479536904,26.20245368355328,26.93657479536904,616200.0,,,,,
2024-07-26,26.78598403930664,26.851868152407363,26.47539468675162,26.73892575367893,556100.0,,,,,
2024-07-29,26.635393142700195,26.97421851537967,26.4000981439302,26.95539448464006,421700.0,,,,,
2024-07-30,25.948335647583008,26.70128082144447,25.7695109219566,26.673044771558637,868300.0,,,,,
2024-07-31,26.447160720825195,26.729514027976656,26.10833531611661,26.55068930936284,1160200.0,,,,,
2024-08-01,26.127159118652344,26.720101776514472,25.92010014824114,26.60716117271146,1054500.0,,,,,
2024-08-02,26.211864471435547,26.26833477118774,25.51539145729697,25.68480415171201,1199200.0,,,,,
2024-08-05,25.33656883239746,26.033041903859463,24.564801423349262,25.07303775326646,998200.0,,,,,
2024-08-06,26.18362808227539,26.473512062161564,25.195389771295783,25.336566416413092,842200.0,,,,,
2024-08-07,25.74127578735352,26.823632530426742,25.345980078256677,26.70127990875421,1232300.0,,,,,
2024-08-08,26.296573638916016,26.5224566573089,25.854217823799456,25.920101941594535,960100.0,,,,,
2024-08-09,26.03304100036621,26.484807010204584,25.750687693006867,26.353042372791364,832100.0,,,,,
2024-08-12,25.948335647583008,26.15539642309525,25.59068799148881,26.04245401871052,828000.0,,,,,
2024-08-13,26.11774635314941,26.25421789105796,25.755391818956973,26.14598240086933,659000.0,,,,,
2024-08-14,26.57892608642578,26.71069072735245,25.854216971011923,26.127160064541272,838700.0,,,,,
2024-08-15,27.096574783325195,27.444810400162524,26.635394974283592,26.644806990300616,1132800.0,,,,,
2024-08-16,26.54127693176269,27.181277828982672,26.362452227678524,27.181277828982672,711700.0,,,,,
2024-08-19,26.57892608642578,26.823633130402875,26.362455092000943,26.72951476038729,611700.0,,,,,
2024-08-20,26.456573486328125,26.625986193480145,26.17421837602189,26.51304379032593,696200.0,,,,,
2024-08-21,26.409513473510746,26.635396485257683,26.29657286521657,26.560102148008703,577400.0,,,,,
2024-08-22,25.788333892822266,26.4706898114377,25.665981272008047,26.45657268465567,941800.0,,,,,
2024-08-23,26.70128059387207,26.894222445217665,25.929511393331094,26.089512084336608,997800.0,,,,,
2024-08-26,26.98363304138184,27.275398364358946,26.687160812702693,26.870690641594077,731900.0,,,,,
2024-08-27,27.115398406982425,27.2142236826362,26.650455921945333,26.870691363500114,673900.0,,,,,
2024-08-28,27.03069305419922,27.374223590892527,26.87163481641711,26.97422274827723,608100.0,,,,,
2024-08-29,26.94598197937012,27.20951301945832,26.81421735690519,27.11539466262979,615100.0,,,,,
2024-08-30,27.15087890625,27.379597922589294,26.702971059797687,27.15087890625,684200.0,,,,,
2024-09-03,26.369421005249023,26.912628879634276,26.131171809978504,26.912628879634276,748900.0,,,,,
2024-09-04,27.17947006225586,27.427249456493207,26.20741285817793,26.283652531966563,812400.0,,,,,
2024-09-05,27.15087890625,27.675028242512575,26.941220262363267,27.474897967154966,688200.0,,,,,
2024-09-06,26.369421005249023,27.217587558749003,26.159762367781926,27.188998818642688,539200.0,,,,,
2024-09-09,25.99775505065918,26.493312037466957,25.464075499178097,26.359893058445312,1436800.0,,,,,
2024-09-10,26.78874015808105,26.826859084207506,25.91198304480737,25.988222714757384,889500.0,,,,,
2024-09-11,27.703617095947266,27.77985676836984,26.83639014050412,27.01746004414416,1050400.0,,,,,
2024-09-12,28.656612396240234,28.75667662019056,27.79891567237145,27.913276083812587,740600.0,,,,,
2024-09-13,28.58990478515625,28.961572965700174,28.2849460916128,28.866274737240747,592400.0,,,,,
2024-09-16,28.942514419555664,28.952042788246796,28.151527126296862,28.742384140795288,734900.0,,,,,
2024-09-17,28.77097511291504,29.28559246139047,28.59943539085749,29.066403624404582,579600.0,,,,,
2024-09-18,28.77097511291504,29.29512264791558,28.7328543668146,28.76144492638993,771000.0,,,,,
2024-09-19,28.74238395690918,29.249377872722825,28.475544192834917,29.11405213518994,1008400.0,,,,,
2024-09-20,28.942514419555664,29.11881832349664,28.72332376801864,28.81862381420467,1325300.0,,,,,
2024-09-23,29.57149124145508,29.704910211264497,28.99969280017635,29.06640228508106,1160800.0,,,,,
2024-09-24,30.133758544921875,30.25764732473249,29.628669604500278,29.924098093046418,896600.0,,,,,
2024-09-25,30.37200736999512,30.83897556164248,30.10516762432646,30.276707330992235,909200.0,,,,,
2024-09-26,30.61978912353516,30.915215813774857,30.48636833148527,30.657906233782786,910300.0,,,,,
2024-09-27,31.34406471252441,31.4774836851692,30.800856817959584,30.90568704943601,899800.0,,,,,
2024-09-30,31.124876022338867,31.610902801380007,30.90568718979919,31.401245972869305,961800.0,,,,,
2024-10-01,31.191585540771484,31.32977051617761,30.705558761234723,30.98192507665261,715800.0,,,,,
2024-10-02,30.686498641967773,31.21064617119911,30.54354766336177,31.07722719671052,762600.0,,,,,
2024-10-03,30.124229431152344,30.62931657185114,29.971750088560576,30.62931657185114,1094700.0,,,,,
2024-10-04,30.419658660888672,30.534019079427992,29.65726192961715,30.219528382869157,665000.0,,,,,
2024-10-07,29.69538116455078,30.581668509883905,29.542901816718977,30.429189162052097,621200.0,,,,,
2024-10-08,29.15217399597168,29.676321540151548,28.999694644294,29.666791353459537,609800.0,,,,,
2024-10-09,28.9329833984375,29.34277231282678,28.75191349767772,29.037811810290307,729500.0,,,,,
2024-10-10,28.24682235717773,28.96156990117674,28.12293358267125,28.818620755916346,575700.0,,,,,
2024-10-11,28.61849403381348,28.61849403381348,28.132465456598396,28.132465456598396,555700.0,,,,,
2024-10-14,28.837684631347656,28.94251486553736,28.26588616311772,28.49460518687025,416800.0,,,,,
2024-10-15,28.44695472717285,29.085462653268824,28.37071505619261,29.085462653268824,509400.0,,,,,
2024-10-16,31.20111656188965,31.305943155252383,28.59943393892721,28.761443466234784,2187400.0,,,,,
2024-10-17,30.95333671569824,31.28688778865844,30.465403165818287,31.05816694904589,1392400.0,,,,,
2024-10-18,31.649023056030277,31.75385328635755,30.829445221174428,30.953335823869786,873500.0,,,,,
2024-10-21,33.20240783691406,33.44065703102642,31.610901329838523,31.62043333342377,2962600.0,,,,,
2024-10-22,32.678260803222656,33.1642875665734,32.12552092000588,32.98321948520631,2150000.0,,,,,
2024-10-23,32.69731903076172,33.48830442421799,32.363767994885066,32.38282836568322,2223000.0,,,,,
2024-10-24,31.87774085998535,32.64966587287445,31.55372183130537,32.21128825624682,1190300.0,,,,,
2024-10-25,31.772911071777344,32.32564728387065,31.73479033014497,32.0397489924159,722800.0,,,,,
2024-10-28,31.010517120361328,32.24941224829865,31.010517120361328,32.08740089992994,718000.0,,,,,
2024-10-29,29.54290199279785,30.84850664360138,29.38089245754881,30.810389532962056,830500.0,,,,,
2024-10-30,29.371360778808597,29.962219588432347,29.17123232539068,29.68584964682041,778100.0,,,,,
