Date,Close,High,Low,Open,Volume,"('Close', 'CRCL')","('High', 'CRCL')","('Low', 'CRCL')","('Open', 'CRCL')","('Volume', 'CRCL')"
2025-07-17,235.0800018310547,244.3600006103516,220.00999450683597,225.5850067138672,29222500.0,,,,,
2025-07-18,223.77999877929688,262.9700012207031,222.4900054931641,244.8999938964844,42877400.0,,,,,
2025-07-21,216.1000061035156,231.8800048828125,213.3300018310547,226.3999938964844,19033100.0,,,,,
2025-07-22,198.30999755859372,211.9900054931641,192.8999938964844,207.5500030517578,18485900.0,,,,,
2025-07-23,202.41000366210935,202.5,195.0800018310547,198.3800048828125,10319800.0,,,,,
2025-07-24,193.0800018310547,201.25,189.22999572753903,199.75,9085900.0,,,,,
2025-07-25,192.8600006103516,195.6999969482422,187.5,192.5399932861328,6988500.0,,,,,
2025-07-28,185.3600006103516,197.8999938964844,183.91000366210935,196.9750061035156,9524200.0,,,,,
2025-07-29,181.63999938964844,190.75,180.6820068359375,187.875,9534800.0,,,,,
2025-07-30,190.5,193.33399963378903,182.1000061035156,182.6199951171875,9317700.0,,,,,
2025-07-31,183.5200042724609,189.8699951171875,183.0,188.7550048828125,5770600.0,,,,,
2025-08-01,168.10000610351562,181.5500030517578,167.3000030517578,176.92999267578125,12924900.0,,,,,
2025-08-04,164.82000732421875,172.10000610351562,154.5,172.10000610351562,11701300.0,,,,,
2025-08-05,153.92999267578125,164.32000732421875,153.91000366210938,160.0,7802400.0,,,,,
2025-08-06,161.7100067138672,162.44000244140625,149.0,150.08999633789062,8357900.0,,,,,
2025-08-07,152.92999267578125,169.9199981689453,151.10000610351562,167.67999267578125,10166300.0,,,,,
2025-08-08,159.02999877929688,163.22000122070312,154.11700439453125,155.01499938964844,8921000.0,,,,,
2025-08-11,161.1699981689453,169.8000030517578,155.52699279785156,161.0050048828125,11888900.0,,,,,
2025-08-12,163.2100067138672,189.9199981689453,161.50999450683594,186.3000030517578,33232700.0,,,,,
2025-08-13,153.16000366210938,164.63999938964844,152.14999389648438,156.63999938964844,17877900.0,,,,,
2025-08-14,139.22999572753906,156.8000030517578,136.39999389648438,152.0,17905900.0,,,,,
2025-08-15,149.25999450683594,151.47000122070312,139.25,141.15499877929688,23286200.0,,,,,
2025-08-18,141.5800018310547,149.4499969482422,141.35000610351562,148.69500732421875,8683100.0,,,,,
2025-08-19,135.22999572753906,144.64999389648438,133.11000061035156,143.97999572753906,9688100.0,,,,,
2025-08-20,137.80999755859375,139.5,129.10000610351562,136.94000244140625,9944100.0,,,,,
2025-08-21,131.8000030517578,136.99000549316406,131.58999633789062,135.0,4986600.0,,,,,
2025-08-22,135.0399932861328,144.6999969482422,131.0500030517578,132.99000549316406,13309100.0,,,,,
2025-08-25,125.23999786376952,135.32000732421875,124.6999969482422,134.36000061035156,10419800.0,,,,,
2025-08-26,129.0500030517578,130.25,124.16000366210938,125.5999984741211,6923300.0,,,,,
2025-08-27,127.4000015258789,130.26300048828125,126.01000213623048,129.0500030517578,5567700.0,,,,,
2025-08-28,130.94000244140625,132.77999877929688,127.66300201416016,129.0,5588700.0,,,,,
2025-08-29,131.97999572753906,135.97000122070312,129.0,131.07000732421875,8140600.0,,,,,
2025-09-02,120.13999938964844,131.69000244140625,119.5999984741211,128.55999755859375,10272400.0,,,,,
2025-09-03,118.45999908447266,122.27100372314452,116.5999984741211,122.08999633789062,9473300.0,,,,,
2025-09-04,117.48999786376952,120.31999969482422,115.08000183105467,117.63999938964844,6393600.0,,,,,
2025-09-05,114.55999755859376,118.8000030517578,108.0199966430664,117.77999877929688,11544500.0,,,,,
2025-09-08,112.45999908447266,117.77999877929688,110.0500030517578,114.0,8410400.0,,,,,
2025-09-09,117.98999786376952,120.75,112.62000274658205,113.62999725341795,9098700.0,,,,,
2025-09-10,113.69000244140624,124.9800033569336,113.16999816894533,119.96499633789062,9925500.0,,,,,
2025-09-11,133.6999969482422,136.49000549316406,113.3000030517578,114.22000122070312,23638300.0,,,,,
2025-09-12,125.31999969482422,134.89999389648438,124.5,134.85000610351562,15291500.0,,,,,
2025-09-15,134.0500030517578,135.77999877929688,125.08000183105467,129.89999389648438,12573800.0,,,,,
2025-09-16,134.80999755859375,142.5500030517578,133.9199981689453,139.60000610351562,12723000.0,,,,,
2025-09-17,131.0399932861328,146.5,128.25999450683594,135.0,19405300.0,,,,,
2025-09-18,140.4199981689453,143.5800018310547,134.07000732421875,134.74000549316406,15939000.0,,,,,
2025-09-19,144.13999938964844,147.6999969482422,139.52999877929688,145.0500030517578,16115600.0,,,,,
2025-09-22,137.63999938964844,140.7100067138672,134.55999755859375,139.8800048828125,9117400.0,,,,,
2025-09-23,130.97000122070312,141.60000610351562,130.6999969482422,138.6699981689453,8952100.0,,,,,
2025-09-24,131.5800018310547,136.33999633789062,130.0399932861328,133.72999572753906,9155800.0,,,,,
2025-09-25,124.66000366210938,130.25999450683594,124.3000030517578,128.99000549316406,7729900.0,,,,,
2025-09-26,126.98999786376952,128.49000549316406,122.83000183105467,125.41999816894533,5467800.0,,,,,
2025-09-29,133.66000366210938,137.8000030517578,128.5,129.5,10474600.0,,,,,
2025-09-30,132.5800018310547,137.99000549316406,132.3699951171875,136.1999969482422,7965500.0,,,,,
2025-10-01,129.02999877929688,137.26699829101562,127.5999984741211,133.6199951171875,9067300.0,,,,,
2025-10-02,149.72000122070312,152.0500030517578,132.75,133.4499969482422,19216200.0,,,,,
2025-10-03,145.77999877929688,156.47000122070312,144.13999938964844,148.39999389648438,19333300.0,,,,,
2025-10-06,148.50999450683594,154.1719970703125,145.55999755859375,154.00999450683594,10810000.0,,,,,
2025-10-07,148.72000122070312,157.55999755859375,144.1840057373047,152.0,12330800.0,,,,,
2025-10-08,150.4600067138672,152.16000366210938,143.5500030517578,150.3000030517578,11706300.0,,,,,
2025-10-09,150.47999572753906,153.8800048828125,145.8000030517578,150.8000030517578,10237500.0,,,,,
2025-10-10,132.94000244140625,159.47000122070312,132.60499572753906,150.88999938964844,22403100.0,,,,,
2025-10-13,137.47000122070312,141.3800048828125,135.11000061035156,138.05999755859375,10351000.0,,,,,
2025-10-14,134.4600067138672,138.6199951171875,129.3300018310547,133.25,7650400.0,,,,,
2025-10-15,134.47999572753906,141.10000610351562,132.5800018310547,137.32000732421875,9018700.0,,,,,
2025-10-16,128.4600067138672,136.8699951171875,127.87999725341795,135.9199981689453,7387800.0,,,,,
2025-10-17,126.48999786376952,127.75800323486328,123.08999633789062,125.25,7818100.0,,,,,
2025-10-20,,,,,,130.80999755859375,135.72900390625,128.25,129.7899932861328,9339400.0
2025-10-21,,,,,,129.85000610351562,133.0,125.6500015258789,130.4499969482422,9603000.0
2025-10-22,,,,,,124.79000091552734,131.0,122.5,128.57000732421875,8810200.0
2025-10-23,,,,,,129.86000061035156,130.00999450683594,124.30999755859375,124.9800033569336,6896100.0
2025-10-24,,,,,,142.0500030517578,144.02999877929688,131.02000427246094,132.9600067138672,15678700.0
2025-10-27,,,,,,143.2899932861328,147.44000244140625,138.10000610351562,146.92999267578125,9715600.0
2025-10-28,,,,,,136.11000061035156,143.3800048828125,135.85000610351562,143.25,7857500.0
2025-10-29,,,,,,131.74000549316406,136.0500030517578,129.67999267578125,136.0,7593600.0
2025-10-30,,,,,,122.70999908447266,130.0,122.48999786376953,129.97000122070312,10751300.0
2025-10-31,,,,,,126.9800033569336,129.39999389648438,124.87999725341797,126.30999755859375,6616900.0
2025-11-03,,,,,,117.86000061035156,125.75,117.82599639892578,125.75,9050500.0
2025-11-04,,,,,,111.25,117.19999694824219,108.9000015258789,113.79000091552734,10279100.0
2025-11-05,,,,,,113.02999877929688,114.8499984741211,111.94000244140625,113.0999984741211,6050000.0
2025-11-06,,,,,,100.01000213623047,113.36000061035156,100.0,113.05000305175781,11702600.0
2025-11-07,,,,,,103.13999938964844,103.33000183105469,96.0999984741211,99.0,9524300.0
2025-11-10,,,,,,104.0999984741211,110.53500366210938,102.58000183105469,107.80000305175781,8568000.0
2025-11-11,,,,,,98.30000305175781,102.48999786376953,97.94999694824219,102.05000305175781,8745300.0
2025-11-12,,,,,,86.30000305175781,95.5199966430664,85.86000061035156,93.8499984741211,39011300.0
2025-11-13,,,,,,82.33999633789062,88.41999816894531,81.37999725341797,86.0199966430664,52219400.0
2025-11-14,,,,,,81.88999938964844,85.05000305175781,81.5,83.5,37549600.0
2025-11-17,,,,,,76.58999633789062,81.9000015258789,75.0999984741211,81.79000091552734,23753300.0
2025-11-18,,,,,,76.5999984741211,78.1500015258789,75.04299926757812,75.62000274658203,16437600.0
2025-11-19,,,,,,69.72000122070312,76.5999984741211,67.55000305175781,76.48999786376953,28886500.0
2025-11-20,,,,,,66.93000030517578,71.40499877929688,64.91999816894531,71.29000091552734,20369400.0
2025-11-21,,,,,,71.33000183105469,72.33000183105469,66.13999938964844,66.92500305175781,19456200.0
2025-11-24,,,,,,72.73999786376953,73.43000030517578,69.61000061035156,72.0,15679700.0
2025-11-25,,,,,,70.11000061035156,70.11000061035156,68.052001953125,69.13999938964844,12630900.0
2025-11-26,,,,,,72.63999938964844,73.29000091552734,68.86000061035156,71.1500015258789,15840800.0
2025-11-28,,,,,,79.93000030517578,81.4800033569336,74.0199966430664,75.30999755859375,22254900.0
2025-12-01,,,,,,75.94000244140625,79.83999633789062,75.2300033569336,77.48999786376953,18852700.0
2025-12-02,,,,,,77.44000244140625,80.7300033569336,77.18000030517578,78.4000015258789,16567100.0
2025-12-03,,,,,,86.29000091552734,86.58999633789062,75.97000122070312,78.38999938964844,21053700.0
2025-12-04,,,,,,87.45999908447266,88.2699966430664,83.19999694824219,83.9800033569336,14235400.0
2025-12-05,,,,,,85.62000274658203,86.66000366210938,83.13999938964844,86.08999633789062,10474100.0
2025-12-08,,,,,,83.95999908447266,87.41000366210938,81.33999633789062,86.94499969482422,10024600.0
2025-12-09,,,,,,88.87999725341797,89.9800033569336,81.76000213623047,83.2300033569336,14570000.0
2025-12-10,,,,,,88.41000366210938,89.55000305175781,85.05000305175781,87.33999633789062,9329300.0
2025-12-11,,,,,,88.56999969482422,89.26000213623047,83.33000183105469,85.8499984741211,11154500.0
2025-12-12,,,,,,83.47000122070312,91.30000305175781,82.02999877929688,89.52999877929688,13858000.0
2025-12-15,,,,,,75.45999908447266,84.18000030517578,74.73400115966797,83.8499984741211,15025000.0
2025-12-16,,,,,,83.0,83.5,77.33000183105469,77.86000061035156,15029100.0
2025-12-17,,,,,,79.19999694824219,85.73999786376953,79.08000183105469,82.87999725341797,10977800.0
2025-12-18,,,,,,80.98999786376953,84.47000122070312,80.08000183105469,82.73999786376953,10406200.0
2025-12-19,,,,,,86.12999725341797,86.30000305175781,82.43000030517578,82.43499755859375,13856900.0
2025-12-22,,,,,,87.0,91.19999694824219,86.43000030517578,87.73999786376953,10676200.0
2025-12-23,,,,,,82.12940216064453,85.56999969482422,81.5,84.80000305175781,3156785.0
