Date,Close,High,Low,Open,Volume,"('Close', 'UXIN')","('High', 'UXIN')","('Low', 'UXIN')","('Open', 'UXIN')","('Volume', 'UXIN')"
2024-06-03,2.2799999713897705,2.5409998893737797,2.259999990463257,2.380000114440918,75300.0,,,,,
2024-06-04,2.2100000381469727,2.390000104904175,2.2100000381469727,2.299999952316284,22600.0,,,,,
2024-06-05,2.2100000381469727,2.490000009536743,2.2100000381469727,2.25,89900.0,,,,,
2024-06-06,2.299999952316284,2.3499999046325684,2.150000095367432,2.259999990463257,19200.0,,,,,
2024-06-07,2.109999895095825,2.450000047683716,2.109999895095825,2.259999990463257,49300.0,,,,,
2024-06-10,2.2799999713897705,2.400000095367432,2.039999961853028,2.049999952316284,32600.0,,,,,
2024-06-11,2.190000057220459,2.259999990463257,2.1610000133514404,2.2249999046325684,9500.0,,,,,
2024-06-12,2.220000028610229,2.2799999713897705,2.1619999408721924,2.25,26600.0,,,,,
2024-06-13,2.259999990463257,2.36899995803833,2.2100000381469727,2.25,15300.0,,,,,
2024-06-14,2.150000095367432,2.25,2.0999999046325684,2.25,12900.0,,,,,
2024-06-17,2.130000114440918,2.180000066757202,2.068000078201294,2.180000066757202,13300.0,,,,,
2024-06-18,2.0999999046325684,2.3399999141693115,2.0999999046325684,2.109999895095825,6800.0,,,,,
2024-06-20,2.0999999046325684,2.180000066757202,2.0799999237060547,2.0799999237060547,4700.0,,,,,
2024-06-21,2.0199999809265137,2.0999999046325684,2.0199999809265137,2.0799999237060547,7000.0,,,,,
2024-06-24,2.069999933242798,2.095999956130981,2.0199999809265137,2.039999961853028,3800.0,,,,,
2024-06-25,2.069999933242798,2.1070001125335693,2.069999933242798,2.0899999141693115,4600.0,,,,,
2024-06-26,2.069999933242798,2.0999999046325684,2.0199999809265137,2.059999942779541,12800.0,,,,,
2024-06-27,2.0799999237060547,2.0999999046325684,2.0199999809265137,2.0199999809265137,9600.0,,,,,
2024-06-28,2.059999942779541,2.0929999351501465,2.0299999713897705,2.0299999713897705,3700.0,,,,,
2024-07-01,2.065000057220459,2.2300000190734863,2.0299999713897705,2.0299999713897705,13300.0,,,,,
2024-07-02,2.0299999713897705,2.249000072479248,2.0299999713897705,2.0299999713897705,8000.0,,,,,
2024-07-03,2.0999999046325684,2.1700000762939453,2.0350000858306885,2.052000045776367,2700.0,,,,,
2024-07-05,1.955000042915344,2.220000028610229,1.899999976158142,2.220000028610229,27800.0,,,,,
2024-07-08,1.8600000143051147,1.9900000095367432,1.5399999618530271,1.950000047683716,377500.0,,,,,
2024-07-09,1.850000023841858,1.919999957084656,1.75,1.830000042915344,39600.0,,,,,
2024-07-10,1.840000033378601,1.8630000352859497,1.725000023841858,1.7799999713897705,38000.0,,,,,
2024-07-11,1.8899999856948853,1.9600000381469729,1.6799999475479126,1.6799999475479126,91000.0,,,,,
2024-07-12,1.850000023841858,1.9600000381469729,1.815000057220459,1.909999966621399,33000.0,,,,,
2024-07-15,1.7999999523162842,1.9600000381469729,1.7999999523162842,1.830000042915344,17100.0,,,,,
2024-07-16,1.840000033378601,1.899999976158142,1.7999999523162842,1.8600000143051147,24800.0,,,,,
2024-07-17,1.8200000524520876,1.8899999856948853,1.75,1.850000023841858,33900.0,,,,,
2024-07-18,1.75,1.871000051498413,1.75,1.7999999523162842,14400.0,,,,,
2024-07-19,1.7400000095367432,1.825999975204468,1.7100000381469729,1.75,5600.0,,,,,
2024-07-22,1.8200000524520876,1.8289999961853027,1.7200000286102295,1.7200000286102295,7800.0,,,,,
2024-07-23,1.7400000095367432,1.8200000524520876,1.7300000190734863,1.7999999523162842,10000.0,,,,,
2024-07-24,1.7100000381469729,1.8200000524520876,1.7100000381469729,1.7400000095367432,8800.0,,,,,
2024-07-25,1.7300000190734863,1.75,1.7000000476837158,1.7200000286102295,17600.0,,,,,
2024-07-26,1.7799999713897705,1.7999999523162842,1.7200000286102295,1.7200000286102295,7100.0,,,,,
2024-07-29,1.7799999713897705,1.830000042915344,1.7100000381469729,1.7400000095367432,13300.0,,,,,
2024-07-30,1.7100000381469729,1.830000042915344,1.7000000476837158,1.75,15700.0,,,,,
2024-07-31,1.600000023841858,1.75,1.600000023841858,1.690000057220459,48500.0,,,,,
2024-08-01,1.659999966621399,1.950000047683716,1.6100000143051147,1.6100000143051147,35600.0,,,,,
2024-08-02,1.6299999952316284,1.6799999475479126,1.6100000143051147,1.649999976158142,11400.0,,,,,
2024-08-05,1.590000033378601,1.6200000047683716,1.5299999713897705,1.6100000143051147,41600.0,,,,,
2024-08-06,1.590000033378601,1.649999976158142,1.5499999523162842,1.5800000429153442,22400.0,,,,,
2024-08-07,1.600000023841858,1.6640000343322754,1.5499999523162842,1.6399999856948853,11100.0,,,,,
2024-08-08,1.600000023841858,1.6699999570846558,1.5809999704360962,1.6100000143051147,7000.0,,,,,
2024-08-09,1.600000023841858,1.6699999570846558,1.600000023841858,1.6699999570846558,5300.0,,,,,
2024-08-12,1.659999966621399,1.659999966621399,1.600000023841858,1.6200000047683716,3900.0,,,,,
2024-08-13,1.600000023841858,1.659999966621399,1.5800000429153442,1.6200000047683716,17100.0,,,,,
2024-08-14,1.600000023841858,1.659999966621399,1.600000023841858,1.6100000143051147,3700.0,,,,,
2024-08-15,1.600000023841858,1.659999966621399,1.600000023841858,1.6200000047683716,7500.0,,,,,
2024-08-16,1.659999966621399,1.659999966621399,1.600000023841858,1.6399999856948853,5400.0,,,,,
2024-08-19,1.6100000143051147,1.690000057220459,1.600000023841858,1.6299999952316284,19600.0,,,,,
2024-08-20,1.6699999570846558,1.7100000381469729,1.6200000047683716,1.6200000047683716,15900.0,,,,,
2024-08-21,1.690000057220459,1.6929999589920044,1.6299999952316284,1.6399999856948853,9200.0,,,,,
2024-08-22,1.621999979019165,1.690000057220459,1.621999979019165,1.6419999599456787,11100.0,,,,,
2024-08-23,1.690000057220459,1.7000000476837158,1.6349999904632568,1.649999976158142,9100.0,,,,,
2024-08-26,1.649999976158142,1.7000000476837158,1.6399999856948853,1.6399999856948853,6800.0,,,,,
2024-08-27,1.6100000143051147,1.7000000476837158,1.6100000143051147,1.7000000476837158,3800.0,,,,,
2024-08-28,1.5299999713897705,1.649999976158142,1.524999976158142,1.649999976158142,22300.0,,,,,
2024-08-29,1.5499999523162842,1.6299999952316284,1.5099999904632568,1.5099999904632568,11100.0,,,,,
2024-08-30,1.409999966621399,1.600000023841858,1.409999966621399,1.5399999618530271,17000.0,,,,,
2024-09-03,1.6799999475479126,1.7699999809265137,1.4299999475479126,1.4900000095367432,196000.0,,,,,
2024-09-04,1.6549999713897705,1.7100000381469729,1.4900000095367432,1.590000033378601,69000.0,,,,,
2024-09-05,1.565000057220459,1.6759999990463257,1.5399999618530271,1.600000023841858,14600.0,,,,,
2024-09-06,1.562000036239624,1.6699999570846558,1.5499999523162842,1.6200000047683716,28200.0,,,,,
2024-09-09,1.6200000047683716,1.659999966621399,1.5299999713897705,1.5800000429153442,24100.0,,,,,
2024-09-10,1.5449999570846558,1.6649999618530271,1.5299999713897705,1.600000023841858,16200.0,,,,,
2024-09-11,1.600000023841858,1.6200000047683716,1.5199999809265137,1.6200000047683716,21800.0,,,,,
2024-09-12,1.5199999809265137,1.6080000400543213,1.5199999809265137,1.5499999523162842,11300.0,,,,,
2024-09-13,1.5299999713897705,1.5850000381469729,1.5,1.5299999713897705,85300.0,,,,,
2024-09-16,1.5099999904632568,1.6130000352859497,1.4900000095367432,1.5700000524520874,10800.0,,,,,
2024-09-17,1.5199999809265137,1.5499999523162842,1.5,1.5099999904632568,15100.0,,,,,
2024-09-18,1.5199999809265137,1.5700000524520874,1.5049999952316284,1.5199999809265137,27400.0,,,,,
2024-09-19,1.4800000190734863,1.5700000524520874,1.4600000381469729,1.5299999713897705,32000.0,,,,,
2024-09-20,1.5850000381469729,1.659999966621399,1.4900000095367432,1.4900000095367432,118000.0,,,,,
2024-09-23,2.4800000190734863,2.640000104904175,1.5700000524520874,1.6100000143051147,18242400.0,,,,,
2024-09-24,2.509999990463257,2.5299999713897705,2.1600000858306885,2.3499999046325684,1462700.0,,,,,
2024-09-25,2.3499999046325684,2.490000009536743,2.25,2.4100000858306885,526300.0,,,,,
2024-09-26,2.8299999237060547,3.0799999237060547,2.3499999046325684,2.4600000381469727,2378200.0,,,,,
2024-09-27,5.199999809265137,5.96999979019165,2.9200000762939453,2.9600000381469727,46686400.0,,,,,
2024-09-30,6.710000038146973,7.840000152587891,5.659999847412109,5.75,24830500.0,,,,,
2024-10-01,6.019999980926514,6.369999885559082,4.800000190734863,6.150000095367432,5678100.0,,,,,
2024-10-02,5.550000190734863,6.579999923706055,5.010000228881836,6.440000057220459,1993000.0,,,,,
2024-10-03,5.489999771118164,5.739999771118164,5.010000228881836,5.400000095367432,1069300.0,,,,,
2024-10-04,7.349999904632568,7.349999904632568,5.309999942779541,5.590000152587891,7334900.0,,,,,
2024-10-07,6.230000019073486,7.389999866485596,5.820000171661377,7.340000152587891,2110300.0,,,,,
2024-10-08,5.949999809265137,6.21999979019165,5.449999809265137,5.659999847412109,576900.0,,,,,
2024-10-09,5.980000019073486,6.53000020980835,5.550000190734863,5.579999923706055,511000.0,,,,,
2024-10-10,5.639999866485596,6.179999828338623,5.5,5.900000095367432,372100.0,,,,,
2024-10-11,5.53000020980835,5.849999904632568,5.260000228881836,5.570000171661377,311300.0,,,,,
2024-10-14,5.650000095367432,5.789999961853027,5.400000095367432,5.639999866485596,198000.0,,,,,
2024-10-15,5.159999847412109,5.75,5.079999923706055,5.5,301600.0,,,,,
2024-10-16,5.940000057220459,5.949999809265137,5.21999979019165,5.300000190734863,500600.0,,,,,
2024-10-17,5.71999979019165,6.170000076293945,5.559999942779541,5.730000019073486,260000.0,,,,,
2024-10-18,5.949999809265137,6.880000114440918,5.75,6.099999904632568,777900.0,,,,,
2024-10-21,5.460000038146973,5.75,5.309999942779541,5.639999866485596,231500.0,,,,,
2024-10-22,5.5,5.699999809265137,5.340000152587891,5.369999885559082,124000.0,,,,,
2024-10-23,4.71999979019165,5.639999866485596,4.380000114440918,5.5,320100.0,,,,,
2024-10-24,4.429999828338623,4.840000152587891,4.420000076293945,4.840000152587891,115500.0,,,,,
2024-10-25,4.179999828338623,4.739999771118164,4.150000095367432,4.420000076293945,149100.0,,,,,
2024-10-28,4.449999809265137,4.78000020980835,4.079999923706055,4.269999980926514,250100.0,,,,,
