Date,Close,High,Low,Open,Volume,"('Close', 'WKEY')","('High', 'WKEY')","('Low', 'WKEY')","('Open', 'WKEY')","('Volume', 'WKEY')"
2024-09-16,2.2699999809265137,2.299999952316284,2.220000028610229,2.220000028610229,13200.0,,,,,
2024-09-17,2.2300000190734863,2.299999952316284,2.200999975204468,2.240000009536743,10700.0,,,,,
2024-09-18,2.289999961853028,2.440000057220459,2.13100004196167,2.180000066757202,49000.0,,,,,
2024-09-19,2.190000057220459,2.259999990463257,2.1700000762939453,2.190000057220459,27800.0,,,,,
2024-09-20,2.25,2.259999990463257,2.111999988555908,2.2100000381469727,5200.0,,,,,
2024-09-23,2.119999885559082,2.190000057220459,2.0999999046325684,2.119999885559082,13500.0,,,,,
2024-09-24,2.1700000762939453,2.200000047683716,2.0999999046325684,2.200000047683716,6500.0,,,,,
2024-09-25,2.2799999713897705,2.3299999237060547,2.119999885559082,2.1700000762939453,3300.0,,,,,
2024-09-26,2.150000095367432,2.289999961853028,2.109999895095825,2.289999961853028,15000.0,,,,,
2024-09-27,2.200000047683716,2.200000047683716,2.130000114440918,2.180000066757202,5600.0,,,,,
2024-09-30,2.319999933242798,2.3299999237060547,2.140000104904175,2.200000047683716,57500.0,,,,,
2024-10-01,2.2799999713897705,2.3399999141693115,2.150000095367432,2.2699999809265137,78500.0,,,,,
2024-10-02,2.220000028610229,2.3299999237060547,2.220000028610229,2.259999990463257,6400.0,,,,,
2024-10-03,2.299999952316284,2.299999952316284,2.200000047683716,2.200000047683716,10500.0,,,,,
2024-10-04,2.2799999713897705,2.315999984741211,2.1519999504089355,2.259999990463257,23500.0,,,,,
2024-10-07,2.309999942779541,2.390000104904175,2.240000009536743,2.2699999809265137,57200.0,,,,,
2024-10-08,2.299999952316284,2.380000114440918,2.200000047683716,2.3499999046325684,151300.0,,,,,
2024-10-09,2.200000047683716,2.299999952316284,2.150000095367432,2.2300000190734863,14400.0,,,,,
2024-10-10,2.2300000190734863,2.2950000762939453,2.0999999046325684,2.0999999046325684,48400.0,,,,,
2024-10-11,2.109999895095825,2.299999952316284,2.0799999237060547,2.200000047683716,66400.0,,,,,
2024-10-14,2.119999885559082,2.240000009536743,2.069999933242798,2.0799999237060547,34500.0,,,,,
2024-10-15,2.2300000190734863,2.2300000190734863,2.0799999237060547,2.0799999237060547,8700.0,,,,,
2024-10-16,2.190000057220459,2.2300000190734863,2.130000114440918,2.130000114440918,10800.0,,,,,
2024-10-17,2.180000066757202,2.2100000381469727,2.150000095367432,2.2100000381469727,13800.0,,,,,
2024-10-18,2.180000066757202,2.200000047683716,2.150000095367432,2.180000066757202,8500.0,,,,,
2024-10-21,2.109999895095825,2.2100000381469727,2.109999895095825,2.2100000381469727,7400.0,,,,,
2024-10-22,2.0799999237060547,2.1700000762939453,2.0,2.0999999046325684,30100.0,,,,,
2024-10-23,2.1600000858306885,2.200000047683716,1.9800000190734863,2.130000114440918,80800.0,,,,,
2024-10-24,2.0799999237060547,2.200000047683716,2.009999990463257,2.200000047683716,29700.0,,,,,
2024-10-25,2.0999999046325684,2.1600000858306885,2.0,2.059999942779541,13900.0,,,,,
2024-10-28,2.049999952316284,2.0899999141693115,2.0,2.049999952316284,9700.0,,,,,
2024-10-29,2.0199999809265137,2.0299999713897705,2.0,2.0,10900.0,,,,,
2024-10-30,2.0,2.0350000858306885,2.0,2.0,5800.0,,,,,
2024-10-31,1.9700000286102293,2.0,1.965000033378601,2.0,12900.0,,,,,
2024-11-01,1.940000057220459,2.039999961853028,1.9299999475479128,1.9700000286102293,14400.0,,,,,
2024-11-04,1.919999957084656,2.0199999809265137,1.919999957084656,1.9900000095367432,15500.0,,,,,
2024-11-05,1.9800000190734863,1.9800000190734863,1.919999957084656,1.9800000190734863,8900.0,,,,,
2024-11-06,1.8799999952316284,2.0,1.850000023841858,2.0,13800.0,,,,,
2024-11-07,1.7999999523162842,1.9700000286102293,1.7999999523162842,1.909999966621399,13100.0,,,,,
2024-11-08,1.840000033378601,1.9299999475479128,1.7999999523162842,1.809999942779541,18400.0,,,,,
2024-11-11,1.6749999523162842,1.871000051498413,1.6100000143051147,1.830000042915344,42300.0,,,,,
2024-11-12,1.6699999570846558,1.7699999809265137,1.6200000047683716,1.6699999570846558,29100.0,,,,,
2024-11-13,1.75,1.830999970436096,1.649999976158142,1.6699999570846558,56200.0,,,,,
2024-11-14,1.9700000286102293,1.9700000286102293,1.75,1.7699999809265137,74100.0,,,,,
2024-11-15,1.8899999856948853,1.9700000286102293,1.807000041007996,1.9700000286102293,29400.0,,,,,
2024-11-18,1.9700000286102293,1.996999979019165,1.8339999914169312,1.919999957084656,45100.0,,,,,
2024-11-19,2.0299999713897705,2.0899999141693115,1.850000023841858,1.9299999475479128,132600.0,,,,,
2024-11-20,1.9700000286102293,2.0,1.909999966621399,1.9600000381469729,21700.0,,,,,
2024-11-21,1.940000057220459,2.0299999713897705,1.870000004768372,2.0299999713897705,21600.0,,,,,
2024-11-22,2.0899999141693115,2.0899999141693115,1.7999999523162842,1.919999957084656,77000.0,,,,,
2024-11-25,2.390000104904175,2.400000095367432,2.0199999809265137,2.039999961853028,335200.0,,,,,
2024-11-26,2.109999895095825,2.200000047683716,2.0,2.200000047683716,158800.0,,,,,
2024-11-27,2.069999933242798,2.190000057220459,2.0199999809265137,2.140000104904175,27200.0,,,,,
2024-11-29,2.0999999046325684,2.180000066757202,2.0299999713897705,2.0899999141693115,26700.0,,,,,
2024-12-02,2.119999885559082,2.140000104904175,2.0299999713897705,2.109999895095825,51000.0,,,,,
2024-12-03,1.9900000095367432,2.174000024795532,1.9299999475479128,2.1600000858306885,71700.0,,,,,
2024-12-04,1.9900000095367432,2.0299999713897705,1.899999976158142,2.0,18700.0,,,,,
2024-12-05,2.049999952316284,2.0799999237060547,2.0199999809265137,2.0199999809265137,30500.0,,,,,
2024-12-06,2.059999942779541,2.1600000858306885,1.9600000381469729,2.0799999237060547,89300.0,,,,,
2024-12-09,2.220000028610229,2.220000028610229,2.049999952316284,2.049999952316284,68500.0,,,,,
2024-12-10,2.2799999713897705,2.3499999046325684,2.130000114440918,2.130000114440918,182200.0,,,,,
2024-12-11,2.400000095367432,2.880000114440918,2.2799999713897705,2.630000114440918,1867300.0,,,,,
2024-12-12,3.2799999713897705,3.890000104904175,2.4600000381469727,2.549999952316284,8568800.0,,,,,
2024-12-13,7.840000152587891,8.380000114440918,3.299999952316284,3.299999952316284,75525500.0,,,,,
2024-12-16,12.0,14.0,9.0,9.0,52029800.0,,,,,
2024-12-17,9.449999809265137,11.0,8.609999656677246,11.0,6699900.0,,,,,
2024-12-18,7.699999809265137,9.598999977111816,7.409999847412109,9.0,3791900.0,,,,,
2024-12-19,6.0,7.528999805450439,5.769999980926514,7.420000076293945,2759500.0,,,,,
2024-12-20,6.989999771118164,9.59000015258789,6.380000114440918,6.429999828338623,9367900.0,,,,,
2024-12-23,9.380000114440918,10.329999923706056,7.880000114440918,8.729999542236328,4696900.0,,,,,
2024-12-24,9.899999618530272,11.640000343322754,9.18000030517578,10.449999809265137,2810500.0,,,,,
2024-12-26,13.0,13.229999542236328,9.020000457763672,9.06999969482422,3698600.0,,,,,
2024-12-27,11.3100004196167,13.470000267028809,10.137999534606934,12.449999809265137,3270300.0,,,,,
2024-12-30,10.850000381469728,12.4399995803833,10.5,10.510000228881836,1599700.0,,,,,
2024-12-31,9.05500030517578,10.850000381469728,8.229999542236328,10.609999656677246,1473100.0,,,,,
2025-01-02,10.149999618530272,10.869999885559082,8.8100004196167,9.199999809265137,1390100.0,,,,,
2025-01-03,10.75,11.390000343322754,10.09000015258789,10.300000190734863,1254300.0,,,,,
2025-01-06,9.800000190734863,11.550000190734863,9.300000190734863,10.899999618530272,1229900.0,,,,,
2025-01-07,8.729999542236328,10.100000381469728,8.109999656677246,9.899999618530272,966300.0,,,,,
2025-01-08,6.570000171661377,7.89900016784668,5.849999904632568,7.849999904632568,1616800.0,,,,,
2025-01-10,10.079999923706056,10.68000030517578,7.110000133514404,7.25,6720900.0,,,,,
2025-01-13,7.929999828338623,9.795000076293944,7.900000095367432,9.369999885559082,2143800.0,,,,,
2025-01-14,7.559999942779541,8.34000015258789,7.0,7.510000228881836,1472200.0,,,,,
2025-01-15,7.869999885559082,8.75,7.651999950408935,8.0,1332400.0,,,,,
2025-01-16,7.46999979019165,7.96999979019165,7.320000171661377,7.75,575800.0,,,,,
2025-01-17,7.360000133514404,8.449999809265137,7.260000228881836,7.880000114440918,868400.0,,,,,
2025-01-21,9.970000267028809,10.600000381469728,7.440000057220459,7.659999847412109,3350300.0,,,,,
2025-01-22,8.829999923706055,9.59000015258789,8.5,9.420000076293944,945800.0,,,,,
2025-01-23,8.140000343322754,9.0600004196167,8.0,8.4399995803833,578200.0,,,,,
2025-01-24,8.369999885559082,10.09000015258789,8.25,9.399999618530272,1787700.0,,,,,
2025-01-27,7.889999866485596,8.449999809265137,7.59499979019165,8.020000457763672,729000.0,,,,,
2025-01-28,7.539999961853027,8.119999885559082,7.510000228881836,8.0,289900.0,,,,,
2025-01-29,7.230000019073486,7.940000057220459,7.010000228881836,7.599999904632568,402300.0,,,,,
2025-01-30,7.570000171661377,8.0600004196167,7.429999828338623,7.710000038146973,304500.0,,,,,
2025-01-31,7.510000228881836,7.96999979019165,7.28000020980835,7.46999979019165,375700.0,,,,,
2025-02-03,7.070000171661377,7.150000095367432,6.21999979019165,7.0,567300.0,,,,,
2025-02-04,6.900000095367432,7.300000190734863,6.800000190734863,7.059999942779541,306600.0,,,,,
2025-02-05,7.380000114440918,7.574999809265137,6.949999809265137,7.199999809265137,503500.0,,,,,
2025-02-06,7.550000190734863,7.869999885559082,7.050000190734863,7.869999885559082,968900.0,,,,,
2025-02-07,7.110000133514404,7.464000225067139,7.099999904632568,7.199999809265137,170500.0,,,,,
2025-02-10,6.880000114440918,7.21999979019165,6.760000228881836,7.21999979019165,250600.0,,,,,
2025-02-11,6.980000019073486,7.559999942779541,6.880000114440918,7.139999866485596,375700.0,,,,,
2025-02-12,6.760000228881836,6.940000057220459,6.611000061035156,6.78000020980835,221800.0,,,,,
2025-02-13,6.449999809265137,6.75,6.090000152587891,6.579999923706055,443900.0,,,,,
2025-02-14,6.059999942779541,6.579999923706055,5.860000133514404,6.420000076293945,327200.0,,,,,
2025-02-18,5.829999923706055,6.130000114440918,5.610000133514404,5.940000057220459,382200.0,,,,,
2025-02-19,5.989999771118164,6.210000038146973,5.730000019073486,5.789999961853027,236000.0,,,,,
2025-02-20,5.96999979019165,6.269999980926514,5.723999977111816,6.260000228881836,311600.0,,,,,
2025-02-21,5.519999980926514,5.96999979019165,5.320000171661377,5.96999979019165,205700.0,,,,,
2025-02-24,5.369999885559082,5.829999923706055,5.260000228881836,5.829999923706055,200500.0,,,,,
2025-02-25,4.920000076293945,5.369999885559082,4.800000190734863,5.309999942779541,278000.0,,,,,
2025-02-26,4.929999828338623,5.146999835968018,4.900000095367432,4.940000057220459,92400.0,,,,,
2025-02-27,4.449999809265137,5.079999923706055,4.400000095367432,5.079999923706055,125900.0,,,,,
2025-02-28,4.28000020980835,4.519999980926514,4.210000038146973,4.400000095367432,160700.0,,,,,
2025-03-03,3.690000057220459,4.494999885559082,3.5999999046325684,4.409999847412109,210900.0,,,,,
2025-03-04,3.660000085830689,3.7739999294281006,3.440000057220459,3.680000066757202,188500.0,,,,,
2025-03-05,3.950000047683716,3.990000009536743,3.759999990463257,3.940000057220459,117600.0,,,,,
2025-03-06,4.789999961853027,5.107999801635742,3.795000076293945,3.849999904632568,616900.0,,,,,
2025-03-07,4.989999771118164,5.098999977111816,4.480000019073486,5.010000228881836,402800.0,,,,,
2025-03-10,4.579999923706055,4.989999771118164,4.349999904632568,4.824999809265137,192700.0,,,,,
2025-03-11,4.429999828338623,4.670000076293945,4.230000019073486,4.519999980926514,131200.0,,,,,
2025-03-12,4.570000171661377,4.949999809265137,4.460000038146973,4.659999847412109,243500.0,,,,,
2025-03-13,4.679999828338623,4.75,4.380000114440918,4.539999961853027,105900.0,,,,,
2025-03-14,4.869999885559082,5.199999809265137,4.590000152587891,4.679999828338623,276700.0,,,,,
2025-03-17,5.25,5.300000190734863,4.730000019073486,5.059999942779541,243700.0,,,,,
2025-03-18,4.949999809265137,5.099999904632568,4.619999885559082,5.019999980926514,154300.0,,,,,
2025-03-19,4.860000133514404,5.150000095367432,4.860000133514404,5.010000228881836,76200.0,,,,,
2025-03-20,4.25,4.920000076293945,4.170000076293945,4.75,102300.0,,,,,
2025-03-21,4.630000114440918,4.665999889373779,4.389999866485596,4.480000019073486,117000.0,,,,,
2025-03-24,4.460000038146973,4.749000072479248,4.364999771118164,4.690000057220459,147500.0,,,,,
2025-03-25,4.480000019073486,4.699999809265137,4.380000114440918,4.610000133514404,57800.0,,,,,
2025-03-26,4.409999847412109,4.489999771118164,4.248000144958496,4.400000095367432,42500.0,,,,,
2025-03-27,4.5,4.550000190734863,4.199999809265137,4.380000114440918,63900.0,,,,,
2025-03-28,3.950000047683716,4.489999771118164,3.7699999809265137,4.489999771118164,97600.0,,,,,
2025-03-31,3.930000066757202,3.990000009536743,3.75,3.890000104904175,52200.0,,,,,
2025-04-01,3.950000047683716,4.0,3.75,3.880000114440918,82900.0,,,,,
2025-04-02,4.050000190734863,4.125,3.900000095367432,3.9800000190734863,77700.0,,,,,
2025-04-03,3.880000114440918,4.079999923706055,3.75,3.759999990463257,92900.0,,,,,
2025-04-04,3.390000104904175,3.5899999141693115,3.109999895095825,3.5899999141693115,120900.0,,,,,
2025-04-07,3.299999952316284,3.450000047683716,2.5,3.190000057220459,123000.0,,,,,
2025-04-08,3.220000028610229,3.723000049591065,2.950000047683716,3.5,80800.0,,,,,
2025-04-09,3.630000114440918,3.819999933242798,3.2699999809265137,3.2699999809265137,92500.0,,,,,
2025-04-10,3.3499999046325684,3.5999999046325684,3.309999942779541,3.490000009536743,51200.0,,,,,
2025-04-11,4.230000019073486,4.599999904632568,3.549999952316284,3.700000047683716,353800.0,,,,,
2025-04-14,4.0,4.300000190734863,3.930000066757202,4.210000038146973,117000.0,,,,,
2025-04-15,3.930000066757202,4.199999809265137,3.927999973297119,4.010000228881836,24900.0,,,,,
2025-04-16,3.7200000286102295,3.990000009536743,3.660000085830689,3.819999933242798,42400.0,,,,,
2025-04-17,3.640000104904175,3.819999933242798,3.369999885559082,3.7699999809265137,44000.0,,,,,
2025-04-21,3.4600000381469727,3.799999952316284,3.259999990463257,3.700000047683716,64600.0,,,,,
2025-04-22,3.7799999713897705,3.900000095367432,3.440999984741211,3.5,61800.0,,,,,
2025-04-23,3.900000095367432,4.001999855041504,3.809999942779541,3.9600000381469727,108900.0,,,,,
2025-04-24,3.849999904632568,4.079999923706055,3.829999923706055,3.900000095367432,63700.0,,,,,
2025-04-25,3.7699999809265137,3.901000022888184,3.7200000286102295,3.900000095367432,88600.0,,,,,
2025-04-28,3.7699999809265137,3.890000104904175,3.670000076293945,3.7899999618530273,64600.0,,,,,
2025-04-29,4.079999923706055,4.114999771118164,3.7820000648498535,3.849999904632568,63100.0,,,,,
2025-04-30,3.7200000286102295,4.0,3.7100000381469727,3.930000066757202,75700.0,,,,,
2025-05-01,3.859999895095825,4.010000228881836,3.75,3.849999904632568,79900.0,,,,,
2025-05-02,4.369999885559082,4.53000020980835,3.880000114440918,3.920000076293945,248300.0,,,,,
2025-05-05,4.230000019073486,4.5,4.170000076293945,4.449999809265137,59500.0,,,,,
2025-05-06,4.230000019073486,4.300000190734863,4.099999904632568,4.300000190734863,38100.0,,,,,
2025-05-07,4.230000019073486,4.336999893188477,4.179999828338623,4.25,45500.0,,,,,
2025-05-08,4.630000114440918,4.849999904632568,4.28000020980835,4.309999942779541,141100.0,,,,,
2025-05-09,4.480000019073486,4.710000038146973,4.340000152587891,4.710000038146973,112200.0,,,,,
2025-05-12,5.059999942779541,5.110000133514404,4.598999977111816,4.730000019073486,214300.0,,,,,
2025-05-13,5.300000190734863,5.75,5.019999980926514,5.5,332900.0,,,,,
2025-05-14,5.010000228881836,5.545000076293945,4.882999897003174,5.340000152587891,137400.0,,,,,
2025-05-15,5.449999809265137,5.699999809265137,4.949999809265137,5.150000095367432,147100.0,,,,,
2025-05-16,5.840000152587891,5.978000164031982,5.199999809265137,5.5,149500.0,,,,,
2025-05-19,6.550000190734863,6.599999904632568,5.710000038146973,6.0,339100.0,,,,,
2025-05-20,6.25,7.0,6.0,6.690000057220459,263000.0,,,,,
2025-05-21,6.510000228881836,7.090000152587891,6.070000171661377,6.25,391400.0,,,,,
2025-05-22,7.139999866485596,7.349999904632568,6.449999809265137,6.829999923706055,478200.0,,,,,
2025-05-23,6.619999885559082,6.940999984741211,6.369999885559082,6.900000095367432,196400.0,,,,,
2025-05-27,6.960000038146973,7.489999771118164,6.800000190734863,7.03000020980835,433100.0,,,,,
2025-05-28,7.059999942779541,7.418000221252441,6.909999847412109,7.190000057220459,181100.0,,,,,
2025-05-29,6.46999979019165,7.091000080108643,6.419000148773193,7.050000190734863,152300.0,,,,,
2025-05-30,6.21999979019165,6.730000019073486,6.0,6.699999809265137,134500.0,,,,,
2025-06-02,6.050000190734863,6.331999778747559,5.860000133514404,5.980000019073486,106000.0,,,,,
2025-06-03,6.840000152587891,6.880000114440918,6.099999904632568,6.239999771118164,181600.0,,,,,
2025-06-04,6.670000076293945,6.760000228881836,6.547999858856201,6.619999885559082,101700.0,,,,,
2025-06-05,6.380000114440918,6.789999961853027,6.119999885559082,6.730000019073486,90600.0,,,,,
2025-06-06,6.590000152587891,6.760000228881836,6.327000141143799,6.440000057220459,103600.0,,,,,
2025-06-09,7.75,8.109999656677246,6.630000114440918,6.760000228881836,783200.0,,,,,
2025-06-10,7.215000152587891,7.559999942779541,7.0,7.380000114440918,222800.0,,,,,
2025-06-11,7.019999980926514,7.400000095367432,6.809999942779541,7.179999828338623,263900.0,,,,,
2025-06-12,6.800000190734863,7.007999897003174,6.659999847412109,6.949999809265137,174500.0,,,,,
2025-06-13,6.409999847412109,6.78000020980835,6.400000095367432,6.679999828338623,156800.0,,,,,
2025-06-16,6.414999961853027,6.896999835968018,6.300000190734863,6.71999979019165,224800.0,,,,,
2025-06-17,6.449999809265137,6.639999866485596,6.238999843597412,6.599999904632568,202800.0,,,,,
2025-06-18,6.110000133514404,6.510000228881836,6.0,6.449999809265137,215300.0,,,,,
2025-06-20,6.289999961853027,6.380000114440918,5.940000057220459,6.320000171661377,193000.0,,,,,
2025-06-23,5.920000076293945,7.079999923706055,5.135000228881836,6.210000038146973,918300.0,,,,,
2025-06-24,6.369999885559082,6.519999980926514,6.019000053405762,6.099999904632568,417300.0,,,,,
2025-06-25,6.300000190734863,6.679999828338623,6.150000095367432,6.449999809265137,264600.0,,,,,
2025-06-26,7.119999885559082,7.119999885559082,6.309999942779541,6.5,239300.0,,,,,
2025-06-27,6.570000171661377,6.880000114440918,6.400000095367432,6.880000114440918,173300.0,,,,,
2025-06-30,6.559999942779541,6.679999828338623,6.420000076293945,6.590000152587891,119800.0,,,,,
2025-07-01,6.449999809265137,6.5,6.210000038146973,6.449999809265137,50100.0,,,,,
2025-07-02,6.679999828338623,6.710000038146973,6.260000228881836,6.429999828338623,112300.0,,,,,
2025-07-03,6.639999866485596,6.729000091552734,6.409999847412109,6.519999980926514,107600.0,,,,,
2025-07-07,6.659999847412109,6.800000190734863,6.460000038146973,6.460000038146973,168100.0,,,,,
2025-07-08,6.260000228881836,6.695000171661377,6.179999828338623,6.670000076293945,267000.0,,,,,
2025-07-09,6.269999980926514,6.449999809265137,6.079999923706055,6.300000190734863,103200.0,,,,,
2025-07-10,6.070000171661377,6.296000003814697,6.0,6.199999809265137,175300.0,,,,,
2025-07-11,5.75,6.349999904632568,5.71999979019165,6.070000171661377,145800.0,,,,,
2025-07-14,6.0,6.058000087738037,5.809999942779541,5.920000076293945,82300.0,,,,,
2025-07-15,5.820000171661377,6.048999786376953,5.800000190734863,5.909999847412109,53100.0,,,,,
2025-07-16,6.059999942779541,6.059999942779541,5.820000171661377,5.900000095367432,52100.0,,,,,
2025-07-17,6.409999847412109,6.5,6.210000038146973,6.25,209500.0,,,,,
2025-07-18,6.519999980926514,6.925000190734863,6.429999828338623,6.599999904632568,329600.0,,,,,
2025-07-21,6.119999885559082,6.670000076293945,6.019999980926514,6.53000020980835,192200.0,,,,,
2025-07-22,5.929999828338623,6.300000190734863,5.789999961853027,6.25,153800.0,,,,,
