Date,Close,High,Low,Open,Volume,"('Close', 'SIRI')","('High', 'SIRI')","('Low', 'SIRI')","('Open', 'SIRI')","('Volume', 'SIRI')"
2024-07-29,33.5128288269043,34.93286388547929,33.0394838073793,34.459518865954294,3052650.0,,,,,
2024-07-30,33.03948211669922,33.41815594614037,31.524775964927475,32.850143396310784,1827530.0,,,,,
2024-07-31,32.66080474853516,34.27017845841128,32.66080474853516,33.03948219015391,2517220.0,,,,,
2024-08-01,30.578086853027344,33.22881818063091,30.01007428687509,33.03948306613737,1816120.0,,,,,
2024-08-02,29.53672981262207,30.010074830095707,29.063384795148437,29.631397371582445,1634030.0,,,,,
2024-08-05,28.495370864868164,29.15805281643795,27.075335789931227,27.26467271652204,1118790.0,,,,,
2024-08-06,29.158052444458008,29.82073619324167,28.30603177149898,28.874046155360983,1218750.0,,,,,
2024-08-07,29.44206047058105,30.010074853118773,28.874046088043333,29.34739110588011,971400.0,,,,,
2024-08-08,29.915407180786133,30.294082855344328,29.44206213617138,29.72606844067301,959130.0,,,,,
2024-08-09,29.98224639892578,30.173216852023657,29.40933686086137,29.886761172376843,1196470.0,,,,,
2024-08-12,28.454484939575195,29.982242923582973,28.072545898880502,29.60030388288828,1084510.0,,,,,
2024-08-13,28.64546012878418,29.027399232922107,28.35900625598806,28.454489666100564,998500.0,,,,,
2024-08-14,27.786094665527344,28.931911894492167,27.786094665527344,28.454487593782865,905480.0,,,,,
2024-08-15,28.836427688598636,31.22354912569358,28.74094246686901,29.886759663937116,3379240.0,,,,,
2024-08-16,28.64546012878418,29.409338337060035,28.454489666100564,29.027399232922107,1914520.0,,,,,
2024-08-19,29.02739715576172,29.122882380270735,28.07254855312989,28.83642852797286,2053570.0,,,,,
2024-08-20,31.03257942199707,31.700974168808678,29.027397002791425,29.027397002791425,2605070.0,,,,,
2024-08-21,31.22355079650879,34.75649144095348,31.1280637484404,33.228731453985226,3374480.0,,,,,
2024-08-22,29.98224639892578,31.79645841843873,29.79127776705712,31.70097501311901,1979970.0,,,,,
2024-08-23,30.55515480041504,31.032579094171524,29.79127665889632,30.459669577417912,1316460.0,,,,,
2024-08-26,29.69579124450684,31.89194407436973,29.40933557736169,30.8416084494,1753750.0,,,,,
2024-08-27,30.173215866088867,30.650638340774947,29.60030634674475,29.88676019580223,1233640.0,,,,,
2024-08-28,30.937095642089844,31.22354948938621,29.60030616476242,30.45966952788066,1908020.0,,,,,
2024-08-29,31.12806510925293,31.605489443090917,30.65064077541495,30.93709828968462,1300670.0,,,,,
2024-08-30,31.41451835632324,31.510001753137384,30.74612365124992,31.319031317050992,1177770.0,,,,,
2024-09-03,29.791275024414062,31.510001659148735,29.6003045888973,31.414518262619403,1600220.0,,,,,
2024-09-04,27.9770622253418,29.982244576039843,27.78609360508381,29.600305514294764,2454180.0,,,,,
2024-09-05,27.786094665527344,28.454487593782865,27.30867036481804,28.359004190624344,1475750.0,,,,,
2024-09-06,26.067365646362305,27.69060896962509,25.87639702206789,27.59512374686331,2945180.0,,,,,
2024-09-09,25.494457244873047,26.54478920242234,25.39897202476063,26.3538205834266,4270150.0,,,,,
2024-09-10,26.14375305175781,26.840793892165205,23.3269508622951,24.10992639849307,15696900.0,,,,,
2024-09-11,27.031763076782227,27.738350814934748,25.39897286184109,26.544790077265795,11307900.0,,,,,
2024-09-12,24.367734909057617,26.99356836508808,24.186313178515014,26.99356836508808,10057800.0,,,,,
2024-09-13,23.403339385986328,24.654190541050117,23.3937906814464,24.43457580031929,8832700.0,,,,,
2024-09-16,22.572620391845703,23.4033394777862,21.70370830882485,23.34604907155108,10845300.0,,,,,
2024-09-17,22.21932601928711,22.95455983404809,21.713255636160252,22.77313810104351,9943100.0,,,,,
2024-09-18,22.21932601928711,22.887718906246043,22.0951946888838,22.83042850364477,8038600.0,,,,,
2024-09-19,22.93546295166016,23.804374999477822,22.52487777761308,22.534426481803607,8306000.0,,,,,
2024-09-20,23.82347297668457,24.453672898473503,22.839978276327106,22.91636609044609,13429100.0,,,,,
2024-09-23,24.44412422180176,24.96929021681228,23.689792962945003,23.88076340907382,10136500.0,,,,,
2024-09-24,23.011850357055664,24.329540551153777,22.782686924222475,24.25315274020938,8270900.0,,,,,
2024-09-25,23.030948638916016,23.126432040297445,22.57261993463112,22.92591471192148,4395900.0,,,,,
2024-09-26,23.250564575195312,23.355596686377684,22.55352551027829,23.28875757347184,4800600.0,,,,,
2024-09-27,23.279207229614254,23.775728920855947,22.9641072757934,23.43198467565172,4762900.0,,,,,
2024-09-30,22.58216857910156,23.27920760621983,22.505780765461605,23.241014610014417,4853700.0,,,,,
2024-10-01,21.636869430541992,22.6585571553226,21.503191207480366,22.52487893226097,6370000.0,,,,,
2024-10-02,22.572620391845703,22.572620391845703,21.484093567232588,21.636869198012352,5483100.0,,,,,
2024-10-03,22.133390426635746,22.267068645349468,21.59867573055169,22.267068645349468,5470000.0,,,,,
2024-10-04,21.703706741333008,22.34345533198009,21.598674641025816,22.171582304458628,4893300.0,,,,,
2024-10-07,22.076101303100582,22.114294301566154,21.178543073794195,21.66551609752758,5175000.0,,,,,
2024-10-08,22.362552642822266,22.419843044671403,21.37905800139534,21.971064891266572,5095800.0,,,,,
2024-10-09,22.67765235900879,22.859074087824983,21.9233211537192,22.26706720384904,4897300.0,,,,,
2024-10-10,23.20281982421875,23.451080674194426,22.34345646429012,22.610814723009103,6458800.0,,,,,
2024-10-11,23.804372787475582,24.0048900931564,23.10733383740095,23.279205033172104,5439500.0,,,,,
2024-10-14,25.685426712036133,26.05781890064853,24.93109727282017,25.06477549265433,19091900.0,,,,,
2024-10-15,25.8572998046875,26.487499729859707,25.76181458121886,26.153302358334045,10797800.0,,,,,
2024-10-16,25.84775161743164,26.68801941529446,25.23664908897082,26.115109884247847,7192200.0,,,,,
2024-10-17,25.87639808654785,26.134207652241447,25.48491029622612,25.83820326738026,6218600.0,,,,,
2024-10-18,26.363370895385746,26.68801957082988,25.90504217513984,26.1055613317279,5986800.0,,,,,
2024-10-21,25.952783584594727,26.91718082765031,25.790459260095684,26.91718082765031,7362700.0,,,,,
2024-10-22,25.981428146362305,26.66892026728877,25.88594474843725,26.124656885708035,5045300.0,,,,,
2024-10-23,25.599489212036133,26.53524217869693,25.17935715973766,26.029171789647165,6125800.0,,,,,
2024-10-24,25.33213233947754,25.72362009390633,25.07432279742081,25.67587657432413,4447100.0,,,,,
2024-10-25,25.20800399780273,25.70452573293811,25.19845529275445,25.52310397947917,4805700.0,,,,,
2024-10-28,25.80955696105957,26.0100742823612,25.25574487493197,25.398971793180145,4801200.0,,,,,
2024-10-29,26.40156364440918,26.859890539109998,25.82865411541857,25.952785454334947,6509200.0,,,,,
2024-10-30,26.153301239013672,26.49704730029732,25.97188132553981,26.353820381838823,6035400.0,,,,,
2024-10-31,25.456260681152344,26.07691183744117,25.04567553770973,25.78090931451493,9389000.0,,,,,
2024-11-01,26.40156364440918,27.537833997763823,26.019624565491835,26.038721974745,10590200.0,,,,,
2024-11-04,24.759225845336918,26.659374444851142,24.596901501598047,26.46840398590097,9650800.0,,,,,
2024-11-05,25.41535186767578,25.463595914587238,24.701329299110235,24.84606328023701,5723900.0,,,,,
2024-11-06,25.2802677154541,26.07148188370213,25.19342695646176,25.85920365487976,5180200.0,,,,,
2024-11-07,25.20307731628418,26.05218475022241,25.18377895996017,25.473246943250068,4896800.0,,,,,
2024-11-08,25.212722778320312,25.357458599590004,24.730274948467788,25.09693632977546,3906700.0,,,,,
2024-11-11,26.47673797607422,26.82409916942787,24.990797745398044,25.26096919835529,7252600.0,,,,,
2024-11-12,26.206565856933597,26.39954572419634,25.7434163839739,26.05218269928036,6484700.0,,,,,
2024-11-13,25.569734573364254,26.438140285135887,25.492542995437724,26.34165035262962,3699000.0,,,,,
2024-11-14,26.081130981445312,26.68901445213543,25.675874720854413,25.772362816867872,5090900.0,,,,,
2024-11-15,24.894306182861328,25.89779850794651,24.72062651772797,25.868850976894784,5322500.0,,,,,
2024-11-18,24.23818016052246,24.990797609008272,24.132041047369867,24.894307673450683,4900200.0,,,,,
2024-11-19,24.28642463684082,24.682031723257506,23.881168372658788,24.132041473380283,3473400.0,,,,,
2024-11-20,24.32501792907715,24.759221698380045,23.75573120100232,24.27677388377343,3797500.0,,,,,
2024-11-21,24.8653621673584,25.12588444319808,23.77502901605564,24.247827679398508,4630700.0,,,,,
2024-11-22,25.299564361572266,25.531139106620945,24.72062841914681,24.797820000829702,3690700.0,,,,,
2024-11-25,25.762714385986328,25.91709754152545,25.164478277977945,25.714468499635117,6734700.0,,,,,
2024-11-26,25.396053314208984,25.733767161126185,25.24167015682839,25.685523114591906,3006100.0,,,,,
2024-11-27,25.685523986816406,26.03288518252217,25.38640499889072,25.521491646480293,2852700.0,,,,,
2024-11-29,26.00393867492676,26.20656587937297,25.56008571599936,25.65657564971335,1952700.0,,,,,
2024-12-02,26.54428100585937,26.698664171081703,25.550437769397224,26.023236442939652,4883500.0,,,,,
2024-12-03,26.389896392822266,26.92058826410988,25.80130945745817,26.438140439160268,5412600.0,,,,,
2024-12-04,26.8048038482666,27.08462265094068,26.139025284067184,26.43814244289604,3699900.0,,,,,
2024-12-05,26.119726181030277,27.123218587673662,26.09078048801834,26.968835423635063,3926800.0,,,,,
2024-12-06,27.31619644165039,27.325845619387973,26.25481081561865,26.389897463552312,4612200.0,,,,,
2024-12-09,27.73110008239746,28.155654673331107,27.3354930227976,27.374089731242638,4341400.0,,,,,
2024-12-10,24.33466911315918,26.862696679963417,23.9294128418514,26.19691812558796,14314200.0,,,,,
2024-12-11,24.62413787841797,25.145180581908843,23.83292372546252,24.614488700895045,7015200.0,,,,,
2024-12-12,23.939064025878903,24.75922581515899,23.9294148471353,24.556598582721207,3722400.0,,,,,
2024-12-13,23.263635635375977,24.0066039167178,22.925921776370163,23.89081746473393,5564100.0,,,,,
2024-12-16,21.845237731933597,23.340827148772064,21.845237731933597,23.25398638984114,8340900.0,,,,,
2024-12-17,21.555768966674805,21.82594041119656,21.025077095370087,21.81629123385017,11153600.0,,,,,
2024-12-18,20.754905700683597,21.854886155319797,20.706659813835792,21.68120464345252,8406100.0,,,,,
2024-12-19,19.857553482055664,20.84174754021171,19.751414365864573,20.75490677976309,10851900.0,,,,,
2024-12-20,22.269794464111328,22.38558276714784,20.23386378529816,20.4075453196566,14544200.0,,,,,
2024-12-23,22.4434757232666,23.022413550564888,22.298741726540182,22.66540130760661,5971100.0,,,,,
2024-12-24,22.57855796813965,22.858378591592245,22.240844120673287,22.48206803452177,2320600.0,,,,,
2024-12-26,22.61715507507324,22.76188905784648,22.404876849306213,22.59785671993216,3818700.0,,,,,
2024-12-27,22.318035125732425,22.655748964516764,22.086460395238337,22.636450610210836,3814100.0,,,,,
2024-12-30,21.999622344970703,22.26979381728027,21.66191030507448,22.192602230962198,5011900.0,,,,,
2024-12-31,21.999622344970703,22.30839053063561,21.671557643020726,22.13470900132178,4697500.0,,,,,
2025-01-02,21.324195861816406,22.086462526534135,21.304897505648228,22.0671660107585,5339800.0,,,,,
2025-01-03,21.5750675201416,21.719801500886124,21.27594854082485,21.39173682965592,4355500.0,,,,,
2025-01-06,22.318035125732425,22.482067456548112,21.84523648759129,21.961024773034516,6238500.0,,,,,
2025-01-07,22.28909111022949,22.81978301079037,22.10576041132614,22.482069146618677,5239400.0,,,,,
2025-01-08,20.793500900268555,21.922428904957005,20.78385356313806,21.91277972743408,8419300.0,,,,,
2025-01-10,20.09877586364746,20.81279840773436,20.08912668651749,20.74525600821689,6550900.0,,,,,
2025-01-13,20.16632080078125,20.50403468125694,19.857554455338075,20.060183519780526,5229100.0,,,,,
2025-01-14,20.561925888061523,20.76455493256947,20.204915526412503,20.45578861750251,3544100.0,,,,,
2025-01-15,20.803152084350582,21.324196678491205,20.79350290589695,20.957535258823523,3209900.0,,,,,
2025-01-16,21.16016387939453,21.198758752002675,20.64876847449052,20.72596006009937,3380700.0,,,,,
2025-01-17,21.48822784423828,21.517173537607388,21.111917266907337,21.35314119374326,4156800.0,,,,,
2025-01-21,21.411035537719727,21.99962064784232,21.35314047215296,21.69085432638933,3572000.0,,,,,
2025-01-22,21.324195861816406,21.604014664684865,21.054024396639495,21.43033313995632,4249200.0,,,,,
2025-01-23,21.353139877319336,21.439980632857925,21.054022741793304,21.343492540386062,4312600.0,,,,,
2025-01-24,21.189109802246094,21.468930453341,21.034726629363583,21.37244051019129,3889700.0,,,,,
2025-01-27,21.121566772460938,21.295248296939715,20.697013979726748,20.91893955416406,4682200.0,,,,,
2025-01-28,21.28559875488281,21.401387049352845,20.947884889770428,21.14086476708965,4031700.0,,,,,
2025-01-29,21.073322296142575,21.536471791787086,20.899640775177765,21.227705461357417,6166700.0,,,,,
2025-01-30,22.29874038696289,22.63645241223924,21.218056384901057,21.218056384901057,12564500.0,,,,,
2025-01-31,23.167146682739254,23.29258231778311,22.31803741028415,22.45312406386124,10838000.0,,,,,
2025-02-03,23.157495498657227,23.37942105549185,22.067164228701436,22.56890856580745,8417300.0,,,,,
2025-02-04,23.7557315826416,23.95835878464328,23.215388696519007,23.94870960734905,10058100.0,,,,,
2025-02-05,24.884660720825195,24.923255591409223,23.601347686743612,23.94871072396224,8674100.0,,,,,
2025-02-06,25.00044822692871,25.405704507304247,24.585542768402263,25.087288989894365,8119200.0,,,,,
2025-02-07,24.80543708801269,25.195459303593964,24.46416695196435,25.195459303593964,5654400.0,,,,,
2025-02-10,25.2149600982666,25.917000064566743,24.63967665068927,24.95169441348933,5584200.0,,,,,
2025-02-11,25.29296493530273,25.55622876443273,24.464166577520096,24.863939574843616,5073700.0,,,,,
2025-02-12,25.16620635986328,25.468475197271715,24.72743207486399,25.010197477227187,4493500.0,,,,,
2025-02-13,25.780492782592773,26.0730089705505,25.05895124049416,25.21496012204129,4955800.0,,,,,
2025-02-14,26.433780670166016,26.482532748232348,25.887747725005767,26.004755316046552,5031700.0,,,,,
2025-02-18,25.858495712280277,26.726295297646377,25.73173734107272,26.697042936650988,5348700.0,,,,,
2025-02-19,24.571422576904297,25.487974274495677,24.34715818642999,25.487974274495677,6151900.0,,,,,
2025-02-20,24.56167221069336,25.09795250804977,24.483667769991108,24.620175076276904,3555700.0,,,,,
2025-02-21,24.132646560668945,24.737182363518954,23.908384028874806,24.688428426320744,4939000.0,,,,,
2025-02-24,24.37640953063965,25.02969738045169,24.22040065842535,24.298405094532495,4153300.0,,,,,
2025-02-25,23.898632049560547,24.629924333109745,23.654867955044143,24.39591102554669,4112900.0,,,,,
2025-02-26,23.528112411499023,24.06439459973683,23.342853016442444,23.937636213884776,3616000.0,,,,,
2025-02-27,23.32335090637207,23.91813594997375,23.21609409922485,23.54761344879569,3276600.0,,,,,
2025-02-28,23.58661460876465,23.91813393034221,22.991829615386223,23.1380877020181,3847500.0,,,,,
2025-03-03,23.440359115600582,24.0643946794859,23.28434836485658,23.703622956756774,3818700.0,,,,,
2025-03-04,23.060083389282227,23.49885951131201,22.514052328357103,22.962577377745333,4257200.0,,,,,
2025-03-05,22.65056037902832,23.40135427503097,22.348293407045485,23.40135427503097,5263800.0,,,,,
2025-03-06,23.157590866088867,23.528111501646347,22.38729537195759,22.42629852294922,5662900.0,,,,,
2025-03-07,24.60067367553711,24.727432054934635,23.00158169991969,23.0308340628051,6599400.0,,,,,
2025-03-10,23.781625747680664,24.36665997800683,23.65486923000006,24.181398735452827,5182500.0,,,,,
2025-03-11,22.13378143310547,23.77187465318069,21.402489119585763,23.75237493824729,11083100.0,,,,,
2025-03-12,21.95827293395996,22.475051691238107,21.665754866662763,22.33854437569636,4200900.0,,,,,
2025-03-13,21.28548240661621,22.211786785750025,21.11972273434298,21.929019520201088,5331700.0,,,,,
2025-03-14,22.104528427124023,22.124030001261858,21.538995795534102,21.59749865817513,3975200.0,,,,,
2025-03-17,22.47504997253418,22.67981278996094,22.04602648227605,22.04602648227605,3789200.0,,,,,
2025-03-18,22.065526962280277,22.387295521013165,21.8900183609672,22.29954215024293,2898400.0,,,,,
2025-03-19,22.504302978515625,22.73831630528648,22.114280767230863,22.211786784995205,3021700.0,,,,,
2025-03-20,22.465301513671875,22.85532372194272,22.32879234594764,22.338543133625983,3291400.0,,,,,
2025-03-21,22.88457489013672,22.94307961790669,22.26053933877146,22.33854378269212,8210600.0,,,,,
2025-03-24,23.352602005004883,23.713371838964644,22.89432429730933,23.00158109864617,3679500.0,,,,,
2025-03-25,23.63536834716797,23.791377231853755,23.36235186908154,23.44035817119704,2510300.0,,,,,
2025-03-26,23.352602005004883,23.723122626338224,23.15758997707837,23.48910930868993,3483800.0,,,,,
2025-03-27,23.22584342956543,23.489109107074764,22.79681808767309,23.294097080822105,3634800.0,,,,,
2025-03-28,22.18253517150879,23.303849764267888,21.899767896411863,23.303849764267888,5751300.0,,,,,
2025-03-31,21.98752212524414,22.14353100790644,21.49024497411593,21.929019259188927,4643800.0,,,,,
2025-04-01,21.41223907470703,22.0070241133731,21.29523334040157,21.948521246220366,4318000.0,,,,,
2025-04-02,21.77301025390625,22.085028017473636,21.178225229748072,21.334234111531764,3609600.0,,,,,
2025-04-03,20.602941513061523,21.295232544282698,20.427432918164683,21.119722089613315,7205900.0,,,,,
2025-04-04,19.02334976196289,20.125162627867688,18.53582158311127,19.93990325894021,9249300.0,,,,,
2025-04-07,19.852149963378903,20.817455627955173,18.223805613694275,18.438317363675917,10358300.0,,,,,
2025-04-08,18.85759162902832,20.612692470664477,18.45781863888039,20.38842993663467,7469400.0,,,,,
2025-04-09,20.37867927551269,21.11972239495694,18.828339383215443,19.130608219415084,11090300.0,,,,,
2025-04-10,19.57913398742676,20.183669821579656,19.23786384845848,20.076413013962373,6906500.0,,,,,
2025-04-11,19.520631790161133,19.627886741690507,18.82834070049645,19.49137942532256,4864700.0,,,,,
2025-04-14,20.203168869018555,20.33967803595132,19.70588985894171,19.852149813496283,3816700.0,,,,,
2025-04-15,19.91065216064453,20.261673066792863,19.764394069673568,20.076411826350963,2848000.0,,,,,
2025-04-16,19.57913398742676,19.900902550505965,19.33536986813122,19.696141582988577,2821400.0,,,,,
2025-04-17,19.813146591186523,20.02766019854358,19.51087961509644,19.618136418774967,2968400.0,,,,,
2025-04-21,19.65713882446289,19.783897210505124,19.3158686786673,19.754644846086297,2519200.0,,,,,
2025-04-22,19.813146591186523,19.97890626061126,19.588884056015576,19.764394513026776,3052700.0,,,,,
2025-04-23,20.50543785095215,21.26598069310466,20.40793183381725,20.45668391249841,3291400.0,,,,,
2025-04-24,20.827205657958984,20.89545930957133,20.43718160342127,20.67119678005291,3288100.0,,,,,
2025-04-25,21.129472732543945,21.178224809719733,20.68094581148205,20.856456264950943,3020000.0,,,,,
2025-04-28,21.226980209350582,21.587750068764983,20.86620849016353,21.207478633227467,2303300.0,,,,,
2025-04-29,21.18797492980957,21.314733302110508,20.924709257897597,21.16847335564443,2498400.0,,,,,
2025-04-30,20.88570976257324,20.983215781998275,20.11541425486538,20.768702167308675,4234900.0,,,,,
2025-05-01,19.013601303100582,21.139224720703144,18.925846071381383,21.07097106487102,9021400.0,,,,,
2025-05-02,19.95940399169922,20.19341730632291,19.21836089883794,19.21836089883794,8527600.0,,,,,
2025-05-05,20.75895118713379,20.875956911059674,19.61813515010793,19.78389480881331,4922100.0,,,,,
2025-05-06,20.934459686279297,21.168472992933868,20.49568543371664,20.524935934690685,4806600.0,,,,,
2025-05-07,20.6224422454834,21.207476450556698,20.368927361292556,21.09046886563305,4104400.0,,,,,
2025-05-08,21.178224563598636,21.304982938418625,20.602941132701783,20.71019793296908,3918900.0,,,,,
2025-05-09,21.29670524597168,21.434930826784928,21.099240399550222,21.32632582036693,3553600.0,,,,,
2025-05-12,21.662017822265625,22.047075868008285,21.494171669447645,21.93846897995481,4346400.0,,,,,
2025-05-13,21.513919830322266,21.81999157779864,21.25721382550318,21.622524840804765,4192700.0,,,,,
2025-05-14,21.6027774810791,21.77062364016533,21.28683221295969,21.33619983809232,3397000.0,,,,,
2025-05-15,22.076696395874023,22.145809185151972,21.326325472089184,21.612650153838167,3389300.0,,,,,
2025-05-16,22.44200897216797,22.609855136457096,22.126063694254885,22.175429437735403,3542700.0,,,,,
2025-05-19,22.185302734375,22.29390962873147,21.948343778382835,22.066824197970107,2545700.0,,,,,
2025-05-20,22.284034729003903,22.412388665905013,22.01745521376216,22.175427841346394,2131100.0,,,,,
2025-05-21,21.64227104187012,22.540741081888616,21.612650467528677,22.135935981800383,2393600.0,,,,,
2025-05-22,21.760751724243164,21.89897730650886,21.35594473598361,21.5534114676623,2029100.0,,,,,
2025-05-23,21.56328582763672,21.731131991109024,21.31645334507053,21.45467893268923,2051000.0,,,,,
2025-05-27,21.97796440124512,22.0470771948267,21.64227207540681,21.987837926497114,2360600.0,,,,,
2025-05-28,22.10631561279297,22.224796028076945,21.85948314053514,21.97796355581912,2426200.0,,,,,
2025-05-29,22.10631561279297,22.313655868744352,21.81999092422869,22.25441660269352,2029200.0,,,,,
2025-05-30,21.40531349182129,22.00758536040887,21.365819390125257,21.968091258712835,3511800.0,,,,,
2025-06-02,20.990633010864254,21.28683121504501,20.26988266635744,21.28683121504501,4864400.0,,,,,
2025-06-03,21.33619880676269,21.46455085953866,20.812913304745056,21.01038002936589,2760000.0,,,,,
2025-06-04,21.513919830322266,21.612651315636832,21.138733406670383,21.316453093328395,1935000.0,,,,,
2025-06-05,21.326326370239254,21.66201868931167,21.237466527944655,21.425059737586853,2388000.0,,,,,
2025-06-06,21.71138381958008,21.938469239852765,21.39543855951681,21.56328471432321,2812700.0,,,,,
2025-06-09,21.72125816345215,22.066824010870818,21.59290610290472,21.898977849735022,2917400.0,,,,,
2025-06-10,22.520994186401367,22.60985402685132,21.681763406142,21.80024382113604,4280500.0,,,,,
2025-06-11,22.303783416748047,22.87643470460509,22.135937252211548,22.70858854006859,3241300.0,,,,,
2025-06-12,21.63239860534668,22.38276957777133,21.54353876103439,22.175429313315195,5155800.0,,,,,
2025-06-13,21.02025413513184,21.375691612822145,20.961012986198195,21.2473395564972,3687600.0,,,,,
2025-06-16,21.62252426147461,21.65214483618478,21.1486063652058,21.217719156347208,2651200.0,,,,,
2025-06-17,21.178226470947266,21.52379041900219,21.030125483858267,21.42505893851923,2777300.0,,,,,
2025-06-18,21.21772003173828,21.41518677158844,20.81291490990961,21.128860187123948,2717100.0,,,,,
2025-06-20,21.47442626953125,21.80024507553477,21.25721435992304,21.41518700021672,3474500.0,,,,,
2025-06-23,21.63239860534668,21.918725188837914,21.049873796269416,21.484299492553664,2661300.0,,,,,
2025-06-24,22.12606239318848,22.422260603019215,21.760751393276053,21.80024360910175,2845100.0,,,,,
2025-06-25,22.165557861328125,22.392643295103888,22.05695096552997,22.205050079593192,2142100.0,,,,,
2025-06-26,22.224796295166016,22.37289540366405,21.80024413647127,22.32352966189215,2112500.0,,,,,
2025-06-27,22.27416229248047,22.58023592116118,22.066823914840977,22.3334034431052,4531200.0,,,,,
2025-06-30,22.6789665222168,22.75795283678994,22.165556419082503,22.442007578497364,3132600.0,,,,,
2025-07-01,23.330604553222656,23.439211444118637,22.47162860051801,22.560488441581565,4450800.0,,,,,
2025-07-02,23.64655113220215,23.932875815155693,23.271364727140195,23.577436459451164,3396000.0,,,,,
2025-07-03,23.98224449157715,24.238948611766087,23.695917912869117,23.83414349807583,2624900.0,,,,,
2025-07-07,23.32073402404785,23.932877532597686,23.103520231893302,23.863764738069392,3225600.0,,,,,
2025-07-08,24.130342483520508,24.42654069043045,23.40959024919038,23.488578446427457,4812100.0,,,,,
2025-07-09,23.96249771118164,24.60426178524527,23.814398599195016,24.209330192220143,3420400.0,,,,,
2025-07-10,24.17970848083496,24.38704873442342,23.616930751809885,23.90325543711111,2749900.0,,,,,
2025-07-11,23.903255462646484,24.130342765996875,23.64655135135003,23.85388972197769,2073000.0,,,,,
