Date,Close,High,Low,Open,Volume,"('Close', 'DJT')","('High', 'DJT')","('Low', 'DJT')","('Open', 'DJT')","('Volume', 'DJT')"
2024-08-30,19.5,20.200000762939453,19.32999992370605,19.93000030517578,4180700.0,,,,,
2024-09-03,18.07999992370605,19.604999542236328,17.719999313354492,19.540000915527344,5656800.0,,,,,
2024-09-04,16.979999542236328,18.229999542236328,16.954999923706055,17.899999618530273,5420900.0,,,,,
2024-09-05,17.399999618530273,17.75,16.700000762939453,17.0,5963400.0,,,,,
2024-09-06,17.100000381469727,17.8700008392334,16.81999969482422,17.270000457763672,5933100.0,,,,,
2024-09-09,18.040000915527344,19.059999465942383,17.639999389648438,17.670000076293945,10855300.0,,,,,
2024-09-10,18.6299991607666,20.100000381469727,17.780000686645508,18.479999542236328,18892000.0,,,,,
2024-09-11,16.68000030517578,16.799999237060547,15.300000190734863,15.770000457763672,17106600.0,,,,,
2024-09-12,16.075000762939453,16.34000015258789,15.460000038146973,16.290000915527344,7036400.0,,,,,
2024-09-13,17.969999313354492,20.86000061035156,16.059999465942383,16.1200008392334,25254300.0,,,,,
2024-09-16,17.280000686645508,18.450000762939453,17.059999465942383,18.350000381469727,9320800.0,,,,,
2024-09-17,16.139999389648438,17.09000015258789,16.100000381469727,17.0,7448900.0,,,,,
2024-09-18,15.619999885559082,16.149999618530273,15.40999984741211,16.049999237060547,8404200.0,,,,,
2024-09-19,14.699999809265137,15.369999885559082,14.5600004196167,15.100000381469728,14347500.0,,,,,
2024-09-20,13.550000190734863,14.385000228881836,13.5,14.0,21995200.0,,,,,
2024-09-23,12.149999618530272,13.739999771118164,12.119999885559082,13.649999618530272,19516700.0,,,,,
2024-09-24,12.789999961853027,13.005000114440918,11.75,12.229999542236328,21770500.0,,,,,
2024-09-25,14.130000114440918,14.479999542236328,13.0,13.4399995803833,25603200.0,,,,,
2024-09-26,13.979999542236328,14.3100004196167,13.199999809265137,13.579999923706056,14625900.0,,,,,
2024-09-27,14.75,15.359999656677246,13.8100004196167,13.90999984741211,19624900.0,,,,,
2024-09-30,16.06999969482422,16.295000076293945,14.869999885559082,15.039999961853027,17891200.0,,,,,
2024-10-01,16.15999984741211,17.280000686645508,15.609999656677246,17.229999542236328,22764900.0,,,,,
2024-10-02,15.8100004196167,16.329999923706055,15.06999969482422,15.920000076293944,11536300.0,,,,,
2024-10-03,16.170000076293945,16.559999465942383,15.529999732971191,15.550000190734863,9714500.0,,,,,
2024-10-04,16.5,16.75,15.739999771118164,16.06999969482422,9954600.0,,,,,
2024-10-07,18.38999938964844,19.68000030517578,16.75,16.809999465942383,31127400.0,,,,,
2024-10-08,21.799999237060547,22.1200008392334,18.31999969482422,19.049999237060547,47265200.0,,,,,
2024-10-09,20.56999969482422,21.649999618530277,19.61000061035156,20.96500015258789,23227400.0,,,,,
2024-10-10,24.1200008392334,24.5,20.690000534057617,20.729999542236328,44719200.0,,,,,
2024-10-11,25.280000686645508,27.239999771118164,24.46999931335449,25.90999984741211,48240900.0,,,,,
2024-10-14,29.950000762939453,30.46999931335449,25.25,25.26000022888184,59222400.0,,,,,
2024-10-15,27.059999465942383,33.849998474121094,25.11000061035156,32.189998626708984,99366100.0,,,,,
2024-10-16,31.26000022888184,31.5049991607666,27.299999237060547,28.950000762939453,57721000.0,,,,,
2024-10-17,29.899999618530277,31.18000030517578,28.51000022888184,31.020000457763672,34816500.0,,,,,
2024-10-18,29.57999992370605,30.940000534057617,29.18000030517578,29.270000457763672,27085500.0,,,,,
2024-10-21,31.299999237060547,31.649999618530277,29.31999969482422,29.989999771118164,36692600.0,,,,,
2024-10-22,34.38999938964844,34.58000183105469,31.31999969482422,32.07500076293945,55305500.0,,,,,
2024-10-23,35.90999984741211,36.77000045776367,34.53499984741211,35.470001220703125,53444000.0,,,,,
2024-10-24,34.95000076293945,36.34999847412109,33.084999084472656,34.66999816894531,42145600.0,,,,,
2024-10-25,38.95000076293945,39.45000076293945,35.06999969482422,35.2400016784668,56483600.0,,,,,
2024-10-28,47.36000061035156,47.68000030517578,41.25,42.16999816894531,110354400.0,,,,,
2024-10-29,51.5099983215332,54.68000030517578,43.52000045776367,53.75,167348300.0,,,,,
2024-10-30,40.02999877929688,49.869998931884766,38.959999084472656,47.52999877929688,119386100.0,,,,,
2024-10-31,35.34000015258789,43.86000061035156,33.40999984741211,41.91999816894531,98041900.0,,,,,
2024-11-01,30.559999465942383,35.68000030517578,30.030000686645508,33.119998931884766,75601100.0,,,,,
2024-11-04,34.34000015258789,35.7599983215332,28.8799991607666,30.34000015258789,120921600.0,,,,,
2024-11-05,33.939998626708984,40.7400016784668,31.450000762939453,37.52000045776367,169088200.0,,,,,
2024-11-06,35.95500183105469,45.77000045776367,34.130001068115234,44.459999084472656,176214200.0,,,,,
2024-11-07,27.69499969482422,31.959999084472656,27.61000061035156,30.940000534057617,80926800.0,,,,,
2024-11-08,31.90999984741211,33.029998779296875,26.700000762939453,28.170000076293945,103635400.0,,,,,
2024-11-11,33.40999984741211,34.400001525878906,31.6200008392334,33.45000076293945,53614700.0,,,,,
2024-11-12,30.46999931335449,32.0,30.0,31.71999931335449,28510800.0,,,,,
2024-11-13,28.93000030517578,31.21999931335449,28.799999237060547,30.96500015258789,20820400.0,,,,,
2024-11-14,26.989999771118164,29.780000686645508,26.36000061035156,29.725000381469727,24953200.0,,,,,
2024-11-15,28.100000381469727,28.8799991607666,26.809999465942383,26.905000686645508,19285000.0,,,,,
2024-11-18,32.779998779296875,33.77000045776367,26.559999465942383,27.915000915527344,40848000.0,,,,,
2024-11-19,29.8700008392334,30.82999992370605,29.104999542236328,30.0,23415700.0,,,,,
2024-11-20,30.100000381469727,31.450000762939453,30.0,30.540000915527344,13727800.0,,,,,
2024-11-21,30.489999771118164,31.878999710083008,28.76000022888184,30.040000915527344,20050100.0,,,,,
2024-11-22,30.770000457763672,31.57999992370605,30.43000030517578,31.0049991607666,16105700.0,,,,,
2024-11-25,30.75,31.25,29.82999992370605,30.770000457763672,12332000.0,,,,,
2024-11-26,30.51000022888184,31.63999938964844,30.11000061035156,30.13999938964844,9089300.0,,,,,
2024-11-27,30.440000534057617,30.989999771118164,29.88999938964844,30.540000915527344,8228600.0,,,,,
2024-11-29,31.600000381469727,32.36000061035156,30.170000076293945,30.299999237060547,10954800.0,,,,,
2024-12-02,32.4900016784668,33.029998779296875,31.07999992370605,31.864999771118164,15469200.0,,,,,
2024-12-03,33.65999984741211,34.439998626708984,32.00199890136719,32.04999923706055,17745500.0,,,,,
2024-12-04,35.2599983215332,35.849998474121094,33.209999084472656,33.849998474121094,18193200.0,,,,,
2024-12-05,33.7400016784668,36.7599983215332,33.65999984741211,36.290000915527344,17205300.0,,,,,
2024-12-06,34.7400016784668,35.150001525878906,33.400001525878906,33.79999923706055,10089700.0,,,,,
2024-12-09,35.34000015258789,36.18000030517578,34.62200164794922,35.029998779296875,11152800.0,,,,,
2024-12-10,34.15999984741211,36.09000015258789,32.709999084472656,35.2400016784668,10737800.0,,,,,
2024-12-11,36.22999954223633,36.290000915527344,33.56999969482422,34.0,11198200.0,,,,,
2024-12-12,36.20000076293945,37.61000061035156,35.279998779296875,36.040000915527344,15814900.0,,,,,
2024-12-13,36.59000015258789,37.34999847412109,36.06999969482422,36.29999923706055,10797300.0,,,,,
2024-12-16,38.5,38.65999984741211,36.7400016784668,37.040000915527344,15342100.0,,,,,
2024-12-17,38.0099983215332,38.82899856567383,37.02000045776367,38.470001220703125,9099900.0,,,,,
2024-12-18,35.31999969482422,38.65499877929688,34.380001068115234,37.80500030517578,13130300.0,,,,,
2024-12-19,35.40999984741211,36.63999938964844,34.91999816894531,35.5,8413000.0,,,,,
2024-12-20,34.709999084472656,35.189998626708984,32.75,34.11000061035156,15300700.0,,,,,
2024-12-23,35.22999954223633,35.630001068115234,33.70000076293945,34.45000076293945,5889500.0,,,,,
2024-12-24,35.790000915527344,36.150001525878906,35.06999969482422,35.220001220703125,3411000.0,,,,,
2024-12-26,37.02999877929688,37.29999923706055,35.58000183105469,35.58000183105469,7292100.0,,,,,
2024-12-27,36.08000183105469,37.08000183105469,35.85499954223633,36.93999862670898,6447900.0,,,,,
2024-12-30,34.119998931884766,35.0,33.40999984741211,34.970001220703125,6165400.0,,,,,
2024-12-31,34.099998474121094,35.4900016784668,34.029998779296875,34.20000076293945,6363700.0,,,,,
2025-01-02,34.02000045776367,35.13999938964844,33.33000183105469,34.34000015258789,5166600.0,,,,,
2025-01-03,34.619998931884766,35.20000076293945,33.560001373291016,33.90999984741211,6150400.0,,,,,
2025-01-06,36.16999816894531,36.70000076293945,35.082000732421875,35.099998474121094,8425600.0,,,,,
2025-01-07,35.220001220703125,36.97999954223633,34.79999923706055,36.209999084472656,5504700.0,,,,,
2025-01-08,34.540000915527344,34.869998931884766,33.560001373291016,34.68000030517578,5525900.0,,,,,
2025-01-10,35.310001373291016,35.82899856567383,33.650001525878906,34.09000015258789,6216600.0,,,,,
2025-01-13,42.90999984741211,43.310001373291016,34.7599983215332,34.91999816894531,46067900.0,,,,,
2025-01-14,39.34999847412109,41.650001525878906,38.20500183105469,39.334999084472656,25678800.0,,,,,
2025-01-15,40.83000183105469,42.25,39.45000076293945,40.619998931884766,14919900.0,,,,,
2025-01-16,41.0,42.84999847412109,40.0099983215332,42.34999847412109,19959000.0,,,,,
2025-01-17,40.02999877929688,43.459999084472656,39.56999969482422,41.72499847412109,30112700.0,,,,,
2025-01-21,35.59000015258789,37.7400016784668,34.41999816894531,37.59000015258789,26443000.0,,,,,
2025-01-22,33.61000061035156,35.5,33.5,34.54499816894531,11446200.0,,,,,
2025-01-23,33.54999923706055,34.54999923706055,32.79999923706055,33.08000183105469,8491300.0,,,,,
2025-01-24,32.709999084472656,34.63999938964844,32.584999084472656,33.93000030517578,8499900.0,,,,,
2025-01-27,29.53499984741211,31.82999992370605,29.149999618530277,31.399999618530277,10412800.0,,,,,
2025-01-28,30.040000915527344,30.540000915527344,29.31999969482422,29.940000534057617,5080800.0,,,,,
2025-01-29,32.06999969482422,34.0,31.649999618530277,33.61000061035156,23865900.0,,,,,
2025-01-30,31.600000381469727,32.29999923706055,30.670000076293945,32.060001373291016,5718700.0,,,,,
2025-01-31,31.86000061035156,31.989999771118164,31.15999984741211,31.6299991607666,4727900.0,,,,,
2025-02-03,30.81999969482422,31.200000762939453,30.0,30.020000457763672,4626600.0,,,,,
2025-02-04,30.6200008392334,31.34000015258789,30.520000457763672,30.780000686645508,3608900.0,,,,,
2025-02-05,30.350000381469727,30.934999465942383,29.989999771118164,30.170000076293945,3415000.0,,,,,
2025-02-06,32.380001068115234,32.599998474121094,30.020000457763672,30.25,9794700.0,,,,,
2025-02-07,31.190000534057617,32.380001068115234,30.920000076293945,32.29999923706055,4504300.0,,,,,
2025-02-10,31.209999084472656,31.36000061035156,30.545000076293945,31.1200008392334,2795600.0,,,,,
2025-02-11,30.34000015258789,31.209999084472656,30.18000030517578,30.950000762939453,3082400.0,,,,,
2025-02-12,30.43000030517578,30.68000030517578,29.75,30.0,2378800.0,,,,,
2025-02-13,30.670000076293945,30.989999771118164,30.239999771118164,30.399999618530277,3387200.0,,,,,
2025-02-14,30.38999938964844,30.920000076293945,30.030000686645508,30.709999084472656,3246300.0,,,,,
2025-02-18,29.229999542236328,30.290000915527344,28.84000015258789,30.104999542236328,6194200.0,,,,,
2025-02-19,28.25,29.7549991607666,28.21999931335449,29.399999618530277,4369200.0,,,,,
2025-02-20,27.84000015258789,28.268999099731445,26.90999984741211,28.200000762939453,4848600.0,,,,,
2025-02-21,26.989999771118164,28.700000762939453,26.950000762939453,28.149999618530277,4585600.0,,,,,
2025-02-24,25.729999542236328,26.941999435424805,25.239999771118164,26.799999237060547,4570600.0,,,,,
2025-02-25,23.809999465942383,25.600000381469727,23.239999771118164,25.05500030517578,7044900.0,,,,,
2025-02-26,24.520000457763672,25.350000381469727,23.8700008392334,23.90999984741211,4142600.0,,,,,
2025-02-27,23.799999237060547,24.8799991607666,23.61000061035156,24.700000762939453,2780300.0,,,,,
2025-02-28,24.100000381469727,24.25,23.15999984741211,23.399999618530277,3538100.0,,,,,
2025-03-03,23.21999931335449,24.979999542236328,23.1200008392334,24.729999542236328,3640000.0,,,,,
2025-03-04,22.270000457763672,23.07999992370605,21.5,22.299999237060547,4831000.0,,,,,
2025-03-05,22.700000762939453,22.809999465942383,22.13999938964844,22.36000061035156,2906400.0,,,,,
2025-03-06,21.979999542236328,22.65999984741211,21.600000381469727,22.31999969482422,2754400.0,,,,,
2025-03-07,22.5,22.600000381469727,21.6299991607666,21.899999618530277,2541900.0,,,,,
2025-03-10,19.920000076293945,21.92200088500977,19.71500015258789,21.76499938964844,4451800.0,,,,,
2025-03-11,19.56999969482422,19.96999931335449,18.59000015258789,19.81999969482422,4291400.0,,,,,
2025-03-12,20.06999969482422,20.57999992370605,19.81999969482422,20.1200008392334,3331900.0,,,,,
2025-03-13,19.170000076293945,20.600000381469727,19.1299991607666,20.51000022888184,3143700.0,,,,,
2025-03-14,20.209999084472656,20.41399955749512,19.520000457763672,19.56999969482422,2548200.0,,,,,
2025-03-17,20.559999465942383,20.82999992370605,20.15999984741211,20.190000534057617,2408000.0,,,,,
2025-03-18,20.09000015258789,20.399999618530277,19.88999938964844,20.38999938964844,1838400.0,,,,,
2025-03-19,20.59000015258789,22.209999084472656,20.290000915527344,20.290000915527344,6040000.0,,,,,
2025-03-20,20.030000686645508,20.709999084472656,19.920000076293945,20.36000061035156,2646000.0,,,,,
2025-03-21,20.25,20.350000381469727,19.6200008392334,19.809999465942383,2478600.0,,,,,
2025-03-24,21.01000022888184,21.06999969482422,20.57999992370605,20.71999931335449,3460300.0,,,,,
2025-03-25,22.8700008392334,23.96999931335449,22.131999969482425,22.84499931335449,12852700.0,,,,,
2025-03-26,20.940000534057617,22.290000915527344,20.86000061035156,22.200000762939453,4470700.0,,,,,
2025-03-27,20.31999969482422,21.149999618530277,20.25,20.709999084472656,2541900.0,,,,,
2025-03-28,19.82999992370605,20.26499938964844,19.309999465942383,20.0,3485100.0,,,,,
2025-03-31,19.540000915527344,19.600000381469727,18.549999237060547,19.25,4037300.0,,,,,
2025-04-01,20.26000022888184,20.790000915527344,19.38999938964844,19.6299991607666,4047800.0,,,,,
2025-04-02,18.76000022888184,19.96999931335449,18.36000061035156,18.38999938964844,10451300.0,,,,,
2025-04-03,18.40999984741211,19.11000061035156,17.75,17.920000076293945,4998200.0,,,,,
2025-04-04,17.09000015258789,18.0,16.549999237060547,17.799999237060547,5015500.0,,,,,
2025-04-07,17.31999969482422,17.68000030517578,15.420000076293944,15.6899995803833,5248400.0,,,,,
2025-04-08,16.65999984741211,18.18000030517578,16.360000610351562,18.104999542236328,3814300.0,,,,,
2025-04-09,20.270000457763672,20.399999618530277,16.5,16.520000457763672,15248600.0,,,,,
2025-04-10,18.790000915527344,21.200000762939453,18.399999618530277,20.770000457763672,11303600.0,,,,,
2025-04-11,18.88999938964844,19.18000030517578,18.56599998474121,19.01000022888184,4181700.0,,,,,
2025-04-14,18.93000030517578,19.40999984741211,18.420000076293945,19.350000381469727,3359200.0,,,,,
2025-04-15,19.959999084472656,20.2549991607666,18.709999084472656,18.920000076293945,6468500.0,,,,,
2025-04-16,19.739999771118164,20.450000762939453,19.19499969482422,19.61000061035156,4516200.0,,,,,
2025-04-17,22.040000915527344,22.770000457763672,19.81999969482422,20.049999237060547,12034500.0,,,,,
2025-04-21,22.489999771118164,22.559999465942383,20.70199966430664,21.325000762939453,5954500.0,,,,,
2025-04-22,23.649999618530277,24.61000061035156,22.43000030517578,22.82999992370605,9123600.0,,,,,
2025-04-23,26.3799991607666,26.790000915527344,24.51000022888184,25.0,14753600.0,,,,,
2025-04-24,26.149999618530277,26.7450008392334,25.440000534057617,26.270000457763672,8017900.0,,,,,
2025-04-25,26.13999938964844,27.290000915527344,25.65999984741211,26.0,6643400.0,,,,,
2025-04-28,25.82999992370605,26.5,25.21999931335449,26.25,3213600.0,,,,,
2025-04-29,24.979999542236328,26.231000900268555,24.770000457763672,25.739999771118164,3687200.0,,,,,
2025-04-30,24.540000915527344,24.59000015258789,23.280000686645508,24.1299991607666,2898900.0,,,,,
2025-05-01,24.729999542236328,25.190000534057617,24.450000762939453,24.51000022888184,2894700.0,,,,,
2025-05-02,25.46999931335449,25.899999618530277,24.75,24.809999465942383,3287100.0,,,,,
2025-05-05,24.26000022888184,25.18000030517578,24.200000762939453,25.104999542236328,2576900.0,,,,,
2025-05-06,23.799999237060547,24.229999542236328,23.6299991607666,23.979999542236328,1990900.0,,,,,
2025-05-07,24.200000762939453,24.530000686645508,23.71999931335449,23.86000061035156,2283200.0,,,,,
2025-05-08,25.13999938964844,25.6200008392334,24.440000534057617,24.6200008392334,3263100.0,,,,,
2025-05-09,24.88999938964844,25.82999992370605,24.780000686645508,25.280000686645508,2613800.0,,,,,
2025-05-12,25.649999618530277,26.59000015258789,25.32999992370605,26.440000534057617,4208300.0,,,,,
2025-05-13,26.31999969482422,26.459999084472656,25.670000076293945,25.850000381469727,4233000.0,,,,,
2025-05-14,26.030000686645508,27.780000686645508,25.96999931335449,26.979999542236328,4947500.0,,,,,
2025-05-15,24.979999542236328,25.729999542236328,24.690000534057617,25.649999618530277,2822600.0,,,,,
2025-05-16,25.63999938964844,25.920000076293945,24.959999084472656,25.0,2691600.0,,,,,
2025-05-19,25.06999969482422,25.40699958801269,24.75,24.84000015258789,1945200.0,,,,,
2025-05-20,24.88999938964844,25.100000381469727,24.440000534057617,25.049999237060547,1933300.0,,,,,
2025-05-21,24.46999931335449,25.184999465942383,24.239999771118164,24.530000686645508,1954100.0,,,,,
2025-05-22,24.57999992370605,25.07999992370605,24.46999931335449,24.530000686645508,2100100.0,,,,,
2025-05-23,25.71999931335449,25.84000015258789,24.229999542236328,24.309999465942383,4094700.0,,,,,
2025-05-27,23.049999237060547,27.0,22.63999938964844,26.7450008392334,50313700.0,,,,,
2025-05-28,21.489999771118164,23.93000030517578,21.40999984741211,23.5,19781000.0,,,,,
2025-05-29,20.82999992370605,22.190000534057617,20.56999969482422,21.73500061035156,11331700.0,,,,,
2025-05-30,21.32999992370605,22.40999984741211,19.899999618530277,20.57999992370605,23749500.0,,,,,
2025-06-02,21.38999938964844,21.459999084472656,20.68000030517578,21.25,9080800.0,,,,,
2025-06-03,21.84000015258789,22.399999618530277,21.280000686645508,21.94499969482422,11859300.0,,,,,
2025-06-04,21.8799991607666,22.299999237060547,21.50200080871582,21.975000381469727,7932100.0,,,,,
2025-06-05,20.1200008392334,21.82999992370605,19.770000457763672,21.690000534057617,12352300.0,,,,,
2025-06-06,20.899999618530277,21.200000762939453,20.350000381469727,20.350000381469727,7072600.0,,,,,
2025-06-09,21.21999931335449,21.649999618530277,20.709999084472656,21.13999938964844,6739900.0,,,,,
2025-06-10,20.90999984741211,21.5,20.790000915527344,21.36000061035156,5700000.0,,,,,
2025-06-11,20.520000457763672,21.489999771118164,20.5,21.045000076293945,5997900.0,,,,,
2025-06-12,19.93000030517578,20.43000030517578,19.86000061035156,20.350000381469727,5551200.0,,,,,
2025-06-13,19.520000457763672,20.36000061035156,19.07999992370605,19.5,6015200.0,,,,,
2025-06-16,18.670000076293945,19.82999992370605,18.57999992370605,19.780000686645508,22816200.0,,,,,
2025-06-17,18.51000022888184,19.059999465942383,18.43000030517578,18.81999969482422,7588700.0,,,,,
2025-06-18,18.56999969482422,18.940000534057617,18.32699966430664,18.40999984741211,7375300.0,,,,,
2025-06-20,17.829999923706055,18.690000534057617,17.770000457763672,18.56999969482422,10967000.0,,,,,
2025-06-23,17.889999389648438,18.700000762939453,17.489999771118164,18.59499931335449,14827300.0,,,,,
2025-06-24,18.209999084472656,18.670000076293945,18.100000381469727,18.34000015258789,8915600.0,,,,,
2025-06-25,17.739999771118164,18.75,17.719999313354492,18.399999618530277,8136500.0,,,,,
2025-06-26,17.81999969482422,17.885000228881836,17.260000228881836,17.860000610351562,8657100.0,,,,,
2025-06-27,17.399999618530273,18.200000762939453,17.170000076293945,17.860000610351562,8946500.0,,,,,
2025-06-30,18.040000915527344,18.11000061035156,17.5,17.5,8687300.0,,,,,
2025-07-01,17.729999542236328,18.32999992370605,17.510000228881836,17.81999969482422,6082800.0,,,,,
2025-07-02,18.190000534057617,18.299999237060547,17.809999465942383,17.829999923706055,5818700.0,,,,,
2025-07-03,18.950000762939453,19.149999618530277,18.20499992370605,18.375,8611600.0,,,,,
2025-07-07,18.729999542236328,19.700000762939453,18.450000762939453,18.809999465942383,9295200.0,,,,,
2025-07-08,19.25,19.93000030517578,18.809999465942383,19.489999771118164,9216100.0,,,,,
2025-07-09,19.030000686645508,19.51000022888184,18.559999465942383,19.290000915527344,6991600.0,,,,,
2025-07-10,18.93000030517578,19.15999984741211,18.809999465942383,19.049999237060547,5351200.0,,,,,
2025-07-11,18.520000457763672,18.972000122070312,18.309999465942383,18.809999465942383,6214300.0,,,,,
2025-07-14,18.280000686645508,18.479999542236328,18.084999084472656,18.40999984741211,4792400.0,,,,,
2025-07-15,17.940000534057617,18.56999969482422,17.93000030517578,18.280000686645508,5045600.0,,,,,
2025-07-16,18.93000030517578,18.940000534057617,17.979999542236328,18.049999237060547,8592500.0,,,,,
2025-07-17,19.15999984741211,19.26000022888184,18.670000076293945,18.96999931335449,7480100.0,,,,,
2025-07-18,18.670000076293945,19.56999969482422,18.63999938964844,19.18000030517578,8004500.0,,,,,
2025-07-21,19.25,20.3799991607666,19.13999938964844,20.03499984741211,25486600.0,,,,,
2025-07-22,19.86000061035156,20.920000076293945,19.43000030517578,19.84000015258789,16851100.0,,,,,
