Date,Close,High,Low,Open,Volume,"('Close', 'CL')","('High', 'CL')","('Low', 'CL')","('Open', 'CL')","('Volume', 'CL')"
2024-07-15,94.00225067138672,95.01718794724336,93.96358562163364,94.81419459238867,3093600.0,,,,,
2024-07-16,94.14723205566406,94.67885983644014,93.78958591708124,94.13756395067443,2859800.0,,,,,
2024-07-17,96.0707778930664,96.3027608048946,94.4758797032145,94.68853377847526,4117500.0,,,,,
2024-07-18,95.22015380859376,96.2930847450802,95.09449057979636,95.9064417038468,3286400.0,,,,,
2024-07-19,95.28817749023438,96.24999529607332,94.87041704329818,96.21113299726233,4229200.0,,,,,
2024-07-22,95.161865234375,95.34645928528504,94.54008332967533,95.33674185833584,3265100.0,,,,,
2024-07-23,93.80172729492188,95.38532701552074,93.6171332334944,95.35618214523755,4202100.0,,,,,
2024-07-24,93.85030364990234,94.31664383119394,92.70389175862894,92.70389175862894,4880300.0,,,,,
2024-07-25,93.7434310913086,95.5116248912384,93.6268516089954,94.32635073955105,4633900.0,,,,,
2024-07-26,96.56088256835938,97.74615669381468,95.52134020479576,96.18198443477615,7137400.0,,,,,
2024-07-29,98.00847625732422,98.53310619734538,96.93007150487396,97.93075906831164,5398100.0,,,,,
2024-07-30,97.62957000732422,97.88217123431976,95.63792729803058,96.13340491238966,5236100.0,,,,,
2024-07-31,96.36658477783205,97.89189483901306,95.64764334887924,97.62957616805777,6410200.0,,,,,
2024-08-01,98.05705261230467,98.25135669648964,95.91967803736742,96.71633664208684,4921300.0,,,,,
2024-08-02,99.88352966308594,100.40815955069418,97.81416239437442,99.09658853778618,5088900.0,,,,,
2024-08-05,98.09590911865234,101.18539131299194,97.1049390760428,100.05840693703996,5930000.0,,,,,
2024-08-06,99.73780822753906,100.65104628472714,98.2707879848531,98.40680232129016,5267200.0,,,,,
2024-08-07,99.51435089111328,101.06880572958394,99.32975683109242,99.8155244313786,4075800.0,,,,,
2024-08-08,99.78638458251952,100.17500016474848,98.37766143569353,98.71769729055922,3215400.0,,,,,
2024-08-09,99.16460418701172,99.8058210196828,98.44567016644406,99.55321977539792,3646700.0,,,,,
2024-08-12,98.39707946777344,99.02857880196532,97.7267178378532,98.95085421050862,3660100.0,,,,,
2024-08-13,97.72672271728516,98.69825792232696,97.02722359592438,98.60110588426784,4655900.0,,,,,
2024-08-14,99.27146911621094,99.50463549368204,96.91063823416776,97.32839867542562,3149400.0,,,,,
2024-08-15,98.5525360107422,100.02926629757884,98.28050733255324,99.56293353846225,3303400.0,,,,,
2024-08-16,99.08688354492188,99.17432557660892,98.34852205094263,98.76628252800576,3172700.0,,,,,
2024-08-19,98.95086669921876,99.3977720381617,98.68855543522704,99.14517820238478,2976500.0,,,,,
2024-08-20,100.12641143798828,100.1652737339408,98.82455787859192,99.09658653803444,2691700.0,,,,,
2024-08-21,100.52474975585938,100.69962639082894,99.7280911770481,100.17499648592025,3029300.0,,,,,
2024-08-22,100.9910888671875,101.08824832446422,100.53447351422614,100.8939368221367,2803500.0,,,,,
2024-08-23,101.2436752319336,101.36997213071224,100.17498806901304,101.33111724818404,3212500.0,,,,,
2024-08-26,102.09864044189452,102.2346622022403,101.0882502593556,101.10767770384724,2430100.0,,,,,
2024-08-27,102.9050064086914,103.02159330087004,101.6420150984368,102.31236934484431,3139400.0,,,,,
2024-08-28,102.7787094116211,103.68223744159724,102.23465207304632,103.38106390234697,3217000.0,,,,,
2024-08-29,102.7981414794922,103.07988758885251,102.2832289877123,102.78843146388454,2580800.0,,,,,
2024-08-30,103.46849822998048,103.66280230401988,102.6621222394888,102.8369988710144,5033800.0,,,,,
2024-09-03,104.7120590209961,104.87721822030647,103.3227634369218,103.46849519428837,4230000.0,,,,,
2024-09-04,105.67388153076172,105.87791044762092,104.74120861862488,105.08125187190664,4447000.0,,,,,
2024-09-05,105.44071197509766,106.18879821508052,105.0618138476038,105.89733469598131,4489800.0,,,,,
2024-09-06,104.78980255126952,105.93621455099226,104.7120779449973,105.479591754426,3937400.0,,,,,
2024-09-09,104.0611343383789,104.75092343079253,103.468497282095,104.30401813481576,4561500.0,,,,,
2024-09-10,103.79882049560548,104.69263854118816,103.55593668791764,103.95426969039396,4201100.0,,,,,
2024-09-11,103.1090316772461,103.40049521222674,101.8460403208564,103.34220547012085,4991500.0,,,,,
2024-09-12,103.31304931640624,103.4102087659103,102.25407950928512,102.88557886993482,2963100.0,,,,,
2024-09-13,102.72042083740234,103.23533331185764,102.11806633984077,102.65241366930871,3802300.0,,,,,
2024-09-16,102.428955078125,102.90500524440736,102.14720898438334,102.18607128133652,4088700.0,,,,,
2024-09-17,101.58372497558594,102.3706735808524,101.27283398715532,101.89461596401657,4031900.0,,,,,
2024-09-18,100.24300384521484,101.76831383726528,99.34919322576916,101.26311878651676,4253500.0,,,,,
2024-09-19,99.10630798339844,100.1652777951969,98.98972109081384,100.1652777951969,4897900.0,,,,,
2024-09-20,100.12641143798828,100.12641143798828,98.97028963535756,99.36861519747696,10926700.0,,,,,
2024-09-23,100.36929321289062,101.19510401390356,99.56292467780108,99.75722874143652,3780800.0,,,,,
2024-09-24,100.83563995361328,101.17567579338086,99.78638015185156,100.54417642682655,2882600.0,,,,,
2024-09-25,100.7967758178711,101.51570978201644,100.5053122963992,101.1756739484494,3258900.0,,,,,
2024-09-26,100.12641143798828,101.06880173121776,99.34918775561324,99.7183684488245,3603200.0,,,,,
2024-09-27,100.70934295654295,100.92307447547633,99.7378077510763,99.85438723190806,4461700.0,,,,,
2024-09-30,100.85507202148438,101.19511528907142,100.50531873819112,101.1368181337054,4655500.0,,,,,
2024-10-01,99.41719818115234,100.86478354479216,99.15487952792566,100.81620382020192,4076600.0,,,,,
2024-10-02,99.15489196777344,99.44635552743078,98.69826918334915,99.15489196777344,4272800.0,,,,,
2024-10-03,97.12437438964844,98.85370584651096,96.93006290379432,98.75655380969656,4695000.0,,,,,
2024-10-04,96.2208480834961,97.0077892316482,95.63792843996764,96.42486958811978,6029900.0,,,,,
2024-10-07,95.76422882080078,97.06608990369794,95.53106243738102,96.74548149385473,4829600.0,,,,,
2024-10-08,97.71702575683594,97.82389523664612,95.06473103135144,95.65736817858009,5095000.0,,,,,
2024-10-09,98.12506103515624,98.41652457737872,97.42555446360296,97.71701800582542,3542200.0,,,,,
2024-10-10,96.41515350341795,98.33879650730128,96.1139799560492,98.33879650730128,4406600.0,,,,,
2024-10-11,97.25067901611328,97.26039644423368,96.0848396573446,96.79405625339068,4858700.0,,,,,
2024-10-14,97.86275482177734,97.9696168863935,97.07580618209968,97.16324821416438,3180600.0,,,,,
2024-10-15,98.65940856933594,99.68923357251688,98.0764814838422,98.0764814838422,3844800.0,,,,,
2024-10-16,98.30964660644533,98.51366810347156,97.79473415029932,98.00846566226124,4188300.0,,,,,
2024-10-17,97.66842651367188,98.98971489807028,97.22152123839372,98.93142516153722,3377400.0,,,,,
2024-10-18,98.08828735351562,98.16640045987452,96.42842481440624,97.37552574349928,4502600.0,,,,,
2024-10-21,97.01425170898438,98.11757132754455,96.84826695605749,97.63914161940656,2456300.0,,,,,
2024-10-22,97.31693267822266,97.59032108853076,96.3503072419832,96.3991297935134,4018700.0,,,,,
2024-10-23,96.64322662353516,97.41456929471578,96.44794386876916,96.97519613272424,3949600.0,,,,,
2024-10-24,97.38528442382812,97.6196237432152,96.49677204796532,96.66275681224091,5259700.0,,,,,
2024-10-25,93.352783203125,95.4813167725494,92.9036440489332,94.26082751139494,7978900.0,,,,,
2024-10-28,93.4797134399414,94.32917666593994,92.97199317392734,92.97199317392734,4570900.0,,,,,
2024-10-29,92.48380279541016,93.2649115150636,92.20064837040518,92.77671577180176,5415000.0,,,,,
2024-10-30,92.42521667480467,92.92317094243312,91.80031930400392,92.32757157203004,4551200.0,,,,,
2024-10-31,91.49763488769533,93.05010104808342,91.43905378894388,92.31780751659043,4989700.0,,,,,
2024-11-01,91.1266098022461,92.40568013356314,90.8825119558558,91.70267714407512,4859700.0,,,,,
2024-11-04,91.4000015258789,91.99560088869691,90.93133036606582,91.07779056908711,4113700.0,,,,,
2024-11-05,92.03466033935548,92.14206399500355,90.91180867984627,91.19496309480256,3302600.0,,,,,
2024-11-06,88.09003448486328,92.4252147429478,87.91428373252809,92.4252147429478,8777500.0,,,,,
2024-11-07,88.6270523071289,89.41793447987125,88.17791311545191,88.67587486135993,4533900.0,,,,,
2024-11-08,90.38455963134766,90.69700460913964,88.90044784915473,88.98831950731066,4568000.0,,,,,
2024-11-11,89.7889633178711,90.9703961635867,89.74014821141905,90.2478685243218,3539000.0,,,,,
2024-11-12,89.3398208618164,91.09732851421822,89.27147375584944,91.09732851421822,4927100.0,,,,,
2024-11-13,88.91996765136719,89.74014033005734,88.75398289531071,89.74014033005734,3456100.0,,,,,
2024-11-14,89.2909927368164,89.46674349109114,88.64657827065932,88.86138557580348,4705400.0,,,,,
2024-11-15,91.35118103027344,91.91748985508272,89.08595318031183,89.20312283521996,7328900.0,,,,,
2024-11-18,92.38616180419922,92.88411608088624,90.74582386803614,90.75558241907076,4487700.0,,,,,
2024-11-19,91.4000015258789,92.2006421932166,90.78487761231987,92.1713516424674,4918100.0,,,,,
2024-11-20,91.69292449951172,92.21041077530568,90.66771049892988,91.20472877528717,4302400.0,,,,,
2024-11-21,92.02489471435548,92.67907520195232,91.09732581100326,91.92725705862507,3642800.0,,,,,
2024-11-22,92.67906951904295,93.17703121679224,92.25922092079854,92.7474166187909,3538900.0,,,,,
2024-11-25,93.08916473388672,93.48948883614838,92.68884808090124,93.2844475091154,6159200.0,,,,,
2024-11-26,94.29988098144533,94.41704317915296,92.952456113607,93.31372360484735,4380600.0,,,,,
2024-11-27,94.47563934326172,95.64730611044024,94.4072922393309,94.661148654345,3427500.0,,,,,
2024-11-29,94.34870910644533,94.54399187837706,93.59689092001726,94.22178089164672,2447100.0,,,,,
2024-12-02,94.81737518310548,95.31533691301196,93.99720248389036,94.48539821340928,4325300.0,,,,,
2024-12-03,92.37639617919922,94.8857219212765,91.49764237959954,94.8857219212765,6203500.0,,,,,
2024-12-04,92.57167053222656,92.640017635417,91.49764143240132,91.90772405154404,3971800.0,,,,,
2024-12-05,92.85482788085938,93.04034464507386,91.92725895833858,92.03466261664424,4407100.0,,,,,
2024-12-06,92.00537109375,93.82145236668067,91.9760730923864,92.95246455811991,4104800.0,,,,,
2024-12-09,90.74581909179688,92.26898729189502,90.6091248917509,91.82961414164367,4933600.0,,,,,
2024-12-10,91.6733856201172,91.78078926732948,90.12092690922609,90.52124349942864,4324900.0,,,,,
2024-12-11,90.570068359375,92.49356060946243,90.42360815950448,91.9272518095765,3629400.0,,,,,
2024-12-12,91.35118103027344,91.8100862004025,90.36503103624668,90.84346075755596,3519600.0,,,,,
2024-12-13,91.23402404785156,91.72221979733833,90.75558684987584,91.2535486001496,3019600.0,,,,,
2024-12-16,90.7262954711914,92.04442249295562,90.60913325991736,91.40977398381884,6601500.0,,,,,
2024-12-17,91.28284454345705,91.68316865732764,90.23810587583496,90.31621898819162,5633400.0,,,,,
2024-12-18,90.560302734375,91.90772019035492,90.49195563405593,90.66770638477288,4849200.0,,,,,
2024-12-19,90.7262954711914,91.40977398381884,89.93542074798806,90.47243904724706,6641100.0,,,,,
2024-12-20,89.85730743408203,90.95086858220276,89.30076458398395,90.25763151974908,9929700.0,,,,,
2024-12-23,89.74014282226562,90.02328979080161,88.92973612121251,89.79872392620057,2975100.0,,,,,
2024-12-24,90.20880889892578,90.31621255845089,89.53509638904582,89.66203204990776,1531600.0,,,,,
2024-12-26,90.18927764892578,90.35526240158278,89.74989704278774,89.92564779538789,1919500.0,,,,,
2024-12-27,89.64249420166016,90.54077997266826,89.486275447534,90.54077997266826,2544100.0,,,,,
2024-12-30,88.64657592773438,89.43745057643018,88.29507442847508,89.36910347653394,2832100.0,,,,,
2024-12-31,88.76375579833984,89.3593477664319,88.12909982663724,88.88091801206731,2911900.0,,,,,
2025-01-02,88.4122543334961,89.09572541173873,88.05098679255295,88.9102086408117,3206100.0,,,,,
2025-01-03,88.02169036865234,88.63681429804618,87.63113230030007,88.42200698798864,3101700.0,,,,,
2025-01-06,85.47330474853516,87.73853251707915,85.29755399712764,87.54325721519314,6077400.0,,,,,
2025-01-07,85.32684326171875,86.50827595365959,85.03392286402838,85.86386150772603,4758800.0,,,,,
2025-01-08,85.39519500732422,85.52212321361567,84.80936162934555,85.05345949094296,5063900.0,,,,,
2025-01-10,84.32115936279297,85.03392089175249,83.84272967698556,84.33092536229617,6711100.0,,,,,
2025-01-13,85.043701171875,85.42449327441827,84.29188296793161,84.62385251403548,8184400.0,,,,,
2025-01-14,85.60023498535156,85.70763863872544,84.95582051438375,85.15109582091327,4606600.0,,,,,
2025-01-15,85.78575897216797,86.55710916174714,85.49283853840714,86.37159239041354,5125300.0,,,,,
2025-01-16,86.46922302246094,86.53757012487875,85.31708083222082,85.5318881396127,3334100.0,,,,,
2025-01-17,86.5961685180664,87.45539039600878,86.10797274551992,86.32278007732458,5149900.0,,,,,
2025-01-21,86.63543701171875,87.81374661240088,86.26229989467862,86.93001066613441,5048100.0,,,,,
2025-01-22,85.96772766113281,88.06905122836933,85.83025845516481,87.83338331113,5323200.0,,,,,
2025-01-23,86.32121276855469,86.66488574654022,85.33928569344798,86.10518761338976,6586200.0,,,,,
2025-01-24,86.29176330566406,87.09694334421643,85.88917703214305,86.12483747253366,5482900.0,,,,,
2025-01-27,89.56157684326172,89.7579667734099,87.35224069678604,87.91193888756615,5164800.0,,,,,
2025-01-28,88.23596954345703,90.23910172049332,88.000309137779,89.10988406054271,4790700.0,,,,,
2025-01-29,87.95121002197266,88.97241510465922,87.93157477624239,88.48145155480083,3225900.0,,,,,
2025-01-30,89.24736022949219,89.36519418729453,88.32434628881501,88.91350858631692,5415300.0,,,,,
2025-01-31,85.1330795288086,85.81061164861221,83.78784414967438,83.88603536478126,11099000.0,,,,,
2025-02-03,85.45712280273438,85.69278323251972,84.15115783205188,85.49640078961693,6877800.0,,,,,
2025-02-04,84.93669891357422,85.56513169349839,84.59302590760157,85.36874925908822,4073100.0,,,,,
2025-02-05,85.05453491210938,85.20181799569987,84.24935492527202,85.06434879000885,4126400.0,,,,,
2025-02-06,84.13151550292969,85.6240414212894,83.8074777570557,85.6142275440273,4540500.0,,,,,
2025-02-07,85.19200134277344,85.26073594338001,83.88603643973909,84.05296225671081,3988300.0,,,,,
2025-02-10,84.40646362304688,85.12327379577812,84.08242583983234,84.95634047346411,4162700.0,,,,,
2025-02-11,85.79097747802734,85.82043409377785,84.13151820332602,84.44573459051406,3464500.0,,,,,
2025-02-12,85.16254425048828,85.78115565248594,84.89741972712532,85.19200086608204,3411900.0,,,,,
2025-02-13,86.16410827636719,86.48814603707825,85.14290313114759,85.2214591018975,3712700.0,,,,,
2025-02-14,84.48501586914062,85.87935067342868,84.33772529313615,85.69278211105566,4137100.0,,,,,
2025-02-18,84.82868194580078,85.0938064592215,83.77802024380263,84.19042782966898,3827600.0,,,,,
2025-02-19,85.84007263183594,86.04627644150561,84.87778818671083,85.45712162937657,4307000.0,,,,,
2025-02-20,86.28193664550781,86.67470149080535,84.83850261536082,85.06434165225598,3252800.0,,,,,
2025-02-21,87.85302734375,88.17706511609359,85.91862957077215,86.37031518153445,4747300.0,,,,,
2025-02-24,88.48145294189453,90.05253482776887,87.4406125971608,87.48970445801068,5409500.0,,,,,
2025-02-25,90.62205505371094,90.91662869561772,88.90368258897178,89.01169517179042,5818200.0,,,,,
2025-02-26,88.54036712646484,90.33729556445928,88.373441313058,90.0329005527751,3930200.0,,,,,
2025-02-27,88.56982421875,89.42410351965525,87.98066943845753,88.3341638049349,3673800.0,,,,,
2025-02-28,89.52229309082031,90.2783811630466,88.4323533961113,89.39464526307856,5332900.0,,,,,
2025-03-03,91.13265991210938,91.13265991210938,89.28663949579297,89.34555272978406,4732300.0,,,,,
2025-03-04,89.41429138183594,93.49911226439754,89.37501339356012,91.58434966638043,6107500.0,,,,,
2025-03-05,90.09181213378906,90.54349770436156,88.70729131597203,88.76621203666187,3446600.0,,,,,
2025-03-06,91.6039810180664,91.79054956630476,89.7481393789364,90.14091172135484,4703900.0,,,,,
2025-03-07,94.99163818359376,96.56272025413548,91.162120486235,91.162120486235,10097300.0,,,,,
2025-03-10,95.73789978027344,98.3694649149198,95.43350475261416,95.58078783599134,9791400.0,,,,,
2025-03-11,92.39934539794922,94.98181865518436,92.2324195766516,94.48103369978172,6640500.0,,,,,
2025-03-12,89.17861938476562,91.525424566614,88.59928598868599,90.92644843318732,9118300.0,,,,,
2025-03-13,88.88404083251953,89.95434530367201,88.64838041809062,89.31609116856379,4396400.0,,,,,
2025-03-14,88.19669342041016,88.71711359419838,87.56826066434408,88.1083235757334,4569400.0,,,,,
2025-03-17,89.07061004638672,89.71868555526405,88.12796089016388,88.56001122941544,5642900.0,,,,,
2025-03-18,87.8726577758789,89.17862267174887,87.76464519101691,88.91350563986641,3621600.0,,,,,
2025-03-19,88.80549621582031,88.90368743514168,87.57808724552872,87.76464831478636,8242100.0,,,,,
2025-03-20,88.64838409423828,89.12952631200666,87.52898771489399,88.91350862653603,5571900.0,,,,,
2025-03-21,88.66802978515625,89.70887022725138,88.36362725677158,88.48146121855049,8950600.0,,,,,
2025-03-24,89.2571792602539,89.72850009609473,88.45199929847534,88.45199929847534,4611200.0,,,,,
2025-03-25,87.97085571289062,89.33574143574468,87.43080023882865,89.32592006595878,5173000.0,,,,,
2025-03-26,90.36675262451172,90.6024130382175,87.99049076657884,88.2065159339381,4700500.0,,,,,
2025-03-27,91.50579071044922,91.59416055532506,90.26856044162164,91.19157433170834,2956500.0,,,,,
2025-03-28,91.1424789428711,92.20296207655778,90.5533241435484,92.20296207655778,2825800.0,,,,,
2025-03-31,92.0065689086914,92.6251877939761,91.37813614601228,91.57452606654292,6224600.0,,,,,
2025-04-01,92.20296478271484,92.90995355925608,91.4959760061736,92.53681643190936,4916200.0,,,,,
2025-04-02,91.85928344726562,92.53680805385126,90.92644820486537,92.29132627819476,4849100.0,,,,,
2025-04-03,94.26500701904295,95.48259459541624,93.0866974279088,93.53838302089387,5483400.0,,,,,
2025-04-04,90.00344848632812,95.96374614089802,89.66958935113209,95.19783665127532,7434400.0,,,,,
2025-04-07,87.57808685302734,89.56157644386477,86.45869047645903,88.12796367197043,7820200.0,,,,,
2025-04-08,86.99874114990234,88.98223812335722,86.13464798307123,88.66802174528142,5677700.0,,,,,
2025-04-09,88.59928894042969,90.07217964713752,85.89898931146531,86.14447109591663,7407600.0,,,,,
2025-04-10,90.1409149169922,91.03446472345028,87.90211473329096,88.51091226019781,6465500.0,,,,,
2025-04-11,92.3011474609375,92.8215676256396,89.63030454853272,89.78741648056088,5664200.0,,,,,
2025-04-14,93.2634506225586,93.58748091150903,91.80037367133102,92.34043663876538,3658600.0,,,,,
2025-04-15,92.55644989013672,93.85259335332503,92.50735053887968,93.26343859578655,3874800.0,,,,,
2025-04-16,91.80036926269533,93.28308139084623,91.52543085302702,93.19471154124278,4120300.0,,,,,
2025-04-17,94.2985382080078,94.82186920423528,92.10646627154397,92.2150829915245,7029800.0,,,,,
2025-04-21,93.50859832763672,95.01935608180251,92.97539857135573,94.5947655103855,7691400.0,,,,,
2025-04-22,94.60462951660156,94.77249650311076,92.61004608155652,93.21237238588525,5233600.0,,,,,
2025-04-23,92.7087860107422,93.80482190088856,91.54363107947894,93.80482190088856,8497400.0,,,,,
2025-04-24,91.53376007080078,92.28420079875308,90.71420783114608,91.90898420148238,11292300.0,,,,,
2025-04-25,92.72854614257812,94.60463670620628,90.6845810462724,94.28866284495628,9599000.0,,,,,
2025-04-28,89.8156509399414,92.72854214578004,89.65766778283135,92.46193473887884,7172700.0,,,,,
2025-04-29,91.16841888427734,91.45477136363718,88.69987082091065,89.54905195738166,5941100.0,,,,,
2025-04-30,91.03018188476562,92.560677182322,90.21062210990156,91.97810344843298,5916200.0,,,,,
2025-05-01,89.54905700683594,90.7635785037862,89.29232588441432,90.01314527426342,4115600.0,,,,,
2025-05-02,89.3416976928711,90.43772613746192,88.62087832052141,89.92427143849514,4715700.0,,,,,
2025-05-05,89.59841918945312,89.90452427473184,89.0652118990502,89.79590755631212,4084300.0,,,,,
2025-05-06,89.85514831542969,90.41797696508002,88.8479840336278,89.28244336430178,3605600.0,,,,,
2025-05-07,89.73665618896484,90.2698634728876,88.96647040110223,89.54905165949242,4401100.0,,,,,
2025-05-08,89.68729400634766,90.72407971869384,89.37132014162151,89.57867728409074,3550700.0,,,,,
2025-05-09,88.68012237548828,89.81565604455896,88.58138195500631,89.51943478311304,3846300.0,,,,,
2025-05-12,88.0185546875,88.42340021142357,86.52754945397879,87.87044028768867,6071500.0,,,,,
2025-05-13,86.77440643310547,87.86057370311694,85.84623740247497,87.86057370311694,5458100.0,,,,,
2025-05-14,86.46829986572266,86.78427371139387,85.96471395957423,86.57691658142939,3699300.0,,,,,
2025-05-15,88.50238800048828,88.55176197821325,86.86327590109572,86.86327590109572,4002900.0,,,,,
2025-05-16,90.08226013183594,90.21062192036952,88.4727619572585,88.86773115797612,4650300.0,,,,,
2025-05-19,90.5858383178711,90.69445503616414,89.44043592506836,90.34885981132756,3769900.0,,,,,
2025-05-20,90.83269500732422,91.00056200578798,90.28961893802229,90.5562188217289,3941800.0,,,,,
2025-05-21,90.51671600341795,90.78332340538402,89.89464462118153,90.1809970923918,4569200.0,,,,,
2025-05-22,89.75640869140625,90.82282325805524,89.33181812505957,89.92426815094986,5098600.0,,,,,
2025-05-23,91.42514038085938,91.57325476797712,89.5687949914274,90.77344762431618,6723700.0,,,,,
2025-05-27,91.26716613769533,92.42244490988364,90.90181828491797,91.44490191290978,6055200.0,,,,,
2025-05-28,90.60559844970705,92.2447105951598,90.49698172238897,90.9906913798669,5288800.0,,,,,
2025-05-29,91.1387939453125,91.15853901434576,89.9143887297551,90.18099612887266,4718600.0,,,,,
2025-05-30,91.770751953125,92.30395927797484,91.109175298171,91.58313987584134,6317300.0,,,,,
2025-06-02,90.77345275878906,91.52389350479883,90.05263338519619,91.05980524783767,3152500.0,,,,,
2025-06-03,89.47993469238281,90.56609435518186,89.29232262514454,90.55621805337697,4775900.0,,,,,
2025-06-04,89.0652084350586,90.1414992757002,88.82822993745546,89.55891803288799,3948400.0,,,,,
2025-06-05,89.0158462524414,89.22320338943719,88.30490319222103,89.09484159989056,5123500.0,,,,,
2025-06-06,89.1047134399414,89.5688017054398,88.86773492283567,89.14421111502757,4716500.0,,,,,
2025-06-09,89.72679138183594,90.220501014662,88.58138141764213,88.6307553942892,5893000.0,,,,,
2025-06-10,90.78333282470705,91.07955409456888,89.71691817301702,90.03289204758316,4533200.0,,,,,
2025-06-11,90.95118713378906,91.46464182577785,90.35873709429092,90.7043323228806,5353800.0,,,,,
2025-06-12,91.96823120117188,91.99785257424688,90.79319984645434,91.02030959571492,4701700.0,,,,,
2025-06-13,89.12446594238281,91.87936662585314,88.95659894010556,91.70163085487404,5332000.0,,,,,
2025-06-16,88.97634887695312,90.26986567877196,88.88747722742221,89.55892261616859,5710500.0,,,,,
2025-06-17,87.51496887207031,89.1442122056031,87.41622844985254,89.1442122056031,5145900.0,,,,,
2025-06-18,87.08050537109375,87.81119350088936,86.53742177457684,87.63345773597572,5107000.0,,,,,
2025-06-20,86.6756591796875,87.564337997221,86.6559141097027,86.92251398825731,9573100.0,,,,,
2025-06-23,87.5544662475586,87.5939639229926,86.29057076731583,86.76453533911251,5095600.0,,,,,
2025-06-24,87.07063293457031,87.63346162621349,86.30044709689138,87.28786638282054,4556400.0,,,,,
2025-06-25,86.6954116821289,87.1594923936346,85.97459232724363,86.28068987882226,3571100.0,,,,,
2025-06-26,86.68553161621094,87.23848395206053,86.33006010504745,86.76452695944961,5813600.0,,,,,
2025-06-27,87.59395599365234,87.78156805162764,86.63615816796246,86.76452748485531,6946200.0,,,,,
2025-06-30,89.75640869140625,90.102003912058,87.38660105443435,87.42609872728181,7782700.0,,,,,
2025-07-01,90.88206481933594,91.25728140639352,89.67741218008433,89.9538883530121,6022800.0,,,,,
2025-07-02,91.23754119873048,91.26716257120678,90.21062426355525,90.67471252144712,5342200.0,,,,,
2025-07-03,91.61275482177734,91.94848127686625,90.75370491430066,91.6325074250589,3300900.0,,,,,
2025-07-07,92.15583801269533,93.00501914827316,91.49426894042747,91.5535116831945,5794100.0,,,,,
2025-07-08,90.9808120727539,91.9287336797974,90.97093577057528,91.50414308705186,6099800.0,,,,,
2025-07-09,90.4278564453125,91.36590171656734,89.9341468218287,90.9906851147476,6034200.0,,,,,
2025-07-10,89.47993469238281,90.5068516111744,89.4700583905779,90.17112515050648,4531900.0,,,,,
2025-07-11,88.45301818847656,89.134332347991,87.9790536339608,88.9269752095813,4372700.0,,,,,
