Date,Close,High,Low,Open,Volume,"('Close', 'IEP')","('High', 'IEP')","('Low', 'IEP')","('Open', 'IEP')","('Volume', 'IEP')"
2024-06-03,12.635228157043455,12.797120197536346,12.588973918500802,12.797120197536346,418000.0,,,,,
2024-06-04,12.604393005371094,12.727738626810178,12.511883054093886,12.56584657967401,402300.0,,,,,
2024-06-05,12.858794212341309,12.85879421234131,12.565847243158853,12.681485055960064,412300.0,,,,,
2024-06-06,12.966721534729004,13.097776450910994,12.720030273773704,12.720030273773704,464500.0,,,,,
2024-06-07,12.881918907165527,12.982138135714829,12.827955385821602,12.943593183439358,427200.0,,,,,
2024-06-10,12.65064811706543,12.881920805592577,12.588975302098463,12.874212990318114,557700.0,,,,,
2024-06-11,12.55813980102539,12.696902533795976,12.450211270564829,12.696902533795976,420000.0,,,,,
2024-06-12,12.542720794677734,12.720029950179164,12.504174367136644,12.619812179364054,329600.0,,,,,
2024-06-13,12.504175186157228,12.612103719945711,12.457920940474136,12.519593758183577,354100.0,,,,,
2024-06-14,12.47333812713623,12.565846608227858,12.34228322025993,12.550429508309785,504800.0,,,,,
2024-06-17,12.465628623962402,12.488756479028714,12.218937384838162,12.465628623962402,1009900.0,,,,,
2024-06-18,12.296029090881348,12.442501842955693,12.18039274635939,12.411666170601254,667100.0,,,,,
2024-06-20,12.041627883911133,12.265192010195864,12.010791478051098,12.257482724931377,847500.0,,,,,
2024-06-21,12.087882995605469,12.234355741280694,11.972245920937528,12.026210183195069,1933900.0,,,,,
2024-06-24,12.218938827514648,12.242065950113668,12.049338212993236,12.180393133050968,443000.0,,,,,
2024-06-25,12.851085662841797,12.928177052326063,12.13413824031125,12.180393221041404,805200.0,,,,,
2024-06-26,12.704611778259276,12.951303040688249,12.67377610565361,12.743158207011248,561300.0,,,,,
2024-06-27,12.712319374084473,12.82795570417633,12.542719521309465,12.78170146621873,360000.0,,,,,
2024-06-28,12.704611778259276,12.866503838225732,12.650648248402428,12.712321064009672,626100.0,,,,,
2024-07-01,12.57355499267578,12.781701265815038,12.5273007554434,12.735447028582657,352600.0,,,,,
2024-07-02,12.727740287780762,12.78941310654861,12.535012545331742,12.658358182867437,582400.0,,,,,
2024-07-03,12.858794212341309,13.059231225361971,12.78170282727246,12.78170282727246,361500.0,,,,,
2024-07-05,12.750866889953612,12.912757471870645,12.65835693571828,12.87421251533683,327500.0,,,,,
2024-07-08,13.190285682678224,13.40613978893071,12.8048302410607,12.88192015306755,1277500.0,,,,,
2024-07-09,12.974431037902832,13.251959446327254,12.951303180402157,13.236540874660136,482000.0,,,,,
2024-07-10,12.974431037902832,13.066940997509615,12.94359536496452,13.02839456834182,316000.0,,,,,
2024-07-11,13.051521301269531,13.066939871608122,12.928175679352409,12.966720634803083,432600.0,,,,,
2024-07-12,13.10548496246338,13.298212682499605,13.028393580369723,13.028393580369723,522000.0,,,,,
2024-07-15,13.290504455566406,13.352177272073138,13.120904577771872,13.236540924922506,575900.0,,,,,
2024-07-16,13.44468593597412,13.691377178220211,13.35217598493394,13.583450127336496,678600.0,,,,,
2024-07-17,13.706796646118164,13.768469460718642,13.50635963106764,13.50635963106764,565200.0,,,,,
2024-07-18,13.20570182800293,13.75304928012964,13.20570182800293,13.729921425962354,744300.0,,,,,
2024-07-19,13.259668350219728,13.344467551154407,13.144030536443182,13.29821330788132,333100.0,,,,,
2024-07-22,13.460104942321776,13.544905620253552,13.267377198219371,13.39072430720923,462600.0,,,,,
2024-07-23,13.50635814666748,13.722212238848025,13.475521007558417,13.59886662320322,475700.0,,,,,
2024-07-24,13.290504455566406,13.529486435730506,13.197995966004273,13.529486435730506,572600.0,,,,,
2024-07-25,13.375304222106934,13.544904088393606,13.190285785140793,13.282794268425947,363200.0,,,,,
2024-07-26,13.313631057739258,13.521777345220697,13.259667532183876,13.40613953857826,416500.0,,,,,
2024-07-29,13.34446620941162,13.436976157052104,13.275084116280192,13.329049110134653,342800.0,,,,,
2024-07-30,13.460104942321776,13.460104942321776,13.27508648443099,13.298214343065837,347500.0,,,,,
2024-07-31,13.60657787322998,13.776179222034544,13.45239656660285,13.552614342390688,529200.0,,,,,
2024-08-01,13.50635814666748,13.822431470556754,13.305921153645745,13.645122331866814,553100.0,,,,,
2024-08-02,13.182576179504396,13.313631086303984,13.020684132095113,13.29821251599914,768700.0,,,,,
2024-08-05,12.619812965393066,12.673776496915869,12.257483875918345,12.465630186417108,1056800.0,,,,,
2024-08-06,12.905048370361328,13.036103282997802,12.56584716052648,13.036103282997802,844400.0,,,,,
2024-08-07,12.334574699401855,12.843375788120513,12.249774763014727,12.642938772807724,1420200.0,,,,,
2024-08-08,12.265192031860352,12.481047608459775,12.249774196502054,12.442501182069265,943000.0,,,,,
2024-08-09,12.411664962768556,12.45791920199696,12.29602789430179,12.334573583790712,709300.0,,,,,
2024-08-12,12.735448837280272,12.858794467681388,11.32468116777316,12.52730253457993,996300.0,,,,,
2024-08-13,12.727740287780762,13.043813667765477,12.704612429344325,12.851085925316456,840200.0,,,,,
2024-08-14,12.989849090576172,13.043812618859112,12.83566632085703,12.9127577057166,706000.0,,,,,
2024-08-15,12.943594932556152,13.190286189405091,12.92046707582811,13.06694056098062,851400.0,,,,,
2024-08-16,13.090065956115724,13.19799447561155,12.989848192007916,13.028393146573434,1644100.0,,,,,
2024-08-19,13.253897666931152,13.434110789984237,12.8197459529812,13.335813291013672,2756300.0,,,,,
2024-08-20,12.90166187286377,13.098258437722896,12.836129684577395,12.999960155293332,1102700.0,,,,,
2024-08-21,12.6722993850708,12.901662047171923,12.565809382365378,12.860704233638252,1365700.0,,,,,
2024-08-22,12.96719455718994,13.10645065792684,12.639533603223905,12.680490636565658,932400.0,,,,,
2024-08-23,13.016343116760254,13.106449677056116,12.7951714034814,12.94261921233397,767800.0,,,,,
2024-08-26,11.525485038757324,12.852513101925528,11.156866262522604,12.770598252320784,6834600.0,,,,,
2024-08-27,11.337080001831056,11.599208766338714,11.304313906267597,11.599208766338714,1769200.0,,,,,
2024-08-28,10.902929306030272,11.304314181766152,10.403245360003025,11.304314181766152,3120700.0,,,,,
2024-08-29,10.788247108459473,11.165057590819533,10.698140542688384,10.902928831336125,1491200.0,,,,,
2024-08-30,10.870162010192873,11.025800755436984,10.69813982797292,10.739096858001972,774400.0,,,,,
2024-09-03,10.706331253051758,10.821012973491884,10.395052967175962,10.81282125463074,1388500.0,,,,,
2024-09-04,10.001859664916992,10.698140132077118,9.887177946442003,10.68994841335634,1704700.0,,,,,
2024-09-05,9.133557319641112,10.042817817070528,9.059834192275908,10.01005172228422,3141000.0,,,,,
2024-09-06,8.64206600189209,9.215473058158674,8.560150373337436,9.01068476797737,2583900.0,,,,,
2024-09-09,8.584725379943848,8.838663222149977,8.56015100205467,8.601108819340224,1168300.0,,,,,
2024-09-10,8.314404487609863,8.633874509931069,8.003126965806045,8.560150598533456,2209200.0,,,,,
2024-09-11,8.207914352416992,8.298020911254776,7.962168268707721,8.207914352416992,1491200.0,,,,,
2024-09-12,8.420894622802734,8.420894622802734,8.191531947023575,8.191531947023575,1035000.0,,,,,
2024-09-13,8.846854209899902,8.912386399652801,8.388128100424286,8.388128100424286,1078500.0,,,,,
2024-09-16,10.13292407989502,10.182073611209695,9.10079095313445,9.387494859858595,3780300.0,,,,,
2024-09-17,10.935694694519045,11.255163918067826,10.550692501282878,10.927502975657458,4716200.0,,,,,
2024-09-18,11.017608642578123,11.255163001787729,10.845586466515638,11.107715980309342,1404500.0,,,,,
2024-09-19,10.74729061126709,11.25516553559464,10.567076676439436,11.206016777772366,1398100.0,,,,,
2024-09-20,10.599842071533203,10.74728989761996,10.427819868167113,10.730907239835526,1254200.0,,,,,
2024-09-23,11.0339937210083,11.173249826220845,10.567075870093456,10.567075870093456,1123700.0,,,,,
2024-09-24,11.074950218200684,11.230588962503813,10.878352881705588,11.140482403297291,814000.0,,,,,
2024-09-25,10.886545181274414,11.148673935653443,10.853779086977037,11.115907841356064,643300.0,,,,,
2024-09-26,10.77186393737793,11.074951299549523,10.648991273625922,11.025801765325514,1004000.0,,,,,
2024-09-27,10.739097595214844,10.853779318302523,10.55069274429079,10.755481033315366,881700.0,,,,,
2024-09-30,11.074950218200684,11.140482403297291,10.73090585584085,10.771862885622282,893900.0,,,,,
2024-10-01,10.927502632141112,11.206014815037287,10.804629196695888,11.074950442193272,680800.0,,,,,
2024-10-02,10.993035316467283,11.17324922789282,10.788247029321775,10.804629686066653,544000.0,,,,,
2024-10-03,11.074950218200684,11.074950218200684,10.804628978170586,10.9766511593505,502000.0,,,,,
2024-10-04,11.206016540527344,11.304314835296218,11.001228231124172,11.124100904283912,656600.0,,,,,
2024-10-07,11.476335525512695,11.681123807775782,11.181439899082456,11.287929899603895,977700.0,,,,,
2024-10-08,11.255163192749023,11.54186708478596,11.074950076639489,11.509100992656474,743900.0,,,,,
2024-10-09,11.238780975341797,11.32069581825568,11.099524883062376,11.263355350095434,448200.0,,,,,
2024-10-10,11.484527587890623,11.541868058654126,11.107717106004785,11.30431367536992,502900.0,,,,,
2024-10-11,11.689315795898438,11.779422360936506,11.345271411272623,11.418994538373598,626600.0,,,,,
2024-10-14,12.12346649169922,12.205381336053458,11.623782581955563,11.71388992631212,965500.0,,,,,
2024-10-15,11.869528770446776,12.32825487100556,11.828570957346033,12.123466586707146,880300.0,,,,,
2024-10-16,11.877720832824709,11.95144474229716,11.640166447416426,11.877720832824709,728500.0,,,,,
2024-10-17,12.131658554077148,12.148041210929849,11.8367629186753,12.000593393228923,464500.0,,,,,
2024-10-18,12.221765518188477,12.63134210852668,12.123467230251949,12.20538207959638,1516100.0,,,,,
2024-10-21,12.279105186462402,12.32825471781362,12.041550810876329,12.287296905221822,618900.0,,,,,
2024-10-22,12.590383529663086,12.631341342453943,12.238147433349132,12.32825477773008,1061500.0,,,,,
2024-10-23,12.590383529663086,12.696873530437196,12.336446496529312,12.647723998847106,584500.0,,,,,
2024-10-24,12.492085456848145,12.762405932106466,12.410169829894883,12.688682024089593,460000.0,,,,,
2024-10-25,12.5576171875,12.61495765555082,12.352828908798166,12.61495765555082,447800.0,,,,,
2024-10-28,12.688682556152344,12.819746939809113,12.557618172495577,12.69687427543223,761900.0,,,,,
2024-10-29,10.460586547851562,12.442936536922796,10.329521382033766,12.28729777549686,4095800.0,,,,,
2024-10-30,10.714523315429688,10.788247225133045,10.075584066676177,10.542501119856972,1320700.0,,,,,
2024-10-31,10.28856372833252,10.730906390371343,10.132924195071368,10.730906390371343,995300.0,,,,,
2024-11-01,10.25579833984375,10.59984196180921,10.165690988743313,10.321330532713873,680500.0,,,,,
2024-11-04,9.944519996643066,10.411437064431915,9.88717874218795,10.280372679172263,812500.0,,,,,
2024-11-05,10.182074546813965,10.255798459957632,9.82983842010772,9.911754052757432,497500.0,,,,,
2024-11-06,10.812821388244627,10.86197092081354,10.239414341369027,10.427819190271665,981900.0,,,,,
2024-11-07,10.558884620666504,11.140483401410227,10.51792680601026,10.861971199194173,1275900.0,,,,,
2024-11-08,9.91175365447998,10.141116322995329,9.38749534523956,9.38749534523956,3126800.0,,,,,
2024-11-11,10.542500495910645,10.58345830790017,9.829837379631964,10.034625658374296,1388800.0,,,,,
2024-11-12,10.304945945739746,10.780054681715262,10.206647667386736,10.526117657937974,1100700.0,,,,,
2024-11-13,10.182074546813965,10.444203321364451,10.075584536851489,10.296755495077118,951900.0,,,,,
2024-11-14,10.28856372833252,10.419628105054349,10.059200287864012,10.108349819737352,1008100.0,,,,,
2024-11-15,10.223031044006348,10.411436676704795,10.157498853816971,10.411436676704795,971300.0,,,,,
2024-11-18,10.316899299621582,10.342499317832754,9.813427663212403,10.077963897427532,1302100.0,,,,,
2024-11-19,9.65129280090332,10.018229095471542,9.55742471430806,9.821960939517597,1719300.0,,,,,
2024-11-20,9.403822898864746,9.600091036084889,9.335554836125349,9.55742380205144,1331600.0,,,,,
2024-11-21,9.403822898864746,9.54889019248279,9.3270220403665,9.386755679727449,730400.0,,,,,
2024-11-22,9.676892280578612,9.74515953223128,9.344088818414487,9.344088818414487,685900.0,,,,,
2024-11-25,9.540358543395996,9.762226722179005,9.48062408304566,9.676893057665508,720900.0,,,,,
2024-11-26,9.489157676696776,9.548891323130558,9.403824012335647,9.514757694624128,495300.0,,,,,
2024-11-27,9.446490287780762,9.574492003007071,9.412356659815725,9.489157526189532,631400.0,,,,,
2024-11-29,9.455023765563965,9.540358241184205,9.412356527753843,9.43795735872584,449500.0,,,,,
2024-12-02,9.489157676696776,9.514757694624128,9.30995592358554,9.412356809104832,862300.0,,,,,
2024-12-03,9.420889854431152,9.4720907010237,9.32702258512297,9.386756227972736,860800.0,,,,,
2024-12-04,9.233154296875,9.463556880707916,9.224621500807352,9.42088964513036,821800.0,,,,,
2024-12-05,9.122220039367676,9.412356272021682,9.08808641280896,9.216088122761532,1306700.0,,,,,
2024-12-06,9.011286735534668,9.207554892899807,8.823551374804186,9.122220416074166,1718600.0,,,,,
2024-12-09,8.763816833496094,8.968618580371437,8.541947867476239,8.960084970799182,1202100.0,,,,,
2024-12-10,8.618749618530273,8.746750520130176,8.55048236250234,8.738216909674213,1147400.0,,,,,
2024-12-11,8.815016746520996,8.88328399457498,8.593147783440655,8.610215002359045,1151700.0,,,,,
2024-12-12,8.687017440795898,9.036887354196764,8.669950218771495,8.866219203002432,863200.0,,,,,
2024-12-13,8.618749618530273,8.704083281660246,8.456614275106519,8.661416043190316,1793400.0,,,,,
2024-12-16,8.448081016540527,8.61874997752916,8.431014608727615,8.61874997752916,1115300.0,,,,,
2024-12-17,8.422480583190918,8.601682332357102,8.337146920708374,8.36274693807215,1091900.0,,,,,
2024-12-18,8.337146759033203,8.601682165552022,8.268878691037202,8.388346792767875,1117100.0,,,,,
2024-12-19,7.927542209625244,8.413946586239598,7.919008599626084,8.362746553864321,1733700.0,,,,,
2024-12-20,8.132344245910645,8.38834685800454,7.893408854400946,7.970209719410103,1348600.0,,,,,
2024-12-23,7.842208385467529,8.098211009933882,7.7910083488602035,7.944610086301997,1700700.0,,,,,
2024-12-24,7.876341342926025,7.876341342926025,7.705673212436536,7.842207716828127,999600.0,,,,,
2024-12-26,7.7739410400390625,7.97874362559524,7.663006543557355,7.842208297287822,2047000.0,,,,,
