Date,Close,High,Low,Open,Volume,"('Close', 'ISSC')","('High', 'ISSC')","('Low', 'ISSC')","('Open', 'ISSC')","('Volume', 'ISSC')"
2024-07-08,5.559999942779541,5.730000019073486,5.559999942779541,5.650000095367432,18600.0,,,,,
2024-07-09,5.610000133514404,5.690000057220459,5.559999942779541,5.559999942779541,12100.0,,,,,
2024-07-10,5.449999809265137,5.670000076293945,5.440000057220459,5.670000076293945,22400.0,,,,,
2024-07-11,5.849999904632568,5.849999904632568,5.409999847412109,5.429999828338623,20800.0,,,,,
2024-07-12,6.119999885559082,6.150000095367432,5.760000228881836,5.760000228881836,25900.0,,,,,
2024-07-15,5.760000228881836,6.150000095367432,5.760000228881836,6.119999885559082,30600.0,,,,,
2024-07-16,5.650000095367432,5.800000190734863,5.610000133514404,5.760000228881836,33300.0,,,,,
2024-07-17,5.46999979019165,5.480000019073486,5.349999904632568,5.480000019073486,56700.0,,,,,
2024-07-18,5.349999904632568,5.579999923706055,5.329999923706055,5.480000019073486,28200.0,,,,,
2024-07-19,5.380000114440918,5.420000076293945,5.25,5.269999980926514,20500.0,,,,,
2024-07-22,5.769999980926514,5.900000095367432,5.449999809265137,5.449999809265137,45400.0,,,,,
2024-07-23,5.920000076293945,6.0,5.710000038146973,5.710000038146973,21500.0,,,,,
2024-07-24,5.730000019073486,6.0,5.699999809265137,5.820000171661377,42100.0,,,,,
2024-07-25,5.849999904632568,6.0,5.769999980926514,5.989999771118164,21800.0,,,,,
2024-07-26,6.269999980926514,6.409999847412109,5.929999828338623,5.96999979019165,48100.0,,,,,
2024-07-29,6.190000057220459,6.400000095367432,6.159999847412109,6.269999980926514,26900.0,,,,,
2024-07-30,6.079999923706055,6.179999828338623,6.0,6.099999904632568,23600.0,,,,,
2024-07-31,6.190000057220459,6.429999828338623,6.03000020980835,6.150000095367432,35200.0,,,,,
2024-08-01,6.769999980926514,7.590000152587891,6.630000114440918,6.800000190734863,195900.0,,,,,
2024-08-02,6.53000020980835,6.900000095367432,6.519999980926514,6.800000190734863,96600.0,,,,,
2024-08-05,6.389999866485596,6.539999961853027,6.179999828338623,6.369999885559082,77400.0,,,,,
2024-08-06,6.260000228881836,6.510000228881836,6.179999828338623,6.489999771118164,35500.0,,,,,
2024-08-07,6.420000076293945,6.559999942779541,6.269999980926514,6.349999904632568,43000.0,,,,,
2024-08-08,6.150000095367432,6.440000057220459,6.150000095367432,6.389999866485596,27900.0,,,,,
2024-08-09,6.760000228881836,6.829999923706055,6.460000038146973,6.699999809265137,64500.0,,,,,
2024-08-12,6.489999771118164,6.820000171661377,6.480000019073486,6.800000190734863,35300.0,,,,,
2024-08-13,6.519999980926514,6.800000190734863,6.389999866485596,6.480000019073486,66200.0,,,,,
2024-08-14,6.920000076293945,7.21999979019165,6.510000228881836,6.639999866485596,82300.0,,,,,
2024-08-15,6.699999809265137,7.139999866485596,6.570000171661377,6.960000038146973,54600.0,,,,,
2024-08-16,7.0,7.130000114440918,6.78000020980835,6.820000171661377,45200.0,,,,,
2024-08-19,6.860000133514404,7.059999942779541,6.78000020980835,7.059999942779541,21900.0,,,,,
2024-08-20,6.880000114440918,6.920000076293945,6.800000190734863,6.920000076293945,10100.0,,,,,
2024-08-21,6.949999809265137,7.150000095367432,6.860000133514404,6.889999866485596,36500.0,,,,,
2024-08-22,6.909999847412109,7.070000171661377,6.840000152587891,6.949999809265137,18100.0,,,,,
2024-08-23,6.920000076293945,7.090000152587891,6.880000114440918,6.880000114440918,38100.0,,,,,
2024-08-26,7.0,7.090000152587891,6.909999847412109,7.03000020980835,35000.0,,,,,
2024-08-27,6.920000076293945,7.090000152587891,6.849999904632568,6.940000057220459,16800.0,,,,,
2024-08-28,7.059999942779541,7.059999942779541,6.900000095367432,6.909999847412109,24400.0,,,,,
2024-08-29,7.0,7.079999923706055,6.920000076293945,7.079999923706055,30000.0,,,,,
2024-08-30,7.019999980926514,7.349999904632568,6.949999809265137,6.960000038146973,111600.0,,,,,
2024-09-03,7.010000228881836,7.099999904632568,6.909999847412109,7.050000190734863,86800.0,,,,,
2024-09-04,6.940000057220459,7.010000228881836,6.78000020980835,7.010000228881836,10000.0,,,,,
2024-09-05,6.710000038146973,6.900000095367432,6.630000114440918,6.900000095367432,21200.0,,,,,
2024-09-06,6.429999828338623,6.75,6.21999979019165,6.75,42800.0,,,,,
2024-09-09,6.78000020980835,6.800000190734863,6.449999809265137,6.53000020980835,62500.0,,,,,
2024-09-10,6.699999809265137,6.820000171661377,6.570000171661377,6.820000171661377,11300.0,,,,,
2024-09-11,6.659999847412109,6.710000038146973,6.5,6.619999885559082,33700.0,,,,,
2024-09-12,6.800000190734863,6.869999885559082,6.53000020980835,6.630000114440918,40800.0,,,,,
2024-09-13,6.840000152587891,6.909999847412109,6.75,6.800000190734863,32300.0,,,,,
2024-09-16,6.869999885559082,6.880000114440918,6.760000228881836,6.840000152587891,10300.0,,,,,
2024-09-17,6.730000019073486,6.920000076293945,6.699999809265137,6.800000190734863,36700.0,,,,,
2024-09-18,6.46999979019165,6.730000019073486,6.46999979019165,6.650000095367432,30600.0,,,,,
2024-09-19,6.480000019073486,6.519999980926514,6.409999847412109,6.480000019073486,25100.0,,,,,
2024-09-20,6.420000076293945,6.519999980926514,6.360000133514404,6.5,34000.0,,,,,
2024-09-23,6.349999904632568,6.46999979019165,6.340000152587891,6.460000038146973,30200.0,,,,,
2024-09-24,6.289999961853027,6.440000057220459,6.289999961853027,6.349999904632568,28000.0,,,,,
2024-09-25,6.360000133514404,6.389999866485596,6.309999942779541,6.349999904632568,10600.0,,,,,
2024-09-26,6.400000095367432,6.429999828338623,6.300000190734863,6.309999942779541,23000.0,,,,,
2024-09-27,6.610000133514404,6.699999809265137,6.409999847412109,6.409999847412109,23700.0,,,,,
2024-09-30,6.519999980926514,6.650000095367432,6.429999828338623,6.610000133514404,16900.0,,,,,
2024-10-01,6.289999961853027,6.550000190734863,6.289999961853027,6.550000190734863,12100.0,,,,,
2024-10-02,6.190000057220459,6.449999809265137,6.150000095367432,6.320000171661377,51000.0,,,,,
2024-10-03,6.28000020980835,6.320000171661377,6.199999809265137,6.199999809265137,26700.0,,,,,
2024-10-04,6.639999866485596,6.650000095367432,6.360000133514404,6.539999961853027,28700.0,,,,,
2024-10-07,6.699999809265137,6.760000228881836,6.5,6.650000095367432,51800.0,,,,,
2024-10-08,6.889999866485596,6.889999866485596,6.659999847412109,6.659999847412109,30500.0,,,,,
2024-10-09,6.900000095367432,6.900000095367432,6.639999866485596,6.889999866485596,15200.0,,,,,
2024-10-10,6.980000019073486,7.0,6.769999980926514,6.900000095367432,32800.0,,,,,
2024-10-11,7.159999847412109,7.199999809265137,6.909999847412109,7.0,229900.0,,,,,
2024-10-14,7.130000114440918,7.199999809265137,7.050000190734863,7.199999809265137,51200.0,,,,,
2024-10-15,7.179999828338623,7.199999809265137,7.110000133514404,7.139999866485596,28900.0,,,,,
2024-10-16,7.340000152587891,7.340000152587891,7.079999923706055,7.190000057220459,116000.0,,,,,
2024-10-17,7.340000152587891,7.349999904632568,7.199999809265137,7.289999961853027,19800.0,,,,,
2024-10-18,7.329999923706055,7.389999866485596,7.309999942779541,7.349999904632568,37900.0,,,,,
2024-10-21,7.21999979019165,7.360000133514404,7.179999828338623,7.300000190734863,58000.0,,,,,
2024-10-22,7.21999979019165,7.28000020980835,7.090000152587891,7.269999980926514,17800.0,,,,,
2024-10-23,7.190000057220459,7.199999809265137,7.090000152587891,7.199999809265137,16000.0,,,,,
2024-10-24,7.199999809265137,7.199999809265137,7.099999904632568,7.199999809265137,14100.0,,,,,
2024-10-25,7.190000057220459,7.230000019073486,7.099999904632568,7.199999809265137,16100.0,,,,,
2024-10-28,7.21999979019165,7.230000019073486,7.159999847412109,7.230000019073486,30300.0,,,,,
2024-10-29,7.199999809265137,7.210000038146973,7.159999847412109,7.190000057220459,8600.0,,,,,
2024-10-30,7.170000076293945,7.230000019073486,7.159999847412109,7.199999809265137,15200.0,,,,,
2024-10-31,7.300000190734863,7.300000190734863,7.170000076293945,7.199999809265137,166300.0,,,,,
2024-11-01,7.25,7.400000095367432,7.239999771118164,7.300000190734863,43100.0,,,,,
2024-11-04,7.300000190734863,7.349999904632568,7.119999885559082,7.28000020980835,62100.0,,,,,
2024-11-05,7.349999904632568,7.369999885559082,7.25,7.300000190734863,11900.0,,,,,
2024-11-06,7.360000133514404,7.400000095367432,7.119999885559082,7.369999885559082,34500.0,,,,,
2024-11-07,7.480000019073486,7.550000190734863,7.329999923706055,7.389999866485596,57300.0,,,,,
2024-11-08,7.46999979019165,7.619999885559082,7.409999847412109,7.5,47300.0,,,,,
2024-11-11,7.53000020980835,7.650000095367432,7.420000076293945,7.550000190734863,88400.0,,,,,
2024-11-12,7.699999809265137,7.739999771118164,7.400000095367432,7.590000152587891,152300.0,,,,,
2024-11-13,7.730000019073486,7.800000190734863,7.699999809265137,7.739999771118164,89200.0,,,,,
2024-11-14,7.599999904632568,7.730000019073486,7.5,7.71999979019165,115700.0,,,,,
2024-11-15,7.5,7.550000190734863,7.25,7.550000190734863,68700.0,,,,,
2024-11-18,7.53000020980835,7.590000152587891,7.289999961853027,7.53000020980835,60600.0,,,,,
2024-11-19,7.460000038146973,7.550000190734863,7.309999942779541,7.5,38700.0,,,,,
2024-11-20,7.71999979019165,7.730000019073486,7.340000152587891,7.429999828338623,30100.0,,,,,
2024-11-21,7.46999979019165,7.789999961853027,7.46999979019165,7.699999809265137,68200.0,,,,,
2024-11-22,7.699999809265137,7.699999809265137,7.489999771118164,7.489999771118164,199800.0,,,,,
2024-11-25,7.710000038146973,7.789999961853027,7.610000133514404,7.699999809265137,57500.0,,,,,
2024-11-26,7.71999979019165,7.75,7.659999847412109,7.75,12500.0,,,,,
2024-11-27,7.739999771118164,7.789999961853027,7.630000114440918,7.679999828338623,22800.0,,,,,
2024-11-29,7.760000228881836,7.800000190734863,7.679999828338623,7.679999828338623,72200.0,,,,,
2024-12-02,7.900000095367432,7.900000095367432,7.730000019073486,7.800000190734863,171500.0,,,,,
2024-12-03,7.900000095367432,7.900000095367432,7.809999942779541,7.889999866485596,39900.0,,,,,
2024-12-04,7.889999866485596,7.900000095367432,7.809999942779541,7.880000114440918,37300.0,,,,,
2024-12-05,7.840000152587891,7.900000095367432,7.699999809265137,7.900000095367432,51400.0,,,,,
2024-12-06,7.900000095367432,7.900000095367432,7.769999980926514,7.889999866485596,40500.0,,,,,
2024-12-09,7.760000228881836,7.900000095367432,7.71999979019165,7.900000095367432,26600.0,,,,,
2024-12-10,7.599999904632568,7.75,7.539999961853027,7.739999771118164,47700.0,,,,,
2024-12-11,7.739999771118164,7.800000190734863,7.579999923706055,7.610000133514404,25700.0,,,,,
2024-12-12,7.630000114440918,7.800000190734863,7.559999942779541,7.800000190734863,15100.0,,,,,
2024-12-13,7.639999866485596,7.679999828338623,7.449999809265137,7.639999866485596,31600.0,,,,,
2024-12-16,7.869999885559082,7.900000095367432,7.579999923706055,7.610000133514404,43700.0,,,,,
2024-12-17,7.860000133514404,7.900000095367432,7.800000190734863,7.900000095367432,35000.0,,,,,
2024-12-18,7.400000095367432,7.929999828338623,7.389999866485596,7.860000133514404,93900.0,,,,,
2024-12-19,7.5,7.599999904632568,7.360000133514404,7.429999828338623,61700.0,,,,,
2024-12-20,8.149999618530273,8.5,7.820000171661377,8.0,526600.0,,,,,
2024-12-23,8.0,8.239999771118164,7.840000152587891,8.100000381469727,184100.0,,,,,
2024-12-24,8.380000114440918,8.399999618530273,7.920000076293945,8.0,258800.0,,,,,
2024-12-26,8.75,8.970000267028809,8.34000015258789,8.399999618530273,494500.0,,,,,
2024-12-27,8.75,8.960000038146973,8.630000114440918,8.960000038146973,312300.0,,,,,
2024-12-30,8.550000190734863,8.949999809265137,8.510000228881836,8.9399995803833,255800.0,,,,,
2024-12-31,8.539999961853027,8.949999809265137,8.5,8.539999961853027,241200.0,,,,,
2025-01-02,8.640000343322754,8.960000038146973,8.520000457763672,8.520000457763672,226600.0,,,,,
2025-01-03,8.699999809265137,8.869999885559082,8.579999923706055,8.710000038146973,212400.0,,,,,
2025-01-06,8.489999771118164,8.899999618530273,8.399999618530273,8.75,251900.0,,,,,
2025-01-07,8.520000457763672,8.680000305175781,8.399999618530273,8.5,186800.0,,,,,
2025-01-08,8.5,8.600000381469727,8.3100004196167,8.520000457763672,149000.0,,,,,
2025-01-10,8.449999809265137,8.5,8.300000190734863,8.489999771118164,120700.0,,,,,
2025-01-13,8.489999771118164,8.510000228881836,8.319999694824219,8.40999984741211,98800.0,,,,,
2025-01-14,8.859999656677246,8.890000343322754,8.399999618530273,8.5,202500.0,,,,,
2025-01-15,8.9399995803833,8.949999809265137,8.800000190734863,8.920000076293945,181800.0,,,,,
2025-01-16,10.170000076293944,10.369999885559082,8.880000114440918,8.949999809265137,574800.0,,,,,
2025-01-17,10.289999961853027,10.5,10.010000228881836,10.40999984741211,283400.0,,,,,
2025-01-21,10.8100004196167,11.289999961853027,10.489999771118164,10.5,587500.0,,,,,
2025-01-22,10.649999618530272,10.949999809265137,10.579999923706056,10.8100004196167,360400.0,,,,,
2025-01-23,11.239999771118164,11.329999923706056,10.609999656677246,10.6899995803833,417300.0,,,,,
2025-01-24,11.140000343322754,11.5,10.949999809265137,11.300000190734863,268800.0,,,,,
2025-01-27,11.0600004196167,11.140000343322754,10.25,11.0600004196167,333500.0,,,,,
2025-01-28,11.119999885559082,11.270000457763672,10.949999809265137,11.119999885559082,194100.0,,,,,
2025-01-29,11.100000381469728,11.1899995803833,10.960000038146973,11.109999656677246,122700.0,,,,,
2025-01-30,11.100000381469728,11.380000114440918,11.0,11.140000343322754,147600.0,,,,,
2025-01-31,11.670000076293944,12.170000076293944,11.010000228881836,11.0600004196167,436300.0,,,,,
2025-02-03,11.420000076293944,11.539999961853027,10.75,11.539999961853027,294700.0,,,,,
2025-02-04,11.369999885559082,11.5,11.0,11.40999984741211,228500.0,,,,,
2025-02-05,11.90999984741211,11.90999984741211,11.369999885559082,11.369999885559082,259400.0,,,,,
2025-02-06,11.270000457763672,11.920000076293944,11.18000030517578,11.84000015258789,236800.0,,,,,
2025-02-07,11.029999732971191,11.4399995803833,10.949999809265137,11.25,119200.0,,,,,
2025-02-10,10.739999771118164,11.119999885559082,10.68000030517578,11.020000457763672,222600.0,,,,,
2025-02-11,10.920000076293944,11.050000190734863,10.550000190734863,10.68000030517578,179200.0,,,,,
2025-02-12,11.140000343322754,11.279999732971191,10.800000190734863,10.800000190734863,114700.0,,,,,
2025-02-13,10.59000015258789,11.229999542236328,10.539999961853027,11.079999923706056,291700.0,,,,,
2025-02-14,8.630000114440918,9.109999656677246,7.769999980926514,9.109999656677246,1443100.0,,,,,
2025-02-18,8.270000457763672,8.510000228881836,8.039999961853027,8.510000228881836,536400.0,,,,,
2025-02-19,8.59000015258789,8.609999656677246,8.149999618530273,8.239999771118164,266800.0,,,,,
2025-02-20,8.239999771118164,8.569999694824219,8.239999771118164,8.40999984741211,186600.0,,,,,
2025-02-21,7.920000076293945,8.399999618530273,7.920000076293945,8.25,284700.0,,,,,
2025-02-24,7.449999809265137,7.989999771118164,7.440000057220459,7.929999828338623,338800.0,,,,,
2025-02-25,7.289999961853027,7.639999866485596,7.210000038146973,7.489999771118164,234100.0,,,,,
2025-02-26,7.170000076293945,7.460000038146973,7.139999866485596,7.28000020980835,287700.0,,,,,
2025-02-27,7.070000171661377,7.349999904632568,7.070000171661377,7.170000076293945,217700.0,,,,,
2025-02-28,7.139999866485596,7.239999771118164,7.03000020980835,7.039999961853027,150300.0,,,,,
2025-03-03,6.699999809265137,7.199999809265137,6.659999847412109,7.079999923706055,221400.0,,,,,
2025-03-04,6.670000076293945,6.900000095367432,6.409999847412109,6.590000152587891,344800.0,,,,,
2025-03-05,6.869999885559082,7.090000152587891,6.699999809265137,6.730000019073486,167700.0,,,,,
2025-03-06,6.71999979019165,6.940000057220459,6.639999866485596,6.739999771118164,115100.0,,,,,
2025-03-07,6.650000095367432,6.820000171661377,6.420000076293945,6.71999979019165,179100.0,,,,,
2025-03-10,6.409999847412109,6.699999809265137,6.329999923706055,6.550000190734863,170200.0,,,,,
2025-03-11,6.550000190734863,6.659999847412109,6.389999866485596,6.429999828338623,93600.0,,,,,
2025-03-12,6.559999942779541,6.739999771118164,6.46999979019165,6.590000152587891,139900.0,,,,,
2025-03-13,6.420000076293945,6.579999923706055,6.389999866485596,6.559999942779541,87100.0,,,,,
2025-03-14,6.659999847412109,6.760000228881836,6.489999771118164,6.489999771118164,106500.0,,,,,
2025-03-17,6.889999866485596,6.909999847412109,6.599999904632568,6.599999904632568,72400.0,,,,,
2025-03-18,6.900000095367432,6.909999847412109,6.710000038146973,6.849999904632568,67500.0,,,,,
2025-03-19,7.099999904632568,7.130000114440918,6.889999866485596,6.949999809265137,69500.0,,,,,
2025-03-20,6.980000019073486,7.090000152587891,6.920000076293945,6.989999771118164,70200.0,,,,,
2025-03-21,6.650000095367432,6.960000038146973,6.650000095367432,6.880000114440918,79300.0,,,,,
2025-03-24,6.900000095367432,6.980000019073486,6.71999979019165,6.71999979019165,69000.0,,,,,
2025-03-25,6.869999885559082,7.150000095367432,6.829999923706055,6.909999847412109,71800.0,,,,,
2025-03-26,6.730000019073486,6.880000114440918,6.670000076293945,6.880000114440918,28900.0,,,,,
2025-03-27,6.710000038146973,6.769999980926514,6.650000095367432,6.75,41400.0,,,,,
2025-03-28,6.5,6.809999942779541,6.409999847412109,6.710000038146973,86800.0,,,,,
2025-03-31,6.289999961853027,6.420000076293945,6.170000076293945,6.340000152587891,91400.0,,,,,
2025-04-01,6.420000076293945,6.449999809265137,6.130000114440918,6.239999771118164,60900.0,,,,,
2025-04-02,6.610000133514404,6.670000076293945,6.309999942779541,6.320000171661377,58700.0,,,,,
2025-04-03,6.090000152587891,6.369999885559082,6.050000190734863,6.28000020980835,106300.0,,,,,
2025-04-04,5.71999979019165,6.050000190734863,5.599999904632568,6.050000190734863,199300.0,,,,,
2025-04-07,5.679999828338623,5.820000171661377,5.300000190734863,5.489999771118164,200500.0,,,,,
2025-04-08,5.599999904632568,6.019999980926514,5.53000020980835,5.880000114440918,111900.0,,,,,
2025-04-09,6.070000171661377,6.119999885559082,5.519999980926514,5.599999904632568,114900.0,,,,,
2025-04-10,5.78000020980835,6.039999961853027,5.579999923706055,6.0,71400.0,,,,,
2025-04-11,5.829999923706055,5.940000057220459,5.730000019073486,5.849999904632568,52100.0,,,,,
2025-04-14,5.960000038146973,6.039999961853027,5.809999942779541,5.960000038146973,68200.0,,,,,
2025-04-15,6.010000228881836,6.150000095367432,5.849999904632568,5.96999979019165,47600.0,,,,,
2025-04-16,5.909999847412109,6.070000171661377,5.860000133514404,6.010000228881836,41900.0,,,,,
2025-04-17,6.090000152587891,6.179999828338623,5.860000133514404,5.96999979019165,50700.0,,,,,
2025-04-21,5.920000076293945,6.090000152587891,5.78000020980835,6.070000171661377,54800.0,,,,,
2025-04-22,6.03000020980835,6.099999904632568,5.880000114440918,5.96999979019165,58100.0,,,,,
2025-04-23,6.650000095367432,6.670000076293945,6.230000019073486,6.230000019073486,173400.0,,,,,
2025-04-24,6.699999809265137,6.71999979019165,6.599999904632568,6.679999828338623,48800.0,,,,,
2025-04-25,6.710000038146973,6.789999961853027,6.53000020980835,6.53000020980835,22100.0,,,,,
2025-04-28,6.789999961853027,6.829999923706055,6.619999885559082,6.699999809265137,43500.0,,,,,
2025-04-29,6.929999828338623,6.960000038146973,6.710000038146973,6.809999942779541,61900.0,,,,,
2025-04-30,6.739999771118164,6.800000190734863,6.630000114440918,6.699999809265137,40800.0,,,,,
2025-05-01,6.929999828338623,6.980000019073486,6.639999866485596,6.809999942779541,20800.0,,,,,
2025-05-02,7.099999904632568,7.099999904632568,6.920000076293945,7.0,69400.0,,,,,
2025-05-05,6.880000114440918,7.059999942779541,6.829999923706055,6.989999771118164,33000.0,,,,,
2025-05-06,6.659999847412109,6.920000076293945,6.650000095367432,6.840000152587891,61300.0,,,,,
2025-05-07,6.699999809265137,6.820000171661377,6.679999828338623,6.699999809265137,20800.0,,,,,
2025-05-08,6.989999771118164,7.050000190734863,6.820000171661377,6.820000171661377,32000.0,,,,,
2025-05-09,6.869999885559082,7.010000228881836,6.820000171661377,7.010000228881836,34100.0,,,,,
2025-05-12,7.03000020980835,7.079999923706055,6.940000057220459,7.019999980926514,54900.0,,,,,
2025-05-13,7.409999847412109,7.510000228881836,7.099999904632568,7.110000133514404,70400.0,,,,,
2025-05-14,7.349999904632568,7.550000190734863,7.349999904632568,7.480000019073486,178400.0,,,,,
2025-05-15,9.789999961853027,10.5,9.079999923706056,9.079999923706056,1646100.0,,,,,
2025-05-16,9.609999656677246,10.449999809265137,9.470000267028809,10.1899995803833,301300.0,,,,,
2025-05-19,10.81999969482422,10.850000381469728,9.75,9.899999618530272,433900.0,,,,,
2025-05-20,10.1899995803833,10.829999923706056,10.100000381469728,10.770000457763672,335700.0,,,,,
2025-05-21,10.149999618530272,10.199999809265137,9.869999885559082,10.18000030517578,184300.0,,,,,
2025-05-22,10.010000228881836,10.199999809265137,9.93000030517578,10.140000343322754,108200.0,,,,,
2025-05-23,10.449999809265137,10.479999542236328,9.899999618530272,9.899999618530272,136300.0,,,,,
2025-05-27,10.15999984741211,10.550000190734863,9.9399995803833,10.5,371100.0,,,,,
2025-05-28,10.449999809265137,10.550000190734863,10.18000030517578,10.239999771118164,179600.0,,,,,
2025-05-29,11.260000228881836,11.329999923706056,10.40999984741211,10.600000381469728,211700.0,,,,,
2025-05-30,11.1899995803833,11.300000190734863,10.920000076293944,11.210000038146973,142500.0,,,,,
2025-06-02,11.220000267028809,11.640000343322754,11.140000343322754,11.25,304200.0,,,,,
2025-06-03,11.470000267028809,11.550000190734863,11.0600004196167,11.140000343322754,376800.0,,,,,
2025-06-04,11.960000038146973,11.970000267028809,11.40999984741211,11.510000228881836,193000.0,,,,,
2025-06-05,11.6899995803833,11.970000267028809,11.539999961853027,11.9399995803833,140400.0,,,,,
2025-06-06,11.760000228881836,11.869999885559082,11.65999984741211,11.75,150800.0,,,,,
2025-06-09,11.75,11.960000038146973,11.520000457763672,11.770000457763672,195500.0,,,,,
2025-06-10,11.640000343322754,11.789999961853027,11.329999923706056,11.75,153400.0,,,,,
2025-06-11,12.050000190734863,12.149999618530272,11.5600004196167,11.739999771118164,226300.0,,,,,
2025-06-12,12.3100004196167,12.40999984741211,12.0,12.050000190734863,244800.0,,,,,
2025-06-13,12.640000343322754,12.899999618530272,12.020000457763672,12.229999542236328,297200.0,,,,,
2025-06-16,13.210000038146973,13.399999618530272,12.649999618530272,12.75,471200.0,,,,,
2025-06-17,12.59000015258789,13.199999809265137,12.43000030517578,12.989999771118164,282600.0,,,,,
2025-06-18,12.350000381469728,12.729999542236328,12.079999923706056,12.619999885559082,210400.0,,,,,
2025-06-20,12.34000015258789,12.479999542236328,12.06999969482422,12.34000015258789,155400.0,,,,,
2025-06-23,12.649999618530272,12.760000228881836,12.260000228881836,12.600000381469728,297900.0,,,,,
2025-06-24,13.350000381469728,13.390000343322754,12.329999923706056,12.699999809265137,373700.0,,,,,
2025-06-25,13.079999923706056,13.489999771118164,12.699999809265137,13.489999771118164,356300.0,,,,,
2025-06-26,13.220000267028809,13.420000076293944,13.109999656677246,13.18000030517578,253800.0,,,,,
2025-06-27,13.949999809265137,14.369999885559082,13.18000030517578,13.329999923706056,467200.0,,,,,
2025-06-30,13.880000114440918,14.210000038146973,13.470000267028809,14.09000015258789,478400.0,,,,,
2025-07-01,13.829999923706056,14.050000190734863,13.449999809265137,13.670000076293944,337800.0,,,,,
2025-07-02,14.539999961853027,14.579999923706056,13.520000457763672,13.829999923706056,451300.0,,,,,
2025-07-03,14.0,14.720000267028809,13.770000457763672,14.720000267028809,328300.0,,,,,
2025-07-07,13.859999656677246,13.989999771118164,13.329999923706056,13.970000267028809,518400.0,,,,,
2025-07-08,13.779999732971191,14.1899995803833,13.5,13.8100004196167,285500.0,,,,,
2025-07-09,14.1899995803833,14.329999923706056,13.84000015258789,13.9399995803833,272600.0,,,,,
2025-07-10,13.520000457763672,14.220000267028809,13.470000267028809,14.199999809265137,297100.0,,,,,
2025-07-11,13.520000457763672,14.199999809265137,12.739999771118164,13.510000228881836,1132800.0,,,,,
2025-07-14,14.649999618530272,15.25,14.0,14.0,1955200.0,,,,,
2025-07-15,15.140000343322754,15.699999809265137,14.979999542236328,15.390000343322754,938500.0,,,,,
2025-07-16,15.260000228881836,15.4399995803833,14.850000381469728,15.300000190734863,499400.0,,,,,
2025-07-17,15.600000381469728,15.880000114440918,15.199999809265137,15.43000030517578,421800.0,,,,,
2025-07-18,16.1299991607666,16.200000762939453,15.470000267028809,15.760000228881836,465200.0,,,,,
2025-07-21,15.779999732971191,16.81999969482422,15.6899995803833,16.81999969482422,677100.0,,,,,
2025-07-22,15.550000190734863,15.960000038146973,14.899999618530272,15.859999656677246,709900.0,,,,,
2025-07-23,15.380000114440918,16.1200008392334,15.039999961853027,16.110000610351562,416300.0,,,,,
2025-07-24,15.359999656677246,15.789999961853027,15.15999984741211,15.600000381469728,297700.0,,,,,
2025-07-25,15.470000267028809,15.619999885559082,15.149999618530272,15.350000381469728,314900.0,,,,,
2025-07-28,15.3100004196167,16.030000686645508,14.970000267028809,15.789999961853027,471400.0,,,,,
