Date,Close,High,Low,Open,Volume,"('Close', 'YUM')","('High', 'YUM')","('Low', 'YUM')","('Open', 'YUM')","('Volume', 'YUM')"
2024-08-15,134.50677490234375,134.84839157032175,133.5014645735509,134.6141388643044,1134100.0,,,,,
2024-08-16,134.10658264160156,134.73124155609267,133.4428890606612,134.65317222319416,1669800.0,,,,,
2024-08-19,133.41363525390625,135.11191909565082,133.15010280179044,134.41894565699872,1671300.0,,,,,
2024-08-20,133.66738891601562,134.8679023949618,133.15984882931306,133.61858440695949,1713300.0,,,,,
2024-08-21,134.44821166992188,135.11190531208112,133.24769823304877,134.01875583415077,1583200.0,,,,,
2024-08-22,133.48193359375,134.84838530917114,133.26720567979874,134.62388755810295,1393600.0,,,,,
2024-08-23,132.27166748046875,134.11636466851826,131.71532290495566,134.11636466851826,1657800.0,,,,,
2024-08-26,131.71531677246094,133.03296394245322,131.5298685892575,132.67182251983027,1727500.0,,,,,
2024-08-27,131.93112182617188,132.34309825437924,131.1856428085615,131.63684867249393,2079100.0,,,,,
2024-08-28,133.05917358398438,133.6967680175581,131.79381827027382,132.17636894347532,2180100.0,,,,,
2024-08-29,132.66680908203125,134.05968616873218,132.0684591041131,133.21611103539436,1563000.0,,,,,
2024-08-30,132.34312438964844,133.3044029119667,131.84287040675324,132.85319695892963,1892900.0,,,,,
2024-09-03,130.9305877685547,133.05913994723954,130.09683136714526,132.02920644946042,1866500.0,,,,,
2024-09-04,132.23519897460938,132.41176885426216,131.12677657844367,131.37200171264993,1877000.0,,,,,
2024-09-05,131.93112182617188,132.3921462745513,131.30334608309096,132.22539497984982,1570000.0,,,,,
2024-09-06,131.31314086914062,132.89239122140538,131.01888270260642,131.85263912004226,1930100.0,,,,,
2024-09-09,130.49900817871094,131.6368564576369,129.91047680390304,131.25430582543743,2379100.0,,,,,
2024-09-10,130.35186767578125,131.60741912638247,130.27339383919943,130.5284375499288,2174300.0,,,,,
2024-09-11,131.47010803222656,131.6564815435716,128.13505193321274,129.90066106365796,2067500.0,,,,,
2024-09-12,130.8619384765625,132.60794015822546,130.58728753567308,131.50933639466774,1613600.0,,,,,
2024-09-13,131.09735107421875,131.3916242294431,130.39110148862213,130.930599778641,1811500.0,,,,,
2024-09-16,131.98997497558594,132.8924016811438,131.23467736487547,131.86245311514853,1929300.0,,,,,
2024-09-17,129.8221893310547,132.627565406622,129.6358158381641,132.01939690865993,2009600.0,,,,,
2024-09-18,128.10562133789062,130.5578727802901,127.7819223514113,129.87123040253425,2186200.0,,,,,
2024-09-19,128.5862579345703,129.9791350107736,127.48765403612391,129.59658436989633,2616500.0,,,,,
2024-09-20,127.23261260986328,128.40969023646088,126.26151571005938,128.26254617853988,3272700.0,,,,,
2024-09-23,127.87999725341795,128.66472067056282,127.20317349322248,127.35031755307392,2140700.0,,,,,
2024-09-24,131.24449157714844,131.7153196323294,128.00751689215195,129.13554649468142,2697000.0,,,,,
2024-09-25,130.5480499267578,131.52895047164415,129.48867554219802,131.2444958992631,1396100.0,,,,,
2024-09-26,135.43296813964844,135.78607802639175,131.7153460690703,131.7153460690703,2573000.0,,,,,
2024-09-27,137.24758911132812,137.3456851432289,134.3735579783426,134.89343401924,2778300.0,,,,,
2024-09-30,137.04161071777344,138.77779376644463,135.9429920178345,137.30644306715178,2267200.0,,,,,
2024-10-01,136.58059692382812,137.46340142512264,135.76644767748323,137.12008024831118,2070000.0,,,,,
2024-10-02,136.87486267089844,137.22798748438663,135.50160782253062,136.07053196467024,1345200.0,,,,,
2024-10-03,134.58938598632812,136.01168894818812,134.57956740063162,135.9920667441514,1993400.0,,,,,
2024-10-04,133.96160888671875,135.18773469859534,132.94146382951803,134.5795661181024,1229600.0,,,,,
2024-10-07,133.28477478027344,134.4520488580717,132.34310364362835,133.53980354125724,1473200.0,,,,,
2024-10-08,132.1469268798828,134.00082837100388,131.00907861883627,133.39267480305193,1506200.0,,,,,
2024-10-09,132.1861572265625,133.54960843875125,132.03902812599918,132.42157875481888,1574100.0,,,,,
2024-10-10,130.724609375,132.17633787471306,129.96931182485702,131.74473927463134,1569900.0,,,,,
2024-10-11,131.46029663085938,132.31367532453825,130.7932764701361,130.92079833189672,1334400.0,,,,,
2024-10-14,132.07826232910156,132.5687126384816,130.74423688889365,131.17583555592498,1037900.0,,,,,
2024-10-15,130.6755828857422,132.156737446071,130.1458881647968,131.64667989590492,1421700.0,,,,,
2024-10-16,130.80308532714844,131.3621908191446,128.54701122394786,129.7535146265531,1701700.0,,,,,
2024-10-17,131.1758270263672,131.30334888806783,129.61619873611707,131.27392306880688,1701900.0,,,,,
2024-10-18,131.7055206298828,131.93112356482212,130.59709822227546,131.8428461077617,1243600.0,,,,,
2024-10-21,131.440673828125,131.99979432650022,130.52844350006598,131.03850101006788,1294900.0,,,,,
2024-10-22,130.81289672851562,131.9016969275705,130.3518722769205,131.03849966205544,941700.0,,,,,
2024-10-23,131.46029663085938,133.05915435842456,130.72462121427975,131.1464012687885,1605100.0,,,,,
2024-10-24,130.61672973632812,131.44068266234464,129.83200624935048,131.44068266234464,1275500.0,,,,,
2024-10-25,130.49900817871094,131.80360776220024,130.2930274361025,131.49953097344618,956500.0,,,,,
2024-10-28,132.28424072265625,132.9610644557506,131.31314384899648,131.7055130255349,1318000.0,,,,,
2024-10-29,131.4112548828125,132.6766100740978,131.4112548828125,131.98017902820877,1487200.0,,,,,
2024-10-30,130.8423309326172,131.71533187124112,130.20475152713598,130.7148090645788,1414700.0,,,,,
2024-10-31,128.65492248535156,131.1464033500714,128.51759700410489,130.92080040959934,2219000.0,,,,,
2024-11-01,129.8123779296875,130.79327850035287,129.30232040943704,129.67505244848854,1888600.0,,,,,
2024-11-04,130.22434997558594,131.44067203038333,129.3219232771315,129.96932122407307,2670100.0,,,,,
2024-11-05,132.1469268798828,134.33433097489012,130.55787273530902,130.6559538125582,3779500.0,,,,,
2024-11-06,131.80360412597656,134.1872002818874,128.79224717453147,134.1872002818874,3201200.0,,,,,
2024-11-07,134.44223022460938,135.20733147463906,131.81342387165714,132.42157743774357,2338100.0,,,,,
2024-11-08,134.58938598632812,135.81551180988956,132.92184289239958,133.7654180577041,1726900.0,,,,,
2024-11-11,134.01063537597656,135.92340352262315,133.9321615317806,134.09892780529412,1741200.0,,,,,
2024-11-12,132.03903198242188,133.94198156451347,131.23468629623656,133.51038290044872,2156200.0,,,,,
2024-11-13,132.67660522460938,134.4912772594131,131.54857556017777,131.8820781605926,3055000.0,,,,,
2024-11-14,134.12835693359375,134.75613273528728,132.70603905258068,132.70603905258068,1797800.0,,,,,
2024-11-15,131.0384979248047,135.05037749159175,130.8815502481819,133.34362015222007,1679000.0,,,,,
2024-11-18,131.45046997070312,131.98016461981794,130.78346481831113,130.90116808817942,1444400.0,,,,,
2024-11-19,129.6162109375,130.80310730638774,129.4298374197332,130.48921191491604,1160000.0,,,,,
2024-11-20,130.34205627441406,130.64613301841172,128.66470992328271,129.74370640264826,1439000.0,,,,,
2024-11-21,131.65647888183594,131.86245962479092,129.26307903846683,130.6167266473063,1031100.0,,,,,
2024-11-22,132.68643188476562,133.2749632800182,131.6172388271153,131.96056003319612,992500.0,,,,,
2024-11-25,134.4324188232422,136.00185066973697,132.4313733872172,133.62807321512227,3604600.0,,,,,
2024-11-26,135.98223876953125,136.345167158746,134.54031386190297,136.345167158746,1805700.0,,,,,
2024-11-27,136.6688690185547,137.30644835921385,136.04109329468815,136.16861514976154,1614100.0,,,,,
2024-11-29,136.28631591796875,136.68848870938876,135.6487216216643,136.3843969861554,1003200.0,,,,,
2024-12-02,137.03541564941406,137.40996882155127,135.36965869738916,135.95119069842744,2295900.0,,,,,
2024-12-03,135.7442169189453,137.4888280268363,135.7146485137167,137.30155143380136,1235900.0,,,,,
2024-12-04,136.17791748046875,136.513036125646,135.1035585674631,135.5175313126612,1522700.0,,,,,
2024-12-05,136.14834594726562,136.7988659377099,135.23168021546462,136.37504207969496,939100.0,,,,,
2024-12-06,135.655517578125,137.5972564849249,135.42880640837998,136.58203442176125,968000.0,,,,,
2024-12-09,137.084716796875,137.143853611802,135.31053714965677,135.9019353786901,1411000.0,,,,,
2024-12-10,136.23704528808594,137.08470800741384,134.5220025657581,136.62144960034624,1406200.0,,,,,
2024-12-11,136.55245971679688,137.06500386223456,135.8132194269834,136.53275747111704,1357400.0,,,,,
2024-12-12,136.65101623535156,136.88757851670846,135.46823490832813,136.66086735711954,1399700.0,,,,,
2024-12-13,135.0345458984375,137.2522665427549,134.49243339962825,136.4243211117811,1044300.0,,,,,
2024-12-16,133.11253356933594,135.93150371854682,133.00411106206317,135.0936920678133,1660300.0,,,,,
2024-12-17,132.79710388183594,135.51751741396276,132.08743209431418,132.50140479705516,2263500.0,,,,,
2024-12-18,129.57403564453125,132.66898750866494,129.3867590443641,132.4324252179463,2834400.0,,,,,
2024-12-19,128.48980712890625,130.75681347389386,128.4602387233531,129.35718713148117,1939200.0,,,,,
2024-12-20,130.46112060546875,131.46649156190566,128.272968250808,128.38139075630494,3212900.0,,,,,
2024-12-23,131.93960571289062,132.01845981417208,130.03728623919517,131.33835635051625,1479100.0,,,,,
2024-12-24,133.063232421875,133.14208651254023,131.0820741535061,131.5157490923449,533000.0,,,,,
2024-12-26,134.0489044189453,134.837430394092,132.2747247348358,132.42258181510945,1040900.0,,,,,
2024-12-27,133.28994750976562,134.51216352926966,132.36343061238637,133.20124228509283,1146300.0,,,,,
2024-12-30,131.60447692871094,132.48170805808195,131.09193282978873,132.20572624478865,1144600.0,,,,,
2024-12-31,132.2353057861328,132.85625739839307,131.33835729745653,132.1663028070583,1217100.0,,,,,
2025-01-02,131.64390563964844,133.97004897101783,131.19051336041616,132.49156842243258,2609900.0,,,,,
2025-01-03,131.525634765625,132.07759844228625,130.47097806638268,131.74247978715366,1154300.0,,,,,
2025-01-06,128.3025360107422,132.2944363695127,128.12512556984996,131.38763680078475,2120800.0,,,,,
2025-01-07,126.70578002929688,129.8500175869654,126.45936661618656,128.20397779217427,2103000.0,,,,,
2025-01-08,125.90739440917967,126.3903625892722,125.14844441189146,125.95668009936772,2025400.0,,,,,
2025-01-10,121.4818115234375,124.82317677226378,121.42267471122692,124.0149410856438,2555000.0,,,,,
2025-01-13,121.95492553710938,122.57588460964354,120.3778737314106,121.0382673710216,2163100.0,,,,,
2025-01-14,122.92086791992188,123.64039840566868,122.19148631186152,122.4970365422772,1793600.0,,,,,
2025-01-15,123.96566009521484,124.64576354118206,122.74345163690428,124.64576354118206,1729700.0,,,,,
2025-01-16,124.4289093017578,125.90738971296672,123.58124659773615,123.88680432961203,1670400.0,,,,,
2025-01-17,123.52210998535156,125.52298560853266,123.39397772335354,125.08930313411004,1604900.0,,,,,
2025-01-21,123.89666748046876,124.3106477509552,122.79274014568078,123.03915357147324,2092700.0,,,,,
2025-01-22,124.4092025756836,124.9611662029629,122.79273122155954,123.56153985096726,2498900.0,,,,,
2025-01-23,125.1878662109375,125.52298482635494,123.7093858065754,123.94594056569008,2082400.0,,,,,
2025-01-24,126.41992950439452,127.60272589543304,124.93159793350829,124.93159793350829,2295900.0,,,,,
2025-01-27,129.01220703125,129.75144727668228,126.68606379069443,127.00148018122192,2174700.0,,,,,
2025-01-28,127.38587188720705,130.38225210096186,126.44948897052132,128.4405133788028,2423700.0,,,,,
2025-01-29,127.31687927246094,128.8840649553941,127.12960267389388,127.9279797184115,1342800.0,,,,,
2025-01-30,128.8544921875,129.37688739746105,127.27745543587667,127.51400267668588,1483200.0,,,,,
2025-01-31,128.62779235839844,129.6923000309777,127.97725738517556,127.97725738517556,1370300.0,,,,,
2025-02-03,129.6134490966797,130.73709360512413,126.88318439883786,127.5830050761468,2351500.0,,,,,
2025-02-04,129.58389282226562,130.69768631327804,128.98264346515475,130.37241878829525,2086800.0,,,,,
2025-02-05,129.36705017089844,129.82045749761696,127.6914418623756,129.50504108948545,2177600.0,,,,,
2025-02-06,141.9439697265625,142.3579424343745,136.11876837246194,136.73971991423974,5571800.0,,,,,
2025-02-07,141.50042724609375,142.63393790070137,138.87858508208126,139.6572598420114,2694300.0,,,,,
2025-02-10,146.02459716796875,146.06403174033582,141.93414011802054,142.84093976398864,3733500.0,,,,,
2025-02-11,144.5460968017578,146.07386291486486,143.78715434598746,145.40362567498238,2541800.0,,,,,
2025-02-12,144.40809631347656,144.64465858002544,141.68769792762288,144.30953998232425,2193500.0,,,,,
2025-02-13,146.61599731445312,147.15810989233188,143.98430357080483,144.69397548368562,2093300.0,,,,,
2025-02-14,145.7880401611328,147.15809818171772,145.47262376278266,146.9116847604623,1970800.0,,,,,
2025-02-18,145.01922607421875,146.16257287583522,144.66439015926713,145.3839131112953,2104600.0,,,,,
2025-02-19,146.16258239746094,146.35972517185093,143.885724728148,144.55597707333342,1433600.0,,,,,
2025-02-20,148.79428100585938,149.11953347391815,145.87673959638403,145.87673959638403,2351400.0,,,,,
2025-02-21,147.30880737304688,149.43797064531876,146.9522946969833,148.60611277148757,2187600.0,,,,,
2025-02-24,148.77447509765625,149.07157153526722,147.22959175522223,147.65543350835355,2120600.0,,,,,
2025-02-25,152.65647888183594,153.2902775012239,149.02203827102284,149.2399079630891,2817400.0,,,,,
2025-02-26,150.0321502685547,153.67648831555132,149.7053457516854,153.39920238201682,2112000.0,,,,,
2025-02-27,152.22076416015625,152.83475236125972,149.88362877120997,150.0915856924441,1354200.0,,,,,
2025-02-28,154.85498046875,155.04314204240055,152.44853114920306,152.6762985279081,3003400.0,,,,,
2025-03-03,155.4095458984375,156.73657453195614,154.6272066160139,155.99384105292873,1913300.0,,,,,
2025-03-04,156.87521362304688,159.7174021635272,156.10277203287487,156.71676019148572,3969000.0,,,,,
2025-03-05,157.82591247558594,158.81622380965817,156.04336416301734,156.86530927265974,2234300.0,,,,,
2025-03-06,157.71697998046875,159.00438775618505,156.31073967839316,157.52883351738387,2020200.0,,,,,
2025-03-07,160.95529174804688,161.71783566764347,157.9942555695258,158.00416835337248,3411300.0,,,,,
2025-03-10,156.5583038330078,160.8661638684654,155.21147991181917,159.7471073065434,3000000.0,,,,,
2025-03-11,155.18177795410156,157.45949697020038,154.43904447782705,156.86530414480023,2346900.0,,,,,
2025-03-12,152.904052734375,155.18177165806213,151.18092081033785,154.22116852551125,1631900.0,,,,,
2025-03-13,151.93356323242188,154.26080091451266,151.8642492966531,152.86445830525818,1631300.0,,,,,
2025-03-14,153.5477752685547,154.7856644353264,151.27995385289591,151.9335629595798,1251100.0,,,,,
2025-03-17,155.6076202392578,155.7957818050194,152.74562117134272,152.84464323530318,1127000.0,,,,,
2025-03-18,155.77597045898438,156.40976908632985,154.64701618180803,155.19169041881224,1332200.0,,,,,
2025-03-19,155.9839324951172,156.82570317186915,155.0134316206262,155.86509997075757,1455500.0,,,,,
2025-03-20,156.36024475097656,156.96433522600046,155.37983116041136,156.29093082024303,1412700.0,,,,,
2025-03-21,155.23129272460938,156.65734338174548,154.567785982099,155.4293519578892,3071600.0,,,,,
2025-03-24,154.31031799316406,156.19190346723948,153.52796358388363,155.54820715004303,1952500.0,,,,,
2025-03-25,154.29049682617188,154.9936093563427,153.25066698437854,154.63709669946925,1836600.0,,,,,
2025-03-26,157.14259338378906,157.39017121438687,154.6965383195581,154.87478710433177,1708800.0,,,,,
2025-03-27,156.12255859375,157.49909059221082,154.83516608987088,157.44958711971557,2500800.0,,,,,
2025-03-28,154.25088500976562,156.56822497156895,153.76564213634495,156.0829669871968,1492600.0,,,,,
2025-03-31,155.83538818359375,156.60782979571243,152.1217207749649,152.68619036338177,3510600.0,,,,,
2025-04-01,157.38026428222656,157.44959332397198,155.19168485063165,156.01362990222293,1573800.0,,,,,
2025-04-02,156.69696044921875,157.459504418665,155.80568627990897,157.00395454951538,1585400.0,,,,,
2025-04-03,159.88575744628906,160.24227012114306,156.36025161215036,156.65734802635393,2615300.0,,,,,
2025-04-04,146.39772033691406,157.77640253959856,145.86294377627135,155.6868451057971,4704300.0,,,,,
2025-04-07,143.52581787109375,146.3185031540939,139.63390148715558,143.23863422607386,4579500.0,,,,,
2025-04-08,140.0102081298828,147.1404460450214,138.71290282153757,147.00180307567803,4221000.0,,,,,
2025-04-09,144.040771484375,146.19965791494195,137.3759808551512,138.94067447816192,4063800.0,,,,,
2025-04-10,144.09030151367188,145.70451385066988,140.09934797959204,142.56522868255223,4604500.0,,,,,
2025-04-11,143.5951385498047,144.55574172001397,141.0797544957508,143.93184076529317,3002500.0,,,,,
2025-04-14,144.58544921875,145.57576051476883,143.11979273170846,145.57576051476883,3432000.0,,,,,
2025-04-15,143.2881317138672,145.66487257881528,142.89199816240924,145.27865181048747,2599300.0,,,,,
2025-04-16,141.18869018554688,144.06058692929597,140.4162334645954,143.59513940648162,1952700.0,,,,,
2025-04-17,141.9215087890625,143.49610011616275,140.505370895255,141.34712642658954,1768300.0,,,,,
2025-04-21,139.1486358642578,141.75315942889216,137.68297936562368,141.75315942889216,1708200.0,,,,,
2025-04-22,143.64466857910156,143.71398251795222,139.93100090699943,140.65392398276862,1670800.0,,,,,
2025-04-23,144.743896484375,146.93247589317608,143.87241774551276,144.13980601510923,2301000.0,,,,,
2025-04-24,146.150146484375,146.40762198774777,143.39708222241802,144.9914840527702,2079800.0,,,,,
2025-04-25,145.8728485107422,147.35831536907773,144.90234772769568,145.93226476732357,1770400.0,,,,,
2025-04-28,146.31849670410156,146.6354035779695,145.00138084262187,145.88275730800885,2218800.0,,,,,
2025-04-29,146.2590789794922,146.5957811963942,143.96154949979345,145.1796432842145,2339600.0,,,,,
2025-04-30,148.98243713378906,150.09158097471345,143.48620629536634,146.06102176717116,3349500.0,,,,,
2025-05-01,147.1602783203125,148.01194671854134,145.65500077929008,147.6257258816092,2734600.0,,,,,
2025-05-02,147.69503784179688,149.05175958984677,146.00159874197163,147.99213427644457,1972000.0,,,,,
2025-05-05,145.1598358154297,148.12087211678804,144.97167424594866,148.0614407440954,2308500.0,,,,,
2025-05-06,146.84335327148438,147.0315148297225,144.13980774714605,144.97166558371927,2097000.0,,,,,
2025-05-07,148.03172302246094,149.3092330109316,146.30859109980372,146.71460723237945,1416000.0,,,,,
2025-05-08,146.5462646484375,148.4278652197459,146.32839494953913,148.2694117821923,1410900.0,,,,,
2025-05-09,145.7045135498047,147.52668280453497,145.07071489116146,146.82355509823526,1068500.0,,,,,
2025-05-12,145.37770080566406,146.87306541785412,144.65477779298422,145.92237503889592,1552700.0,,,,,
2025-05-13,144.3081512451172,145.58564606175867,143.40696441417285,145.5757483895653,1880000.0,,,,,
2025-05-14,143.75360107421875,144.55575086046576,143.4069860528011,144.28836256139937,1534300.0,,,,,
2025-05-15,145.62527465820312,146.12043029110353,143.8130032284735,144.15961821588408,1842400.0,,,,,
2025-05-16,146.63539123535156,146.63539123535156,144.8726233420021,146.4670250284363,1699700.0,,,,,
2025-05-19,148.2000732421875,148.3882347983589,146.2194507325107,146.27888210099945,2046100.0,,,,,
2025-05-20,147.58609008789062,148.57640137620012,147.19986928988794,147.5563819581174,2158700.0,,,,,
2025-05-21,145.0112762451172,147.48705449237482,143.93184055594116,146.4769478473786,1842000.0,,,,,
2025-05-22,144.09030151367188,144.82313735306556,143.1098878366258,144.8033268949868,1926700.0,,,,,
2025-05-23,144.040771484375,144.48640853456678,143.25843222834504,143.81300412289045,1062900.0,,,,,
2025-05-27,143.39390563964844,144.84685914289224,142.07032897291307,144.58810546987536,2396800.0,,,,,
2025-05-28,142.4584503173828,144.25971914038684,142.14995032658734,143.75217318191332,1537000.0,,,,,
2025-05-29,143.34414672851562,144.19004651539245,141.93100846573347,142.50820835082618,1841900.0,,,,,
2025-05-30,143.24464416503906,143.78202880316348,142.39874434726067,143.34415196502297,3184400.0,,,,,
2025-06-02,143.93130493164062,144.19004341868057,141.3737131777138,142.20965153745013,1764800.0,,,,,
2025-06-03,143.2744903564453,143.89149031258444,140.74675244792908,143.2844365803888,2414900.0,,,,,
2025-06-04,143.31430053710938,145.29469256680474,142.12010062152066,145.29469256680474,2035600.0,,,,,
2025-06-05,142.1897735595703,143.4834813114985,141.5628121334281,143.43373500186755,1250900.0,,,,,
2025-06-06,144.13034057617188,144.3293713563963,142.04047942112737,142.26937924420687,1367900.0,,,,,
2025-06-09,142.44850158691406,143.94125520778508,141.7220324099112,143.46357830092737,1479400.0,,,,,
2025-06-10,143.2247314453125,144.76724654850773,142.25941622780016,144.44878515568612,2159900.0,,,,,
2025-06-11,142.7172088623047,143.8915011492099,142.25942438015846,143.22473965298943,1454200.0,,,,,
2025-06-12,143.2744903564453,143.2744903564453,141.7717905469461,142.51816733972396,1096400.0,,,,,
2025-06-13,143.30435180664062,144.7274363447731,141.52300578158855,142.8764363782765,1180200.0,,,,,
2025-06-16,141.25430297851562,144.18010253095264,140.83633378317822,143.3043488730599,1706800.0,,,,,
2025-06-17,139.313720703125,141.4632743093419,138.60714399656243,140.61738972832993,1892900.0,,,,,
2025-06-18,137.6916046142578,140.06011205758392,137.30348925199712,139.4530582668607,1539500.0,,,,,
2025-06-20,138.38821411132812,139.08482945183823,137.89062955595296,138.08966034108792,2956500.0,,,,,
2025-06-23,140.7069549560547,140.81642416174597,137.91053228393872,139.3933396728343,1955800.0,,,,,
2025-06-24,142.01063537597656,142.38880451408627,139.92078926160335,140.94581227640748,1629100.0,,,,,
2025-06-25,146.46897888183594,148.56878626203496,143.84173310052734,144.25971747977945,3752100.0,,,,,
2025-06-26,146.33961486816406,148.29013774289038,144.94636905828463,146.1903303965297,3297100.0,,,,,
2025-06-27,147.69305419921875,148.1309310459464,146.1803928700894,146.32966216553027,3075100.0,,,,,
2025-06-30,147.4641571044922,147.69305694185326,145.58328802163075,147.14571087327957,2435000.0,,,,,
2025-07-01,149.64356994628906,150.07150054763133,147.3845470642308,147.56367021008913,1726600.0,,,,,
2025-07-02,149.45448303222656,150.42975965008986,148.14086776144055,148.9867675415093,2292700.0,,,,,
2025-07-03,149.27536010742188,149.45448325071484,148.0214525491465,149.34502923097463,1284300.0,,,,,
2025-07-07,149.6336212158203,150.24067495285308,148.60859829371043,149.6037673586773,1780000.0,,,,,
2025-07-08,149.8028106689453,150.01180287150805,147.65324166434036,149.00667231334242,1677400.0,,,,,
2025-07-09,150.1212615966797,150.44965402978627,149.24550794819527,149.74309248754776,1428900.0,,,,,
2025-07-10,151.614013671875,152.4798059023138,149.85256016867112,150.32029084570874,1250100.0,,,,,
2025-07-11,149.06637573242188,151.1263830986778,147.79256047423416,150.64870617312633,1758000.0,,,,,
