Date,Close,High,Low,Open,Volume,"('Close', 'MTEN')","('High', 'MTEN')","('Low', 'MTEN')","('Open', 'MTEN')","('Volume', 'MTEN')"
2024-06-03,5.650000095367432,5.960000038146973,5.050000190734863,5.199999809265137,53400.0,,,,,
2024-06-04,5.559999942779541,5.789999961853027,5.210000038146973,5.309999942779541,124000.0,,,,,
2024-06-05,5.514999866485596,5.802000045776367,5.300000190734863,5.619999885559082,55300.0,,,,,
2024-06-06,5.800000190734863,6.010000228881836,5.400000095367432,5.5,61000.0,,,,,
2024-06-07,6.124000072479248,6.239999771118164,5.599999904632568,5.849999904632568,108900.0,,,,,
2024-06-10,5.949999809265137,6.289999961853027,5.715000152587891,6.199999809265137,96400.0,,,,,
2024-06-11,5.349999904632568,6.260000228881836,5.099999904632568,6.090000152587891,194400.0,,,,,
2024-06-12,4.789999961853027,5.489999771118164,4.510000228881836,5.489999771118164,151000.0,,,,,
2024-06-13,4.550000190734863,4.889999866485596,4.409999847412109,4.5,112400.0,,,,,
2024-06-14,4.75,4.947000026702881,4.40500020980835,4.40500020980835,75500.0,,,,,
2024-06-17,4.5,4.735000133514404,4.440000057220459,4.579999923706055,106400.0,,,,,
2024-06-18,4.400000095367432,4.849999904632568,4.010000228881836,4.491000175476074,82000.0,,,,,
2024-06-20,4.510000228881836,4.826000213623047,4.335000038146973,4.449999809265137,142700.0,,,,,
2024-06-21,4.409999847412109,4.650000095367432,4.309999942779541,4.559999942779541,127400.0,,,,,
2024-06-24,4.079999923706055,4.644999980926514,3.684999942779541,4.320000171661377,228300.0,,,,,
2024-06-25,3.859999895095825,4.5,3.75,4.139999866485596,135900.0,,,,,
2024-06-26,3.910000085830689,4.067999839782715,3.795000076293945,3.900000095367432,133000.0,,,,,
2024-06-27,3.361999988555908,4.409999847412109,3.0199999809265137,4.010000228881836,189800.0,,,,,
2024-06-28,2.8499999046325684,3.200000047683716,2.650000095367432,3.200000047683716,171600.0,,,,,
2024-07-01,2.5799999237060547,2.7300000190734863,2.5,2.7300000190734863,18500.0,,,,,
2024-07-02,2.450000047683716,2.799999952316284,2.380000114440918,2.595999956130981,46900.0,,,,,
2024-07-03,2.400000095367432,2.746000051498413,2.400000095367432,2.740999937057495,44300.0,,,,,
2024-07-05,2.220000028610229,2.678999900817871,2.140000104904175,2.450000047683716,17400.0,,,,,
2024-07-08,2.039999961853028,2.240000009536743,1.8049999475479128,2.2300000190734863,101100.0,,,,,
2024-07-09,2.3399999141693115,2.3399999141693115,1.9299999475479128,1.9299999475479128,71300.0,,,,,
2024-07-10,2.369999885559082,2.369999885559082,2.1600000858306885,2.1600000858306885,26000.0,,,,,
2024-07-11,2.450000047683716,2.775000095367432,2.309999942779541,2.5,170700.0,,,,,
2024-07-12,2.5799999237060547,3.1600000858306885,2.4730000495910645,2.5999999046325684,165400.0,,,,,
2024-07-15,2.259999990463257,2.7699999809265137,2.259999990463257,2.440000057220459,76400.0,,,,,
2024-07-16,2.390000104904175,2.7100000381469727,2.2799999713897705,2.7100000381469727,76800.0,,,,,
2024-07-17,2.390000104904175,2.525000095367432,2.220000028610229,2.259999990463257,48600.0,,,,,
2024-07-18,2.4600000381469727,2.700000047683716,2.2100000381469727,2.369999885559082,49500.0,,,,,
2024-07-19,2.650000095367432,2.650000095367432,2.351999998092652,2.5999999046325684,50900.0,,,,,
2024-07-22,2.650000095367432,2.7799999713897705,2.5859999656677246,2.640000104904175,33000.0,,,,,
2024-07-23,2.713000059127808,3.4140000343322754,2.5999999046325684,2.7799999713897705,361500.0,,,,,
2024-07-24,3.220000028610229,3.6050000190734863,2.7799999713897705,2.7799999713897705,345100.0,,,,,
2024-07-25,3.4800000190734863,3.5899999141693115,3.0299999713897705,3.4200000762939453,207500.0,,,,,
2024-07-26,3.7699999809265137,3.7799999713897705,3.3299999237060547,3.490000009536743,163900.0,,,,,
2024-07-29,3.509999990463257,3.890000104904175,3.359999895095825,3.7799999713897705,179000.0,,,,,
2024-07-30,3.638999938964844,3.7300000190734863,3.450000047683716,3.5999999046325684,49400.0,,,,,
2024-07-31,3.7200000286102295,3.7799999713897705,3.630000114440918,3.680000066757202,54900.0,,,,,
2024-08-01,3.7799999713897705,3.7799999713897705,3.244999885559082,3.5199999809265137,47900.0,,,,,
2024-08-02,3.7300000190734863,4.340000152587891,3.5199999809265137,3.7899999618530273,115800.0,,,,,
2024-08-05,3.7200000286102295,3.849999904632568,3.319999933242798,3.319999933242798,56900.0,,,,,
2024-08-06,3.920000076293945,3.9800000190734863,3.625,3.625,30400.0,,,,,
2024-08-07,3.930000066757202,4.315999984741211,3.766000032424927,3.809999942779541,85000.0,,,,,
2024-08-08,3.950000047683716,4.199999809265137,3.802000045776367,3.940000057220459,37300.0,,,,,
2024-08-09,4.28000020980835,4.28000020980835,3.9049999713897705,4.0,48900.0,,,,,
2024-08-12,4.380000114440918,4.389999866485596,4.093999862670898,4.28000020980835,31200.0,,,,,
2024-08-13,4.579999923706055,4.710000038146973,4.099999904632568,4.2829999923706055,27100.0,,,,,
2024-08-14,4.480000019073486,4.699999809265137,4.375,4.40500020980835,42900.0,,,,,
2024-08-15,4.880000114440918,5.063000202178955,4.400000095367432,4.400000095367432,104300.0,,,,,
2024-08-16,4.840000152587891,5.099999904632568,4.775000095367432,4.920000076293945,44500.0,,,,,
2024-08-19,5.03000020980835,5.179999828338623,4.75,4.800000190734863,80500.0,,,,,
2024-08-20,5.090000152587891,5.210000038146973,4.829999923706055,5.150000095367432,70100.0,,,,,
2024-08-21,5.184999942779541,5.420000076293945,5.0,5.025000095367432,20000.0,,,,,
2024-08-22,5.179999828338623,5.460000038146973,5.050000190734863,5.400000095367432,19700.0,,,,,
2024-08-23,5.239999771118164,5.550000190734863,5.150000095367432,5.185999870300293,23100.0,,,,,
2024-08-26,5.739999771118164,5.789999961853027,5.256999969482422,5.289999961853027,34700.0,,,,,
2024-08-27,5.400000095367432,5.75,5.110000133514404,5.670000076293945,46200.0,,,,,
2024-08-28,5.309999942779541,5.46999979019165,5.269999980926514,5.460000038146973,26800.0,,,,,
2024-08-29,5.110000133514404,5.599999904632568,5.099999904632568,5.389999866485596,37600.0,,,,,
2024-08-30,4.800000190734863,5.179999828338623,4.800000190734863,5.139999866485596,57700.0,,,,,
2024-09-03,4.349999904632568,4.804999828338623,4.010000228881836,4.71999979019165,47000.0,,,,,
2024-09-04,4.21999979019165,4.869999885559082,4.099999904632568,4.320000171661377,12700.0,,,,,
2024-09-05,4.940000057220459,4.940000057220459,4.113999843597412,4.199999809265137,14900.0,,,,,
2024-09-06,4.340000152587891,5.0,4.099999904632568,5.0,48300.0,,,,,
2024-09-09,4.5,4.554999828338623,4.260000228881836,4.260000228881836,6400.0,,,,,
2024-09-10,4.300000190734863,4.499000072479248,4.28000020980835,4.300000190734863,3100.0,,,,,
2024-09-11,4.389999866485596,4.53000020980835,4.199999809265137,4.420000076293945,7800.0,,,,,
2024-09-12,4.489999771118164,4.590000152587891,4.340000152587891,4.340000152587891,3200.0,,,,,
2024-09-13,4.369999885559082,4.650000095367432,4.369999885559082,4.510000228881836,8200.0,,,,,
2024-09-16,4.409999847412109,4.599999904632568,4.329999923706055,4.510000228881836,15100.0,,,,,
2024-09-17,4.519999980926514,4.599999904632568,4.300000190734863,4.389999866485596,14300.0,,,,,
2024-09-18,4.550000190734863,4.75,4.5,4.639999866485596,11100.0,,,,,
2024-09-19,4.670000076293945,4.929999828338623,4.659999847412109,4.659999847412109,14600.0,,,,,
2024-09-20,4.610000133514404,4.909999847412109,4.550000190734863,4.659999847412109,17100.0,,,,,
2024-09-23,4.550000190734863,4.800000190734863,4.519999980926514,4.670000076293945,21100.0,,,,,
2024-09-24,4.510000228881836,4.71999979019165,4.510000228881836,4.570000171661377,20900.0,,,,,
2024-09-25,4.519999980926514,4.699999809265137,4.519999980926514,4.590000152587891,21900.0,,,,,
2024-09-26,4.510000228881836,4.900000095367432,4.139999866485596,4.406000137329102,33100.0,,,,,
2024-09-27,4.684000015258789,4.7820000648498535,4.46999979019165,4.5,34500.0,,,,,
2024-09-30,4.599999904632568,4.659999847412109,4.304999828338623,4.650000095367432,54400.0,,,,,
2024-10-01,4.460000038146973,4.670000076293945,4.230000019073486,4.420000076293945,90300.0,,,,,
2024-10-02,4.489999771118164,4.579999923706055,4.449999809265137,4.561999797821045,24300.0,,,,,
2024-10-03,4.460000038146973,4.550000190734863,4.440000057220459,4.510000228881836,32500.0,,,,,
2024-10-04,4.46999979019165,4.559999942779541,4.150000095367432,4.5,57700.0,,,,,
2024-10-07,4.420000076293945,4.586999893188477,4.380000114440918,4.46999979019165,35400.0,,,,,
2024-10-08,4.440000057220459,4.570000171661377,4.360000133514404,4.429999828338623,32800.0,,,,,
2024-10-09,4.400000095367432,4.570000171661377,4.389999866485596,4.570000171661377,27600.0,,,,,
2024-10-10,4.380000114440918,4.519999980926514,4.309999942779541,4.400000095367432,40100.0,,,,,
2024-10-11,4.489999771118164,4.545000076293945,4.400000095367432,4.489999771118164,105400.0,,,,,
2024-10-14,4.590000152587891,4.630000114440918,4.461999893188477,4.510000228881836,108800.0,,,,,
2024-10-15,4.599999904632568,4.619999885559082,4.440000057220459,4.610000133514404,102000.0,,,,,
2024-10-16,4.639999866485596,4.940000057220459,4.28000020980835,4.579999923706055,105300.0,,,,,
2024-10-17,4.599999904632568,4.749000072479248,4.5,4.550000190734863,22600.0,,,,,
2024-10-18,4.699999809265137,4.78000020980835,4.53000020980835,4.610000133514404,25500.0,,,,,
