Date,Close,High,Low,Open,Volume,"('Close', 'NET')","('High', 'NET')","('Low', 'NET')","('Open', 'NET')","('Volume', 'NET')"
2024-06-03,67.43000030517578,68.7699966430664,66.23999786376953,68.55999755859375,3072400.0,,,,,
2024-06-04,68.0199966430664,68.62000274658203,67.01000213623047,67.11000061035156,3440400.0,,,,,
2024-06-05,69.8499984741211,69.87999725341797,68.16000366210938,69.0199966430664,4689800.0,,,,,
2024-06-06,71.25,71.52999877929688,69.81999969482422,69.81999969482422,2431800.0,,,,,
2024-06-07,70.7300033569336,71.30000305175781,70.19000244140625,70.6500015258789,2312700.0,,,,,
2024-06-10,71.72000122070312,72.1449966430664,70.37000274658203,70.52999877929688,2733800.0,,,,,
2024-06-11,72.62999725341797,72.9800033569336,70.87999725341797,71.66999816894531,2937000.0,,,,,
2024-06-12,75.41999816894531,75.88500213623047,73.63999938964844,74.26000213623047,4114600.0,,,,,
2024-06-13,73.51000213623047,76.55999755859375,73.5,76.04000091552734,2933200.0,,,,,
2024-06-14,75.58999633789062,75.81999969482422,73.61000061035156,73.66000366210938,2536000.0,,,,,
2024-06-17,77.68000030517578,77.94000244140625,75.0199966430664,77.02999877929688,3829800.0,,,,,
2024-06-18,79.08000183105469,79.88999938964844,77.02999877929688,77.37000274658203,3802900.0,,,,,
2024-06-20,78.44999694824219,80.0979995727539,77.47000122070312,80.0,4150200.0,,,,,
2024-06-21,77.94000244140625,78.20999908447266,75.81999969482422,76.95999908447266,6596100.0,,,,,
2024-06-24,78.5999984741211,78.94000244140625,77.0999984741211,77.43000030517578,3392400.0,,,,,
2024-06-25,80.66000366210938,80.83999633789062,78.91999816894531,80.58000183105469,4099000.0,,,,,
2024-06-26,79.27999877929688,81.0999984741211,79.2699966430664,80.5,1976600.0,,,,,
2024-06-27,81.79000091552734,82.36199951171875,79.05000305175781,79.25,2781100.0,,,,,
2024-06-28,82.83000183105469,84.22000122070312,81.80000305175781,82.01000213623047,3732300.0,,,,,
2024-07-01,83.94999694824219,84.12999725341797,81.19000244140625,82.6500015258789,1983000.0,,,,,
2024-07-02,85.05000305175781,85.18000030517578,83.5,83.87999725341797,2222900.0,,,,,
2024-07-03,84.52999877929688,85.61000061035156,84.52999877929688,85.37999725341797,1629100.0,,,,,
2024-07-05,86.95999908447266,87.18000030517578,84.55000305175781,84.69000244140625,2077100.0,,,,,
2024-07-08,84.87999725341797,86.86499786376953,84.52999877929688,86.26000213623047,2803100.0,,,,,
2024-07-09,82.58000183105469,85.20500183105469,81.94000244140625,84.87999725341797,3134200.0,,,,,
2024-07-10,82.37000274658203,82.9000015258789,79.9000015258789,82.9000015258789,2700800.0,,,,,
2024-07-11,82.0199966430664,84.5,81.87000274658203,83.86000061035156,1917700.0,,,,,
2024-07-12,82.20999908447266,82.98999786376953,81.26000213623047,81.69000244140625,1399600.0,,,,,
2024-07-15,83.43000030517578,84.66000366210938,81.63500213623047,82.56999969482422,2415100.0,,,,,
2024-07-16,83.94999694824219,84.69000244140625,82.72000122070312,83.77999877929688,2009200.0,,,,,
2024-07-17,80.58000183105469,82.66000366210938,79.27999877929688,82.30000305175781,3125000.0,,,,,
2024-07-18,78.5199966430664,81.20999908447266,77.68000030517578,81.01000213623047,3148800.0,,,,,
2024-07-19,78.66000366210938,79.66999816894531,78.19000244140625,78.79000091552734,2336600.0,,,,,
2024-07-22,78.66000366210938,79.58999633789062,77.72000122070312,79.37000274658203,1718400.0,,,,,
2024-07-23,80.97000122070312,83.41999816894531,79.20999908447266,81.12000274658203,3313600.0,,,,,
2024-07-24,76.0,80.25,75.58999633789062,79.5,3020700.0,,,,,
2024-07-25,78.04000091552734,79.58999633789062,74.78500366210938,75.81999969482422,2449100.0,,,,,
2024-07-26,78.05999755859375,79.2249984741211,77.22000122070312,79.08999633789062,1931600.0,,,,,
2024-07-29,77.37000274658203,78.97000122070312,77.16000366210938,78.61000061035156,1841200.0,,,,,
2024-07-30,76.02999877929688,78.5,75.55000305175781,77.2300033569336,2103400.0,,,,,
2024-07-31,77.5,78.33999633789062,76.5199966430664,77.80500030517578,2308700.0,,,,,
2024-08-01,74.4000015258789,78.80000305175781,73.9000015258789,77.16999816894531,5095900.0,,,,,
2024-08-02,79.45999908447266,80.7300033569336,75.30999755859375,79.5,10348600.0,,,,,
2024-08-05,77.69999694824219,80.1500015258789,69.26000213623047,69.26000213623047,5549500.0,,,,,
2024-08-06,76.23999786376953,78.66999816894531,76.18000030517578,78.66999816894531,2462100.0,,,,,
2024-08-07,76.37000274658203,79.9800033569336,76.18000030517578,78.75,2442800.0,,,,,
2024-08-08,76.81999969482422,77.47000122070312,75.12999725341797,77.44999694824219,1762400.0,,,,,
2024-08-09,77.70999908447266,78.9000015258789,76.87000274658203,77.51000213623047,1914700.0,,,,,
2024-08-12,76.62999725341797,79.0,76.5,78.0,1429600.0,,,,,
2024-08-13,81.75,81.7699966430664,77.13999938964844,77.13999938964844,2143300.0,,,,,
2024-08-14,81.45999908447266,83.36000061035156,80.69999694824219,82.30000305175781,1518500.0,,,,,
2024-08-15,82.16000366210938,83.44999694824219,81.25,82.36000061035156,1654900.0,,,,,
2024-08-16,82.37999725341797,82.83999633789062,80.80000305175781,81.27999877929688,1547300.0,,,,,
2024-08-19,84.06999969482422,84.30999755859375,81.80999755859375,82.55000305175781,2054600.0,,,,,
2024-08-20,82.33000183105469,84.91999816894531,82.2300033569336,84.30000305175781,1189600.0,,,,,
2024-08-21,82.37000274658203,82.51499938964844,81.08999633789062,82.33000183105469,1419900.0,,,,,
2024-08-22,80.62999725341797,82.55000305175781,80.61000061035156,82.12000274658203,1567800.0,,,,,
2024-08-23,82.38999938964844,82.69999694824219,80.67500305175781,81.18000030517578,1333300.0,,,,,
2024-08-26,81.63999938964844,84.18000030517578,81.52999877929688,83.0,1254700.0,,,,,
2024-08-27,81.26000213623047,82.69999694824219,80.20999908447266,80.6500015258789,1378600.0,,,,,
2024-08-28,79.8499984741211,81.0999984741211,79.11000061035156,80.55000305175781,1105600.0,,,,,
2024-08-29,81.27999877929688,82.58999633789062,80.33000183105469,80.44000244140625,1454500.0,,,,,
2024-08-30,82.13999938964844,83.69000244140625,81.66000366210938,82.0999984741211,2420800.0,,,,,
2024-09-03,78.11000061035156,81.76000213623047,77.19000244140625,81.5999984741211,2240200.0,,,,,
2024-09-04,78.02999877929688,79.63999938964844,76.5,77.0,1690400.0,,,,,
2024-09-05,78.4000015258789,79.37999725341797,77.1500015258789,77.2699966430664,1235900.0,,,,,
2024-09-06,76.05000305175781,79.20999908447266,75.70999908447266,78.63999938964844,1927600.0,,,,,
2024-09-09,76.23999786376953,77.70999908447266,76.08999633789062,77.01000213623047,1291800.0,,,,,
2024-09-10,76.80999755859375,77.20999908447266,74.87999725341797,76.6500015258789,1603400.0,,,,,
2024-09-11,78.55999755859375,78.69999694824219,75.22000122070312,76.48999786376953,2335300.0,,,,,
2024-09-12,78.86000061035156,79.83999633789062,77.77300262451172,78.88999938964844,1360800.0,,,,,
2024-09-13,78.58999633789062,80.26000213623047,77.91000366210938,79.05000305175781,1339600.0,,,,,
2024-09-16,79.93000030517578,80.30999755859375,77.87000274658203,78.1500015258789,1698400.0,,,,,
2024-09-17,79.11000061035156,80.80000305175781,77.80999755859375,80.80000305175781,2119400.0,,,,,
2024-09-18,78.08999633789062,79.69000244140625,77.5999984741211,79.33999633789062,1582200.0,,,,,
2024-09-19,82.83000183105469,82.9000015258789,79.19999694824219,80.08999633789062,3410900.0,,,,,
2024-09-20,82.44999694824219,83.33999633789062,81.41999816894531,82.94999694824219,3090100.0,,,,,
2024-09-23,85.61000061035156,86.12000274658203,82.5,82.66999816894531,3228800.0,,,,,
2024-09-24,85.5,86.45500183105469,83.76000213623047,86.0999984741211,1906700.0,,,,,
2024-09-25,83.41000366210938,85.33999633789062,83.4000015258789,85.30999755859375,2325400.0,,,,,
2024-09-26,82.36000061035156,84.80999755859375,81.18000030517578,84.80999755859375,3099600.0,,,,,
2024-09-27,81.58999633789062,82.69000244140625,81.23999786376953,82.19999694824219,1462700.0,,,,,
2024-09-30,80.88999938964844,81.77100372314453,79.38999938964844,80.8499984741211,2195800.0,,,,,
2024-10-01,78.11000061035156,80.30000305175781,78.01000213623047,80.05000305175781,2199100.0,,,,,
2024-10-02,79.33999633789062,79.80000305175781,77.80000305175781,78.87000274658203,2505500.0,,,,,
2024-10-03,79.43000030517578,79.87000274658203,78.0999984741211,78.76000213623047,1531100.0,,,,,
2024-10-04,83.43000030517578,83.45999908447266,79.5,80.0,2514300.0,,,,,
2024-10-07,80.48999786376953,83.25,80.47000122070312,83.1500015258789,1655700.0,,,,,
2024-10-08,81.76000213623047,81.83999633789062,79.16000366210938,79.4800033569336,1182500.0,,,,,
2024-10-09,84.94999694824219,84.94999694824219,81.62999725341797,81.94000244140625,1841400.0,,,,,
2024-10-10,92.45999908447266,93.69000244140624,84.4800033569336,84.58000183105469,8239500.0,,,,,
2024-10-11,93.47000122070312,94.30999755859376,92.0999984741211,92.94000244140624,3841400.0,,,,,
2024-10-14,93.75,96.3000030517578,92.33999633789062,94.9000015258789,2795000.0,,,,,
2024-10-15,93.8000030517578,94.9000015258789,92.56999969482422,94.0,2497000.0,,,,,
2024-10-16,91.33999633789062,93.95999908447266,91.12999725341795,93.6500015258789,2087400.0,,,,,
2024-10-17,90.4000015258789,92.16000366210938,90.16999816894533,92.0500030517578,1458600.0,,,,,
2024-10-18,90.8000030517578,91.48999786376952,90.11000061035156,90.5199966430664,1628800.0,,,,,
2024-10-21,90.73999786376952,92.79000091552734,90.00499725341797,90.16000366210938,1479900.0,,,,,
2024-10-22,88.45999908447266,90.37999725341795,87.80000305175781,90.04000091552734,1984700.0,,,,,
2024-10-23,87.63999938964844,88.80000305175781,86.9000015258789,88.13999938964844,2050800.0,,,,,
2024-10-24,89.56999969482422,90.11000061035156,88.0,88.19999694824219,1768500.0,,,,,
2024-10-25,88.76000213623047,90.6500015258789,88.47000122070312,89.81999969482422,1437300.0,,,,,
2024-10-28,87.94000244140625,90.08000183105467,87.77999877929688,89.37999725341797,1396700.0,,,,,
2024-10-29,89.5199966430664,89.62999725341797,87.33000183105469,88.44000244140625,1441500.0,,,,,
2024-10-30,89.8499984741211,91.30999755859376,89.35700225830078,89.5,2402400.0,,,,,
2024-10-31,87.70999908447266,88.7300033569336,87.0999984741211,88.29000091552734,2111100.0,,,,,
2024-11-01,87.55000305175781,88.69999694824219,86.25700378417969,88.61000061035156,1963800.0,,,,,
2024-11-04,86.48999786376953,87.76000213623047,85.5999984741211,87.0,2016900.0,,,,,
2024-11-05,87.70999908447266,88.1500015258789,86.42500305175781,86.91999816894531,1920400.0,,,,,
2024-11-06,92.51000213623048,92.62000274658205,89.81500244140625,90.25,2938400.0,,,,,
2024-11-07,95.66000366210938,97.53299713134766,94.11000061035156,94.88999938964844,7095200.0,,,,,
2024-11-08,91.25,92.1999969482422,87.23999786376953,88.44999694824219,7777200.0,,,,,
2024-11-11,93.2300033569336,95.36000061035156,90.8000030517578,91.25,5152300.0,,,,,
2024-11-12,90.91000366210938,94.0,89.44999694824219,92.88999938964844,2521200.0,,,,,
2024-11-13,94.16000366210938,99.16999816894533,91.25,91.41999816894533,5786300.0,,,,,
2024-11-14,91.93000030517578,95.4499969482422,91.05999755859376,94.45999908447266,2646400.0,,,,,
2024-11-15,89.7699966430664,91.12999725341795,87.7699966430664,90.43000030517578,3373500.0,,,,,
2024-11-18,92.29000091552734,92.9000015258789,89.55000305175781,89.9749984741211,3139900.0,,,,,
2024-11-19,96.37000274658205,96.55999755859376,91.41999816894533,91.46499633789062,3554800.0,,,,,
2024-11-20,96.47000122070312,96.95999908447266,93.16000366210938,96.55999755859376,2368300.0,,,,,
2024-11-21,104.23999786376952,104.48999786376952,99.33000183105467,99.76000213623048,5690500.0,,,,,
2024-11-22,104.2300033569336,105.94000244140624,102.87000274658205,104.0,3113400.0,,,,,
2024-11-25,103.7300033569336,106.75,103.0790023803711,106.75,2816500.0,,,,,
2024-11-26,102.2300033569336,105.0,101.66999816894533,104.0,2365100.0,,,,,
2024-11-27,99.37000274658205,101.87999725341795,98.58000183105467,101.87999725341795,2340000.0,,,,,
2024-11-29,99.83000183105467,101.13999938964844,98.88999938964844,99.55999755859376,1042400.0,,,,,
2024-12-02,105.0500030517578,108.61699676513672,104.61000061035156,106.02999877929688,4588400.0,,,,,
2024-12-03,104.91000366210938,105.88899993896484,103.20999908447266,103.37000274658205,1699400.0,,,,,
2024-12-04,110.72000122070312,110.8499984741211,106.94000244140624,107.0,4434100.0,,,,,
2024-12-05,110.45999908447266,112.83999633789062,108.61000061035156,109.41000366210938,3254400.0,,,,,
2024-12-06,112.95999908447266,113.6999969482422,110.3499984741211,111.27999877929688,2745300.0,,,,,
2024-12-09,113.87000274658205,114.69499969482422,111.27999877929688,112.95999908447266,3199100.0,,,,,
2024-12-10,111.1999969482422,113.87000274658205,109.7300033569336,112.8000030517578,2703300.0,,,,,
2024-12-11,114.51000213623048,115.83999633789062,112.0,112.3949966430664,2604100.0,,,,,
2024-12-12,114.88999938964844,115.12000274658205,111.33000183105467,112.4000015258789,1633000.0,,,,,
2024-12-13,113.5999984741211,115.29000091552734,112.61000061035156,114.8000030517578,1927900.0,,,,,
2024-12-16,114.6500015258789,115.43000030517578,112.16999816894533,113.9000015258789,2197600.0,,,,,
2024-12-17,117.55999755859376,119.41999816894533,116.01000213623048,118.2300033569336,3870400.0,,,,,
2024-12-18,109.0999984741211,117.58000183105467,108.47000122070312,117.58000183105467,3932100.0,,,,,
2024-12-19,108.58000183105467,111.12999725341795,107.0,110.37000274658205,3150600.0,,,,,
2024-12-20,112.69000244140624,113.5,107.06999969482422,108.0,5114600.0,,,,,
2024-12-23,111.58000183105467,113.2699966430664,110.52999877929688,112.16000366210938,1635900.0,,,,,
2024-12-24,112.58000183105467,113.0999984741211,111.7030029296875,111.75,526500.0,,,,,
2024-12-26,112.61000061035156,113.54000091552734,111.5500030517578,112.11000061035156,787100.0,,,,,
2024-12-27,110.61000061035156,112.36000061035156,108.20999908447266,111.94499969482422,1496500.0,,,,,
2024-12-30,109.02999877929688,109.4000015258789,107.48999786376952,108.66999816894533,1449200.0,,,,,
2024-12-31,107.68000030517578,109.04000091552734,106.98600006103516,109.0,1292300.0,,,,,
2025-01-02,112.54000091552734,114.75,110.68000030517578,114.5,3973200.0,,,,,
2025-01-03,114.7300033569336,114.8000030517578,112.05999755859376,113.4000015258789,3157900.0,,,,,
2025-01-06,113.98999786376952,117.08000183105467,112.51499938964844,116.36499786376952,2424500.0,,,,,
