Date,Close,High,Low,Open,Volume,"('Close', 'JCI')","('High', 'JCI')","('Low', 'JCI')","('Open', 'JCI')","('Volume', 'JCI')"
2024-06-03,70.02655029296875,70.65196122174858,69.09820058693037,70.56400884916178,4976600.0,,,,,
2024-06-04,69.45977020263672,70.44674241062138,69.20569467971133,69.7724756710501,3815400.0,,,,,
2024-06-05,70.30994415283203,70.49561561371875,69.38160175937344,69.48909497825655,2577300.0,,,,,
2024-06-06,67.99395751953125,70.20243648544574,67.88646432277153,70.18289565671033,4226700.0,,,,,
2024-06-07,68.35552215576172,68.75617999181563,67.20241936057603,67.78874862850725,3976900.0,,,,,
2024-06-10,69.17638397216797,69.28387718251463,67.53467829790362,68.05259606294464,2989900.0,,,,,
2024-06-11,68.94184875488281,69.0884236107052,68.17962222717605,68.7170882168117,2173700.0,,,,,
2024-06-12,69.54771423339844,69.97768704278755,68.67800192748781,69.762700638093,5608300.0,,,,,
2024-06-13,69.01025390625,69.47930836310485,68.09167836630385,69.44021924911925,3969200.0,,,,,
2024-06-14,67.84738159179688,68.57051161080312,67.04607333952328,68.35552519706127,4533500.0,,,,,
2024-06-17,67.73011016845703,67.91578159742862,67.18287747947075,67.4564938239639,3502700.0,,,,,
2024-06-18,67.52489471435547,67.79851104589925,65.99068246492568,67.67147702210703,4749300.0,,,,,
2024-06-20,66.63565826416016,67.75943884120075,66.57702085313646,67.38810336366008,4164800.0,,,,,
2024-06-21,66.61610412597656,66.94835790764428,66.01024142400315,66.5770150072223,7321900.0,,,,,
2024-06-24,67.56916809082031,68.10956725424582,66.8519191970087,67.08772633369723,4352900.0,,,,,
2024-06-25,66.43924713134766,67.78531989772536,66.33116731119243,67.50038287151366,3489600.0,,,,,
2024-06-26,64.75910186767578,66.23290929301746,64.72961942238429,66.01674967124646,5102300.0,,,,,
2024-06-27,65.85955047607422,65.91850038373656,64.7689322072805,65.04404177126929,5580300.0,,,,,
2024-06-28,65.309326171875,66.61610399342388,65.260196255268,65.5451332800084,5242300.0,,,,,
2024-07-01,64.37591552734375,65.8693781594958,64.34644057342305,65.61391606522731,4176900.0,,,,,
2024-07-02,65.16194915771484,65.41741125150115,64.43487280974057,64.67067993683455,3126400.0,,,,,
2024-07-03,65.69252014160156,65.97745718632862,64.99491875465186,64.99491875465186,1934300.0,,,,,
2024-07-05,65.62373352050781,65.83006566259617,65.02438456179637,65.69251090120393,3702900.0,,,,,
2024-07-08,66.05606079101562,66.43925017231467,65.69251887965642,65.8300736577549,3082500.0,,,,,
2024-07-09,65.96762084960938,66.5866172798682,65.90867095039587,66.41958756798171,3723600.0,,,,,
2024-07-10,66.61610412597656,66.69470149806222,65.42722610804235,66.134654930023,3187300.0,,,,,
2024-07-11,68.4829330444336,68.71874769060719,66.91087288414697,66.96000280947668,3220200.0,,,,,
2024-07-12,68.75804138183594,69.17070571586495,68.47310434276642,68.7776888517631,2482500.0,,,,,
2024-07-15,68.78752136230469,69.90761463434696,68.74821892340468,69.51459774152056,2630100.0,,,,,
2024-07-16,70.91961669921875,70.97856660002739,69.1215697628299,69.1215697628299,2998000.0,,,,,
2024-07-17,68.63031005859375,70.59538698222521,68.53205771164689,70.44800471371813,2923100.0,,,,,
2024-07-18,68.32572174072266,70.54626064006919,67.92287739558105,68.26677183506219,6398900.0,,,,,
2024-07-19,67.74601745605469,68.89559304338235,67.61829016687288,68.89559304338235,2441700.0,,,,,
2024-07-22,68.97419738769531,69.00367983849232,67.69690187824828,68.4239782449288,2133300.0,,,,,
2024-07-23,67.91305541992188,68.75803902511798,67.00911441461871,68.42397207842112,7095200.0,,,,,
2024-07-24,66.36064147949219,67.63793684489094,66.24273417812208,67.59864190727366,8242600.0,,,,,
2024-07-25,65.55496978759766,66.84209282123442,65.4174149975681,66.3704785400399,5836200.0,,,,,
2024-07-26,67.56916809082031,68.02114238905276,66.52767969895339,66.66523448670286,4794400.0,,,,,
2024-07-29,68.08990478515625,68.41413671562114,67.64775806805893,67.71653544678446,6716400.0,,,,,
2024-07-30,67.82461547851562,68.75803133133996,67.77549306279145,68.14885490621793,4127100.0,,,,,
2024-07-31,70.2907943725586,74.04409056512053,69.48511322639104,73.69037615985938,13980000.0,,,,,
2024-08-01,69.1019287109375,71.69582953378452,68.69908436154641,70.53643390113523,6129100.0,,,,,
2024-08-02,66.24273681640625,67.87375415087472,65.70234519665951,67.795149280164,10348400.0,,,,,
2024-08-05,64.56259155273438,64.96543585863466,63.18703641732297,64.45451173876954,6572600.0,,,,,
2024-08-06,65.5353012084961,66.53749446618922,64.46433806624512,64.63136777713655,3423600.0,,,,,
2024-08-07,64.61172485351562,67.49056255711771,64.5429474679486,66.33116698886428,4611500.0,,,,,
2024-08-08,66.58661651611328,66.86173353368947,65.0047367680406,65.21106890909357,6337500.0,,,,,
2024-08-09,66.4687271118164,66.88139145844482,65.81042815464629,66.58662692732543,2757200.0,,,,,
2024-08-12,65.39775085449219,66.61610381835396,65.240548614874,66.29186436041465,6673700.0,,,,,
2024-08-13,66.63575744628906,67.14667414248748,65.94798352906552,66.09535829977521,3747400.0,,,,,
2024-08-14,67.30387878417969,67.82462292429005,66.812609595974,66.84208454787867,4915300.0,,,,,
2024-08-15,68.5418701171875,68.73837476785364,67.7361890555812,68.12919835691352,4469400.0,,,,,
2024-08-16,68.16851043701172,68.63030467724327,67.8442784671277,68.36502261167035,3270800.0,,,,,
2024-08-19,69.29843139648438,69.40651121899894,68.23728813698116,68.49275021712224,2900400.0,,,,,
2024-08-20,69.07244873046875,69.45563808576043,68.87593656354181,69.268953401223,1782600.0,,,,,
2024-08-21,69.31808471679688,69.81917388619094,69.09209759431052,69.45563948833714,5150600.0,,,,,
2024-08-22,69.3672103881836,69.77987472214333,68.84646622920967,69.4752902131978,3012800.0,,,,,
2024-08-23,69.99603271484375,70.31044469939333,69.47528856819972,69.86830542292995,6220300.0,,,,,
2024-08-26,70.20236206054688,70.53642899732597,69.77987027049176,70.2613194589036,4921000.0,,,,,
2024-08-27,70.20236206054688,70.2613194589036,69.50476073206939,69.8683026199405,3700400.0,,,,,
2024-08-28,69.55389404296875,70.30062532382976,69.24930953858744,70.22202045296585,4208500.0,,,,,
2024-08-29,69.83882904052734,70.66415767200442,69.40650975955963,69.98621129505479,5178200.0,,,,,
2024-08-30,71.57791900634766,71.68599882712061,70.00585910806774,70.25149370142938,2740200.0,,,,,
2024-09-03,69.52440643310547,71.78423983772873,69.14121712762214,71.47965538879883,2418100.0,,,,,
2024-09-04,68.81698608398438,69.85847432335177,68.55169653490269,69.39668010516506,3000700.0,,,,,
2024-09-05,68.16851043701172,69.67180046250155,67.58881638815798,68.90541422559237,3643100.0,,,,,
2024-09-06,66.6553955078125,69.09209382061567,66.49819327585524,68.35519008639572,4249100.0,,,,,
2024-09-09,67.40213012695312,67.9228742593713,66.8420835605183,67.19579797049532,4203200.0,,,,,
2024-09-10,69.11174774169922,69.29843243724137,68.17833925633467,69.19035261310361,4591400.0,,,,,
2024-09-11,69.44580841064453,69.72091793948307,67.21544973369852,68.89558935296743,4111000.0,,,,,
2024-09-12,69.97637939453125,69.98620687652539,68.60082426607464,69.46545527724935,4658700.0,,,,,
2024-09-13,71.28315734863281,71.68599415749522,70.09427939757383,70.25148912524763,4559100.0,,,,,
2024-09-16,71.24385833740234,72.10848939260524,71.16525346979132,71.73512751571205,2674600.0,,,,,
2024-09-17,71.59757232666016,71.87268186551665,70.98839585049737,71.58774484422307,3163000.0,,,,,
2024-09-18,71.49931335449219,72.67836388742151,70.92944680122446,70.96874923527272,3276700.0,,,,,
2024-09-19,72.93383026123047,73.58230172083216,72.52115842747675,73.26788972607945,4425900.0,,,,,
2024-09-20,72.80609130859375,72.91417112838018,72.2558722232613,72.4818518492345,7051300.0,,,,,
2024-09-23,73.95565032958984,74.486221880905,73.36612888240808,73.69036830201821,7033600.0,,,,,
