Date,Close,High,Low,Open,Volume,"('Close', 'TOI')","('High', 'TOI')","('Low', 'TOI')","('Open', 'TOI')","('Volume', 'TOI')"
2024-06-03,0.4650000035762787,0.4900000095367431,0.4379999935626983,0.4799999892711639,223300.0,,,,,
2024-06-04,0.449999988079071,0.4900000095367431,0.4339999854564667,0.4869999885559082,105000.0,,,,,
2024-06-05,0.449999988079071,0.5059999823570251,0.4480000138282776,0.4569999873638153,170000.0,,,,,
2024-06-06,0.449999988079071,0.4790000021457672,0.4350000023841858,0.4350000023841858,114700.0,,,,,
2024-06-07,0.449999988079071,0.4869999885559082,0.4259999990463257,0.4490000009536743,131800.0,,,,,
2024-06-10,0.449999988079071,0.4779999852180481,0.4259999990463257,0.4589999914169311,199100.0,,,,,
2024-06-11,0.4950000047683716,0.4950000047683716,0.449999988079071,0.4679999947547912,79400.0,,,,,
2024-06-12,0.5320000052452087,0.5490000247955322,0.4880000054836273,0.4950000047683716,162500.0,,,,,
2024-06-13,0.4639999866485595,0.5490000247955322,0.4510000050067901,0.5490000247955322,214200.0,,,,,
2024-06-14,0.449999988079071,0.5370000004768372,0.449999988079071,0.4749999940395355,123700.0,,,,,
2024-06-17,0.453000009059906,0.4799999892711639,0.44200000166893,0.449999988079071,276900.0,,,,,
2024-06-18,0.4070000052452087,0.4560000002384186,0.4070000052452087,0.453000009059906,307000.0,,,,,
2024-06-20,0.4149999916553497,0.4449999928474426,0.4099999964237213,0.4259999990463257,60900.0,,,,,
2024-06-21,0.4410000145435333,0.4569999873638153,0.4110000133514404,0.4350000023841858,51800.0,,,,,
2024-06-24,0.4210000038146972,0.4600000083446502,0.4210000038146972,0.4589999914169311,73600.0,,,,,
2024-06-25,0.4230000078678131,0.4589999914169311,0.4210000038146972,0.4250000119209289,67100.0,,,,,
2024-06-26,0.4300000071525574,0.4589999914169311,0.4210000038146972,0.4339999854564667,55600.0,,,,,
2024-06-27,0.4490000009536743,0.4589999914169311,0.4239999949932098,0.4589999914169311,91500.0,,,,,
2024-06-28,0.4600000083446502,0.4600000083446502,0.4300000071525574,0.4600000083446502,132200.0,,,,,
2024-07-01,0.44200000166893,0.4600000083446502,0.4359999895095825,0.4600000083446502,10900.0,,,,,
2024-07-02,0.4600000083446502,0.4699999988079071,0.4350000023841858,0.4379999935626983,48800.0,,,,,
2024-07-03,0.4880000054836273,0.4900000095367431,0.4600000083446502,0.4699999988079071,53200.0,,,,,
2024-07-05,0.5080000162124634,0.550000011920929,0.4850000143051147,0.5040000081062317,61200.0,,,,,
2024-07-08,0.4830000102519989,0.5299999713897705,0.4799999892711639,0.5099999904632568,62400.0,,,,,
2024-07-09,0.4769999980926513,0.4970000088214874,0.460999995470047,0.4830000102519989,64700.0,,,,,
2024-07-10,0.4650000035762787,0.4769999980926513,0.4650000035762787,0.4769999980926513,36200.0,,,,,
2024-07-11,0.460999995470047,0.5,0.4510000050067901,0.4650000035762787,113800.0,,,,,
2024-07-12,0.4699999988079071,0.5,0.4650000035762787,0.4650000035762787,92100.0,,,,,
2024-07-15,0.5,0.5,0.44200000166893,0.4799999892711639,76800.0,,,,,
2024-07-16,0.4930000007152557,0.5,0.4699999988079071,0.4930000007152557,59900.0,,,,,
2024-07-17,0.5410000085830688,0.550000011920929,0.4900000095367431,0.4930000007152557,180000.0,,,,,
2024-07-18,0.5199999809265137,0.6000000238418579,0.5019999742507935,0.5299999713897705,271300.0,,,,,
2024-07-19,0.5239999890327454,0.5600000023841858,0.5109999775886536,0.5109999775886536,50600.0,,,,,
2024-07-22,0.527999997138977,0.550000011920929,0.5099999904632568,0.5289999842643738,49600.0,,,,,
2024-07-23,0.550000011920929,0.5799999833106995,0.5180000066757202,0.5180000066757202,123200.0,,,,,
2024-07-24,0.5600000023841858,0.5709999799728394,0.5350000262260437,0.5669999718666077,99500.0,,,,,
2024-07-25,0.531000018119812,0.5649999976158142,0.5180000066757202,0.550000011920929,65000.0,,,,,
2024-07-26,0.5260000228881836,0.5569999814033508,0.5099999904632568,0.550000011920929,113600.0,,,,,
2024-07-29,0.5249999761581421,0.550000011920929,0.5099999904632568,0.5299999713897705,138000.0,,,,,
2024-07-30,0.5400000214576721,0.5580000281333923,0.5170000195503235,0.5490000247955322,128900.0,,,,,
2024-07-31,0.5460000038146973,0.5580000281333923,0.5239999890327454,0.5239999890327454,46000.0,,,,,
2024-08-01,0.550000011920929,0.550000011920929,0.5400000214576721,0.550000011920929,44800.0,,,,,
2024-08-02,0.5389999747276306,0.5649999976158142,0.5199999809265137,0.5550000071525574,44900.0,,,,,
2024-08-05,0.4729999899864197,0.550000011920929,0.449999988079071,0.5059999823570251,216700.0,,,,,
2024-08-06,0.488999992609024,0.5239999890327454,0.449999988079071,0.4850000143051147,84800.0,,,,,
2024-08-07,0.4799999892711639,0.5,0.4799999892711639,0.4799999892711639,37900.0,,,,,
2024-08-08,0.4939999878406524,0.4990000128746032,0.4799999892711639,0.4979999959468841,50900.0,,,,,
2024-08-09,0.4850000143051147,0.5139999985694885,0.4850000143051147,0.5090000033378601,33300.0,,,,,
2024-08-12,0.4850000143051147,0.4979999959468841,0.4699999988079071,0.4709999859333038,87100.0,,,,,
2024-08-13,0.550000011920929,0.5680000185966492,0.481000006198883,0.5,153700.0,,,,,
2024-08-14,0.449999988079071,0.5180000066757202,0.3499999940395355,0.5180000066757202,834000.0,,,,,
2024-08-15,0.3580000102519989,0.4440000057220459,0.3199999928474426,0.4370000064373016,501500.0,,,,,
2024-08-16,0.3449999988079071,0.3700000047683716,0.3050000071525574,0.367000013589859,817400.0,,,,,
2024-08-19,0.3269999921321869,0.3589999973773956,0.3199999928474426,0.3499999940395355,355600.0,,,,,
2024-08-20,0.4000000059604645,0.4000000059604645,0.328000009059906,0.3499999940395355,342200.0,,,,,
2024-08-21,0.3459999859333038,0.3899999856948852,0.3409999907016754,0.3899999856948852,182600.0,,,,,
2024-08-22,0.3459999859333038,0.3600000143051147,0.3339999914169311,0.3589999973773956,78800.0,,,,,
2024-08-23,0.3700000047683716,0.3700000047683716,0.3409999907016754,0.3540000021457672,66000.0,,,,,
2024-08-26,0.3600000143051147,0.3770000040531158,0.3449999988079071,0.367000013589859,121200.0,,,,,
2024-08-27,0.3540000021457672,0.3860000073909759,0.3449999988079071,0.3600000143051147,113300.0,,,,,
2024-08-28,0.3459999859333038,0.3680000007152557,0.3429999947547912,0.3540000021457672,77800.0,,,,,
2024-08-29,0.3819999992847442,0.3989999890327453,0.3400000035762787,0.3549999892711639,140400.0,,,,,
2024-08-30,0.3610000014305115,0.3819999992847442,0.3420000076293945,0.3819999992847442,123800.0,,,,,
2024-09-03,0.3600000143051147,0.3720000088214874,0.3499999940395355,0.3650000095367431,36500.0,,,,,
2024-09-04,0.3210000097751617,0.3689999878406524,0.2730000019073486,0.3519999980926513,502800.0,,,,,
2024-09-05,0.3050000071525574,0.3310000002384186,0.296999990940094,0.3210000097751617,73800.0,,,,,
2024-09-06,0.3000000119209289,0.31700000166893,0.289000004529953,0.31700000166893,51000.0,,,,,
2024-09-09,0.296999990940094,0.3000000119209289,0.2809999883174896,0.3000000119209289,180500.0,,,,,
2024-09-10,0.2849999964237213,0.3000000119209289,0.2800000011920929,0.3000000119209289,101600.0,,,,,
2024-09-11,0.2879999876022339,0.3000000119209289,0.2800000011920929,0.2960000038146972,66300.0,,,,,
2024-09-12,0.3000000119209289,0.3000000119209289,0.2899999916553497,0.2899999916553497,54300.0,,,,,
2024-09-13,0.3289999961853027,0.3330000042915344,0.2800000011920929,0.2800000011920929,113200.0,,,,,
2024-09-16,0.3009999990463257,0.3269999921321869,0.3009999990463257,0.3219999969005584,28500.0,,,,,
2024-09-17,0.2899999916553497,0.3149999976158142,0.2899999916553497,0.3000000119209289,34400.0,,,,,
2024-09-18,0.3000000119209289,0.3100000023841858,0.2949999868869781,0.2949999868869781,47900.0,,,,,
2024-09-19,0.2949999868869781,0.3100000023841858,0.2899999916553497,0.3000000119209289,76400.0,,,,,
2024-09-20,0.2930000126361847,0.2949999868869781,0.2870000004768371,0.2949999868869781,129300.0,,,,,
2024-09-23,0.2899999916553497,0.3030000030994415,0.2809999883174896,0.2930000126361847,40900.0,,,,,
2024-09-24,0.2910000085830688,0.3059999942779541,0.2809999883174896,0.2809999883174896,100600.0,,,,,
2024-09-25,0.2989999949932098,0.3009999990463257,0.2849999964237213,0.296999990940094,47600.0,,,,,
2024-09-26,0.2989999949932098,0.3059999942779541,0.2870000004768371,0.2989999949932098,17200.0,,,,,
2024-09-27,0.3100000023841858,0.3100000023841858,0.2899999916553497,0.3059999942779541,97000.0,,,,,
2024-09-30,0.3269999921321869,0.3269999921321869,0.3000000119209289,0.3109999895095825,127900.0,,,,,
2024-10-01,0.3210000097751617,0.328000009059906,0.3109999895095825,0.328000009059906,73000.0,,,,,
2024-10-02,0.3190000057220459,0.3300000131130218,0.3109999895095825,0.3300000131130218,39600.0,,,,,
2024-10-03,0.3140000104904175,0.3400000035762787,0.3109999895095825,0.3240000009536743,90600.0,,,,,
2024-10-04,0.3199999928474426,0.3219999969005584,0.3149999976158142,0.3219999969005584,8600.0,,,,,
2024-10-07,0.3240000009536743,0.3310000002384186,0.3120000064373016,0.3140000104904175,35200.0,,,,,
2024-10-08,0.3129999935626983,0.328000009059906,0.3120000064373016,0.3120000064373016,42300.0,,,,,
2024-10-09,0.3219999969005584,0.3310000002384186,0.3129999935626983,0.3240000009536743,41100.0,,,,,
2024-10-10,0.3260000050067901,0.3310000002384186,0.3219999969005584,0.3310000002384186,18200.0,,,,,
2024-10-11,0.3160000145435333,0.3260000050067901,0.3120000064373016,0.3240000009536743,26400.0,,,,,
2024-10-14,0.3160000145435333,0.3310000002384186,0.3149999976158142,0.3149999976158142,31300.0,,,,,
2024-10-15,0.3210000097751617,0.3300000131130218,0.3120000064373016,0.3120000064373016,49400.0,,,,,
2024-10-16,0.3289999961853027,0.3300000131130218,0.3129999935626983,0.3300000131130218,56200.0,,,,,
2024-10-17,0.3400000035762787,0.3799999952316284,0.3300000131130218,0.3300000131130218,144500.0,,,,,
2024-10-18,0.3700000047683716,0.3880000114440918,0.3149999976158142,0.3310000002384186,139100.0,,,,,
2024-10-21,0.3600000143051147,0.3810000121593475,0.3420000076293945,0.3689999878406524,126400.0,,,,,
2024-10-22,0.3499999940395355,0.3600000143051147,0.3370000123977661,0.3420000076293945,20700.0,,,,,
2024-10-23,0.3420000076293945,0.3680000007152557,0.324999988079071,0.3379999995231628,102300.0,,,,,
2024-10-24,0.328000009059906,0.3659999966621399,0.3240000009536743,0.3339999914169311,119700.0,,,,,
2024-10-25,0.324999988079071,0.3350000083446502,0.3210000097751617,0.328000009059906,48500.0,,,,,
2024-10-28,0.324999988079071,0.3519999980926513,0.3120000064373016,0.324999988079071,60500.0,,,,,
2024-10-29,0.3199999928474426,0.3499999940395355,0.3109999895095825,0.324999988079071,114500.0,,,,,
2024-10-30,0.3149999976158142,0.3230000138282776,0.3120000064373016,0.3120000064373016,23100.0,,,,,
2024-10-31,0.3100000023841858,0.3400000035762787,0.296999990940094,0.3260000050067901,219600.0,,,,,
2024-11-01,0.3000000119209289,0.335999995470047,0.2910000085830688,0.3009999990463257,47800.0,,,,,
2024-11-04,0.2800000011920929,0.3149999976158142,0.2720000147819519,0.3000000119209289,108500.0,,,,,
2024-11-05,0.2800000011920929,0.3149999976158142,0.2750000059604645,0.2800000011920929,115000.0,,,,,
2024-11-06,0.2949999868869781,0.3199999928474426,0.2660000026226043,0.2800000011920929,656100.0,,,,,
2024-11-07,0.2730000019073486,0.3260000050067901,0.270000010728836,0.3129999935626983,450500.0,,,,,
2024-11-08,0.2599999904632568,0.2800000011920929,0.2509999871253967,0.2649999856948852,173700.0,,,,,
2024-11-11,0.2599999904632568,0.289000004529953,0.2569999992847442,0.2599999904632568,243200.0,,,,,
2024-11-12,0.2899999916553497,0.3000000119209289,0.2569999992847442,0.257999986410141,245500.0,,,,,
2024-11-13,0.2639999985694885,0.289000004529953,0.2599999904632568,0.2849999964237213,282400.0,,,,,
2024-11-14,0.2349999994039535,0.2639999985694885,0.2300000041723251,0.2639999985694885,690300.0,,,,,
2024-11-15,0.1800000071525573,0.2249999940395355,0.1790000051259994,0.2179999947547912,2099700.0,,,,,
2024-11-18,0.1679999977350235,0.1940000057220459,0.1659999936819076,0.1940000057220459,1039600.0,,,,,
2024-11-19,0.1800000071525573,0.25,0.1659999936819076,0.1710000038146972,7511400.0,,,,,
2024-11-20,0.1319999992847442,0.1550000011920929,0.1280000060796737,0.1500000059604644,15092400.0,,,,,
2024-11-21,0.1550000011920929,0.1679999977350235,0.125,0.1369999945163726,13378400.0,,,,,
2024-11-22,0.1539999991655349,0.1679999977350235,0.1459999978542328,0.1599999964237213,7262100.0,,,,,
2024-11-25,0.1519999951124191,0.1679999977350235,0.1430000066757202,0.1490000039339065,3591100.0,,,,,
2024-11-26,0.1729999929666519,0.1889999955892563,0.1539999991655349,0.1550000011920929,9030500.0,,,,,
