Price,Close,High,Low,Open,Volume
Ticker,CYPH,CYPH,CYPH,CYPH,CYPH
Date,,,,,
2024-08-05,2.0799999237060547,2.0799999237060547,1.899999976158142,1.9600000381469727,153000
2024-08-06,2.1500000953674316,2.2200000286102295,2.0199999809265137,2.0899999141693115,75100
2024-08-07,2.009999990463257,2.1500000953674316,2.009999990463257,2.1500000953674316,66400
2024-08-08,2.200000047683716,2.25,2.009999990463257,2.009999990463257,165300
2024-08-09,2.4649999141693115,2.4700000286102295,2.190000057220459,2.190000057220459,169200
2024-08-12,2.380000114440918,2.5,2.3499999046325684,2.490000009536743,135600
2024-08-13,2.5799999237060547,2.680000066757202,2.359999895095825,2.438999891281128,209900
2024-08-14,2.4600000381469727,2.5999999046325684,2.4119999408721924,2.5799999237060547,59200
2024-08-15,2.4600000381469727,2.5380001068115234,2.4200000762939453,2.490000009536743,113400
2024-08-16,2.490000009536743,2.5,2.4000000953674316,2.4700000286102295,128500
2024-08-19,2.549999952316284,2.552000045776367,2.309999942779541,2.4700000286102295,102700
2024-08-20,2.9200000762939453,2.950000047683716,2.490000009536743,2.559999942779541,365100
2024-08-21,2.819999933242798,2.9200000762939453,2.7799999713897705,2.9200000762939453,134600
2024-08-22,2.740000009536743,2.890000104904175,2.6700000762939453,2.8399999141693115,116900
2024-08-23,2.7200000286102295,2.822000026702881,2.7200000286102295,2.740000009536743,49000
2024-08-26,2.799999952316284,2.809999942779541,2.700000047683716,2.740000009536743,54000
2024-08-27,2.9600000381469727,3.0199999809265137,2.759999990463257,2.799999952316284,117900
2024-08-28,2.869999885559082,2.990000009536743,2.8450000286102295,2.990000009536743,53300
2024-08-29,2.8299999237060547,2.9100000858306885,2.7899999618530273,2.9100000858306885,32200
2024-08-30,2.9000000953674316,2.9200000762939453,2.7899999618530273,2.8420000076293945,45800
2024-09-03,2.859999895095825,3.015000104904175,2.819999933242798,2.950000047683716,73900
2024-09-04,2.9100000858306885,2.934999942779541,2.799999952316284,2.825000047683716,78200
2024-09-05,2.9200000762939453,3.049999952316284,2.8299999237060547,2.9000000953674316,74800
2024-09-06,2.809999942779541,2.9200000762939453,2.7799999713897705,2.890000104904175,50500
2024-09-09,2.819999933242798,2.8499999046325684,2.765000104904175,2.8299999237060547,68000
2024-09-10,2.822000026702881,2.880000114440918,2.740000009536743,2.8299999237060547,72300
2024-09-11,2.7699999809265137,2.815000057220459,2.6600000858306885,2.799999952316284,75900
