Date,Close,High,Low,Open,Volume,"('Close', 'DFDV')","('High', 'DFDV')","('Low', 'DFDV')","('Open', 'DFDV')","('Volume', 'DFDV')"
2024-06-03,1.1314289569854736,1.1440000534057615,1.0982860326766968,1.1428569555282593,17500.0,,,,,
2024-06-04,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,13388.0,,,,,
2024-06-05,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,23625.0,,,,,
2024-06-06,1.0982860326766968,1.1428569555282593,1.0982860326766968,1.1428569555282593,35088.0,,,,,
2024-06-07,1.0342860221862793,1.1188570261001587,1.0342860221862793,1.102856993675232,7525.0,,,,,
2024-06-10,0.9714289903640748,1.0399999618530271,0.9714289903640748,1.0399999618530271,8663.0,,,,,
2024-06-11,1.011428952217102,1.0274289846420288,0.959999978542328,1.025143027305603,7613.0,,,,,
2024-06-12,1.0742859840393066,1.0742859840393066,0.9714289903640748,1.011428952217102,21700.0,,,,,
2024-06-13,1.0857139825820925,1.0857139825820925,1.0285710096359253,1.0742859840393066,2275.0,,,,,
2024-06-14,1.05828595161438,1.097143054008484,1.0057140588760376,1.0057140588760376,6738.0,,,,,
2024-06-17,1.02400004863739,1.097143054008484,1.0194289684295654,1.0857139825820925,6738.0,,,,,
2024-06-18,1.0102859735488892,1.1657140254974363,0.9714289903640748,1.0057140588760376,107713.0,,,,,
2024-06-20,0.9714289903640748,1.026286005973816,0.959999978542328,1.0171430110931396,20913.0,,,,,
2024-06-21,0.9142860174179076,1.0285710096359253,0.8582860231399536,0.959999978542328,79975.0,,,,,
2024-06-24,0.974856972694397,1.0285710096359253,0.9371430277824402,0.959999978542328,26863.0,,,,,
2024-06-25,1.030856966972351,1.0742859840393066,0.9714289903640748,0.974856972694397,15750.0,,,,,
2024-06-26,0.9634289741516112,1.0034290552139282,0.9382860064506532,0.974856972694397,4288.0,,,,,
2024-06-27,0.9142860174179076,1.0171430110931396,0.9051430225372314,1.0045709609985352,29488.0,,,,,
2024-06-28,0.8754289746284485,0.9371430277824402,0.8685709834098816,0.9142860174179076,22663.0,,,,,
2024-07-01,0.9154289960861206,0.959999978542328,0.9142860174179076,0.9371430277824402,3675.0,,,,,
2024-07-02,0.9520000219345092,0.959999978542328,0.9142860174179076,0.958856999874115,16713.0,,,,,
2024-07-03,0.9142860174179076,0.9371430277824402,0.8799999952316284,0.9142860174179076,9013.0,,,,,
2024-07-05,0.8240000009536743,0.9371430277824402,0.8091430068016052,0.9371430277824402,57750.0,,,,,
2024-07-08,0.8788570165634155,0.882286012172699,0.8285710215568542,0.8799999952316284,23100.0,,,,,
2024-07-09,0.9314290285110474,1.3028570413589478,0.8365709781646729,1.1657140254974363,14836500.0,,,,,
2024-07-10,1.0285710096359253,1.0285710096359253,0.9314290285110474,0.9314290285110474,897400.0,,,,,
2024-07-11,0.9771429896354676,1.1542860269546509,0.9188569784164428,0.9520000219345092,1665475.0,,,,,
2024-07-12,0.9474290013313292,0.9485710263252258,0.8994290232658386,0.9371430277824402,132825.0,,,,,
2024-07-15,0.8857139945030212,0.9028570055961608,0.8068569898605347,0.8799999952316284,104475.0,,,,,
2024-07-16,0.8868569731712341,0.901714026927948,0.8457139730453491,0.8594290018081665,89775.0,,,,,
2024-07-17,0.8857139945030212,0.91314297914505,0.8457139730453491,0.8948569893836975,35175.0,,,,,
2024-07-18,0.8662859797477722,0.882286012172699,0.8228570222854614,0.8617140054702759,79013.0,,,,,
2024-07-19,0.8799999952316284,0.882286012172699,0.8685709834098816,0.8685709834098816,17238.0,,,,,
2024-07-22,0.8857139945030212,0.8971430063247681,0.8468570113182068,0.8971430063247681,29313.0,,,,,
2024-07-23,0.857142984867096,0.8857139945030212,0.8228570222854614,0.8857139945030212,23100.0,,,,,
2024-07-24,0.8342859745025635,0.8799999952316284,0.814857006072998,0.814857006072998,14963.0,,,,,
2024-07-25,0.8057140111923218,0.857142984867096,0.8011429905891418,0.8228570222854614,12075.0,,,,,
2024-07-26,0.8034290075302124,0.8342859745025635,0.8011429905891418,0.8011429905891418,11375.0,,,,,
2024-07-29,0.7428569793701172,0.8342859745025635,0.7211430072784424,0.8331429958343506,56350.0,,,,,
2024-07-30,0.7428569793701172,0.7657139897346497,0.7268570065498352,0.7268570065498352,13825.0,,,,,
2024-07-31,0.7977139949798584,0.8388569951057434,0.7451429963111877,0.800000011920929,126175.0,,,,,
2024-08-01,0.7851430177688599,0.8228570222854614,0.7222859859466553,0.8159999847412109,60725.0,,,,,
2024-08-02,0.7085710167884827,0.7714290022850037,0.6857140064239502,0.7279999852180481,62038.0,,,,,
2024-08-05,0.6994289755821228,0.7885710000991821,0.6994289755821228,0.7428569793701172,53725.0,,,,,
2024-08-06,0.6514289975166321,0.7428569793701172,0.6285709738731384,0.7405710220336914,15488.0,,,,,
2024-08-07,0.6514289975166321,0.7428569793701172,0.630856990814209,0.6514289975166321,99488.0,,,,,
2024-08-08,0.7428569793701172,0.7657139897346497,0.6011430025100708,0.6765710115432739,70088.0,,,,,
2024-08-09,0.7268570065498352,0.7771430015563965,0.6822860240936279,0.7085710167884827,18463.0,,,,,
2024-08-12,0.7302860021591187,0.754285991191864,0.697143018245697,0.7085710167884827,18813.0,,,,,
2024-08-13,0.6902859807014465,0.7657139897346497,0.6857140064239502,0.6914290189743042,21438.0,,,,,
2024-08-14,0.7097139954566956,0.7417140007019043,0.6742860078811646,0.6742860078811646,12513.0,,,,,
2024-08-15,0.697143018245697,0.7497140169143677,0.6857140064239502,0.7188569903373718,27038.0,,,,,
2024-08-16,0.6548569798469543,0.6788570284843445,0.6034290194511414,0.6742860078811646,14613.0,,,,,
2024-08-19,0.6034290194511414,0.697143018245697,0.4811429977416992,0.6868569850921631,13563.0,,,,,
2024-08-20,0.5851430296897888,0.6434289813041687,0.5268570184707642,0.6034290194511414,13125.0,,,,,
2024-08-21,0.5862860083580017,0.6491429805755615,0.5725709795951843,0.5725709795951843,3325.0,,,,,
2024-08-22,0.5748569965362549,0.6228569746017456,0.5714290142059326,0.6000000238418579,13125.0,,,,,
2024-08-23,0.6022859811782837,0.6445710062980652,0.5748569965362549,0.5748569965362549,3938.0,,,,,
2024-08-26,0.589713990688324,0.6297140121459961,0.5622860193252563,0.5931429862976074,3675.0,,,,,
2024-08-27,0.6228569746017456,0.7085710167884827,0.5942860245704651,0.5942860245704651,796338.0,,,,,
2024-08-28,0.5622860193252563,0.6399999856948853,0.5085710287094116,0.6399999856948853,82513.0,,,,,
2024-08-29,0.5257139801979065,0.6000000238418579,0.5257139801979065,0.5931429862976074,58100.0,,,,,
2024-08-30,0.5519999861717224,0.5714290142059326,0.5108569860458374,0.5108569860458374,7438.0,,,,,
