Date,Close,High,Low,Open,Volume,"('Close', 'NNOX')","('High', 'NNOX')","('Low', 'NNOX')","('Open', 'NNOX')","('Volume', 'NNOX')"
2024-09-09,6.0,6.091000080108643,5.849999904632568,5.949999809265137,526300.0,,,,,
2024-09-10,6.25,6.260000228881836,5.889999866485596,6.03000020980835,587000.0,,,,,
2024-09-11,6.199999809265137,6.239999771118164,6.0,6.139999866485596,635000.0,,,,,
2024-09-12,6.199999809265137,6.28000020980835,6.014999866485596,6.170000076293945,398500.0,,,,,
2024-09-13,6.320000171661377,6.394999980926514,6.210000038146973,6.269999980926514,478900.0,,,,,
2024-09-16,6.260000228881836,6.349999904632568,6.144999980926514,6.260000228881836,456800.0,,,,,
2024-09-17,6.369999885559082,6.550000190734863,6.320000171661377,6.380000114440918,480000.0,,,,,
2024-09-18,6.260000228881836,6.679999828338623,6.239999771118164,6.369999885559082,726200.0,,,,,
2024-09-19,6.329999923706055,6.53000020980835,6.28000020980835,6.5,494100.0,,,,,
2024-09-20,6.090000152587891,6.320000171661377,6.03000020980835,6.28000020980835,918900.0,,,,,
2024-09-23,6.0,6.150000095367432,6.0,6.119999885559082,527600.0,,,,,
2024-09-24,6.139999866485596,6.25,5.980000019073486,6.090000152587891,782100.0,,,,,
2024-09-25,5.929999828338623,6.130000114440918,5.925000190734863,6.130000114440918,556300.0,,,,,
2024-09-26,6.099999904632568,6.244999885559082,5.940000057220459,6.079999923706055,1444400.0,,,,,
2024-09-27,6.159999847412109,6.269999980926514,6.034999847412109,6.230000019073486,556900.0,,,,,
2024-09-30,6.079999923706055,6.329999923706055,6.019999980926514,6.139999866485596,481500.0,,,,,
2024-10-01,5.909999847412109,6.059999942779541,5.769999980926514,6.03000020980835,774700.0,,,,,
2024-10-02,5.940000057220459,6.065000057220459,5.900000095367432,5.900000095367432,421400.0,,,,,
2024-10-03,6.269999980926514,6.289999961853027,5.809999942779541,5.869999885559082,908000.0,,,,,
2024-10-04,6.349999904632568,6.385000228881836,6.050000190734863,6.269999980926514,915500.0,,,,,
2024-10-07,6.0,6.309999942779541,5.929999828338623,6.309999942779541,847000.0,,,,,
2024-10-08,5.989999771118164,6.150000095367432,5.929999828338623,6.059999942779541,642600.0,,,,,
2024-10-09,5.880000114440918,6.039999961853027,5.815000057220459,5.960000038146973,736100.0,,,,,
2024-10-10,5.940000057220459,5.949999809265137,5.71999979019165,5.829999923706055,593300.0,,,,,
2024-10-11,6.0,6.054999828338623,5.869999885559082,5.869999885559082,506000.0,,,,,
2024-10-14,5.989999771118164,6.269999980926514,5.960000038146973,6.0,734500.0,,,,,
2024-10-15,6.179999828338623,6.199999809265137,5.929999828338623,6.0,464200.0,,,,,
2024-10-16,6.0,6.21999979019165,6.0,6.199999809265137,636700.0,,,,,
2024-10-17,6.010000228881836,6.065000057220459,5.900000095367432,6.0,1566900.0,,,,,
2024-10-18,6.119999885559082,6.130000114440918,5.9079999923706055,6.039999961853027,899400.0,,,,,
2024-10-21,6.010000228881836,6.159999847412109,5.900000095367432,6.110000133514404,655000.0,,,,,
2024-10-22,6.039999961853027,6.090000152587891,5.960000038146973,5.989999771118164,465800.0,,,,,
2024-10-23,5.659999847412109,6.019999980926514,5.571000099182129,6.019999980926514,1219100.0,,,,,
2024-10-24,5.730000019073486,5.869999885559082,5.679999828338623,5.829999923706055,624200.0,,,,,
2024-10-25,5.78000020980835,5.949999809265137,5.727000236511231,5.730000019073486,570400.0,,,,,
2024-10-28,6.010000228881836,6.054999828338623,5.880000114440918,5.880000114440918,851000.0,,,,,
2024-10-29,5.980000019073486,6.03000020980835,5.909999847412109,6.03000020980835,395500.0,,,,,
2024-10-30,5.849999904632568,6.019000053405762,5.840000152587891,5.869999885559082,377200.0,,,,,
2024-10-31,5.670000076293945,5.889999866485596,5.559999942779541,5.860000133514404,922500.0,,,,,
2024-11-01,5.769999980926514,5.839000225067139,5.690000057220459,5.699999809265137,388700.0,,,,,
2024-11-04,5.670000076293945,5.849999904632568,5.610000133514404,5.739999771118164,458200.0,,,,,
2024-11-05,6.03000020980835,6.039999961853027,5.650000095367432,5.730000019073486,714100.0,,,,,
2024-11-06,6.110000133514404,6.21999979019165,5.940000057220459,6.119999885559082,1002200.0,,,,,
2024-11-07,5.96999979019165,6.110000133514404,5.820000171661377,6.110000133514404,1042000.0,,,,,
2024-11-08,6.099999904632568,6.485000133514404,5.929999828338623,6.0,1490800.0,,,,,
2024-11-11,7.329999923706055,7.619999885559082,6.369999885559082,6.559999942779541,4529600.0,,,,,
2024-11-12,6.610000133514404,6.949999809265137,6.421999931335449,6.949999809265137,2039300.0,,,,,
2024-11-13,6.224999904632568,6.769999980926514,6.179999828338623,6.650000095367432,1250300.0,,,,,
2024-11-14,6.03000020980835,6.289999961853027,5.980000019073486,6.230000019073486,1173600.0,,,,,
2024-11-15,5.849999904632568,6.170000076293945,5.820000171661377,6.050000190734863,1042300.0,,,,,
2024-11-18,5.679999828338623,5.960000038146973,5.573999881744385,5.869999885559082,1722000.0,,,,,
2024-11-19,5.690000057220459,5.748000144958496,5.545000076293945,5.650000095367432,1405900.0,,,,,
2024-11-20,5.889999866485596,5.909999847412109,5.630000114440918,5.639999866485596,1307900.0,,,,,
2024-11-21,6.159999847412109,6.210000038146973,5.269999980926514,6.039999961853027,2136800.0,,,,,
2024-11-22,6.360000133514404,6.630000114440918,6.039999961853027,6.130000114440918,1479300.0,,,,,
2024-11-25,6.480000019073486,6.939000129699707,6.340000152587891,6.5,2370200.0,,,,,
2024-11-26,6.070000171661377,6.559999942779541,5.980000019073486,6.550000190734863,1421100.0,,,,,
2024-11-27,6.28000020980835,6.389999866485596,6.119999885559082,6.119999885559082,811000.0,,,,,
2024-11-29,6.460000038146973,6.519999980926514,6.320000171661377,6.360000133514404,1131000.0,,,,,
2024-12-02,6.519999980926514,6.784999847412109,6.320000171661377,6.558000087738037,1932600.0,,,,,
2024-12-03,6.014999866485596,6.320000171661377,5.960000038146973,6.28000020980835,1658400.0,,,,,
2024-12-04,6.28000020980835,6.519999980926514,5.960000038146973,6.019999980926514,1756500.0,,,,,
2024-12-05,6.239999771118164,7.800000190734863,6.21999979019165,7.130000114440918,20022200.0,,,,,
2024-12-06,7.96999979019165,8.109999656677246,6.460000038146973,6.619999885559082,17050000.0,,,,,
2024-12-09,8.380000114440918,8.9399995803833,8.0,8.369999885559082,10712100.0,,,,,
2024-12-10,7.699999809265137,8.539999961853027,7.690000057220459,8.430000305175781,4351000.0,,,,,
2024-12-11,7.53000020980835,7.820000171661377,6.880000114440918,7.820000171661377,4672600.0,,,,,
2024-12-12,7.409999847412109,7.880000114440918,7.340000152587891,7.429999828338623,2009400.0,,,,,
2024-12-13,6.889999866485596,7.420000076293945,6.829999923706055,7.420000076293945,3347900.0,,,,,
2024-12-16,7.360000133514404,7.550000190734863,6.681000232696533,6.849999904632568,3477000.0,,,,,
2024-12-17,7.309999942779541,7.329999923706055,6.829999923706055,7.099999904632568,3553300.0,,,,,
2024-12-18,6.710000038146973,7.389999866485596,6.579999923706055,7.25,3305500.0,,,,,
2024-12-19,6.570000171661377,6.849999904632568,6.420000076293945,6.809999942779541,2334300.0,,,,,
2024-12-20,6.760000228881836,6.920000076293945,6.489999771118164,6.489999771118164,2154600.0,,,,,
2024-12-23,7.070000171661377,7.21999979019165,6.614999771118164,6.78000020980835,2121200.0,,,,,
2024-12-24,7.079999923706055,7.150000095367432,6.949999809265137,7.130000114440918,1028400.0,,,,,
2024-12-26,7.53000020980835,7.599999904632568,6.920000076293945,6.960000038146973,2533600.0,,,,,
2024-12-27,7.590000152587891,7.590000152587891,6.989999771118164,7.449999809265137,2831700.0,,,,,
2024-12-30,7.519999980926514,7.610000133514404,6.994999885559082,7.429999828338623,2401200.0,,,,,
2024-12-31,7.199999809265137,8.100000381469727,7.151999950408936,7.610000133514404,3929100.0,,,,,
2025-01-02,8.869999885559082,9.479999542236328,7.170000076293945,7.260000228881836,12649200.0,,,,,
2025-01-03,9.25,9.68000030517578,8.59000015258789,8.96500015258789,7937600.0,,,,,
2025-01-06,9.970000267028809,11.0,9.31999969482422,9.640000343322754,9428600.0,,,,,
2025-01-07,9.414999961853027,10.649999618530272,9.25,10.100000381469728,4949400.0,,,,,
2025-01-08,8.770000457763672,9.369999885559082,8.5600004196167,9.34000015258789,3845300.0,,,,,
2025-01-10,8.069999694824219,8.670000076293945,8.0,8.5,2669800.0,,,,,
2025-01-13,7.389999866485596,7.78000020980835,7.170000076293945,7.690000057220459,3124200.0,,,,,
2025-01-14,7.474999904632568,7.978000164031982,7.400000095367432,7.71999979019165,3333700.0,,,,,
2025-01-15,8.444999694824219,9.199999809265137,7.769999980926514,7.900000095367432,6163800.0,,,,,
2025-01-16,8.34000015258789,8.529999732971191,8.1850004196167,8.449999809265137,1979500.0,,,,,
2025-01-17,8.40999984741211,9.09000015258789,8.390000343322754,8.550000190734863,3678800.0,,,,,
2025-01-21,8.380000114440918,8.5,8.039999961853027,8.430000305175781,1997900.0,,,,,
2025-01-22,9.0,9.199999809265137,8.460000038146973,8.600000381469727,3807900.0,,,,,
2025-01-23,8.75,8.859999656677246,8.350000381469727,8.739999771118164,2614600.0,,,,,
2025-01-24,8.239999771118164,9.109999656677246,8.210000038146973,8.800000190734863,2754300.0,,,,,
2025-01-27,7.5,8.100000381469727,7.309999942779541,7.989999771118164,3151000.0,,,,,
2025-01-28,7.639999866485596,7.769999980926514,7.348000049591064,7.619999885559082,1556900.0,,,,,
2025-01-29,7.5,7.730000019073486,7.310999870300293,7.690000057220459,1955000.0,,,,,
2025-01-30,7.579999923706055,7.824999809265137,7.460000038146973,7.659999847412109,1788800.0,,,,,
2025-01-31,7.28000020980835,8.039999961853027,7.119999885559082,7.619999885559082,2564000.0,,,,,
2025-02-03,7.079999923706055,7.199999809265137,6.809999942779541,6.929999828338623,2065200.0,,,,,
2025-02-04,7.230000019073486,7.289999961853027,7.0,7.03000020980835,1524500.0,,,,,
2025-02-05,7.28000020980835,7.400000095367432,7.184999942779541,7.25,1794600.0,,,,,
2025-02-06,7.349999904632568,7.824999809265137,7.329999923706055,7.409999847412109,2519500.0,,,,,
2025-02-07,7.170000076293945,7.690000057220459,7.110000133514404,7.380000114440918,2231000.0,,,,,
2025-02-10,7.269999980926514,7.440000057220459,7.099999904632568,7.199999809265137,1993900.0,,,,,
2025-02-11,6.96999979019165,7.179999828338623,6.920000076293945,7.159999847412109,1965600.0,,,,,
2025-02-12,6.989999771118164,7.059999942779541,6.840000152587891,6.900000095367432,1784400.0,,,,,
2025-02-13,7.550000190734863,7.599999904632568,7.019999980926514,7.099999904632568,2726300.0,,,,,
2025-02-14,6.71999979019165,7.230000019073486,6.449999809265137,6.900000095367432,9456400.0,,,,,
2025-02-18,6.539999961853027,7.130000114440918,6.539999961853027,6.679999828338623,3026400.0,,,,,
2025-02-19,6.630000114440918,6.797999858856201,6.460000038146973,6.579999923706055,2436100.0,,,,,
2025-02-20,6.400000095367432,6.650000095367432,6.320000171661377,6.650000095367432,2456300.0,,,,,
2025-02-21,6.300000190734863,6.639999866485596,6.28000020980835,6.449999809265137,2273900.0,,,,,
2025-02-24,6.019999980926514,6.420000076293945,5.960000038146973,6.420000076293945,2524700.0,,,,,
2025-02-25,6.289999961853027,6.699999809265137,6.03000020980835,6.440000057220459,5144800.0,,,,,
2025-02-26,6.400000095367432,6.744999885559082,6.300000190734863,6.329999923706055,1956700.0,,,,,
2025-02-27,6.03000020980835,6.510000228881836,6.03000020980835,6.409999847412109,2239800.0,,,,,
2025-02-28,6.190000057220459,6.210000038146973,5.800000190734863,5.949999809265137,1397800.0,,,,,
2025-03-03,5.710000038146973,6.289999961853027,5.699999809265137,6.28000020980835,1917200.0,,,,,
2025-03-04,6.03000020980835,6.239999771118164,5.489999771118164,5.550000190734863,2982900.0,,,,,
2025-03-05,6.389999866485596,6.420000076293945,6.0,6.019999980926514,1764100.0,,,,,
2025-03-06,6.119999885559082,6.385000228881836,6.110000133514404,6.175000190734863,1693300.0,,,,,
2025-03-07,6.039999961853027,6.190000057220459,5.864999771118164,6.070000171661377,2174800.0,,,,,
2025-03-10,5.429999828338623,5.820000171661377,5.300000190734863,5.800000190734863,2698000.0,,,,,
2025-03-11,5.440000057220459,5.525000095367432,5.193999767303467,5.409999847412109,2236000.0,,,,,
2025-03-12,5.460000038146973,5.650000095367432,5.34499979019165,5.619999885559082,1912400.0,,,,,
2025-03-13,5.409999847412109,5.505000114440918,5.21999979019165,5.400000095367432,1385700.0,,,,,
2025-03-14,5.690000057220459,5.690000057220459,5.421000003814697,5.53000020980835,1650800.0,,,,,
2025-03-17,5.829999923706055,5.875,5.650000095367432,5.670000076293945,1241400.0,,,,,
2025-03-18,5.739999771118164,5.864999771118164,5.550000190734863,5.71999979019165,1006600.0,,,,,
2025-03-19,5.960000038146973,6.034999847412109,5.699999809265137,5.769999980926514,1085400.0,,,,,
2025-03-20,5.929999828338623,6.054999828338623,5.820000171661377,5.820000171661377,732600.0,,,,,
2025-03-21,6.050000190734863,6.070000171661377,5.699999809265137,5.78000020980835,735200.0,,,,,
2025-03-24,6.119999885559082,6.218999862670898,6.0,6.139999866485596,1093100.0,,,,,
2025-03-25,5.900000095367432,6.099999904632568,5.78000020980835,6.099999904632568,1165100.0,,,,,
2025-03-26,5.610000133514404,5.900000095367432,5.590000152587891,5.900000095367432,989300.0,,,,,
2025-03-27,5.460000038146973,5.695000171661377,5.441999912261963,5.559999942779541,1398500.0,,,,,
2025-03-28,5.230000019073486,5.449999809265137,5.059999942779541,5.409999847412109,2752800.0,,,,,
2025-03-31,4.994999885559082,5.059999942779541,4.610000133514404,4.869999885559082,2494000.0,,,,,
2025-04-01,4.829999923706055,5.065000057220459,4.784999847412109,4.869999885559082,1525200.0,,,,,
2025-04-02,4.909999847412109,5.039999961853027,4.650000095367432,4.710000038146973,1223300.0,,,,,
2025-04-03,4.670000076293945,4.820000171661377,4.579999923706055,4.579999923706055,1025200.0,,,,,
2025-04-04,4.400000095367432,4.579999923706055,4.163000106811523,4.5,1873500.0,,,,,
2025-04-07,4.409999847412109,4.449999809265137,3.75,4.144999980926514,2367800.0,,,,,
2025-04-08,4.099999904632568,4.699999809265137,4.039999961853027,4.619999885559082,1023400.0,,,,,
2025-04-09,4.510000228881836,4.670000076293945,3.869999885559082,4.050000190734863,2610300.0,,,,,
2025-04-10,4.389999866485596,4.494999885559082,4.215000152587891,4.349999904632568,1173000.0,,,,,
2025-04-11,4.610000133514404,4.630000114440918,4.329999923706055,4.389999866485596,730300.0,,,,,
2025-04-14,4.739999771118164,4.788000106811523,4.554999828338623,4.769999980926514,664100.0,,,,,
2025-04-15,4.699999809265137,4.835000038146973,4.59499979019165,4.679999828338623,601800.0,,,,,
2025-04-16,4.5,4.650000095367432,4.400000095367432,4.619999885559082,568200.0,,,,,
2025-04-17,5.199999809265137,5.300000190734863,4.800000190734863,4.820000171661377,4191100.0,,,,,
2025-04-21,4.75,5.079999923706055,4.670000076293945,5.054999828338623,1191700.0,,,,,
2025-04-22,4.980000019073486,5.050000190734863,4.78000020980835,4.78000020980835,806300.0,,,,,
2025-04-23,5.099999904632568,5.420000076293945,5.099999904632568,5.199999809265137,1216100.0,,,,,
2025-04-24,5.320000171661377,5.349999904632568,5.090000152587891,5.130000114440918,661100.0,,,,,
2025-04-25,5.25,5.380000114440918,5.21999979019165,5.260000228881836,661200.0,,,,,
2025-04-28,5.150000095367432,5.380000114440918,5.079999923706055,5.289999961853027,610700.0,,,,,
2025-04-29,4.989999771118164,5.170000076293945,4.989999771118164,5.119999885559082,668700.0,,,,,
2025-04-30,5.03000020980835,5.079999923706055,4.760000228881836,4.849999904632568,841200.0,,,,,
2025-05-01,4.989999771118164,5.105000019073486,4.940000057220459,5.059999942779541,509000.0,,,,,
2025-05-02,5.150000095367432,5.25,5.050000190734863,5.059999942779541,866900.0,,,,,
2025-05-05,5.039999961853027,5.110000133514404,4.909999847412109,5.099999904632568,834600.0,,,,,
2025-05-06,4.929999828338623,4.989999771118164,4.849999904632568,4.960000038146973,597700.0,,,,,
2025-05-07,4.940000057220459,5.03000020980835,4.84499979019165,4.920000076293945,543400.0,,,,,
2025-05-08,5.179999828338623,5.309999942779541,4.989999771118164,4.989999771118164,861000.0,,,,,
2025-05-09,5.239999771118164,5.329999923706055,5.150000095367432,5.150000095367432,569100.0,,,,,
2025-05-12,5.559999942779541,5.619999885559082,5.364999771118164,5.46999979019165,1034100.0,,,,,
2025-05-13,5.710000038146973,5.860000133514404,5.570000171661377,5.570000171661377,1289400.0,,,,,
2025-05-14,5.610000133514404,5.769999980926514,5.5,5.730000019073486,797400.0,,,,,
2025-05-15,5.449999809265137,5.570000171661377,5.260000228881836,5.559999942779541,751600.0,,,,,
2025-05-16,5.599999904632568,5.650000095367432,5.46999979019165,5.480000019073486,863300.0,,,,,
2025-05-19,5.480000019073486,5.514999866485596,5.375,5.429999828338623,695400.0,,,,,
2025-05-20,5.489999771118164,5.614999771118164,5.380000114440918,5.5,623100.0,,,,,
2025-05-21,5.239999771118164,5.580999851226807,5.160999774932861,5.550000190734863,1272000.0,,,,,
2025-05-22,5.239999771118164,5.440000057220459,4.800000190734863,4.800000190734863,1804500.0,,,,,
2025-05-23,5.130000114440918,5.264999866485596,5.019999980926514,5.019999980926514,745100.0,,,,,
2025-05-27,5.179999828338623,5.28000020980835,4.96999979019165,5.190000057220459,1317600.0,,,,,
2025-05-28,5.150000095367432,5.369999885559082,5.110000133514404,5.320000171661377,1072200.0,,,,,
2025-05-29,5.25,5.369999885559082,5.144999980926514,5.28000020980835,1128800.0,,,,,
2025-05-30,5.119999885559082,5.230000019073486,5.011000156402588,5.199999809265137,818900.0,,,,,
2025-06-02,5.230000019073486,5.304999828338623,5.010000228881836,5.119999885559082,937400.0,,,,,
2025-06-03,5.309999942779541,5.460000038146973,5.21999979019165,5.309999942779541,1522800.0,,,,,
2025-06-04,5.239999771118164,5.369999885559082,5.21999979019165,5.335000038146973,690200.0,,,,,
2025-06-05,5.130000114440918,5.239999771118164,5.059999942779541,5.190000057220459,1212500.0,,,,,
2025-06-06,5.53000020980835,5.619999885559082,5.170000076293945,5.170000076293945,1398600.0,,,,,
2025-06-09,5.519999980926514,5.659999847412109,5.465000152587891,5.650000095367432,866500.0,,,,,
2025-06-10,5.630000114440918,5.699999809265137,5.460000038146973,5.519999980926514,882400.0,,,,,
2025-06-11,5.409999847412109,5.71999979019165,5.400000095367432,5.679999828338623,705700.0,,,,,
2025-06-12,5.159999847412109,5.389999866485596,5.150000095367432,5.369999885559082,912000.0,,,,,
2025-06-13,5.039999961853027,5.114999771118164,4.96999979019165,5.0,853100.0,,,,,
2025-06-16,5.260000228881836,5.28000020980835,5.03000020980835,5.119999885559082,807200.0,,,,,
2025-06-17,5.059999942779541,5.34499979019165,5.059999942779541,5.170000076293945,1014300.0,,,,,
2025-06-18,5.050000190734863,5.170000076293945,5.025000095367432,5.099999904632568,617100.0,,,,,
2025-06-20,4.989999771118164,5.130000114440918,4.929999828338623,5.119999885559082,1147900.0,,,,,
2025-06-23,4.949999809265137,5.02899980545044,4.75,4.900000095367432,1312800.0,,,,,
2025-06-24,5.199999809265137,5.230000019073486,5.01200008392334,5.059999942779541,765500.0,,,,,
2025-06-25,5.25,5.304999828338623,5.079999923706055,5.239999771118164,1015500.0,,,,,
2025-06-26,5.380000114440918,5.400000095367432,5.159999847412109,5.170000076293945,1024500.0,,,,,
2025-06-27,5.230000019073486,5.400000095367432,5.159999847412109,5.400000095367432,3049200.0,,,,,
2025-06-30,5.170000076293945,5.329999923706055,5.150000095367432,5.28000020980835,814300.0,,,,,
2025-07-01,5.114999771118164,5.28000020980835,4.980000019073486,5.090000152587891,820800.0,,,,,
2025-07-02,5.329999923706055,5.389999866485596,5.110000133514404,5.119999885559082,1040400.0,,,,,
2025-07-03,5.320000171661377,5.400000095367432,5.28000020980835,5.329999923706055,443700.0,,,,,
2025-07-07,5.119999885559082,5.269999980926514,5.039999961853027,5.260000228881836,1074400.0,,,,,
2025-07-08,5.230000019073486,5.349999904632568,5.150000095367432,5.150000095367432,971400.0,,,,,
2025-07-09,5.210000038146973,5.320000171661377,5.119999885559082,5.260000228881836,779300.0,,,,,
2025-07-10,5.179999828338623,5.284999847412109,5.15500020980835,5.25,699100.0,,,,,
2025-07-11,5.059999942779541,5.139999866485596,5.0,5.119999885559082,1005200.0,,,,,
2025-07-14,5.150000095367432,5.170000076293945,5.03000020980835,5.050000190734863,829700.0,,,,,
2025-07-15,4.909999847412109,5.215000152587891,4.909999847412109,5.199999809265137,2194300.0,,,,,
2025-07-16,4.989999771118164,5.010000228881836,4.840000152587891,4.920000076293945,1324600.0,,,,,
2025-07-17,5.070000171661377,5.090000152587891,4.96999979019165,5.0,1205000.0,,,,,
2025-07-18,5.139999866485596,5.300000190734863,5.090000152587891,5.099999904632568,1628700.0,,,,,
2025-07-21,5.170000076293945,5.690000057220459,5.150000095367432,5.150000095367432,2362700.0,,,,,
