Date,Close,High,Low,Open,Volume,"('Close', 'COST')","('High', 'COST')","('Low', 'COST')","('Open', 'COST')","('Volume', 'COST')"
2024-07-15,843.1963500976562,852.3066063191369,839.1628232969169,841.3385471523166,2064000.0,,,,,
2024-07-16,845.2230224609375,845.6899289680359,835.854513077403,842.2723552477015,1687600.0,,,,,
2024-07-17,840.7622680664062,844.4083226210334,837.1559308816552,842.4809690309384,1783100.0,,,,,
2024-07-18,833.8973388671875,849.7234686761916,819.7303037516249,843.8917456745818,2338500.0,,,,,
2024-07-19,832.6653442382812,843.3452535583314,830.1120935243724,831.0559115917245,1984400.0,,,,,
2024-07-22,841.8948974609375,844.0507929574665,833.1323956181941,840.2358026564,1920200.0,,,,,
2024-07-23,846.5542602539062,849.0081874780329,840.0668671399761,843.3652281411466,1744100.0,,,,,
2024-07-24,825.403076171875,840.4840955748741,824.0916752711088,839.0931992942168,2511300.0,,,,,
2024-07-25,810.6300659179688,831.1951152578184,808.9709711985752,830.3406763231678,2183700.0,,,,,
2024-07-26,813.4256591796875,818.081818534496,804.8795500574224,813.8236412398796,1441500.0,,,,,
2024-07-29,811.3960571289062,819.5342858605029,809.9335915393958,818.3603177803665,1320400.0,,,,,
2024-07-30,805.894287109375,817.8031431488091,799.1787503499413,813.8235658098854,2017200.0,,,,,
2024-07-31,817.8031616210938,821.2653745526306,807.1279645998329,816.2312115341234,2135000.0,,,,,
2024-08-01,812.7192993164062,819.9620989572563,805.546088846702,814.3707972986507,1861400.0,,,,,
2024-08-02,817.8828125,826.0508567322973,800.8999576568056,812.032828519009,2598500.0,,,,,
2024-08-05,797.7362060546875,806.6802971328286,788.9512713646449,793.925743441345,2820900.0,,,,,
2024-08-06,812.7094116210938,828.8366730805689,800.9497515236466,800.9497515236466,2476300.0,,,,,
2024-08-07,806.1629028320312,829.572796707703,805.1282345387631,819.9023917715075,1702000.0,,,,,
2024-08-08,835.1441650390625,838.4571802593056,816.2610895243255,817.3057164572575,2345000.0,,,,,
2024-08-09,850.5650634765625,853.3905902954735,833.3534024735187,834.2189557450315,1710600.0,,,,,
2024-08-12,859.1609497070312,865.8068368993657,848.0479964503093,852.8732099189673,1748200.0,,,,,
2024-08-13,860.4046020507812,863.6180916050357,851.7887823437717,860.5040672036511,1484100.0,,,,,
2024-08-14,858.3053588867188,862.3047930324008,854.1168316549391,860.4543040453289,1341500.0,,,,,
2024-08-15,872.8705444335938,875.8353709251112,864.5632007981911,868.4134371222291,1923800.0,,,,,
2024-08-16,866.1451416015625,872.8705767314817,864.1851680591634,872.8705767314817,1516300.0,,,,,
2024-08-19,867.89599609375,869.1694899124371,864.2646684258449,866.1450331783466,1318400.0,,,,,
2024-08-20,871.7265014648438,872.2836399101539,866.7221533934647,867.5479327632493,1104600.0,,,,,
2024-08-21,876.9197998046875,886.5702875717204,872.7412312049528,876.2432789035548,1465500.0,,,,,
2024-08-22,873.0795288085938,879.4866511850826,868.7218864708573,877.7953185573273,1440900.0,,,,,
2024-08-23,874.7211303710938,880.0437911404617,867.2195877055606,877.9843524383704,1305800.0,,,,,
2024-08-26,887.9531860351562,888.689398154974,876.9396980457567,878.6608458784948,1737000.0,,,,,
2024-08-27,904.259521484375,914.238280486711,882.5409602813609,888.1322618094786,2098900.0,,,,,
2024-08-28,883.5159912109375,907.5625727119292,877.1586011950922,906.3090567310984,1668400.0,,,,,
2024-08-29,882.1032104492188,895.8626167498562,880.6506427915557,886.4508940390923,1709900.0,,,,,
2024-08-30,887.8238525390625,891.7536974885617,878.5912035364564,885.9534462449748,1933500.0,,,,,
2024-09-03,874.0842895507812,892.3107603534039,869.9753712474704,892.1018106906237,1784200.0,,,,,
2024-09-04,885.4759521484375,887.2070587254824,872.1145273591421,872.9701219876872,1425200.0,,,,,
2024-09-05,881.4564819335938,884.092976265917,864.2647390413446,884.092976265917,1998800.0,,,,,
2024-09-06,872.2039794921875,888.6396537368645,866.5529868190434,886.7095562511736,2074600.0,,,,,
2024-09-09,891.912841796875,894.2409213351602,877.1983759621446,880.2228329788475,1954000.0,,,,,
2024-09-10,889.7240600585938,896.0914082857475,882.988666497705,888.0426861523428,1360800.0,,,,,
2024-09-11,895.8029174804688,897.3947241873966,873.387918115942,890.4304635784035,1796100.0,,,,,
2024-09-12,910.3582763671876,911.0248386304544,891.9328121540503,895.8228226439056,1867300.0,,,,,
2024-09-13,911.3232421875,919.113282100928,904.7171290023618,908.9653473903778,1327500.0,,,,,
2024-09-16,903.2347412109376,917.9193917364836,900.7275879826152,917.2926034294032,1661000.0,,,,,
2024-09-17,892.68896484375,903.961075269849,890.8782496533398,903.7919602155112,1387000.0,,,,,
2024-09-18,887.963134765625,900.3594796441752,886.4011433315836,895.3452339237706,1338200.0,,,,,
2024-09-19,896.1411743164062,900.5087753166608,890.9279373635121,899.6432220444418,1747500.0,,,,,
2024-09-20,902.3492431640624,903.1750224634542,891.1268666584465,896.9668915381945,4658200.0,,,,,
2024-09-23,912.3977661132812,914.8053935395832,896.1809996666938,902.3492963189104,1697600.0,,,,,
2024-09-24,896.9371337890625,908.1098399189513,892.9476579936379,907.3537104100604,2432600.0,,,,,
2024-09-25,903.781982421875,905.7120800478438,896.5292238770245,898.3896716059667,1728100.0,,,,,
2024-09-26,896.837646484375,904.5978109722024,893.5445483166895,900.6779244493908,2738600.0,,,,,
2024-09-27,881.0983276367188,888.9281412977637,869.5376601705941,888.699335029249,3459100.0,,,,,
2024-09-30,881.9937744140625,905.353874739548,876.909818044486,886.8189878087006,2142900.0,,,,,
2024-10-01,872.9004516601562,882.4613722500286,868.2940857401401,880.7302657135021,1836700.0,,,,,
2024-10-02,874.0445556640625,876.7307218093733,862.7325511267737,870.1843607581623,1317100.0,,,,,
2024-10-03,871.1991577148438,876.6810355461015,868.2144745303652,869.9754570407387,1451900.0,,,,,
2024-10-04,878.6012573242188,879.7752255340358,871.1992398995006,873.5074024000622,1516400.0,,,,,
2024-10-07,869.1297607421875,883.177663763764,867.8761841759894,877.098813283605,1963200.0,,,,,
2024-10-08,885.8738403320312,886.7593109073729,872.2239185318748,872.2239185318748,1697900.0,,,,,
2024-10-09,904.4584350585938,905.353864268712,883.336847305042,887.6845307843619,1956500.0,,,,,
2024-10-10,889.0674438476562,905.3538595175788,887.2866048196262,905.3538595175788,1765800.0,,,,,
2024-10-11,884.490966796875,889.9330098281819,880.9789605398045,889.9330098281819,1527300.0,,,,,
2024-10-14,885.2172241210938,890.5995759429442,881.735093827061,887.8934924045917,1431500.0,,,,,
2024-10-15,890.04248046875,896.0516816148819,885.0083171439949,887.5353878280836,1613900.0,,,,,
2024-10-16,882.8494262695312,886.7792714221677,875.0096532844381,885.3764362673211,1475500.0,,,,,
2024-10-17,880.7699584960938,890.7587361936361,878.2926813893621,887.0079652276443,1321500.0,,,,,
2024-10-18,885.018310546875,886.0629375817894,879.2379761819078,881.2377237558077,1654000.0,,,,,
2024-10-21,882.2425537109375,886.8489197827921,879.1882205219764,884.4611488597851,1184900.0,,,,,
2024-10-22,888.9281616210938,890.3210380295814,879.7950385842742,886.4309670347026,1189700.0,,,,,
2024-10-23,894.5791625976562,901.0559347267558,890.4205113763795,891.4452817350021,2193500.0,,,,,
2024-10-24,888.8585205078125,898.8870728667907,883.7248922223017,896.8972841056026,1649600.0,,,,,
2024-10-25,886.6697998046875,897.0167263416967,885.4560577267872,891.0772356410972,1425800.0,,,,,
2024-10-28,886.4111328125,891.4154200475314,885.4560123319839,891.4154200475314,912500.0,,,,,
2024-10-29,882.4613647460938,886.6200160069991,869.6272635568388,885.4560065739803,1361700.0,,,,,
2024-10-30,874.6017456054688,882.0435362926689,872.8904956596826,881.8545039275565,1412200.0,,,,,
2024-10-31,869.7168579101562,873.1691733664147,864.215122957148,872.7214587012433,1771900.0,,,,,
2024-11-01,873.9905395507812,876.0825695065603,864.0582920004531,870.9620638195865,1625200.0,,,,,
2024-11-04,882.7174072265625,883.6438811131851,873.4127199883801,878.0053234621929,1576700.0,,,,,
2024-11-05,886.8018798828125,892.1914443175654,883.4446356907002,884.6401074562148,1622300.0,,,,,
2024-11-06,895.8475341796875,896.4950991154612,882.9266375738746,894.8812335262306,2437400.0,,,,,
2024-11-07,910.4720458984376,916.0010347499592,890.98605557351,895.2199752676645,2145500.0,,,,,
2024-11-08,940.22900390625,958.360154117975,910.292713955613,910.5417680497184,3277100.0,,,,,
2024-11-11,929.3502807617188,947.6806852786208,927.9157268360116,940.2289458958714,2181800.0,,,,,
2024-11-12,928.8522338867188,936.005060203525,923.4925848942996,932.4087336622682,1691400.0,,,,,
2024-11-13,930.1970825195312,934.0425238809764,919.7069558651888,926.4812149534664,1757600.0,,,,,
2024-11-14,920.3943481445312,927.6268886523948,918.6808243858123,923.492566433512,1859900.0,,,,,
2024-11-15,903.637939453125,917.0669159117144,902.1336430899494,914.2675505008722,2269900.0,,,,,
2024-11-18,916.0308837890624,922.4365474697162,903.6777770230852,907.1944498404284,1797300.0,,,,,
2024-11-19,926.630615234375,930.4660236654848,912.8927535505676,924.4887258689184,1690500.0,,,,,
2024-11-20,924.5684814453124,925.2857280268742,913.0322791581004,921.5798324136985,1452100.0,,,,,
2024-11-21,952.0341186523438,954.8633388560494,926.4811465782568,931.4622280114731,2320500.0,,,,,
2024-11-22,960.362548828125,972.6060260781704,954.8933307068238,959.0973345858068,2078700.0,,,,,
2024-11-25,957.25439453125,971.3109933913148,946.0967586514486,971.3109933913148,3240900.0,,,,,
2024-11-26,967.8241577148438,970.683293697281,957.2543171216964,960.3525352929588,1438000.0,,,,,
2024-11-27,957.911865234375,968.6112196190836,954.963103611311,967.7844037878722,1499500.0,,,,,
2024-11-29,968.2027587890624,969.5875141195692,958.8283288107738,964.4271206821064,1095900.0,,,,,
2024-12-02,971.3109130859376,972.8052375676082,961.1096676864072,967.6846710840708,1955800.0,,,,,
2024-12-03,978.4338989257812,979.2806584898678,967.0869802633896,971.0021031681702,1653900.0,,,,,
2024-12-04,987.170654296875,987.3998253963008,973.8512470234256,978.2844217880952,1784700.0,,,,,
2024-12-05,978.54345703125,986.383674643926,974.4988211842988,982.9267723783069,2089400.0,,,,,
2024-12-06,988.8543090820312,993.9350490137966,978.5434940508655,978.5434940508655,1737300.0,,,,,
2024-12-09,984.1222534179688,993.2376571985884,976.7901157904636,993.2376571985884,1855500.0,,,,,
2024-12-10,989.6414184570312,991.2253685184784,982.1498515022988,985.9852604073262,1556800.0,,,,,
2024-12-11,990.9263916015624,1003.9867726715316,989.8305779957682,991.235216221684,1903600.0,,,,,
2024-12-12,984.6502685546876,998.6769506387,983.4747405871028,997.8899616310734,2344300.0,,,,,
2024-12-13,985.6066284179688,1002.8710749089396,962.0760029313582,977.2882461591992,2951900.0,,,,,
2024-12-16,989.1133422851562,1004.435154918043,982.637935881023,985.3077884557592,2581300.0,,,,,
2024-12-17,978.3641967773438,993.1480137651046,977.0491838628906,990.2390789687688,2050200.0,,,,,
2024-12-18,961.0897216796876,981.870779497043,960.3525313324434,978.284425071016,2725300.0,,,,,
2024-12-19,951.1873779296876,970.952337464647,949.9022807018875,970.8228244722072,2610800.0,,,,,
2024-12-20,950.4601440429688,958.300361883668,939.4818203658584,945.797858803316,5373800.0,,,,,
2024-12-23,946.3158569335938,950.649434587438,933.4547304640878,950.2708675058362,1856800.0,,,,,
2024-12-24,955.192138671875,955.7500173785752,941.8727313457192,947.142693785872,939000.0,,,,,
2024-12-26,952.5223388671876,955.7799250647938,950.3904212328342,953.1997587053122,969000.0,,,,,
2024-12-27,936.14453125,946.8538571840304,928.473653071292,945.1303615240554,1943400.0,,,,,
2024-12-30,918.7206420898438,930.6353499438808,912.0360089278996,927.4773613455756,1881200.0,,,,,
2024-12-31,912.80322265625,921.2411464001392,909.0872941277262,920.155304571684,1742900.0,,,,,
2025-01-02,906.3675537109376,922.2671878228364,898.5871068037083,911.537918764294,1765100.0,,,,,
2025-01-03,913.1119995117188,920.7131351299156,907.5530952510804,910.8705127232282,1612200.0,,,,,
2025-01-06,919.2188110351562,923.900979241044,909.814526250423,914.506666348495,1970400.0,,,,,
2025-01-07,917.8838500976562,927.7862430117402,912.962538914918,920.3445360911356,1888000.0,,,,,
2025-01-08,923.861083984375,926.9792457958816,911.9562873127732,919.4876799351096,1774800.0,,,,,
2025-01-10,933.3949584960938,940.7072133302008,920.0058081894622,929.8284869031604,2765800.0,,,,,
2025-01-13,921.2012939453124,931.4523385525614,917.5152811976805,930.4660940701776,1693800.0,,,,,
2025-01-14,913.7594604492188,924.2496473093448,906.4771217040196,920.8027170102928,1683800.0,,,,,
2025-01-15,920.0057983398438,929.3403406660252,914.8254611639836,923.7515815409153,1839400.0,,,,,
2025-01-16,916.27001953125,923.8910991934272,914.347329205908,921.231157668099,1353000.0,,,,,
2025-01-17,939.621337890625,940.2290152945894,921.0717936013071,926.481241294293,2375000.0,,,,,
2025-01-21,944.1441040039062,952.9307395267308,939.930128291492,941.6735069078252,2042400.0,,,,,
2025-01-22,941.1255493164062,948.338145588585,935.686186437294,947.6308101271596,2155000.0,,,,,
2025-01-23,938.59521484375,939.8206023602376,932.946684891924,938.1270223226884,1352400.0,,,,,
2025-01-24,936.12451171875,942.4604327005476,930.0276729167612,938.5951086490622,1562400.0,,,,,
2025-01-27,961.5978393554688,963.3312460893457,923.6718753179492,926.4812127434196,3044700.0,,,,,
2025-01-28,955.042724609375,962.0561267263332,950.4601536568618,958.1908023698428,2166400.0,,,,,
2025-01-29,960.3724975585938,964.5964451203786,951.3866066955948,954.176000292602,1713700.0,,,,,
2025-01-30,975.3057861328124,983.0164910131484,966.429464334866,966.6287197672608,1788200.0,,,,,
2025-01-31,976.1724853515624,987.2504063383678,972.0880226238188,972.5462432317364,1873800.0,,,,,
2025-02-03,1002.0242919921876,1005.7899581155352,965.2738568474584,968.7108153597098,2751000.0,,,,,
2025-02-04,1017.99365234375,1020.4742213936474,995.8677255266832,1001.5959696940704,2001600.0,,,,,
2025-02-05,1038.9342041015625,1039.1433706389137,1016.14076712754,1016.14076712754,2047600.0,,,,,
2025-02-06,1047.013427734375,1058.977996006834,1040.2490797012476,1046.0271832616893,2218000.0,,,,,
2025-02-07,1041.0096435546875,1053.8749370342782,1032.731862744936,1044.1910267373275,1632900.0,,,,,
2025-02-10,1059.071044921875,1060.148103589172,1043.1937124687431,1049.1776152171296,2036900.0,,,,,
2025-02-11,1055.50048828125,1063.1399709409118,1046.2255127999615,1057.0663442193,1748500.0,,,,,
2025-02-12,1062.2623291015625,1064.137290021171,1048.1802172560929,1051.3217903052785,1662300.0,,,,,
2025-02-13,1073.9708251953125,1075.3371446858068,1061.7936229572997,1064.147276589103,1623300.0,,,,,
2025-02-14,1068.9742431640625,1074.5991258692677,1065.1445798249365,1073.59182592115,1410700.0,,,,,
2025-02-18,1053.19677734375,1068.126584701557,1042.4356871732325,1066.3413481839934,2090600.0,,,,,
2025-02-19,1059.6893310546875,1060.3276285961772,1050.174887136606,1053.2267358434651,1349600.0,,,,,
2025-02-20,1032.0535888671875,1050.81318155669,1031.0762376087748,1050.81318155669,2000500.0,,,,,
2025-02-21,1032.2530517578125,1033.4298176509994,1021.9308450760792,1031.8341347871467,1816300.0,,,,,
2025-02-24,1032.821533203125,1035.4045503260884,1022.4693771482192,1025.780537996141,1759700.0,,,,,
2025-02-25,1052.827880859375,1054.1842176054165,1034.676635266425,1037.937881900745,2083800.0,,,,,
2025-02-26,1029.2012939453125,1056.049113986726,1027.416179129269,1047.3225894000798,1555700.0,,,,,
2025-02-27,1018.9688720703124,1039.733021313651,1016.0965939641133,1031.2258772664763,1629100.0,,,,,
2025-02-28,1045.7967529296875,1046.564706636712,1021.2428088414408,1027.8450436996602,3307100.0,,,,,
2025-03-03,1044.0413818359375,1063.140028650405,1038.3467401523667,1048.9182770643058,2422500.0,,,,,
2025-03-04,1034.0882568359375,1045.1186432542672,1025.97008040296,1042.9244724183488,2536800.0,,,,,
2025-03-05,1044.93896484375,1048.160279515648,1025.7406111589569,1030.308279532915,1898600.0,,,,,
2025-03-06,1023.8656616210938,1043.083981340809,1016.3159639780014,1030.1786349459755,2594600.0,,,,,
2025-03-07,961.7228393554688,999.7305789961364,940.2506340892,992.4801251539478,5510700.0,,,,,
2025-03-10,931.903076171875,957.0853337992776,921.5509803251562,952.9065725739732,4459900.0,,,,,
2025-03-11,927.9935913085938,935.4834525712704,918.7285372368124,928.5022327759624,3204900.0,,,,,
2025-03-12,924.5927734375,941.846347453847,920.7730318206676,935.4834593531398,2331600.0,,,,,
2025-03-13,888.2305297851562,921.0223201295404,885.088956645682,919.5263445148198,3447200.0,,,,,
2025-03-14,901.494873046875,904.5167731353324,879.1948768780322,889.4173773464713,3186400.0,,,,,
2025-03-17,914.1508178710938,920.9126570676754,895.590761138595,899.2110271028877,2256100.0,,,,,
2025-03-18,895.640625,915.098291697579,894.4339102457898,910.5505280776335,2182000.0,,,,,
2025-03-19,901.62451171875,907.7181045881664,893.5961212412542,900.4377019353703,1908500.0,,,,,
2025-03-20,892.9977416992188,905.045288251075,891.701180792406,899.0813515653533,1891800.0,,,,,
2025-03-21,906.820556640625,907.3291981013612,881.5884461694577,886.3655731676766,3447600.0,,,,,
2025-03-24,923.5554809570312,926.1585247814902,917.5317077459696,917.5317077459696,2208100.0,,,,,
2025-03-25,927.7642211914062,929.7887432643817,920.0150477953916,924.1439552252576,1623000.0,,,,,
2025-03-26,927.2555541992188,936.8995933091452,920.9724687758064,931.8232834650267,1644700.0,,,,,
2025-03-27,936.2313842773438,940.3702743992744,925.510225948735,927.0660381178444,1547000.0,,,,,
2025-03-28,927.165771484375,936.2314105413705,923.5156177483984,934.9847641891184,2100500.0,,,,,
2025-03-31,943.2425537109376,992.330469950941,919.5661956878688,919.8853444501098,3102000.0,,,,,
2025-04-01,951.8394775390624,955.1505167892752,936.2314403631412,939.8915771259468,2041500.0,,,,,
2025-04-02,962.4908447265624,968.2852548884192,947.4512851768144,948.2890583597584,1719900.0,,,,,
2025-04-03,964.4854125976562,978.7170858456184,925.5102443167054,928.5819979474392,3096900.0,,,,,
2025-04-04,914.0211181640624,961.9322686052244,911.6874303354928,952.4377907308182,5167000.0,,,,,
2025-04-07,905.6935424804688,935.3038882931048,869.3712723631699,885.3682160196769,4626600.0,,,,,
2025-04-08,906.3118896484376,940.4600164719428,897.1565262273139,929.5493652637674,3545400.0,,,,,
2025-04-09,962.6004638671876,964.8643930917356,895.2615959171452,905.5638982796722,5084500.0,,,,,
2025-04-10,961.7228393554688,990.7447422876554,940.3603243598184,963.9069662145462,4209100.0,,,,,
2025-04-11,960.8251953125,967.606999970482,940.6295249878798,961.3737683888088,2721800.0,,,,,
2025-04-14,976.6925659179688,984.4816098446396,962.410978088808,967.3975634675064,2219900.0,,,,,
2025-04-15,974.2990112304688,991.333204463841,971.636191598488,982.7063871388076,1788200.0,,,,,
2025-04-16,965.1536254882812,976.0244062489562,956.666447210592,969.5218792648794,2531700.0,,,,,
2025-04-17,991.8318481445312,997.2372897399983,969.3822306607792,970.6688086673536,2711100.0,,,,,
2025-04-21,955.2003784179688,994.3151242266772,940.4400372578348,990.3358389034383,2841300.0,,,,,
2025-04-22,976.602783203125,984.8007612407058,964.1862342741636,967.1482367787388,2230600.0,,,,,
2025-04-23,973.2219848632812,993.0785423409808,966.4003088409844,991.8518617374012,2109700.0,,,,,
2025-04-24,972.8628540039062,975.376112545757,958.1325219994256,970.9878930078278,2468500.0,,,,,
2025-04-25,974.538330078125,975.6952519776868,960.2966738439256,971.3568861614356,1780900.0,,,,,
2025-04-28,975.9146118164062,982.656484866493,966.1808484643512,975.8747410477996,1616200.0,,,,,
2025-04-29,989.0393676757812,990.5453262170688,968.4547283842292,975.37611140513,1523100.0,,,,,
2025-04-30,991.8318481445312,995.0831116043696,973.9299941661334,987.34392122985,2212400.0,,,,,
2025-05-01,996.3596801757812,1003.6800146679374,982.357369632993,987.4436626297382,1829900.0,,,,,
2025-05-02,1006.905029296875,1016.591621773068,1003.22013188405,1006.435708786781,1547400.0,,,,,
2025-05-05,1013.4859008789062,1016.371917153822,1001.1130279797436,1006.1161063305394,1952600.0,,,,,
2025-05-06,1009.1019897460938,1014.8240428804052,1002.1216700490986,1007.0548380777713,1381200.0,,,,,
2025-05-07,1005.7566528320312,1012.696988887762,1000.0844573599196,1009.7810457145948,1316000.0,,,,,
2025-05-08,1006.3158569335938,1015.5929822927126,990.028424227872,1012.0978245365428,1882600.0,,,,,
2025-05-09,1006.6953735351562,1009.3117439910616,996.669224475971,1003.220146533238,1176700.0,,,,,
2025-05-12,1014.7442016601562,1015.5030990171156,990.8672465232172,1008.3929542673966,2069000.0,,,,,
2025-05-13,997.6478881835938,1022.4135656137782,986.2336477582407,1012.3175063048834,2917000.0,,,,,
2025-05-14,990.168212890625,998.476709739989,989.1496654758158,997.3782559365249,2215000.0,,,,,
2025-05-15,1009.072021484375,1012.5971671114322,981.6400545074338,991.2767284563844,2470700.0,,,,,
2025-05-16,1024.4107666015625,1026.8374584428482,1007.6040940316168,1011.08925602199,2033700.0,,,,,
2025-05-19,1032.908935546875,1033.558060639007,1011.488660816504,1017.190721907501,1879800.0,,,,,
2025-05-20,1035.385498046875,1036.563919144573,1028.5849831221542,1028.5849831221542,2271200.0,,,,,
2025-05-21,1023.881591796875,1038.0319102149758,1022.383606029466,1029.5136818343758,1438900.0,,,,,
2025-05-22,1016.721435546875,1027.356725793646,1012.716973576488,1026.2981337768774,1660900.0,,,,,
2025-05-23,1007.104736328125,1013.7055767392486,1005.6068115839582,1010.5998940645142,1413900.0,,,,,
2025-05-27,1016.3818969726562,1017.5403262808215,1009.5314021993244,1013.5957787938944,1868200.0,,,,,
2025-05-28,1011.7383422851562,1023.2024402785116,1011.5585986280256,1015.6429060082664,1674700.0,,,,,
2025-05-29,1007.3444213867188,1016.1322345966012,1002.211517831714,1014.604383011196,2016700.0,,,,,
2025-05-30,1038.740966796875,1051.0338725490526,1000.6137351098532,1000.913307870342,5403800.0,,,,,
2025-06-02,1055.3878173828125,1059.0327919664714,1032.8391008311144,1032.8391008311144,2148000.0,,,,,
2025-06-03,1054.1295166015625,1065.6036099935984,1041.8166195141544,1052.691567409496,1992900.0,,,,,
2025-06-04,1050.2349853515625,1056.3665056223922,1047.918248582499,1053.5404646585828,1422100.0,,,,,
2025-06-05,1009.4115600585938,1049.5959399390083,1004.6182129626358,1048.5473438346014,3289400.0,,,,,
2025-06-06,1013.5358276367188,1019.2179579299708,1007.2145681586444,1019.2179579299708,1855400.0,,,,,
2025-06-09,1004.7879638671876,1011.948027257138,995.590683765774,1011.0193212066184,1696700.0,,,,,
2025-06-10,1005.87646484375,1010.1105890658826,996.3396284760896,1005.5369084142932,2255000.0,,,,,
2025-06-11,995.4010009765624,1004.0489931946422,992.0056804388008,1001.0531436439284,2459800.0,,,,,
2025-06-12,1001.3228149414062,1001.86204593192,993.9829467860278,997.617925627698,1720100.0,,,,,
2025-06-13,988.840087890625,1002.2015818269716,987.3021794387556,997.6978115620092,1786000.0,,,,,
2025-06-16,982.9981689453124,1000.4639625890086,980.0822256961465,990.9571745141628,2109300.0,,,,,
2025-06-17,976.3673095703124,984.7357208401914,974.8494539143394,981.6400340246722,1668200.0,,,,,
2025-06-18,973.55126953125,981.2905475596835,972.7224007536174,978.6441894019332,1509600.0,,,,,
2025-06-20,978.9337768554688,987.2921923406687,972.5526635473756,982.6286702088918,3255700.0,,,,,
2025-06-23,1003.0902709960938,1003.4797460548313,979.9024253864184,981.7898251781028,2082900.0,,,,,
2025-06-24,1000.5338134765624,1004.4484339896768,990.6974654610016,1004.4484339896768,2385100.0,,,,,
2025-06-25,985.1751098632812,1003.5896007462732,984.635878890122,1001.6123595606414,1827700.0,,,,,
2025-06-26,981.5501098632812,986.3634486714052,975.1490049644196,986.3634486714052,2262800.0,,,,,
2025-06-27,983.777099609375,991.7660318219029,978.9437688024808,980.8810873020474,2129200.0,,,,,
2025-06-30,988.5704345703124,990.367932105848,978.3945298519154,983.7970183757787,2127600.0,,,,,
2025-07-01,984.595947265625,995.4608996725336,973.151780221938,988.6303359873972,2200600.0,,,,,
2025-07-02,981.0009155273438,984.3363215413908,975.5185205535392,982.5088362332174,1606100.0,,,,,
2025-07-03,985.6544799804688,986.3035441367828,975.9778836314608,981.0508115805663,1101400.0,,,,,
2025-07-07,990.8073120117188,991.5163516692304,974.8494398402166,983.6372528532296,1832600.0,,,,,
2025-07-08,984.4761352539062,994.4922272384366,982.5687435714856,988.1310448926984,1716200.0,,,,,
2025-07-09,980.7313232421876,987.0225951171204,970.9348976360264,987.0225951171204,2922600.0,,,,,
2025-07-10,968.8277587890624,986.6331081614557,967.7293050124885,985.6344916552192,2897000.0,,,,,
2025-07-11,968.9876098632812,977.6256064132274,964.3640103805948,971.9434758301188,1942000.0,,,,,
