Date,Close,High,Low,Open,Volume,"('Close', 'NVAX')","('High', 'NVAX')","('Low', 'NVAX')","('Open', 'NVAX')","('Volume', 'NVAX')"
2024-06-03,18.21999931335449,18.32999992370605,14.869999885559082,15.0,28686800.0,,,,,
2024-06-04,17.760000228881836,18.40999984741211,17.1200008392334,17.969999313354492,15881300.0,,,,,
2024-06-05,20.96999931335449,22.239999771118164,17.799999237060547,17.920000076293945,44679000.0,,,,,
2024-06-06,19.559999465942383,23.86000061035156,19.280000686645508,23.739999771118164,39337900.0,,,,,
2024-06-07,18.170000076293945,19.5,17.3700008392334,18.790000915527344,21047500.0,,,,,
2024-06-10,16.010000228881836,17.860000610351562,15.399999618530272,17.809999465942383,19329800.0,,,,,
2024-06-11,16.729999542236328,16.979999542236328,15.59000015258789,15.81999969482422,13864000.0,,,,,
2024-06-12,15.859999656677246,17.09000015258789,15.619999885559082,16.670000076293945,11200800.0,,,,,
2024-06-13,15.050000190734863,16.059999465942383,14.90999984741211,15.960000038146973,9378600.0,,,,,
2024-06-14,14.399999618530272,14.890000343322754,13.5,14.31999969482422,17326800.0,,,,,
2024-06-17,14.050000190734863,14.779999732971191,13.850000381469728,14.34000015258789,9382100.0,,,,,
2024-06-18,13.789999961853027,14.479999542236328,13.0600004196167,13.989999771118164,14578900.0,,,,,
2024-06-20,14.0600004196167,14.359999656677246,13.300000190734863,13.68000030517578,10846400.0,,,,,
2024-06-21,14.0,14.43000030517578,13.59000015258789,14.010000228881836,23141500.0,,,,,
2024-06-24,14.020000457763672,14.850000381469728,13.920000076293944,14.020000457763672,8542700.0,,,,,
2024-06-25,14.0,14.140000343322754,13.6899995803833,13.8100004196167,5228400.0,,,,,
2024-06-26,13.109999656677246,13.899999618530272,12.829999923706056,13.800000190734863,9419400.0,,,,,
2024-06-27,12.829999923706056,13.3100004196167,12.770000457763672,13.199999809265137,4744500.0,,,,,
2024-06-28,12.65999984741211,13.06999969482422,12.350000381469728,12.93000030517578,10116200.0,,,,,
2024-07-01,12.729999542236328,13.760000228881836,12.449999809265137,12.670000076293944,8605300.0,,,,,
2024-07-02,12.970000267028809,13.119999885559082,12.550000190734863,12.789999961853027,3770500.0,,,,,
2024-07-03,12.550000190734863,13.210000038146973,12.4399995803833,12.979999542236328,5439500.0,,,,,
2024-07-05,11.899999618530272,12.5,11.6899995803833,12.460000038146973,5806900.0,,,,,
2024-07-08,12.0600004196167,12.390000343322754,11.68000030517578,11.899999618530272,5535600.0,,,,,
2024-07-09,11.84000015258789,12.119999885559082,11.699999809265137,12.0600004196167,3257900.0,,,,,
2024-07-10,11.9399995803833,12.039999961853027,11.699999809265137,11.890000343322754,5747100.0,,,,,
2024-07-11,12.960000038146973,12.979999542236328,12.029999732971191,12.029999732971191,7944100.0,,,,,
2024-07-12,13.109999656677246,13.859999656677246,13.0,13.270000457763672,7145600.0,,,,,
2024-07-15,15.119999885559082,15.260000228881836,13.270000457763672,13.600000381469728,12054600.0,,,,,
2024-07-16,16.440000534057617,16.940000534057617,14.65999984741211,14.670000076293944,14858600.0,,,,,
2024-07-17,15.850000381469728,16.56999969482422,15.18000030517578,16.200000762939453,8699400.0,,,,,
2024-07-18,14.960000038146973,16.889999389648438,14.739999771118164,15.960000038146973,8562700.0,,,,,
2024-07-19,13.850000381469728,14.9399995803833,13.770000457763672,14.850000381469728,5476900.0,,,,,
2024-07-22,14.9399995803833,14.960000038146973,13.970000267028809,14.06999969482422,5004700.0,,,,,
2024-07-23,16.389999389648438,16.450000762939453,14.649999618530272,14.800000190734863,6796000.0,,,,,
2024-07-24,15.399999618530272,16.639999389648438,15.279999732971191,15.770000457763672,8027800.0,,,,,
2024-07-25,16.670000076293945,17.450000762939453,15.40999984741211,15.539999961853027,11059400.0,,,,,
2024-07-26,17.110000610351562,17.809999465942383,16.81999969482422,17.040000915527344,7143800.0,,,,,
2024-07-29,16.420000076293945,17.219999313354492,15.880000114440918,17.0,5237600.0,,,,,
2024-07-30,12.199999809265137,14.899999618530272,11.630000114440918,14.4399995803833,22630900.0,,,,,
2024-07-31,12.8100004196167,13.06999969482422,12.050000190734863,12.199999809265137,9339900.0,,,,,
2024-08-01,12.56999969482422,12.84000015258789,11.779999732971191,12.100000381469728,6465600.0,,,,,
2024-08-02,11.779999732971191,12.390000343322754,11.510000228881836,11.93000030517578,5944600.0,,,,,
2024-08-05,11.380000114440918,11.550000190734863,10.149999618530272,10.170000076293944,5131800.0,,,,,
2024-08-06,11.529999732971191,11.8100004196167,11.010000228881836,11.609999656677246,3524300.0,,,,,
2024-08-07,10.710000038146973,11.800000190734863,10.579999923706056,11.789999961853027,7293300.0,,,,,
2024-08-08,11.68000030517578,11.869999885559082,8.869999885559082,9.0,12509600.0,,,,,
2024-08-09,11.600000381469728,12.34000015258789,11.350000381469728,11.579999923706056,5333200.0,,,,,
2024-08-12,11.850000381469728,12.050000190734863,11.039999961853027,11.380000114440918,4723100.0,,,,,
2024-08-13,12.15999984741211,12.1899995803833,11.489999771118164,11.989999771118164,3870900.0,,,,,
2024-08-14,12.1899995803833,12.579999923706056,11.960000038146973,12.289999961853027,4701800.0,,,,,
2024-08-15,12.640000343322754,12.850000381469728,12.279999732971191,12.369999885559082,4006000.0,,,,,
2024-08-16,12.960000038146973,13.25,12.550000190734863,12.720000267028809,4658500.0,,,,,
2024-08-19,13.899999618530272,14.09000015258789,12.75,13.09000015258789,6745000.0,,,,,
2024-08-20,13.020000457763672,13.800000190734863,13.0,13.65999984741211,4572300.0,,,,,
2024-08-21,12.9399995803833,13.350000381469728,12.699999809265137,13.199999809265137,4745200.0,,,,,
2024-08-22,11.960000038146973,13.029999732971191,11.93000030517578,13.029999732971191,4776400.0,,,,,
2024-08-23,11.989999771118164,12.220000267028809,11.770000457763672,11.970000267028809,4406200.0,,,,,
2024-08-26,11.510000228881836,11.960000038146973,11.390000343322754,11.949999809265137,3295300.0,,,,,
2024-08-27,11.149999618530272,11.4399995803833,10.960000038146973,11.43000030517578,3076800.0,,,,,
2024-08-28,11.130000114440918,11.34000015258789,10.9399995803833,11.119999885559082,2682100.0,,,,,
2024-08-29,11.399999618530272,11.619999885559082,10.93000030517578,11.15999984741211,2568300.0,,,,,
2024-08-30,12.380000114440918,12.489999771118164,11.130000114440918,11.449999809265137,9808100.0,,,,,
2024-09-03,12.670000076293944,13.199999809265137,12.260000228881836,12.289999961853027,8562200.0,,,,,
2024-09-04,11.869999885559082,13.84000015258789,11.640000343322754,12.579999923706056,12169500.0,,,,,
2024-09-05,11.949999809265137,12.100000381469728,11.260000228881836,11.859999656677246,3775500.0,,,,,
2024-09-06,11.630000114440918,12.119999885559082,11.43000030517578,11.90999984741211,2767400.0,,,,,
2024-09-09,12.779999732971191,12.84000015258789,11.710000038146973,11.760000228881836,5405000.0,,,,,
2024-09-10,12.699999809265137,12.890000343322754,12.239999771118164,12.75,3248200.0,,,,,
2024-09-11,12.289999961853027,12.90999984741211,11.979999542236328,12.699999809265137,4788900.0,,,,,
2024-09-12,11.920000076293944,12.170000076293944,11.09000015258789,11.75,5763500.0,,,,,
2024-09-13,13.609999656677246,14.029999732971191,11.81999969482422,11.869999885559082,12215200.0,,,,,
2024-09-16,13.199999809265137,13.829999923706056,13.109999656677246,13.609999656677246,5561400.0,,,,,
2024-09-17,12.93000030517578,13.899999618530272,12.699999809265137,13.31999969482422,6156000.0,,,,,
2024-09-18,12.5600004196167,13.380000114440918,12.420000076293944,12.949999809265137,5721500.0,,,,,
2024-09-19,12.520000457763672,13.130000114440918,12.350000381469728,12.789999961853027,5001900.0,,,,,
2024-09-20,12.90999984741211,13.359999656677246,12.34000015258789,12.520000457763672,8929100.0,,,,,
2024-09-23,12.800000190734863,13.300000190734863,12.6899995803833,13.010000228881836,3971600.0,,,,,
2024-09-24,13.289999961853027,13.68000030517578,12.619999885559082,12.859999656677246,6562900.0,,,,,
2024-09-25,12.039999961853027,14.170000076293944,11.899999618530272,13.65999984741211,11730600.0,,,,,
2024-09-26,12.149999618530272,12.460000038146973,11.949999809265137,12.270000457763672,3857200.0,,,,,
2024-09-27,13.300000190734863,13.479999542236328,12.149999618530272,12.31999969482422,7035400.0,,,,,
2024-09-30,12.630000114440918,13.449999809265137,12.619999885559082,13.210000038146973,4124900.0,,,,,
2024-10-01,12.31999969482422,12.65999984741211,11.710000038146973,12.600000381469728,6407600.0,,,,,
2024-10-02,14.68000030517578,15.220000267028809,12.18000030517578,12.31999969482422,17520900.0,,,,,
2024-10-03,14.420000076293944,15.09000015258789,14.010000228881836,14.06999969482422,7036700.0,,,,,
2024-10-04,13.609999656677246,14.699999809265137,13.18000030517578,14.460000038146973,7526600.0,,,,,
2024-10-07,13.020000457763672,13.770000457763672,12.829999923706056,13.720000267028809,4579400.0,,,,,
