Date,Adj Close,Close,High,Low,Open,Volume
2023-09-26 00:00:00+00:00,264.0,264.0,264.0,264.0,264.0,0.0
2023-09-27 00:00:00+00:00,264.25,264.25,264.25,264.25,264.25,8.0
2023-09-28 00:00:00+00:00,264.25,264.25,264.25,264.25,264.25,0.0
2023-09-29 00:00:00+00:00,264.5,264.5,264.5,264.5,264.5,4.0
2023-10-02 00:00:00+00:00,264.25,264.25,264.25,264.25,264.25,4.0
2023-10-03 00:00:00+00:00,264.5,264.5,264.5,264.5,264.5,4.0
2023-10-04 00:00:00+00:00,264.5,264.5,264.5,264.5,264.5,8.0
2023-10-05 00:00:00+00:00,264.5,264.5,264.5,264.5,264.5,4.0
2023-10-06 00:00:00+00:00,264.5,264.5,264.5,264.5,264.5,4.0
2023-10-09 00:00:00+00:00,265.0,265.0,265.0,265.0,265.0,220.0
2023-10-10 00:00:00+00:00,264.75,264.75,264.75,264.75,264.75,12.0
2023-10-11 00:00:00+00:00,264.75,264.75,264.75,264.75,264.75,8.0
2023-10-12 00:00:00+00:00,264.75,264.75,264.75,264.75,264.75,0.0
2023-10-13 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,12.0
2023-10-16 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-10-17 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-10-18 00:00:00+00:00,265.25,265.25,265.75,265.25,265.75,12.0
2023-10-19 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-10-20 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,8.0
2023-10-23 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-10-24 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-10-25 00:00:00+00:00,265.125,265.125,265.125,265.125,265.125,40004.0
2023-10-26 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,4.0
2023-10-27 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-10-30 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-10-31 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-11-01 00:00:00+00:00,265.25,265.25,265.25,265.25,265.25,0.0
2023-11-02 00:00:00+00:00,265.0,265.0,265.0,265.0,265.0,112.0
2023-11-03 00:00:00+00:00,265.0,265.0,265.0,265.0,265.0,44.0
2023-11-06 00:00:00+00:00,265.75,265.75,265.75,265.75,265.75,8.0
2023-11-07 00:00:00+00:00,265.0,265.0,265.0,265.0,265.0,104.0
2023-11-08 00:00:00+00:00,265.75,265.75,266.25,265.5,265.75,36936.0
2023-11-09 00:00:00+00:00,265.75,265.75,265.75,265.75,265.75,0.0
2023-11-10 00:00:00+00:00,265.75,265.75,265.75,265.75,265.75,8000.0
2023-11-13 00:00:00+00:00,265.5,265.5,265.5,265.5,265.5,48.0
2023-11-14 00:00:00+00:00,266.0,266.0,266.0,266.0,266.0,6864.0
2023-11-15 00:00:00+00:00,266.0,266.0,266.5,266.0,266.25,9268.0
2023-11-16 00:00:00+00:00,266.0,266.0,266.25,266.0,266.25,1160.0
2023-11-17 00:00:00+00:00,266.25,266.25,266.5,266.0,266.25,2620.0
2023-11-20 00:00:00+00:00,266.0,266.0,266.75,266.0,266.0,19908.0
2023-11-21 00:00:00+00:00,272.25,272.25,272.25,266.0,266.0,18108.0
2023-11-22 00:00:00+00:00,272.25,272.25,272.25,272.25,272.25,0.0
2023-11-24 00:00:00+00:00,265.75,265.75,266.17498779296875,265.75,265.75,12.0
2023-11-27 00:00:00+00:00,266.25,266.25,266.5,265.75,265.75,80.0
2023-11-28 00:00:00+00:00,265.29998779296875,265.29998779296875,265.29998779296875,263.0,263.0,52.0
2023-11-29 00:00:00+00:00,237.75,237.75,248.75,223.75,248.75,432.0
2023-11-30 00:00:00+00:00,242.625,242.625,242.625,236.5,236.5,20.0
2023-12-01 00:00:00+00:00,242.75,242.75,242.75,242.75,242.75,20.0
2023-12-04 00:00:00+00:00,172.0,172.0,242.5,157.25,242.5,1984.0
2023-12-05 00:00:00+00:00,158.75,158.75,187.5,151.25,164.25,19796.0
2023-12-06 00:00:00+00:00,175.0,175.0,201.0,162.5,200.25,48324.0
2023-12-07 00:00:00+00:00,124.5,124.5,151.75,120.0,150.0,5576.0
2023-12-08 00:00:00+00:00,127.75,127.75,136.75,113.5,128.75,6344.0
2023-12-11 00:00:00+00:00,118.75,118.75,121.5,113.5,121.5,1144.0
2023-12-12 00:00:00+00:00,145.0,145.0,189.75,129.60000610351562,129.60000610351562,28056.0
2023-12-13 00:00:00+00:00,137.75,137.75,143.0,129.0,130.75,1124.0
2023-12-14 00:00:00+00:00,139.5,139.5,144.5,134.75,137.8249969482422,684.0
2023-12-15 00:00:00+00:00,140.0,140.0,144.75,125.0,137.25,1428.0
2023-12-18 00:00:00+00:00,137.0,137.0,142.25,127.0,127.0,844.0
2023-12-19 00:00:00+00:00,150.25,150.25,155.0,136.5,149.5,1580.0
2023-12-20 00:00:00+00:00,149.75,149.75,162.75,142.5500030517578,146.5,11712.0
2023-12-21 00:00:00+00:00,142.5,142.5,161.25,141.5,146.5,1132.0
2023-12-22 00:00:00+00:00,125.0,125.0,140.75,119.44999694824219,139.75,6704.0
2023-12-26 00:00:00+00:00,52.5,52.5,62.75,42.0,57.5,50172.0
2023-12-27 00:00:00+00:00,44.5,44.5,50.25,42.0,50.25,20496.0
2023-12-28 00:00:00+00:00,37.5,37.5,44.25,36.25,40.0,21728.0
2023-12-29 00:00:00+00:00,37.5,37.5,38.5,35.0,35.0,9012.0
2024-01-02 00:00:00+00:00,35.0,35.0,37.375,33.75,37.0,9580.0
2024-01-03 00:00:00+00:00,34.75,34.75,35.75,32.0,34.25,5484.0
2024-01-04 00:00:00+00:00,32.75,32.75,34.75,31.25,34.75,8080.0
2024-01-05 00:00:00+00:00,31.75,31.75,34.5,30.75,33.0,9120.0
2024-01-08 00:00:00+00:00,32.25,32.25,33.75,30.75,30.75,11072.0
2024-01-09 00:00:00+00:00,33.0,33.0,35.25,30.5,33.5,103108.0
2024-01-10 00:00:00+00:00,31.5,31.5,32.25,30.0,31.25,7460.0
2024-01-11 00:00:00+00:00,30.75,30.75,31.75,30.5,31.75,4672.0
2024-01-12 00:00:00+00:00,30.850000381469727,30.850000381469727,31.25,30.25,31.25,3020.0
2024-01-16 00:00:00+00:00,30.75,30.75,30.75,29.0,30.5,3424.0
2024-01-17 00:00:00+00:00,29.125,29.125,30.25,27.524999618530273,29.75,5236.0
2024-01-18 00:00:00+00:00,28.75,28.75,29.5,28.25,28.25,2980.0
2024-01-19 00:00:00+00:00,25.75,25.75,28.75,25.25,28.625,6024.0
2024-01-22 00:00:00+00:00,25.5,25.5,26.625,25.0,26.25,2524.0
2024-01-23 00:00:00+00:00,25.25,25.25,26.0,24.25,25.25,2628.0
2024-01-24 00:00:00+00:00,24.549999237060547,24.549999237060547,25.5,24.524999618530273,24.899999618530273,2832.0
2024-01-25 00:00:00+00:00,24.75,24.75,25.725000381469727,24.5,24.75,1656.0
2024-01-26 00:00:00+00:00,25.5,25.5,25.5,24.75,24.75,2000.0
2024-01-29 00:00:00+00:00,25.5,25.5,25.75,24.75,25.75,1240.0
2024-01-30 00:00:00+00:00,25.5,25.5,26.75,24.5,26.75,1508.0
2024-01-31 00:00:00+00:00,25.75,25.75,26.375,24.75,24.75,2080.0
2024-02-01 00:00:00+00:00,25.25,25.25,26.5,24.5,26.5,1208.0
2024-02-02 00:00:00+00:00,24.5,24.5,25.25,24.375,25.25,2892.0
2024-02-05 00:00:00+00:00,24.274999618530273,24.274999618530273,25.924999237060547,24.049999237060547,24.75,1676.0
2024-02-06 00:00:00+00:00,23.75,23.75,24.325000762939453,23.0,23.75,2116.0
2024-02-07 00:00:00+00:00,23.75,23.75,24.25,23.5,23.5,700.0
2024-02-08 00:00:00+00:00,24.299999237060547,24.299999237060547,24.299999237060547,23.5,23.5,1488.0
2024-02-09 00:00:00+00:00,24.475000381469727,24.475000381469727,24.5,23.5,24.25,580.0
2024-02-12 00:00:00+00:00,22.125,22.125,24.75,21.725000381469727,24.75,3324.0
2024-02-13 00:00:00+00:00,21.825000762939453,21.825000762939453,23.924999237060547,21.5,22.5,2356.0
2024-02-14 00:00:00+00:00,18.75,18.75,22.5,17.875,21.850000381469727,8388.0
