Date,Close,High,Low,Open,Volume,"('Close', 'HSBC')","('High', 'HSBC')","('Low', 'HSBC')","('Open', 'HSBC')","('Volume', 'HSBC')"
2024-06-03,41.86510848999024,41.87443515678488,41.37070974735507,41.53861821716501,1386800.0,,,,,
2024-06-04,41.54794692993164,41.57593048773518,41.277427343036855,41.39869535758248,1277800.0,,,,,
2024-06-05,41.18414688110352,41.41735268777242,41.03489530717295,41.37070867968807,1299000.0,,,,,
2024-06-06,41.54794692993164,41.62257093688713,41.352054908430524,41.47331936453797,866700.0,,,,,
2024-06-07,41.4453353881836,41.7531651962283,41.43600516338452,41.71585497234644,1217300.0,,,,,
2024-06-10,41.519962310791016,41.56660632118642,41.11885157720999,41.34272716997901,921300.0,,,,,
2024-06-11,40.40990447998047,40.58713962334901,40.2233391110229,40.45654493261025,1609200.0,,,,,
2024-06-12,40.92295455932617,41.47332041349084,40.7923598750224,41.41735329646823,1614700.0,,,,,
2024-06-13,40.30729293823242,40.577812542541245,40.158041356275554,40.577812542541245,941400.0,,,,,
2024-06-14,40.31661987304688,40.33527676407349,39.95281939412313,40.22333541791379,1143400.0,,,,,
2024-06-17,40.764381408691406,40.77370807654748,40.35393685424986,40.47520488701111,876500.0,,,,,
2024-06-18,40.78303146362305,41.0255639300347,40.65243678490614,40.79235812991506,1299300.0,,,,,
2024-06-20,41.324066162109375,41.408020390646485,41.12817414833547,41.21212837687258,1455900.0,,,,,
2024-06-21,40.57780838012695,40.7084030561382,40.39124303220888,40.531167932756944,1312900.0,,,,,
2024-06-24,41.109519958496094,41.30541198513953,40.97892527406714,41.12817685033427,2381300.0,,,,,
2024-06-25,40.88564682006836,40.97892772640325,40.71773834191477,40.913630380281134,770400.0,,,,,
2024-06-26,40.773704528808594,40.82967520639114,40.568485827882704,40.62445294702685,735500.0,,,,,
2024-06-27,40.79235458374024,41.09085769726875,40.717730584577005,41.006903474186494,1291500.0,,,,,
2024-06-28,40.57780838012695,40.82967106605065,40.4565403702145,40.72705994677381,1151800.0,,,,,
2024-07-01,40.86698532104492,41.21212890570949,40.80168798228239,40.96026621686624,882500.0,,,,,
2024-07-02,41.11885070800781,41.14683426690281,40.75504665018135,40.89497156153293,849900.0,,,,,
2024-07-03,40.9509391784668,41.230785421825374,40.81101427756848,41.05354673956244,1155700.0,,,,,
2024-07-05,40.49385452270508,40.5591518613093,40.19535138667491,40.49385452270508,903800.0,,,,,
2024-07-08,40.41923522949219,40.76437885355252,40.33528099029497,40.69908150733674,617300.0,,,,,
2024-07-09,40.09273910522461,40.26997422509725,39.80356264375433,39.81289286810645,1483000.0,,,,,
2024-07-10,40.2979621887207,40.38191641746871,40.05542616858733,40.08341328379536,752400.0,,,,,
2024-07-11,40.44721603393555,40.577810717469234,40.409902250515,40.50318315062813,980200.0,,,,,
2024-07-12,40.8390007019043,40.93228516186587,40.64310867364244,40.717736241611696,1089700.0,,,,,
2024-07-15,40.3446044921875,40.58713696504044,40.26997692611693,40.42855872479779,1830700.0,,,,,
2024-07-16,40.60579299926758,40.624449890391325,40.00878671706015,40.1113978390217,1012000.0,,,,,
2024-07-17,40.57780838012695,40.74571683740942,40.52183770822012,40.62444882749696,1140600.0,,,,,
2024-07-18,40.13005447387695,40.661763412974864,40.055426909858525,40.6151229646824,1078900.0,,,,,
2024-07-19,39.98080825805664,40.2046838632146,39.840883336003984,39.90618068404493,1526900.0,,,,,
2024-07-22,40.54983139038086,40.615128738961296,40.29796866366835,40.568488284037926,830600.0,,,,,
2024-07-23,40.325950622558594,40.38192130130577,40.139385251839805,40.16737237043263,690000.0,,,,,
2024-07-24,39.99013519287109,40.33528238732424,39.980808525276586,40.22334102555848,1124600.0,,,,,
2024-07-25,39.9621467590332,40.2140094546384,39.76625473748633,39.91550630987035,1400800.0,,,,,
2024-07-26,40.37259292602539,40.4565471687748,39.85954080186286,39.88752436329978,2185500.0,,,,,
2024-07-29,40.3912467956543,40.52184148383367,40.26997877444272,40.48453125752411,1426300.0,,,,,
2024-07-30,40.60579299926758,40.736387678695685,40.50318187730603,40.54049565955352,1624100.0,,,,,
2024-07-31,42.116973876953125,42.47144417273695,41.68787244986773,41.781156915946525,3417300.0,,,,,
2024-08-01,39.6076774597168,40.12072957592729,39.262533826402624,40.04610556043925,4592000.0,,,,,
2024-08-02,38.52560043334961,38.79612003633513,38.16179992651175,38.65619512211824,3442400.0,,,,,
2024-08-05,37.7047119140625,37.89127726514702,36.77188871707801,36.96778429285772,2930500.0,,,,,
2024-08-06,37.900611877441406,38.003223010338665,37.25696151960895,37.34091575939412,2238800.0,,,,,
