quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.542,0.33587,0.21,0.6137
2025-03-31,0.305,0.2274,0.08,0.3412
2024-12-31,0.83506,0.27548,0.56,2.0313
2024-09-30,0.28511,0.33405,-0.05,-0.14649999
