GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 16:41:34,Macquarie,Outperform,Outperform,main
2024-08-08 16:36:44,Stifel,Buy,Buy,main
2024-08-08 16:14:37,Deutsche Bank,Buy,Buy,main
2024-08-08 15:31:49,Goldman Sachs,Neutral,Buy,down
2024-08-08 12:59:09,Truist Securities,Buy,Buy,main
2024-07-30 17:08:26,Deutsche Bank,Buy,Buy,main
2024-07-22 16:42:31,Citigroup,Neutral,Neutral,main
2024-07-17 12:02:30,Truist Securities,Buy,Buy,main
2024-07-01 16:06:02,B. Riley Securities,Buy,Buy,main
2024-05-09 18:11:43,Citigroup,Neutral,Neutral,main
2024-05-09 12:05:49,Mizuho,Underperform,Underperform,main
2024-05-03 14:08:32,Truist Securities,Buy,Buy,main
2024-04-09 12:26:39,Citigroup,Neutral,Neutral,main
2024-04-04 10:43:09,Guggenheim,Buy,,init
2024-03-26 08:48:02,Mizuho,Underperform,,init
2024-02-29 16:31:20,JP Morgan,Neutral,Neutral,main
2024-02-29 14:31:11,Truist Securities,Buy,Buy,main
2024-01-09 19:24:17,Truist Securities,Buy,Buy,main
2023-12-14 10:33:36,Morgan Stanley,Equal-Weight,Overweight,down
2023-11-09 21:44:46,Truist Securities,Buy,Buy,main
2023-11-09 20:04:44,Stifel,Buy,Buy,main
2023-11-09 14:38:01,Morgan Stanley,Overweight,Overweight,main
2023-10-24 16:48:35,Truist Securities,Buy,Buy,main
2023-10-18 19:09:56,B. Riley Securities,Buy,Buy,main
2023-10-13 10:39:44,Citigroup,Neutral,Neutral,main
2023-08-21 15:41:04,Macquarie,Outperform,Outperform,main
2023-08-09 16:19:33,Deutsche Bank,Buy,Buy,main
2023-08-09 14:57:35,Morgan Stanley,Overweight,Overweight,main
2023-08-02 14:00:25,Rosenblatt,Buy,Buy,main
2023-08-01 15:55:04,Morgan Stanley,Overweight,Overweight,main
2023-07-25 12:05:47,Goldman Sachs,Buy,Buy,main
2023-07-24 12:23:08,Goldman Sachs,Buy,Buy,main
2023-07-21 14:21:33,Truist Securities,Buy,Buy,main
2023-07-10 14:26:23,Citigroup,Neutral,Neutral,main
2023-05-31 10:50:37,Goldman Sachs,Buy,,init
2023-05-25 11:52:35,Keybanc,Sector Weight,,init
2023-05-10 12:11:48,Morgan Stanley,Overweight,,main
2023-05-10 10:52:09,Citigroup,Neutral,,main
2023-05-02 14:51:55,Citigroup,Neutral,,main
2023-04-20 13:13:59,Morgan Stanley,Overweight,,init
2023-03-22 14:21:36,Rosenblatt,Buy,,reit
2023-03-06 14:53:09,Deutsche Bank,Buy,,main
2023-03-01 13:39:14,Credit Suisse,Outperform,,main
2023-01-09 18:05:47,Citigroup,Neutral,,main
2022-11-10 12:42:10,Credit Suisse,Outperform,,main
2022-10-31 11:23:49,Credit Suisse,Outperform,,main
2022-10-11 12:34:03,Citigroup,Neutral,,main
2022-10-05 12:44:22,Truist Securities,Buy,,main
2022-08-12 14:38:54,Rosenblatt,Buy,,main
2022-07-13 08:42:50,Keybanc,Sector Weight,Overweight,down
2022-07-08 12:37:51,Citigroup,Neutral,,main
2022-06-21 13:22:30,B. Riley Securities,Buy,,main
2022-05-06 12:10:52,Citigroup,Neutral,,main
2022-04-26 08:33:14,Rosenblatt,Buy,,init
2022-04-21 14:11:29,B. Riley Securities,Buy,,main
2022-04-19 14:05:04,Citigroup,Neutral,,main
2022-03-04 13:50:09,Deutsche Bank,Buy,,main
2021-11-17 11:46:36,Deutsche Bank,Buy,,init
2021-11-16 15:48:30,Citigroup,Neutral,,main
2021-11-10 09:38:49,Keybanc,Overweight,,main
2021-05-07 11:02:42,Keybanc,Overweight,,main
