quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,-0.4842,-0.74,0.26,0.3457
2024-06-30,-0.7142,-0.745,0.03,0.041300002
2024-03-31,-0.777,-0.775,-0.0,-0.0026
2023-12-31,-0.85,-0.93,0.08,0.086
