quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.32,-0.39,0.07,0.17950001
2025-03-31,-0.32,-0.29,-0.03,-0.1034
2024-12-31,-0.43,-0.2,-0.23,-1.15
2024-09-30,-0.97,-0.596,-0.37,-0.6275
