GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-12 14:51:52,Jefferies,Hold,Hold,main
2024-07-10 20:54:19,CIBC,Neutral,Neutral,main
2024-07-10 16:29:44,BMO Capital,Outperform,Outperform,main
2024-06-26 16:22:46,B of A Securities,Underperform,Underperform,main
2024-05-23 17:54:11,Scotiabank,Sector Perform,Sector Perform,main
2024-05-09 15:28:27,BMO Capital,Outperform,Outperform,main
2024-05-02 14:57:15,BMO Capital,Outperform,Outperform,main
2024-03-27 10:22:29,BMO Capital,Outperform,Market Perform,up
2024-02-29 11:22:04,Jefferies,Hold,,init
2023-10-11 12:16:01,BMO Capital,Market Perform,Market Perform,main
2023-07-12 12:05:12,BMO Capital,Market Perform,Market Perform,main
2023-07-07 13:13:33,Barclays,Equal-Weight,Equal-Weight,main
2023-06-05 11:46:43,B of A Securities,Underperform,Neutral,down
2023-04-24 12:01:19,RBC Capital,Outperform,,reit
2023-04-21 10:45:57,Barclays,Equal-Weight,,main
2023-01-30 12:11:51,Barclays,Equal-Weight,,main
2023-01-11 14:52:01,BMO Capital,Market Perform,,main
2022-12-12 12:39:55,Credit Suisse,Neutral,,init
2022-10-17 11:31:13,Barclays,Equal-Weight,,main
2022-08-04 17:32:56,BMO Capital,Market Perform,,main
2022-07-19 12:23:51,Barclays,Equal-Weight,,main
2022-06-13 12:58:28,Canaccord Genuity,Buy,Hold,up
2022-04-05 13:47:17,Canaccord Genuity,Hold,Buy,down
2022-02-22 14:15:39,JP Morgan,Overweight,,main
2022-01-18 14:11:20,Raymond James,Outperform,,main
2021-11-22 12:48:38,B of A Securities,Neutral,Underperform,up
2021-09-24 10:19:11,Keybanc,Sector Weight,,init
2021-08-13 12:30:58,BMO Capital,Market Perform,,main
2021-03-04 13:16:35,JP Morgan,Overweight,,init
2021-01-11 10:08:37,RBC Capital,Outperform,Sector Perform,up
2020-10-20 14:20:03,TD Securities,Buy,Hold,up
2020-10-08 15:43:24,B of A Securities,Underperform,,main
2020-07-20 12:13:47,Barclays,Equal-Weight,,main
2020-05-28 14:48:29,B. Riley Securities,Buy,,main
2020-05-19 11:40:43,B. Riley Securities,Buy,,main
2020-05-15 09:58:41,RBC Capital,Sector Perform,Underperform,up
2020-05-07 18:05:14,CFRA,Buy,,main
2020-04-14 12:04:39,B. Riley Securities,Buy,,main
2020-03-27 11:35:13,B. Riley Securities,Buy,,main
2020-03-27 08:58:42,Scotiabank,Sector Perform,Sector Underperform,up
2020-03-24 11:58:26,B. Riley Securities,Buy,Neutral,up
2020-02-25 13:10:39,B. Riley Securities,Neutral,,main
2019-11-08 12:11:24,Cantor Fitzgerald,Buy,Hold,up
2019-10-31 10:49:46,B. Riley Securities,Neutral,Buy,down
2019-10-21 12:38:36,B. Riley Securities,Buy,,main
2019-09-09 12:34:25,B. Riley Securities,Buy,,main
2019-08-02 11:50:38,CIBC,Neutral,Outperform,down
2019-07-16 10:40:16,Barclays,Underweight,Equal-Weight,down
2019-07-16 10:37:59,Raymond James,Market Perform,Outperform,down
2019-06-19 10:44:41,Canaccord Genuity,Hold,Buy,down
2019-05-13 13:59:19,RBC Capital,Sector Perform,Outperform,down
2019-05-13 13:19:25,RBC Capital,Sector Perform,Outperform,down
2019-04-12 12:45:11,Desjardins,Hold,Buy,down
2019-04-01 12:46:22,B. Riley Securities,Buy,Neutral,up
2018-11-14 16:09:06,Barclays,Equal-Weight,Equal-Weight,main
2018-11-02 12:08:28,TD Securities,Hold,Buy,down
2018-10-10 15:36:44,Barclays,Equal-Weight,,init
2018-03-15 11:22:08,Raymond James,Outperform,Market Perform,up
2018-02-08 12:25:52,Canaccord Genuity,Buy,Hold,up
2017-12-28 14:03:41,Canaccord Genuity,Hold,Buy,down
2017-08-16 12:35:39,FBR Capital,Market Perform,,main
2017-04-20 16:04:43,National Bank Financial Inc,Sector Perform,Outperform,down
2016-11-07 18:28:20,CIBC,Sector Outperform,Sector Perform,up
2016-08-08 15:04:59,Barclays,Overweight,,main
2016-07-06 15:02:15,Dundee,Buy,Neutral,up
2016-07-06 10:26:50,Raymond James,Outperform,Market Perform,up
2016-07-06 10:25:49,National Bank Financial Inc,Outperform,Sector Perform,up
2016-03-14 13:27:35,Raymond James,Market Perform,Outperform,down
2016-02-10 16:48:10,FBR Capital,Market Perform,,main
2016-01-28 12:54:06,FBR Capital,Market Perform,Outperform,down
2016-01-28 07:15:32,FBR Capital,Outperform,,main
2016-01-15 12:17:02,BMO Capital,Market Perform,Outperform,down
2016-01-08 15:10:01,CIBC,Sector Perform,Sector Outperform,down
2015-09-18 13:49:44,FBR Capital,Outperform,,init
2015-09-08 09:44:20,Goldman Sachs,Neutral,Buy,down
2015-09-08 08:06:17,HSBC,Buy,,main
2015-08-06 12:02:11,Canaccord Genuity,Buy,Hold,up
2015-07-16 15:00:00,Barclays,Overweight,,main
2015-05-14 12:36:14,Macquarie,Outperform,,init
2015-05-13 11:50:39,Canaccord Genuity,Hold,,init
2015-05-04 10:31:25,BB&T Capital,Buy,Hold,up
2015-05-01 13:00:00,Barclays,Overweight,,main
2015-04-20 12:34:43,Raymond James,Outperform,Strong Buy,down
2015-03-16 11:11:09,HSBC,Overweight,Neutral,up
2015-01-30 14:00:00,Barclays,Overweight,,main
2015-01-15 14:00:00,Barclays,Overweight,,main
2014-11-03 23:45:10,Goldman Sachs,Buy,Neutral,up
2014-11-03 14:00:00,Barclays,Overweight,,main
2014-10-31 13:00:00,Barclays,Overweight,,main
2014-10-27 10:12:10,HSBC,Neutral,Overweight,down
2014-10-08 12:30:00,HSBC,Overweight,Underweight,up
2014-08-08 20:00:00,UBS,Buy,,main
2014-07-25 10:34:58,HSBC,Underweight,Neutral,down
2014-07-23 00:01:33,CIBC,,,main
2014-05-29 11:15:46,Morgan Stanley,Overweight,,init
2014-05-03 03:27:27,Barclays,Overweight,,main
2014-02-25 13:00:00,CIBC,Sector Outperform,Sector Perform,up
2014-02-18 21:00:00,Raymond James,Outperform,Strong Buy,down
2014-02-12 11:27:06,McNicoll Lewis Vlak,Hold,Buy,down
2014-01-09 11:39:22,B of A Securities,Buy,Neutral,up
2013-12-02 21:00:00,Raymond James,Strong Buy,,init
2013-08-20 11:44:28,BB&T Capital,Hold,Buy,down
2013-08-09 11:00:00,RBC Capital,Outperform,Sector Perform,up
2013-07-08 12:36:49,Cowen & Co.,Outperform,,init
2013-06-21 15:27:23,UBS,Buy,,main
2013-04-29 14:26:27,UBS,Buy,,main
2013-03-18 14:00:03,BB&T Capital,Buy,,init
2013-02-12 16:45:20,UBS,Buy,Neutral,up
2013-02-12 13:25:25,UBS,Buy,Neutral,up
2012-11-01 19:23:00,National Bank Financial Inc,Sector Perform,,main
2012-10-17 21:04:00,B of A Securities,Neutral,,main
2012-10-12 12:27:00,National Bank Financial Inc,Sector Perform,,main
2012-10-11 11:49:00,McNicoll Lewis Vlak,Buy,,main
2012-09-19 13:12:00,HSBC,Neutral,Overweight,down
2012-09-12 11:49:00,McNicoll Lewis Vlak,Buy,,main
2012-08-31 11:22:00,B of A Securities,Neutral,,main
2012-07-30 14:49:00,National Bank Financial Inc,Sector Perform,,main
2012-03-21 11:52:00,National Bank Financial Inc,Outperform,Sector Perform,up
