quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-05-31,1.05,0.83,0.22,0.2651
2025-02-28,0.35,0.48,-0.13,-0.2708
2024-11-30,0.19,0.56,-0.37,-0.6607
2024-08-31,0.56,0.545,0.02,0.0275
