GradeDate,Firm,ToGrade,FromGrade,Action
2024-06-12 13:57:57,DA Davidson,Neutral,Neutral,main
2024-04-09 12:10:56,Wolfe Research,Peer Perform,,init
2024-03-05 16:16:23,DA Davidson,Neutral,Neutral,reit
2024-01-24 12:04:34,Baird,Outperform,,init
2023-07-31 19:24:28,DA Davidson,Neutral,Neutral,main
2023-05-10 09:45:44,TD Cowen,Market Perform,Outperform,down
2023-03-31 15:19:44,BTIG,Neutral,Buy,down
2023-03-14 12:19:24,Morgan Stanley,Equal-Weight,,init
2023-03-13 10:12:03,Morgan Stanley,Equal-Weight,,init
2023-02-24 15:17:48,Deutsche Bank,Hold,,main
2023-02-24 14:14:00,Cowen & Co.,Outperform,,main
2023-01-17 12:56:38,BTIG,Buy,,reit
2022-11-04 11:08:59,Wedbush,Neutral,,main
2022-09-14 10:11:33,BTIG,Buy,Neutral,up
2022-02-25 16:13:20,Deutsche Bank,Hold,,main
2021-11-08 08:38:56,DA Davidson,Neutral,,main
2021-11-05 12:52:54,RBC Capital,Sector Perform,,main
2021-11-05 09:27:59,BTIG,Neutral,Buy,down
2021-08-11 08:45:03,DA Davidson,Neutral,,init
2021-05-28 10:45:19,BTIG,Buy,,init
2021-05-10 16:40:39,Deutsche Bank,Hold,,main
2021-03-26 12:00:42,Vertical Research,Buy,,init
2021-03-05 11:02:46,JP Morgan,Neutral,Overweight,down
2021-02-01 10:40:40,Wedbush,Neutral,Underperform,up
2020-12-16 15:56:36,Evercore ISI Group,In-Line,,init
2020-11-20 11:38:09,Loop Capital,Buy,,init
2020-09-24 10:00:20,Wedbush,Underperform,Neutral,down
2020-09-22 11:58:00,Deutsche Bank,Hold,,main
2020-09-09 11:01:42,RBC Capital,Sector Perform,,main
2020-08-26 10:14:12,Wedbush,Neutral,,init
2020-08-24 20:21:40,Wedbush,Neutral,,init
2020-07-16 13:21:25,Deutsche Bank,Hold,,init
2020-07-08 09:17:16,JP Morgan,Overweight,Neutral,up
2020-07-07 10:13:30,RBC Capital,Sector Perform,,init
2020-06-22 10:03:36,JP Morgan,Neutral,,init
2020-06-17 09:49:34,Cowen & Co.,Outperform,,init
