quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.08,-0.07392,-0.01,-0.08229999
2025-03-31,-0.08,-0.07152,-0.01,-0.118599996
2024-12-31,-0.06,-0.04011,-0.02,-0.4959
2024-09-30,-0.02,-0.00722,-0.01,-1.7701
