quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.31,-0.04,0.35,8.75
2025-03-31,-0.19,-0.01,-0.18,-18.0
2024-12-31,-0.26,-0.02,-0.24,-12.0
2024-09-30,-0.48,-0.02,-0.46,-23.0
