quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,-0.58775,-0.71,0.12,0.1722
2025-01-31,2.237,1.85,0.39,0.2092
2024-10-31,-0.013,-0.28,0.27,0.9536
2024-07-31,-0.0767,-0.37667,0.3,0.7964
