GradeDate,Firm,ToGrade,FromGrade,Action
2024-05-06 15:26:07,Goldman Sachs,Neutral,Neutral,main
2024-05-03 15:58:36,Goldman Sachs,Neutral,Neutral,main
2024-04-29 11:43:20,Piper Sandler,Overweight,Overweight,main
2024-02-20 15:34:21,Goldman Sachs,Neutral,Neutral,main
2023-11-22 17:50:46,Piper Sandler,Overweight,Overweight,main
2023-11-03 13:24:08,Goldman Sachs,Neutral,Buy,down
2023-10-25 19:35:42,Piper Sandler,Overweight,Overweight,main
2023-10-11 14:36:58,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-09-21 09:09:59,Barclays,Overweight,,init
2023-08-09 13:56:37,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-05-08 12:41:39,Morgan Stanley,Equal-Weight,,main
2023-03-16 08:54:24,Raymond James,Outperform,,init
2022-11-04 13:12:29,Morgan Stanley,Equal-Weight,,main
2022-10-14 10:26:13,B of A Securities,Underperform,Neutral,down
2022-10-12 14:43:07,Morgan Stanley,Equal-Weight,,main
2022-09-06 08:52:15,Piper Sandler,Overweight,Neutral,up
2022-08-05 10:56:07,B of A Securities,Neutral,Buy,down
2022-07-08 12:01:16,Morgan Stanley,Equal-Weight,,main
2022-04-27 10:24:15,Goldman Sachs,Buy,,init
2022-04-06 14:14:10,Morgan Stanley,Equal-Weight,,main
2022-02-22 14:00:30,Morgan Stanley,Equal-Weight,,main
2021-10-07 09:17:00,Piper Sandler,Neutral,,init
2021-09-01 12:56:33,B of A Securities,Buy,,init
2021-08-16 12:55:54,Morgan Stanley,Equal-Weight,,main
2021-07-23 12:47:43,Citigroup,Buy,,init
2021-07-22 12:58:24,Citigroup,Buy,,init
2021-06-15 13:19:23,JP Morgan,Neutral,,init
2021-06-11 11:32:56,Morgan Stanley,Equal-Weight,,init
